"reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"1990-2","2410","June 30, 1990",NA,2807,2509,1.11877241929055,0.141889198884018,"2","1990",1622070.14,17.3050469938371
"1990-3","2410","September 30, 1990","VANCOUVER",3615,2648,1.36518126888218,0.205438066465257,"3","1990",1630773.34,22.1673969725308
"1990-4","2410","December 31, 1990","VANCOUVER",4980,2807,1.77413608835055,0.253651585322408,"4","1990",1640691.86,30.3530487437172
"1991-1","2410","March 31, 1991","VANCOUVER",3987,2315,1.72224622030238,0.316630669546436,"1","1991",1650895.47,24.1505296516441
"1991-2","2410","June 30, 1991","VANCOUVER",2967,1596,1.85902255639098,0.535087719298246,"2","1991",1661384.17,17.858602805876
"1991-3","2410","September 30, 1991","VANCOUVER",2768,1595,1.73542319749216,0.569905956112853,"3","1991",1672759.33,16.5475089593432
"1991-4","2410","December 31, 1991","VANCOUVER",3019,1722,1.75319396051103,0.578397212543554,"4","1991",1683577.65,17.932050832345
"1992-1","2410","March 31, 1992","VANCOUVER",2790,1686,1.65480427046263,0.596085409252669,"1","1992",1694440.5,16.4656121002773
"1992-2","2410","June 30, 1992","VANCOUVER",2729,1527,1.7871643745907,0.664047151277014,"2","1992",1705347.9,16.0025998214206
"1992-3","2410","September 30, 1992","VANCOUVER",2922,1759,1.66117111995452,0.602046617396248,"3","1992",1714692.47,17.0409566212185
"1992-4","2410","December 31, 1992","VANCOUVER",2556,1782,1.43434343434343,0.554433221099888,"4","1992",1726331.88,14.8059595585989
"1993-1","2410","March 31, 1993","VANCOUVER",2495,1641,1.52041438147471,0.570993296770262,"1","1993",1738658.77,14.3501418625116
"1993-2","2410","June 30, 1993","VANCOUVER",2629,1643,1.60012172854534,0.629336579427876,"2","1993",1751673.13,15.0085078943924
"1993-3","2410","September 30, 1993","VANCOUVER",3154,1945,1.62159383033419,0.58560411311054,"3","1993",1766763.39,17.8518528165789
"1993-4","2410","December 31, 1993","VANCOUVER",3726,2173,1.71468016566958,0.622181316152784,"4","1993",1780597.35,20.9255618627086
"1994-1","2410","March 31, 1994","VANCOUVER",3295,1979,1.66498231430015,0.6088933804952,"1","1994",1794563.41,18.3610118296126
"1994-2","2410","June 30, 1994","VANCOUVER",3352,1880,1.78297872340426,0.676595744680851,"2","1994",1808661.59,18.5330413303022
"1994-3","2410","September 30, 1994","VANCOUVER",3967,2009,1.97461423593828,0.700846192135391,"3","1994",1822579.09,21.7658592802137
"1994-4","2410","December 31, 1994","VANCOUVER",4291,2193,1.95668034655723,0.658458732330141,"4","1994",1837066.61,23.3578901093848
"1995-1","2410","March 31, 1995","VANCOUVER",4551,2259,2.01460823373174,0.672421425409473,"1","1995",1851811.35,24.5759375003291
"1995-2","2410","June 30, 1995","VANCOUVER",5213,2443,2.1338518215309,0.689316414244781,"2","1995",1866813.32,27.924591838674
"1995-3","2410","September 30, 1995","VANCOUVER",5190,2445,2.12269938650307,0.670756646216769,"3","1995",1884055.38,27.5469609603514
"1995-4","2410","December 31, 1995","VANCOUVER",5462,2361,2.3134265141889,0.711986446421008,"4","1995",1898778.65,28.7658595697819
"1996-1","2410","March 31, 1996","VANCOUVER",4781,2177,2.19614147909968,0.748736793752871,"1","1996",1912966.01,24.9926029788684
"1996-2","2410","June 30, 1996","VANCOUVER",4106,1957,2.09810935104752,0.789473684210526,"2","1996",1926617.44,21.3119632094683
"1996-3","2410","September 30, 1996","VANCOUVER",4475,1987,2.25213890286865,0.82637141419225,"3","1996",1942248.43,23.0403069498169
"1996-4","2410","December 31, 1996","VANCOUVER",3869,2022,1.91345202769535,0.767062314540059,"4","1996",1953821.83,19.8022150259218
"1997-1","2410","March 31, 1997","VANCOUVER",3371,1831,1.84107045330421,0.737302020753687,"1","1997",1963853.12,17.1652348420028
"1997-2","2410","June 30, 1997","VANCOUVER",3313,1804,1.83647450110865,0.712860310421286,"2","1997",1972342.3,16.7972871646063
"1997-3","2410","September 30, 1997","VANCOUVER",3557,1783,1.99495232753786,0.719573752103197,"3","1997",1975473.62,18.0058086526106
"1997-4","2410","December 31, 1997","VANCOUVER",4201,1987,2.11424257674887,0.746854554604932,"4","1997",1982404.87,21.1914330093428
"1998-1","2410","March 31, 1998","VANCOUVER",4042,1965,2.05699745547074,0.802544529262087,"1","1998",1989320.31,20.3184976279662
"1998-2","2410","June 30, 1998","VANCOUVER",4187,2068,2.02466150870406,0.733075435203095,"2","1998",1996219.93,20.9746428090215
"1998-3","2410","September 30, 1998","VANCOUVER",4571,2185,2.09199084668192,0.693821510297483,"3","1998",2003029.82,22.8204291037464
"1998-4","2410","December 31, 1998","VANCOUVER",4833,2025,2.38666666666667,0.748641975308642,"4","1998",2009927.38,24.0456448730003
"1999-1","2410","March 31, 1999","VANCOUVER",4311,1807,2.38572219147759,0.79136690647482,"1","1999",2016838.69,21.3750361958794
"1999-2","2410","June 30, 1999","VANCOUVER",4060,1605,2.52959501557632,0.829283489096573,"2","1999",2023763.75,20.0616302174599
"1999-3","2410","September 30, 1999","VANCOUVER",3718,1394,2.66714490674318,0.974892395982783,"3","1999",2029870.25,18.3164416543373
"1999-4","2410","December 31, 1999","VANCOUVER",3630,1360,2.66911764705882,0.95,"4","1999",2037155.74,17.8189616469873
"2000-1","2410","March 31, 2000","VANCOUVER",3618,1281,2.82435597189696,0.969555035128806,"1","2000",2044787.91,17.6937665872643
"2000-2","2410","June 30, 2000","VANCOUVER",3254,1122,2.90017825311943,1.05169340463458,"2","2000",2052766.76,15.8517765554622
"2000-3","2410","September 30, 2000","VANCOUVER",3102,1163,2.66723989681857,1.0524505588994,"3","2000",2063473.23,15.0329064361063
"2000-4","2410","December 31, 2000","VANCOUVER",3273,1277,2.56303837118246,0.904463586530932,"4","2000",2071193.06,15.8024863215793
"2001-1","2410","March 31, 2001","VANCOUVER",2679,1127,2.377107364685,0.879325643300799,"1","2001",2078307.19,12.8902984741154
"2001-2","2410","June 30, 2001","VANCOUVER",2260,988,2.28744939271255,0.847165991902834,"2","2001",2084815.62,10.8402871617011
"2001-3","2410","September 30, 2001","VANCOUVER",1623,866,1.87413394919169,0.809468822170901,"3","2001",2090172.33,7.76490998711097
"2001-4","2410","December 31, 2001","VANCOUVER",1273,854,1.49063231850117,0.615925058548009,"4","2001",2095687.76,6.07437817931427
"2002-1","2410","March 31, 2002","VANCOUVER",903,806,1.12034739454094,0.648883374689826,"1","2002",2100815.9,4.29832999645519
"2002-2","2410","June 30, 2002","VANCOUVER",751,691,1.08683068017366,0.565846599131693,"2","2002",2105556.74,3.56675261099827
"2002-3","2410","September 30, 2002","VANCOUVER",646,738,0.875338753387534,0.311653116531165,"3","2002",2108903.15,3.06320373223398
"2002-4","2410","December 31, 2002","VANCOUVER",929,908,1.02312775330396,0.259911894273128,"4","2002",2113272.26,4.39602609462162
"2003-1","2410","March 31, 2003","VANCOUVER",879,973,0.903391572456321,0.24049331963001,"1","2003",2117656.94,4.15081396517417
"2003-2","2410","June 30, 2003","VANCOUVER",909,1148,0.791811846689895,0.248257839721254,"2","2003",2122057.17,4.28357922138356
"2003-3","2410","September 30, 2003","VANCOUVER",825,1113,0.741239892183288,0.168014375561545,"3","2003",2125243.49,3.88190813844112
"2003-4","2410","December 31, 2003","VANCOUVER",825,992,0.831653225806452,0.200604838709677,"4","2003",2130166.64,3.87293643843751
"2004-1","2410","March 31, 2004","VANCOUVER",674,1037,0.649951783992285,0.0752169720347155,"1","2004",2135597.14,3.15602595347173
"2004-2","2410","June 30, 2004","VANCOUVER",620,912,0.679824561403509,0.101973684210526,"2","2004",2141534.99,2.89511963565909
"2004-3","2410","September 30, 2004","VANCOUVER",724,1090,0.664220183486239,0.0880733944954128,"3","2004",2148616.41,3.36961030656933
"2004-4","2410","December 31, 2004","VANCOUVER",1073,1283,0.836321122369447,0.124707716289945,"4","2004",2155314.48,4.97839183078286
"2005-1","2410","March 31, 2005","VANCOUVER",1052,1244,0.845659163987138,0.120578778135048,"1","2005",2162265.41,4.86526767312991
"2005-2","2410","June 30, 2005","VANCOUVER",838,1143,0.733158355205599,0.136482939632546,"2","2005",2169469.2,3.86269599955602
"2005-3","2410","September 30, 2005","VANCOUVER",732,1000,0.732,0.133,"3","2005",2177811.39,3.36117261284045
"2005-4","2410","December 31, 2005","VANCOUVER",838,1039,0.806544754571704,0.131857555341675,"4","2005",2185166.7,3.83494769529483
"2006-1","2410","March 31, 2006","VANCOUVER",691,1064,0.649436090225564,0.0911654135338346,"1","2006",2192420.65,3.15176743112687
"2006-2","2410","June 30, 2006","VANCOUVER",666,1044,0.637931034482759,0.0957854406130268,"2","2006",2199573.25,3.02786006331001
"2006-3","2410","September 30, 2006","VANCOUVER",814,1143,0.712160979877515,0.115485564304462,"3","2006",2205040.03,3.69154296033347
"2006-4","2410","December 31, 2006","VANCOUVER",1018,1237,0.822958771220695,0.0945836701697656,"4","2006",2212623.72,4.60087266894165
"2007-1","2410","March 31, 2007","VANCOUVER",1078,1211,0.890173410404624,0.097440132122213,"1","2007",2220739.84,4.85423812633541
"2007-2","2410","June 30, 2007","VANCOUVER",1090,1279,0.852228303362002,0.104769351055512,"2","2007",2229388.41,4.88923327631366
"2007-3","2410","September 30, 2007","VANCOUVER",1114,1243,0.896218825422365,0.13917940466613,"3","2007",2238170.34,4.97727979006281
"2007-4","2410","December 31, 2007","VANCOUVER",1222,1337,0.913986537023186,0.12191473448018,"4","2007",2248043.41,5.43583809175642
"2008-1","2410","March 31, 2008","VANCOUVER",1384,1339,1.0336071695295,0.141896938013443,"1","2008",2258608.53,6.12766657708496
"2008-2","2410","June 30, 2008","VANCOUVER",1343,1362,0.986049926578561,0.18942731277533,"2","2008",2269865.72,5.9166495540538
"2008-3","2410","September 30, 2008","VANCOUVER",1790,1529,1.17069980379333,0.243950294310007,"3","2008",2284235.59,7.83631954530575
"2008-4","2410","December 31, 2008","VANCOUVER",2328,1753,1.3280091272105,0.364517969195665,"4","2008",2295908.66,10.1397762052084
"2009-1","2410","March 31, 2009","VANCOUVER",2294,1820,1.26043956043956,0.398351648351648,"1","2009",2307305.53,9.94233303813908
"2009-2","2410","June 30, 2009","VANCOUVER",2414,1864,1.2950643776824,0.509656652360515,"2","2009",2318426.22,10.4122355897096
"2009-3","2410","September 30, 2009","VANCOUVER",1866,1110,1.68108108108108,0.786486486486486,"3","2009",2330702.59,8.00616950444973
"2009-4","2410","December 31, 2009","VANCOUVER",1671,852,1.9612676056338,0.987089201877934,"4","2009",2340698.16,7.13889568743028
"2010-1","2410","March 31, 2010","VANCOUVER",2389,738,3.23712737127371,1.41056910569106,"1","2010",2349844.78,10.1666289634671
"2010-2","2410","June 30, 2010","VANCOUVER",2625,764,3.43586387434555,1.41623036649215,"2","2010",2358142.47,11.131642949461
"2010-3","2410","September 30, 2010","VANCOUVER",2941,908,3.23898678414097,1.15418502202643,"3","2010",2361203.09,12.4555147858967
"2010-4","2410","December 31, 2010","VANCOUVER",3440,1147,2.99912816041848,0.978204010462075,"4","2010",2369558.16,14.5174744307605
"2011-1","2410","March 31, 2011","VANCOUVER",2852,1123,2.53962600178094,0.989314336598397,"1","2011",2378819.53,11.9891398402972
"2011-2","2410","June 30, 2011","VANCOUVER",2906,1101,2.6394187102634,1.14350590372389,"2","2011",2388987.22,12.1641504637266
"2011-3","2410","September 30, 2011","VANCOUVER",2871,1118,2.56797853309481,1.14221824686941,"3","2011",2402922,11.947953366776
"2011-4","2410","December 31, 2011","VANCOUVER",3144,1220,2.57704918032787,1.09754098360656,"4","2011",2413758,13.0253322826895
"2012-1","2410","March 31, 2012","VANCOUVER",3331,1268,2.62697160883281,1.11750788643533,"1","2012",2424356,13.7397312935889
"2012-2","2410","June 30, 2012","VANCOUVER",3376,1328,2.5421686746988,1.10015060240964,"2","2012",2434716,13.8660936224184
"2012-3","2410","September 30, 2012","VANCOUVER",3546,1567,2.26292278238673,0.985322271857052,"3","2012",2443071.13,14.5145180443436
"2012-4","2410","December 31, 2012","VANCOUVER",4002,1824,2.19407894736842,0.995614035087719,"4","2012",2453661.88,16.3103157473352
"2013-1","2410","March 31, 2013","VANCOUVER",4384,2056,2.13229571984436,0.848249027237354,"1","2013",2464721.38,17.7870003302361
"2013-2","2410","June 30, 2013","VANCOUVER",4181,2015,2.07493796526055,0.836724565756824,"2","2013",2476249.63,16.884404340123
"2013-3","2410","September 30, 2013","VANCOUVER",4204,2055,2.04574209245742,0.695863746958638,"3","2013",2491124.44,16.8759132723213
"2013-4","2410","December 31, 2013","VANCOUVER",4205,1834,2.2928026172301,0.802617230098146,"4","2013",2502439.06,16.8036059987011
"2014-1","2410","March 31, 2014","VANCOUVER",3999,1732,2.30889145496536,0.782909930715935,"1","2014",2513071.31,15.9127995456683
"2014-2","2410","June 30, 2014","VANCOUVER",3422,1510,2.26622516556291,0.804635761589404,"2","2014",2523021.19,13.5631044779295
"2014-3","2410","September 30, 2014","VANCOUVER",3202,1506,2.1261620185923,0.759628154050465,"3","2014",2530481.5,12.6537182745655
"2014-4","2410","December 31, 2014","VANCOUVER",3228,1469,2.19741320626276,0.772634445200817,"4","2014",2539789.5,12.7097147224209
"2015-1","2410","March 31, 2015","VANCOUVER",3041,1356,2.24262536873156,0.841445427728614,"1","2015",2549138,11.9295228426237
"2015-2","2410","June 30, 2015","VANCOUVER",2488,1146,2.17102966841187,0.907504363001745,"2","2015",2558527,9.72434529711822
"2015-3","2410","September 30, 2015","VANCOUVER",2050,963,2.12876427829699,0.880581516095535,"3","2015",2568529,7.98122193675835
"2015-4","2410","December 31, 2015","VANCOUVER",1777,960,1.85104166666667,0.807291666666667,"4","2015",2577770,6.89355528227887
"2016-1","2410","March 31, 2016","VANCOUVER",1614,796,2.02763819095477,0.790201005025126,"1","2016",2586822.5,6.23931483509209
"2016-2","2410","June 30, 2016","VANCOUVER",1197,781,1.53265044814341,0.53393085787452,"2","2016",2595686.5,4.61149680440993
"2016-3","2410","September 30, 2016","VANCOUVER",1203,886,1.35778781038375,0.27765237020316,"3","2016",2602800.75,4.62194426523044
"2016-4","2410","December 31, 2016","VANCOUVER",1319,968,1.36260330578512,0.228305785123967,"4","2016",2611912.25,5.04993994342651
"2017-1","2410","March 31, 2017","VANCOUVER",1409,1092,1.29029304029304,0.195054945054945,"1","2017",2621459.75,5.37486795286481
"2017-2","2410","June 30, 2017","VANCOUVER",1380,1007,1.37040714995035,0.259185700099305,"2","2017",2631443.25,5.24427042080425
"2017-3","2410","September 30, 2017","VANCOUVER",1560,1200,1.3,0.188333333333333,"3","2017",2641543.84,5.90563736394396
"2017-4","2410","December 31, 2017","VANCOUVER",1607,1172,1.37116040955631,0.0648464163822526,"4","2017",2652526.91,6.05837397517675
"2018-1","2410","March 31, 2018","VANCOUVER",1499,1132,1.32420494699647,0.114840989399293,"1","2018",2664073.53,5.62672157175782
"2018-2","2410","June 30, 2018","VANCOUVER",1518,1131,1.342175066313,0.16710875331565,"2","2018",2676183.72,5.67225631280651
"2018-3","2410","September 30, 2018","VANCOUVER",1990,1253,1.58818834796488,0.176376695929769,"3","2018",2692372.78,7.39124988479493
"2018-4","2410","December 31, 2018","VANCOUVER",2249,1301,1.72867025365104,0.269792467332821,"4","2018",2704203.97,8.31668034271838
"2019-1","2410","March 31, 2019","VANCOUVER",2253,1332,1.69144144144144,0.214714714714715,"1","2019",2715192.59,8.29775393575304
"2019-2","2410","June 30, 2019","VANCOUVER",2110,1309,1.61191749427044,0.178762414056532,"2","2019",2725338.66,7.74215707929671
"2019-3","2410","September 30, 2019","VANCOUVER",2298,1203,1.91022443890274,0.207813798836243,"3","2019",2734185.28,8.40469743147765
"2019-4","2410","December 31, 2019","VANCOUVER",2478,1217,2.03615447822514,0.225965488907149,"4","2019",2742828.97,9.03446779621844
"2020-1","2410","March 31, 2020","VANCOUVER",2202,1016,2.16732283464567,0.244094488188976,"1","2020",2750812.84,8.00490665151905
"2020-2","2410","June 30, 2020","VANCOUVER",2020,990,2.04040404040404,0.344444444444444,"2","2020",2758136.91,7.32378437298096
"2020-3","2410","September 30, 2020","VANCOUVER",1814,1045,1.73588516746411,0.272727272727273,"3","2020",2762772.75,6.5658675690934
"2020-4","2410","December 31, 2020","VANCOUVER",1518,811,1.87176325524044,0.36498150431566,"4","2020",2768730.41,5.48265730212426
"2021-1","2410","March 31, 2021","VANCOUVER",1156,592,1.9527027027027,0.498310810810811,"1","2021",2776055.56,4.16418178604466
"2021-2","2410","June 30, 2021","VANCOUVER",1387,488,2.8422131147541,0.901639344262295,"2","2021",2784793.91,4.98061991237262
"2021-3","2410","September 30, 2021","VANCOUVER",1452,437,3.32265446224256,1.30663615560641,"3","2021",2793514.01,5.19775449416844
"2021-4","2410","December 31, 2021","VANCOUVER",1624,432,3.75925925925926,1.39351851851852,"4","2021",2802181.31,5.79548508943556
"2022-1","2410","March 31, 2022","VANCOUVER",1535,439,3.49658314350797,1.29612756264237,"1","2022",2808830,5.46490887664971
"2022-2","2410","June 30, 2022","VANCOUVER",841,445,1.88988764044944,1.16629213483146,"2","2022",2815272,2.9872779610638
"1988-2","2440","June 30, 1988","VICTORIA",182,226,0.805309734513274,0.163716814159292,"2","1988",279357.102,6.51495876414125
"1988-3","2440","September 30, 1988","VICTORIA",165,340,0.485294117647059,0.0676470588235294,"3","1988",281509.78,5.86125284883531
"1988-4","2440","December 31, 1988","VICTORIA",187,249,0.751004016064257,0.124497991967871,"4","1988",283268.492,6.60151076738884
"1989-1","2440","March 31, 1989","VICTORIA",134,231,0.58008658008658,0.0779220779220779,"1","1989",284989.582,4.70192626199227
"1989-2","2440","June 30, 1989","VICTORIA",154,173,0.890173410404624,0.219653179190751,"2","1989",286673.05,5.37197340315038
"1989-3","2440","September 30, 1989","VICTORIA",285,278,1.02517985611511,0.29136690647482,"3","1989",288427.036,9.88118187367151
"1989-4","2440","December 31, 1989","VICTORIA",240,275,0.872727272727273,0.283636363636364,"4","1989",289992.005,8.27609023221175
"1990-1","2440","March 31, 1990",NA,216,176,1.22727272727273,0.528409090909091,"1","1990",291476.097,7.41055620763304
"1990-2","2440","June 30, 1990",NA,215,268,0.802238805970149,0.272388059701493,"2","1990",292879.31,7.34090776163055
"1990-3","2440","September 30, 1990","VICTORIA",343,335,1.02388059701493,0.191044776119403,"3","1990",294054.696,11.6644965941982
"1990-4","2440","December 31, 1990","VICTORIA",493,242,2.03719008264463,0.235537190082645,"4","1990",295354.935,16.6917813646825
"1991-1","2440","March 31, 1991","VICTORIA",575,241,2.38589211618257,0.556016597510373,"1","1991",296633.076,19.3842172880276
"1991-2","2440","June 30, 1991",NA,470,260,1.80769230769231,0.45,"2","1991",297889.12,15.7776826491683
"1991-3","2440","September 30, 1991","VICTORIA",452,201,2.24875621890547,0.626865671641791,"3","1991",299170.955,15.1084185294659
"1991-4","2440","December 31, 1991",NA,358,235,1.52340425531915,0.48936170212766,"4","1991",300363.649,11.9188856971171
"1992-1","2440","March 31, 1992","VICTORIA",290,231,1.25541125541126,0.515151515151515,"1","1992",301515.091,9.61809238264628
"1992-2","2440","June 30, 1992","VICTORIA",359,189,1.8994708994709,0.878306878306878,"2","1992",302625.28,11.8628556080972
"1992-3","2440","September 30, 1992","VICTORIA",296,227,1.30396475770925,0.656387665198238,"3","1992",303548.831,9.75131411393905
"1992-4","2440","December 31, 1992","VICTORIA",298,217,1.37327188940092,0.589861751152074,"4","1992",304634.669,9.78220899736136
"1993-1","2440","March 31, 1993","VICTORIA",259,195,1.32820512820513,0.666666666666667,"1","1993",305737.409,8.47132187216253
"1993-2","2440","June 30, 1993","VICTORIA",304,200,1.52,0.705,"2","1993",306857.05,9.90689312824978
"1993-3","2440","September 30, 1993","VICTORIA",254,214,1.18691588785047,0.58411214953271,"3","1993",308160.732,8.24245186437317
"1993-4","2440","December 31, 1993","VICTORIA",337,245,1.37551020408163,0.612244897959184,"4","1993",309247.321,10.8974266587098
"1994-1","2440","March 31, 1994","VICTORIA",392,239,1.64016736401674,0.748953974895398,"1","1994",310283.956,12.6335890857341
"1994-2","2440","June 30, 1994","VICTORIA",287,213,1.34741784037559,0.779342723004695,"2","1994",311270.638,9.22027216714221
"1994-3","2440","September 30, 1994","VICTORIA",468,260,1.8,0.811538461538462,"3","1994",312141.324,14.993208653142
"1994-4","2440","December 31, 1994",NA,545,254,2.14566929133858,1,"4","1994",313054.515,17.4091084423427
"1995-1","2440","March 31, 1995","VICTORIA",676,271,2.49446494464945,1.08856088560886,"1","1995",313944.168,21.5324910893073
"1995-2","2440","June 30, 1995","VICTORIA",742,255,2.90980392156863,1.21960784313726,"2","1995",314810.285,23.5697509056923
"1995-3","2440","September 30, 1995","VICTORIA",654,259,2.52509652509652,1.18146718146718,"3","1995",315828.55,20.7074376271556
"1995-4","2440","December 31, 1995","VICTORIA",680,232,2.93103448275862,1.29741379310345,"4","1995",316577.318,21.4797447996574
"1996-1","2440","March 31, 1996","VICTORIA",522,182,2.86813186813187,1.37362637362637,"1","1996",317232.274,16.4548201044639
"1996-2","2440","June 30, 1996","VICTORIA",496,155,3.2,1.43225806451613,"2","1996",317793.419,15.6076233913453
"1996-3","2440","September 30, 1996","VICTORIA",416,183,2.27322404371585,1.13661202185792,"3","1996",318237.381,13.0720030026894
"1996-4","2440","December 31, 1996","VICTORIA",334,161,2.07453416149068,1.04347826086957,"4","1996",318620.251,10.4826984145462
"1997-1","2440","March 31, 1997","VICTORIA",309,150,2.06,0.86,"1","1997",318918.658,9.68899097775584
"1997-2","2440","June 30, 1997","VICTORIA",290,140,2.07142857142857,0.85,"2","1997",319132.602,9.08713174970447
"1997-3","2440","September 30, 1997","VICTORIA",310,163,1.90184049079755,0.552147239263804,"3","1997",318922.571,9.72022767244028
"1997-4","2440","December 31, 1997","VICTORIA",345,188,1.83510638297872,0.468085106382979,"4","1997",319103.393,10.8115428280639
"1998-1","2440","March 31, 1998","VICTORIA",364,183,1.98907103825137,0.491803278688525,"1","1998",319335.557,11.3986680161646
"1998-2","2440","June 30, 1998","VICTORIA",450,251,1.79282868525896,0.258964143426295,"2","1998",319619.063,14.0792603474969
"1998-3","2440","September 30, 1998",NA,419,248,1.68951612903226,0.221774193548387,"3","1998",320093.69,13.0899175175868
"1998-4","2440","December 31, 1998","VICTORIA",418,238,1.7563025210084,0.214285714285714,"4","1998",320423.967,13.0452164335135
"1999-1","2440","March 31, 1999","VICTORIA",396,214,1.85046728971963,0.252336448598131,"1","1999",320749.672,12.3460765378429
"1999-2","2440","June 30, 1999","VICTORIA",331,202,1.63861386138614,0.237623762376238,"2","1999",321070.807,10.3092524385127
"1999-3","2440","September 30, 1999","VICTORIA",315,200,1.575,0.195,"3","1999",320964.9,9.81415724897021
"1999-4","2440","December 31, 1999","VICTORIA",274,177,1.54802259887006,0.186440677966102,"4","1999",321445.882,8.52398538426447
"2000-1","2440","March 31, 2000","VICTORIA",245,167,1.46706586826347,0.167664670658683,"1","2000",322091.283,7.60653929277558
"2000-2","2440","June 30, 2000","VICTORIA",327,171,1.91228070175439,0.181286549707602,"2","2000",322901.101,10.1269397653742
"2000-3","2440","September 30, 2000","VICTORIA",272,158,1.72151898734177,0.19620253164557,"3","2000",324499.209,8.38214678051804
"2000-4","2440","December 31, 2000","VICTORIA",304,215,1.41395348837209,0.134883720930233,"4","2000",325388.316,9.34268334330726
"2001-1","2440","March 31, 2001","VICTORIA",336,211,1.59241706161137,0.270142180094787,"1","2001",326192.292,10.3006725860953
"2001-2","2440","June 30, 2001","VICTORIA",253,164,1.54268292682927,0.384146341463415,"2","2001",326911.139,7.73910613061123
"2001-3","2440","September 30, 2001","VICTORIA",194,154,1.25974025974026,0.337662337662338,"3","2001",327330.624,5.9267292998531
"2001-4","2440","December 31, 2001","VICTORIA",201,181,1.11049723756906,0.232044198895028,"4","2001",327964.903,6.12870457056193
"2002-1","2440","March 31, 2002","VICTORIA",108,163,0.662576687116564,0.214723926380368,"1","2002",328599.744,3.28667328480938
"2002-2","2440","June 30, 2002","VICTORIA",120,112,1.07142857142857,0.5,"2","2002",329235.148,3.64481133709333
"2002-3","2440","September 30, 2002","VICTORIA",97,101,0.96039603960396,0.455445544554455,"3","2002",329881.426,2.94045048780649
"2002-4","2440","December 31, 2002","VICTORIA",75,121,0.619834710743802,0.272727272727273,"4","2002",330513.83,2.26919400014214
"2003-1","2440","March 31, 2003","VICTORIA",94,112,0.839285714285714,0.303571428571429,"1","2003",331142.672,2.83865559917932
"2003-2","2440","June 30, 2003","VICTORIA",119,150,0.793333333333333,0.266666666666667,"2","2003",331767.951,3.58684434832586
"2003-3","2440","September 30, 2003","VICTORIA",76,146,0.520547945205479,0.178082191780822,"3","2003",332218.584,2.2876504705107
"2003-4","2440","December 31, 2003","VICTORIA",87,138,0.630434782608696,0.202898550724638,"4","2003",332905.172,2.61335681501518
"2004-1","2440","March 31, 2004","VICTORIA",111,141,0.787234042553192,0.283687943262411,"1","2004",333656.632,3.3267733758099
"2004-2","2440","June 30, 2004","VICTORIA",72,114,0.631578947368421,0.37719298245614,"2","2004",334472.964,2.15264035511103
"2004-3","2440","September 30, 2004","VICTORIA",72,140,0.514285714285714,0.257142857142857,"3","2004",335621.028,2.14527678521979
"2004-4","2440","December 31, 2004","VICTORIA",94,145,0.648275862068965,0.241379310344828,"4","2004",336460.359,2.79379122935549
"2005-1","2440","March 31, 2005","VICTORIA",120,158,0.759493670886076,0.29746835443038,"1","2005",337257.817,3.55810878061872
"2005-2","2440","June 30, 2005","VICTORIA",112,151,0.741721854304636,0.403973509933775,"2","2005",338013.402,3.31347808510859
"2005-3","2440","September 30, 2005","VICTORIA",105,149,0.704697986577181,0.369127516778524,"3","2005",338699.908,3.10008941602665
"2005-4","2440","December 31, 2005","VICTORIA",73,152,0.480263157894737,0.25,"4","2005",339382.63,2.15096453227438
"2006-1","2440","March 31, 2006","VICTORIA",106,158,0.670886075949367,0.335443037974684,"1","2006",340034.361,3.11733201574884
"2006-2","2440","June 30, 2006","VICTORIA",93,178,0.52247191011236,0.202247191011236,"2","2006",340655.101,2.73003397650576
"2006-3","2440","September 30, 2006","VICTORIA",128,184,0.695652173913043,0.184782608695652,"3","2006",341170.031,3.75179495176703
"2006-4","2440","December 31, 2006","VICTORIA",147,161,0.91304347826087,0.322981366459627,"4","2006",341758.719,4.30128016719304
"2007-1","2440","March 31, 2007","VICTORIA",149,189,0.788359788359788,0.291005291005291,"1","2007",342346.344,4.35231754658376
"2007-2","2440","June 30, 2007","VICTORIA",140,164,0.853658536585366,0.329268292682927,"2","2007",342932.906,4.08243121469364
"2007-3","2440","September 30, 2007","VICTORIA",150,149,1.00671140939597,0.302013422818792,"3","2007",343308.25,4.3692512486956
"2007-4","2440","December 31, 2007","VICTORIA",195,227,0.859030837004405,0.255506607929515,"4","2007",343976.75,5.66898780222791
"2008-1","2440","March 31, 2008","VICTORIA",264,160,1.65,0.44375,"1","2008",344728.25,7.65820613773313
"2008-2","2440","June 30, 2008","VICTORIA",266,157,1.69426751592357,0.54140127388535,"2","2008",345562.75,7.69758893283492
"2008-3","2440","September 30, 2008","VICTORIA",301,205,1.46829268292683,0.448780487804878,"3","2008",346779,8.6798796928303
"2008-4","2440","December 31, 2008","VICTORIA",418,242,1.72727272727273,0.446280991735537,"4","2008",347660,12.0232410976241
"2009-1","2440","March 31, 2009","VICTORIA",469,248,1.89112903225806,0.540322580645161,"1","2009",348504.5,13.4575019834751
"2009-2","2440","June 30, 2009","VICTORIA",464,236,1.96610169491525,0.639830508474576,"2","2009",349312.5,13.283234925747
"2009-3","2440","September 30, 2009","VICTORIA",470,136,3.45588235294118,1.29411764705882,"3","2009",350334.313,13.4157569658328
