"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"9669","2014-1","2270",5,3,"March 31, 2014","TORONTO",852,64,13.3125,18.421875,2014,1,"6006475.220000001",1.41846918332912
"9670","2014-1","2440",1,1,"March 31, 2014","VICTORIA",62,62,1,0,2014,1,"370921.281",1.67151369241605
"9671","2014-1","2440",1,3,"March 31, 2014","VICTORIA",7,7,1,0,2014,1,"370921.281",0.188719287853425
"9672","2014-1","2440",2,1,"March 31, 2014","VICTORIA",8,5,1.6,0,2014,1,"370921.281",0.2156791861182
"9673","2014-1","2440",2,3,"March 31, 2014","VICTORIA",18,10,1.8,0,2014,1,"370921.281",0.485278168765949
"9674","2014-1","2440",4,3,"March 31, 2014","VICTORIA",90,32,2.8125,0,2014,1,"370921.281",2.42639084382974
"9675","2014-1","2440",5,3,"March 31, 2014","VICTORIA",383,31,12.3548387096774,4.2258064516129,2014,1,"370921.281",10.3256410354088
"9676","2014-1","2680",1,1,"March 31, 2014","WINNIPEG",302,302,1,0,2014,1,"778179.1560000001",3.88085439800703
"9677","2014-1","2680",1,3,"March 31, 2014","WINNIPEG",4,4,1,0,2014,1,"778179.1560000001",0.0514020450067156
"9678","2014-1","2680",2,1,"March 31, 2014","WINNIPEG",17,11,1.54545454545455,0,2014,1,"778179.1560000001",0.218458691278542
"9679","2014-1","2680",2,3,"March 31, 2014","WINNIPEG",1,1,1,0,2014,1,"778179.1560000001",0.0128505112516789
"9680","2014-1","2680",4,3,"March 31, 2014","WINNIPEG",37,12,3.08333333333333,0,2014,1,"778179.1560000001",0.47546891631212
"9681","2014-1","2680",5,3,"March 31, 2014","WINNIPEG",194,19,10.2105263157895,3.63157894736842,2014,1,"778179.1560000001",2.49299918282571
"9682","2014-2","2270",1,1,"June 30, 2014","TORONTO",196,202,0.97029702970297,0,2014,2,"6019384.53",0.325614685393757
"9683","2014-2","2270",1,3,"June 30, 2014","TORONTO",2,2,1,0,2014,2,"6019384.53",0.00332259883054854
"9684","2014-2","2270",2,1,"June 30, 2014","TORONTO",19,10,1.9,0,2014,2,"6019384.53",0.0315646888902112
"9685","2014-2","2270",4,1,"June 30, 2014","TORONTO",96,26,3.69230769230769,0.115384615384615,2014,2,"6019384.53",0.15948474386633
"9686","2014-2","2270",4,3,"June 30, 2014","TORONTO",47,11,4.27272727272727,0,2014,2,"6019384.53",0.0780810725178908
"9687","2014-2","2270",5,3,"June 30, 2014","TORONTO",1122,82,13.6829268292683,16.1829268292683,2014,2,"6019384.53",1.86397794393773
"9688","2014-2","2440",1,1,"June 30, 2014","VICTORIA",68,68,1,0,2014,2,"372346.46900000004",1.82625607227123
"9689","2014-2","2440",1,3,"June 30, 2014","VICTORIA",5,5,1,0,2014,2,"372346.46900000004",0.134283534725825
"9690","2014-2","2440",2,1,"June 30, 2014","VICTORIA",10,5,2,0,2014,2,"372346.46900000004",0.268567069451651
"9691","2014-2","2440",2,3,"June 30, 2014","VICTORIA",13,9,1.44444444444444,0,2014,2,"372346.46900000004",0.349137190287146
"9692","2014-2","2440",4,3,"June 30, 2014","VICTORIA",56,23,2.43478260869565,0,2014,2,"372346.46900000004",1.50397558892925
"9693","2014-2","2440",5,3,"June 30, 2014","VICTORIA",382,30,12.7333333333333,4.36666666666667,2014,2,"372346.46900000004",10.2592620530531
"9694","2014-2","2680",1,1,"June 30, 2014","WINNIPEG",266,266,1,0,2014,2,"780506.0939999999",3.40804513949125
"9695","2014-2","2680",1,3,"June 30, 2014","WINNIPEG",3,3,1,0,2014,2,"780506.0939999999",0.0384365993175705
"9696","2014-2","2680",2,1,"June 30, 2014","WINNIPEG",13,9,1.44444444444444,0,2014,2,"780506.0939999999",0.166558597042805
"9697","2014-2","2680",4,3,"June 30, 2014","WINNIPEG",32,15,2.13333333333333,0,2014,2,"780506.0939999999",0.409990392720752
"9698","2014-2","2680",5,3,"June 30, 2014","WINNIPEG",223,22,10.1363636363636,3.59090909090909,2014,2,"780506.0939999999",2.85712054927274
"9699","2014-3","2270",1,1,"September 30, 2014","TORONTO",224,230,0.973913043478261,0,2014,3,"6022602.9399999995",0.371932206442286
"9700","2014-3","2270",2,1,"September 30, 2014","TORONTO",18,11,1.63636363636364,0,2014,3,"6022602.9399999995",0.0298874094462551
"9701","2014-3","2270",4,1,"September 30, 2014","TORONTO",94,24,3.91666666666667,0.125,2014,3,"6022602.9399999995",0.156078693774888
"9702","2014-3","2270",4,3,"September 30, 2014","TORONTO",43,14,3.07142857142857,0,2014,3,"6022602.9399999995",0.0713977003438317
"9703","2014-3","2270",5,3,"September 30, 2014","TORONTO",952,76,12.5263157894737,17.6710526315789,2014,3,"6022602.9399999995",1.58071187737972
"9704","2014-3","2440",1,1,"September 30, 2014","VICTORIA",78,78,1,0,2014,3,"373423.688",2.08878018472144
"9705","2014-3","2440",1,3,"September 30, 2014","VICTORIA",5,5,1,0,2014,3,"373423.688",0.133896165687272
"9706","2014-3","2440",2,1,"September 30, 2014","VICTORIA",9,5,1.8,0,2014,3,"373423.688",0.241013098237089
"9707","2014-3","2440",2,3,"September 30, 2014","VICTORIA",11,7,1.57142857142857,0,2014,3,"373423.688",0.294571564511997
"9708","2014-3","2440",4,3,"September 30, 2014","VICTORIA",53,23,2.30434782608696,0,2014,3,"373423.688",1.41929935628508
"9709","2014-3","2440",5,3,"September 30, 2014","VICTORIA",294,25,11.76,4.56,2014,3,"373423.688",7.87309454241157
"9710","2014-3","2680",1,1,"September 30, 2014","WINNIPEG",199,199,1,0,2014,3,"781511.75",2.54634687194402
"9711","2014-3","2680",1,3,"September 30, 2014","WINNIPEG",2,2,1,0,2014,3,"781511.75",0.0255914258486837
"9712","2014-3","2680",2,1,"September 30, 2014","WINNIPEG",14,12,1.16666666666667,0,2014,3,"781511.75",0.179139980940786
"9713","2014-3","2680",4,3,"September 30, 2014","WINNIPEG",55,23,2.39130434782609,0.130434782608696,2014,3,"781511.75",0.703764210838801
"9714","2014-3","2680",5,3,"September 30, 2014","WINNIPEG",191,18,10.6111111111111,3.83333333333333,2014,3,"781511.75",2.44398116854929
"9715","2014-4","2270",1,1,"December 31, 2014","TORONTO",216,222,0.972972972972973,0,2014,4,"6036308.0600000005",0.357834619858682
"9716","2014-4","2270",2,1,"December 31, 2014","TORONTO",27,15,1.8,0,2014,4,"6036308.0600000005",0.0447293274823353
"9717","2014-4","2270",4,1,"December 31, 2014","TORONTO",75,19,3.94736842105263,0,2014,4,"6036308.0600000005",0.124248131895376
"9718","2014-4","2270",4,3,"December 31, 2014","TORONTO",28,10,2.8,0,2014,4,"6036308.0600000005",0.0463859692409403
"9719","2014-4","2270",5,3,"December 31, 2014","TORONTO",917,71,12.9154929577465,18.3802816901408,2014,4,"6036308.0600000005",1.51914049264079
"9720","2014-4","2440",1,1,"December 31, 2014","VICTORIA",68,68,1,0,2014,4,"375048.813",1.81309732608059
"9721","2014-4","2440",1,3,"December 31, 2014","VICTORIA",4,4,1,0,2014,4,"375048.813",0.106652783887094
"9722","2014-4","2440",2,1,"December 31, 2014","VICTORIA",13,8,1.625,0,2014,4,"375048.813",0.346621547633054
"9723","2014-4","2440",2,3,"December 31, 2014","VICTORIA",10,6,1.66666666666667,0,2014,4,"375048.813",0.266631959717734
"9724","2014-4","2440",4,3,"December 31, 2014","VICTORIA",40,19,2.10526315789474,0,2014,4,"375048.813",1.06652783887094
"9725","2014-4","2440",5,3,"December 31, 2014","VICTORIA",317,31,10.2258064516129,5.12903225806452,2014,4,"375048.813",8.45223312305217
"9726","2014-4","2680",1,1,"December 31, 2014","WINNIPEG",239,239,1,0,2014,4,"784144.75",3.04790665243885
"9727","2014-4","2680",1,3,"December 31, 2014","WINNIPEG",2,2,1,0,2014,4,"784144.75",0.0255054949994883
"9728","2014-4","2680",2,1,"December 31, 2014","WINNIPEG",13,11,1.18181818181818,0,2014,4,"784144.75",0.165785717496674
"9729","2014-4","2680",2,3,"December 31, 2014","WINNIPEG",1,1,1,0,2014,4,"784144.75",0.0127527474997441
"9730","2014-4","2680",4,3,"December 31, 2014","WINNIPEG",79,23,3.43478260869565,0,2014,4,"784144.75",1.00746705247979
"9731","2014-4","2680",5,3,"December 31, 2014","WINNIPEG",148,20,7.4,3.7,2014,4,"784144.75",1.88740662996213
"9732","2015-1","2270",1,1,"March 31, 2015","TORONTO",212,218,0.972477064220184,0,2015,1,"6052092.56",0.350292064931671
"9733","2015-1","2270",1,3,"March 31, 2015","TORONTO",2,2,1,0,2015,1,"6052092.56",0.00330464212199689
"9734","2015-1","2270",2,1,"March 31, 2015","TORONTO",20,11,1.81818181818182,0,2015,1,"6052092.56",0.0330464212199689
"9735","2015-1","2270",4,1,"March 31, 2015","TORONTO",97,24,4.04166666666667,0,2015,1,"6052092.56",0.160275142916849
"9736","2015-1","2270",4,3,"March 31, 2015","TORONTO",46,13,3.53846153846154,0,2015,1,"6052092.56",0.0760067688059285
"9737","2015-1","2270",5,3,"March 31, 2015","TORONTO",1871,89,21.0224719101124,21.6966292134831,2015,1,"6052092.56",3.09149270512809
"9738","2015-1","2440",1,1,"March 31, 2015","VICTORIA",72,72,1,0,2015,1,"376848.563",1.91058178454564
"9739","2015-1","2440",1,3,"March 31, 2015","VICTORIA",3,3,1,0,2015,1,"376848.563",0.0796075743560683
"9740","2015-1","2440",2,1,"March 31, 2015","VICTORIA",11,6,1.83333333333333,0,2015,1,"376848.563",0.291894439305584
"9741","2015-1","2440",2,3,"March 31, 2015","VICTORIA",9,6,1.5,0,2015,1,"376848.563",0.238822723068205
"9742","2015-1","2440",4,3,"March 31, 2015","VICTORIA",31,16,1.9375,0,2015,1,"376848.563",0.822611601679373
"9743","2015-1","2440",5,3,"March 31, 2015","VICTORIA",187,24,7.79166666666667,5.29166666666667,2015,1,"376848.563",4.96220546819493
"9744","2015-1","2680",1,1,"March 31, 2015","WINNIPEG",285,285,1,0,2015,1,"787176.5",3.62053491180186
"9745","2015-1","2680",1,3,"March 31, 2015","WINNIPEG",2,2,1,0,2015,1,"787176.5",0.0254072625389604
"9746","2015-1","2680",2,1,"March 31, 2015","WINNIPEG",17,13,1.30769230769231,0,2015,1,"787176.5",0.215961731581164
"9747","2015-1","2680",4,1,"March 31, 2015","WINNIPEG",3,1,3,0,2015,1,"787176.5",0.0381108938084407
"9748","2015-1","2680",4,3,"March 31, 2015","WINNIPEG",73,25,2.92,0,2015,1,"787176.5",0.927365082672056
"9749","2015-1","2680",5,3,"March 31, 2015","WINNIPEG",255,25,10.2,3.56,2015,1,"787176.5",3.23942597371746
"9750","2015-2","2270",1,1,"June 30, 2015","TORONTO",229,235,0.974468085106383,0,2015,2,"6069956.4399999995",0.377267946258936
"9751","2015-2","2270",1,3,"June 30, 2015","TORONTO",1,1,1,0,2015,2,"6069956.4399999995",0.00164745828060671
"9752","2015-2","2270",2,1,"June 30, 2015","TORONTO",13,7,1.85714285714286,0,2015,2,"6069956.4399999995",0.0214169576478872
"9753","2015-2","2270",4,1,"June 30, 2015","TORONTO",91,21,4.33333333333333,0,2015,2,"6069956.4399999995",0.14991870353521
"9754","2015-2","2270",4,3,"June 30, 2015","TORONTO",33,10,3.3,0,2015,2,"6069956.4399999995",0.0543661232600213
"9755","2015-2","2270",5,3,"June 30, 2015","TORONTO",1956,99,19.7575757575758,22.1919191919192,2015,2,"6069956.4399999995",3.22242839686672
"9756","2015-2","2440",1,1,"June 30, 2015","VICTORIA",72,72,1,0,2015,2,"378822.938",1.90062408522897
"9757","2015-2","2440",1,3,"June 30, 2015","VICTORIA",3,3,1,0,2015,2,"378822.938",0.0791926702178736
"9758","2015-2","2440",2,1,"June 30, 2015","VICTORIA",12,6,2,0,2015,2,"378822.938",0.316770680871495
"9759","2015-2","2440",2,3,"June 30, 2015","VICTORIA",6,4,1.5,0,2015,2,"378822.938",0.158385340435747
"9760","2015-2","2440",4,3,"June 30, 2015","VICTORIA",33,15,2.2,0,2015,2,"378822.938",0.87111937239661
"9761","2015-2","2440",5,3,"June 30, 2015","VICTORIA",216,23,9.39130434782609,5.82608695652174,2015,2,"378822.938",5.7018722556869
"9762","2015-2","2680",1,1,"June 30, 2015","WINNIPEG",271,271,1,0,2015,2,"790607",3.42774602299246
"9763","2015-2","2680",1,3,"June 30, 2015","WINNIPEG",2,2,1,0,2015,2,"790607",0.0252970186198706
"9764","2015-2","2680",2,1,"June 30, 2015","WINNIPEG",32,22,1.45454545454545,0,2015,2,"790607",0.404752297917929
"9765","2015-2","2680",4,1,"June 30, 2015","WINNIPEG",6,2,3,0,2015,2,"790607",0.0758910558596117
"9766","2015-2","2680",4,3,"June 30, 2015","WINNIPEG",81,24,3.375,0,2015,2,"790607",1.02452925410476
"9767","2015-2","2680",5,3,"June 30, 2015","WINNIPEG",269,24,11.2083333333333,3.16666666666667,2015,2,"790607",3.40244900437259
"9768","2015-3","2270",1,1,"September 30, 2015","TORONTO",240,246,0.975609756097561,0,2015,3,"6093138.4399999995",0.393885683647785
"9769","2015-3","2270",1,3,"September 30, 2015","TORONTO",2,2,1,0,2015,3,"6093138.4399999995",0.00328238069706488
"9770","2015-3","2270",2,1,"September 30, 2015","TORONTO",16,8,2,0,2015,3,"6093138.4399999995",0.026259045576519
"9771","2015-3","2270",4,1,"September 30, 2015","TORONTO",70,18,3.88888888888889,0,2015,3,"6093138.4399999995",0.114883324397271
"9772","2015-3","2270",4,3,"September 30, 2015","TORONTO",107,18,5.94444444444444,0,2015,3,"6093138.4399999995",0.175607367292971
"9773","2015-3","2270",5,3,"September 30, 2015","TORONTO",1865,97,19.2268041237113,22.7319587628866,2015,3,"6093138.4399999995",3.060820000013
"9774","2015-3","2440",1,1,"September 30, 2015","VICTORIA",43,43,1,0,2015,3,"381808.969",1.12621765048165
"9775","2015-3","2440",2,1,"September 30, 2015","VICTORIA",9,6,1.5,0,2015,3,"381808.969",0.235719973356624
"9776","2015-3","2440",2,3,"September 30, 2015","VICTORIA",3,2,1.5,0,2015,3,"381808.969",0.0785733244522079
"9777","2015-3","2440",4,3,"September 30, 2015","VICTORIA",23,11,2.09090909090909,0,2015,3,"381808.969",0.602395487466928
"9778","2015-3","2440",5,3,"September 30, 2015","VICTORIA",182,20,9.1,5.65,2015,3,"381808.969",4.76678168343395
"9779","2015-3","2680",1,1,"September 30, 2015","WINNIPEG",226,226,1,0,2015,3,"795259.844",2.84183844695672
"9780","2015-3","2680",1,3,"September 30, 2015","WINNIPEG",2,2,1,0,2015,3,"795259.844",0.0251490128049267
"9781","2015-3","2680",2,1,"September 30, 2015","WINNIPEG",29,21,1.38095238095238,0,2015,3,"795259.844",0.364660685671437
"9782","2015-3","2680",2,3,"September 30, 2015","WINNIPEG",2,1,2,0,2015,3,"795259.844",0.0251490128049267
"9783","2015-3","2680",4,1,"September 30, 2015","WINNIPEG",6,2,3,0,2015,3,"795259.844",0.0754470384147801
"9784","2015-3","2680",4,3,"September 30, 2015","WINNIPEG",60,18,3.33333333333333,0,2015,3,"795259.844",0.754470384147801
"9785","2015-3","2680",5,3,"September 30, 2015","WINNIPEG",238,24,9.91666666666667,3.25,2015,3,"795259.844",2.99273252378628
"9786","2015-4","2270",1,1,"December 31, 2015","TORONTO",280,280,1,0,2015,4,"6113865.5600000005",0.457975395847599
"9787","2015-4","2270",2,1,"December 31, 2015","TORONTO",18,9,2,0,2015,4,"6113865.5600000005",0.0294412754473456
"9788","2015-4","2270",4,1,"December 31, 2015","TORONTO",62,16,3.875,0,2015,4,"6113865.5600000005",0.101408837651968
"9789","2015-4","2270",4,3,"December 31, 2015","TORONTO",25,8,3.125,0,2015,4,"6113865.5600000005",0.0408906603435356
"9790","2015-4","2270",5,3,"December 31, 2015","TORONTO",1966,106,18.5471698113208,22.7452830188679,2015,4,"6113865.5600000005",3.21564152941564
"9791","2015-4","2440",1,1,"December 31, 2015","VICTORIA",34,34,1,0,2015,4,"383797.78099999996",0.885883183363168
"9792","2015-4","2440",2,1,"December 31, 2015","VICTORIA",8,5,1.6,0,2015,4,"383797.78099999996",0.208443101967804
"9793","2015-4","2440",2,3,"December 31, 2015","VICTORIA",15,9,1.66666666666667,0,2015,4,"383797.78099999996",0.390830816189633
"9794","2015-4","2440",4,3,"December 31, 2015","VICTORIA",33,12,2.75,0,2015,4,"383797.78099999996",0.859827795617193
"9795","2015-4","2440",5,3,"December 31, 2015","VICTORIA",149,19,7.84210526315789,5.73684210526316,2015,4,"383797.78099999996",3.88225277415035
"9796","2015-4","2680",1,1,"December 31, 2015","WINNIPEG",256,256,1,0,2015,4,"799158.406",3.20336992113176
"9797","2015-4","2680",1,3,"December 31, 2015","WINNIPEG",2,2,1,0,2015,4,"799158.406",0.0250263275088418
"9798","2015-4","2680",2,1,"December 31, 2015","WINNIPEG",36,31,1.16129032258065,0,2015,4,"799158.406",0.450473895159153
"9799","2015-4","2680",2,3,"December 31, 2015","WINNIPEG",5,4,1.25,0,2015,4,"799158.406",0.0625658187721046
"9800","2015-4","2680",4,1,"December 31, 2015","WINNIPEG",3,1,3,0,2015,4,"799158.406",0.0375394912632628
"9801","2015-4","2680",4,3,"December 31, 2015","WINNIPEG",87,28,3.10714285714286,0,2015,4,"799158.406",1.08864524663462
"9802","2015-4","2680",5,1,"December 31, 2015","WINNIPEG",1,1,1,0,2015,4,"799158.406",0.0125131637544209
"9803","2015-4","2680",5,3,"December 31, 2015","WINNIPEG",425,27,15.7407407407407,3.18518518518519,2015,4,"799158.406",5.31809459562889
"9804","2016-1","2270",1,1,"March 31, 2016","TORONTO",260,260,1,0,2016,1,"6135376.56",0.423771870328363
"9805","2016-1","2270",1,3,"March 31, 2016","TORONTO",1,1,1,0,2016,1,"6135376.56",0.00162989180895524
"9806","2016-1","2270",2,1,"March 31, 2016","TORONTO",25,14,1.78571428571429,0,2016,1,"6135376.56",0.0407472952238811
"9807","2016-1","2270",4,1,"March 31, 2016","TORONTO",62,16,3.875,0,2016,1,"6135376.56",0.101053292155225
"9808","2016-1","2270",4,3,"March 31, 2016","TORONTO",21,8,2.625,0,2016,1,"6135376.56",0.0342277279880601
"9809","2016-1","2270",5,3,"March 31, 2016","TORONTO",1373,85,16.1529411764706,21.9882352941176,2016,1,"6135376.56",2.23784145369555
"9810","2016-1","2440",1,1,"March 31, 2016","VICTORIA",25,25,1,0,2016,1,"385626.40599999996",0.648295853474308
"9811","2016-1","2440",2,1,"March 31, 2016","VICTORIA",7,5,1.4,0,2016,1,"385626.40599999996",0.181522838972806
"9812","2016-1","2440",2,3,"March 31, 2016","VICTORIA",9,7,1.28571428571429,0,2016,1,"385626.40599999996",0.233386507250751
"9813","2016-1","2440",4,3,"March 31, 2016","VICTORIA",19,8,2.375,0,2016,1,"385626.40599999996",0.492704848640474
"9814","2016-1","2440",5,3,"March 31, 2016","VICTORIA",112,13,8.61538461538461,5.46153846153846,2016,1,"385626.40599999996",2.9043654235649
"9815","2016-1","2680",1,1,"March 31, 2016","WINNIPEG",264,264,1,0,2016,1,"803126.281",3.28715428999889
"9816","2016-1","2680",1,3,"March 31, 2016","WINNIPEG",2,2,1,0,2016,1,"803126.281",0.0249026840151431
"9817","2016-1","2680",2,1,"March 31, 2016","WINNIPEG",30,27,1.11111111111111,0,2016,1,"803126.281",0.373540260227146
"9818","2016-1","2680",4,1,"March 31, 2016","WINNIPEG",3,1,3,0,2016,1,"803126.281",0.0373540260227146
"9819","2016-1","2680",4,3,"March 31, 2016","WINNIPEG",60,24,2.5,0,2016,1,"803126.281",0.747080520454292
"9820","2016-1","2680",5,3,"March 31, 2016","WINNIPEG",378,25,15.12,3.28,2016,1,"803126.281",4.70660727886204
"9821","2016-2","2270",1,1,"June 30, 2016","TORONTO",249,249,1,0,2016,2,"6157671.44",0.404373637707438
"9822","2016-2","2270",2,1,"June 30, 2016","TORONTO",21,12,1.75,0,2016,2,"6157671.44",0.0341038007705068
"9823","2016-2","2270",4,1,"June 30, 2016","TORONTO",56,13,4.30769230769231,0,2016,2,"6157671.44",0.0909434687213516
"9824","2016-2","2270",4,3,"June 30, 2016","TORONTO",19,7,2.71428571428571,0,2016,2,"6157671.44",0.0308558197447443
"9825","2016-2","2270",5,3,"June 30, 2016","TORONTO",1473,88,16.7386363636364,21.7954545454545,2016,2,"6157671.44",2.39213802547412
"9826","2016-2","2440",1,1,"June 30, 2016","VICTORIA",15,15,1,0,2016,2,"387294.84400000004",0.387301825272944
"9827","2016-2","2440",2,3,"June 30, 2016","VICTORIA",1,1,1,0,2016,2,"387294.84400000004",0.0258201216848629
"9828","2016-2","2440",4,3,"June 30, 2016","VICTORIA",4,1,4,0,2016,2,"387294.84400000004",0.103280486739452
"9829","2016-2","2440",5,3,"June 30, 2016","VICTORIA",68,9,7.55555555555556,6,2016,2,"387294.84400000004",1.75576827457068
"9830","2016-2","2680",1,1,"June 30, 2016","WINNIPEG",212,212,1,0,2016,2,"807163.4689999999",2.62648160059384
"9831","2016-2","2680",1,3,"June 30, 2016","WINNIPEG",2,2,1,0,2016,2,"807163.4689999999",0.0247781283074891
"9832","2016-2","2680",2,1,"June 30, 2016","WINNIPEG",34,27,1.25925925925926,0,2016,2,"807163.4689999999",0.421228181227315
"9833","2016-2","2680",2,3,"June 30, 2016","WINNIPEG",1,1,1,0,2016,2,"807163.4689999999",0.0123890641537446
"9834","2016-2","2680",4,1,"June 30, 2016","WINNIPEG",1,1,1,0,2016,2,"807163.4689999999",0.0123890641537446
"9835","2016-2","2680",4,3,"June 30, 2016","WINNIPEG",52,22,2.36363636363636,0,2016,2,"807163.4689999999",0.644231335994717
"9836","2016-2","2680",5,3,"June 30, 2016","WINNIPEG",290,25,11.6,3.4,2016,2,"807163.4689999999",3.59282860458592
"9837","2016-3","2270",1,1,"September 30, 2016","TORONTO",247,247,1,0,2016,3,"6178313.47",0.399785477378829
"9838","2016-3","2270",1,3,"September 30, 2016","TORONTO",1,1,1,0,2016,3,"6178313.47",0.00161856468574425
"9839","2016-3","2270",2,1,"September 30, 2016","TORONTO",21,12,1.75,0,2016,3,"6178313.47",0.0339898584006292
"9840","2016-3","2270",4,1,"September 30, 2016","TORONTO",56,13,4.30769230769231,0,2016,3,"6178313.47",0.0906396224016779
"9841","2016-3","2270",4,3,"September 30, 2016","TORONTO",21,9,2.33333333333333,0,2016,3,"6178313.47",0.0339898584006292
"9842","2016-3","2270",5,3,"September 30, 2016","TORONTO",907,62,14.6290322580645,20.7096774193548,2016,3,"6178313.47",1.46803816997003
"9843","2016-3","2440",1,1,"September 30, 2016","VICTORIA",13,13,1,0,2016,3,"388380.594",0.334723212251949
"9844","2016-3","2440",1,3,"September 30, 2016","VICTORIA",1,1,1,0,2016,3,"388380.594",0.0257479394039961
"9845","2016-3","2440",2,1,"September 30, 2016","VICTORIA",3,2,1.5,0,2016,3,"388380.594",0.0772438182119882
"9846","2016-3","2440",4,3,"September 30, 2016","VICTORIA",4,1,4,0,2016,3,"388380.594",0.102991757615984
"9847","2016-3","2440",5,3,"September 30, 2016","VICTORIA",36,6,6,7,2016,3,"388380.594",0.926925818543859
"9848","2016-3","2680",1,1,"September 30, 2016","WINNIPEG",168,168,1,0,2016,3,"811787.9380000001",2.06950598962952
"9849","2016-3","2680",2,1,"September 30, 2016","WINNIPEG",25,21,1.19047619047619,0,2016,3,"811787.9380000001",0.307962200837727
"9850","2016-3","2680",2,3,"September 30, 2016","WINNIPEG",1,1,1,0,2016,3,"811787.9380000001",0.0123184880335091
"9851","2016-3","2680",4,3,"September 30, 2016","WINNIPEG",38,21,1.80952380952381,0,2016,3,"811787.9380000001",0.468102545273344
"9852","2016-3","2680",5,3,"September 30, 2016","WINNIPEG",250,23,10.8695652173913,3.43478260869565,2016,3,"811787.9380000001",3.07962200837727
"9853","2016-4","2270",1,1,"December 31, 2016","TORONTO",280,280,1,0,2016,4,"6203150.78",0.451383514491969
"9854","2016-4","2270",2,1,"December 31, 2016","TORONTO",21,12,1.75,0,2016,4,"6203150.78",0.0338537635868977
"9855","2016-4","2270",4,1,"December 31, 2016","TORONTO",57,14,4.07142857142857,0,2016,4,"6203150.78",0.0918887868787223
"9856","2016-4","2270",4,3,"December 31, 2016","TORONTO",21,9,2.33333333333333,0,2016,4,"6203150.78",0.0338537635868977
"9857","2016-4","2270",5,3,"December 31, 2016","TORONTO",1032,65,15.8769230769231,19.9846153846154,2016,4,"6203150.78",1.66367066769897
"9858","2016-4","2440",1,1,"December 31, 2016","VICTORIA",20,20,1,0,2016,4,"389897.65599999996",0.512955122766883
"9859","2016-4","2440",1,3,"December 31, 2016","VICTORIA",1,1,1,0,2016,4,"389897.65599999996",0.0256477561383442
"9860","2016-4","2440",2,1,"December 31, 2016","VICTORIA",1,1,1,0,2016,4,"389897.65599999996",0.0256477561383442
"9861","2016-4","2440",4,3,"December 31, 2016","VICTORIA",11,3,3.66666666666667,0,2016,4,"389897.65599999996",0.282125317521786
"9862","2016-4","2440",5,3,"December 31, 2016","VICTORIA",24,3,8,4.33333333333333,2016,4,"389897.65599999996",0.61554614732026
"9863","2016-4","2680",1,1,"December 31, 2016","WINNIPEG",221,221,1,0,2016,4,"815756.5630000001",2.70914155060252
"9864","2016-4","2680",2,1,"December 31, 2016","WINNIPEG",22,16,1.375,0,2016,4,"815756.5630000001",0.269688299155002
"9865","2016-4","2680",2,3,"December 31, 2016","WINNIPEG",1,1,1,0,2016,4,"815756.5630000001",0.0122585590525001
"9866","2016-4","2680",4,3,"December 31, 2016","WINNIPEG",41,18,2.27777777777778,0,2016,4,"815756.5630000001",0.502600921152503
"9867","2016-4","2680",5,3,"December 31, 2016","WINNIPEG",310,25,12.4,3.88,2016,4,"815756.5630000001",3.80015330627502
"9868","2017-1","2270",1,1,"March 31, 2017","TORONTO",300,300,1,0,2017,1,"6229746.66",0.481560513409385
"9869","2017-1","2270",2,1,"March 31, 2017","TORONTO",21,12,1.75,0,2017,1,"6229746.66",0.0337092359386569
"9870","2017-1","2270",4,1,"March 31, 2017","TORONTO",111,21,5.28571428571429,0,2017,1,"6229746.66",0.178177389961472
"9871","2017-1","2270",4,3,"March 31, 2017","TORONTO",21,9,2.33333333333333,0,2017,1,"6229746.66",0.0337092359386569
"9872","2017-1","2270",5,3,"March 31, 2017","TORONTO",887,62,14.3064516129032,19.6451612903226,2017,1,"6229746.66",1.42381391798041
"9873","2017-1","2440",1,1,"March 31, 2017","VICTORIA",11,11,1,0,2017,1,"391423.531",0.281025516577847
"9874","2017-1","2440",1,3,"March 31, 2017","VICTORIA",1,1,1,0,2017,1,"391423.531",0.0255477742343497
"9875","2017-1","2440",2,1,"March 31, 2017","VICTORIA",3,2,1.5,0,2017,1,"391423.531",0.0766433227030492
"9876","2017-1","2440",4,3,"March 31, 2017","VICTORIA",6,3,2,0,2017,1,"391423.531",0.153286645406098
"9877","2017-1","2440",5,3,"March 31, 2017","VICTORIA",16,3,5.33333333333333,4.33333333333333,2017,1,"391423.531",0.408764387749596
"9878","2017-1","2680",1,1,"March 31, 2017","WINNIPEG",200,200,1,0,2017,1,"819587.313",2.44025251279115
"9879","2017-1","2680",1,3,"March 31, 2017","WINNIPEG",1,1,1,0,2017,1,"819587.313",0.0122012625639558
"9880","2017-1","2680",2,1,"March 31, 2017","WINNIPEG",29,22,1.31818181818182,0,2017,1,"819587.313",0.353836614354717
"9881","2017-1","2680",2,3,"March 31, 2017","WINNIPEG",4,3,1.33333333333333,0,2017,1,"819587.313",0.0488050502558231
"9882","2017-1","2680",4,3,"March 31, 2017","WINNIPEG",54,20,2.7,0,2017,1,"819587.313",0.658868178453612
"9883","2017-1","2680",5,3,"March 31, 2017","WINNIPEG",204,22,9.27272727272727,3.27272727272727,2017,1,"819587.313",2.48905756304698
