"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"2020-1","1060","J4V","March 31, 2020","MONTRÉAL",100,3,33.3333333333333,2.33333333333333
"2020-1","1060","H4K","March 31, 2020","MONTRÉAL",7,3,2.33333333333333,0.666666666666667
"2020-1","1060","J7L","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","H7M","March 31, 2020","MONTRÉAL",228,1,228,15
"2020-1","1060","H9X","March 31, 2020","MONTRÉAL",44,15,2.93333333333333,0
"2020-1","1060","H4L","March 31, 2020","MONTRÉAL",154,2,77,5
"2020-1","1060","H9P","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J5R","March 31, 2020","MONTRÉAL",672,24,28,2.04166666666667
"2020-1","1060","H2T","March 31, 2020","MONTRÉAL",74,2,37,3.5
"2020-1","1060","H9G","March 31, 2020","MONTRÉAL",24,1,24,3
"2020-1","1060","H9J","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J4M","March 31, 2020","MONTRÉAL",114,9,12.6666666666667,2.44444444444444
"2020-1","1060","J4Z","March 31, 2020","MONTRÉAL",1128,23,49.0434782608696,3.95652173913043
"2020-1","1060","J7M","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J6R","March 31, 2020","MONTRÉAL",97,15,6.46666666666667,0.933333333333333
"2020-1","1060","J7K","March 31, 2020","MONTRÉAL",237,22,10.7727272727273,1.13636363636364
"2020-1","1060","H4C","March 31, 2020","MONTRÉAL",14,1,14,3
"2020-1","1060","H4E","March 31, 2020","MONTRÉAL",17,5,3.4,2.2
"2020-1","1060","H7A","March 31, 2020","MONTRÉAL",19,4,4.75,0
"2020-1","1060","H2G","March 31, 2020","MONTRÉAL",52,2,26,2
"2020-1","1060","J5B","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J6J","March 31, 2020","MONTRÉAL",167,5,33.4,2
"2020-1","1060","J6Y","March 31, 2020","MONTRÉAL",194,14,13.8571428571429,1.85714285714286
"2020-1","1060","H7B","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","H2H","March 31, 2020","MONTRÉAL",18,1,18,0
"2020-1","1060","H4B","March 31, 2020","MONTRÉAL",125,3,41.6666666666667,3.33333333333333
"2020-1","1060","H8Z","March 31, 2020","MONTRÉAL",2,1,2,0
"2020-1","1060","J7P","March 31, 2020","MONTRÉAL",18,4,4.5,1.5
"2020-1","1060","H1E","March 31, 2020","MONTRÉAL",20,9,2.22222222222222,0
"2020-1","1060","H9B","March 31, 2020","MONTRÉAL",55,1,55,5
"2020-1","1060","J5K","March 31, 2020","MONTRÉAL",22,22,1,0
"2020-1","1060","J7V","March 31, 2020","MONTRÉAL",547,54,10.1296296296296,1.22222222222222
"2020-1","1060","H1R","March 31, 2020","MONTRÉAL",101,2,50.5,3.5
"2020-1","1060","J0V","March 31, 2020","MONTRÉAL",6,6,1,0
"2020-1","1060","J4J","March 31, 2020","MONTRÉAL",15,5,3,0.4
"2020-1","1060","H4J","March 31, 2020","MONTRÉAL",75,1,75,6
"2020-1","1060","H4H","March 31, 2020","MONTRÉAL",16,2,8,4
"2020-1","1060","H2K","March 31, 2020","MONTRÉAL",168,9,18.6666666666667,3.11111111111111
"2020-1","1060","H1P","March 31, 2020","MONTRÉAL",44,4,11,1.25
"2020-1","1060","H7Y","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H3L","March 31, 2020","MONTRÉAL",111,2,55.5,4.5
"2020-1","1060","H4M","March 31, 2020","MONTRÉAL",84,2,42,3
"2020-1","1060","H7N","March 31, 2020","MONTRÉAL",157,3,52.3333333333333,4
"2020-1","1060","J3X","March 31, 2020","MONTRÉAL",78,5,15.6,0.8
"2020-1","1060","H4S","March 31, 2020","MONTRÉAL",55,4,13.75,1
"2020-1","1060","H2S","March 31, 2020","MONTRÉAL",88,8,11,2.875
"2020-1","1060","J3L","March 31, 2020","MONTRÉAL",87,49,1.77551020408163,0.224489795918367
"2020-1","1060","H3X","March 31, 2020","MONTRÉAL",271,7,38.7142857142857,3.28571428571429
"2020-1","1060","J3Y","March 31, 2020","MONTRÉAL",427,40,10.675,0.925
"2020-1","1060","J2W","March 31, 2020","MONTRÉAL",164,26,6.30769230769231,0.346153846153846
"2020-1","1060","H1L","March 31, 2020","MONTRÉAL",195,16,12.1875,2.125
"2020-1","1060","H4W","March 31, 2020","MONTRÉAL",343,3,114.333333333333,9.33333333333333
"2020-1","1060","H7E","March 31, 2020","MONTRÉAL",5,5,1,0
"2020-1","1060","J7R","March 31, 2020","MONTRÉAL",96,16,6,0.875
"2020-1","1060","J7T","March 31, 2020","MONTRÉAL",91,46,1.97826086956522,0
"2020-1","1060","H2A","March 31, 2020","MONTRÉAL",5,1,5,3
"2020-1","1060","J6K","March 31, 2020","MONTRÉAL",27,6,4.5,0.833333333333333
"2020-1","1060","J6Z","March 31, 2020","MONTRÉAL",22,15,1.46666666666667,0.266666666666667
"2020-1","1060","J5X","March 31, 2020","MONTRÉAL",13,4,3.25,0.5
"2020-1","1060","H1C","March 31, 2020","MONTRÉAL",9,7,1.28571428571429,0
"2020-1","1060","H7X","March 31, 2020","MONTRÉAL",10,9,1.11111111111111,0
"2020-1","1060","H9R","March 31, 2020","MONTRÉAL",358,12,29.8333333333333,2.66666666666667
"2020-1","1060","H3N","March 31, 2020","MONTRÉAL",43,2,21.5,3.5
"2020-1","1060","H8P","March 31, 2020","MONTRÉAL",12,1,12,3
"2020-1","1060","J2Y","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H2L","March 31, 2020","MONTRÉAL",417,6,69.5,8.16666666666667
"2020-1","1060","H4V","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J3E","March 31, 2020","MONTRÉAL",391,10,39.1,1
"2020-1","1060","J4K","March 31, 2020","MONTRÉAL",35,7,5,1.42857142857143
"2020-1","1060","H3C","March 31, 2020","MONTRÉAL",2858,14,204.142857142857,19.7857142857143
"2020-1","1060","H9H","March 31, 2020","MONTRÉAL",6,2,3,0
"2020-1","1060","J7H","March 31, 2020","MONTRÉAL",199,2,99.5,7.5
"2020-1","1060","H1K","March 31, 2020","MONTRÉAL",26,1,26,3
"2020-1","1060","H3R","March 31, 2020","MONTRÉAL",27,5,5.4,1.2
"2020-1","1060","J6W","March 31, 2020","MONTRÉAL",188,13,14.4615384615385,2.23076923076923
"2020-1","1060","J4Y","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H7K","March 31, 2020","MONTRÉAL",68,4,17,2.5
"2020-1","1060","H8Y","March 31, 2020","MONTRÉAL",7,7,1,0
"2020-1","1060","H3Z","March 31, 2020","MONTRÉAL",4,1,4,0
"2020-1","1060","J0L","March 31, 2020","MONTRÉAL",48,25,1.92,0.12
"2020-1","1060","J0P","March 31, 2020","MONTRÉAL",310,30,10.3333333333333,0.9
"2020-1","1060","H2R","March 31, 2020","MONTRÉAL",147,7,21,3.14285714285714
"2020-1","1060","H2P","March 31, 2020","MONTRÉAL",5,1,5,3
"2020-1","1060","H3S","March 31, 2020","MONTRÉAL",6,2,3,2
"2020-1","1060","J4H","March 31, 2020","MONTRÉAL",41,2,20.5,2
"2020-1","1060","J7Z","March 31, 2020","MONTRÉAL",32,11,2.90909090909091,1.27272727272727
"2020-1","1060","H2B","March 31, 2020","MONTRÉAL",4,1,4,2
"2020-1","1060","H2C","March 31, 2020","MONTRÉAL",87,2,43.5,4
"2020-1","1060","J5C","March 31, 2020","MONTRÉAL",4,1,4,0
"2020-1","1060","H7R","March 31, 2020","MONTRÉAL",42,8,5.25,1
"2020-1","1060","H1Z","March 31, 2020","MONTRÉAL",74,2,37,4.5
"2020-1","1060","H7L","March 31, 2020","MONTRÉAL",123,16,7.6875,2.1875
"2020-1","1060","J3B","March 31, 2020","MONTRÉAL",95,14,6.78571428571429,1.14285714285714
"2020-1","1060","H8N","March 31, 2020","MONTRÉAL",431,11,39.1818181818182,2.09090909090909
"2020-1","1060","J3N","March 31, 2020","MONTRÉAL",33,7,4.71428571428571,1
"2020-1","1060","H4A","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H7P","March 31, 2020","MONTRÉAL",411,3,137,12.6666666666667
"2020-1","1060","H2V","March 31, 2020","MONTRÉAL",597,5,119.4,6.2
"2020-1","1060","H8R","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H7W","March 31, 2020","MONTRÉAL",4,2,2,1
"2020-1","1060","H9A","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H3K","March 31, 2020","MONTRÉAL",930,12,77.5,6.33333333333333
"2020-1","1060","H1A","March 31, 2020","MONTRÉAL",47,7,6.71428571428571,2.14285714285714
"2020-1","1060","J7A","March 31, 2020","MONTRÉAL",21,6,3.5,0.666666666666667
"2020-1","1060","J7C","March 31, 2020","MONTRÉAL",134,28,4.78571428571429,1.14285714285714
"2020-1","1060","H7T","March 31, 2020","MONTRÉAL",855,15,57,4.4
"2020-1","1060","J3V","March 31, 2020","MONTRÉAL",8,2,4,1.5
"2020-1","1060","H8T","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J5W","March 31, 2020","MONTRÉAL",64,10,6.4,0.6
"2020-1","1060","H9S","March 31, 2020","MONTRÉAL",76,11,6.90909090909091,0.545454545454545
"2020-1","1060","J5T","March 31, 2020","MONTRÉAL",33,8,4.125,1
"2020-1","1060","H1H","March 31, 2020","MONTRÉAL",111,8,13.875,2.625
"2020-1","1060","H3B","March 31, 2020","MONTRÉAL",465,2,232.5,39
"2020-1","1060","H9C","March 31, 2020","MONTRÉAL",5,5,1,0
"2020-1","1060","H4G","March 31, 2020","MONTRÉAL",15,2,7.5,3
"2020-2","1060","H4E","June 30, 2020","MONTRÉAL",8,3,2.66666666666667,2
"2020-2","1060","J6R","June 30, 2020","MONTRÉAL",35,4,8.75,1.5
"2020-2","1060","J5T","June 30, 2020","MONTRÉAL",14,2,7,1.5
"2020-2","1060","J7E","June 30, 2020","MONTRÉAL",37,1,37,6
"2020-2","1060","J6N","June 30, 2020","MONTRÉAL",16,5,3.2,0.4
"2020-2","1060","H3B","June 30, 2020","MONTRÉAL",465,2,232.5,39
"2020-2","1060","J3N","June 30, 2020","MONTRÉAL",9,2,4.5,1.5
"2020-2","1060","J3X","June 30, 2020","MONTRÉAL",78,5,15.6,0.8
"2020-2","1060","J4R","June 30, 2020","MONTRÉAL",58,3,19.3333333333333,2.66666666666667
"2020-2","1060","H4M","June 30, 2020","MONTRÉAL",2,1,2,0
"2020-2","1060","H1R","June 30, 2020","MONTRÉAL",101,2,50.5,3.5
"2020-2","1060","H2C","June 30, 2020","MONTRÉAL",85,1,85,6
"2020-2","1060","H3Y","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J3Y","June 30, 2020","MONTRÉAL",276,17,16.2352941176471,1.29411764705882
"2020-2","1060","J7Y","June 30, 2020","MONTRÉAL",63,2,31.5,3
"2020-2","1060","J6Z","June 30, 2020","MONTRÉAL",6,4,1.5,0.5
"2020-2","1060","J3H","June 30, 2020","MONTRÉAL",14,11,1.27272727272727,0.181818181818182
"2020-2","1060","J4T","June 30, 2020","MONTRÉAL",12,4,3,2
"2020-2","1060","H3S","June 30, 2020","MONTRÉAL",6,2,3,2
"2020-2","1060","J0N","June 30, 2020","MONTRÉAL",30,13,2.30769230769231,0.538461538461538
"2020-2","1060","H1Y","June 30, 2020","MONTRÉAL",612,7,87.4285714285714,6
"2020-2","1060","H3X","June 30, 2020","MONTRÉAL",127,6,21.1666666666667,2.16666666666667
"2020-2","1060","nan","June 30, 2020","MONTRÉAL",387,10,38.7,3.3
"2020-2","1060",NA,"June 30, 2020","MONTRÉAL",10621,1431,7.42208245981831,0.895877009084556
"2020-2","1060","H3R","June 30, 2020","MONTRÉAL",26,4,6.5,1.5
"2020-2","1060","H4L","June 30, 2020","MONTRÉAL",154,2,77,5
"2020-2","1060","H1K","June 30, 2020","MONTRÉAL",26,1,26,3
"2020-2","1060","H2K","June 30, 2020","MONTRÉAL",138,5,27.6,3.4
"2020-2","1060","J7L","June 30, 2020","MONTRÉAL",2,2,1,0
"2020-2","1060","H7E","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","H9X","June 30, 2020","MONTRÉAL",39,14,2.78571428571429,0
"2020-2","1060","J7H","June 30, 2020","MONTRÉAL",64,1,64,8
"2020-2","1060","H9E","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","J3B","June 30, 2020","MONTRÉAL",34,4,8.5,1.75
"2020-2","1060","H3H","June 30, 2020","MONTRÉAL",999,5,199.8,20
"2020-2","1060","H7K","June 30, 2020","MONTRÉAL",66,2,33,5
"2020-2","1060","J4M","June 30, 2020","MONTRÉAL",110,8,13.75,2.5
"2020-2","1060","J6A","June 30, 2020","MONTRÉAL",456,3,152,12.3333333333333
"2020-2","1060","J4H","June 30, 2020","MONTRÉAL",41,2,20.5,2
"2020-2","1060","J4V","June 30, 2020","MONTRÉAL",93,1,93,4
"2020-2","1060","J6W","June 30, 2020","MONTRÉAL",171,8,21.375,2.5
"2020-2","1060","J6K","June 30, 2020","MONTRÉAL",24,4,6,1.25
"2020-2","1060","J7R","June 30, 2020","MONTRÉAL",75,10,7.5,1.1
"2020-2","1060","J3L","June 30, 2020","MONTRÉAL",34,20,1.7,0.2
"2020-2","1060","J4W","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","H4S","June 30, 2020","MONTRÉAL",55,4,13.75,1
"2020-2","1060","J5K","June 30, 2020","MONTRÉAL",6,6,1,0
"2020-2","1060","J7J","June 30, 2020","MONTRÉAL",282,17,16.5882352941176,1.82352941176471
"2020-2","1060","H3A","June 30, 2020","MONTRÉAL",5,1,5,0
"2020-2","1060","H4A","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H1N","June 30, 2020","MONTRÉAL",325,6,54.1666666666667,5.16666666666667
"2020-2","1060","H4K","June 30, 2020","MONTRÉAL",7,3,2.33333333333333,0.666666666666667
"2020-2","1060","H1E","June 30, 2020","MONTRÉAL",15,7,2.14285714285714,0
"2020-2","1060","J5L","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","H2Y","June 30, 2020","MONTRÉAL",147,1,147,20
"2020-2","1060","H3Z","June 30, 2020","MONTRÉAL",4,1,4,0
"2020-2","1060","J3G","June 30, 2020","MONTRÉAL",173,13,13.3076923076923,0.769230769230769
"2020-2","1060","J5R","June 30, 2020","MONTRÉAL",612,17,36,2
"2020-2","1060","J6V","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H1W","June 30, 2020","MONTRÉAL",192,5,38.4,3.6
"2020-2","1060","H3G","June 30, 2020","MONTRÉAL",17,1,17,3
"2020-2","1060","J0V","June 30, 2020","MONTRÉAL",4,4,1,0
"2020-2","1060","H8T","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J4Z","June 30, 2020","MONTRÉAL",1059,9,117.666666666667,9.11111111111111
"2020-2","1060","H7R","June 30, 2020","MONTRÉAL",31,3,10.3333333333333,2
"2020-2","1060","J7T","June 30, 2020","MONTRÉAL",43,19,2.26315789473684,0
"2020-2","1060","J4J","June 30, 2020","MONTRÉAL",6,2,3,0
"2020-2","1060","H9K","June 30, 2020","MONTRÉAL",118,3,39.3333333333333,2.66666666666667
"2020-2","1060","J7K","June 30, 2020","MONTRÉAL",198,11,18,2.09090909090909
"2020-2","1060","H3N","June 30, 2020","MONTRÉAL",43,2,21.5,3.5
"2020-2","1060","H7A","June 30, 2020","MONTRÉAL",13,3,4.33333333333333,0
"2020-2","1060","H9B","June 30, 2020","MONTRÉAL",55,1,55,5
"2020-2","1060","J4Y","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J4X","June 30, 2020","MONTRÉAL",247,4,61.75,11.25
"2020-2","1060","J6Y","June 30, 2020","MONTRÉAL",182,9,20.2222222222222,2.55555555555556
"2020-2","1060","H2B","June 30, 2020","MONTRÉAL",4,1,4,2
"2020-2","1060","H1L","June 30, 2020","MONTRÉAL",180,12,15,2.33333333333333
"2020-2","1060","H8P","June 30, 2020","MONTRÉAL",12,1,12,3
"2020-2","1060","H8Y","June 30, 2020","MONTRÉAL",7,7,1,0
"2020-2","1060","J5A","June 30, 2020","MONTRÉAL",58,3,19.3333333333333,2.33333333333333
"2020-2","1060","J7G","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","J7V","June 30, 2020","MONTRÉAL",193,18,10.7222222222222,1.33333333333333
"2020-2","1060","H9A","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H7L","June 30, 2020","MONTRÉAL",15,5,3,1.2
"2020-2","1060","J5Y","June 30, 2020","MONTRÉAL",8,3,2.66666666666667,1
"2020-2","1060","H4V","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H1H","June 30, 2020","MONTRÉAL",71,7,10.1428571428571,2.28571428571429
"2020-2","1060","H4G","June 30, 2020","MONTRÉAL",12,1,12,3
"2020-2","1060","H7M","June 30, 2020","MONTRÉAL",228,1,228,15
"2020-2","1060","J7C","June 30, 2020","MONTRÉAL",58,12,4.83333333333333,1.08333333333333
"2020-2","1060","H4T","June 30, 2020","MONTRÉAL",114,12,9.5,0.916666666666667
"2020-2","1060","J4L","June 30, 2020","MONTRÉAL",8,1,8,0
"2020-2","1060","H2J","June 30, 2020","MONTRÉAL",69,3,23,3
"2020-2","1060","H9R","June 30, 2020","MONTRÉAL",356,10,35.6,3.2
"2020-2","1060","J2W","June 30, 2020","MONTRÉAL",2,2,1,0
"2020-2","1060","J5W","June 30, 2020","MONTRÉAL",55,6,9.16666666666667,0.666666666666667
"2020-2","1060","H9S","June 30, 2020","MONTRÉAL",74,9,8.22222222222222,0.666666666666667
"2020-2","1060","J0L","June 30, 2020","MONTRÉAL",2,2,1,0
"2020-2","1060","H3L","June 30, 2020","MONTRÉAL",116,2,58,4.5
"2020-2","1060","H2S","June 30, 2020","MONTRÉAL",84,7,12,3
"2020-2","1060","H2V","June 30, 2020","MONTRÉAL",543,4,135.75,6.5
"2020-2","1060","J6J","June 30, 2020","MONTRÉAL",5,1,5,2
"2020-2","1060","H1P","June 30, 2020","MONTRÉAL",3,3,1,0
"2020-2","1060","H9J","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H8N","June 30, 2020","MONTRÉAL",399,7,57,4.14285714285714
"2020-2","1060","J5M","June 30, 2020","MONTRÉAL",14,4,3.5,1.5
"2020-2","1060","J4B","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J5Z","June 30, 2020","MONTRÉAL",309,6,51.5,5.83333333333333
"2020-2","1060","H4B","June 30, 2020","MONTRÉAL",125,3,41.6666666666667,3.33333333333333
"2020-2","1060","J7Z","June 30, 2020","MONTRÉAL",18,6,3,1
"2020-2","1060","J4S","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J3E","June 30, 2020","MONTRÉAL",376,6,62.6666666666667,1.66666666666667
"2020-2","1060","H2A","June 30, 2020","MONTRÉAL",5,1,5,3
"2020-2","1060","H7T","June 30, 2020","MONTRÉAL",842,9,93.5555555555556,6.66666666666667
"2020-2","1060","H4C","June 30, 2020","MONTRÉAL",14,1,14,3
"2020-2","1060","H1G","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H9W","June 30, 2020","MONTRÉAL",17,9,1.88888888888889,0
"2020-2","1060","H8S","June 30, 2020","MONTRÉAL",216,8,27,4.5
"2020-2","1060","H1C","June 30, 2020","MONTRÉAL",5,4,1.25,0
"2020-2","1060","H4J","June 30, 2020","MONTRÉAL",75,1,75,6
"2020-2","1060","H8Z","June 30, 2020","MONTRÉAL",2,1,2,0
"2020-2","1060","H7H","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H9H","June 30, 2020","MONTRÉAL",6,2,3,0
"2020-2","1060","J7A","June 30, 2020","MONTRÉAL",20,5,4,0.8
"2020-2","1060","H3J","June 30, 2020","MONTRÉAL",375,3,125,6.33333333333333
"2020-2","1060","H2R","June 30, 2020","MONTRÉAL",147,7,21,3.14285714285714
"2020-2","1060","H7B","June 30, 2020","MONTRÉAL",2,2,1,0
"2020-2","1060","J7N","June 30, 2020","MONTRÉAL",84,18,4.66666666666667,0.611111111111111
"2020-2","1060","H9C","June 30, 2020","MONTRÉAL",5,5,1,0
"2020-2","1060","H4W","June 30, 2020","MONTRÉAL",343,3,114.333333333333,9.33333333333333
"2020-2","1060","H1A","June 30, 2020","MONTRÉAL",34,4,8.5,2
"2020-2","1060","H1Z","June 30, 2020","MONTRÉAL",71,1,71,7
"2020-2","1060","H3C","June 30, 2020","MONTRÉAL",2745,13,211.153846153846,19.6923076923077
"2020-2","1060","H7P","June 30, 2020","MONTRÉAL",99,1,99,15
"2020-2","1060","J4K","June 30, 2020","MONTRÉAL",23,3,7.66666666666667,2
"2020-2","1060","H2X","June 30, 2020","MONTRÉAL",355,2,177.5,23
"2020-2","1060","H7N","June 30, 2020","MONTRÉAL",153,2,76.5,4.5
"2020-2","1060","J0P","June 30, 2020","MONTRÉAL",250,11,22.7272727272727,1.18181818181818
"2020-2","1060","J5X","June 30, 2020","MONTRÉAL",3,1,3,0
"2020-2","1060","J7M","June 30, 2020","MONTRÉAL",2,2,1,0
"2020-2","1060","H2L","June 30, 2020","MONTRÉAL",417,6,69.5,8.16666666666667
"2020-2","1060","H2E","June 30, 2020","MONTRÉAL",14,2,7,2.5
"2020-2","1060","H9P","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","J2X","June 30, 2020","MONTRÉAL",42,4,10.5,1.5
"2020-2","1060","H2G","June 30, 2020","MONTRÉAL",52,2,26,2
"2020-2","1060","H7W","June 30, 2020","MONTRÉAL",3,1,3,2
"2020-2","1060","H3E","June 30, 2020","MONTRÉAL",669,7,95.5714285714286,10.8571428571429
"2020-2","1060","H7X","June 30, 2020","MONTRÉAL",5,5,1,0
"2020-2","1060","H9G","June 30, 2020","MONTRÉAL",24,1,24,3
"2020-2","1060","J3V","June 30, 2020","MONTRÉAL",1,1,1,0
"2020-2","1060","H3K","June 30, 2020","MONTRÉAL",824,9,91.5555555555556,7.11111111111111
"2020-2","1060","J5C","June 30, 2020","MONTRÉAL",4,1,4,0
"2020-3","1060","H9C","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","J7V","September 30, 2020","MONTRÉAL",116,8,14.5,1.875
"2020-3","1060","J7Z","September 30, 2020","MONTRÉAL",5,3,1.66666666666667,0.666666666666667
"2020-3","1060","H9J","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","H4L","September 30, 2020","MONTRÉAL",18,1,18,3
"2020-3","1060","J4M","September 30, 2020","MONTRÉAL",94,5,18.8,2.8
"2020-3","1060","H1W","September 30, 2020","MONTRÉAL",64,2,32,3
"2020-3","1060","H2G","September 30, 2020","MONTRÉAL",52,2,26,2
"2020-3","1060","H9R","September 30, 2020","MONTRÉAL",330,6,55,4.66666666666667
"2020-3","1060","J4L","September 30, 2020","MONTRÉAL",8,1,8,0
"2020-3","1060","H2P","September 30, 2020","MONTRÉAL",14,1,14,3
"2020-3","1060","J3X","September 30, 2020","MONTRÉAL",9,2,4.5,0
"2020-3","1060","H7T","September 30, 2020","MONTRÉAL",103,1,103,16
"2020-3","1060","J7G","September 30, 2020","MONTRÉAL",2,2,1,0
"2020-3","1060","J3E","September 30, 2020","MONTRÉAL",371,5,74.2,2
"2020-3","1060","J6V","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","H4V","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","J2W","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","H2J","September 30, 2020","MONTRÉAL",63,2,31.5,3
"2020-3","1060","H2A","September 30, 2020","MONTRÉAL",5,1,5,3
"2020-3","1060","H2R","September 30, 2020","MONTRÉAL",144,6,24,3.16666666666667
"2020-3","1060","H3G","September 30, 2020","MONTRÉAL",17,1,17,3
"2020-3","1060","H7B","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060","H4B","September 30, 2020","MONTRÉAL",54,1,54,5
"2020-3","1060","J6R","September 30, 2020","MONTRÉAL",1,1,1,0
"2020-3","1060",NA,"September 30, 2020","MONTRÉAL",17177,1877,9.151305274374,1.0085242408098
"2020-3","1060","H3J","September 30, 2020","MONTRÉAL",375,3,125,6.33333333333333
"2020-3","1060","H9X","September 30, 2020","MONTRÉAL",29,10,2.9,0
"2020-3","1060","H1N","September 30, 2020","MONTRÉAL",325,6,54.1666666666667,5.16666666666667
"2020-3","1060","J5C","September 30, 2020","MONTRÉAL",4,1,4,0
"2020-3","1060","H8Y","September 30, 2020","MONTRÉAL",3,3,1,0
"2020-3","1060","H1P","September 30, 2020","MONTRÉAL",2,2,1,0
"2020-3","1060","H7P","September 30, 2020","MONTRÉAL",99,1,99,15
