"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"29588","2007-2","2270","M1N","June 30, 2007","TORONTO",58,15,3.86666666666667,0
"29589","2007-2","2270","M1R","June 30, 2007","TORONTO",1,1,1,0
"29590","2007-2","2270","M1S","June 30, 2007","TORONTO",2,2,1,0
"29591","2007-2","2270","M1T","June 30, 2007","TORONTO",1,1,1,0
"29592","2007-2","2270","M1V","June 30, 2007","TORONTO",287,55,5.21818181818182,0
"29593","2007-2","2270","M1W","June 30, 2007","TORONTO",1,1,1,0
"29594","2007-2","2270","M2K","June 30, 2007","TORONTO",1,1,1,0
"29595","2007-2","2270","M2L","June 30, 2007","TORONTO",10,10,1,0
"29596","2007-2","2270","M2M","June 30, 2007","TORONTO",367,19,19.3157894736842,0
"29597","2007-2","2270","M2N","June 30, 2007","TORONTO",563,37,15.2162162162162,0
"29598","2007-2","2270","M2P","June 30, 2007","TORONTO",50,50,1,0
"29599","2007-2","2270","M2R","June 30, 2007","TORONTO",124,16,7.75,0.4375
"29600","2007-2","2270","M3A","June 30, 2007","TORONTO",2,2,1,0
"29601","2007-2","2270","M3B","June 30, 2007","TORONTO",22,22,1,0
"29602","2007-2","2270","M3C","June 30, 2007","TORONTO",16,16,1,0
"29603","2007-2","2270","M3H","June 30, 2007","TORONTO",152,24,6.33333333333333,0
"29604","2007-2","2270","M3J","June 30, 2007","TORONTO",46,28,1.64285714285714,0
"29605","2007-2","2270","M3K","June 30, 2007","TORONTO",60,60,1,0
"29606","2007-2","2270","M3L","June 30, 2007","TORONTO",308,129,2.38759689922481,0
"29607","2007-2","2270","M3M","June 30, 2007","TORONTO",2,2,1,0
"29608","2007-2","2270","M4A","June 30, 2007","TORONTO",11,3,3.66666666666667,0
"29609","2007-2","2270","M4B","June 30, 2007","TORONTO",6,6,1,0
"29610","2007-2","2270","M4C","June 30, 2007","TORONTO",10,10,1,0
"29611","2007-2","2270","M4E","June 30, 2007","TORONTO",82,19,4.31578947368421,0
"29612","2007-2","2270","M4G","June 30, 2007","TORONTO",444,24,18.5,0.666666666666667
"29613","2007-2","2270","M4H","June 30, 2007","TORONTO",21,1,21,0
"29614","2007-2","2270","M4J","June 30, 2007","TORONTO",2,2,1,0
"29615","2007-2","2270","M4K","June 30, 2007","TORONTO",6,4,1.5,0
"29616","2007-2","2270","M4L","June 30, 2007","TORONTO",90,14,6.42857142857143,0
"29617","2007-2","2270","M4M","June 30, 2007","TORONTO",113,5,22.6,0
"29618","2007-2","2270","M4N","June 30, 2007","TORONTO",243,44,5.52272727272727,0
"29619","2007-2","2270","M4P","June 30, 2007","TORONTO",644,10,64.4,3.8
"29620","2007-2","2270","M4R","June 30, 2007","TORONTO",5,4,1.25,0
"29621","2007-2","2270","M4S","June 30, 2007","TORONTO",976,11,88.7272727272727,8.90909090909091
"29622","2007-2","2270","M4T","June 30, 2007","TORONTO",38,8,4.75,0
"29623","2007-2","2270","M4V","June 30, 2007","TORONTO",27,15,1.8,0.2
"29624","2007-2","2270","M4W","June 30, 2007","TORONTO",13,13,1,0
"29625","2007-2","2270","M4X","June 30, 2007","TORONTO",194,3,64.6666666666667,0
"29626","2007-2","2270","M4Y","June 30, 2007","TORONTO",580,4,145,11.5
"29627","2007-2","2270","M5A","June 30, 2007","TORONTO",531,7,75.8571428571429,6.42857142857143
"29628","2007-2","2270","M5C","June 30, 2007","TORONTO",369,1,369,45
"29629","2007-2","2270","M5G","June 30, 2007","TORONTO",544,1,544,45
"29630","2007-2","2270","M5J","June 30, 2007","TORONTO",3,3,1,0
"29631","2007-2","2270","M5M","June 30, 2007","TORONTO",99,78,1.26923076923077,0.0769230769230769
"29632","2007-2","2270","M5N","June 30, 2007","TORONTO",29,29,1,0
"29633","2007-2","2270","M5P","June 30, 2007","TORONTO",21,21,1,0
"29634","2007-2","2270","M5R","June 30, 2007","TORONTO",527,14,37.6428571428571,4.21428571428571
"29635","2007-2","2270","M5S","June 30, 2007","TORONTO",1007,6,167.833333333333,17.8333333333333
"29636","2007-2","2270","M5T","June 30, 2007","TORONTO",9,2,4.5,0
"29637","2007-2","2270","M5V","June 30, 2007","TORONTO",2779,11,252.636363636364,15.0909090909091
"29638","2007-2","2270","M6A","June 30, 2007","TORONTO",7,7,1,0
"29639","2007-2","2270","M6B","June 30, 2007","TORONTO",38,38,1,0
"29640","2007-2","2270","M6C","June 30, 2007","TORONTO",5,4,1.25,0
"29641","2007-2","2270","M6E","June 30, 2007","TORONTO",6,5,1.2,0
"29642","2007-2","2270","M6G","June 30, 2007","TORONTO",76,5,15.2,1.4
"29643","2007-2","2270","M6H","June 30, 2007","TORONTO",19,9,2.11111111111111,0
"29644","2007-2","2270","M6J","June 30, 2007","TORONTO",51,5,10.2,0
"29645","2007-2","2270","M6K","June 30, 2007","TORONTO",23,2,11.5,0
"29646","2007-2","2270","M6L","June 30, 2007","TORONTO",7,7,1,0
"29647","2007-2","2270","M6M","June 30, 2007","TORONTO",199,14,14.2142857142857,0
"29648","2007-2","2270","M6N","June 30, 2007","TORONTO",9,6,1.5,0
"29649","2007-2","2270","M6R","June 30, 2007","TORONTO",106,2,53,0
"29650","2007-2","2270","M6S","June 30, 2007","TORONTO",13,6,2.16666666666667,0
"29651","2007-2","2270","M8V","June 30, 2007","TORONTO",2,1,2,0
"29652","2007-2","2270","M8W","June 30, 2007","TORONTO",18,8,2.25,0
"29653","2007-2","2270","M8X","June 30, 2007","TORONTO",147,14,10.5,0.428571428571429
"29654","2007-2","2270","M8Y","June 30, 2007","TORONTO",39,5,7.8,0
"29655","2007-2","2270","M8Z","June 30, 2007","TORONTO",539,21,25.6666666666667,0.952380952380952
"29656","2007-2","2270","M9A","June 30, 2007","TORONTO",316,39,8.1025641025641,0
"29657","2007-2","2270","M9B","June 30, 2007","TORONTO",29,18,1.61111111111111,0
"29658","2007-2","2270","M9C","June 30, 2007","TORONTO",25,5,5,0
"29659","2007-2","2270","M9L","June 30, 2007","TORONTO",1,1,1,0
"29660","2007-2","2270","M9M","June 30, 2007","TORONTO",519,36,14.4166666666667,0
"29661","2007-2","2270","M9N","June 30, 2007","TORONTO",458,12,38.1666666666667,0
"29662","2007-2","2270","M9P","June 30, 2007","TORONTO",22,22,1,0
"29663","2007-2","2270","M9R","June 30, 2007","TORONTO",1,1,1,0
"29664","2007-2","2270","M9V","June 30, 2007","TORONTO",11,11,1,0
"29665","2007-2","2270","M9W","June 30, 2007","TORONTO",520,5,104,5.8
"29666","2007-2","2270","nan","June 30, 2007","TORONTO",20370,7383,2.75904104022755,0.0953541920628471
"29667","2007-3","2270","L0E","September 30, 2007","TORONTO",14,14,1,0
"29668","2007-3","2270","L0G","September 30, 2007","TORONTO",111,55,2.01818181818182,0
"29669","2007-3","2270","L0H","September 30, 2007","TORONTO",4,4,1,0
"29670","2007-3","2270","L0P","September 30, 2007","TORONTO",100,100,1,0
"29671","2007-3","2270","L1S","September 30, 2007","TORONTO",268,63,4.25396825396825,0
"29672","2007-3","2270","L1T","September 30, 2007","TORONTO",67,66,1.01515151515152,0
"29673","2007-3","2270","L1V","September 30, 2007","TORONTO",79,50,1.58,0
"29674","2007-3","2270","L1W","September 30, 2007","TORONTO",4,4,1,0
"29675","2007-3","2270","L1Z","September 30, 2007","TORONTO",149,103,1.44660194174757,0
"29676","2007-3","2270","L3P","September 30, 2007","TORONTO",330,6,55,0
"29677","2007-3","2270","L3R","September 30, 2007","TORONTO",51,3,17,0
"29678","2007-3","2270","L3T","September 30, 2007","TORONTO",3,3,1,0
"29679","2007-3","2270","L3X","September 30, 2007","TORONTO",138,70,1.97142857142857,0.0428571428571429
"29680","2007-3","2270","L3Y","September 30, 2007","TORONTO",37,12,3.08333333333333,0
"29681","2007-3","2270","L3Z","September 30, 2007","TORONTO",225,181,1.24309392265193,0
"29682","2007-3","2270","L4A","September 30, 2007","TORONTO",55,55,1,0
"29683","2007-3","2270","L4B","September 30, 2007","TORONTO",2,2,1,0
"29684","2007-3","2270","L4C","September 30, 2007","TORONTO",52,42,1.23809523809524,0.0714285714285714
"29685","2007-3","2270","L4E","September 30, 2007","TORONTO",35,25,1.4,0
"29686","2007-3","2270","L4G","September 30, 2007","TORONTO",56,17,3.29411764705882,0
"29687","2007-3","2270","L4H","September 30, 2007","TORONTO",7,6,1.16666666666667,0
"29688","2007-3","2270","L4J","September 30, 2007","TORONTO",198,29,6.82758620689655,0
"29689","2007-3","2270","L4K","September 30, 2007","TORONTO",197,161,1.22360248447205,0
"29690","2007-3","2270","L4L","September 30, 2007","TORONTO",218,100,2.18,0.21
"29691","2007-3","2270","L4P","September 30, 2007","TORONTO",64,64,1,0
"29692","2007-3","2270","L4S","September 30, 2007","TORONTO",130,108,1.2037037037037,0
"29693","2007-3","2270","L4T","September 30, 2007","TORONTO",138,4,34.5,1.75
"29694","2007-3","2270","L4W","September 30, 2007","TORONTO",2,2,1,0
"29695","2007-3","2270","L4Z","September 30, 2007","TORONTO",236,1,236,0
"29696","2007-3","2270","L5A","September 30, 2007","TORONTO",689,5,137.8,6.2
"29697","2007-3","2270","L5B","September 30, 2007","TORONTO",1071,41,26.1219512195122,0
"29698","2007-3","2270","L5C","September 30, 2007","TORONTO",20,20,1,0
"29699","2007-3","2270","L5E","September 30, 2007","TORONTO",8,7,1.14285714285714,0
"29700","2007-3","2270","L5G","September 30, 2007","TORONTO",35,20,1.75,0
"29701","2007-3","2270","L5H","September 30, 2007","TORONTO",27,25,1.08,0
"29702","2007-3","2270","L5J","September 30, 2007","TORONTO",18,18,1,0
"29703","2007-3","2270","L5K","September 30, 2007","TORONTO",2,2,1,0
"29704","2007-3","2270","L5L","September 30, 2007","TORONTO",237,16,14.8125,1.1875
"29705","2007-3","2270","L5M","September 30, 2007","TORONTO",4,4,1,0
"29706","2007-3","2270","L5N","September 30, 2007","TORONTO",1,1,1,0
"29707","2007-3","2270","L5R","September 30, 2007","TORONTO",81,11,7.36363636363636,0
"29708","2007-3","2270","L5T","September 30, 2007","TORONTO",1,1,1,0
"29709","2007-3","2270","L5V","September 30, 2007","TORONTO",42,7,6,0
"29710","2007-3","2270","L6A","September 30, 2007","TORONTO",2,1,2,0
"29711","2007-3","2270","L6C","September 30, 2007","TORONTO",3,3,1,0
"29712","2007-3","2270","L6G","September 30, 2007","TORONTO",1129,5,225.8,0
"29713","2007-3","2270","L6H","September 30, 2007","TORONTO",223,135,1.65185185185185,0
"29714","2007-3","2270","L6J","September 30, 2007","TORONTO",51,51,1,0
"29715","2007-3","2270","L6K","September 30, 2007","TORONTO",84,12,7,1
"29716","2007-3","2270","L6L","September 30, 2007","TORONTO",93,66,1.40909090909091,0
"29717","2007-3","2270","L6M","September 30, 2007","TORONTO",134,85,1.57647058823529,0
"29718","2007-3","2270","L6P","September 30, 2007","TORONTO",2,2,1,0
"29719","2007-3","2270","L6R","September 30, 2007","TORONTO",77,68,1.13235294117647,0
"29720","2007-3","2270","L6S","September 30, 2007","TORONTO",2,2,1,0
"29721","2007-3","2270","L6T","September 30, 2007","TORONTO",360,1,360,0
"29722","2007-3","2270","L6X","September 30, 2007","TORONTO",257,1,257,0
"29723","2007-3","2270","L6Y","September 30, 2007","TORONTO",2,1,2,0
"29724","2007-3","2270","L7B","September 30, 2007","TORONTO",1,1,1,0
"29725","2007-3","2270","L7C","September 30, 2007","TORONTO",4,4,1,0
"29726","2007-3","2270","L7E","September 30, 2007","TORONTO",46,26,1.76923076923077,0
"29727","2007-3","2270","L7G","September 30, 2007","TORONTO",11,10,1.1,0
"29728","2007-3","2270","L7J","September 30, 2007","TORONTO",3,3,1,0
"29729","2007-3","2270","L7K","September 30, 2007","TORONTO",43,35,1.22857142857143,0
"29730","2007-3","2270","L9N","September 30, 2007","TORONTO",1,1,1,0
"29731","2007-3","2270","L9P","September 30, 2007","TORONTO",173,127,1.36220472440945,0
"29732","2007-3","2270","L9R","September 30, 2007","TORONTO",57,34,1.67647058823529,0
"29733","2007-3","2270","L9T","September 30, 2007","TORONTO",292,103,2.83495145631068,0
"29734","2007-3","2270","L9W","September 30, 2007","TORONTO",54,52,1.03846153846154,0
"29735","2007-3","2270","M1B","September 30, 2007","TORONTO",205,1,205,16
"29736","2007-3","2270","M1C","September 30, 2007","TORONTO",55,17,3.23529411764706,0
"29737","2007-3","2270","M1E","September 30, 2007","TORONTO",14,7,2,0
"29738","2007-3","2270","M1J","September 30, 2007","TORONTO",2,2,1,0
"29739","2007-3","2270","M1K","September 30, 2007","TORONTO",5,5,1,0
"29740","2007-3","2270","M1L","September 30, 2007","TORONTO",180,46,3.91304347826087,0
"29741","2007-3","2270","M1M","September 30, 2007","TORONTO",7,7,1,0
"29742","2007-3","2270","M1N","September 30, 2007","TORONTO",53,11,4.81818181818182,0
"29743","2007-3","2270","M1R","September 30, 2007","TORONTO",2,2,1,0
"29744","2007-3","2270","M1S","September 30, 2007","TORONTO",21,21,1,0
"29745","2007-3","2270","M1V","September 30, 2007","TORONTO",286,54,5.2962962962963,0
"29746","2007-3","2270","M2K","September 30, 2007","TORONTO",5,5,1,0
"29747","2007-3","2270","M2L","September 30, 2007","TORONTO",15,15,1,0
"29748","2007-3","2270","M2M","September 30, 2007","TORONTO",368,20,18.4,0
"29749","2007-3","2270","M2N","September 30, 2007","TORONTO",584,42,13.9047619047619,0
"29750","2007-3","2270","M2P","September 30, 2007","TORONTO",50,50,1,0
"29751","2007-3","2270","M2R","September 30, 2007","TORONTO",124,16,7.75,0.4375
"29752","2007-3","2270","M3A","September 30, 2007","TORONTO",4,4,1,0
"29753","2007-3","2270","M3B","September 30, 2007","TORONTO",23,23,1,0
"29754","2007-3","2270","M3C","September 30, 2007","TORONTO",17,17,1,0
"29755","2007-3","2270","M3H","September 30, 2007","TORONTO",159,31,5.12903225806452,0
"29756","2007-3","2270","M3J","September 30, 2007","TORONTO",138,88,1.56818181818182,0
"29757","2007-3","2270","M3K","September 30, 2007","TORONTO",66,66,1,0
"29758","2007-3","2270","M3L","September 30, 2007","TORONTO",317,138,2.29710144927536,0
"29759","2007-3","2270","M3M","September 30, 2007","TORONTO",3,3,1,0
"29760","2007-3","2270","M4A","September 30, 2007","TORONTO",11,3,3.66666666666667,0
"29761","2007-3","2270","M4B","September 30, 2007","TORONTO",5,5,1,0
"29762","2007-3","2270","M4C","September 30, 2007","TORONTO",16,15,1.06666666666667,0
"29763","2007-3","2270","M4E","September 30, 2007","TORONTO",88,22,4,0
"29764","2007-3","2270","M4G","September 30, 2007","TORONTO",420,21,20,0.761904761904762
"29765","2007-3","2270","M4H","September 30, 2007","TORONTO",21,1,21,0
"29766","2007-3","2270","M4J","September 30, 2007","TORONTO",7,7,1,0
"29767","2007-3","2270","M4K","September 30, 2007","TORONTO",5,3,1.66666666666667,0
"29768","2007-3","2270","M4L","September 30, 2007","TORONTO",93,17,5.47058823529412,0
"29769","2007-3","2270","M4M","September 30, 2007","TORONTO",150,5,30,0
"29770","2007-3","2270","M4N","September 30, 2007","TORONTO",250,51,4.90196078431373,0
"29771","2007-3","2270","M4P","September 30, 2007","TORONTO",659,17,38.7647058823529,2.23529411764706
"29772","2007-3","2270","M4R","September 30, 2007","TORONTO",5,4,1.25,0
"29773","2007-3","2270","M4S","September 30, 2007","TORONTO",974,9,108.222222222222,10.8888888888889
"29774","2007-3","2270","M4T","September 30, 2007","TORONTO",35,5,7,0
"29775","2007-3","2270","M4V","September 30, 2007","TORONTO",26,15,1.73333333333333,0.2
"29776","2007-3","2270","M4W","September 30, 2007","TORONTO",9,9,1,0
"29777","2007-3","2270","M4X","September 30, 2007","TORONTO",194,3,64.6666666666667,0
"29778","2007-3","2270","M4Y","September 30, 2007","TORONTO",580,4,145,11.5
"29779","2007-3","2270","M5A","September 30, 2007","TORONTO",531,7,75.8571428571429,6.42857142857143
"29780","2007-3","2270","M5C","September 30, 2007","TORONTO",369,1,369,45
"29781","2007-3","2270","M5G","September 30, 2007","TORONTO",544,1,544,45
"29782","2007-3","2270","M5J","September 30, 2007","TORONTO",2,2,1,0
"29783","2007-3","2270","M5M","September 30, 2007","TORONTO",109,87,1.25287356321839,0.0689655172413793
"29784","2007-3","2270","M5N","September 30, 2007","TORONTO",24,24,1,0
"29785","2007-3","2270","M5P","September 30, 2007","TORONTO",25,25,1,0
"29786","2007-3","2270","M5R","September 30, 2007","TORONTO",526,13,40.4615384615385,4.53846153846154
"29787","2007-3","2270","M5S","September 30, 2007","TORONTO",1008,6,168,17.8333333333333
"29788","2007-3","2270","M5T","September 30, 2007","TORONTO",8,1,8,0
"29789","2007-3","2270","M5V","September 30, 2007","TORONTO",2041,9,226.777777777778,11.8888888888889
"29790","2007-3","2270","M6A","September 30, 2007","TORONTO",11,11,1,0
"29791","2007-3","2270","M6B","September 30, 2007","TORONTO",39,39,1,0
"29792","2007-3","2270","M6C","September 30, 2007","TORONTO",3,3,1,0
"29793","2007-3","2270","M6E","September 30, 2007","TORONTO",5,4,1.25,0
"29794","2007-3","2270","M6G","September 30, 2007","TORONTO",79,6,13.1666666666667,1.16666666666667
"29795","2007-3","2270","M6H","September 30, 2007","TORONTO",20,10,2,0
"29796","2007-3","2270","M6J","September 30, 2007","TORONTO",64,5,12.8,0
"29797","2007-3","2270","M6K","September 30, 2007","TORONTO",11,1,11,0
"29798","2007-3","2270","M6L","September 30, 2007","TORONTO",7,7,1,0
"29799","2007-3","2270","M6M","September 30, 2007","TORONTO",205,20,10.25,0
"29800","2007-3","2270","M6N","September 30, 2007","TORONTO",8,6,1.33333333333333,0
"29801","2007-3","2270","M6P","September 30, 2007","TORONTO",352,3,117.333333333333,8
"29802","2007-3","2270","M6R","September 30, 2007","TORONTO",236,2,118,0
"29803","2007-3","2270","M6S","September 30, 2007","TORONTO",10,3,3.33333333333333,0
"29804","2007-3","2270","M8V","September 30, 2007","TORONTO",8,7,1.14285714285714,0
"29805","2007-3","2270","M8W","September 30, 2007","TORONTO",18,8,2.25,0
"29806","2007-3","2270","M8X","September 30, 2007","TORONTO",147,14,10.5,0.428571428571429
"29807","2007-3","2270","M8Y","September 30, 2007","TORONTO",41,7,5.85714285714286,0
"29808","2007-3","2270","M8Z","September 30, 2007","TORONTO",554,26,21.3076923076923,0.769230769230769
"29809","2007-3","2270","M9A","September 30, 2007","TORONTO",685,35,19.5714285714286,0.685714285714286
"29810","2007-3","2270","M9B","September 30, 2007","TORONTO",36,21,1.71428571428571,0
"29811","2007-3","2270","M9C","September 30, 2007","TORONTO",20,3,6.66666666666667,0
"29812","2007-3","2270","M9L","September 30, 2007","TORONTO",1,1,1,0
"29813","2007-3","2270","M9M","September 30, 2007","TORONTO",519,36,14.4166666666667,0
"29814","2007-3","2270","M9N","September 30, 2007","TORONTO",470,16,29.375,0
"29815","2007-3","2270","M9P","September 30, 2007","TORONTO",21,21,1,0
"29816","2007-3","2270","M9R","September 30, 2007","TORONTO",3,3,1,0
"29817","2007-3","2270","M9V","September 30, 2007","TORONTO",16,16,1,0
"29818","2007-3","2270","M9W","September 30, 2007","TORONTO",517,3,172.333333333333,9.66666666666667
"29819","2007-3","2270","nan","September 30, 2007","TORONTO",21450,7801,2.74964748109217,0.0835790283297013
"29820","2007-4","2270","L0E","December 31, 2007","TORONTO",13,13,1,0
"29821","2007-4","2270","L0G","December 31, 2007","TORONTO",84,53,1.58490566037736,0
"29822","2007-4","2270","L0H","December 31, 2007","TORONTO",5,5,1,0
"29823","2007-4","2270","L0P","December 31, 2007","TORONTO",56,56,1,0
"29824","2007-4","2270","L1S","December 31, 2007","TORONTO",185,43,4.30232558139535,0
"29825","2007-4","2270","L1T","December 31, 2007","TORONTO",121,119,1.01680672268908,0
"29826","2007-4","2270","L1V","December 31, 2007","TORONTO",80,48,1.66666666666667,0
"29827","2007-4","2270","L1W","December 31, 2007","TORONTO",1,1,1,0
"29828","2007-4","2270","L1Z","December 31, 2007","TORONTO",47,18,2.61111111111111,0
"29829","2007-4","2270","L3P","December 31, 2007","TORONTO",329,5,65.8,0
"29830","2007-4","2270","L3R","December 31, 2007","TORONTO",58,10,5.8,0
"29831","2007-4","2270","L3S","December 31, 2007","TORONTO",55,4,13.75,0
"29832","2007-4","2270","L3T","December 31, 2007","TORONTO",5,5,1,0
"29833","2007-4","2270","L3X","December 31, 2007","TORONTO",106,57,1.85964912280702,0.0526315789473684
"29834","2007-4","2270","L3Y","December 31, 2007","TORONTO",46,21,2.19047619047619,0
"29835","2007-4","2270","L3Z","December 31, 2007","TORONTO",142,142,1,0
"29836","2007-4","2270","L4A","December 31, 2007","TORONTO",64,64,1,0
"29837","2007-4","2270","L4B","December 31, 2007","TORONTO",1,1,1,0
"29838","2007-4","2270","L4C","December 31, 2007","TORONTO",61,58,1.05172413793103,0
"29839","2007-4","2270","L4E","December 31, 2007","TORONTO",41,20,2.05,0
"29840","2007-4","2270","L4G","December 31, 2007","TORONTO",53,14,3.78571428571429,0
"29841","2007-4","2270","L4J","December 31, 2007","TORONTO",37,37,1,0
"29842","2007-4","2270","L4K","December 31, 2007","TORONTO",229,156,1.46794871794872,0
