"reference_period_qq","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2006-1","1490","S4P",1,1,"March 31, 2006","REGINA",1,1,1,0
"2006-1","1490","S4T",4,3,"March 31, 2006","REGINA",2,1,2,0
"2006-1","1490","S4X",1,1,"March 31, 2006","REGINA",3,15,0.2,0
"2006-1","1490","S4R",1,1,"March 31, 2006","REGINA",0,3,0,0
"2006-1","1490","S4N",1,1,"March 31, 2006","REGINA",3,8,0.375,0
"2006-1","1700","nan",2,1,"March 31, 2006","SASKATOON",3,4,0.75,0
"2006-1","1700","S7J",1,1,"March 31, 2006","SASKATOON",0,2,0,0
"2006-1","1700","S7N",2,1,"March 31, 2006","SASKATOON",0,1,0,0
"2006-1","1700","S7N",1,1,"March 31, 2006","SASKATOON",0,2,0,0
"2006-1","1700","S7J",2,1,"March 31, 2006","SASKATOON",0,2,0,0
"2006-1","1700","nan",1,1,"March 31, 2006","SASKATOON",21,57,0.368421052631579,0
"2006-1","1700","nan",1,3,"March 31, 2006","SASKATOON",1,1,1,0
"2006-1","1700","S7L",1,1,"March 31, 2006","SASKATOON",2,10,0.2,0
"2006-1","1700","S7J",2,3,"March 31, 2006","SASKATOON",1,1,1,0
"2006-1","1700","nan",5,3,"March 31, 2006","SASKATOON",91,6,15.1666666666667,0
"2006-1","2270","L7K",1,1,"March 31, 2006","TORONTO",1,6,0.166666666666667,0
"2006-1","2270","L3S",1,1,"March 31, 2006","TORONTO",0,20,0,0
"2006-1","2270","M1L",5,3,"March 31, 2006","TORONTO",2,1,2,0
"2006-1","2270","nan",4,3,"March 31, 2006","TORONTO",17,11,1.54545454545455,0
"2006-1","2270","M5V",5,3,"March 31, 2006","TORONTO",27,2,13.5,0
"2006-1","2270","M4S",1,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","L9R",1,1,"March 31, 2006","TORONTO",0,8,0,0
"2006-1","2270","M6N",4,1,"March 31, 2006","TORONTO",2,1,2,0
"2006-1","2270","nan",4,1,"March 31, 2006","TORONTO",118,42,2.80952380952381,0
"2006-1","2270","L0G",1,1,"March 31, 2006","TORONTO",0,5,0,0
"2006-1","2270","L9P",1,1,"March 31, 2006","TORONTO",0,7,0,0
"2006-1","2270","M3H",5,3,"March 31, 2006","TORONTO",17,1,17,8
"2006-1","2270","L6L",1,1,"March 31, 2006","TORONTO",5,10,0.5,0
"2006-1","2270","M2M",1,1,"March 31, 2006","TORONTO",4,5,0.8,0
"2006-1","2270","nan",1,3,"March 31, 2006","TORONTO",0,3,0,0
"2006-1","2270","nan",5,3,"March 31, 2006","TORONTO",417,45,9.26666666666667,6.97777777777778
"2006-1","2270","L9T",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","nan",2,1,"March 31, 2006","TORONTO",74,157,0.471337579617834,0
"2006-1","2270","M9A",1,1,"March 31, 2006","TORONTO",3,3,1,0
"2006-1","2270","M8Z",4,1,"March 31, 2006","TORONTO",6,1,6,0
"2006-1","2270","L4G",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M6M",2,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5G",4,3,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","L4L",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","L5H",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M2N",1,1,"March 31, 2006","TORONTO",6,7,0.857142857142857,0
"2006-1","2270","L3R",1,1,"March 31, 2006","TORONTO",0,4,0,0
"2006-1","2270","M4E",1,1,"March 31, 2006","TORONTO",2,2,1,0
"2006-1","2270","M1C",1,1,"March 31, 2006","TORONTO",0,23,0,0
"2006-1","2270","L3R",4,3,"March 31, 2006","TORONTO",4,1,4,0
"2006-1","2270","nan",2,3,"March 31, 2006","TORONTO",2,3,0.666666666666667,0
"2006-1","2270","M3B",1,1,"March 31, 2006","TORONTO",1,2,0.5,0
"2006-1","2270","L6Y",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L7G",4,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","L1Z",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","L6H",1,1,"March 31, 2006","TORONTO",5,5,1,0
"2006-1","2270","M3H",1,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","M6B",1,1,"March 31, 2006","TORONTO",1,4,0.25,0
"2006-1","2270","M3K",1,1,"March 31, 2006","TORONTO",1,2,0.5,0
"2006-1","2270","M1C",2,1,"March 31, 2006","TORONTO",0,4,0,0
"2006-1","2270","L4Z",2,1,"March 31, 2006","TORONTO",6,6,1,0
"2006-1","2270","L3T",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","L3Z",1,1,"March 31, 2006","TORONTO",0,10,0,0
"2006-1","2270","L0E",1,1,"March 31, 2006","TORONTO",1,9,0.111111111111111,0
"2006-1","2270","L4P",1,1,"March 31, 2006","TORONTO",1,36,0.0277777777777778,0
"2006-1","2270","L6K",1,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","nan",1,1,"March 31, 2006","TORONTO",184,1171,0.157130657557643,0
"2006-1","2270","L1T",2,1,"March 31, 2006","TORONTO",2,6,0.333333333333333,0
"2006-1","2270","M2M",5,3,"March 31, 2006","TORONTO",22,1,22,0
"2006-1","2270","L6W",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5L",4,3,"March 31, 2006","TORONTO",8,2,4,0
"2006-1","2270","L7J",1,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","L0P",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5M",1,1,"March 31, 2006","TORONTO",1,6,0.166666666666667,0
"2006-1","2270","L6J",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L6C",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","L3Y",1,1,"March 31, 2006","TORONTO",0,5,0,0
"2006-1","2270","M4N",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","L6L",4,1,"March 31, 2006","TORONTO",2,2,1,0
"2006-1","2270","M4L",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M1P",5,3,"March 31, 2006","TORONTO",10,1,10,16
"2006-1","2270","L7K",2,3,"March 31, 2006","TORONTO",0,3,0,0
"2006-1","2270","L4J",1,1,"March 31, 2006","TORONTO",0,4,0,0
"2006-1","2270","M5M",1,1,"March 31, 2006","TORONTO",4,11,0.363636363636364,0
"2006-1","2270","M4A",2,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M2R",4,1,"March 31, 2006","TORONTO",10,1,10,0
"2006-1","2270","M2P",1,1,"March 31, 2006","TORONTO",5,10,0.5,0
"2006-1","2270","M9P",1,1,"March 31, 2006","TORONTO",1,1,1,0
"2006-1","2270","M4W",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5B",1,1,"March 31, 2006","TORONTO",0,2,0,0
"2006-1","2270","M4C",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5J",2,3,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L4C",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L5J",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","L9W",1,1,"March 31, 2006","TORONTO",1,17,0.0588235294117647,0
"2006-1","2270","M2N",5,3,"March 31, 2006","TORONTO",30,2,15,20
"2006-1","2270","M4K",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M2R",1,1,"March 31, 2006","TORONTO",3,5,0.6,0
"2006-1","2270","L7E",1,1,"March 31, 2006","TORONTO",0,1,0,0
"2006-1","2270","M2L",1,1,"March 31, 2006","TORONTO",2,2,1,0
"2006-1","2410","V5N",2,1,"March 31, 2006","VANCOUVER",6,4,1.5,0
"2006-1","2410","V5M",1,1,"March 31, 2006","VANCOUVER",10,11,0.909090909090909,0
"2006-1","2410","V7W",2,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V3W",1,1,"March 31, 2006","VANCOUVER",3,6,0.5,0
"2006-1","2410","V0N",1,1,"March 31, 2006","VANCOUVER",0,4,0,0
"2006-1","2410","V5J",1,1,"March 31, 2006","VANCOUVER",5,5,1,0
"2006-1","2410","V3J",1,1,"March 31, 2006","VANCOUVER",1,4,0.25,0
"2006-1","2410","V6A",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V3R",1,1,"March 31, 2006","VANCOUVER",3,7,0.428571428571429,0
"2006-1","2410","V4A",1,1,"March 31, 2006","VANCOUVER",1,5,0.2,0
"2006-1","2410","V5G",1,1,"March 31, 2006","VANCOUVER",4,4,1,0
"2006-1","2410","V4A",4,3,"March 31, 2006","VANCOUVER",5,1,5,0
"2006-1","2410","V2X",1,1,"March 31, 2006","VANCOUVER",3,3,1,0
"2006-1","2410","V3V",1,1,"March 31, 2006","VANCOUVER",1,7,0.142857142857143,0
"2006-1","2410","V7S",1,1,"March 31, 2006","VANCOUVER",1,4,0.25,0
"2006-1","2410","V4K",1,1,"March 31, 2006","VANCOUVER",1,4,0.25,0
"2006-1","2410","V3H",1,1,"March 31, 2006","VANCOUVER",3,6,0.5,0
"2006-1","2410","V6J",5,1,"March 31, 2006","VANCOUVER",2,1,2,0
"2006-1","2410","V3M",1,1,"March 31, 2006","VANCOUVER",0,3,0,0
"2006-1","2410","V3J",5,1,"March 31, 2006","VANCOUVER",4,2,2,2
"2006-1","2410","V4K",2,3,"March 31, 2006","VANCOUVER",2,2,1,0
"2006-1","2410","V4N",1,1,"March 31, 2006","VANCOUVER",11,18,0.611111111111111,0
"2006-1","2410","V5P",1,1,"March 31, 2006","VANCOUVER",3,4,0.75,0
"2006-1","2410","V5R",1,1,"March 31, 2006","VANCOUVER",3,15,0.2,0
"2006-1","2410","V5Z",5,1,"March 31, 2006","VANCOUVER",2,1,2,2
"2006-1","2410","V6W",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V7E",1,1,"March 31, 2006","VANCOUVER",1,6,0.166666666666667,0
"2006-1","2410","V4B",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V7W",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V6K",2,1,"March 31, 2006","VANCOUVER",2,1,2,0
"2006-1","2410","nan",2,1,"March 31, 2006","VANCOUVER",20,26,0.769230769230769,0
"2006-1","2410","nan",2,3,"March 31, 2006","VANCOUVER",13,11,1.18181818181818,0
"2006-1","2410","V6P",1,1,"March 31, 2006","VANCOUVER",3,9,0.333333333333333,0
"2006-1","2410","V5A",1,1,"March 31, 2006","VANCOUVER",1,5,0.2,0
"2006-1","2410","V6Y",2,3,"March 31, 2006","VANCOUVER",2,1,2,0
"2006-1","2410","V4M",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V7K",2,3,"March 31, 2006","VANCOUVER",0,2,0,0
"2006-1","2410","nan",5,3,"March 31, 2006","VANCOUVER",50,8,6.25,6.875
"2006-1","2410","V7A",1,1,"March 31, 2006","VANCOUVER",11,16,0.6875,0
"2006-1","2410","V3B",1,1,"March 31, 2006","VANCOUVER",0,3,0,0
"2006-1","2410","V5K",1,1,"March 31, 2006","VANCOUVER",3,3,1,0
"2006-1","2410","nan",1,3,"March 31, 2006","VANCOUVER",12,28,0.428571428571429,0
"2006-1","2410","V3J",2,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V5Z",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V6K",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V3X",1,3,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V4C",1,1,"March 31, 2006","VANCOUVER",1,4,0.25,0
"2006-1","2410","V6H",1,1,"March 31, 2006","VANCOUVER",3,3,1,0
"2006-1","2410","V3X",1,1,"March 31, 2006","VANCOUVER",1,4,0.25,0
"2006-1","2410","V6S",1,1,"March 31, 2006","VANCOUVER",1,2,0.5,0
"2006-1","2410","V5W",1,1,"March 31, 2006","VANCOUVER",6,13,0.461538461538462,0
"2006-1","2410","V3N",1,1,"March 31, 2006","VANCOUVER",6,9,0.666666666666667,0
"2006-1","2410","V7L",2,1,"March 31, 2006","VANCOUVER",2,3,0.666666666666667,0
"2006-1","2410","V5N",1,1,"March 31, 2006","VANCOUVER",6,9,0.666666666666667,0
"2006-1","2410","V7C",1,1,"March 31, 2006","VANCOUVER",10,16,0.625,0
"2006-1","2410","V5T",2,1,"March 31, 2006","VANCOUVER",2,1,2,0
"2006-1","2410","V5L",2,1,"March 31, 2006","VANCOUVER",4,3,1.33333333333333,0
"2006-1","2410","V5C",1,1,"March 31, 2006","VANCOUVER",3,7,0.428571428571429,0
"2006-1","2410","V3S",2,3,"March 31, 2006","VANCOUVER",0,2,0,0
"2006-1","2410","V5V",2,1,"March 31, 2006","VANCOUVER",0,2,0,0
"2006-1","2410","V3M",5,3,"March 31, 2006","VANCOUVER",9,2,4.5,3
"2006-1","2410","nan",1,1,"March 31, 2006","VANCOUVER",312,570,0.547368421052632,0
"2006-1","2410","V3N",2,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V6R",1,1,"March 31, 2006","VANCOUVER",2,3,0.666666666666667,0
"2006-1","2410","V5G",2,1,"March 31, 2006","VANCOUVER",2,6,0.333333333333333,0
"2006-1","2410","V6R",2,3,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V4A",5,3,"March 31, 2006","VANCOUVER",1,1,1,4
"2006-1","2410","V7H",1,1,"March 31, 2006","VANCOUVER",0,2,0,0
"2006-1","2410","nan",4,3,"March 31, 2006","VANCOUVER",29,10,2.9,1.2
"2006-1","2410","V5B",2,1,"March 31, 2006","VANCOUVER",1,2,0.5,0
"2006-1","2410","V5L",1,1,"March 31, 2006","VANCOUVER",3,5,0.6,0
"2006-1","2410","nan",5,1,"March 31, 2006","VANCOUVER",8,4,2,2
"2006-1","2410","V7C",2,1,"March 31, 2006","VANCOUVER",3,2,1.5,0
"2006-1","2410","V5V",1,1,"March 31, 2006","VANCOUVER",3,9,0.333333333333333,0
"2006-1","2410","V5S",5,1,"March 31, 2006","VANCOUVER",2,1,2,2
"2006-1","2410","V5X",1,1,"March 31, 2006","VANCOUVER",6,7,0.857142857142857,0
"2006-1","2410","V6L",1,1,"March 31, 2006","VANCOUVER",2,3,0.666666666666667,0
"2006-1","2410","V6V",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V6M",1,1,"March 31, 2006","VANCOUVER",3,3,1,0
"2006-1","2410","V5S",1,1,"March 31, 2006","VANCOUVER",1,15,0.0666666666666667,0
"2006-1","2410","V5T",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V5A",4,3,"March 31, 2006","VANCOUVER",12,2,6,2
"2006-1","2410","V6J",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V3K",2,1,"March 31, 2006","VANCOUVER",3,3,1,0
"2006-1","2410","V5Y",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V6P",2,1,"March 31, 2006","VANCOUVER",4,2,2,0
"2006-1","2410","V2Z",1,1,"March 31, 2006","VANCOUVER",1,1,1,0
"2006-1","2410","V3T",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V3S",1,1,"March 31, 2006","VANCOUVER",23,48,0.479166666666667,0
"2006-1","2410","V7R",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V6R",2,1,"March 31, 2006","VANCOUVER",2,1,2,0
"2006-1","2410","V4L",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2410","V5B",1,1,"March 31, 2006","VANCOUVER",7,13,0.538461538461538,0
"2006-1","2410","V3Y",1,1,"March 31, 2006","VANCOUVER",1,2,0.5,0
"2006-1","2410","V5E",1,1,"March 31, 2006","VANCOUVER",4,7,0.571428571428571,0
"2006-1","2410","V4W",1,1,"March 31, 2006","VANCOUVER",1,2,0.5,0
"2006-1","2410","V7J",1,1,"March 31, 2006","VANCOUVER",0,1,0,0
"2006-1","2440","V9C",1,1,"March 31, 2006","VICTORIA",4,17,0.235294117647059,0
"2006-1","2440","V8L",2,1,"March 31, 2006","VICTORIA",1,1,1,0
"2006-1","2440","V9A",5,3,"March 31, 2006","VICTORIA",1,1,1,4
"2006-1","2440","V8X",4,3,"March 31, 2006","VICTORIA",2,2,1,0
"2006-1","2440","nan",4,3,"March 31, 2006","VICTORIA",4,3,1.33333333333333,0
"2006-1","2440","nan",5,3,"March 31, 2006","VICTORIA",10,5,2,7
"2006-1","2440","nan",2,1,"March 31, 2006","VICTORIA",1,2,0.5,0
"2006-1","2440","V9C",2,1,"March 31, 2006","VICTORIA",0,1,0,0
"2006-1","2440","V8S",1,1,"March 31, 2006","VICTORIA",2,6,0.333333333333333,0
"2006-1","2440","V8Z",1,1,"March 31, 2006","VICTORIA",5,10,0.5,0
"2006-1","2440","nan",1,1,"March 31, 2006","VICTORIA",31,61,0.508196721311475,0
"2006-1","2440","V8L",1,3,"March 31, 2006","VICTORIA",2,2,1,0
"2006-1","2440","V8Z",5,3,"March 31, 2006","VICTORIA",8,1,8,4
"2006-1","2440","V9E",1,1,"March 31, 2006","VICTORIA",0,3,0,0
"2006-1","2440","V9B",2,3,"March 31, 2006","VICTORIA",0,1,0,0
"2006-1","2440","V8X",1,1,"March 31, 2006","VICTORIA",1,2,0.5,0
"2006-1","2440","V9B",1,1,"March 31, 2006","VICTORIA",0,3,0,0
"2006-1","2440","V8X",5,3,"March 31, 2006","VICTORIA",4,2,2,3.5
"2006-1","2440","nan",1,3,"March 31, 2006","VICTORIA",7,14,0.5,0
"2006-1","2440","V8Y",1,1,"March 31, 2006","VICTORIA",3,7,0.428571428571429,0
"2006-1","2440","V8V",1,1,"March 31, 2006","VICTORIA",1,1,1,0
"2006-1","2440","V9B",4,3,"March 31, 2006","VICTORIA",5,3,1.66666666666667,0
"2006-1","2440","V8L",5,3,"March 31, 2006","VICTORIA",2,1,2,3
"2006-1","2440","V8V",2,3,"March 31, 2006","VICTORIA",2,1,2,0
"2006-1","2440","V9C",2,3,"March 31, 2006","VICTORIA",1,1,1,0
"2006-1","2440","nan",2,3,"March 31, 2006","VICTORIA",9,7,1.28571428571429,0
"2006-1","2680","R2N",1,1,"March 31, 2006","WINNIPEG",10,12,0.833333333333333,0
"2006-1","2680","nan",4,3,"March 31, 2006","WINNIPEG",3,2,1.5,0
"2006-1","2680","R0A",1,1,"March 31, 2006","WINNIPEG",2,10,0.2,0
"2006-1","2680","R3J",1,1,"March 31, 2006","WINNIPEG",2,2,1,0
"2006-1","2680","R3M",2,1,"March 31, 2006","WINNIPEG",2,1,2,0
"2006-1","2680","R3W",1,1,"March 31, 2006","WINNIPEG",0,2,0,0
"2006-1","2680","nan",2,1,"March 31, 2006","WINNIPEG",2,1,2,0
"2006-1","2680","nan",1,1,"March 31, 2006","WINNIPEG",110,147,0.748299319727891,0
"2006-1","2680","R2P",1,1,"March 31, 2006","WINNIPEG",3,7,0.428571428571429,0
"2006-1","2680","R2W",1,1,"March 31, 2006","WINNIPEG",1,2,0.5,0
"2006-1","2680","R2R",1,1,"March 31, 2006","WINNIPEG",1,2,0.5,0
"2006-1","2680","R3Y",2,3,"March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","R3T",1,1,"March 31, 2006","WINNIPEG",1,1,1,0
"2006-1","2680","nan",2,3,"March 31, 2006","WINNIPEG",5,3,1.66666666666667,0
"2006-1","2680","R3R",1,1,"March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","R0E",1,1,"March 31, 2006","WINNIPEG",0,4,0,0
"2006-1","2680","R2L",1,1,"March 31, 2006","WINNIPEG",2,2,1,0
"2006-1","2680","R5A",1,1,"March 31, 2006","WINNIPEG",0,5,0,0
"2006-1","2680","nan",5,3,"March 31, 2006","WINNIPEG",11,3,3.66666666666667,2
"2006-1","2680","R2G",1,1,"March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","R2X",1,1,"March 31, 2006","WINNIPEG",1,1,1,0
"2006-1","2680","R3E",1,1,"March 31, 2006","WINNIPEG",2,4,0.5,0
"2006-1","2680","R3Y",1,1,"March 31, 2006","WINNIPEG",1,2,0.5,0
"2006-1","2680","R4L",1,1,"March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","R2C",1,1,"March 31, 2006","WINNIPEG",3,5,0.6,0
"2006-1","2680","R3V",1,1,"March 31, 2006","WINNIPEG",0,2,0,0
"2006-2","0140","T2E",2,1,"June 30, 2006","CALGARY",1,2,0.5,0
"2006-2","0140","nan",1,3,"June 30, 2006","CALGARY",0,1,0,0
"2006-2","0140","T3C",2,1,"June 30, 2006","CALGARY",0,1,0,0
"2006-2","0140","T2N",1,1,"June 30, 2006","CALGARY",2,6,0.333333333333333,0
"2006-2","0140","T3C",1,1,"June 30, 2006","CALGARY",0,1,0,0
"2006-2","0140","T2N",2,1,"June 30, 2006","CALGARY",1,1,1,0
"2006-2","0140","T2M",2,1,"June 30, 2006","CALGARY",2,2,1,0
"2006-2","0140","nan",2,3,"June 30, 2006","CALGARY",9,21,0.428571428571429,0
"2006-2","0140","T2Y",2,1,"June 30, 2006","CALGARY",0,2,0,0
"2006-2","0140","T2T",1,1,"June 30, 2006","CALGARY",2,7,0.285714285714286,0
"2006-2","0140","T2V",1,1,"June 30, 2006","CALGARY",0,4,0,0
"2006-2","0140","nan",4,3,"June 30, 2006","CALGARY",6,4,1.5,0
"2006-2","0140","nan",2,1,"June 30, 2006","CALGARY",57,82,0.695121951219512,0
"2006-2","0140","nan",1,1,"June 30, 2006","CALGARY",465,1183,0.393068469991547,0
"2006-2","0140","T2T",2,1,"June 30, 2006","CALGARY",4,9,0.444444444444444,0
"2006-2","0140","T2C",1,1,"June 30, 2006","CALGARY",0,5,0,0
"2006-2","0140","T2S",1,1,"June 30, 2006","CALGARY",0,2,0,0
"2006-2","0140","T3E",2,1,"June 30, 2006","CALGARY",3,2,1.5,0
"2006-2","0140","T2Y",1,1,"June 30, 2006","CALGARY",2,5,0.4,0
"2006-2","0140","T3E",1,1,"June 30, 2006","CALGARY",0,10,0,0
"2006-2","0140","T2E",1,1,"June 30, 2006","CALGARY",2,2,1,0
"2006-2","0140","T2M",1,1,"June 30, 2006","CALGARY",1,1,1,0
"2006-2","0340","T5P",2,1,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T6C",5,3,"June 30, 2006","EDMONTON",16,2,8,3.5
"2006-2","0340","T5N",1,1,"June 30, 2006","EDMONTON",1,2,0.5,0
"2006-2","0340","nan",1,3,"June 30, 2006","EDMONTON",0,5,0,0
"2006-2","0340","T8G",1,1,"June 30, 2006","EDMONTON",0,4,0,0
"2006-2","0340","T5A",2,3,"June 30, 2006","EDMONTON",9,11,0.818181818181818,0
"2006-2","0340","T9G",1,1,"June 30, 2006","EDMONTON",0,5,0,0
"2006-2","0340","T8R",1,1,"June 30, 2006","EDMONTON",0,5,0,0
"2006-2","0340","T7Z",2,1,"June 30, 2006","EDMONTON",2,1,2,0
"2006-2","0340","T5Y",1,1,"June 30, 2006","EDMONTON",3,5,0.6,0
"2006-2","0340","T5H",4,3,"June 30, 2006","EDMONTON",8,2,4,0
"2006-2","0340","T6R",1,1,"June 30, 2006","EDMONTON",2,13,0.153846153846154,0
"2006-2","0340","T5X",5,3,"June 30, 2006","EDMONTON",21,1,21,4
"2006-2","0340","T0C",1,1,"June 30, 2006","EDMONTON",0,4,0,0
"2006-2","0340","T5A",1,3,"June 30, 2006","EDMONTON",2,7,0.285714285714286,0
"2006-2","0340","nan",2,1,"June 30, 2006","EDMONTON",82,82,1,0
"2006-2","0340","nan",2,3,"June 30, 2006","EDMONTON",35,52,0.673076923076923,0
"2006-2","0340","T5H",5,3,"June 30, 2006","EDMONTON",12,1,12,3
"2006-2","0340","T5E",1,1,"June 30, 2006","EDMONTON",1,4,0.25,0
"2006-2","0340","T5E",2,1,"June 30, 2006","EDMONTON",4,3,1.33333333333333,0
"2006-2","0340","T8E",1,1,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T5A",1,1,"June 30, 2006","EDMONTON",2,3,0.666666666666667,0
"2006-2","0340","T5P",5,3,"June 30, 2006","EDMONTON",46,1,46,4
"2006-2","0340","T7Y",1,1,"June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","T6C",1,1,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","nan",4,3,"June 30, 2006","EDMONTON",13,6,2.16666666666667,0
"2006-2","0340","T5Y",5,3,"June 30, 2006","EDMONTON",28,1,28,4
"2006-2","0340","T6J",2,3,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T9E",1,1,"June 30, 2006","EDMONTON",5,7,0.714285714285714,0
"2006-2","0340","T5M",2,1,"June 30, 2006","EDMONTON",2,2,1,0
"2006-2","0340","T8N",1,1,"June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","T8R",2,3,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T5H",1,1,"June 30, 2006","EDMONTON",1,2,0.5,0
"2006-2","0340","T5G",1,1,"June 30, 2006","EDMONTON",1,2,0.5,0
"2006-2","0340","T6E",2,1,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T6E",1,1,"June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","nan",5,3,"June 30, 2006","EDMONTON",224,17,13.1764705882353,4.35294117647059
"2006-2","0340","T8B",1,1,"June 30, 2006","EDMONTON",0,3,0,0
"2006-2","0340","T8T",1,1,"June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","nan",1,1,"June 30, 2006","EDMONTON",434,1084,0.400369003690037,0
"2006-2","0340","nan",4,1,"June 30, 2006","EDMONTON",3,1,3,0
"2006-2","0340","T5H",2,1,"June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0580","B4C",1,1,"June 30, 2006","HALIFAX",1,2,0.5,0
"2006-2","0580","B3P",2,1,"June 30, 2006","HALIFAX",2,2,1,0
"2006-2","0580","B2R",1,1,"June 30, 2006","HALIFAX",2,7,0.285714285714286,0
"2006-2","0580","B3Z",1,1,"June 30, 2006","HALIFAX",0,2,0,0
"2006-2","0580","B4A",1,1,"June 30, 2006","HALIFAX",5,14,0.357142857142857,0
"2006-2","0580","B2Z",1,1,"June 30, 2006","HALIFAX",0,2,0,0
"2006-2","0580","B3P",1,1,"June 30, 2006","HALIFAX",0,2,0,0
"2006-2","0580","B3V",1,1,"June 30, 2006","HALIFAX",2,4,0.5,0
"2006-2","0580","B3J",5,3,"June 30, 2006","HALIFAX",52,1,52,0
"2006-2","0580","B2T",1,1,"June 30, 2006","HALIFAX",0,5,0,0
"2006-2","0580","nan",2,1,"June 30, 2006","HALIFAX",4,3,1.33333333333333,0
"2006-2","0580","B3M",1,1,"June 30, 2006","HALIFAX",1,4,0.25,0
"2006-2","0580","B2W",1,1,"June 30, 2006","HALIFAX",0,1,0,0
"2006-2","0580","B3H",1,1,"June 30, 2006","HALIFAX",0,1,0,0
"2006-2","0580","B0J",1,1,"June 30, 2006","HALIFAX",0,9,0,0
"2006-2","0580","B3N",1,1,"June 30, 2006","HALIFAX",5,13,0.384615384615385,0
"2006-2","0580","B4E",1,1,"June 30, 2006","HALIFAX",0,3,0,0
