"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2008-1","1060","J7V","March 31, 2008","MONTRÉAL",80,58,1.37931034482759,0.396551724137931
"2008-1","1060","H7E","March 31, 2008","MONTRÉAL",14,15,0.933333333333333,0.8
"2008-1","1060","H3S","March 31, 2008","MONTRÉAL",2,1,2,0
"2008-1","1060","J5W","March 31, 2008","MONTRÉAL",38,40,0.95,0.2
"2008-1","1060","H3M","March 31, 2008","MONTRÉAL",6,1,6,0
"2008-1","1060","H3P","March 31, 2008","MONTRÉAL",1,1,1,0
"2008-1","1060","J3G","March 31, 2008","MONTRÉAL",31,26,1.19230769230769,0.5
"2008-1","1060","J5Y","March 31, 2008","MONTRÉAL",35,21,1.66666666666667,0.476190476190476
"2008-1","1060","H4V","March 31, 2008","MONTRÉAL",3,4,0.75,0
"2008-1","1060","H2R","March 31, 2008","MONTRÉAL",2,1,2,0
"2008-1","1060","H9K","March 31, 2008","MONTRÉAL",48,20,2.4,0.4
"2008-1","1060","H7G","March 31, 2008","MONTRÉAL",26,2,13,2
"2008-1","1060","J4K","March 31, 2008","MONTRÉAL",1,2,0.5,0
"2008-1","1060","H3Y","March 31, 2008","MONTRÉAL",1,1,1,0
"2008-1","1060","H7T","March 31, 2008","MONTRÉAL",19,9,2.11111111111111,1.11111111111111
"2008-1","1060","J0N","March 31, 2008","MONTRÉAL",56,59,0.949152542372881,0.338983050847458
"2008-1","1060","J7C","March 31, 2008","MONTRÉAL",11,13,0.846153846153846,0.153846153846154
"2008-1","1060","J4V","March 31, 2008","MONTRÉAL",2,2,1,1.5
"2008-1","1060","H2M","March 31, 2008","MONTRÉAL",13,2,6.5,5.5
"2008-1","1060","J4B","March 31, 2008","MONTRÉAL",5,4,1.25,2
"2008-1","1060","H1S","March 31, 2008","MONTRÉAL",16,3,5.33333333333333,2.66666666666667
"2008-1","1060","H2V","March 31, 2008","MONTRÉAL",10,5,2,2.8
"2008-1","1060","H7R","March 31, 2008","MONTRÉAL",10,7,1.42857142857143,1.14285714285714
"2008-1","1060","J7K","March 31, 2008","MONTRÉAL",17,20,0.85,0
"2008-1","1060","J6Z","March 31, 2008","MONTRÉAL",0,1,0,0
"2008-1","1060","H9H","March 31, 2008","MONTRÉAL",16,12,1.33333333333333,0
"2008-1","1060","H4H","March 31, 2008","MONTRÉAL",1,1,1,0
"2008-1","1060","J3L","March 31, 2008","MONTRÉAL",15,25,0.6,0.68
"2008-1","1060","J7T","March 31, 2008","MONTRÉAL",0,9,0,0
"2008-1","1060","H7M","March 31, 2008","MONTRÉAL",9,5,1.8,0.8
"2008-1","1060","J5Z","March 31, 2008","MONTRÉAL",62,29,2.13793103448276,1.3448275862069
"2008-1","1060","H3K","March 31, 2008","MONTRÉAL",1,1,1,0
"2008-1","1060","J7Z","March 31, 2008","MONTRÉAL",13,3,4.33333333333333,2
"2008-1","1060","H2S","March 31, 2008","MONTRÉAL",6,1,6,2
"2008-1","1060","H9J","March 31, 2008","MONTRÉAL",2,1,2,0
"2008-1","1060","J7P","March 31, 2008","MONTRÉAL",5,1,5,2
"2008-1","1060","H2T","March 31, 2008","MONTRÉAL",8,2,4,0
"2008-1","1060","H3X","March 31, 2008","MONTRÉAL",8,1,8,4
"2008-1","1060","H1R","March 31, 2008","MONTRÉAL",22,6,3.66666666666667,1.33333333333333
"2008-1","1060","H2L","March 31, 2008","MONTRÉAL",3,1,3,0
"2008-1","1060","H7P","March 31, 2008","MONTRÉAL",9,10,0.9,0
"2008-1","1060","J5R","March 31, 2008","MONTRÉAL",19,28,0.678571428571429,0.392857142857143
"2008-1","1060","J7M","March 31, 2008","MONTRÉAL",32,40,0.8,0.275
"2008-1","1060","H2Y","March 31, 2008","MONTRÉAL",297,3,99,7
"2008-1","1060","H1H","March 31, 2008","MONTRÉAL",19,6,3.16666666666667,1.5
"2008-1","1060","J5B","March 31, 2008","MONTRÉAL",2,2,1,0
"2008-1","1060","H1V","March 31, 2008","MONTRÉAL",45,9,5,1.66666666666667
"2008-1","1060","H2W","March 31, 2008","MONTRÉAL",4,2,2,3
"2008-1","1060","H4N","March 31, 2008","MONTRÉAL",7,3,2.33333333333333,2.66666666666667
"2008-1","1060","H7N","March 31, 2008","MONTRÉAL",4,1,4,5
"2008-1","1060","H1L","March 31, 2008","MONTRÉAL",10,4,2.5,1
"2008-1","1060","H9R","March 31, 2008","MONTRÉAL",9,4,2.25,2
"2008-1","1060","H9C","March 31, 2008","MONTRÉAL",3,4,0.75,0
"2008-1","1060","J7A","March 31, 2008","MONTRÉAL",1,3,0.333333333333333,0
"2008-1","1265","K4R","March 31, 2008","OTTAWA",5,5,1,0
"2008-1","1265","K4K","March 31, 2008","OTTAWA",0,11,0,0
"2008-1","1265","K1T","March 31, 2008","OTTAWA",3,10,0.3,0
"2008-1","1265","K1J","March 31, 2008","OTTAWA",0,1,0,0
"2008-1","1265","K1B","March 31, 2008","OTTAWA",8,3,2.66666666666667,0
"2008-1","1265","K1H","March 31, 2008","OTTAWA",2,2,1,0
"2008-1","1265","K0A","March 31, 2008","OTTAWA",5,36,0.138888888888889,0
"2008-1","1265","K2G","March 31, 2008","OTTAWA",0,1,0,0
"2008-1","1265","K1M","March 31, 2008","OTTAWA",6,1,6,0
"2008-1","1265","K2K","March 31, 2008","OTTAWA",0,3,0,0
"2008-1","1265","K4M","March 31, 2008","OTTAWA",0,1,0,0
"2008-1","1265","nan","March 31, 2008","OTTAWA",151,200,0.755,0.06
"2008-1","1265","K1Y","March 31, 2008","OTTAWA",0,3,0,0
"2008-1","1265","K2L","March 31, 2008","OTTAWA",2,2,1,0
"2008-1","1265","K1P","March 31, 2008","OTTAWA",8,1,8,0
"2008-1","1265","K4P","March 31, 2008","OTTAWA",1,4,0.25,0
"2008-1","1265","K1N","March 31, 2008","OTTAWA",1,1,1,0
"2008-1","1265","K2M","March 31, 2008","OTTAWA",2,3,0.666666666666667,0
"2008-1","1265","K1Z","March 31, 2008","OTTAWA",2,1,2,0
"2008-1","1265","K2E","March 31, 2008","OTTAWA",25,5,5,2.4
"2008-1","1265","K1V","March 31, 2008","OTTAWA",82,6,13.6666666666667,0
"2008-1","1265","K2C","March 31, 2008","OTTAWA",3,6,0.5,0
"2008-1","1265","K2S","March 31, 2008","OTTAWA",0,2,0,0
"2008-1","1265","K2B","March 31, 2008","OTTAWA",2,2,1,0
"2008-1","1265","K1S","March 31, 2008","OTTAWA",1,1,1,0
"2008-1","1400","G1T","March 31, 2008","QUÉBEC",1,1,1,3
"2008-1","1400","G1X","March 31, 2008","QUÉBEC",5,4,1.25,1
"2008-1","1400","G6V","March 31, 2008","QUÉBEC",30,10,3,1.7
"2008-1","1400","G6W","March 31, 2008","QUÉBEC",6,6,1,1
"2008-1","1400","G1G","March 31, 2008","QUÉBEC",18,5,3.6,3.2
"2008-1","1400","G2A","March 31, 2008","QUÉBEC",1,1,1,0
"2008-1","1400","G3K","March 31, 2008","QUÉBEC",9,7,1.28571428571429,0.285714285714286
"2008-1","1400","G1H","March 31, 2008","QUÉBEC",1,2,0.5,0
"2008-1","1400","G2E","March 31, 2008","QUÉBEC",3,3,1,2.66666666666667
"2008-1","1400","G2M","March 31, 2008","QUÉBEC",0,1,0,0
"2008-1","1400","G2G","March 31, 2008","QUÉBEC",1,1,1,0
"2008-1","1400","G0R","March 31, 2008","QUÉBEC",4,4,1,0
"2008-1","1400","nan","March 31, 2008","QUÉBEC",59,54,1.09259259259259,0.444444444444444
"2008-1","1400","G2J","March 31, 2008","QUÉBEC",3,3,1,3
"2008-1","1400","G3A","March 31, 2008","QUÉBEC",6,6,1,0.666666666666667
"2008-1","1400","G6K","March 31, 2008","QUÉBEC",3,1,3,2
"2008-1","1400","G1B","March 31, 2008","QUÉBEC",1,1,1,0
"2008-1","1400","G1W","March 31, 2008","QUÉBEC",1,2,0.5,0
"2008-1","1400","G2N","March 31, 2008","QUÉBEC",0,1,0,0
"2008-1","1400","G1R","March 31, 2008","QUÉBEC",30,1,30,0
"2008-1","1400","G2B","March 31, 2008","QUÉBEC",7,9,0.777777777777778,0.333333333333333
"2008-1","1400","G2C","March 31, 2008","QUÉBEC",23,19,1.21052631578947,1.21052631578947
"2008-1","1400","G3G","March 31, 2008","QUÉBEC",2,1,2,2
"2008-1","1400","G1E","March 31, 2008","QUÉBEC",3,5,0.6,0.4
"2008-1","1400","G1K","March 31, 2008","QUÉBEC",16,2,8,1.5
"2008-1","1400","G1C","March 31, 2008","QUÉBEC",25,13,1.92307692307692,2
"2008-1","1400","G6C","March 31, 2008","QUÉBEC",2,2,1,0
"2008-1","1400","G0A","March 31, 2008","QUÉBEC",15,30,0.5,0.133333333333333
"2008-1","1400","G1S","March 31, 2008","QUÉBEC",0,1,0,0
"2008-1","1400","G6Z","March 31, 2008","QUÉBEC",8,23,0.347826086956522,0.130434782608696
"2008-1","1400","G3B","March 31, 2008","QUÉBEC",1,6,0.166666666666667,0
"2008-1","1400","G3E","March 31, 2008","QUÉBEC",6,10,0.6,0.2
"2008-1","1490","S4V","March 31, 2008","REGINA",9,27,0.333333333333333,0
"2008-1","1490","S4P","March 31, 2008","REGINA",1,4,0.25,0
"2008-1","1490","S4N","March 31, 2008","REGINA",1,7,0.142857142857143,0
"2008-1","1490","S4R","March 31, 2008","REGINA",1,1,1,0
"2008-1","1490","S4X","March 31, 2008","REGINA",11,27,0.407407407407407,0
"2008-1","1490","nan","March 31, 2008","REGINA",0,10,0,0
"2008-1","1700","S7J","March 31, 2008","SASKATOON",1,2,0.5,0
"2008-1","1700","S7T","March 31, 2008","SASKATOON",2,9,0.222222222222222,0
"2008-1","1700","S7V","March 31, 2008","SASKATOON",0,1,0,0
"2008-1","1700","nan","March 31, 2008","SASKATOON",14,103,0.135922330097087,0
"2008-1","1700","S7L","March 31, 2008","SASKATOON",0,23,0,0
"2008-1","2270","L6R","March 31, 2008","TORONTO",8,9,0.888888888888889,0
"2008-1","2270","M2P","March 31, 2008","TORONTO",9,11,0.818181818181818,0
"2008-1","2270","M4K","March 31, 2008","TORONTO",2,2,1,0
"2008-1","2270","L4S","March 31, 2008","TORONTO",2,3,0.666666666666667,0
"2008-1","2270","M3L","March 31, 2008","TORONTO",9,9,1,0
"2008-1","2270","M8W","March 31, 2008","TORONTO",5,3,1.66666666666667,0
"2008-1","2270","L0G","March 31, 2008","TORONTO",6,5,1.2,0
"2008-1","2270","L1T","March 31, 2008","TORONTO",1,12,0.0833333333333333,0
"2008-1","2270","L4H","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","L1V","March 31, 2008","TORONTO",5,3,1.66666666666667,0
"2008-1","2270","M2M","March 31, 2008","TORONTO",8,6,1.33333333333333,5.16666666666667
"2008-1","2270","M3B","March 31, 2008","TORONTO",5,7,0.714285714285714,0
"2008-1","2270","M3H","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","M2R","March 31, 2008","TORONTO",14,3,4.66666666666667,2.33333333333333
"2008-1","2270","nan","March 31, 2008","TORONTO",577,1154,0.5,0.229636048526863
"2008-1","2270","L4E","March 31, 2008","TORONTO",8,10,0.8,0.2
"2008-1","2270","L4P","March 31, 2008","TORONTO",1,5,0.2,0
"2008-1","2270","M5C","March 31, 2008","TORONTO",9,1,9,45
"2008-1","2270","L4L","March 31, 2008","TORONTO",3,26,0.115384615384615,0.115384615384615
"2008-1","2270","M4A","March 31, 2008","TORONTO",7,1,7,0
"2008-1","2270","L9W","March 31, 2008","TORONTO",5,13,0.384615384615385,0
"2008-1","2270","L5G","March 31, 2008","TORONTO",0,3,0,0
"2008-1","2270","M9N","March 31, 2008","TORONTO",12,7,1.71428571428571,0
"2008-1","2270","M4V","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","M6K","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M3C","March 31, 2008","TORONTO",2,1,2,16
"2008-1","2270","M3A","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","L7E","March 31, 2008","TORONTO",2,3,0.666666666666667,0
"2008-1","2270","M9A","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","M2N","March 31, 2008","TORONTO",9,11,0.818181818181818,0
"2008-1","2270","L5L","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M4G","March 31, 2008","TORONTO",5,4,1.25,2
"2008-1","2270","L9R","March 31, 2008","TORONTO",0,4,0,0
"2008-1","2270","M4C","March 31, 2008","TORONTO",1,3,0.333333333333333,0
"2008-1","2270","L1S","March 31, 2008","TORONTO",2,4,0.5,0
"2008-1","2270","M6J","March 31, 2008","TORONTO",8,3,2.66666666666667,0
"2008-1","2270","L4G","March 31, 2008","TORONTO",2,2,1,0
"2008-1","2270","L4K","March 31, 2008","TORONTO",1,5,0.2,1.6
"2008-1","2270","L3T","March 31, 2008","TORONTO",3,2,1.5,12
"2008-1","2270","L7K","March 31, 2008","TORONTO",9,10,0.9,0
"2008-1","2270","M8V","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","M1E","March 31, 2008","TORONTO",0,3,0,0
"2008-1","2270","L3Y","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M1L","March 31, 2008","TORONTO",2,2,1,0
"2008-1","2270","M3J","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M3K","March 31, 2008","TORONTO",4,4,1,0
"2008-1","2270","L4J","March 31, 2008","TORONTO",2,18,0.111111111111111,0
"2008-1","2270","M6A","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M6G","March 31, 2008","TORONTO",4,1,4,0
"2008-1","2270","L6J","March 31, 2008","TORONTO",2,6,0.333333333333333,0
"2008-1","2270","L3R","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M6N","March 31, 2008","TORONTO",3,6,0.5,0
"2008-1","2270","M6E","March 31, 2008","TORONTO",4,3,1.33333333333333,0
"2008-1","2270","L9N","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","L6G","March 31, 2008","TORONTO",2,1,2,0
"2008-1","2270","L3Z","March 31, 2008","TORONTO",0,10,0,0
"2008-1","2270","L9P","March 31, 2008","TORONTO",3,4,0.75,0
"2008-1","2270","M1K","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","L0P","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","L7A","March 31, 2008","TORONTO",0,7,0,0
"2008-1","2270","M5M","March 31, 2008","TORONTO",14,23,0.608695652173913,0
"2008-1","2270","L0E","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M2L","March 31, 2008","TORONTO",12,7,1.71428571428571,2
"2008-1","2270","M1S","March 31, 2008","TORONTO",0,23,0,0
"2008-1","2270","L9T","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M8Z","March 31, 2008","TORONTO",8,3,2.66666666666667,0
"2008-1","2270","L6M","March 31, 2008","TORONTO",3,7,0.428571428571429,0
"2008-1","2270","L1Z","March 31, 2008","TORONTO",24,12,2,0
"2008-1","2270","M1R","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M9V","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M4T","March 31, 2008","TORONTO",2,2,1,0
"2008-1","2270","L5J","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M9B","March 31, 2008","TORONTO",2,3,0.666666666666667,0
"2008-1","2270","L3X","March 31, 2008","TORONTO",5,10,0.5,0
"2008-1","2270","L6L","March 31, 2008","TORONTO",26,34,0.764705882352941,0
"2008-1","2270","M9P","March 31, 2008","TORONTO",4,4,1,0
"2008-1","2270","M4P","March 31, 2008","TORONTO",8,1,8,19
"2008-1","2270","M1J","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M4N","March 31, 2008","TORONTO",9,11,0.818181818181818,0
"2008-1","2270","M4E","March 31, 2008","TORONTO",3,2,1.5,0
"2008-1","2270","M5R","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","M5N","March 31, 2008","TORONTO",4,5,0.8,0
"2008-1","2270","M4L","March 31, 2008","TORONTO",0,1,0,0
"2008-1","2270","L6H","March 31, 2008","TORONTO",5,7,0.714285714285714,0
"2008-1","2270","M5T","March 31, 2008","TORONTO",11,2,5.5,0
"2008-1","2270","L6K","March 31, 2008","TORONTO",1,1,1,0
"2008-1","2270","M5S","March 31, 2008","TORONTO",13,1,13,0
"2008-1","2270","M6M","March 31, 2008","TORONTO",1,2,0.5,0
"2008-1","2270","M6L","March 31, 2008","TORONTO",2,2,1,0
"2008-1","2270","M9W","March 31, 2008","TORONTO",6,1,6,29
"2008-1","2270","M6B","March 31, 2008","TORONTO",5,6,0.833333333333333,0
"2008-1","2410","V5K","March 31, 2008","VANCOUVER",4,4,1,0
"2008-1","2410","V7C","March 31, 2008","VANCOUVER",17,20,0.85,0
"2008-1","2410","V4A","March 31, 2008","VANCOUVER",36,20,1.8,0.2
"2008-1","2410","V4R","March 31, 2008","VANCOUVER",25,30,0.833333333333333,0
"2008-1","2410","V3W","March 31, 2008","VANCOUVER",14,18,0.777777777777778,0
"2008-1","2410","V7E","March 31, 2008","VANCOUVER",8,8,1,0
"2008-1","2410","V7V","March 31, 2008","VANCOUVER",1,1,1,9
"2008-1","2410","V5H","March 31, 2008","VANCOUVER",7,7,1,0
"2008-1","2410","V5J","March 31, 2008","VANCOUVER",10,10,1,0
"2008-1","2410","V5Z","March 31, 2008","VANCOUVER",7,8,0.875,0
"2008-1","2410","V7A","March 31, 2008","VANCOUVER",12,21,0.571428571428571,0
"2008-1","2410","V3N","March 31, 2008","VANCOUVER",3,7,0.428571428571429,0
"2008-1","2410","V7R","March 31, 2008","VANCOUVER",6,10,0.6,0
"2008-1","2410","V7G","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V5W","March 31, 2008","VANCOUVER",8,7,1.14285714285714,0
"2008-1","2410","V5N","March 31, 2008","VANCOUVER",4,5,0.8,0
"2008-1","2410","V6Y","March 31, 2008","VANCOUVER",33,4,8.25,3.5
"2008-1","2410","V3H","March 31, 2008","VANCOUVER",6,12,0.5,0
"2008-1","2410","V6L","March 31, 2008","VANCOUVER",2,4,0.5,0
"2008-1","2410","V5T","March 31, 2008","VANCOUVER",3,3,1,0
"2008-1","2410","V5P","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V4M","March 31, 2008","VANCOUVER",9,2,4.5,1
"2008-1","2410","V6S","March 31, 2008","VANCOUVER",16,17,0.941176470588235,0
"2008-1","2410","V5L","March 31, 2008","VANCOUVER",6,3,2,1.33333333333333
"2008-1","2410","V6V","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V7P","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V3B","March 31, 2008","VANCOUVER",14,9,1.55555555555556,1.22222222222222
"2008-1","2410","V5X","March 31, 2008","VANCOUVER",9,8,1.125,0.25
"2008-1","2410","V6P","March 31, 2008","VANCOUVER",19,23,0.826086956521739,0
"2008-1","2410","V6J","March 31, 2008","VANCOUVER",10,9,1.11111111111111,0
"2008-1","2410","V5C","March 31, 2008","VANCOUVER",4,5,0.8,0
"2008-1","2410","V5Y","March 31, 2008","VANCOUVER",3,2,1.5,0
"2008-1","2410","V4L","March 31, 2008","VANCOUVER",0,3,0,0
"2008-1","2410","V5V","March 31, 2008","VANCOUVER",10,6,1.66666666666667,0
"2008-1","2410","V7T","March 31, 2008","VANCOUVER",9,6,1.5,2.33333333333333
"2008-1","2410","V0N","March 31, 2008","VANCOUVER",3,3,1,0
"2008-1","2410","V3L","March 31, 2008","VANCOUVER",8,8,1,0
"2008-1","2410","V6X","March 31, 2008","VANCOUVER",2,2,1,8.5
"2008-1","2410","V4K","March 31, 2008","VANCOUVER",1,2,0.5,0
"2008-1","2410","V3K","March 31, 2008","VANCOUVER",10,8,1.25,1
"2008-1","2410","V3C","March 31, 2008","VANCOUVER",21,5,4.2,1.6
"2008-1","2410","V5E","March 31, 2008","VANCOUVER",8,9,0.888888888888889,0
"2008-1","2410","V4C","March 31, 2008","VANCOUVER",8,15,0.533333333333333,0
"2008-1","2410","V5B","March 31, 2008","VANCOUVER",8,10,0.8,0
"2008-1","2410","V4W","March 31, 2008","VANCOUVER",19,19,1,0
"2008-1","2410","V4B","March 31, 2008","VANCOUVER",3,2,1.5,1
"2008-1","2410","V7S","March 31, 2008","VANCOUVER",8,15,0.533333333333333,0
"2008-1","2410","V6N","March 31, 2008","VANCOUVER",18,21,0.857142857142857,0
"2008-1","2410","V3T","March 31, 2008","VANCOUVER",50,6,8.33333333333333,0.666666666666667
"2008-1","2410","V7W","March 31, 2008","VANCOUVER",2,6,0.333333333333333,0
"2008-1","2410","V6R","March 31, 2008","VANCOUVER",14,16,0.875,0
"2008-1","2410","V1M","March 31, 2008","VANCOUVER",8,10,0.8,0
"2008-1","2410","V4N","March 31, 2008","VANCOUVER",27,31,0.870967741935484,0.0967741935483871
"2008-1","2410","V7J","March 31, 2008","VANCOUVER",2,2,1,0
"2008-1","2410","V3J","March 31, 2008","VANCOUVER",7,6,1.16666666666667,0.666666666666667
"2008-1","2410","V3S","March 31, 2008","VANCOUVER",87,110,0.790909090909091,0
"2008-1","2410","V3M","March 31, 2008","VANCOUVER",36,40,0.9,0.075
"2008-1","2410","nan","March 31, 2008","VANCOUVER",569,558,1.01971326164875,0.123655913978495
"2008-1","2410","V3Y","March 31, 2008","VANCOUVER",4,5,0.8,0
"2008-1","2410","V7M","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V5A","March 31, 2008","VANCOUVER",12,12,1,0
"2008-1","2410","V7L","March 31, 2008","VANCOUVER",6,7,0.857142857142857,0
"2008-1","2410","V3R","March 31, 2008","VANCOUVER",5,9,0.555555555555556,0
"2008-1","2410","V5S","March 31, 2008","VANCOUVER",9,9,1,0
"2008-1","2410","V6H","March 31, 2008","VANCOUVER",2,4,0.5,0
"2008-1","2410","V7K","March 31, 2008","VANCOUVER",0,1,0,0
"2008-1","2410","V2X","March 31, 2008","VANCOUVER",30,14,2.14285714285714,0.285714285714286
"2008-1","2410","V5G","March 31, 2008","VANCOUVER",15,14,1.07142857142857,0.285714285714286
"2008-1","2410","V5M","March 31, 2008","VANCOUVER",5,5,1,0
"2008-1","2410","V6K","March 31, 2008","VANCOUVER",13,7,1.85714285714286,0.571428571428571
"2008-1","2410","V5R","March 31, 2008","VANCOUVER",13,11,1.18181818181818,0
"2008-1","2410","V3X","March 31, 2008","VANCOUVER",3,5,0.6,0
"2008-1","2410","V6M","March 31, 2008","VANCOUVER",6,6,1,0
"2008-1","2410","V2W","March 31, 2008","VANCOUVER",3,3,1,0
"2008-1","2410","V7N","March 31, 2008","VANCOUVER",1,2,0.5,0
"2008-1","2410","V2Z","March 31, 2008","VANCOUVER",1,1,1,0
"2008-1","2410","V3V","March 31, 2008","VANCOUVER",14,20,0.7,0
"2008-1","2410","V2Y","March 31, 2008","VANCOUVER",3,3,1,0
"2008-1","2440","V9B","March 31, 2008","VICTORIA",11,16,0.6875,0
"2008-1","2440","V8V","March 31, 2008","VICTORIA",10,6,1.66666666666667,0.5
"2008-1","2440","V9C","March 31, 2008","VICTORIA",29,29,1,0.137931034482759
"2008-1","2440","V8Z","March 31, 2008","VICTORIA",9,7,1.28571428571429,0.428571428571429
"2008-1","2440","V9E","March 31, 2008","VICTORIA",37,8,4.625,0.875
"2008-1","2440","V8P","March 31, 2008","VICTORIA",17,4,4.25,2
"2008-1","2440","V8N","March 31, 2008","VICTORIA",43,9,4.77777777777778,0.888888888888889
"2008-1","2440","V8S","March 31, 2008","VICTORIA",4,5,0.8,0
"2008-1","2440","V8Y","March 31, 2008","VICTORIA",4,1,4,6
"2008-1","2440","V9A","March 31, 2008","VICTORIA",27,4,6.75,1.75
"2008-1","2440","V8W","March 31, 2008","VICTORIA",2,1,2,0
"2008-1","2440","V8R","March 31, 2008","VICTORIA",2,3,0.666666666666667,0
"2008-1","2440","V8T","March 31, 2008","VICTORIA",10,3,3.33333333333333,2.33333333333333
"2008-1","2440","V8X","March 31, 2008","VICTORIA",2,5,0.4,0
"2008-1","2440","nan","March 31, 2008","VICTORIA",47,51,0.92156862745098,0.215686274509804
"2008-1","2440","V9Z","March 31, 2008","VICTORIA",0,1,0,0
"2008-1","2440","V8L","March 31, 2008","VICTORIA",10,7,1.42857142857143,1
"2008-1","2680","R2C","March 31, 2008","WINNIPEG",7,9,0.777777777777778,0
"2008-1","2680","R3J","March 31, 2008","WINNIPEG",1,2,0.5,0
"2008-1","2680","R2P","March 31, 2008","WINNIPEG",21,38,0.552631578947368,0
"2008-1","2680","R2L","March 31, 2008","WINNIPEG",4,4,1,0
"2008-1","2680","R3S","March 31, 2008","WINNIPEG",36,2,18,2
"2008-1","2680","R3P","March 31, 2008","WINNIPEG",1,1,1,0
"2008-1","2680","R2Y","March 31, 2008","WINNIPEG",5,6,0.833333333333333,0
"2008-1","2680","R4H","March 31, 2008","WINNIPEG",3,8,0.375,0
"2008-1","2680","R3L","March 31, 2008","WINNIPEG",4,3,1.33333333333333,0
"2008-1","2680","R5A","March 31, 2008","WINNIPEG",2,2,1,0
"2008-1","2680","R2G","March 31, 2008","WINNIPEG",7,6,1.16666666666667,0.666666666666667
