"reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"1997-2","2410","June 30, 1997","VANCOUVER",12200,2813,4.33700675435478,0.423391397084963,"2","1997",1972342.3,61.8553888947167
"1997-3","2410","September 30, 1997","VANCOUVER",12891,2930,4.39965870307167,0.431058020477816,"3","1997",1975473.62,65.2552373744176
"1997-4","2410","December 31, 1997","VANCOUVER",11875,2715,4.37384898710866,0.394106813996317,"4","1997",1982404.87,59.901991665305
"1998-1","2410","March 31, 1998","VANCOUVER",11607,2499,4.64465786314526,0.430572228891557,"1","1998",1989320.31,58.3465615952013
"1998-2","2410","June 30, 1998","VANCOUVER",11332,2317,4.89080707811826,0.493310315062581,"2","1998",1996219.93,56.7672921690547
"1998-3","2410","September 30, 1998","VANCOUVER",11225,2144,5.23554104477612,0.561100746268657,"3","1998",2003029.82,56.0401042856167
"1998-4","2410","December 31, 1998",NA,9750,1964,4.96435845213849,0.533095723014257,"4","1998",2009927.38,48.5092152931416
"1999-1","2410","March 31, 1999","VANCOUVER",9310,1695,5.49262536873156,0.576991150442478,"1","1999",2016838.69,46.1613516547523
"1999-2","2410","June 30, 1999","VANCOUVER",8645,1819,4.75261132490379,0.532160527762507,"2","1999",2023763.75,42.7174367561431
"1999-3","2410","September 30, 1999","VANCOUVER",7624,2129,3.58102395490841,0.347111319868483,"3","1999",2029870.25,37.5590508802225
"1999-4","2410","December 31, 1999","VANCOUVER",7320,1896,3.86075949367089,0.409810126582278,"4","1999",2037155.74,35.9324515856603
"2000-1","2410","March 31, 2000","VANCOUVER",6225,1673,3.72086072922893,0.419605499103407,"1","2000",2044787.91,30.4432551149033
"2000-2","2410","June 30, 2000","VANCOUVER",6566,1904,3.44852941176471,0.406512605042017,"2","2000",2052766.76,31.9860986057666
"2000-3","2410","September 30, 2000","VANCOUVER",6418,2057,3.12007778317939,0.383082158483228,"3","2000",2063473.23,31.1028992607769
"2000-4","2410","December 31, 2000","VANCOUVER",6411,1797,3.56761268781302,0.421257651641625,"4","2000",2071193.06,30.9531743989138
"2001-1","2410","March 31, 2001","VANCOUVER",6825,1689,4.04085257548845,0.47246891651865,"1","2001",2078307.19,32.8392262358482
"2001-2","2410","June 30, 2001","VANCOUVER",8190,1830,4.47540983606557,0.466666666666667,"2","2001",2084815.62,39.2840494930674
"2001-3","2410","September 30, 2001","VANCOUVER",8662,2053,4.21919142717974,0.436921578178276,"3","2001",2090172.33,41.4415590316421
"2001-4","2410","December 31, 2001","VANCOUVER",9137,2149,4.25174499767334,0.441600744532341,"4","2001",2095687.76,43.5990521794144
"2002-1","2410","March 31, 2002","VANCOUVER",9072,1996,4.54509018036072,0.518537074148297,"1","2002",2100815.9,43.1832222899684
"2002-2","2410","June 30, 2002","VANCOUVER",10527,2751,3.82660850599782,0.440930570701563,"2","2002",2105556.74,49.9962779440463
"2002-3","2410","September 30, 2002","VANCOUVER",11434,3042,3.75871137409599,0.441485864562788,"3","2002",2108903.15,54.2177577002529
"2002-4","2410","December 31, 2002","VANCOUVER",10941,3201,3.41799437675726,0.399562636676039,"4","2002",2113272.26,51.7727895600163
"2003-1","2410","March 31, 2003","VANCOUVER",11035,3295,3.34901365705615,0.373899848254932,"1","2003",2117656.94,52.1094790736029
"2003-2","2410","June 30, 2003","VANCOUVER",11362,3337,3.40485465987414,0.370692238537609,"2","2003",2122057.17,53.5423840631023
"2003-3","2410","September 30, 2003","VANCOUVER",12637,3401,3.71567186121729,0.410761540723317,"3","2003",2125243.49,59.4614219945217
"2003-4","2410","December 31, 2003","VANCOUVER",13326,3415,3.90219619326501,0.453294289897511,"4","2003",2130166.64,62.5584860346888
"2004-1","2410","March 31, 2004","VANCOUVER",13977,3565,3.92061711079944,0.46984572230014,"1","2004",2135597.14,65.4477370202884
"2004-2","2410","June 30, 2004","VANCOUVER",16630,4034,4.12245909766981,0.499504214179474,"2","2004",2141534.99,77.654579904856
"2004-3","2410","September 30, 2004","VANCOUVER",18108,4235,4.27579693034239,0.514521841794569,"3","2004",2148616.41,84.2774909272893
"2004-4","2410","December 31, 2004","VANCOUVER",18511,4043,4.57853079396488,0.523126391293594,"4","2004",2155314.48,85.8853785457796
"2005-1","2410","March 31, 2005","VANCOUVER",18823,3898,4.82888660851719,0.539507439712673,"1","2005",2162265.41,87.0522180716011
"2005-2","2410","June 30, 2005","VANCOUVER",18359,4003,4.58631026729953,0.518361229078191,"2","2005",2169469.2,84.6243864628269
"2005-3","2410","September 30, 2005","VANCOUVER",20323,4266,4.76394749179559,0.586263478668542,"3","2005",2177811.39,93.318457664968
"2005-4","2410","December 31, 2005","VANCOUVER",21560,4288,5.02798507462687,0.61240671641791,"4","2005",2185166.7,98.6652414207117
"2006-1","2410","March 31, 2006","VANCOUVER",20929,4353,4.80794854123593,0.541235929244199,"1","2006",2192420.65,95.4606954646226
"2006-2","2410","June 30, 2006","VANCOUVER",21407,4449,4.8116430658575,0.533378287255563,"2","2006",2199573.25,97.3234239869029
"2006-3","2410","September 30, 2006","VANCOUVER",22146,4706,4.70590735231619,0.547386315342116,"3","2006",2205040.03,100.433550859392
"2006-4","2410","December 31, 2006","VANCOUVER",22177,4609,4.81167281405945,0.581688001735734,"4","2006",2212623.72,100.229423555127
"2007-1","2410","March 31, 2007","VANCOUVER",21884,4333,5.05054234941149,0.592891760904685,"1","2007",2220739.84,98.5437357669055
"2007-2","2410","June 30, 2007","VANCOUVER",21955,4303,5.10225424122705,0.594236579130839,"2","2007",2229388.41,98.4799234692352
"2007-3","2410","September 30, 2007","VANCOUVER",23111,4345,5.31898734177215,0.619102416570771,"3","2007",2238170.34,103.258449935495
"2007-4","2410","December 31, 2007","VANCOUVER",25104,4304,5.83271375464684,0.68703531598513,"4","2007",2248043.41,111.670441452908
"2008-1","2410","March 31, 2008","VANCOUVER",27023,4282,6.31083605791686,0.747080803362914,"1","2008",2258608.53,119.644460919485
"2008-2","2410","June 30, 2008","VANCOUVER",26444,4497,5.88036468756949,0.718256615521459,"2","2008",2269865.72,116.500283549813
"2008-3","2410","September 30, 2008","VANCOUVER",26744,4732,5.65173288250211,0.720202874049028,"3","2008",2284235.59,117.080742971875
"2008-4","2410","December 31, 2008","VANCOUVER",25538,4563,5.59675651983344,0.715318869165023,"4","2008",2295908.66,111.232648079301
"2009-1","2410","March 31, 2009","VANCOUVER",23555,3945,5.97084917617237,0.790621039290241,"1","2009",2307305.53,102.088777120037
"2009-2","2410","June 30, 2009","VANCOUVER",19701,3497,5.63368601658564,0.757792393480126,"2","2009",2318426.22,84.9757470392998
"2009-3","2410","September 30, 2009","VANCOUVER",18895,3531,5.35117530444633,0.727839139054092,"3","2009",2330702.59,81.0699746980588
"2009-4","2410","December 31, 2009","VANCOUVER",17124,3916,4.37282941777324,0.635342185903984,"4","2009",2340698.16,73.1576599351024
"2010-1","2410","March 31, 2010","VANCOUVER",14828,4271,3.47178646686959,0.500351205806603,"1","2010",2349844.78,63.102040297317
"2010-2","2410","June 30, 2010","VANCOUVER",13907,4637,2.9991373733017,0.425490618934656,"2","2010",2358142.47,58.9743841897729
"2010-3","2410","September 30, 2010","VANCOUVER",15575,4769,3.2658838330887,0.455231704759908,"3","2010",2361203.09,65.9621362768927
"2010-4","2410","December 31, 2010","VANCOUVER",15889,4532,3.50595763459841,0.480803177405119,"4","2010",2369558.16,67.054695125103
"2011-1","2410","March 31, 2011","VANCOUVER",17351,4418,3.92734268899955,0.526935264825713,"1","2011",2378819.53,72.9395390494377
"2011-2","2410","June 30, 2011","VANCOUVER",17813,4681,3.80538346507157,0.534714804528947,"2","2011",2388987.22,74.5629773607579
"2011-3","2410","September 30, 2011","VANCOUVER",19548,4919,3.97397845090466,0.553364504980687,"3","2011",2402922,81.3509552120293
"2011-4","2410","December 31, 2011","VANCOUVER",20649,5352,3.85818385650224,0.565956651718984,"4","2011",2413758,85.5471012421295
"2012-1","2410","March 31, 2012","VANCOUVER",21180,5259,4.02738163148888,0.597451987069785,"1","2012",2424356,87.3634070243809
"2012-2","2410","June 30, 2012","VANCOUVER",23122,5676,4.07364341085271,0.615574348132488,"2","2012",2434716,94.9679551947742
"2012-3","2410","September 30, 2012","VANCOUVER",23092,5346,4.3194912083801,0.657500935278713,"3","2012",2443071.13,94.5203752622626
"2012-4","2410","December 31, 2012","VANCOUVER",22908,5031,4.55336911150865,0.704432518386007,"4","2012",2453661.88,93.3624970364702
"2013-1","2410","March 31, 2013","VANCOUVER",22775,5920,3.84712837837838,0.502195945945946,"1","2013",2464721.38,92.4039535860236
"2013-2","2410","June 30, 2013","VANCOUVER",22413,5699,3.93279522723285,0.458501491489735,"2","2013",2476249.63,90.5118762198462
"2013-3","2410","September 30, 2013","VANCOUVER",23148,5670,4.08253968253968,0.434391534391534,"3","2013",2491124.44,92.9218935365589
"2013-4","2410","December 31, 2013","VANCOUVER",23205,5439,4.26640926640927,0.436109578966722,"4","2013",2502439.06,92.7295308441997
"2014-1","2410","March 31, 2014","VANCOUVER",22975,5265,4.36372269705603,0.447673314339981,"1","2014",2513071.31,91.4219978899047
"2014-2","2410","June 30, 2014","VANCOUVER",24403,5719,4.26700472110509,0.356356006294807,"2","2014",2523021.19,96.7213438266842
"2014-3","2410","September 30, 2014","VANCOUVER",25491,5986,4.2584363514868,0.340795188773806,"3","2014",2530481.5,100.735769062133
"2014-4","2410","December 31, 2014","VANCOUVER",24701,6108,4.04404060248854,0.306483300589391,"4","2014",2539789.5,97.2560914989215
"2015-1","2410","March 31, 2015","VANCOUVER",25682,6216,4.13159588159588,0.306467181467181,"1","2015",2549138,100.74778219147
"2015-2","2410","June 30, 2015","VANCOUVER",26872,6494,4.13797351401294,0.318293809670465,"2","2015",2558527,105.029182807139
"2015-3","2410","September 30, 2015","VANCOUVER",27159,6689,4.06024816863507,0.309612797129616,"3","2015",2568529,105.737564185571
"2015-4","2410","December 31, 2015","VANCOUVER",28159,6683,4.21352685919497,0.318270237917103,"4","2015",2577770,109.2378295969
"2016-1","2410","March 31, 2016","VANCOUVER",29447,6924,4.25288850375506,0.324812247255921,"1","2016",2586822.5,113.834636895264
"2016-2","2410","June 30, 2016","VANCOUVER",32661,7479,4.36702767749699,0.334001871908009,"2","2016",2595686.5,125.827984234614
"2016-3","2410","September 30, 2016","VANCOUVER",35983,8031,4.4805130120782,0.358983937243183,"3","2016",2602800.75,138.247232332325
"2016-4","2410","December 31, 2016","VANCOUVER",37482,8086,4.63541924313629,0.381276279990106,"4","2016",2611912.25,143.504055314263
"2017-1","2410","March 31, 2017","VANCOUVER",38058,8078,4.71131468185194,0.387843525625155,"1","2017",2621459.75,145.178654755237
"2017-2","2410","June 30, 2017","VANCOUVER",38710,8472,4.56916902738432,0.372167138810198,"2","2017",2631443.25,147.105585499516
"2017-3","2410","September 30, 2017","VANCOUVER",39702,8657,4.5861152824304,0.369412036502253,"3","2017",2641543.84,150.298470912374
"2017-4","2410","December 31, 2017","VANCOUVER",42211,8592,4.91282588454376,0.397579143389199,"4","2017",2652526.91,159.135049076656
"2018-1","2410","March 31, 2018","VANCOUVER",42590,8139,5.23282958594422,0.430519719867306,"1","2018",2664073.53,159.867959800644
"2018-2","2410","June 30, 2018","VANCOUVER",42871,8316,5.1552429052429,0.431938431938432,"2","2018",2676183.72,160.194532533813
"2018-3","2410","September 30, 2018","VANCOUVER",41944,8332,5.03408545367259,0.425228036485838,"3","2018",2692372.78,155.788233752683
"2018-4","2410","December 31, 2018","VANCOUVER",40579,8184,4.95833333333333,0.425708699902248,"4","2018",2704203.97,150.058946921818
"2019-1","2410","March 31, 2019","VANCOUVER",41717,7738,5.39118635306281,0.492116826053244,"1","2019",2715192.59,153.642876581362
"2019-2","2410","June 30, 2019","VANCOUVER",44789,7745,5.78295674628793,0.538411878631375,"2","2019",2725338.66,164.342878400294
"2019-3","2410","September 30, 2019","VANCOUVER",44863,7741,5.79550445678853,0.522800671747836,"3","2019",2734185.28,164.081784538025
"2019-4","2410","December 31, 2019","VANCOUVER",46065,7295,6.31459904043866,0.586017820424949,"4","2019",2742828.97,167.947037543504
"2020-1","2410","March 31, 2020","VANCOUVER",44409,6977,6.3650566145908,0.596388132435144,"1","2020",2750812.84,161.439554717216
"2020-2","2410","June 30, 2020","VANCOUVER",43321,6991,6.19668144757545,0.587755685881848,"2","2020",2758136.91,157.066169713816
"2020-3","2410","September 30, 2020","VANCOUVER",43746,7003,6.24675139226046,0.590746822790233,"3","2020",2762772.75,158.340927606152
"2020-4","2410","December 31, 2020","VANCOUVER",44372,6560,6.7640243902439,0.683384146341463,"4","2020",2768730.41,160.261179057877
"2021-1","2410","March 31, 2021","VANCOUVER",47232,6438,7.33643988816403,0.756446101273687,"1","2021",2776055.56,170.140686953686
"2021-2","2410","June 30, 2021","VANCOUVER",48616,6512,7.46560196560197,0.76504914004914,"2","2021",2784793.91,174.576652963163
"2021-3","2410","September 30, 2021","VANCOUVER",45724,6610,6.91739788199697,0.701059001512859,"3","2021",2793514.01,163.679150476142
"2021-4","2410","December 31, 2021","VANCOUVER",45042,6308,7.14045656309448,0.7285986049461,"4","2021",2802181.31,160.739063668939
"2022-1","2410","March 31, 2022","VANCOUVER",43756,6409,6.82727414573256,0.68762677484787,"1","2022",2808830,155.780164694909
"2022-2","2410","June 30, 2022","VANCOUVER",44459,6963,6.38503518598305,0.673703863277323,"2","2022",2815272,157.920797706225
"1988-2","2440","June 30, 1988","VICTORIA",1348,683,1.97364568081991,0.00439238653001464,"2","1988",279357.102,48.2536506267165
"1988-3","2440","September 30, 1988","VICTORIA",1224,556,2.20143884892086,0.0377697841726619,"3","1988",281509.78,43.4798393149965
"1988-4","2440","December 31, 1988","VICTORIA",1223,551,2.21960072595281,0.043557168784029,"4","1988",283268.492,43.1745864626554
"1989-1","2440","March 31, 1989",NA,1292,543,2.37937384898711,0.0349907918968692,"1","1989",284989.582,45.3349905260747
"1989-2","2440","June 30, 1989","VICTORIA",1826,679,2.68924889543446,0.0220913107511046,"2","1989",286673.05,63.696256065926
"1989-3","2440","September 30, 1989","VICTORIA",1598,667,2.39580209895052,0.0104947526236882,"3","1989",288427.036,55.4039601197441
"1989-4","2440","December 31, 1989","VICTORIA",1730,634,2.72870662460568,0.00630914826498423,"4","1989",289992.005,59.6568170905263
"1990-1","2440","March 31, 1990","VICTORIA",1917,740,2.59054054054054,0.0135135135135135,"1","1990",291476.097,65.7686863427432
"1990-2","2440","June 30, 1990","VICTORIA",2403,703,3.41820768136558,0.0398293029871977,"2","1990",292879.31,82.0474481451079
"1990-3","2440","September 30, 1990","VICTORIA",1921,516,3.72286821705426,0.0271317829457364,"3","1990",294054.696,65.3279823832502
"1990-4","2440","December 31, 1990","VICTORIA",1557,532,2.92669172932331,0.0808270676691729,"4","1990",295354.935,52.7162344519485
"1991-1","2440","March 31, 1991",NA,1039,388,2.67783505154639,0.0567010309278351,"1","1991",296633.076,35.0264378474098
"1991-2","2440","June 30, 1991",NA,957,442,2.16515837104072,0.0882352941176471,"2","1991",297889.12,32.1260474367107
"1991-3","2440","September 30, 1991",NA,1055,502,2.10159362549801,0.0418326693227092,"3","1991",299170.955,35.2641184703241
"1991-4","2440","December 31, 1991","VICTORIA",1125,485,2.31958762886598,0.0515463917525773,"4","1991",300363.649,37.4545989085384
"1992-1","2440","March 31, 1992","VICTORIA",969,437,2.21739130434783,0.0640732265446224,"1","1992",301515.091,32.1376948923595
"1992-2","2440","June 30, 1992",NA,955,469,2.0362473347548,0.0682302771855011,"2","1992",302625.28,31.557178567501
"1992-3","2440","September 30, 1992","VICTORIA",1239,482,2.57053941908714,0.033195020746888,"3","1992",303548.831,40.8171560377381
"1992-4","2440","December 31, 1992","VICTORIA",1227,440,2.78863636363636,0.109090909090909,"4","1992",304634.669,40.2777531535651
"1993-1","2440","March 31, 1993",NA,1415,439,3.22323462414579,0.154897494305239,"1","1993",305737.409,46.2815461355598
"1993-2","2440","June 30, 1993","VICTORIA",1326,479,2.76826722338205,0.118997912317328,"2","1993",306857.05,43.2123035791421
"1993-3","2440","September 30, 1993","VICTORIA",1297,504,2.5734126984127,0.111111111111111,"3","1993",308160.732,42.0884254649291
"1993-4","2440","December 31, 1993","VICTORIA",1418,460,3.08260869565217,0.226086956521739,"4","1993",309247.321,45.8532670683993
"1994-1","2440","March 31, 1994","VICTORIA",1506,411,3.66423357664234,0.194647201946472,"1","1994",310283.956,48.5361866406009
"1994-2","2440","June 30, 1994","VICTORIA",1678,460,3.64782608695652,0.178260869565217,"2","1994",311270.638,53.9080721131172
"1994-3","2440","September 30, 1994","VICTORIA",1299,455,2.85494505494506,0.0615384615384615,"3","1994",312141.324,41.6157650436569
"1994-4","2440","December 31, 1994","VICTORIA",1165,401,2.90523690773067,0.0922693266832918,"4","1994",313054.515,37.2139657528977
"1995-1","2440","March 31, 1995",NA,977,317,3.08201892744479,0.141955835962145,"1","1995",313944.168,31.1201831275936
"1995-2","2440","June 30, 1995","VICTORIA",828,281,2.94661921708185,0.0925266903914591,"2","1995",314810.285,26.3015549190205
"1995-3","2440","September 30, 1995","VICTORIA",759,285,2.66315789473684,0.0280701754385965,"3","1995",315828.55,24.0320262370201
"1995-4","2440","December 31, 1995",NA,552,247,2.23481781376518,0.0161943319838057,"4","1995",316577.318,17.4364987197219
"1996-1","2440","March 31, 1996","VICTORIA",708,249,2.8433734939759,0.0321285140562249,"1","1996",317232.274,22.3180318658246
"1996-2","2440","June 30, 1996","VICTORIA",575,319,1.8025078369906,0.0125391849529781,"2","1996",317793.419,18.0935150202088
"1996-3","2440","September 30, 1996","VICTORIA",639,353,1.81019830028329,0,"3","1996",318237.381,20.0793507661502
"1996-4","2440","December 31, 1996","VICTORIA",587,321,1.82866043613707,0.0249221183800623,"4","1996",318620.251,18.4231855369419
"1997-1","2440","March 31, 1997","VICTORIA",630,322,1.95652173913043,0,"1","1997",318918.658,19.7542534497935
"1997-2","2440","June 30, 1997",NA,689,361,1.90858725761773,0.141274238227147,"2","1997",319132.602,21.5897716398151
"1997-3","2440","September 30, 1997","VICTORIA",657,362,1.81491712707182,0.0165745856353591,"3","1997",318922.571,20.600611550946
"1997-4","2440","December 31, 1997",NA,648,335,1.93432835820896,0.0119402985074627,"4","1997",319103.393,20.3068978335809
"1998-1","2440","March 31, 1998","VICTORIA",589,311,1.89389067524116,0,"1","1998",319335.557,18.4445479712114
"1998-2","2440","June 30, 1998","VICTORIA",503,283,1.7773851590106,0.0106007067137809,"2","1998",319619.063,15.7374843439798
"1998-3","2440","September 30, 1998","VICTORIA",467,257,1.81712062256809,0.0116731517509728,"3","1998",320093.69,14.5894784742555
"1998-4","2440","December 31, 1998",NA,466,217,2.14746543778802,0.0138248847926267,"4","1998",320423.967,14.5432317177448
"1999-1","2440","March 31, 1999",NA,411,211,1.9478672985782,0,"1","1999",320749.672,12.8137309521551
"1999-2","2440","June 30, 1999","VICTORIA",659,288,2.28819444444444,0.0138888888888889,"2","1999",321070.807,20.5250675437459
"1999-3","2440","September 30, 1999","VICTORIA",855,287,2.97909407665505,0.0452961672473868,"3","1999",320964.9,26.6384268186334
"1999-4","2440","December 31, 1999","VICTORIA",894,265,3.37358490566038,0.0490566037735849,"4","1999",321445.882,27.811835523841
"2000-1","2440","March 31, 2000","VICTORIA",870,267,3.25842696629213,0.048689138576779,"1","2000",322091.283,27.0109762641419
"2000-2","2440","June 30, 2000","VICTORIA",633,270,2.34444444444444,0.0740740740740741,"2","2000",322901.101,19.6035256008619
"2000-3","2440","September 30, 2000",NA,672,334,2.01197604790419,0.0718562874251497,"3","2000",324499.209,20.7088332224563
"2000-4","2440","December 31, 2000",NA,640,287,2.22996515679442,0.0905923344947735,"4","2000",325388.316,19.6688070385416
"2001-1","2440","March 31, 2001","VICTORIA",678,248,2.73387096774194,0.149193548387097,"1","2001",326192.292,20.7852857540852
"2001-2","2440","June 30, 2001","VICTORIA",680,274,2.48175182481752,0.131386861313869,"2","2001",326911.139,20.8007595605361
"2001-3","2440","September 30, 2001","VICTORIA",755,363,2.07988980716253,0.0826446280991736,"3","2001",327330.624,23.0653640277788
"2001-4","2440","December 31, 2001","VICTORIA",870,373,2.33243967828418,0.0455764075067024,"4","2001",327964.903,26.5272287382531
"2002-1","2440","March 31, 2002","VICTORIA",870,374,2.32620320855615,0.0668449197860963,"1","2002",328599.744,26.4759792387422
"2002-2","2440","June 30, 2002","VICTORIA",661,418,1.58133971291866,0.00956937799043062,"2","2002",329235.148,20.0768357818224
"2002-3","2440","September 30, 2002","VICTORIA",704,433,1.62586605080831,0.0069284064665127,"3","2002",329881.426,21.3410014785131
"2002-4","2440","December 31, 2002","VICTORIA",907,456,1.9890350877193,0.00657894736842105,"4","2002",330513.83,27.442119441719
"2003-1","2440","March 31, 2003","VICTORIA",960,464,2.06896551724138,0.0711206896551724,"1","2003",331142.672,28.9905252682143
"2003-2","2440","June 30, 2003","VICTORIA",1048,521,2.01151631477927,0.0710172744721689,"2","2003",331767.951,31.588343504584
"2003-3","2440","September 30, 2003","VICTORIA",1402,605,2.31735537190083,0.115702479338843,"3","2003",332218.584,42.2011310481054
"2003-4","2440","December 31, 2003","VICTORIA",1456,644,2.26086956521739,0.0838509316770186,"4","2003",332905.172,43.7361784214034
"2004-1","2440","March 31, 2004","VICTORIA",1497,575,2.60347826086957,0.12,"1","2004",333656.632,44.8664841764632
"2004-2","2440","June 30, 2004","VICTORIA",1642,719,2.28372739916551,0.112656467315716,"2","2004",334472.964,49.0921592096155
"2004-3","2440","September 30, 2004","VICTORIA",1660,715,2.32167832167832,0.109090909090909,"3","2004",335621.028,49.4605481036784
"2004-4","2440","December 31, 2004","VICTORIA",1951,721,2.70596393897365,0.116504854368932,"4","2004",336460.359,57.986028600772
"2005-1","2440","March 31, 2005","VICTORIA",1823,680,2.68088235294118,0.191176470588235,"1","2005",337257.817,54.0536025588993
"2005-2","2440","June 30, 2005","VICTORIA",1986,723,2.74688796680498,0.213001383125864,"2","2005",338013.402,58.7550667591577
"2005-3","2440","September 30, 2005","VICTORIA",1958,742,2.63881401617251,0.207547169811321,"3","2005",338699.908,57.8092864436208
"2005-4","2440","December 31, 2005","VICTORIA",2135,753,2.83532536520584,0.228419654714475,"4","2005",339382.63,62.9083462521344
"2006-1","2440","March 31, 2006","VICTORIA",2085,795,2.62264150943396,0.213836477987421,"1","2006",340034.361,61.3173325739277
"2006-2","2440","June 30, 2006","VICTORIA",2135,801,2.66541822721598,0.172284644194757,"2","2006",340655.101,62.6733606434386
"2006-3","2440","September 30, 2006","VICTORIA",2631,828,3.17753623188406,0.207729468599034,"3","2006",341170.031,77.1169727976488
"2006-4","2440","December 31, 2006","VICTORIA",2819,835,3.37604790419162,0.227544910179641,"4","2006",341758.719,82.4850938184843
"2007-1","2440","March 31, 2007","VICTORIA",2952,799,3.69461827284105,0.241551939924906,"1","2007",342346.344,86.228465755136
"2007-2","2440","June 30, 2007","VICTORIA",3148,844,3.72985781990521,0.23696682464455,"2","2007",342932.906,91.7963818846827
"2007-3","2440","September 30, 2007","VICTORIA",3206,858,3.73659673659674,0.233100233100233,"3","2007",343308.25,93.3854633554539
"2007-4","2440","December 31, 2007","VICTORIA",3258,841,3.87395957193817,0.259215219976219,"4","2007",343976.75,94.7157038956848
"2008-1","2440","March 31, 2008","VICTORIA",3091,818,3.77872860635697,0.279951100244499,"1","2008",344728.25,89.6648301959587
"2008-2","2440","June 30, 2008","VICTORIA",3398,812,4.18472906403941,0.270935960591133,"2","2008",345562.75,98.3323578713273
"2008-3","2440","September 30, 2008","VICTORIA",3429,818,4.1919315403423,0.270171149144254,"3","2008",346779,98.8814201551997
"2008-4","2440","December 31, 2008","VICTORIA",2935,724,4.05386740331492,0.308011049723757,"4","2008",347660,84.4215612955186
"2009-1","2440","March 31, 2009","VICTORIA",2611,655,3.98625954198473,0.30381679389313,"1","2009",348504.5,74.9201229826301
"2009-2","2440","June 30, 2009","VICTORIA",2057,643,3.19906687402799,0.25194401244168,"2","2009",349312.5,58.8870996600465
"2009-3","2440","September 30, 2009","VICTORIA",1536,682,2.25219941348974,0.140762463343109,"3","2009",350334.313,43.8438355308919
"2009-4","2440","December 31, 2009","VICTORIA",1560,721,2.16366158113731,0.10124826629681,"4","2009",350969.188,44.4483462747733
"2010-1","2440","March 31, 2010","VICTORIA",1824,802,2.27431421446384,0.084788029925187,"1","2010",351467.438,51.8966994603921
"2010-2","2440","June 30, 2010","VICTORIA",1948,858,2.27039627039627,0.0839160839160839,"2","2010",351829.063,55.3677966052509
"2010-3","2440","September 30, 2010","VICTORIA",2071,777,2.66537966537967,0.0926640926640927,"3","2010",350856.875,59.026918027472
"2010-4","2440","December 31, 2010","VICTORIA",1887,721,2.61719833564494,0.0790568654646325,"4","2010",351424.125,53.6958013340718
"2011-1","2440","March 31, 2011","VICTORIA",1789,682,2.62316715542522,0.0835777126099707,"1","2011",352333.625,50.7757384779838
"2011-2","2440","June 30, 2011","VICTORIA",1830,697,2.62553802008608,0.0703012912482066,"2","2011",353585.375,51.7555342892788
"2011-3","2440","September 30, 2011","VICTORIA",1894,624,3.03525641025641,0.0737179487179487,"3","2011",356029.531,53.1978343111094
"2011-4","2440","December 31, 2011","VICTORIA",1880,607,3.09719934102142,0.0724876441515651,"4","2011",357625.719,52.5689261179787
"2012-1","2440","March 31, 2012","VICTORIA",1729,597,2.89614740368509,0.0619765494137353,"1","2012",359224.094,48.1315153654476
"2012-2","2440","June 30, 2012","VICTORIA",1788,660,2.70909090909091,0.0560606060606061,"2","2012",360824.656,49.5531547045942
"2012-3","2440","September 30, 2012","VICTORIA",1743,687,2.53711790393013,0.0625909752547307,"3","2012",362591.313,48.0706497234808
"2012-4","2440","December 31, 2012","VICTORIA",1810,615,2.94308943089431,0.128455284552846,"4","2012",364130.688,49.7074281198733
"2013-1","2440","March 31, 2013","VICTORIA",1559,491,3.17515274949083,0.173116089613035,"1","2013",365606.688,42.6414518981666
"2013-2","2440","June 30, 2013","VICTORIA",1597,505,3.16237623762376,0.324752475247525,"2","2013",367019.313,43.5126965648263
"2013-3","2440","September 30, 2013","VICTORIA",1863,539,3.45640074211503,0.387755102040816,"3","2013",368146.844,50.6048070318376
"2013-4","2440","December 31, 2013","VICTORIA",2031,553,3.67269439421338,0.471971066907776,"4","2013",369521.406,54.962986366208
"2014-1","2440","March 31, 2014","VICTORIA",1883,522,3.60727969348659,0.507662835249042,"1","2014",370921.281,50.7654884325712
"2014-2","2440","June 30, 2014","VICTORIA",1568,479,3.27348643006263,0.258872651356994,"2","2014",372346.469,42.1113164900189
"2014-3","2440","September 30, 2014","VICTORIA",1661,512,3.244140625,0.2734375,"3","2014",373423.688,44.4803062413116
"2014-4","2440","December 31, 2014","VICTORIA",1450,524,2.76717557251908,0.196564885496183,"4","2014",375048.813,38.6616341590714
"2015-1","2440","March 31, 2015","VICTORIA",1687,553,3.0506329113924,0.222423146473779,"1","2015",376848.563,44.7659926462291
"2015-2","2440","June 30, 2015","VICTORIA",1600,602,2.6578073089701,0.205980066445183,"2","2015",378822.938,42.236090782866
"2015-3","2440","September 30, 2015","VICTORIA",1727,730,2.36575342465753,0.158904109589041,"3","2015",381808.969,45.232043776321
"2015-4","2440","December 31, 2015","VICTORIA",1692,686,2.466472303207,0.167638483965015,"4","2015",383797.781,44.0857160661906
"2016-1","2440","March 31, 2016","VICTORIA",1919,804,2.38681592039801,0.146766169154229,"1","2016",385626.406,49.7631897126879
"2016-2","2440","June 30, 2016","VICTORIA",2647,935,2.83101604278075,0.188235294117647,"2","2016",387294.844,68.3458620998321
"2016-3","2440","September 30, 2016","VICTORIA",2667,1003,2.65902293120638,0.187437686939182,"3","2016",388380.594,68.6697543904575
