"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","comp_per_10kpop"
"1988-3","1400",2,3,"September 30, 1988",NA,2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",644355.468,0.0310387681850168
"1988-3","2410",2,3,"September 30, 1988","VANCOUVER",110,NA,NA,55,2,0,6.16363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",1550546.04,0.709427499489148
"1988-3","0340",2,3,"September 30, 1988","EDMONTON",8,NA,NA,4,2,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-3","1700",2,2,"September 30, 1988","SASKATOON",8,NA,NA,4,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",215988.035,0.370390887624863
"1988-3","2270",2,2,"September 30, 1988","TORONTO",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",3890054.47,0.00514131618316388
"1988-3","1060",1,1,"September 30, 1988",NA,3527,NA,NA,3527,1,0,2.86248936773462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",3338762.63,10.5637938088459
"1988-3","1400",4,1,"September 30, 1988",NA,140,NA,NA,31,4.51612903225806,0,4.25806451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",644355.468,2.17271377295117
"1988-3","1265",4,3,"September 30, 1988",NA,42,NA,NA,7,6,0,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",679205.4357,0.618369609435091
"1988-3","1700",5,3,"September 30, 1988","SASKATOON",30,NA,NA,1,30,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",215988.035,1.38896582859324
"1988-3","2680",4,2,"September 30, 1988","WINNIPEG",4,NA,NA,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",665097.47,0.0601415609053512
"1988-3","2440",4,2,"September 30, 1988","VICTORIA",10,NA,NA,1,10,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",281509.78,0.355227445383958
"1988-3","2440",4,3,"September 30, 1988","VICTORIA",28,NA,NA,1,28,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",281509.78,0.994636847075082
"1988-3","0610",2,1,"September 30, 1988",NA,8,NA,NA,4,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-3","0580",2,1,"September 30, 1988",NA,151,NA,NA,76,1.98684210526316,0,2.78947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-3","0610",5,2,"September 30, 1988",NA,65,NA,NA,1,65,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-3","2410",5,4,"September 30, 1988","VANCOUVER",67,NA,NA,5,13.4,2.8,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",1550546.04,0.432105840597935
"1988-3","2440",2,4,"September 30, 1988",NA,2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",281509.78,0.0710454890767916
"1988-3","1060",5,1,"September 30, 1988",NA,22,NA,NA,10,2.2,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",3338762.63,0.0658926747362091
"1988-3","0610",5,3,"September 30, 1988",NA,340,NA,NA,5,68,0,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-3","2680",5,3,"September 30, 1988","WINNIPEG",16,NA,NA,1,16,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",665097.47,0.240566243621405
"1988-3","1265",5,3,"September 30, 1988",NA,481,NA,NA,5,96.2,0,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",679205.4357,7.08180433662569
"1988-3","1700",5,2,"September 30, 1988","SASKATOON",47,NA,NA,2,23.5,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",215988.035,2.17604646479607
"1988-3","1060",4,1,"September 30, 1988",NA,288,NA,NA,71,4.05633802816901,0,4.47887323943662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",3338762.63,0.862595014728555
"1988-3","1400",1,1,"September 30, 1988",NA,1366,NA,NA,1366,1,0,2.50073206442167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",644355.468,21.1994786703665
"1988-3","2680",5,2,"September 30, 1988","WINNIPEG",99,NA,NA,1,99,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",665097.47,1.48850363240744
"1988-3","1265",4,4,"September 30, 1988",NA,33,NA,NA,5,6.6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",679205.4357,0.485861835984715
"1988-3","2270",4,3,"September 30, 1988","TORONTO",238,NA,NA,35,6.8,0,8.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",3890054.47,0.611816625796502
"1988-3","2410",4,4,"September 30, 1988","VANCOUVER",82,NA,NA,8,10.25,0.75,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1988",1550546.04,0.528845954164637
"1988-4","2270",5,4,"December 31, 1988","TORONTO",24,NA,NA,1,24,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,0.0612688119983736
"1988-4","2410",2,3,"December 31, 1988","VANCOUVER",114,NA,NA,57,2,0,5.70175438596491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.729737307371755
"1988-4","1490",1,1,"December 31, 1988","REGINA",239,NA,NA,239,1,0,4.94142259414226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",195585.119,12.2197435685278
"1988-4","1700",2,3,"December 31, 1988","SASKATOON",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,0.0925439470382096
"1988-4","0610",2,1,"December 31, 1988",NA,4,NA,NA,2,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2410",2,4,"December 31, 1988","VANCOUVER",6,NA,NA,3,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.0384072267037766
"1988-4","2410",2,1,"December 31, 1988","VANCOUVER",56,NA,NA,28,2,0,5.53571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.358467449235248
"1988-4","1060",2,1,"December 31, 1988",NA,232,NA,NA,120,1.93333333333333,0,4.59166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.692185924731589
"1988-4","0610",4,3,"December 31, 1988","HAMILTON",25,NA,NA,2,12.5,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2410",2,2,"December 31, 1988","VANCOUVER",12,NA,NA,6,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.0768144534075532
"1988-4","2410",4,2,"December 31, 1988","VANCOUVER",72,NA,NA,13,5.53846153846154,0,6.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.460886720445319
"1988-4","0580",5,1,"December 31, 1988",NA,56,NA,NA,1,56,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1265",2,2,"December 31, 1988",NA,4,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,0.0585587709732464
"1988-4","1400",5,3,"December 31, 1988",NA,207,NA,NA,4,51.75,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,3.2005024671367
"1988-4","1700",2,1,"December 31, 1988","SASKATOON",10,NA,NA,5,2,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,0.462719735191048
"1988-4","1060",5,2,"December 31, 1988",NA,2310,NA,NA,293,7.8839590443686,1.11262798634812,4.22866894197952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,6.89202364711194
"1988-4","1060",4,2,"December 31, 1988",NA,25,NA,NA,8,3.125,0.375,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.0745890005098695
"1988-4","0340",4,1,"December 31, 1988","EDMONTON",14,NA,NA,4,3.5,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0580",2,1,"December 31, 1988",NA,130,NA,NA,65,2,0,2.75384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2680",4,2,"December 31, 1988","WINNIPEG",12,NA,NA,2,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,0.180199404967449
"1988-4","2680",5,2,"December 31, 1988","WINNIPEG",274,NA,NA,3,91.3333333333333,3.33333333333333,11.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,4.11455308009009
"1988-4","2440",1,1,"December 31, 1988","VICTORIA",403,NA,NA,403,1,0,3.21339950372208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",283268.492,14.2267852366722
"1988-4","2410",5,4,"December 31, 1988","VANCOUVER",184,NA,NA,3,61.3333333333333,3.33333333333333,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,1.17782161891582
"1988-4","0140",4,1,"December 31, 1988","CALGARY",59,NA,NA,6,9.83333333333333,0.333333333333333,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2410",1,1,"December 31, 1988","VANCOUVER",2223,NA,NA,2223,1,0,4.14080071974809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,14.2298774937492
"1988-4","2410",5,2,"December 31, 1988","VANCOUVER",509,NA,NA,12,42.4166666666667,4.33333333333333,6.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,3.25821306537038
"1988-4","0340",2,1,"December 31, 1988","EDMONTON",18,NA,NA,9,2,0,5.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0580",1,1,"December 31, 1988",NA,303,NA,NA,303,1,0,3.41584158415842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0610",4,2,"December 31, 1988",NA,60,NA,NA,8,7.5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1265",2,1,"December 31, 1988",NA,32,NA,NA,16,2,0,5.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,0.468470167785971
"1988-4","0580",4,2,"December 31, 1988",NA,12,NA,NA,1,12,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1265",4,1,"December 31, 1988",NA,135,NA,NA,25,5.4,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,1.97635852034706
"1988-4","0580",4,3,"December 31, 1988",NA,5,NA,NA,1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2440",2,1,"December 31, 1988",NA,9,NA,NA,5,1.8,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",283268.492,0.317719769553474
"1988-4","1490",1,3,"December 31, 1988","REGINA",14,NA,NA,14,1,0,4.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",195585.119,0.71580087849117
"1988-4","1060",5,1,"December 31, 1988",NA,22,NA,NA,8,2.75,1.25,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.0656383204486852
"1988-4","2680",4,3,"December 31, 1988","WINNIPEG",32,NA,NA,6,5.33333333333333,2.5,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,0.480531746579864
"1988-4","2680",5,3,"December 31, 1988","WINNIPEG",98,NA,NA,4,24.5,5.5,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,1.47162847390083
"1988-4","1265",4,3,"December 31, 1988",NA,48,NA,NA,8,6,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,0.702705251678956
"1988-4","0580",5,4,"December 31, 1988",NA,12,NA,NA,1,12,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0580",4,1,"December 31, 1988",NA,16,NA,NA,3,5.33333333333333,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2410",1,3,"December 31, 1988","VANCOUVER",25,NA,NA,25,1,0,5.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,0.160030111265736
"1988-4","1265",1,1,"December 31, 1988",NA,1252,NA,NA,1252,1,0,4.32188498402556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,18.3288953146261
"1988-4","2270",5,3,"December 31, 1988","TORONTO",1026,NA,NA,8,128.25,0,13.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,2.61924171293047
"1988-4","1265",5,2,"December 31, 1988",NA,214,NA,NA,16,13.375,0.25,9.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,3.13289424706868
"1988-4","1400",5,1,"December 31, 1988",NA,4,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,0.0618454583021585
"1988-4","0340",4,3,"December 31, 1988","EDMONTON",37,NA,NA,9,4.11111111111111,0,3.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2270",2,1,"December 31, 1988","TORONTO",90,NA,NA,46,1.95652173913043,0,8.78260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,0.229758044993901
"1988-4","1400",5,2,"December 31, 1988",NA,253,NA,NA,21,12.047619047619,0,2.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,3.91172523761153
"1988-4","2270",4,4,"December 31, 1988","TORONTO",205,NA,NA,7,29.2857142857143,0,11.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,0.523337769152774
"1988-4","1060",5,3,"December 31, 1988",NA,1825,NA,NA,89,20.5056179775281,1.86516853932584,6.13483146067416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,5.44499703722048
"1988-4","1700",1,1,"December 31, 1988","SASKATOON",243,NA,NA,243,1,0,3.79835390946502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,11.2440895651425
"1988-4","2410",4,4,"December 31, 1988","VANCOUVER",186,NA,NA,26,7.15384615384615,0,7.15384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,1.19062402781707
"1988-4","2680",2,1,"December 31, 1988","WINNIPEG",22,NA,NA,11,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,0.330365575773657
"1988-4","1700",5,3,"December 31, 1988","SASKATOON",70,NA,NA,2,35,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,3.23903814633734
"1988-4","1700",5,2,"December 31, 1988","SASKATOON",8,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,0.370175788152839
"1988-4","1265",5,3,"December 31, 1988",NA,383,NA,NA,6,63.8333333333333,4.33333333333333,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,5.60700232068834
"1988-4","2270",5,2,"December 31, 1988","TORONTO",899,NA,NA,17,52.8823529411765,0.352941176470588,11.8823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,2.29502758277241
"1988-4","0140",5,2,"December 31, 1988","CALGARY",8,NA,NA,2,4,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0610",1,1,"December 31, 1988",NA,1135,NA,NA,1135,1,0,3.32775330396476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1060",2,3,"December 31, 1988",NA,4,NA,NA,2,2,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.0119342400815791
"1988-4","0580",5,2,"December 31, 1988",NA,272,NA,NA,8,34,0,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0340",2,3,"December 31, 1988","EDMONTON",10,NA,NA,5,2,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1400",1,1,"December 31, 1988",NA,706,NA,NA,706,1,0,2.13031161473088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,10.915723390331
"1988-4","2270",4,3,"December 31, 1988","TORONTO",303,NA,NA,44,6.88636363636364,0,7.02272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,0.773518751479466
"1988-4","2440",5,3,"December 31, 1988",NA,49,NA,NA,3,16.3333333333333,2.33333333333333,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",283268.492,1.72980763423558
"1988-4","0340",1,3,"December 31, 1988","EDMONTON",1,NA,NA,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1700",4,3,"December 31, 1988","SASKATOON",18,NA,NA,3,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,0.832895523343887
"1988-4","1060",4,1,"December 31, 1988",NA,123,NA,NA,28,4.39285714285714,0.214285714285714,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.366977882508558
"1988-4","0340",1,1,"December 31, 1988","EDMONTON",911,NA,NA,911,1,0,3.82656421514819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1400",2,1,"December 31, 1988",NA,66,NA,NA,33,2,0,3.87878787878788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,1.02045006198562
"1988-4","2680",5,4,"December 31, 1988","WINNIPEG",120,NA,NA,2,60,7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,1.80199404967449
"1988-4","0140",1,1,"December 31, 1988","CALGARY",982,NA,NA,982,1,0,4.9867617107943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","2440",5,2,"December 31, 1988",NA,87,NA,NA,2,43.5,4.5,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",283268.492,3.07129110568358
"1988-4","1060",4,3,"December 31, 1988",NA,29,NA,NA,6,4.83333333333333,0.333333333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.0865232405914486
"1988-4","1400",4,1,"December 31, 1988",NA,40,NA,NA,10,4,0,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,0.618454583021585
"1988-4","1265",4,2,"December 31, 1988",NA,47,NA,NA,7,6.71428571428571,0,3.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,0.688065558935645
"1988-4","0580",2,4,"December 31, 1988",NA,26,NA,NA,13,2,0,16.2307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","0140",2,1,"December 31, 1988","CALGARY",110,NA,NA,55,2,0,4.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1265",1,2,"December 31, 1988",NA,1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",683074.4453,0.0146396927433116
"1988-4","1700",2,2,"December 31, 1988","SASKATOON",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",216113.54,0.0925439470382096
"1988-4","2410",4,3,"December 31, 1988","VANCOUVER",339,NA,NA,72,4.70833333333333,0.402777777777778,7.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,2.17000830876338
"1988-4","2440",4,3,"December 31, 1988","VICTORIA",70,NA,NA,10,7,2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",283268.492,2.47115376319368
"1988-4","1490",2,2,"December 31, 1988","REGINA",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",195585.119,0.102257268355881
"1988-4","1400",4,3,"December 31, 1988",NA,12,NA,NA,2,6,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",646773.443,0.185536374906476
"1988-4","2270",1,1,"December 31, 1988","TORONTO",5702,NA,NA,5702,1,0,6.99473868817959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,14.5564485839469
"1988-4","2410",5,3,"December 31, 1988","VANCOUVER",701,NA,NA,35,20.0285714285714,3.11428571428571,7.31428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",1562206,4.48724431989123
"1988-4","2680",1,1,"December 31, 1988","WINNIPEG",745,NA,NA,745,1,0,4.33154362416107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",665928.947,11.1873797250625
"1988-4","0610",5,3,"December 31, 1988","HAMILTON",83,NA,NA,1,83,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988-4","1060",5,4,"December 31, 1988",NA,120,NA,NA,6,20,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,0.358027202447374
"1988-4","1060",1,1,"December 31, 1988",NA,3268,NA,NA,3268,1,0,2.45869033047736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3351700.63,9.75027414665014
"1988-4","2270",4,1,"December 31, 1988","TORONTO",389,NA,NA,61,6.37704918032787,0,5.59016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1988",3917164.25,0.993065327806972
"1989-1","2270",4,2,"March 31, 1989","TORONTO",15,NA,NA,2,7.5,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",3940479.77,0.038066430677298
"1989-1","1060",1,1,"March 31, 1989",NA,1319,NA,NA,1319,1,0,2.51023502653525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",3362909.66,3.92219873072653
"1989-1","1060",4,1,"March 31, 1989",NA,27,NA,NA,6,4.5,0.666666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",3362909.66,0.0802876161710511
"1989-1","1490",4,2,"March 31, 1989","REGINA",6,NA,NA,1,6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",195512.961,0.30688502538714
"1989-1","2270",4,3,"March 31, 1989","TORONTO",358,NA,NA,50,7.16,0,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",3940479.77,0.908518812164845
"1989-1","2440",2,1,"March 31, 1989",NA,12,NA,NA,6,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",284989.582,0.421068023461995
"1989-1","2440",4,2,"March 31, 1989",NA,62,NA,NA,9,6.88888888888889,2,7.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",284989.582,2.1755181212203
"1989-1","0140",1,1,"March 31, 1989","CALGARY",682,NA,NA,682,1,0,4.2258064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989-1","1060",5,1,"March 31, 1989",NA,17,NA,NA,5,3.4,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",3362909.66,0.0505514620336248
"1989-1","1265",1,1,"March 31, 1989",NA,665,NA,NA,665,1,0,5.03007518796993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",687310.2876,9.67539715318529
"1989-1","1400",1,1,"March 31, 1989",NA,294,NA,NA,294,1,0,2.53401360544218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",649245.201,4.5283353584619
"1989-1","0140",1,2,"March 31, 1989","CALGARY",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989-1","1490",4,4,"March 31, 1989","REGINA",46,NA,NA,1,46,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",195512.961,2.35278519463474
"1989-1","2680",5,2,"March 31, 1989","WINNIPEG",312,NA,NA,3,104,4.66666666666667,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",666875.804,4.67853231634117
"1989-1","0610",4,3,"March 31, 1989","HAMILTON",88,NA,NA,7,12.5714285714286,2.71428571428571,8.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989-1","1700",4,2,"March 31, 1989","SASKATOON",30,NA,NA,5,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",216182.412,1.38771696191455
"1989-1","0580",5,2,"March 31, 1989",NA,114,NA,NA,3,38,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989-1","2440",2,3,"March 31, 1989","VICTORIA",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989",284989.582,0.0701780039103324
