"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","starts_per_10kpop"
"1998-3","0140",2,1,"September 30, 1998","CALGARY",60,NA,NA,30,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","1265",5,1,"September 30, 1998",NA,12,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",785862.2655,0.152698513808461
"1998-3","2410",4,2,"September 30, 1998","VANCOUVER",16,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",2003029.82,0.0798789905184736
"1998-3","1060",4,2,"September 30, 1998","MONTRÉAL",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",3551212.73,0.0112637577755022
"1998-3","2440",4,3,"September 30, 1998","VICTORIA",31,NA,NA,4,7.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",320093.69,0.96846645118184
"1998-3","0340",2,3,"September 30, 1998","EDMONTON",24,NA,NA,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","1060",4,1,"September 30, 1998","MONTRÉAL",31,NA,NA,8,3.875,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",3551212.73,0.0872941227601423
"1998-3","2440",5,1,"September 30, 1998","VICTORIA",44,NA,NA,2,22,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",320093.69,1.37459754361293
"1998-3","2270",5,3,"September 30, 1998","TORONTO",1422,NA,NA,13,109.384615384615,4.30769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",4621142.46,3.07716113993162
"1998-3","1400",2,1,"September 30, 1998",NA,30,NA,NA,15,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",696919.876,0.430465553259669
"1998-3","2410",2,2,"September 30, 1998",NA,6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",2003029.82,0.0299546214444276
"1998-3","2410",1,1,"September 30, 1998","VANCOUVER",903,NA,NA,903,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",2003029.82,4.50817052738636
"1998-3","0340",1,3,"September 30, 1998","EDMONTON",4,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","0140",4,3,"September 30, 1998","CALGARY",187,NA,NA,42,4.45238095238095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","2440",2,1,"September 30, 1998","VICTORIA",22,NA,NA,16,1.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",320093.69,0.687298771806467
"1998-3","0580",4,3,"September 30, 1998",NA,9,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","2410",2,3,"September 30, 1998","VANCOUVER",66,NA,NA,33,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",2003029.82,0.329500835888704
"1998-3","0610",4,3,"September 30, 1998","HAMILTON",105,NA,NA,17,6.17647058823529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","1060",1,1,"September 30, 1998","MONTRÉAL",1118,NA,NA,1118,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",3551212.73,3.14822029825287
"1998-3","1400",1,1,"September 30, 1998","QUÉBEC",220,NA,NA,220,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",696919.876,3.15674739057091
"1998-3","0580",1,1,"September 30, 1998",NA,542,NA,NA,542,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","2440",5,3,"September 30, 1998","VICTORIA",10,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",320093.69,0.312408532639303
"1998-3","0140",5,3,"September 30, 1998","CALGARY",331,NA,NA,20,16.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-3","2410",5,3,"September 30, 1998","VANCOUVER",1926,NA,NA,43,44.7906976744186,5.41860465116279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1998",2003029.82,9.61543348366127
"1998-3","0140",2,3,"September 30, 1998","CALGARY",68,NA,NA,34,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
