"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"1994-3","0140",1,3,"September 30, 1994","CALGARY",1,1,1,0,NA,NA,NA,NA
"1994-4","0140",4,3,"December 31, 1994","CALGARY",548,129,4.24806201550388,0,NA,NA,NA,NA
"1994-4","0140",2,3,"December 31, 1994","CALGARY",134,67,2,0,NA,NA,NA,NA
"1994-4","0140",1,1,"December 31, 1994","CALGARY",1315,1315,1,0,NA,NA,NA,NA
"1994-4","0140",2,1,"December 31, 1994","CALGARY",116,58,2,0,NA,NA,NA,NA
"1994-4","0140",4,2,"December 31, 1994","CALGARY",4,1,4,0,NA,NA,NA,NA
"1994-4","0140",5,3,"December 31, 1994","CALGARY",601,25,24.04,0,NA,NA,NA,NA
"1994-4","0140",5,2,"December 31, 1994","CALGARY",55,2,27.5,0,NA,NA,NA,NA
"1994-4","0140",4,1,"December 31, 1994","CALGARY",54,9,6,0,NA,NA,NA,NA
"1994-4","0140",5,1,"December 31, 1994","CALGARY",11,3,3.66666666666667,0,NA,NA,NA,NA
"1995-1","0140",4,1,"March 31, 1995","CALGARY",30,5,6,0,NA,NA,NA,NA
"1995-1","0140",2,1,"March 31, 1995","CALGARY",98,49,2,0,NA,NA,NA,NA
"1995-1","0140",5,3,"March 31, 1995","CALGARY",513,18,28.5,0,NA,NA,NA,NA
"1995-1","0140",2,3,"March 31, 1995","CALGARY",142,71,2,0,NA,NA,NA,NA
"1995-1","0140",4,2,"March 31, 1995","CALGARY",28,3,9.33333333333333,0,NA,NA,NA,NA
"1995-1","0140",1,1,"March 31, 1995","CALGARY",1325,1325,1,0,NA,NA,NA,NA
"1995-1","0140",5,2,"March 31, 1995","CALGARY",55,2,27.5,0,NA,NA,NA,NA
"1995-1","0140",4,3,"March 31, 1995","CALGARY",512,121,4.23140495867769,0,NA,NA,NA,NA
"1995-2","0140",2,1,"June 30, 1995","CALGARY",80,40,2,0,NA,NA,NA,NA
"1995-2","0140",2,2,"June 30, 1995","CALGARY",2,1,2,0,NA,NA,NA,NA
"1995-2","0140",5,2,"June 30, 1995","CALGARY",5,1,5,0,NA,NA,NA,NA
"1995-2","0140",4,1,"June 30, 1995","CALGARY",17,4,4.25,0,NA,NA,NA,NA
"1995-2","0140",4,3,"June 30, 1995","CALGARY",567,126,4.5,0,NA,NA,NA,NA
"1995-2","0140",4,2,"June 30, 1995","CALGARY",28,3,9.33333333333333,0,NA,NA,NA,NA
"1995-2","0140",5,3,"June 30, 1995","CALGARY",494,18,27.4444444444444,0,NA,NA,NA,NA
"1995-2","0140",1,1,"June 30, 1995","CALGARY",1470,1470,1,0,NA,NA,NA,NA
"1995-2","0140",2,3,"June 30, 1995","CALGARY",162,81,2,0,NA,NA,NA,NA
"1995-3","0140",2,2,"September 30, 1995","CALGARY",2,1,2,0,NA,NA,NA,NA
"1995-3","0140",4,1,"September 30, 1995","CALGARY",17,4,4.25,0,NA,NA,NA,NA
"1995-3","0140",1,1,"September 30, 1995","CALGARY",1408,1408,1,0,NA,NA,NA,NA
"1995-3","0140",5,2,"September 30, 1995","CALGARY",5,1,5,0,NA,NA,NA,NA
"1995-3","0140",4,3,"September 30, 1995","CALGARY",607,123,4.9349593495935,0,NA,NA,NA,NA
"1995-3","0140",5,3,"September 30, 1995","CALGARY",762,23,33.1304347826087,0,NA,NA,NA,NA
"1995-3","0140",2,1,"September 30, 1995","CALGARY",76,38,2,0,NA,NA,NA,NA
"1995-3","0140",2,3,"September 30, 1995","CALGARY",156,78,2,0,NA,NA,NA,NA
"1995-4","0140",4,1,"December 31, 1995","CALGARY",63,15,4.2,0,NA,NA,NA,NA
"1995-4","0140",2,1,"December 31, 1995","CALGARY",80,40,2,0,NA,NA,NA,NA
"1995-4","0140",1,1,"December 31, 1995","CALGARY",1474,1474,1,0,NA,NA,NA,NA
"1995-4","0140",5,3,"December 31, 1995","CALGARY",529,16,33.0625,0,NA,NA,NA,NA
"1995-4","0140",4,3,"December 31, 1995","CALGARY",559,112,4.99107142857143,0,NA,NA,NA,NA
"1995-4","0140",2,3,"December 31, 1995","CALGARY",146,73,2,0,NA,NA,NA,NA
"1995-4","0140",5,1,"December 31, 1995","CALGARY",4,1,4,0,NA,NA,NA,NA
"1996-1","0140",5,1,"March 31, 1996","CALGARY",15,3,5,0,NA,NA,NA,NA
"1996-1","0140",1,1,"March 31, 1996","CALGARY",1403,1403,1,0,NA,NA,NA,NA
"1996-1","0140",2,1,"March 31, 1996","CALGARY",62,31,2,0,NA,NA,NA,NA
"1996-1","0140",4,1,"March 31, 1996","CALGARY",69,16,4.3125,0,NA,NA,NA,NA
"1996-1","0140",2,3,"March 31, 1996","CALGARY",130,65,2,0,NA,NA,NA,NA
"1996-1","0140",4,3,"March 31, 1996","CALGARY",515,103,5,0,NA,NA,NA,NA
"1996-1","0140",5,3,"March 31, 1996","CALGARY",718,20,35.9,0,NA,NA,NA,NA
"1996-1","0140",5,2,"March 31, 1996","CALGARY",6,1,6,0,NA,NA,NA,NA
"1996-2","0140",1,1,"June 30, 1996","CALGARY",1960,1960,1,0,NA,NA,NA,NA
"1996-2","0140",2,3,"June 30, 1996","CALGARY",114,57,2,0,NA,NA,NA,NA
"1996-2","0140",4,3,"June 30, 1996","CALGARY",499,99,5.04040404040404,0,NA,NA,NA,NA
"1996-2","0140",1,3,"June 30, 1996","CALGARY",1,1,1,0,NA,NA,NA,NA
"1996-2","0140",4,1,"June 30, 1996","CALGARY",53,12,4.41666666666667,0,NA,NA,NA,NA
"1996-2","0140",2,1,"June 30, 1996","CALGARY",80,40,2,0,NA,NA,NA,NA
"1996-2","0140",5,1,"June 30, 1996","CALGARY",9,2,4.5,0,NA,NA,NA,NA
"1996-2","0140",5,3,"June 30, 1996","CALGARY",602,19,31.6842105263158,0,NA,NA,NA,NA
"1996-3","0140",1,1,"September 30, 1996","CALGARY",2011,2011,1,0,NA,NA,NA,NA
"1996-3","0140",2,1,"September 30, 1996","CALGARY",84,42,2,0,NA,NA,NA,NA
"1996-3","0140",5,3,"September 30, 1996","CALGARY",604,22,27.4545454545455,0,NA,NA,NA,NA
"1996-3","0140",5,1,"September 30, 1996","CALGARY",9,2,4.5,0,NA,NA,NA,NA
"1996-3","0140",4,3,"September 30, 1996","CALGARY",426,89,4.78651685393258,0,NA,NA,NA,NA
"1996-3","0140",4,1,"September 30, 1996","CALGARY",37,8,4.625,0,NA,NA,NA,NA
"1996-3","0140",2,3,"September 30, 1996","CALGARY",108,54,2,0,NA,NA,NA,NA
"1996-3","0140",1,3,"September 30, 1996","CALGARY",1,1,1,0,NA,NA,NA,NA
"1996-4","0140",5,1,"December 31, 1996","CALGARY",5,1,5,0,NA,NA,NA,NA
"1996-4","0140",1,3,"December 31, 1996","CALGARY",1,1,1,0,NA,NA,NA,NA
"1996-4","0140",2,2,"December 31, 1996","CALGARY",2,1,2,0,NA,NA,NA,NA
"1996-4","0140",4,3,"December 31, 1996","CALGARY",423,96,4.40625,0,NA,NA,NA,NA
"1996-4","0140",2,1,"December 31, 1996","CALGARY",90,45,2,0,NA,NA,NA,NA
"1996-4","0140",4,1,"December 31, 1996","CALGARY",20,4,5,0,NA,NA,NA,NA
"1996-4","0140",2,3,"December 31, 1996","CALGARY",136,68,2,0,NA,NA,NA,NA
"1996-4","0140",5,3,"December 31, 1996","CALGARY",512,21,24.3809523809524,0,NA,NA,NA,NA
"1996-4","0140",1,1,"December 31, 1996","CALGARY",1983,1983,1,0,NA,NA,NA,NA
"1996-4","0140",5,2,"December 31, 1996","CALGARY",6,1,6,0,NA,NA,NA,NA
"1996-4","0140",4,2,"December 31, 1996","CALGARY",3,1,3,0,NA,NA,NA,NA
"1997-1","0140",5,3,"March 31, 1997","CALGARY",641,17,37.7058823529412,0,NA,NA,NA,NA
"1997-1","0140",4,2,"March 31, 1997","CALGARY",3,1,3,0,NA,NA,NA,NA
"1997-1","0140",2,1,"March 31, 1997","CALGARY",108,54,2,0,NA,NA,NA,NA
"1997-1","0140",5,2,"March 31, 1997","CALGARY",6,1,6,0,NA,NA,NA,NA
"1997-1","0140",1,1,"March 31, 1997","CALGARY",2638,2638,1,0,NA,NA,NA,NA
"1997-1","0140",4,3,"March 31, 1997","CALGARY",491,115,4.2695652173913,0,NA,NA,NA,NA
"1997-1","0140",1,3,"March 31, 1997","CALGARY",6,6,1,0,NA,NA,NA,NA
"1997-1","0140",5,1,"March 31, 1997","CALGARY",6,2,3,0,NA,NA,NA,NA
"1997-1","0140",2,3,"March 31, 1997","CALGARY",156,78,2,0,NA,NA,NA,NA
"1997-1","0140",2,2,"March 31, 1997","CALGARY",2,1,2,0,NA,NA,NA,NA
"1997-1","0140",4,1,"March 31, 1997","CALGARY",14,3,4.66666666666667,0,NA,NA,NA,NA
"1997-2","0140",5,3,"June 30, 1997","CALGARY",857,21,40.8095238095238,0,NA,NA,NA,NA
"1997-2","0140",1,1,"June 30, 1997","CALGARY",3108,3108,1,0,NA,NA,NA,NA
"1997-2","0140",2,3,"June 30, 1997","CALGARY",158,79,2,0,NA,NA,NA,NA
"1997-2","0140",4,1,"June 30, 1997","CALGARY",6,1,6,0,NA,NA,NA,NA
"1997-2","0140",1,3,"June 30, 1997","CALGARY",13,13,1,0,NA,NA,NA,NA
"1997-2","0140",5,2,"June 30, 1997","CALGARY",12,2,6,0,NA,NA,NA,NA
"1997-2","0140",4,3,"June 30, 1997","CALGARY",494,112,4.41071428571429,0,NA,NA,NA,NA
"1997-2","0140",2,2,"June 30, 1997","CALGARY",2,1,2,0,NA,NA,NA,NA
"1997-2","0140",2,1,"June 30, 1997","CALGARY",158,79,2,0,NA,NA,NA,NA
"1997-3","0140",4,3,"September 30, 1997","CALGARY",553,120,4.60833333333333,0,NA,NA,NA,NA
"1997-3","0140",5,1,"September 30, 1997","CALGARY",6,1,6,0,NA,NA,NA,NA
"1997-3","0140",1,3,"September 30, 1997","CALGARY",19,19,1,0,NA,NA,NA,NA
"1997-3","0140",1,1,"September 30, 1997","CALGARY",2841,2841,1,0,NA,NA,NA,NA
"1997-3","0140",4,1,"September 30, 1997","CALGARY",6,1,6,0,NA,NA,NA,NA
"1997-3","0140",2,3,"September 30, 1997","CALGARY",146,73,2,0,NA,NA,NA,NA
"1997-3","0140",2,2,"September 30, 1997","CALGARY",2,1,2,0,NA,NA,NA,NA
"1997-3","0140",5,3,"September 30, 1997","CALGARY",963,28,34.3928571428571,0,NA,NA,NA,NA
"1997-3","0140",2,1,"September 30, 1997","CALGARY",142,71,2,0,NA,NA,NA,NA
"1997-3","0140",5,2,"September 30, 1997","CALGARY",12,2,6,0,NA,NA,NA,NA
"1997-4","0140",2,1,"December 31, 1997","CALGARY",150,75,2,0,NA,NA,NA,NA
"1997-4","0140",4,3,"December 31, 1997","CALGARY",729,162,4.5,0,NA,NA,NA,NA
"1997-4","0140",1,3,"December 31, 1997","CALGARY",11,11,1,0,NA,NA,NA,NA
"1997-4","0140",2,3,"December 31, 1997","CALGARY",148,74,2,0,NA,NA,NA,NA
"1997-4","0140",5,1,"December 31, 1997","CALGARY",20,4,5,0,NA,NA,NA,NA
"1997-4","0140",1,1,"December 31, 1997","CALGARY",3041,3041,1,0,NA,NA,NA,NA
"1997-4","0140",4,1,"December 31, 1997","CALGARY",15,3,5,0,NA,NA,NA,NA
"1997-4","0140",4,2,"December 31, 1997","CALGARY",5,1,5,0,NA,NA,NA,NA
"1997-4","0140",5,3,"December 31, 1997","CALGARY",986,33,29.8787878787879,0,NA,NA,NA,NA
"1997-4","0140",5,2,"December 31, 1997","CALGARY",105,1,105,0,NA,NA,NA,NA
"1997-4","0140",2,2,"December 31, 1997","CALGARY",2,1,2,0,NA,NA,NA,NA
"1998-1","0140",2,2,"March 31, 1998","CALGARY",2,1,2,0,NA,NA,NA,NA
"1998-1","0140",4,2,"March 31, 1998","CALGARY",5,1,5,0,NA,NA,NA,NA
"1998-1","0140",5,1,"March 31, 1998","CALGARY",28,6,4.66666666666667,0,NA,NA,NA,NA
"1998-1","0140",5,2,"March 31, 1998","CALGARY",105,1,105,0,NA,NA,NA,NA
"1998-1","0140",4,1,"March 31, 1998","CALGARY",11,2,5.5,0,NA,NA,NA,NA
"1998-1","0140",1,3,"March 31, 1998","CALGARY",10,10,1,0,NA,NA,NA,NA
"1998-1","0140",2,3,"March 31, 1998","CALGARY",190,95,2,0,NA,NA,NA,NA
"1998-1","0140",4,3,"March 31, 1998","CALGARY",725,159,4.55974842767296,0,NA,NA,NA,NA
"1998-1","0140",1,1,"March 31, 1998","CALGARY",3335,3335,1,0,NA,NA,NA,NA
"1998-1","0140",2,1,"March 31, 1998","CALGARY",150,75,2,0,NA,NA,NA,NA
"1998-1","0140",5,3,"March 31, 1998","CALGARY",1260,42,30,0,NA,NA,NA,NA
"1998-2","0140",4,3,"June 30, 1998","CALGARY",685,154,4.44805194805195,0,NA,NA,NA,NA
"1998-2","0140",4,1,"June 30, 1998","CALGARY",10,2,5,0,NA,NA,NA,NA
"1998-2","0140",5,1,"June 30, 1998","CALGARY",24,5,4.8,0,NA,NA,NA,NA
"1998-2","0140",1,1,"June 30, 1998","CALGARY",3864,3864,1,0,NA,NA,NA,NA
"1998-2","0140",5,2,"June 30, 1998","CALGARY",119,4,29.75,0,NA,NA,NA,NA
"1998-2","0140",2,1,"June 30, 1998","CALGARY",128,64,2,0,NA,NA,NA,NA
"1998-2","0140",5,3,"June 30, 1998","CALGARY",1175,54,21.7592592592593,0,NA,NA,NA,NA
"1998-2","0140",4,2,"June 30, 1998","CALGARY",6,1,6,0,NA,NA,NA,NA
"1998-2","0140",1,3,"June 30, 1998","CALGARY",30,30,1,0,NA,NA,NA,NA
"1998-2","0140",2,2,"June 30, 1998","CALGARY",2,1,2,0,NA,NA,NA,NA
"1998-2","0140",2,3,"June 30, 1998","CALGARY",206,103,2,0,NA,NA,NA,NA
"1998-3","0140",1,3,"September 30, 1998","CALGARY",25,25,1,0,NA,NA,NA,NA
"1998-3","0140",2,2,"September 30, 1998","CALGARY",2,1,2,0,NA,NA,NA,NA
"1998-3","0140",2,1,"September 30, 1998","CALGARY",136,68,2,0,NA,NA,NA,NA
"1998-3","0140",4,3,"September 30, 1998","CALGARY",598,132,4.53030303030303,0,NA,NA,NA,NA
"1998-3","0140",5,1,"September 30, 1998","CALGARY",16,3,5.33333333333333,0,NA,NA,NA,NA
"1998-3","0140",5,3,"September 30, 1998","CALGARY",1348,68,19.8235294117647,0,NA,NA,NA,NA
"1998-3","0140",2,3,"September 30, 1998","CALGARY",194,97,2,0,NA,NA,NA,NA
"1998-3","0140",1,1,"September 30, 1998","CALGARY",3422,3422,1,0,NA,NA,NA,NA
"1998-3","0140",5,2,"September 30, 1998","CALGARY",165,6,27.5,0,NA,NA,NA,NA
"1998-3","0140",4,1,"September 30, 1998","CALGARY",14,3,4.66666666666667,0,NA,NA,NA,NA
"1998-4","0140",5,1,"December 31, 1998","CALGARY",20,4,5,0,NA,NA,NA,NA
"1998-4","0140",1,1,"December 31, 1998","CALGARY",2748,2748,1,0,NA,NA,NA,NA
"1998-4","0140",1,3,"December 31, 1998","CALGARY",35,35,1,0,NA,NA,NA,NA
"1998-4","0140",4,3,"December 31, 1998","CALGARY",583,123,4.73983739837398,0,NA,NA,NA,NA
"1998-4","0140",5,3,"December 31, 1998","CALGARY",1778,78,22.7948717948718,1.03846153846154,NA,NA,NA,NA
"1998-4","0140",5,2,"December 31, 1998","CALGARY",44,2,22,2.5,NA,NA,NA,NA
"1998-4","0140",2,1,"December 31, 1998","CALGARY",156,78,2,0,NA,NA,NA,NA
"1998-4","0140",4,1,"December 31, 1998","CALGARY",21,5,4.2,0,NA,NA,NA,NA
"1998-4","0140",2,2,"December 31, 1998","CALGARY",2,1,2,0,NA,NA,NA,NA
"1998-4","0140",2,3,"December 31, 1998","CALGARY",202,101,2,0,NA,NA,NA,NA
"1999-1","0140",2,3,"March 31, 1999","CALGARY",276,138,2,0,NA,NA,NA,NA
"1999-1","0140",5,1,"March 31, 1999","CALGARY",20,4,5,0,NA,NA,NA,NA
"1999-1","0140",1,3,"March 31, 1999","CALGARY",40,40,1,0,NA,NA,NA,NA
"1999-1","0140",4,1,"March 31, 1999","CALGARY",27,7,3.85714285714286,0,NA,NA,NA,NA
"1999-1","0140",4,3,"March 31, 1999","CALGARY",657,137,4.7956204379562,0,NA,NA,NA,NA
"1999-1","0140",5,2,"March 31, 1999","CALGARY",278,6,46.3333333333333,2.66666666666667,NA,NA,NA,NA
"1999-1","0140",2,1,"March 31, 1999","CALGARY",138,69,2,0,NA,NA,NA,NA
"1999-1","0140",5,3,"March 31, 1999","CALGARY",2205,84,26.25,1.23809523809524,NA,NA,NA,NA
"1999-1","0140",1,1,"March 31, 1999","CALGARY",2150,2150,1,0,NA,NA,NA,NA
"1999-2","0140",2,3,"June 30, 1999","CALGARY",300,150,2,0,NA,NA,NA,NA
"1999-2","0140",1,3,"June 30, 1999","CALGARY",28,28,1,0,NA,NA,NA,NA
"1999-2","0140",5,3,"June 30, 1999","CALGARY",2505,83,30.1807228915663,1.43373493975904,NA,NA,NA,NA
"1999-2","0140",4,2,"June 30, 1999","CALGARY",3,1,3,0,NA,NA,NA,NA
"1999-2","0140",2,1,"June 30, 1999","CALGARY",148,74,2,0,NA,NA,NA,NA
"1999-2","0140",5,2,"June 30, 1999","CALGARY",234,4,58.5,2.75,NA,NA,NA,NA
"1999-2","0140",4,1,"June 30, 1999","CALGARY",31,8,3.875,0,NA,NA,NA,NA
"1999-2","0140",4,3,"June 30, 1999","CALGARY",664,140,4.74285714285714,0,NA,NA,NA,NA
"1999-2","0140",1,1,"June 30, 1999","CALGARY",2379,2379,1,0,NA,NA,NA,NA
"1999-2","0140",5,1,"June 30, 1999","CALGARY",16,3,5.33333333333333,0,NA,NA,NA,NA
"1999-3","0140",1,1,"September 30, 1999","CALGARY",2353,2353,1,0,NA,NA,NA,NA
"1999-3","0140",4,1,"September 30, 1999","CALGARY",11,2,5.5,0,NA,NA,NA,NA
"1999-3","0140",1,3,"September 30, 1999","CALGARY",34,34,1,0,NA,NA,NA,NA
"1999-3","0140",5,1,"September 30, 1999","CALGARY",16,3,5.33333333333333,0,NA,NA,NA,NA
"1999-3","0140",2,1,"September 30, 1999","CALGARY",176,88,2,0,NA,NA,NA,NA
"1999-3","0140",4,2,"September 30, 1999","CALGARY",3,1,3,0,NA,NA,NA,NA
"1999-3","0140",5,3,"September 30, 1999","CALGARY",2825,86,32.8488372093023,1.43023255813953,NA,NA,NA,NA
"1999-3","0140",5,2,"September 30, 1999","CALGARY",234,4,58.5,2.75,NA,NA,NA,NA
"1999-3","0140",4,3,"September 30, 1999","CALGARY",655,138,4.7463768115942,0.0217391304347826,NA,NA,NA,NA
"1999-3","0140",2,3,"September 30, 1999","CALGARY",322,161,2,0,NA,NA,NA,NA
"1999-4","0140",5,2,"December 31, 1999","CALGARY",12,2,6,3,NA,NA,NA,NA
"1999-4","0140",1,1,"December 31, 1999","CALGARY",2246,2246,1,0,NA,NA,NA,NA
"1999-4","0140",2,1,"December 31, 1999","CALGARY",160,80,2,0,NA,NA,NA,NA
"1999-4","0140",4,1,"December 31, 1999","CALGARY",11,2,5.5,0,NA,NA,NA,NA
"1999-4","0140",5,1,"December 31, 1999","CALGARY",10,2,5,0,NA,NA,NA,NA
"1999-4","0140",4,3,"December 31, 1999","CALGARY",625,129,4.84496124031008,0,NA,NA,NA,NA
"1999-4","0140",2,3,"December 31, 1999","CALGARY",284,142,2,0,NA,NA,NA,NA
"1999-4","0140",5,3,"December 31, 1999","CALGARY",3169,84,37.7261904761905,1.17857142857143,NA,NA,NA,NA
"1999-4","0140",1,3,"December 31, 1999","CALGARY",26,26,1,0,NA,NA,NA,NA
"2000-1","0140",4,1,"March 31, 2000","CALGARY",11,2,5.5,0,NA,NA,NA,NA
"2000-1","0140",2,1,"March 31, 2000","CALGARY",162,81,2,0,NA,NA,NA,NA
"2000-1","0140",1,1,"March 31, 2000","CALGARY",2325,2325,1,0,NA,NA,NA,NA
"2000-1","0140",5,2,"March 31, 2000","CALGARY",12,2,6,0,NA,NA,NA,NA
"2000-1","0140",2,3,"March 31, 2000","CALGARY",266,133,2,0,NA,NA,NA,NA
"2000-1","0140",4,3,"March 31, 2000","CALGARY",533,111,4.8018018018018,0,NA,NA,NA,NA
"2000-1","0140",1,3,"March 31, 2000","CALGARY",23,23,1,0,NA,NA,NA,NA
"2000-1","0140",5,3,"March 31, 2000","CALGARY",3253,82,39.6707317073171,0.621951219512195,NA,NA,NA,NA
"2000-2","0140",4,3,"June 30, 2000","CALGARY",348,80,4.35,0.625,NA,NA,NA,NA
"2000-2","0140",1,3,"June 30, 2000","CALGARY",21,21,1,0,NA,NA,NA,NA
"2000-2","0140",2,1,"June 30, 2000","CALGARY",166,83,2,0,NA,NA,NA,NA
"2000-2","0140",1,1,"June 30, 2000","CALGARY",2557,2557,1,0,NA,NA,NA,NA
"2000-2","0140",5,3,"June 30, 2000","CALGARY",3173,76,41.75,0.578947368421053,NA,NA,NA,NA
"2000-2","0140",4,1,"June 30, 2000","CALGARY",3,1,3,0,NA,NA,NA,NA
"2000-2","0140",2,3,"June 30, 2000","CALGARY",240,120,2,0,NA,NA,NA,NA
"2000-2","0140",5,2,"June 30, 2000","CALGARY",12,2,6,0,NA,NA,NA,NA
"2000-3","0140",2,1,"September 30, 2000","CALGARY",174,87,2,0,NA,NA,NA,NA
"2000-3","0140",1,3,"September 30, 2000","CALGARY",17,17,1,0,NA,NA,NA,NA
"2000-3","0140",4,3,"September 30, 2000","CALGARY",398,91,4.37362637362637,0,NA,NA,NA,NA
"2000-3","0140",2,3,"September 30, 2000","CALGARY",288,144,2,0,NA,NA,NA,NA
"2000-3","0140",5,3,"September 30, 2000","CALGARY",3171,70,45.3,1.98571428571429,NA,NA,NA,NA
"2000-3","0140",1,1,"September 30, 2000","CALGARY",2320,2320,1,0,NA,NA,NA,NA
"2000-3","0140",4,1,"September 30, 2000","CALGARY",122,18,6.77777777777778,0,NA,NA,NA,NA
"2000-3","0140",5,1,"September 30, 2000","CALGARY",12,2,6,0,NA,NA,NA,NA
"2000-4","0140",1,1,"December 31, 2000","CALGARY",2220,2220,1,0,NA,NA,NA,NA
"2000-4","0140",1,3,"December 31, 2000","CALGARY",5,5,1,0,NA,NA,NA,NA
"2000-4","0140",2,1,"December 31, 2000","CALGARY",198,99,2,0,NA,NA,NA,NA
"2000-4","0140",4,3,"December 31, 2000","CALGARY",724,151,4.79470198675497,0,NA,NA,NA,NA
"2000-4","0140",5,3,"December 31, 2000","CALGARY",3449,70,49.2714285714286,2,NA,NA,NA,NA
"2000-4","0140",2,3,"December 31, 2000","CALGARY",284,142,2,0,NA,NA,NA,NA
"2000-4","0140",2,2,"December 31, 2000","CALGARY",2,1,2,0,NA,NA,NA,NA
"2000-4","0140",5,1,"December 31, 2000","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-1","0140",2,2,"March 31, 2001","CALGARY",2,1,2,0,NA,NA,NA,NA
"2001-1","0140",5,3,"March 31, 2001","CALGARY",2901,54,53.7222222222222,2.07407407407407,NA,NA,NA,NA
"2001-1","0140",4,3,"March 31, 2001","CALGARY",591,128,4.6171875,0,NA,NA,NA,NA
"2001-1","0140",5,2,"March 31, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-1","0140",2,1,"March 31, 2001","CALGARY",190,95,2,0,NA,NA,NA,NA
"2001-1","0140",1,1,"March 31, 2001","CALGARY",2230,2230,1,0,NA,NA,NA,NA
"2001-1","0140",1,3,"March 31, 2001","CALGARY",6,6,1,0,NA,NA,NA,NA
"2001-1","0140",5,1,"March 31, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-1","0140",2,3,"March 31, 2001","CALGARY",224,112,2,0,NA,NA,NA,NA
"2001-2","0140",4,1,"June 30, 2001","CALGARY",4,1,4,0,NA,NA,NA,NA
"2001-2","0140",1,2,"June 30, 2001","CALGARY",13,13,1,0,NA,NA,NA,NA
"2001-2","0140",2,3,"June 30, 2001","CALGARY",218,109,2,0,NA,NA,NA,NA
"2001-2","0140",2,1,"June 30, 2001","CALGARY",168,84,2,0,NA,NA,NA,NA
"2001-2","0140",1,1,"June 30, 2001","CALGARY",2694,2694,1,0,NA,NA,NA,NA
"2001-2","0140",5,3,"June 30, 2001","CALGARY",2668,49,54.4489795918367,1.53061224489796,NA,NA,NA,NA
"2001-2","0140",4,3,"June 30, 2001","CALGARY",712,155,4.59354838709677,0,NA,NA,NA,NA
"2001-2","0140",1,3,"June 30, 2001","CALGARY",5,5,1,0,NA,NA,NA,NA
"2001-2","0140",5,1,"June 30, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-3","0140",5,3,"September 30, 2001","CALGARY",2306,46,50.1304347826087,1.17391304347826,NA,NA,NA,NA
"2001-3","0140",5,2,"September 30, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-3","0140",1,1,"September 30, 2001","CALGARY",2971,2971,1,0,NA,NA,NA,NA
"2001-3","0140",1,3,"September 30, 2001","CALGARY",6,6,1,0,NA,NA,NA,NA
"2001-3","0140",1,0,"September 30, 2001","CALGARY",1,1,1,0,NA,NA,NA,NA
"2001-3","0140",4,1,"September 30, 2001","CALGARY",3,1,3,0,NA,NA,NA,NA
"2001-3","0140",2,3,"September 30, 2001","CALGARY",258,129,2,0,NA,NA,NA,NA
"2001-3","0140",4,3,"September 30, 2001","CALGARY",784,171,4.58479532163743,0,NA,NA,NA,NA
"2001-3","0140",2,1,"September 30, 2001","CALGARY",202,101,2,0,NA,NA,NA,NA
"2001-3","0140",1,2,"September 30, 2001","CALGARY",1,1,1,0,NA,NA,NA,NA
"2001-3","0140",5,1,"September 30, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-4","0140",5,1,"December 31, 2001","CALGARY",6,1,6,0,NA,NA,NA,NA
"2001-4","0140",1,1,"December 31, 2001","CALGARY",2987,2987,1,0,NA,NA,NA,NA
"2001-4","0140",4,3,"December 31, 2001","CALGARY",800,175,4.57142857142857,0,NA,NA,NA,NA
"2001-4","0140",1,3,"December 31, 2001","CALGARY",4,4,1,0,NA,NA,NA,NA
"2001-4","0140",5,2,"December 31, 2001","CALGARY",450,3,150,1,NA,NA,NA,NA
"2001-4","0140",4,1,"December 31, 2001","CALGARY",3,1,3,0,NA,NA,NA,NA
"2001-4","0140",2,3,"December 31, 2001","CALGARY",252,126,2,0,NA,NA,NA,NA
"2001-4","0140",5,3,"December 31, 2001","CALGARY",2480,49,50.6122448979592,1.10204081632653,NA,NA,NA,NA
"2001-4","0140",2,1,"December 31, 2001","CALGARY",182,91,2,0,NA,NA,NA,NA
"2002-1","0140",5,2,"March 31, 2002","CALGARY",722,7,103.142857142857,0.428571428571429,NA,NA,NA,NA
"2002-1","0140",4,3,"March 31, 2002","CALGARY",706,148,4.77027027027027,0,NA,NA,NA,NA
"2002-1","0140",2,1,"March 31, 2002","CALGARY",156,78,2,0,NA,NA,NA,NA
"2002-1","0140",1,1,"March 31, 2002","CALGARY",3086,3086,1,0,NA,NA,NA,NA
"2002-1","0140",5,1,"March 31, 2002","CALGARY",6,1,6,0,NA,NA,NA,NA
"2002-1","0140",1,3,"March 31, 2002","CALGARY",3,3,1,0,NA,NA,NA,NA
"2002-1","0140",5,3,"March 31, 2002","CALGARY",2087,41,50.9024390243902,0.731707317073171,NA,NA,NA,NA
"2002-1","0140",2,3,"March 31, 2002","CALGARY",256,128,2,0,NA,NA,NA,NA
