"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"1996-1","2680",2,3,"March 31, 1996","WINNIPEG",4,2,2,0,"1","1996",684127.609,0.0584686240896908
"1996-1","2680",4,3,"March 31, 1996","WINNIPEG",14,2,7,0,"1","1996",684127.609,0.204640184313918
"1996-1","2680",1,3,"March 31, 1996","WINNIPEG",2,2,1,0,"1","1996",684127.609,0.0292343120448454
"1996-1","2680",5,3,"March 31, 1996","WINNIPEG",21,3,7,1,"1","1996",684127.609,0.306960276470877
"1996-1","2680",2,1,"March 31, 1996","WINNIPEG",7,7,1,0,"1","1996",684127.609,0.102320092156959
"1996-2","2680",5,3,"June 30, 1996","WINNIPEG",22,4,5.5,0.75,"2","1996",683999.222,0.321637792740062
"1996-2","2680",4,3,"June 30, 1996","WINNIPEG",11,3,3.66666666666667,0,"2","1996",683999.222,0.160818896370031
"1996-2","2680",1,1,"June 30, 1996","WINNIPEG",191,250,0.764,0,"2","1996",683999.222,2.79240083697054
"1996-2","2680",2,1,"June 30, 1996","WINNIPEG",7,7,1,0,"2","1996",683999.222,0.10233929769002
"1996-2","2680",1,3,"June 30, 1996","WINNIPEG",3,3,1,0,"2","1996",683999.222,0.0438596990100085
"1996-2","2680",2,3,"June 30, 1996","WINNIPEG",4,2,2,0,"2","1996",683999.222,0.0584795986800114
"1996-3","2680",2,1,"September 30, 1996","WINNIPEG",7,7,1,0,"3","1996",683802.213,0.102368782477163
"1996-3","2680",4,3,"September 30, 1996","WINNIPEG",10,3,3.33333333333333,0,"3","1996",683802.213,0.146241117824519
"1996-3","2680",5,3,"September 30, 1996","WINNIPEG",15,2,7.5,1.5,"3","1996",683802.213,0.219361676736779
"1996-3","2680",1,3,"September 30, 1996","WINNIPEG",3,3,1,0,"3","1996",683802.213,0.0438723353473558
"1996-3","2680",1,1,"September 30, 1996","WINNIPEG",145,184,0.78804347826087,0,"3","1996",683802.213,2.12049620845553
"1996-4","2680",1,1,"December 31, 1996","WINNIPEG",111,152,0.730263157894737,0,"4","1996",683795.775,1.62329169114857
"1996-4","2680",2,1,"December 31, 1996","WINNIPEG",7,7,1,0,"4","1996",683795.775,0.102369746288649
"1996-4","2680",1,3,"December 31, 1996","WINNIPEG",1,2,0.5,0,"4","1996",683795.775,0.014624249469807
"1996-4","2680",5,3,"December 31, 1996","WINNIPEG",20,3,6.66666666666667,1,"4","1996",683795.775,0.292484989396139
"1996-4","2680",4,3,"December 31, 1996","WINNIPEG",7,3,2.33333333333333,0,"4","1996",683795.775,0.102369746288649
"1996-4","2680",2,3,"December 31, 1996","WINNIPEG",0,3,0,0,"4","1996",683795.775,0
"1997-1","2680",5,3,"March 31, 1997","WINNIPEG",57,4,14.25,0.75,"1","1997",683871.91,0.833489417630854
"1997-1","2680",1,3,"March 31, 1997","WINNIPEG",1,6,0.166666666666667,0,"1","1997",683871.91,0.0146226213619448
"1997-1","2680",1,1,"March 31, 1997","WINNIPEG",147,246,0.597560975609756,0,"1","1997",683871.91,2.14952534020589
"1997-1","2680",2,1,"March 31, 1997","WINNIPEG",7,7,1,0,"1","1997",683871.91,0.102358349533614
"1997-1","2680",2,3,"March 31, 1997","WINNIPEG",2,10,0.2,0,"1","1997",683871.91,0.0292452427238896
"1997-1","2680",4,3,"March 31, 1997","WINNIPEG",6,2,3,0,"1","1997",683871.91,0.0877357281716689
"1997-2","2680",1,1,"June 30, 1997","WINNIPEG",121,224,0.540178571428571,0,"2","1997",684030.619,1.76892666262356
"1997-2","2680",2,3,"June 30, 1997","WINNIPEG",2,9,0.222222222222222,0,"2","1997",684030.619,0.0292384572334473
"1997-2","2680",1,3,"June 30, 1997","WINNIPEG",1,1,1,0,"2","1997",684030.619,0.0146192286167237
"1997-2","2680",5,3,"June 30, 1997","WINNIPEG",54,3,18,0,"2","1997",684030.619,0.789438345303078
"1997-2","2680",4,3,"June 30, 1997","WINNIPEG",5,2,2.5,0,"2","1997",684030.619,0.0730961430836183
"1997-3","2680",5,3,"September 30, 1997","WINNIPEG",54,3,18,0,"3","1997",684091.565,0.789368013914921
"1997-3","2680",4,3,"September 30, 1997","WINNIPEG",3,1,3,0,"3","1997",684091.565,0.0438537785508289
"1997-3","2680",1,1,"September 30, 1997","WINNIPEG",184,280,0.657142857142857,0,"3","1997",684091.565,2.68969841778418
"1997-3","2680",1,3,"September 30, 1997","WINNIPEG",2,4,0.5,0,"3","1997",684091.565,0.0292358523672193
"1997-3","2680",2,3,"September 30, 1997","WINNIPEG",4,7,0.571428571428571,0,"3","1997",684091.565,0.0584717047344386
"1997-3","2680",2,1,"September 30, 1997","WINNIPEG",1,1,1,0,"3","1997",684091.565,0.0146179261836096
"1997-4","2680",1,3,"December 31, 1997","WINNIPEG",3,4,0.75,0,"4","1997",684487.557,0.0438284081181625
"1997-4","2680",2,3,"December 31, 1997","WINNIPEG",7,7,1,0,"4","1997",684487.557,0.102266285609046
"1997-4","2680",4,3,"December 31, 1997","WINNIPEG",2,1,2,0,"4","1997",684487.557,0.0292189387454416
"1997-4","2680",2,1,"December 31, 1997","WINNIPEG",0,1,0,0,"4","1997",684487.557,0
"1997-4","2680",1,1,"December 31, 1997","WINNIPEG",142,258,0.550387596899225,0,"4","1997",684487.557,2.07454465092636
"1997-4","2680",5,3,"December 31, 1997","WINNIPEG",26,2,13,0,"4","1997",684487.557,0.379846203690741
"1998-1","2680",2,3,"March 31, 1998","WINNIPEG",23,21,1.0952380952381,0,"1","1998",685038.256,0.335747672462835
"1998-1","2680",1,3,"March 31, 1998","WINNIPEG",2,2,1,0,"1","1998",685038.256,0.029195449779377
"1998-1","2680",5,3,"March 31, 1998","WINNIPEG",26,2,13,0,"1","1998",685038.256,0.379540847131901
"1998-1","2680",1,1,"March 31, 1998",NA,155,217,0.714285714285714,0,"1","1998",685038.256,2.26264735790172
"1998-2","2680",1,1,"June 30, 1998","WINNIPEG",157,259,0.606177606177606,0,"2","1998",685743.665,2.28948524081517
"1998-2","2680",2,1,"June 30, 1998","WINNIPEG",2,1,2,0,"2","1998",685743.665,0.029165417080448
"1998-2","2680",4,3,"June 30, 1998","WINNIPEG",15,1,15,0,"2","1998",685743.665,0.21874062810336
"1998-2","2680",2,3,"June 30, 1998","WINNIPEG",22,22,1,0,"2","1998",685743.665,0.320819587884928
"1998-2","2680",1,3,"June 30, 1998","WINNIPEG",1,5,0.2,0,"2","1998",685743.665,0.014582708540224
"1998-2","2680",5,3,"June 30, 1998","WINNIPEG",26,2,13,0,"2","1998",685743.665,0.379150422045824
"1998-3","2680",1,3,"September 30, 1998","WINNIPEG",5,8,0.625,0,"3","1998",686857.254,0.0727953293188922
"1998-3","2680",2,3,"September 30, 1998","WINNIPEG",20,17,1.17647058823529,0,"3","1998",686857.254,0.291181317275569
"1998-3","2680",4,3,"September 30, 1998","WINNIPEG",7,1,7,0,"3","1998",686857.254,0.101913461046449
"1998-3","2680",5,3,"September 30, 1998","WINNIPEG",25,2,12.5,0,"3","1998",686857.254,0.363976646594461
"1998-3","2680",1,1,"September 30, 1998","WINNIPEG",175,292,0.599315068493151,0,"3","1998",686857.254,2.54783652616123
"1998-4","2680",4,3,"December 31, 1998","WINNIPEG",51,4,12.75,0,"4","1998",687770.691,0.741526218947297
"1998-4","2680",2,3,"December 31, 1998","WINNIPEG",10,17,0.588235294117647,0,"4","1998",687770.691,0.145397297832803
"1998-4","2680",1,3,"December 31, 1998","WINNIPEG",9,17,0.529411764705882,0,"4","1998",687770.691,0.130857568049523
"1998-4","2680",5,3,"December 31, 1998","WINNIPEG",31,3,10.3333333333333,0,"4","1998",687770.691,0.45073162328169
"1998-4","2680",1,1,"December 31, 1998","WINNIPEG",145,235,0.617021276595745,0,"4","1998",687770.691,2.10826081857565
"1999-1","2680",1,1,"March 31, 1999","WINNIPEG",140,180,0.777777777777778,0,"1","1999",688737.448,2.03270492125179
"1999-1","2680",4,3,"March 31, 1999","WINNIPEG",32,4,8,0,"1","1999",688737.448,0.464618267714695
"1999-1","2680",1,3,"March 31, 1999","WINNIPEG",8,11,0.727272727272727,0,"1","1999",688737.448,0.116154566928674
"1999-1","2680",5,3,"March 31, 1999","WINNIPEG",23,3,7.66666666666667,0,"1","1999",688737.448,0.333944379919937
"1999-1","2680",2,3,"March 31, 1999","WINNIPEG",5,7,0.714285714285714,0,"1","1999",688737.448,0.0725966043304211
"1999-2","2680",2,3,"June 30, 1999","WINNIPEG",3,2,1.5,0,"2","1999",689757.524,0.0434935451316657
"1999-2","2680",4,3,"June 30, 1999","WINNIPEG",9,2,4.5,0,"2","1999",689757.524,0.130480635394997
"1999-2","2680",5,3,"June 30, 1999","WINNIPEG",53,4,13.25,0,"2","1999",689757.524,0.768385963992761
"1999-2","2680",1,1,"June 30, 1999","WINNIPEG",107,160,0.66875,0,"2","1999",689757.524,1.55126977636274
"1999-2","2680",1,3,"June 30, 1999","WINNIPEG",10,10,1,0,"2","1999",689757.524,0.144978483772219
"1999-3","2680",2,3,"September 30, 1999","WINNIPEG",6,6,1,0,"3","1999",691102.989,0.086817740561096
"1999-3","2680",1,1,"September 30, 1999","WINNIPEG",119,275,0.432727272727273,0,"3","1999",691102.989,1.72188518779507
"1999-3","2680",4,3,"September 30, 1999","WINNIPEG",9,2,4.5,0,"3","1999",691102.989,0.130226610841644
"1999-3","2680",5,3,"September 30, 1999","WINNIPEG",64,4,16,0,"3","1999",691102.989,0.926055899318358
"1999-3","2680",1,3,"September 30, 1999","WINNIPEG",8,14,0.571428571428571,0,"3","1999",691102.989,0.115756987414795
"1999-4","2680",1,1,"December 31, 1999","WINNIPEG",126,213,0.591549295774648,0,"4","1999",692120.877,1.82049124924749
"1999-4","2680",5,3,"December 31, 1999","WINNIPEG",25,3,8.33333333333333,0,"4","1999",692120.877,0.361208581199899
"1999-4","2680",4,3,"December 31, 1999","WINNIPEG",7,2,3.5,0,"4","1999",692120.877,0.101138402735972
"1999-4","2680",2,3,"December 31, 1999","WINNIPEG",10,8,1.25,0,"4","1999",692120.877,0.14448343247996
"1999-4","2680",1,3,"December 31, 1999","WINNIPEG",7,11,0.636363636363636,0,"4","1999",692120.877,0.101138402735972
"2000-1","2680",1,3,"March 31, 2000","WINNIPEG",10,15,0.666666666666667,0,"1","2000",693083.258,0.144282809959319
"2000-1","2680",2,1,"March 31, 2000","WINNIPEG",2,1,2,0,"1","2000",693083.258,0.0288565619918639
"2000-1","2680",4,3,"March 31, 2000","WINNIPEG",5,3,1.66666666666667,0,"1","2000",693083.258,0.0721414049796597
"2000-1","2680",2,3,"March 31, 2000","WINNIPEG",9,7,1.28571428571429,0,"1","2000",693083.258,0.129854528963388
"2000-1","2680",1,1,"March 31, 2000","WINNIPEG",120,209,0.574162679425837,0,"1","2000",693083.258,1.73139371951183
"2000-1","2680",5,3,"March 31, 2000","WINNIPEG",30,4,7.5,0,"1","2000",693083.258,0.432848429877958
"2000-2","2680",4,3,"June 30, 2000","WINNIPEG",5,2,2.5,0,"2","2000",693990.132,0.0720471339497375
"2000-2","2680",1,1,"June 30, 2000","WINNIPEG",121,216,0.560185185185185,0,"2","2000",693990.132,1.74354064158365
"2000-2","2680",2,3,"June 30, 2000","WINNIPEG",6,7,0.857142857142857,0,"2","2000",693990.132,0.086456560739685
"2000-2","2680",5,3,"June 30, 2000","WINNIPEG",26,5,5.2,0,"2","2000",693990.132,0.374645096538635
"2000-2","2680",1,3,"June 30, 2000","WINNIPEG",9,14,0.642857142857143,0,"2","2000",693990.132,0.129684841109527
"2000-2","2680",2,1,"June 30, 2000","WINNIPEG",1,1,1,0,"2","2000",693990.132,0.0144094267899475
"2000-3","2680",5,3,"September 30, 2000","WINNIPEG",23,5,4.6,0,"3","2000",694583.947,0.331133480687828
"2000-3","2680",2,1,"September 30, 2000","WINNIPEG",2,2,1,0,"3","2000",694583.947,0.0287942157119851
"2000-3","2680",1,1,"September 30, 2000","WINNIPEG",149,244,0.610655737704918,0,"3","2000",694583.947,2.14516907054289
"2000-3","2680",2,3,"September 30, 2000","WINNIPEG",10,7,1.42857142857143,0,"3","2000",694583.947,0.143971078559925
"2000-3","2680",4,3,"September 30, 2000","WINNIPEG",5,2,2.5,0,"3","2000",694583.947,0.0719855392799627
"2000-3","2680",1,3,"September 30, 2000","WINNIPEG",12,19,0.631578947368421,0,"3","2000",694583.947,0.17276529427191
"2000-4","2680",2,1,"December 31, 2000","WINNIPEG",1,1,1,0,"4","2000",695482.826,0.0143785002679563
"2000-4","2680",4,3,"December 31, 2000","WINNIPEG",9,3,3,0,"4","2000",695482.826,0.129406502411607
"2000-4","2680",1,1,"December 31, 2000","WINNIPEG",180,301,0.598006644518272,0,"4","2000",695482.826,2.58813004823213
"2000-4","2680",1,3,"December 31, 2000","WINNIPEG",9,15,0.6,0,"4","2000",695482.826,0.129406502411607
"2000-4","2680",2,3,"December 31, 2000","WINNIPEG",9,5,1.8,0,"4","2000",695482.826,0.129406502411607
"2000-4","2680",5,3,"December 31, 2000","WINNIPEG",7,2,3.5,0,"4","2000",695482.826,0.100649501875694
"2001-1","2680",1,1,"March 31, 2001","WINNIPEG",163,245,0.66530612244898,0,"1","2001",696429.217,2.34051065091946
"2001-1","2680",1,3,"March 31, 2001","WINNIPEG",13,17,0.764705882352941,0,"1","2001",696429.217,0.186666493631613
"2001-1","2680",5,3,"March 31, 2001","WINNIPEG",3,2,1.5,0,"1","2001",696429.217,0.0430768831457569
"2001-1","2680",2,3,"March 31, 2001","WINNIPEG",15,9,1.66666666666667,0,"1","2001",696429.217,0.215384415728785
"2001-1","2680",4,3,"March 31, 2001","WINNIPEG",9,3,3,0,"1","2001",696429.217,0.129230649437271
"2001-2","2680",1,1,"June 30, 2001","WINNIPEG",154,291,0.529209621993127,0,"2","2001",697423.122,2.20812868317836
"2001-2","2680",5,3,"June 30, 2001","WINNIPEG",18,2,9,6.5,"2","2001",697423.122,0.258092962968899
"2001-2","2680",4,3,"June 30, 2001","WINNIPEG",9,3,3,0,"2","2001",697423.122,0.12904648148445
"2001-2","2680",2,3,"June 30, 2001","WINNIPEG",10,9,1.11111111111111,0,"2","2001",697423.122,0.143384979427166
"2001-2","2680",1,3,"June 30, 2001","WINNIPEG",9,16,0.5625,0,"2","2001",697423.122,0.12904648148445
"2001-3","2680",1,1,"September 30, 2001","WINNIPEG",132,239,0.552301255230126,0,"3","2001",698560.974,1.88959883121097
"2001-3","2680",4,3,"September 30, 2001","WINNIPEG",8,3,2.66666666666667,0,"3","2001",698560.974,0.114521141285514
"2001-3","2680",1,3,"September 30, 2001","WINNIPEG",9,11,0.818181818181818,0,"3","2001",698560.974,0.128836283946203
"2001-3","2680",2,3,"September 30, 2001","WINNIPEG",9,6,1.5,0,"3","2001",698560.974,0.128836283946203
"2001-4","2680",2,3,"December 31, 2001","WINNIPEG",9,6,1.5,0,"4","2001",699611.33,0.128642856598677
"2001-4","2680",1,3,"December 31, 2001","WINNIPEG",6,8,0.75,0,"4","2001",699611.33,0.0857619043991183
"2001-4","2680",1,1,"December 31, 2001","WINNIPEG",142,242,0.586776859504132,0,"4","2001",699611.33,2.02969840411247
"2001-4","2680",4,3,"December 31, 2001","WINNIPEG",11,4,2.75,0,"4","2001",699611.33,0.15723015806505
"2002-1","2680",4,3,"March 31, 2002","WINNIPEG",8,3,2.66666666666667,0,"1","2002",700670.625,0.114176329284534
"2002-1","2680",1,3,"March 31, 2002","WINNIPEG",3,3,1,0,"1","2002",700670.625,0.0428161234817001
"2002-1","2680",2,3,"March 31, 2002","WINNIPEG",7,4,1.75,0,"1","2002",700670.625,0.0999042881239669
"2002-1","2680",1,1,"March 31, 2002","WINNIPEG",106,164,0.646341463414634,0,"1","2002",700670.625,1.51283636302007
"2002-2","2680",2,3,"June 30, 2002","WINNIPEG",15,11,1.36363636363636,0,"2","2002",701738.859,0.213754729521114
"2002-2","2680",1,1,"June 30, 2002","WINNIPEG",203,266,0.763157894736842,0,"2","2002",701738.859,2.89281400618574
"2002-2","2680",4,3,"June 30, 2002","WINNIPEG",7,3,2.33333333333333,0,"2","2002",701738.859,0.0997522071098531
"2002-2","2680",2,1,"June 30, 2002","WINNIPEG",3,2,1.5,0,"2","2002",701738.859,0.0427509459042228
"2002-2","2680",1,3,"June 30, 2002","WINNIPEG",10,12,0.833333333333333,0,"2","2002",701738.859,0.142503153014076
"2002-3","2680",2,1,"September 30, 2002","WINNIPEG",2,2,1,0,"3","2002",702581.619,0.0284664435549373
"2002-3","2680",1,1,"September 30, 2002","WINNIPEG",122,301,0.40531561461794,0,"3","2002",702581.619,1.73645305685118
"2002-3","2680",2,3,"September 30, 2002","WINNIPEG",3,4,0.75,0,"3","2002",702581.619,0.042699665332406
"2002-3","2680",4,3,"September 30, 2002","WINNIPEG",15,7,2.14285714285714,0,"3","2002",702581.619,0.21349832666203
"2002-3","2680",1,3,"September 30, 2002","WINNIPEG",8,13,0.615384615384615,0,"3","2002",702581.619,0.113865774219749
"2002-4","2680",4,3,"December 31, 2002","WINNIPEG",14,7,2,0,"4","2002",703761.496,0.198931031032138
"2002-4","2680",2,1,"December 31, 2002","WINNIPEG",1,2,0.5,0,"4","2002",703761.496,0.0142093593594384
"2002-4","2680",1,1,"December 31, 2002","WINNIPEG",85,165,0.515151515151515,0,"4","2002",703761.496,1.20779554555227
"2002-4","2680",1,3,"December 31, 2002","WINNIPEG",5,7,0.714285714285714,0,"4","2002",703761.496,0.0710467967971922
"2002-4","2680",2,3,"December 31, 2002","WINNIPEG",3,4,0.75,0,"4","2002",703761.496,0.0426280780783153
"2003-1","2680",1,1,"March 31, 2003","WINNIPEG",86,122,0.704918032786885,0,"1","2003",705044.077,1.21978189457225
"2003-1","2680",2,3,"March 31, 2003","WINNIPEG",3,3,1,0,"1","2003",705044.077,0.0425505312060086
"2003-1","2680",4,3,"March 31, 2003","WINNIPEG",13,6,2.16666666666667,0,"1","2003",705044.077,0.184385635226037
"2003-1","2680",1,3,"March 31, 2003","WINNIPEG",7,8,0.875,0,"1","2003",705044.077,0.09928457281402
"2003-2","2680",4,3,"June 30, 2003","WINNIPEG",7,2,3.5,0,"2","2003",706429.362,0.099089878996281
"2003-2","2680",2,3,"June 30, 2003","WINNIPEG",10,6,1.66666666666667,0,"2","2003",706429.362,0.141556969994687
"2003-2","2680",1,3,"June 30, 2003","WINNIPEG",8,16,0.5,0,"2","2003",706429.362,0.11324557599575
"2003-2","2680",1,1,"June 30, 2003","WINNIPEG",124,304,0.407894736842105,0,"2","2003",706429.362,1.75530642793412
"2003-3","2680",2,3,"September 30, 2003","WINNIPEG",6,6,1,0,"3","2003",708671.066,0.0846655139155914
"2003-3","2680",4,3,"September 30, 2003","WINNIPEG",9,2,4.5,0,"3","2003",708671.066,0.126998270873387
"2003-3","2680",1,1,"September 30, 2003","WINNIPEG",158,344,0.459302325581395,0,"3","2003",708671.066,2.22952519977724
"2003-3","2680",1,3,"September 30, 2003","WINNIPEG",9,15,0.6,0,"3","2003",708671.066,0.126998270873387
"2003-4","2680",5,3,"December 31, 2003","WINNIPEG",8,1,8,0,"4","2003",709960.273,0.112682361312913
"2003-4","2680",1,1,"December 31, 2003","WINNIPEG",125,245,0.510204081632653,0,"4","2003",709960.273,1.76066189551426
"2003-4","2680",2,3,"December 31, 2003","WINNIPEG",4,5,0.8,0,"4","2003",709960.273,0.0563411806564563
"2003-4","2680",4,3,"December 31, 2003","WINNIPEG",3,2,1.5,0,"4","2003",709960.273,0.0422558854923422
"2003-4","2680",1,3,"December 31, 2003","WINNIPEG",4,5,0.8,0,"4","2003",709960.273,0.0563411806564563
"2004-1","2680",2,3,"March 31, 2004","WINNIPEG",6,5,1.2,0,"1","2004",711050.698,0.0843821687662558
"2004-1","2680",4,3,"March 31, 2004","WINNIPEG",5,4,1.25,0,"1","2004",711050.698,0.0703184739718799
"2004-1","2680",1,3,"March 31, 2004","WINNIPEG",1,2,0.5,0,"1","2004",711050.698,0.014063694794376
"2004-1","2680",1,1,"March 31, 2004","WINNIPEG",82,138,0.594202898550725,0,"1","2004",711050.698,1.15322297313883
"2004-1","2680",5,3,"March 31, 2004","WINNIPEG",4,1,4,0,"1","2004",711050.698,0.0562547791775039
"2004-2","2680",1,1,"June 30, 2004","WINNIPEG",131,308,0.425324675324675,0,"2","2004",711942.341,1.8400366498219
"2004-2","2680",2,3,"June 30, 2004","WINNIPEG",3,7,0.428571428571429,0,"2","2004",711942.341,0.0421382438890511
"2004-2","2680",5,3,"June 30, 2004","WINNIPEG",32,4,8,0,"2","2004",711942.341,0.449474601483212
"2004-2","2680",4,3,"June 30, 2004","WINNIPEG",8,4,2,0,"2","2004",711942.341,0.112368650370803
"2004-3","2680",1,1,"September 30, 2004","WINNIPEG",145,286,0.506993006993007,0,"3","2004",712123.558,2.03616350521014
"2004-3","2680",2,3,"September 30, 2004","WINNIPEG",17,13,1.30769230769231,0,"3","2004",712123.558,0.238722617852224
"2004-3","2680",5,3,"September 30, 2004","WINNIPEG",36,6,6,0,"3","2004",712123.558,0.505530249569415
"2004-3","2680",1,3,"September 30, 2004","WINNIPEG",4,9,0.444444444444444,0,"3","2004",712123.558,0.056170027729935
"2004-3","2680",4,3,"September 30, 2004","WINNIPEG",1,1,1,0,"3","2004",712123.558,0.0140425069324838
"2004-4","2680",2,3,"December 31, 2004","WINNIPEG",12,11,1.09090909090909,0,"4","2004",712822.295,0.168344902848472
"2004-4","2680",1,1,"December 31, 2004","WINNIPEG",165,292,0.565068493150685,0,"4","2004",712822.295,2.31474241416649
"2004-4","2680",1,3,"December 31, 2004","WINNIPEG",4,5,0.8,0,"4","2004",712822.295,0.0561149676161574
"2004-4","2680",5,3,"December 31, 2004","WINNIPEG",40,4,10,0,"4","2004",712822.295,0.561149676161574
"2004-4","2680",2,1,"December 31, 2004","WINNIPEG",2,1,2,0,"4","2004",712822.295,0.0280574838080787
"2005-1","2680",2,1,"March 31, 2005","WINNIPEG",2,1,2,0,"1","2005",713526.908,0.0280297768391938
"2005-1","2680",4,3,"March 31, 2005","WINNIPEG",4,2,2,0,"1","2005",713526.908,0.0560595536783877
"2005-1","2680",1,3,"March 31, 2005","WINNIPEG",4,4,1,0,"1","2005",713526.908,0.0560595536783877
"2005-1","2680",1,1,"March 31, 2005","WINNIPEG",141,251,0.561752988047809,0,"1","2005",713526.908,1.97609926716317
"2005-1","2680",2,3,"March 31, 2005","WINNIPEG",10,9,1.11111111111111,0,"1","2005",713526.908,0.140148884195969
"2005-1","2680",5,3,"March 31, 2005","WINNIPEG",55,4,13.75,0,"1","2005",713526.908,0.770818863077831
"2005-2","2680",2,3,"June 30, 2005","WINNIPEG",2,2,1,0,"2","2005",714237.398,0.028001894126524
"2005-2","2680",2,1,"June 30, 2005","WINNIPEG",2,1,2,0,"2","2005",714237.398,0.028001894126524
"2005-2","2680",4,3,"June 30, 2005","WINNIPEG",5,2,2.5,0,"2","2005",714237.398,0.0700047353163101
"2005-2","2680",1,1,"June 30, 2005","WINNIPEG",177,381,0.464566929133858,0,"2","2005",714237.398,2.47816763019738
"2005-2","2680",1,3,"June 30, 2005","WINNIPEG",4,7,0.571428571428571,0,"2","2005",714237.398,0.0560037882530481
"2005-2","2680",5,3,"June 30, 2005","WINNIPEG",51,5,10.2,0,"2","2005",714237.398,0.714048300226363
"2005-3","2680",1,1,"September 30, 2005","WINNIPEG",160,369,0.43360433604336,0,"3","2005",714912.118,2.2380373191548
"2005-3","2680",2,1,"September 30, 2005","WINNIPEG",2,2,1,0,"3","2005",714912.118,0.027975466489435
"2005-3","2680",1,3,"September 30, 2005","WINNIPEG",1,1,1,0,"3","2005",714912.118,0.0139877332447175
"2005-3","2680",5,3,"September 30, 2005","WINNIPEG",20,4,5,0.75,"3","2005",714912.118,0.27975466489435
"2005-3","2680",2,3,"September 30, 2005","WINNIPEG",3,3,1,0,"3","2005",714912.118,0.0419631997341525
"2005-4","2680",2,1,"December 31, 2005","WINNIPEG",2,1,2,0,"4","2005",715651.017,0.0279465822375824
"2005-4","2680",1,1,"December 31, 2005","WINNIPEG",180,323,0.557275541795666,0,"4","2005",715651.017,2.51519240138242
"2005-4","2680",5,3,"December 31, 2005","WINNIPEG",15,3,5,1,"4","2005",715651.017,0.209599366781868
"2005-4","2680",1,3,"December 31, 2005","WINNIPEG",1,2,0.5,0,"4","2005",715651.017,0.0139732911187912
"2005-4","2680",2,3,"December 31, 2005","WINNIPEG",3,2,1.5,0,"4","2005",715651.017,0.0419198733563736
"2005-4","2680",4,3,"December 31, 2005","WINNIPEG",3,2,1.5,0,"4","2005",715651.017,0.0419198733563736
"2006-1","2680",2,1,"March 31, 2006","WINNIPEG",4,2,2,0,"1","2006",716412.449,0.0558337589691996
"2006-1","2680",1,1,"March 31, 2006","WINNIPEG",139,213,0.652582159624413,0,"1","2006",716412.449,1.94022312417969
"2006-1","2680",5,3,"March 31, 2006","WINNIPEG",11,3,3.66666666666667,2,"1","2006",716412.449,0.153542837165299
"2006-1","2680",4,3,"March 31, 2006","WINNIPEG",3,2,1.5,0,"1","2006",716412.449,0.0418753192268997
"2006-1","2680",2,3,"March 31, 2006","WINNIPEG",5,4,1.25,0,"1","2006",716412.449,0.0697921987114995
"2006-2","2680",4,3,"June 30, 2006","WINNIPEG",5,4,1.25,0,"2","2006",717196.416,0.0697159088982397
"2006-2","2680",1,3,"June 30, 2006","WINNIPEG",1,2,0.5,0,"2","2006",717196.416,0.0139431817796479
"2006-2","2680",2,1,"June 30, 2006","WINNIPEG",4,2,2,0,"2","2006",717196.416,0.0557727271185917
"2006-2","2680",1,1,"June 30, 2006","WINNIPEG",218,411,0.530413625304136,0,"2","2006",717196.416,3.03961362796325
"2006-2","2680",2,3,"June 30, 2006","WINNIPEG",6,18,0.333333333333333,0,"2","2006",717196.416,0.0836590906778876
"2006-2","2680",5,3,"June 30, 2006","WINNIPEG",5,3,1.66666666666667,4.33333333333333,"2","2006",717196.416,0.0697159088982397
"2006-3","2680",2,3,"September 30, 2006","WINNIPEG",4,5,0.8,0,"3","2006",718004.094,0.0557099887511226
"2006-3","2680",5,3,"September 30, 2006","WINNIPEG",3,1,3,6,"3","2006",718004.094,0.041782491563342
"2006-3","2680",1,3,"September 30, 2006","WINNIPEG",1,1,1,0,"3","2006",718004.094,0.0139274971877807
"2006-3","2680",2,1,"September 30, 2006","WINNIPEG",2,4,0.5,0,"3","2006",718004.094,0.0278549943755613
"2006-3","2680",1,1,"September 30, 2006","WINNIPEG",241,476,0.506302521008403,0,"3","2006",718004.094,3.35652682225514
"2006-4","2680",1,3,"December 31, 2006","WINNIPEG",1,1,1,0,"4","2006",718832.656,0.0139114436670779
"2006-4","2680",2,1,"December 31, 2006","WINNIPEG",0,1,0,0,"4","2006",718832.656,0
"2006-4","2680",5,3,"December 31, 2006","WINNIPEG",24,3,8,4.66666666666667,"4","2006",718832.656,0.33387464800987
"2006-4","2680",1,1,"December 31, 2006","WINNIPEG",200,310,0.645161290322581,0,"4","2006",718832.656,2.78228873341558
"2006-4","2680",2,3,"December 31, 2006","WINNIPEG",2,2,1,0,"4","2006",718832.656,0.0278228873341558
"2006-4","2680",4,3,"December 31, 2006","WINNIPEG",2,1,2,0,"4","2006",718832.656,0.0278228873341558
"2007-1","2680",1,1,"March 31, 2007","WINNIPEG",172,234,0.735042735042735,0,"1","2007",719683.281,2.38994019370585
"2007-1","2680",2,3,"March 31, 2007","WINNIPEG",2,2,1,0,"1","2007",719683.281,0.0277900022523936
"2007-1","2680",5,3,"March 31, 2007","WINNIPEG",15,2,7.5,4,"1","2007",719683.281,0.208425016892952
