"","reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","ref_yy","ref_qq","population","starts_per_10kpop"
"1102","2020-1","2410","March 31, 2020","VANCOUVER",4380,4070,310,1151,3.80538662033015,0.259774109470026,2.27888792354474,2020,1,"2747659.72",15.9408385547829
"1103","2020-2","1700","June 30, 2020","SASKATOON",372,363,9,226,1.64601769911504,0.106194690265487,1.41743119266055,2020,2,"338516.406",10.9891276584096
"1104","2020-2","2410","June 30, 2020","VANCOUVER",5384,4915,469,1544,3.48704663212435,0.301165803108808,2.59844559585492,2020,2,"2753784.03",19.5512790449293
"1105","2020-3","1700","September 30, 2020","SASKATOON",789,781,8,274,2.87956204379562,0.0875912408759124,2.88076923076923,2020,3,"339276.789",23.2553485997535
"1106","2020-3","2410","September 30, 2020","VANCOUVER",6415,5903,512,1627,3.94283958205286,0.303626306084819,2.03503380454825,2020,3,"2757566.89",23.2632616211895
"1107","2020-4","1700","December 31, 2020","SASKATOON",441,426,15,353,1.24929178470255,0.0141643059490085,1.14939024390244,2020,4,"339949.594",12.9725114482708
"1108","2020-4","2410","December 31, 2020","VANCOUVER",6192,5771,421,1465,4.22662116040956,0.528327645051195,2.26621160409556,2020,4,"2761560.16",22.4221079435039
"1109","2021-1","1700","March 31, 2021","SASKATOON",698,693,5,247,2.82591093117409,0.0728744939271255,0.912133891213389,2021,1,"340910.805",20.4745637205603
"1110","2021-1","2410","March 31, 2021","VANCOUVER",7322,6943,379,1330,5.50526315789474,0.474436090225564,2.51127819548872,2021,1,"2767456.86",26.4575036591537
"1111","2021-2","1700","June 30, 2021","SASKATOON",882,869,13,445,1.98202247191011,0.0292134831460674,1.53596287703016,2021,2,"341536.406",25.8244797481414
"1112","2021-2","2410","June 30, 2021","VANCOUVER",7972,7465,507,1589,5.01699181875393,0.406544996853367,2.04782882315922,2021,2,"2774950.03",28.7284452469942
"1113","2021-3","1700","September 30, 2021","SASKATOON",679,674,5,297,2.28619528619529,0.104377104377104,1.46779661016949,2021,3,"342480.38300000003",19.8259530677995
"1114","2021-3","2410","September 30, 2021","VANCOUVER",5192,4675,517,1601,3.24297314178638,0.25421611492817,1.89006870705809,2021,3,"2793307.6999999997",18.5872827401006
"1115","2021-4","1700","December 31, 2021","SASKATOON",381,379,2,275,1.38545454545455,0,0.921348314606742,2021,4,"344065.719",11.073465880511
"1116","2021-4","2410","December 31, 2021","VANCOUVER",5527,5082,445,1370,4.03430656934307,0.286131386861314,3.24379562043796,2021,4,"2809072.9099999997",19.6755306005924
"1117","2022-1","1700","March 31, 2022","SASKATOON",353,348,5,206,1.71359223300971,0.0194174757281553,1.19704433497537,2022,1,"346290.398",10.1937565129946
"1118","2022-1","2410","March 31, 2022","VANCOUVER",4308,3887,421,1326,3.24886877828054,0.223981900452489,2.10633484162896,2022,1,"2828213.67",15.2322296073196
"1119","2022-2","1700","June 30, 2022","SASKATOON",1135,1128,7,410,2.76829268292683,0.131707317073171,2.45,2022,2,"349202.406",32.5026397441259
"1120","2022-2","2410","June 30, 2022","VANCOUVER",7402,6782,620,1829,4.04702022963368,0.464188080918535,1.93821760524877,2022,2,"2852748.0300000003",25.9469112664675
"1121","2022-3","1700","September 30, 2022","SASKATOON",650,638,12,344,1.88953488372093,0.0901162790697674,1.65243902439024,2022,3,"351027.478",18.5170689116252
"1122","2022-3","2410","September 30, 2022","VANCOUVER",6647,6053,594,1791,3.71133445002792,0.288107202680067,2.3355667225014,2022,3,"2868081.42",23.1757716278501
"1123","2022-4","1700","December 31, 2022","SASKATOON",521,516,5,240,2.17083333333333,0.0791666666666667,1.47085201793722,2022,4,"352854.453",14.7652947432124
"1124","2022-4","2410","December 31, 2022","VANCOUVER",7626,7033,593,1711,4.45704266510812,0.320280537697253,2.71537112799532,2022,4,"2884163.23",26.4409445369706
"1125","2023-1","1700","March 31, 2023","SASKATOON",448,442,6,154,2.90909090909091,0.227272727272727,2.1,2023,1,"354747.1",12.6287149352313
"1126","2023-1","2410","March 31, 2023","VANCOUVER",7118,6700,418,1260,5.64920634920635,0.45,3.12460317460317,2023,1,"2901925",24.5285457067292
"1127","2023-2","1700","June 30, 2023","SASKATOON",672,671,1,271,2.47970479704797,0.0738007380073801,3.44017094017094,2023,2,"356569.8",18.8462399227304
"1128","2023-2","2410","June 30, 2023","VANCOUVER",10340,9739,601,1842,5.61346362649294,0.489685124864278,2.73615635179153,2023,2,"2919165",35.421087879582
"1129","1988-2","1400","June 30, 1988",NA,871,NA,NA,546,1.5952380952381,0,0,1988,2,"641710.984",13.5730885354457
"1130","1988-3","1400","September 30, 1988",NA,1341,NA,NA,762,1.75984251968504,0,0.193166885676741,1988,3,"644355.468",20.8114940680538
"1131","1988-4","1400","December 31, 1988",NA,1363,NA,NA,750,1.81733333333333,0,0.205607476635514,1988,4,"646773.4430000001",21.0738399164605
"1132","1989-1","1400","March 31, 1989",NA,724,NA,NA,461,1.5704989154013,0,0.596529284164859,1989,1,"649245.201",11.1514108827429
"1133","1989-2","1400","June 30, 1989",NA,2249,NA,NA,1255,1.79203187250996,0,0.245418326693227,1989,2,"651770.743",34.5059980699379
"1134","1989-3","1400","September 30, 1989",NA,1367,NA,NA,761,1.79632063074901,0,0.320630749014455,1989,3,"654547.726",20.8846497466863
"1135","1989-4","1400","December 31, 1989",NA,1960,NA,NA,898,2.1826280623608,0,0.184855233853007,1989,4,"657101.771",29.8279518714005
"1136","1990-1","1400","March 31, 1990",NA,991,NA,NA,501,1.97804391217565,0,0.297405189620758,1990,1,"659630.535",15.0235616366668
"1137","1990-2","1400","June 30, 1990",NA,2498,NA,NA,1717,1.45486313337216,0,0.292952824694234,1990,2,"662134.02",37.7265013508897
"1138","1990-3","1400","September 30, 1990",NA,900,NA,NA,662,1.3595166163142,0,0.503021148036254,1990,3,"665108.8200000001",13.5316202843318
"1139","1990-4","1400","December 31, 1990",NA,1583,NA,NA,710,2.22957746478873,0,0.53943661971831,1990,4,"667363.106",23.7202204582163
"1140","1991-1","1400","March 31, 1991",NA,721,NA,NA,356,2.0252808988764,0,0.407303370786517,1991,1,"669393.475",10.7709445479731
"1141","1991-2","1400","June 30, 1991",NA,2239,NA,NA,1488,1.50470430107527,0,0.131720430107527,1991,2,"671199.925",33.3581682089729
"1142","1991-3","1400","September 30, 1991",NA,1104,NA,NA,750,1.472,0,0.212,1991,3,"672026.583",16.4279215722632
"1143","1991-4","1400","December 31, 1991",NA,2459,NA,NA,1210,2.03223140495868,0,0.134710743801653,1991,4,"673687.546",36.5006005321048
"1144","1992-1","1400","March 31, 1992",NA,1254,NA,NA,323,3.88235294117647,0,0.275541795665635,1992,1,"675426.9410000001",18.5660346645841
"1145","1992-2","1400","June 30, 1992",NA,2292,NA,NA,1308,1.75229357798165,0,0.224770642201835,1992,2,"677244.767",33.8430079002737
"1146","1992-3","1400","September 30, 1992",NA,1186,NA,NA,584,2.03082191780822,0,0.488013698630137,1992,3,"679788.826",17.4465945105135
"1147","1992-4","1400","December 31, 1992",NA,1568,NA,NA,616,2.54545454545455,0,0.227272727272727,1992,4,"681504.3940000001",23.0079220883204
"1148","1993-1","1400","March 31, 1993",NA,626,NA,NA,289,2.16608996539792,0,0.183391003460208,1993,1,"683039.2729999999",9.16491956971265
"1149","1993-2","1400","June 30, 1993",NA,2070,NA,NA,1073,1.9291705498602,0,0.18452935694315,1993,2,"684393.463",30.2457593754077
"1150","1993-3","1400","September 30, 1993",NA,1007,NA,NA,470,2.14255319148936,0,0.282978723404255,1993,3,"685597.458",14.6879191025239
"1151","1993-4","1400","December 31, 1993",NA,996,NA,NA,459,2.16993464052288,0,0.241830065359477,1993,4,"686578.071",14.5067260675735
"1152","1994-1","1400","March 31, 1994","QUÉBEC",668,NA,NA,274,2.43795620437956,0,0.613138686131387,1994,1,"687365.7980000001",9.71826066911755
"1153","1994-2","1400","June 30, 1994","QUÉBEC",2282,NA,NA,1258,1.81399046104928,0,0.148648648648649,1994,2,"687960.638",33.1705024088893
"1154","1994-3","1400","September 30, 1994","QUÉBEC",728,NA,NA,423,1.7210401891253,0,0.356973995271868,1994,3,"687631.523",10.5870655380062
"1155","1994-4","1400","December 31, 1994","QUÉBEC",999,NA,NA,393,2.54198473282443,0,0.333333333333333,1994,4,"688133.017",14.5175420350452
"1156","1995-1","1400","March 31, 1995","QUÉBEC",529,NA,NA,184,2.875,0,0.494565217391304,1995,1,"688734.05",7.68075863245036
"1157","1995-2","1400","June 30, 1995","QUÉBEC",987,NA,NA,641,1.53978159126365,0,0.201248049921997,1995,2,"689434.624",14.3160782130954
"1158","1995-3","1400","September 30, 1995","QUÉBEC",330,NA,NA,244,1.35245901639344,0,0.413934426229508,1995,3,"690663.547",4.77801385976434
"1159","1995-4","1400","December 31, 1995","QUÉBEC",559,NA,NA,253,2.20948616600791,0,0.138339920948617,1995,4,"691391.6769999999",8.08514216464888
"1160","1996-1","1400","March 31, 1996","QUÉBEC",399,NA,NA,117,3.41025641025641,0,0.264957264957265,1996,1,"692047.825",5.76549749289365
"1161","1996-2","1400","June 30, 1996","QUÉBEC",859,NA,NA,629,1.36565977742448,0,0.165341812400636,1996,2,"692631.989",12.4019683416614
"1162","1996-3","1400","September 30, 1996","QUÉBEC",447,NA,NA,237,1.88607594936709,0,0.426160337552743,1996,3,"693014.184",6.4500844329039
"1163","1996-4","1400","December 31, 1996","QUÉBEC",503,NA,NA,229,2.19650655021834,0,0.104803493449782,1996,4,"693506.376",7.2529974836165
"1164","1997-1","1400","March 31, 1997","QUÉBEC",323,NA,NA,145,2.22758620689655,0,0.248275862068966,1997,1,"693978.578",4.65432234134466
"1165","1997-2","1400","June 30, 1997","QUÉBEC",923,NA,NA,716,1.2891061452514,0,0.13268156424581,1997,2,"694430.79",13.2914613420295
"1166","1997-3","1400","September 30, 1997","QUÉBEC",462,NA,NA,300,1.54,0,0.22,1997,3,"694694.8640000001",6.65040183743175
"1167","1997-4","1400","December 31, 1997","QUÉBEC",525,NA,NA,297,1.76767676767677,0,0.178451178451178,1997,4,"695174.357",7.5520622231467
"1168","1998-1","1400","March 31, 1998",NA,195,NA,NA,143,1.36363636363636,0,0.286713286713287,1998,1,"695701.1209999999",2.80292778197205
"1169","1998-2","1400","June 30, 1998","QUÉBEC",938,NA,NA,655,1.43206106870229,0,0.2,1998,2,"696275.1560000001",13.4716856104514
"1170","1998-3","1400","September 30, 1998","QUÉBEC",301,NA,NA,244,1.23360655737705,0,0.233606557377049,1998,3,"696919.876",4.31900438437201
"1171","1998-4","1400","December 31, 1998","QUÉBEC",411,NA,NA,228,1.80263157894737,0,0.135964912280702,1998,4,"697579.086",5.89180507627776
"1172","1999-1","1400","March 31, 1999",NA,213,NA,NA,143,1.48951048951049,0,0.531468531468531,1999,1,"698276.2000000001",3.05036889414246
"1173","1999-2","1400","June 30, 1999","QUÉBEC",828,NA,NA,631,1.3122028526149,0,0.109350237717908,1999,2,"699011.218",11.84530346121
"1174","1999-3","1400","September 30, 1999",NA,341,NA,NA,273,1.24908424908425,0,0.161172161172161,1999,3,"699695.508",4.87354850933243
"1175","1999-4","1400","December 31, 1999","QUÉBEC",432,NA,NA,271,1.59409594095941,0,0.121771217712177,1999,4,"700541.788",6.16665568564198
"1176","2000-1","1400","March 31, 2000","QUÉBEC",230,NA,NA,173,1.32947976878613,0,0.225433526011561,2000,1,"701461.4249999999",3.27886882732005
"1177","2000-2","1400","June 30, 2000",NA,940,NA,NA,659,1.42640364188164,0,0.161094224924012,2000,2,"702454.419",13.3816511730137
"1178","2000-3","1400","September 30, 2000","QUÉBEC",536,NA,NA,273,1.96336996336996,0,0.391634980988593,2000,3,"703623.273",7.61771278136788
"1179","2000-4","1400","December 31, 2000","QUÉBEC",569,NA,NA,281,2.02491103202847,0,0.15,2000,4,"704721.981",8.07410603529905
"1180","2001-1","1400","March 31, 2001","QUÉBEC",416,NA,NA,230,1.80869565217391,0,0.139130434782609,2001,1,"705853.046",5.89357802388799
"1181","2001-2","1400","June 30, 2001","QUÉBEC",945,NA,NA,719,1.31432545201669,0,0.0778859527121001,2001,2,"707016.4670000001",13.3660253205955
"1182","2001-3","1400","September 30, 2001","QUÉBEC",577,NA,NA,380,1.51842105263158,0,0.160526315789474,2001,3,"708439.8230000001",8.14465789848745
"1183","2001-4","1400","December 31, 2001",NA,617,NA,NA,409,1.50855745721271,0,0.161369193154034,2001,4,"709576.926",8.69532220386772
"1184","2002-1","1400","March 31, 2002","QUÉBEC",564,NA,NA,414,1.36231884057971,0,0.190821256038647,2002,1,"710655.356",7.936336442668
"1185","2002-2","1400","June 30, 2002","QUÉBEC",1743,NA,NA,1063,1.63969896519285,0.00282220131702728,0.133584195672625,2002,2,"711675.111",24.4915126728382
"1186","2002-3","1400","September 30, 2002","QUÉBEC",839,NA,NA,539,1.55658627087199,0,0.165120593692022,2002,3,"712223.061",11.7800173280264
"1187","2002-4","1400","December 31, 2002","QUÉBEC",1136,NA,NA,582,1.95189003436426,0,0.0859106529209622,2002,4,"713290.72",15.9261850483629
"1188","2003-1","1400","March 31, 2003","QUÉBEC",1070,NA,NA,509,2.10216110019646,0,0.255402750491159,2003,1,"714464.957",14.9762418648617
"1189","2003-2","1400","June 30, 2003","QUÉBEC",1665,NA,NA,1086,1.53314917127072,0,0.236842105263158,2003,2,"715745.7729999999",23.2624496407609
"1190","2003-3","1400","September 30, 2003","QUÉBEC",1615,NA,NA,750,2.15333333333333,0,0.158878504672897,2003,3,"717677.954",22.5031295861709
"1191","2003-4","1400","December 31, 2003","QUÉBEC",1249,NA,NA,745,1.67651006711409,0,0.0887096774193548,2003,4,"718954.01",17.3724603052148
"1192","2004-1","1400","March 31, 2004","QUÉBEC",1034,NA,NA,549,1.88342440801457,0,0.174863387978142,2004,1,"720118.729",14.3587433343926
"1193","2004-2","1400","June 30, 2004","QUÉBEC",2140,NA,NA,1157,1.84961106309421,0,0.106457242582897,2004,2,"721172.11",29.6739151490481
"1194","2004-3","1400","September 30, 2004","QUÉBEC",1243,NA,NA,629,1.97615262321145,0.0254372019077901,0.125596184419714,2004,3,"721430.5090000001",17.2296566958745
"1195","2004-4","1400","December 31, 2004","QUÉBEC",1769,NA,NA,874,2.02402745995423,0.040045766590389,0.199504337050805,2004,4,"722534.675",24.4832540389844
"1196","2005-1","1400","March 31, 2005","QUÉBEC",1321,NA,NA,580,2.27758620689655,0,0.300711743772242,2005,1,"723800.962",18.2508737809608
"1197","2005-2","1400","June 30, 2005","QUÉBEC",1893,NA,NA,1097,1.72561531449407,0,0.168807339449541,2005,2,"725229.371",26.1020868113738
"1198","2005-3","1400","September 30, 2005","QUÉBEC",1196,NA,NA,705,1.69645390070922,0.00567375886524823,0.29,2005,3,"726832.411",16.4549624081087
"1199","2005-4","1400","December 31, 2005","QUÉBEC",1425,NA,NA,689,2.06821480406386,0,0.159883720930233,2005,4,"728580.059",19.5585918444688
"1200","2006-1","1400","March 31, 2006","QUÉBEC",1073,NA,NA,567,1.89241622574956,0,0.258589511754069,2006,1,"730484.824",14.6888746315693
"1201","2006-2","1400","June 30, 2006","QUÉBEC",1713,NA,NA,1039,1.64870067372474,0.149181905678537,0.171905697445973,2006,2,"732546.706",23.3841744965815
"1202","2006-3","1400","September 30, 2006","QUÉBEC",1165,NA,NA,641,1.81747269890796,0.243369734789392,0.472698907956318,2006,3,"734995.375",15.8504398752169
"1203","2006-4","1400","December 31, 2006","QUÉBEC",1225,NA,NA,598,2.04849498327759,0.137123745819398,0.145833333333333,2006,4,"737279.625",16.6151343189499
"1204","2007-1","1400","March 31, 2007","QUÉBEC",714,NA,NA,438,1.63013698630137,0.178082191780822,0.330120481927711,2007,1,"739629.125",9.65348680664786
"1205","2007-2","1400","June 30, 2007","QUÉBEC",1996,NA,NA,980,2.03673469387755,0.15,0.294238683127572,2007,2,"742043.875",26.8986790033137
"1206","2007-3","1400","September 30, 2007","QUÉBEC",1290,NA,NA,671,1.92250372578241,0.154992548435171,0.368181818181818,2007,3,"744684.188",17.3227795189872
"1207","2007-4","1400","December 31, 2007","QUÉBEC",1284,NA,NA,542,2.3690036900369,0.173431734317343,0.189138576779026,2007,4,"747165.313",17.1849519465045
"1208","2008-1","1400","March 31, 2008","QUÉBEC",869,NA,NA,354,2.45480225988701,0.104519774011299,0.432276657060519,2008,1,"749647.563",11.5921139865027
"1209","2008-2","1400","June 30, 2008","QUÉBEC",2154,NA,NA,991,2.17356205852674,0.197780020181635,0.505543237250554,2008,2,"752130.938",28.6386304720788
"1210","2008-3","1400","September 30, 2008","QUÉBEC",1006,NA,NA,666,1.51051051051051,0.126126126126126,0.559748427672956,2008,3,"754604.031",13.3314951772369
"1211","2008-4","1400","December 31, 2008","QUÉBEC",1428,NA,NA,619,2.30694668820679,0.155088852988691,0.428822495606327,2008,4,"757094.2189999999",18.8615890091746
"1212","2009-1","1400","March 31, 2009","QUÉBEC",491,NA,NA,311,1.57877813504823,0.12540192926045,0.390879478827362,2009,1,"759590.094",6.46401268102899
"1213","2009-2","1400","June 30, 2009","QUÉBEC",1662,NA,NA,834,1.99280575539568,0.201438848920863,0.419440745672437,2009,2,"762091.656",21.8084004320866
"1214","2009-3","1400","September 30, 2009","QUÉBEC",1760,NA,NA,649,2.71186440677966,0.180277349768875,1.032,2009,3,"764685.7810000001",23.0159896225401
"1215","2009-4","1400","December 31, 2009","QUÉBEC",1600,NA,NA,612,2.61437908496732,0.334967320261438,0.628620102214651,2009,4,"767163.9689999999",20.8560368402808
"1216","2010-1","1400","March 31, 2010","QUÉBEC",1125,NA,NA,498,2.25903614457831,0.337349397590361,0.576687116564417,2010,1,"769613.094",14.6177346613596
"1217","2010-2","1400","June 30, 2010","QUÉBEC",2050,NA,NA,1016,2.01771653543307,0.168307086614173,0.49601593625498,2010,2,"772033.156",26.5532637305541
"1218","2010-3","1400","September 30, 2010","QUÉBEC",1688,NA,NA,615,2.74471544715447,0.253658536585366,0.728464419475655,2010,3,"774930.563",21.7825967976437
"1219","2010-4","1400","December 31, 2010","QUÉBEC",1789,NA,NA,546,3.27655677655678,0.269230769230769,0.499054820415879,2010,4,"777089.938",23.0217882450564
"1220","2011-1","1400","March 31, 2011","QUÉBEC",1110,NA,NA,362,3.06629834254144,0.256906077348066,0.699140401146132,2011,1,"779017.688",14.2487136954456
"1221","2011-2","1400","June 30, 2011","QUÉBEC",1777,NA,NA,776,2.28994845360825,0.0902061855670103,0.682128240109141,2011,2,"780713.813",22.76122146695
"1222","2011-3","1400","September 30, 2011","QUÉBEC",1179,NA,NA,498,2.36746987951807,0.106425702811245,1.10132158590308,2011,3,"781658.4689999999",15.0833138353677
"1223","2011-4","1400","December 31, 2011","QUÉBEC",1379,NA,NA,486,2.83744855967078,0.0576131687242798,0.890909090909091,2011,4,"783099.2810000001",17.6095168704414
"1224","2012-1","1400","March 31, 2012","QUÉBEC",803,NA,NA,335,2.39701492537313,0.017910447761194,0.651567944250871,2012,1,"784516.406",10.2356049390253
"1225","2012-2","1400","June 30, 2012","QUÉBEC",2210,NA,NA,680,3.25,0.241176470588235,0.697492163009404,2012,2,"785909.844",28.1202738058591
"1226","2012-3","1400","September 30, 2012","QUÉBEC",1895,NA,NA,464,4.08405172413793,0.706896551724138,1.22421524663677,2012,3,"787273.9689999999",24.0704008339948
"1227","2012-4","1400","December 31, 2012","QUÉBEC",1508,NA,NA,507,2.97435897435897,0.402366863905325,1.33188720173536,2012,4,"788622.2810000001",19.1219552925617
