"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"1997-2","4611040","June 30, 1997","2680","WINNIPEG","WINNIPEG CY",176,211,0.834123222748815,0,"2","1997",684030.619,2.57298423654336
"1997-2","4602075","June 30, 1997","2680","WINNIPEG","RITCHOT RM",0,5,0,0,"2","1997",684030.619,0
"1997-2","4613037","June 30, 1997","2680","WINNIPEG","WEST ST. PAUL RM",0,4,0,0,"2","1997",684030.619,0
"1997-3","4613037","September 30, 1997","2680","WINNIPEG","WEST ST. PAUL RM",3,7,0.428571428571429,0,"3","1997",684091.565,0.0438537785508289
"1997-3","4613032","September 30, 1997","2680","WINNIPEG","EAST ST. PAUL RM",9,13,0.692307692307692,0,"3","1997",684091.565,0.131561335652487
"1997-3","4611040","September 30, 1997","2680","WINNIPEG","WINNIPEG CY",232,262,0.885496183206107,0,"3","1997",684091.565,3.39135887459744
"1997-3","4612047","September 30, 1997","2680","WINNIPEG","SPRINGFIELD RM",1,5,0.2,0,"3","1997",684091.565,0.0146179261836096
"1997-3","4602069","September 30, 1997","2680","WINNIPEG","TACHÉ RM",3,9,0.333333333333333,0,"3","1997",684091.565,0.0438537785508289
"1997-4","4612047","December 31, 1997","2680","WINNIPEG","SPRINGFIELD RM",0,2,0,0,"4","1997",684487.557,0
"1997-4","4614015","December 31, 1997","2680","WINNIPEG","ROSSER RM",0,1,0,0,"4","1997",684487.557,0
"1997-4","4602069","December 31, 1997","2680","WINNIPEG","TACHÉ RM",0,2,0,0,"4","1997",684487.557,0
"1997-4","4611040","December 31, 1997","2680","WINNIPEG","WINNIPEG CY",174,245,0.710204081632653,0,"4","1997",684487.557,2.54204767085342
"1997-4","4602075","December 31, 1997","2680","WINNIPEG","RITCHOT RM",0,10,0,0,"4","1997",684487.557,0
"1997-4","4613032","December 31, 1997","2680","WINNIPEG","EAST ST. PAUL RM",4,11,0.363636363636364,0,"4","1997",684487.557,0.0584378774908833
"1997-4","4613037","December 31, 1997","2680","WINNIPEG","WEST ST. PAUL RM",2,2,1,0,"4","1997",684487.557,0.0292189387454416
"1998-1","4602075","March 31, 1998","2680","WINNIPEG","RITCHOT RM",0,10,0,0,"1","1998",685038.256,0
"1998-1","4602069","March 31, 1998","2680","WINNIPEG","TACHÉ RM",0,1,0,0,"1","1998",685038.256,0
"1998-1","4613037","March 31, 1998","2680","WINNIPEG","WEST ST. PAUL RM",3,3,1,0,"1","1998",685038.256,0.0437931746690655
"1998-1","4613062","March 31, 1998","2680",NA,NA,0,8,0,0,"1","1998",685038.256,0
"1998-1","4613032","March 31, 1998","2680","WINNIPEG","EAST ST. PAUL RM",5,9,0.555555555555556,0,"1","1998",685038.256,0.0729886244484425
"1998-1","4612047","March 31, 1998","2680","WINNIPEG","SPRINGFIELD RM",0,5,0,0,"1","1998",685038.256,0
"1998-1","4611040","March 31, 1998","2680","WINNIPEG","WINNIPEG CY",198,206,0.961165048543689,0,"1","1998",685038.256,2.89034952815832
"1998-2","4612047","June 30, 1998","2680","WINNIPEG","SPRINGFIELD RM",1,8,0.125,0,"2","1998",685743.665,0.014582708540224
"1998-2","4611040","June 30, 1998","2680","WINNIPEG","WINNIPEG CY",216,256,0.84375,0,"2","1998",685743.665,3.14986504468838
"1998-2","4602069","June 30, 1998","2680","WINNIPEG","TACHÉ RM",0,3,0,0,"2","1998",685743.665,0
"1998-2","4613037","June 30, 1998","2680","WINNIPEG","WEST ST. PAUL RM",0,4,0,0,"2","1998",685743.665,0
"1998-2","4613032","June 30, 1998","2680","WINNIPEG","EAST ST. PAUL RM",6,14,0.428571428571429,0,"2","1998",685743.665,0.087496251241344
"1998-2","4613062","June 30, 1998","2680",NA,NA,0,4,0,0,"2","1998",685743.665,0
"1998-2","4613056","June 30, 1998","2680","WINNIPEG","ST. CLEMENTS RM",0,1,0,0,"2","1998",685743.665,0
"1998-3","4612047","September 30, 1998","2680","WINNIPEG","SPRINGFIELD RM",0,7,0,0,"3","1998",686857.254,0
"1998-3","4610052","September 30, 1998","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,2,0,0,"3","1998",686857.254,0
"1998-3","4613056","September 30, 1998","2680","WINNIPEG","ST. CLEMENTS RM",1,2,0.5,0,"3","1998",686857.254,0.0145590658637784
"1998-3","4611042","September 30, 1998","2680","WINNIPEG","HEADINGLEY RM",0,1,0,0,"3","1998",686857.254,0
"1998-3","4613032","September 30, 1998","2680","WINNIPEG","EAST ST. PAUL RM",9,15,0.6,0,"3","1998",686857.254,0.131031592774006
"1998-3","4613037","September 30, 1998","2680","WINNIPEG","WEST ST. PAUL RM",2,5,0.4,0,"3","1998",686857.254,0.0291181317275569
"1998-3","4611040","September 30, 1998","2680","WINNIPEG","WINNIPEG CY",219,281,0.779359430604982,0,"3","1998",686857.254,3.18843542416748
"1998-3","4602075","September 30, 1998","2680","WINNIPEG","RITCHOT RM",0,2,0,0,"3","1998",686857.254,0
"1998-3","4613062","September 30, 1998","2680",NA,NA,1,1,1,0,"3","1998",686857.254,0.0145590658637784
"1998-3","4602069","September 30, 1998","2680","WINNIPEG","TACHÉ RM",0,4,0,0,"3","1998",686857.254,0
"1998-4","4611042","December 31, 1998","2680","WINNIPEG","HEADINGLEY RM",1,2,0.5,0,"4","1998",687770.691,0.0145397297832803
"1998-4","4602075","December 31, 1998","2680","WINNIPEG","RITCHOT RM",0,3,0,0,"4","1998",687770.691,0
"1998-4","4602069","December 31, 1998","2680","WINNIPEG","TACHÉ RM",0,4,0,0,"4","1998",687770.691,0
"1998-4","4613062","December 31, 1998","2680",NA,NA,0,1,0,0,"4","1998",687770.691,0
"1998-4","4613032","December 31, 1998","2680","WINNIPEG","EAST ST. PAUL RM",7,29,0.241379310344828,0,"4","1998",687770.691,0.101778108482962
"1998-4","4613037","December 31, 1998","2680","WINNIPEG","WEST ST. PAUL RM",1,5,0.2,0,"4","1998",687770.691,0.0145397297832803
"1998-4","4611040","December 31, 1998","2680","WINNIPEG","WINNIPEG CY",221,227,0.973568281938326,0,"4","1998",687770.691,3.21328028210495
"1998-4","4613056","December 31, 1998","2680","WINNIPEG","ST. CLEMENTS RM",0,3,0,0,"4","1998",687770.691,0
"1998-4","4614015","December 31, 1998","2680","WINNIPEG","ROSSER RM",16,2,8,0,"4","1998",687770.691,0.232635676532485
"1999-1","4613032","March 31, 1999","2680","WINNIPEG","EAST ST. PAUL RM",10,13,0.769230769230769,0,"1","1999",688737.448,0.145193208660842
"1999-1","4612047","March 31, 1999","2680","WINNIPEG","SPRINGFIELD RM",0,6,0,0,"1","1999",688737.448,0
"1999-1","4602075","March 31, 1999","2680","WINNIPEG","RITCHOT RM",0,1,0,0,"1","1999",688737.448,0
"1999-1","4613056","March 31, 1999","2680","WINNIPEG","ST. CLEMENTS RM",0,1,0,0,"1","1999",688737.448,0
"1999-1","4602069","March 31, 1999","2680","WINNIPEG","TACHÉ RM",0,3,0,0,"1","1999",688737.448,0
"1999-1","4614015","March 31, 1999","2680","WINNIPEG","ROSSER RM",7,1,7,0,"1","1999",688737.448,0.10163524606259
"1999-1","4611040","March 31, 1999","2680","WINNIPEG","WINNIPEG CY",190,178,1.06741573033708,0,"1","1999",688737.448,2.758670964556
"1999-1","4613037","March 31, 1999","2680","WINNIPEG","WEST ST. PAUL RM",1,1,1,0,"1","1999",688737.448,0.0145193208660842
"1999-1","4611042","March 31, 1999","2680","WINNIPEG","HEADINGLEY RM",0,1,0,0,"1","1999",688737.448,0
"1999-2","4613037","June 30, 1999","2680","WINNIPEG","WEST ST. PAUL RM",0,1,0,0,"2","1999",689757.524,0
"1999-2","4611040","June 30, 1999","2680","WINNIPEG","WINNIPEG CY",163,161,1.01242236024845,0,"2","1999",689757.524,2.36314928548717
"1999-2","4613032","June 30, 1999","2680","WINNIPEG","EAST ST. PAUL RM",12,15,0.8,0,"2","1999",689757.524,0.173974180526663
"1999-2","4614015","June 30, 1999","2680","WINNIPEG","ROSSER RM",7,1,7,0,"2","1999",689757.524,0.101484938640553
"1999-3","4611040","September 30, 1999","2680","WINNIPEG","WINNIPEG CY",186,242,0.768595041322314,0,"3","1999",691102.989,2.69134995739398
"1999-3","4613062","September 30, 1999","2680",NA,NA,0,3,0,0,"3","1999",691102.989,0
"1999-3","4602069","September 30, 1999","2680","WINNIPEG","TACHÉ RM",0,2,0,0,"3","1999",691102.989,0
"1999-3","4613037","September 30, 1999","2680","WINNIPEG","WEST ST. PAUL RM",0,6,0,0,"3","1999",691102.989,0
"1999-3","4611042","September 30, 1999","2680","WINNIPEG","HEADINGLEY RM",0,2,0,0,"3","1999",691102.989,0
"1999-3","4613032","September 30, 1999","2680","WINNIPEG","EAST ST. PAUL RM",13,40,0.325,0,"3","1999",691102.989,0.188105104549041
"1999-3","4613056","September 30, 1999","2680","WINNIPEG","ST. CLEMENTS RM",0,5,0,0,"3","1999",691102.989,0
"1999-3","4614015","September 30, 1999","2680","WINNIPEG","ROSSER RM",7,1,7,0,"3","1999",691102.989,0.101287363987945
"1999-4","4613062","December 31, 1999","2680",NA,NA,1,1,1,0,"4","1999",692120.877,0.014448343247996
"1999-4","4602069","December 31, 1999","2680","WINNIPEG","TACHÉ RM",0,6,0,0,"4","1999",692120.877,0
"1999-4","4614015","December 31, 1999","2680","WINNIPEG","ROSSER RM",5,4,1.25,0,"4","1999",692120.877,0.0722417162399799
"1999-4","4602075","December 31, 1999","2680","WINNIPEG","RITCHOT RM",0,3,0,0,"4","1999",692120.877,0
"1999-4","4612047","December 31, 1999","2680","WINNIPEG","SPRINGFIELD RM",0,1,0,0,"4","1999",692120.877,0
"1999-4","4611040","December 31, 1999","2680","WINNIPEG","WINNIPEG CY",161,198,0.813131313131313,0,"4","1999",692120.877,2.32618326292735
"1999-4","4613037","December 31, 1999","2680","WINNIPEG","WEST ST. PAUL RM",0,1,0,0,"4","1999",692120.877,0
"1999-4","4613056","December 31, 1999","2680","WINNIPEG","ST. CLEMENTS RM",0,2,0,0,"4","1999",692120.877,0
"1999-4","4613032","December 31, 1999","2680","WINNIPEG","EAST ST. PAUL RM",7,16,0.4375,0,"4","1999",692120.877,0.101138402735972
"1999-4","4611042","December 31, 1999","2680","WINNIPEG","HEADINGLEY RM",1,5,0.2,0,"4","1999",692120.877,0.014448343247996
"2000-1","4611040","March 31, 2000","2680","WINNIPEG","WINNIPEG CY",153,178,0.859550561797753,0,"1","2000",693083.258,2.20752699237759
"2000-1","4612047","March 31, 2000","2680","WINNIPEG","SPRINGFIELD RM",7,5,1.4,0,"1","2000",693083.258,0.100997966971524
"2000-1","4614015","March 31, 2000","2680","WINNIPEG","ROSSER RM",3,1,3,0,"1","2000",693083.258,0.0432848429877958
"2000-1","4602069","March 31, 2000","2680","WINNIPEG","TACHÉ RM",2,18,0.111111111111111,0,"1","2000",693083.258,0.0288565619918639
"2000-1","4613032","March 31, 2000","2680","WINNIPEG","EAST ST. PAUL RM",10,17,0.588235294117647,0,"1","2000",693083.258,0.144282809959319
"2000-1","4613056","March 31, 2000","2680","WINNIPEG","ST. CLEMENTS RM",0,5,0,0,"1","2000",693083.258,0
"2000-1","4613037","March 31, 2000","2680","WINNIPEG","WEST ST. PAUL RM",0,1,0,0,"1","2000",693083.258,0
"2000-1","4611042","March 31, 2000","2680","WINNIPEG","HEADINGLEY RM",1,5,0.2,0,"1","2000",693083.258,0.0144282809959319
"2000-1","4602075","March 31, 2000","2680","WINNIPEG","RITCHOT RM",0,9,0,0,"1","2000",693083.258,0
"2000-2","4610052","June 30, 2000","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,2,0,0,"2","2000",693990.132,0
"2000-2","4612047","June 30, 2000","2680","WINNIPEG","SPRINGFIELD RM",8,4,2,0,"2","2000",693990.132,0.11527541431958
"2000-2","4602075","June 30, 2000","2680","WINNIPEG","RITCHOT RM",1,2,0.5,0,"2","2000",693990.132,0.0144094267899475
"2000-2","4613062","June 30, 2000","2680",NA,NA,0,1,0,0,"2","2000",693990.132,0
"2000-2","4613032","June 30, 2000","2680","WINNIPEG","EAST ST. PAUL RM",6,13,0.461538461538462,0,"2","2000",693990.132,0.086456560739685
"2000-2","4602069","June 30, 2000","2680","WINNIPEG","TACHÉ RM",2,3,0.666666666666667,0,"2","2000",693990.132,0.028818853579895
"2000-2","4614015","June 30, 2000","2680","WINNIPEG","ROSSER RM",3,1,3,0,"2","2000",693990.132,0.0432282803698425
"2000-2","4613056","June 30, 2000","2680","WINNIPEG","ST. CLEMENTS RM",0,2,0,0,"2","2000",693990.132,0
"2000-2","4611040","June 30, 2000","2680","WINNIPEG","WINNIPEG CY",145,208,0.697115384615385,0,"2","2000",693990.132,2.08936688454239
"2000-2","4611042","June 30, 2000","2680","WINNIPEG","HEADINGLEY RM",3,8,0.375,0,"2","2000",693990.132,0.0432282803698425
"2000-2","4613037","June 30, 2000","2680","WINNIPEG","WEST ST. PAUL RM",0,1,0,0,"2","2000",693990.132,0
"2000-3","4613062","September 30, 2000","2680",NA,NA,1,1,1,0,"3","2000",694583.947,0.0143971078559925
"2000-3","4613037","September 30, 2000","2680","WINNIPEG","WEST ST. PAUL RM",0,5,0,0,"3","2000",694583.947,0
"2000-3","4613056","September 30, 2000","2680","WINNIPEG","ST. CLEMENTS RM",0,5,0,0,"3","2000",694583.947,0
"2000-3","4614015","September 30, 2000","2680","WINNIPEG","ROSSER RM",3,1,3,0,"3","2000",694583.947,0.0431913235679776
"2000-3","4611040","September 30, 2000","2680","WINNIPEG","WINNIPEG CY",167,225,0.742222222222222,0,"3","2000",694583.947,2.40431701195075
"2000-3","4612047","September 30, 2000","2680","WINNIPEG","SPRINGFIELD RM",8,4,2,0,"3","2000",694583.947,0.11517686284794
"2000-3","4611042","September 30, 2000","2680","WINNIPEG","HEADINGLEY RM",4,8,0.5,0,"3","2000",694583.947,0.0575884314239701
"2000-3","4610052","September 30, 2000","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,2,0,0,"3","2000",694583.947,0
"2000-3","4602069","September 30, 2000","2680","WINNIPEG","TACHÉ RM",3,6,0.5,0,"3","2000",694583.947,0.0431913235679776
"2000-3","4613032","September 30, 2000","2680","WINNIPEG","EAST ST. PAUL RM",15,22,0.681818181818182,0,"3","2000",694583.947,0.215956617839888
"2000-4","4612047","December 31, 2000","2680","WINNIPEG","SPRINGFIELD RM",4,7,0.571428571428571,0,"4","2000",695482.826,0.0575140010718252
"2000-4","4602075","December 31, 2000","2680","WINNIPEG","RITCHOT RM",0,6,0,0,"4","2000",695482.826,0
"2000-4","4611042","December 31, 2000","2680","WINNIPEG","HEADINGLEY RM",3,3,1,0,"4","2000",695482.826,0.0431355008038689
"2000-4","4602069","December 31, 2000","2680","WINNIPEG","TACHÉ RM",4,6,0.666666666666667,0,"4","2000",695482.826,0.0575140010718252
"2000-4","4611040","December 31, 2000","2680","WINNIPEG","WINNIPEG CY",179,245,0.730612244897959,0,"4","2000",695482.826,2.57375154796418
"2000-4","4613062","December 31, 2000","2680",NA,NA,1,6,0.166666666666667,0,"4","2000",695482.826,0.0143785002679563
"2000-4","4610052","December 31, 2000","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,2,0,0,"4","2000",695482.826,0
"2000-4","4613056","December 31, 2000","2680","WINNIPEG","ST. CLEMENTS RM",1,12,0.0833333333333333,0,"4","2000",695482.826,0.0143785002679563
"2000-4","4613032","December 31, 2000","2680","WINNIPEG","EAST ST. PAUL RM",20,37,0.540540540540541,0,"4","2000",695482.826,0.287570005359126
"2000-4","4613037","December 31, 2000","2680","WINNIPEG","WEST ST. PAUL RM",0,2,0,0,"4","2000",695482.826,0
"2000-4","4614015","December 31, 2000","2680","WINNIPEG","ROSSER RM",3,1,3,0,"4","2000",695482.826,0.0431355008038689
"2001-1","4611042","March 31, 2001","2680","WINNIPEG","HEADINGLEY RM",2,5,0.4,0,"1","2001",696429.217,0.0287179220971713
"2001-1","4612047","March 31, 2001","2680","WINNIPEG","SPRINGFIELD RM",2,5,0.4,0,"1","2001",696429.217,0.0287179220971713
"2001-1","4614015","March 31, 2001","2680","WINNIPEG","ROSSER RM",3,1,3,0,"1","2001",696429.217,0.0430768831457569
"2001-1","4613037","March 31, 2001","2680","WINNIPEG","WEST ST. PAUL RM",0,1,0,0,"1","2001",696429.217,0
"2001-1","4613056","March 31, 2001","2680","WINNIPEG","ST. CLEMENTS RM",3,7,0.428571428571429,0,"1","2001",696429.217,0.0430768831457569
"2001-1","4611040","March 31, 2001","2680","WINNIPEG","WINNIPEG CY",170,212,0.80188679245283,0,"1","2001",696429.217,2.44102337825956
"2001-1","4613032","March 31, 2001","2680","WINNIPEG","EAST ST. PAUL RM",21,25,0.84,0,"1","2001",696429.217,0.301538182020299
"2001-1","4602075","March 31, 2001","2680","WINNIPEG","RITCHOT RM",0,3,0,0,"1","2001",696429.217,0
"2001-1","4613062","March 31, 2001","2680",NA,NA,1,2,0.5,0,"1","2001",696429.217,0.0143589610485856
"2001-1","4602069","March 31, 2001","2680","WINNIPEG","TACHÉ RM",1,15,0.0666666666666667,0,"1","2001",696429.217,0.0143589610485856
"2001-2","4613037","June 30, 2001","2680","WINNIPEG","WEST ST. PAUL RM",0,2,0,0,"2","2001",697423.122,0
"2001-2","4613032","June 30, 2001","2680","WINNIPEG","EAST ST. PAUL RM",22,34,0.647058823529412,0,"2","2001",697423.122,0.315446954739766
"2001-2","4602069","June 30, 2001","2680","WINNIPEG","TACHÉ RM",1,3,0.333333333333333,0,"2","2001",697423.122,0.0143384979427166
"2001-2","4613056","June 30, 2001","2680","WINNIPEG","ST. CLEMENTS RM",2,7,0.285714285714286,0,"2","2001",697423.122,0.0286769958854332
"2001-2","4611040","June 30, 2001","2680","WINNIPEG","WINNIPEG CY",170,266,0.639097744360902,0.0488721804511278,"2","2001",697423.122,2.43754465026182
"2001-2","4614015","June 30, 2001","2680","WINNIPEG","ROSSER RM",3,1,3,0,"2","2001",697423.122,0.0430154938281498
"2001-2","4611042","June 30, 2001","2680","WINNIPEG","HEADINGLEY RM",1,3,0.333333333333333,0,"2","2001",697423.122,0.0143384979427166
"2001-2","4613062","June 30, 2001","2680",NA,NA,0,2,0,0,"2","2001",697423.122,0
"2001-2","4612047","June 30, 2001","2680","WINNIPEG","SPRINGFIELD RM",1,3,0.333333333333333,0,"2","2001",697423.122,0.0143384979427166
"2001-3","4611042","September 30, 2001","2680","WINNIPEG","HEADINGLEY RM",3,6,0.5,0,"3","2001",698560.974,0.0429454279820676
"2001-3","4613032","September 30, 2001","2680","WINNIPEG","EAST ST. PAUL RM",16,26,0.615384615384615,0,"3","2001",698560.974,0.229042282571027
"2001-3","4614015","September 30, 2001","2680","WINNIPEG","ROSSER RM",3,1,3,0,"3","2001",698560.974,0.0429454279820676
"2001-3","4612047","September 30, 2001","2680","WINNIPEG","SPRINGFIELD RM",0,3,0,0,"3","2001",698560.974,0
"2001-3","4613037","September 30, 2001","2680","WINNIPEG","WEST ST. PAUL RM",1,2,0.5,0,"3","2001",698560.974,0.0143151426606892
"2001-3","4613056","September 30, 2001","2680","WINNIPEG","ST. CLEMENTS RM",0,4,0,0,"3","2001",698560.974,0
"2001-3","4611040","September 30, 2001","2680","WINNIPEG","WINNIPEG CY",135,208,0.649038461538462,0,"3","2001",698560.974,1.93254425919304
"2001-3","4613062","September 30, 2001","2680",NA,NA,0,2,0,0,"3","2001",698560.974,0
"2001-3","4602069","September 30, 2001","2680","WINNIPEG","TACHÉ RM",0,7,0,0,"3","2001",698560.974,0
"2001-4","4613062","December 31, 2001","2680",NA,NA,1,3,0.333333333333333,0,"4","2001",699611.33,0.0142936507331864
"2001-4","4602075","December 31, 2001","2680","WINNIPEG","RITCHOT RM",0,5,0,0,"4","2001",699611.33,0
"2001-4","4612047","December 31, 2001","2680","WINNIPEG","SPRINGFIELD RM",3,16,0.1875,0,"4","2001",699611.33,0.0428809521995591
"2001-4","4611042","December 31, 2001","2680","WINNIPEG","HEADINGLEY RM",2,7,0.285714285714286,0,"4","2001",699611.33,0.0285873014663728
"2001-4","4611040","December 31, 2001","2680","WINNIPEG","WINNIPEG CY",137,194,0.706185567010309,0,"4","2001",699611.33,1.95823015044653
"2001-4","4614015","December 31, 2001","2680","WINNIPEG","ROSSER RM",3,1,3,0,"4","2001",699611.33,0.0428809521995591
"2001-4","4613037","December 31, 2001","2680","WINNIPEG","WEST ST. PAUL RM",0,4,0,0,"4","2001",699611.33,0
"2001-4","4602069","December 31, 2001","2680","WINNIPEG","TACHÉ RM",0,1,0,0,"4","2001",699611.33,0
"2001-4","4613056","December 31, 2001","2680","WINNIPEG","ST. CLEMENTS RM",0,2,0,0,"4","2001",699611.33,0
"2001-4","4613032","December 31, 2001","2680","WINNIPEG","EAST ST. PAUL RM",22,27,0.814814814814815,0,"4","2001",699611.33,0.3144603161301
"2002-1","4613056","March 31, 2002","2680","WINNIPEG","ST. CLEMENTS RM",1,2,0.5,0,"1","2002",700670.625,0.0142720411605667
"2002-1","4614015","March 31, 2002","2680","WINNIPEG","ROSSER RM",2,1,2,0,"1","2002",700670.625,0.0285440823211334
"2002-1","4612047","March 31, 2002","2680","WINNIPEG","SPRINGFIELD RM",1,1,1,0,"1","2002",700670.625,0.0142720411605667
"2002-1","4602075","March 31, 2002","2680","WINNIPEG","RITCHOT RM",0,1,0,0,"1","2002",700670.625,0
"2002-1","4611040","March 31, 2002","2680","WINNIPEG","WINNIPEG CY",107,144,0.743055555555556,0,"1","2002",700670.625,1.52710840418064
"2002-1","4602069","March 31, 2002","2680","WINNIPEG","TACHÉ RM",1,11,0.0909090909090909,0,"1","2002",700670.625,0.0142720411605667
"2002-1","4613032","March 31, 2002","2680","WINNIPEG","EAST ST. PAUL RM",12,14,0.857142857142857,0,"1","2002",700670.625,0.1712644939268
"2002-2","4613037","June 30, 2002","2680","WINNIPEG","WEST ST. PAUL RM",0,3,0,0,"2","2002",701738.859,0
"2002-2","4611042","June 30, 2002","2680","WINNIPEG","HEADINGLEY RM",2,5,0.4,0,"2","2002",701738.859,0.0285006306028152
"2002-2","4611040","June 30, 2002","2680","WINNIPEG","WINNIPEG CY",193,241,0.800829875518672,0,"2","2002",701738.859,2.75031085317166
"2002-2","4613056","June 30, 2002","2680","WINNIPEG","ST. CLEMENTS RM",6,6,1,0,"2","2002",701738.859,0.0855018918084455
"2002-2","4614015","June 30, 2002","2680","WINNIPEG","ROSSER RM",2,1,2,0,"2","2002",701738.859,0.0285006306028152
"2002-2","4613062","June 30, 2002","2680",NA,NA,2,2,1,0,"2","2002",701738.859,0.0285006306028152
"2002-2","4610052","June 30, 2002","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,1,0,0,"2","2002",701738.859,0
