"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"345","2006","0140","T2C",5,3,"December 31, 2006","CALGARY",188,2,94,0
"346","2006","0140","T2E",1,1,"December 31, 2006","CALGARY",57,57,1,0
"347","2006","0140","T2E",2,1,"December 31, 2006","CALGARY",64,32,2,0
"348","2006","0140","T2E",4,3,"December 31, 2006","CALGARY",4,1,4,0
"349","2006","0140","T2E",5,3,"December 31, 2006","CALGARY",103,10,10.3,0.5
"350","2006","0140","T2G",1,1,"December 31, 2006","CALGARY",13,13,1,0
"351","2006","0140","T2G",2,1,"December 31, 2006","CALGARY",4,2,2,0
"352","2006","0140","T2G",5,3,"December 31, 2006","CALGARY",726,4,181.5,17.5
"353","2006","0140","T2H",1,1,"December 31, 2006","CALGARY",3,3,1,0
"354","2006","0140","T2H",2,1,"December 31, 2006","CALGARY",8,4,2,0
"355","2006","0140","T2H",5,3,"December 31, 2006","CALGARY",369,4,92.25,5.25
"356","2006","0140","T2J",1,1,"December 31, 2006","CALGARY",3,3,1,0
"357","2006","0140","T2J",5,3,"December 31, 2006","CALGARY",500,3,166.666666666667,1.33333333333333
"358","2006","0140","T2K",1,1,"December 31, 2006","CALGARY",4,4,1,0
"359","2006","0140","T2K",2,1,"December 31, 2006","CALGARY",14,7,2,0
"360","2006","0140","T2K",5,2,"December 31, 2006","CALGARY",41,1,41,0
"361","2006","0140","T2K",5,3,"December 31, 2006","CALGARY",37,1,37,3
"362","2006","0140","T2L",1,1,"December 31, 2006","CALGARY",9,9,1,0
"363","2006","0140","T2M",1,1,"December 31, 2006","CALGARY",24,24,1,0
"364","2006","0140","T2M",2,1,"December 31, 2006","CALGARY",46,23,2,0
"365","2006","0140","T2M",4,1,"December 31, 2006","CALGARY",12,3,4,0
"366","2006","0140","T2M",5,1,"December 31, 2006","CALGARY",1,1,1,0
"367","2006","0140","T2M",5,3,"December 31, 2006","CALGARY",4,1,4,0
"368","2006","0140","T2N",1,1,"December 31, 2006","CALGARY",94,94,1,0
"369","2006","0140","T2N",2,1,"December 31, 2006","CALGARY",66,33,2,0
"370","2006","0140","T2N",5,3,"December 31, 2006","CALGARY",107,5,21.4,0
"371","2006","0140","T2P",5,3,"December 31, 2006","CALGARY",302,4,75.5,12.75
"372","2006","0140","T2R",4,3,"December 31, 2006","CALGARY",7,1,7,0
"373","2006","0140","T2R",5,3,"December 31, 2006","CALGARY",294,2,147,9.5
"374","2006","0140","T2S",1,1,"December 31, 2006","CALGARY",31,31,1,0
"375","2006","0140","T2T",1,1,"December 31, 2006","CALGARY",88,88,1,0
"376","2006","0140","T2T",2,1,"December 31, 2006","CALGARY",72,36,2,0
"377","2006","0140","T2T",4,3,"December 31, 2006","CALGARY",25,3,8.33333333333333,0
"378","2006","0140","T2T",5,3,"December 31, 2006","CALGARY",151,8,18.875,0.375
"379","2006","0140","T2V",1,1,"December 31, 2006","CALGARY",32,32,1,0
"380","2006","0140","T2V",2,1,"December 31, 2006","CALGARY",18,9,2,0
"381","2006","0140","T2V",5,3,"December 31, 2006","CALGARY",22,4,5.5,0
"382","2006","0140","T2X",1,1,"December 31, 2006","CALGARY",2,2,1,0
"383","2006","0140","T2X",5,3,"December 31, 2006","CALGARY",7,1,7,0
"384","2006","0140","T2Y",1,1,"December 31, 2006","CALGARY",56,56,1,0
"385","2006","0140","T2Y",2,1,"December 31, 2006","CALGARY",12,6,2,0
"386","2006","0140","T3A",1,1,"December 31, 2006","CALGARY",5,5,1,0
"387","2006","0140","T3B",1,1,"December 31, 2006","CALGARY",8,8,1,0
"388","2006","0140","T3B",2,1,"December 31, 2006","CALGARY",8,4,2,0
"389","2006","0140","T3C",1,1,"December 31, 2006","CALGARY",16,16,1,0
"390","2006","0140","T3C",2,1,"December 31, 2006","CALGARY",10,5,2,0
"391","2006","0140","T3C",2,3,"December 31, 2006","CALGARY",2,1,2,0
"392","2006","0140","T3C",4,3,"December 31, 2006","CALGARY",3,1,3,0
"393","2006","0140","T3C",5,3,"December 31, 2006","CALGARY",438,5,87.6,4.4
"394","2006","0140","T3E",1,1,"December 31, 2006","CALGARY",81,81,1,0
"395","2006","0140","T3E",2,1,"December 31, 2006","CALGARY",54,27,2,0
"396","2006","0140","T3E",4,3,"December 31, 2006","CALGARY",40,3,13.3333333333333,0
"397","2006","0140","T3E",5,3,"December 31, 2006","CALGARY",51,5,10.2,1.2
"398","2006","0140","T3H",1,1,"December 31, 2006","CALGARY",5,5,1,0
"399","2006","0140","T4C",1,1,"December 31, 2006","CALGARY",1,1,1,0
"400","2006","0140","nan",1,1,"December 31, 2006","CALGARY",5702,5702,1,0
"401","2006","0140","nan",1,3,"December 31, 2006","CALGARY",7,7,1,0
"402","2006","0140","nan",2,1,"December 31, 2006","CALGARY",396,198,2,0
"403","2006","0140","nan",2,3,"December 31, 2006","CALGARY",146,73,2,0
"404","2006","0140","nan",4,3,"December 31, 2006","CALGARY",1055,189,5.58201058201058,0
"405","2006","0140","nan",5,2,"December 31, 2006","CALGARY",87,1,87,0
"406","2006","0140","nan",5,3,"December 31, 2006","CALGARY",2245,32,70.15625,0.8125
"407","2007","0140","T0L",1,1,"December 31, 2007","CALGARY",3,3,1,0
"408","2007","0140","T0M",1,1,"December 31, 2007","CALGARY",2,2,1,0
"409","2007","0140","T1Y",5,3,"December 31, 2007","CALGARY",60,1,60,0
"410","2007","0140","T2A",1,1,"December 31, 2007","CALGARY",3,3,1,0
"411","2007","0140","T2A",2,1,"December 31, 2007","CALGARY",12,6,2,0
"412","2007","0140","T2A",5,3,"December 31, 2007","CALGARY",63,1,63,0
"413","2007","0140","T2B",1,1,"December 31, 2007","CALGARY",36,36,1,0
"414","2007","0140","T2C",1,1,"December 31, 2007","CALGARY",165,165,1,0
"415","2007","0140","T2C",4,3,"December 31, 2007","CALGARY",11,1,11,0
"416","2007","0140","T2C",5,2,"December 31, 2007","CALGARY",60,1,60,0
"417","2007","0140","T2C",5,3,"December 31, 2007","CALGARY",56,1,56,0
"418","2007","0140","T2E",1,1,"December 31, 2007","CALGARY",42,42,1,0
"419","2007","0140","T2E",2,1,"December 31, 2007","CALGARY",80,40,2,0
"420","2007","0140","T2E",4,3,"December 31, 2007","CALGARY",4,1,4,0
"421","2007","0140","T2E",5,3,"December 31, 2007","CALGARY",127,10,12.7,0
"422","2007","0140","T2G",1,1,"December 31, 2007","CALGARY",18,18,1,0
"423","2007","0140","T2G",2,1,"December 31, 2007","CALGARY",6,3,2,0
"424","2007","0140","T2G",5,3,"December 31, 2007","CALGARY",1426,9,158.444444444444,10.6666666666667
"425","2007","0140","T2H",1,1,"December 31, 2007","CALGARY",1,1,1,0
"426","2007","0140","T2H",2,1,"December 31, 2007","CALGARY",10,5,2,0
"427","2007","0140","T2H",5,3,"December 31, 2007","CALGARY",735,4,183.75,5.25
"428","2007","0140","T2J",1,1,"December 31, 2007","CALGARY",6,6,1,0
"429","2007","0140","T2J",5,3,"December 31, 2007","CALGARY",380,2,190,0
"430","2007","0140","T2K",1,1,"December 31, 2007","CALGARY",4,4,1,0
"431","2007","0140","T2K",2,1,"December 31, 2007","CALGARY",10,5,2,0
"432","2007","0140","T2K",5,2,"December 31, 2007","CALGARY",41,1,41,0
"433","2007","0140","T2L",1,1,"December 31, 2007","CALGARY",16,16,1,0
"434","2007","0140","T2L",5,3,"December 31, 2007","CALGARY",5,1,5,0
"435","2007","0140","T2M",1,1,"December 31, 2007","CALGARY",26,26,1,0
"436","2007","0140","T2M",2,1,"December 31, 2007","CALGARY",52,26,2,0
"437","2007","0140","T2M",4,1,"December 31, 2007","CALGARY",4,1,4,0
"438","2007","0140","T2N",1,1,"December 31, 2007","CALGARY",102,102,1,0
"439","2007","0140","T2N",2,1,"December 31, 2007","CALGARY",58,29,2,0
"440","2007","0140","T2N",5,3,"December 31, 2007","CALGARY",97,6,16.1666666666667,0
"441","2007","0140","T2P",5,3,"December 31, 2007","CALGARY",255,3,85,9.33333333333333
"442","2007","0140","T2R",5,3,"December 31, 2007","CALGARY",435,3,145,6.33333333333333
"443","2007","0140","T2S",1,1,"December 31, 2007","CALGARY",33,33,1,0
"444","2007","0140","T2T",1,1,"December 31, 2007","CALGARY",92,92,1,0
"445","2007","0140","T2T",2,1,"December 31, 2007","CALGARY",132,66,2,0
"446","2007","0140","T2T",4,3,"December 31, 2007","CALGARY",8,2,4,0
"447","2007","0140","T2T",5,2,"December 31, 2007","CALGARY",4,1,4,0
"448","2007","0140","T2T",5,3,"December 31, 2007","CALGARY",106,9,11.7777777777778,0.666666666666667
"449","2007","0140","T2V",1,1,"December 31, 2007","CALGARY",35,35,1,0
"450","2007","0140","T2V",2,1,"December 31, 2007","CALGARY",4,2,2,0
"451","2007","0140","T2V",5,3,"December 31, 2007","CALGARY",10,1,10,0
"452","2007","0140","T2X",1,1,"December 31, 2007","CALGARY",3,3,1,0
"453","2007","0140","T2X",5,3,"December 31, 2007","CALGARY",64,1,64,0
"454","2007","0140","T2Y",1,1,"December 31, 2007","CALGARY",26,26,1,0
"455","2007","0140","T2Y",5,3,"December 31, 2007","CALGARY",159,1,159,0
"456","2007","0140","T3A",1,1,"December 31, 2007","CALGARY",1,1,1,0
"457","2007","0140","T3B",1,1,"December 31, 2007","CALGARY",33,33,1,0
"458","2007","0140","T3B",2,1,"December 31, 2007","CALGARY",32,16,2,0
"459","2007","0140","T3B",5,3,"December 31, 2007","CALGARY",6,1,6,0
"460","2007","0140","T3C",1,1,"December 31, 2007","CALGARY",19,19,1,0
"461","2007","0140","T3C",2,1,"December 31, 2007","CALGARY",24,12,2,0
"462","2007","0140","T3C",2,3,"December 31, 2007","CALGARY",2,1,2,0
"463","2007","0140","T3C",4,3,"December 31, 2007","CALGARY",3,1,3,0
"464","2007","0140","T3C",5,3,"December 31, 2007","CALGARY",322,3,107.333333333333,0
"465","2007","0140","T3E",1,1,"December 31, 2007","CALGARY",92,92,1,0
"466","2007","0140","T3E",2,1,"December 31, 2007","CALGARY",110,55,2,0
"467","2007","0140","T3E",2,3,"December 31, 2007","CALGARY",4,2,2,0
"468","2007","0140","T3E",4,3,"December 31, 2007","CALGARY",45,6,7.5,0
"469","2007","0140","T3E",5,1,"December 31, 2007","CALGARY",10,2,5,1
"470","2007","0140","T3E",5,2,"December 31, 2007","CALGARY",16,1,16,0
"471","2007","0140","T3E",5,3,"December 31, 2007","CALGARY",38,2,19,2
"472","2007","0140","T3H",2,3,"December 31, 2007","CALGARY",2,1,2,0
"473","2007","0140","T3H",4,3,"December 31, 2007","CALGARY",3,1,3,0
"474","2007","0140","T3J",1,1,"December 31, 2007","CALGARY",15,15,1,0
"475","2007","0140","T4C",1,1,"December 31, 2007","CALGARY",111,111,1,0
"476","2007","0140","T4C",2,1,"December 31, 2007","CALGARY",12,6,2,0
"477","2007","0140","T4C",2,3,"December 31, 2007","CALGARY",2,1,2,0
"478","2007","0140","T4C",4,3,"December 31, 2007","CALGARY",9,2,4.5,0
"479","2007","0140","nan",1,1,"December 31, 2007","CALGARY",4225,4225,1,0
"480","2007","0140","nan",1,3,"December 31, 2007","CALGARY",1,1,1,0
"481","2007","0140","nan",2,1,"December 31, 2007","CALGARY",356,178,2,0
"482","2007","0140","nan",2,3,"December 31, 2007","CALGARY",68,34,2,0
"483","2007","0140","nan",4,1,"December 31, 2007","CALGARY",51,6,8.5,0
"484","2007","0140","nan",4,3,"December 31, 2007","CALGARY",1405,231,6.08225108225108,0
"485","2007","0140","nan",5,3,"December 31, 2007","CALGARY",2616,44,59.4545454545455,0.318181818181818
"486","2008","0140","T0L",1,1,"December 31, 2008","CALGARY",1,1,1,0
"487","2008","0140","T0M",1,1,"December 31, 2008","CALGARY",2,2,1,0
"488","2008","0140","T2A",2,1,"December 31, 2008","CALGARY",4,2,2,0
"489","2008","0140","T2A",5,3,"December 31, 2008","CALGARY",92,1,92,0
"490","2008","0140","T2B",1,1,"December 31, 2008","CALGARY",6,6,1,0
"491","2008","0140","T2B",2,1,"December 31, 2008","CALGARY",8,4,2,0
"492","2008","0140","T2B",5,3,"December 31, 2008","CALGARY",142,1,142,3
"493","2008","0140","T2C",1,1,"December 31, 2008","CALGARY",23,23,1,0
"494","2008","0140","T2C",2,1,"December 31, 2008","CALGARY",50,25,2,0
"495","2008","0140","T2C",4,3,"December 31, 2008","CALGARY",13,2,6.5,0
"496","2008","0140","T2E",1,1,"December 31, 2008","CALGARY",31,31,1,0
"497","2008","0140","T2E",2,1,"December 31, 2008","CALGARY",48,24,2,0
"498","2008","0140","T2E",4,3,"December 31, 2008","CALGARY",12,3,4,0
"499","2008","0140","T2E",5,2,"December 31, 2008","CALGARY",150,1,150,0
"500","2008","0140","T2E",5,3,"December 31, 2008","CALGARY",30,2,15,0
"501","2008","0140","T2G",1,1,"December 31, 2008","CALGARY",8,8,1,0
"502","2008","0140","T2G",2,1,"December 31, 2008","CALGARY",6,3,2,0
"503","2008","0140","T2G",5,2,"December 31, 2008","CALGARY",104,1,104,0
"504","2008","0140","T2G",5,3,"December 31, 2008","CALGARY",2215,15,147.666666666667,7.6
"505","2008","0140","T2H",1,1,"December 31, 2008","CALGARY",2,2,1,0
"506","2008","0140","T2H",2,1,"December 31, 2008","CALGARY",4,2,2,0
"507","2008","0140","T2H",5,3,"December 31, 2008","CALGARY",369,1,369,0
"508","2008","0140","T2J",1,1,"December 31, 2008","CALGARY",2,2,1,0
"509","2008","0140","T2K",1,1,"December 31, 2008","CALGARY",4,4,1,0
"510","2008","0140","T2K",2,1,"December 31, 2008","CALGARY",16,8,2,0
"511","2008","0140","T2L",1,1,"December 31, 2008","CALGARY",8,8,1,0
"512","2008","0140","T2M",1,1,"December 31, 2008","CALGARY",18,18,1,0
"513","2008","0140","T2M",2,1,"December 31, 2008","CALGARY",56,28,2,0
"514","2008","0140","T2M",5,3,"December 31, 2008","CALGARY",17,2,8.5,0
"515","2008","0140","T2N",1,1,"December 31, 2008","CALGARY",78,78,1,0
"516","2008","0140","T2N",2,1,"December 31, 2008","CALGARY",32,16,2,0
"517","2008","0140","T2N",4,3,"December 31, 2008","CALGARY",10,1,10,0
"518","2008","0140","T2N",5,2,"December 31, 2008","CALGARY",94,1,94,0
"519","2008","0140","T2N",5,3,"December 31, 2008","CALGARY",38,4,9.5,0
"520","2008","0140","T2P",5,3,"December 31, 2008","CALGARY",1145,7,163.571428571429,16.1428571428571
"521","2008","0140","T2R",5,3,"December 31, 2008","CALGARY",189,1,189,27
"522","2008","0140","T2S",1,1,"December 31, 2008","CALGARY",18,18,1,0
"523","2008","0140","T2S",2,1,"December 31, 2008","CALGARY",2,1,2,0
"524","2008","0140","T2T",1,1,"December 31, 2008","CALGARY",54,54,1,0
"525","2008","0140","T2T",2,1,"December 31, 2008","CALGARY",78,39,2,0
"526","2008","0140","T2T",4,3,"December 31, 2008","CALGARY",13,3,4.33333333333333,0
"527","2008","0140","T2T",5,3,"December 31, 2008","CALGARY",139,11,12.6363636363636,1
"528","2008","0140","T2V",1,1,"December 31, 2008","CALGARY",38,38,1,0
"529","2008","0140","T2V",2,1,"December 31, 2008","CALGARY",4,2,2,0
"530","2008","0140","T2V",5,3,"December 31, 2008","CALGARY",10,1,10,0
"531","2008","0140","T2W",1,1,"December 31, 2008","CALGARY",1,1,1,0
"532","2008","0140","T2Y",1,1,"December 31, 2008","CALGARY",12,12,1,0
"533","2008","0140","T2Y",5,3,"December 31, 2008","CALGARY",316,3,105.333333333333,0
"534","2008","0140","T3A",1,1,"December 31, 2008","CALGARY",1,1,1,0
"535","2008","0140","T3A",4,3,"December 31, 2008","CALGARY",6,1,6,0
"536","2008","0140","T3B",1,1,"December 31, 2008","CALGARY",12,12,1,0
"537","2008","0140","T3B",2,1,"December 31, 2008","CALGARY",22,11,2,0
"538","2008","0140","T3B",5,3,"December 31, 2008","CALGARY",68,3,22.6666666666667,1
"539","2008","0140","T3C",1,1,"December 31, 2008","CALGARY",14,14,1,0
"540","2008","0140","T3C",2,1,"December 31, 2008","CALGARY",14,7,2,0
"541","2008","0140","T3C",4,3,"December 31, 2008","CALGARY",16,1,16,0
"542","2008","0140","T3C",5,3,"December 31, 2008","CALGARY",263,2,131.5,16
"543","2008","0140","T3E",1,1,"December 31, 2008","CALGARY",54,54,1,0
"544","2008","0140","T3E",2,1,"December 31, 2008","CALGARY",72,36,2,0
"545","2008","0140","T3E",4,3,"December 31, 2008","CALGARY",20,5,4,0
"546","2008","0140","T3E",5,3,"December 31, 2008","CALGARY",42,5,8.4,0
"547","2008","0140","T3G",5,3,"December 31, 2008","CALGARY",56,1,56,0
"548","2008","0140","T3H",2,3,"December 31, 2008","CALGARY",2,1,2,0
"549","2008","0140","T3H",4,3,"December 31, 2008","CALGARY",3,1,3,0
"550","2008","0140","T3J",1,1,"December 31, 2008","CALGARY",38,38,1,0
"551","2008","0140","T3K",5,2,"December 31, 2008","CALGARY",20,1,20,0
"552","2008","0140","T4C",1,1,"December 31, 2008","CALGARY",130,130,1,0
"553","2008","0140","T4C",2,1,"December 31, 2008","CALGARY",14,7,2,0
"554","2008","0140","T4C",4,1,"December 31, 2008","CALGARY",12,3,4,0
"555","2008","0140","T4C",4,3,"December 31, 2008","CALGARY",67,12,5.58333333333333,0
"556","2008","0140","T4C",5,3,"December 31, 2008","CALGARY",242,4,60.5,0
"557","2008","0140","nan",1,1,"December 31, 2008","CALGARY",2033,2033,1,0
"558","2008","0140","nan",1,2,"December 31, 2008","CALGARY",1,1,1,0
"559","2008","0140","nan",2,1,"December 31, 2008","CALGARY",182,91,2,0
"560","2008","0140","nan",2,3,"December 31, 2008","CALGARY",14,7,2,0
"561","2008","0140","nan",4,3,"December 31, 2008","CALGARY",677,120,5.64166666666667,0.0666666666666667
"562","2008","0140","nan",5,3,"December 31, 2008","CALGARY",1409,16,88.0625,1.375
"563","2009","0140","T0L",1,1,"December 31, 2009","CALGARY",7,7,1,0
"564","2009","0140","T0M",1,1,"December 31, 2009","CALGARY",3,3,1,0
"565","2009","0140","T2A",1,1,"December 31, 2009","CALGARY",1,1,1,0
"566","2009","0140","T2A",2,1,"December 31, 2009","CALGARY",2,1,2,0
"567","2009","0140","T2B",1,1,"December 31, 2009","CALGARY",8,8,1,0
"568","2009","0140","T2B",5,3,"December 31, 2009","CALGARY",142,1,142,3
"569","2009","0140","T2C",1,1,"December 31, 2009","CALGARY",80,80,1,0
"570","2009","0140","T2C",2,1,"December 31, 2009","CALGARY",40,20,2,0
"571","2009","0140","T2C",4,3,"December 31, 2009","CALGARY",34,4,8.5,0
"572","2009","0140","T2E",1,1,"December 31, 2009","CALGARY",27,27,1,0
"573","2009","0140","T2E",2,1,"December 31, 2009","CALGARY",20,10,2,0
"574","2009","0140","T2E",4,3,"December 31, 2009","CALGARY",8,2,4,0
"575","2009","0140","T2E",5,1,"December 31, 2009","CALGARY",15,1,15,0
"576","2009","0140","T2E",5,2,"December 31, 2009","CALGARY",150,1,150,0
"577","2009","0140","T2E",5,3,"December 31, 2009","CALGARY",29,2,14.5,0
"578","2009","0140","T2G",1,1,"December 31, 2009","CALGARY",9,9,1,0
"579","2009","0140","T2G",2,1,"December 31, 2009","CALGARY",2,1,2,0
"580","2009","0140","T2G",5,3,"December 31, 2009","CALGARY",1696,11,154.181818181818,9.27272727272727
"581","2009","0140","T2H",1,1,"December 31, 2009","CALGARY",7,7,1,0
"582","2009","0140","T2H",5,3,"December 31, 2009","CALGARY",369,1,369,0
"583","2009","0140","T2J",1,1,"December 31, 2009","CALGARY",2,2,1,0
"584","2009","0140","T2K",1,1,"December 31, 2009","CALGARY",4,4,1,0
"585","2009","0140","T2K",2,1,"December 31, 2009","CALGARY",6,3,2,0
"586","2009","0140","T2K",5,2,"December 31, 2009","CALGARY",5,1,5,0
"587","2009","0140","T2L",1,1,"December 31, 2009","CALGARY",1,1,1,0
"588","2009","0140","T2M",1,1,"December 31, 2009","CALGARY",17,17,1,0
"589","2009","0140","T2M",2,1,"December 31, 2009","CALGARY",20,10,2,0
"590","2009","0140","T2M",5,3,"December 31, 2009","CALGARY",14,1,14,0
"591","2009","0140","T2N",1,1,"December 31, 2009","CALGARY",50,50,1,0
"592","2009","0140","T2N",2,1,"December 31, 2009","CALGARY",18,9,2,0
"593","2009","0140","T2N",4,3,"December 31, 2009","CALGARY",10,1,10,0
"594","2009","0140","T2N",5,2,"December 31, 2009","CALGARY",94,1,94,0
"595","2009","0140","T2N",5,3,"December 31, 2009","CALGARY",8,2,4,0
"596","2009","0140","T2P",5,2,"December 31, 2009","CALGARY",88,1,88,13
"597","2009","0140","T2P",5,3,"December 31, 2009","CALGARY",1134,6,189,21
"598","2009","0140","T2R",5,3,"December 31, 2009","CALGARY",189,1,189,27
"599","2009","0140","T2S",1,1,"December 31, 2009","CALGARY",17,17,1,0
"600","2009","0140","T2T",1,1,"December 31, 2009","CALGARY",41,41,1,0
"601","2009","0140","T2T",2,1,"December 31, 2009","CALGARY",56,28,2,0
"602","2009","0140","T2T",4,3,"December 31, 2009","CALGARY",11,3,3.66666666666667,0
"603","2009","0140","T2T",5,3,"December 31, 2009","CALGARY",45,4,11.25,1.25
"604","2009","0140","T2V",1,1,"December 31, 2009","CALGARY",29,29,1,0
"605","2009","0140","T2V",2,1,"December 31, 2009","CALGARY",2,1,2,0
"606","2009","0140","T2W",1,1,"December 31, 2009","CALGARY",6,6,1,0
"607","2009","0140","T2Y",1,1,"December 31, 2009","CALGARY",12,12,1,0
"608","2009","0140","T2Y",5,3,"December 31, 2009","CALGARY",157,2,78.5,0
"609","2009","0140","T3A",4,3,"December 31, 2009","CALGARY",6,1,6,0
"610","2009","0140","T3B",1,1,"December 31, 2009","CALGARY",8,8,1,0
"611","2009","0140","T3B",2,1,"December 31, 2009","CALGARY",12,6,2,0
"612","2009","0140","T3B",5,3,"December 31, 2009","CALGARY",58,2,29,1.5
"613","2009","0140","T3C",1,1,"December 31, 2009","CALGARY",9,9,1,0
"614","2009","0140","T3C",2,1,"December 31, 2009","CALGARY",4,2,2,0
"615","2009","0140","T3C",4,3,"December 31, 2009","CALGARY",16,1,16,0
"616","2009","0140","T3C",5,3,"December 31, 2009","CALGARY",159,1,159,32
"617","2009","0140","T3E",1,1,"December 31, 2009","CALGARY",23,23,1,0
"618","2009","0140","T3E",2,1,"December 31, 2009","CALGARY",30,15,2,0
"619","2009","0140","T3E",4,3,"December 31, 2009","CALGARY",4,1,4,0
"620","2009","0140","T3E",5,3,"December 31, 2009","CALGARY",56,1,56,0
"621","2009","0140","T3J",1,1,"December 31, 2009","CALGARY",29,29,1,0
"622","2009","0140","T3R",5,3,"December 31, 2009","CALGARY",54,1,54,0
"623","2009","0140","T4B",1,1,"December 31, 2009","CALGARY",1,1,1,0
"624","2009","0140","T4C",1,1,"December 31, 2009","CALGARY",158,158,1,0
"625","2009","0140","T4C",2,1,"December 31, 2009","CALGARY",30,15,2,0
"626","2009","0140","T4C",4,1,"December 31, 2009","CALGARY",12,3,4,0
"627","2009","0140","T4C",4,3,"December 31, 2009","CALGARY",30,7,4.28571428571429,0
"628","2009","0140","T4C",5,3,"December 31, 2009","CALGARY",175,4,43.75,0
"629","2009","0140","nan",1,1,"December 31, 2009","CALGARY",2484,2484,1,0
"630","2009","0140","nan",2,1,"December 31, 2009","CALGARY",224,112,2,0
