"","ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"15021","2018","2421035",2,1,"December 31, 2018","1400","QUÉBEC","CHÂTEAU-RICHER V",1,1,1,0,4,"824338.25",0.0121309426076007
"15022","2018","2421035",4,1,"December 31, 2018","1400","QUÉBEC","CHÂTEAU-RICHER V",1,1,1,0,4,"824338.25",0.0121309426076007
"15023","2018","2421040",1,1,"December 31, 2018","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15024","2018","2421045",1,1,"December 31, 2018","1400","QUÉBEC","BOISCHATEL MÉ",5,5,1,0,4,"824338.25",0.0606547130380035
"15025","2018","2421045",5,3,"December 31, 2018","1400","QUÉBEC","BOISCHATEL MÉ",1,1,1,4,4,"824338.25",0.0121309426076007
"15026","2018","2422005",1,1,"December 31, 2018","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,4,"824338.25",0.0242618852152014
"15027","2018","2422005",2,1,"December 31, 2018","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",4,3,1.33333333333333,0,4,"824338.25",0.0485237704304028
"15028","2018","2422010",1,1,"December 31, 2018","1400","QUÉBEC","SAINTE-FAMILLE PE",1,1,1,0,4,"824338.25",0.0121309426076007
"15029","2018","2422010",2,1,"December 31, 2018","1400","QUÉBEC","SAINTE-FAMILLE PE",1,1,1,0,4,"824338.25",0.0121309426076007
"15030","2018","2422020",2,1,"December 31, 2018","1400","QUÉBEC","SHANNON MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15031","2018","2422020",5,3,"December 31, 2018","1400","QUÉBEC","SHANNON MÉ",5,1,5,3,4,"824338.25",0.0606547130380035
"15032","2018","2422025",1,1,"December 31, 2018","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15033","2018","2422035",2,1,"December 31, 2018","1400","QUÉBEC","CHÂTEAU-RICHER V",6,6,1,0,4,"824338.25",0.0727856556456042
"15034","2018","2422040",1,1,"December 31, 2018","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15035","2018","2422045",1,1,"December 31, 2018","1400","QUÉBEC","BOISCHATEL MÉ",2,2,1,0,4,"824338.25",0.0242618852152014
"15036","2018","2422045",2,1,"December 31, 2018","1400","QUÉBEC","BOISCHATEL MÉ",7,7,1,0,4,"824338.25",0.0849165982532049
"15037","2018","2422045",4,1,"December 31, 2018","1400","QUÉBEC","BOISCHATEL MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15038","2018","2423027",1,1,"December 31, 2018","1400","QUÉBEC","QUÉBEC V",9,9,1,0,4,"824338.25",0.109178483468406
"15039","2018","2423027",2,1,"December 31, 2018","1400","QUÉBEC","QUÉBEC V",80,60,1.33333333333333,0,4,"824338.25",0.970475408608056
"15040","2018","2423027",4,1,"December 31, 2018","1400","QUÉBEC","QUÉBEC V",29,11,2.63636363636364,0,4,"824338.25",0.35179733562042
"15041","2018","2423027",5,3,"December 31, 2018","1400","QUÉBEC","QUÉBEC V",689,20,34.45,5.85,4,"824338.25",8.35821945663688
"15042","2018","2423057",4,1,"December 31, 2018","1400","QUÉBEC","L'ANCIENNE-LORETTE V",3,1,3,0,4,"824338.25",0.0363928278228021
"15043","2018","2423072",5,3,"December 31, 2018","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",40,2,20,7.5,4,"824338.25",0.485237704304028
"15044","2018","2425213",1,1,"December 31, 2018","1400","QUÉBEC","LÉVIS V",4,4,1,0,4,"824338.25",0.0485237704304028
"15045","2018","2425213",2,1,"December 31, 2018","1400","QUÉBEC","LÉVIS V",35,32,1.09375,0,4,"824338.25",0.424582991266025
"15046","2018","2425213",4,1,"December 31, 2018","1400","QUÉBEC","LÉVIS V",25,8,3.125,0,4,"824338.25",0.303273565190018
"15047","2018","2425213",5,1,"December 31, 2018","1400","QUÉBEC","LÉVIS V",2,1,2,2,4,"824338.25",0.0242618852152014
"15048","2018","2425213",5,3,"December 31, 2018","1400","QUÉBEC","LÉVIS V",95,4,23.75,5.5,4,"824338.25",1.15243954772207
"15049","2018","2433095",1,1,"December 31, 2018","1400","QUÉBEC","SAINT-ANTOINE-DE-TILLY MÉ",1,1,1,0,4,"824338.25",0.0121309426076007
"15050","2018","2434007",1,1,"December 31, 2018","1400","QUÉBEC","NEUVILLE V",1,1,1,0,4,"824338.25",0.0121309426076007
"15051","2018","2452007",2,1,"December 31, 2018","1060","MONTRÉAL","BROSSARD V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15052","2018","2455057",1,1,"December 31, 2018","1060","MONTRÉAL","RICHELIEU V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15053","2018","2455065",5,3,"December 31, 2018","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",5,2,2.5,2,4,"4329120.53",0.0115496899782552
"15054","2018","2456083",1,1,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-DORION V",9,9,1,0,4,"4329120.53",0.0207894419608594
"15055","2018","2456083",2,1,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-DORION V",5,4,1.25,0,4,"4329120.53",0.0115496899782552
"15056","2018","2456083",5,3,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-DORION V",3,2,1.5,2.5,4,"4329120.53",0.00692981398695314
"15057","2018","2457005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15058","2018","2457005",2,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15059","2018","2457005",4,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15060","2018","2457005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",20,9,2.22222222222222,2.22222222222222,4,"4329120.53",0.0461987599130209
"15061","2018","2457010",1,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",5,5,1,0,4,"4329120.53",0.0115496899782552
"15062","2018","2457010",2,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15063","2018","2457010",4,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15064","2018","2457010",5,3,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",1,1,1,2,4,"4329120.53",0.00230993799565105
"15065","2018","2457020",1,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15066","2018","2457020",5,3,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",6,1,6,4,4,"4329120.53",0.0138596279739063
"15067","2018","2457030",4,3,"December 31, 2018","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15068","2018","2457035",5,3,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",5,2,2.5,3.5,4,"4329120.53",0.0115496899782552
"15069","2018","2457040",1,1,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15070","2018","2457040",4,1,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15071","2018","2457040",5,3,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",11,3,3.66666666666667,3.66666666666667,4,"4329120.53",0.0254093179521615
"15072","2018","2458007",1,1,"December 31, 2018","1060","MONTRÉAL","BROSSARD V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15073","2018","2458007",2,1,"December 31, 2018","1060","MONTRÉAL","BROSSARD V",4,3,1.33333333333333,0,4,"4329120.53",0.00923975198260419
"15074","2018","2458007",5,3,"December 31, 2018","1060","MONTRÉAL","BROSSARD V",63,6,10.5,4.66666666666667,4,"4329120.53",0.145526093726016
"15075","2018","2458012",5,3,"December 31, 2018","1060","MONTRÉAL","SAINT-LAMBERT V",31,2,15.5,6,4,"4329120.53",0.0716080778651825
"15076","2018","2458033",1,1,"December 31, 2018","1060","MONTRÉAL","LES COTEAUX MÉ",6,6,1,0,4,"4329120.53",0.0138596279739063
"15077","2018","2458033",2,1,"December 31, 2018","1060","MONTRÉAL","LES COTEAUX MÉ",2,1,2,0,4,"4329120.53",0.00461987599130209
"15078","2018","2458227",1,1,"December 31, 2018","1060","MONTRÉAL","LONGUEUIL V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15079","2018","2458227",2,1,"December 31, 2018","1060","MONTRÉAL","LONGUEUIL V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15080","2018","2458227",4,1,"December 31, 2018","1060","MONTRÉAL","LONGUEUIL V",5,4,1.25,0,4,"4329120.53",0.0115496899782552
"15081","2018","2458227",4,3,"December 31, 2018","1060","MONTRÉAL","LONGUEUIL V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15082","2018","2458227",5,3,"December 31, 2018","1060","MONTRÉAL","LONGUEUIL V",42,14,3,2.71428571428571,4,"4329120.53",0.097017395817344
"15083","2018","2459010",1,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15084","2018","2459010",2,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15085","2018","2459010",4,3,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15086","2018","2459015",1,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15087","2018","2459015",2,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15088","2018","2459020",1,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15089","2018","2459020",2,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",6,5,1.2,0,4,"4329120.53",0.0138596279739063
"15090","2018","2459020",4,3,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15091","2018","2460005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",3,1,3,5,4,"4329120.53",0.00692981398695314
"15092","2018","2460013",4,3,"December 31, 2018","1060","MONTRÉAL","REPENTIGNY V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15093","2018","2460013",5,3,"December 31, 2018","1060","MONTRÉAL","REPENTIGNY V",3,1,3,2,4,"4329120.53",0.00692981398695314
"15094","2018","2460028",1,1,"December 31, 2018","1060","MONTRÉAL","L'ASSOMPTION V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15095","2018","2460028",2,1,"December 31, 2018","1060","MONTRÉAL","L'ASSOMPTION V",5,3,1.66666666666667,0,4,"4329120.53",0.0115496899782552
"15096","2018","2460028",4,1,"December 31, 2018","1060","MONTRÉAL","L'ASSOMPTION V",8,4,2,0,4,"4329120.53",0.0184795039652084
"15097","2018","2460028",5,3,"December 31, 2018","1060","MONTRÉAL","L'ASSOMPTION V",4,1,4,4,4,"4329120.53",0.00923975198260419
"15098","2018","2460040",1,1,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15099","2018","2460040",5,3,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",2,1,2,2,4,"4329120.53",0.00461987599130209
"15100","2018","2463048",1,1,"December 31, 2018","1060","MONTRÉAL","SAINT-LIN--LAURENTIDES V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15101","2018","2464008",1,1,"December 31, 2018","1060","MONTRÉAL","TERREBONNE V",13,13,1,0,4,"4329120.53",0.0300291939434636
"15102","2018","2464008",2,1,"December 31, 2018","1060","MONTRÉAL","TERREBONNE V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15103","2018","2464008",4,1,"December 31, 2018","1060","MONTRÉAL","TERREBONNE V",31,13,2.38461538461538,0,4,"4329120.53",0.0716080778651825
"15104","2018","2464008",4,3,"December 31, 2018","1060","MONTRÉAL","TERREBONNE V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15105","2018","2464008",5,3,"December 31, 2018","1060","MONTRÉAL","TERREBONNE V",69,8,8.625,4.625,4,"4329120.53",0.159385721699922
"15106","2018","2464015",1,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",13,13,1,0,4,"4329120.53",0.0300291939434636
"15107","2018","2464015",2,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",14,10,1.4,0,4,"4329120.53",0.0323391319391147
"15108","2018","2464015",4,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",5,2,2.5,0,4,"4329120.53",0.0115496899782552
"15109","2018","2464015",4,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",14,5,2.8,0,4,"4329120.53",0.0323391319391147
"15110","2018","2464015",5,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",50,9,5.55555555555556,2.88888888888889,4,"4329120.53",0.115496899782552
"15111","2018","2465005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",29,29,1,0,4,"4329120.53",0.0669882018738804
"15112","2018","2465005",2,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",10,9,1.11111111111111,0,4,"4329120.53",0.0230993799565105
"15113","2018","2465005",4,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",14,6,2.33333333333333,0,4,"4329120.53",0.0323391319391147
"15114","2018","2465005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",424,33,12.8484848484848,6.18181818181818,4,"4329120.53",0.979413710156044
"15115","2018","2466007",5,3,"December 31, 2018","1060","MONTRÉAL","BROSSARD V",4,2,2,4.5,4,"4329120.53",0.00923975198260419
"15116","2018","2466023",1,1,"December 31, 2018","1060","MONTRÉAL","MONTRÉAL V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15117","2018","2466023",2,1,"December 31, 2018","1060","MONTRÉAL","MONTRÉAL V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15118","2018","2466023",4,1,"December 31, 2018","1060","MONTRÉAL","MONTRÉAL V",9,3,3,0,4,"4329120.53",0.0207894419608594
"15119","2018","2466023",4,3,"December 31, 2018","1060","MONTRÉAL","MONTRÉAL V",14,4,3.5,0,4,"4329120.53",0.0323391319391147
"15120","2018","2466023",5,3,"December 31, 2018","1060","MONTRÉAL","MONTRÉAL V",167,54,3.09259259259259,8.83333333333333,4,"4329120.53",0.385759645273725
"15121","2018","2466032",5,3,"December 31, 2018","1060","MONTRÉAL","OKA MÉ",1,1,1,6,4,"4329120.53",0.00230993799565105
"15122","2018","2466062",4,1,"December 31, 2018","1060","MONTRÉAL","HAMPSTEAD V",3,1,3,0,4,"4329120.53",0.00692981398695314
"15123","2018","2466072",4,1,"December 31, 2018","1060","MONTRÉAL","MONT-ROYAL V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15124","2018","2466072",5,3,"December 31, 2018","1060","MONTRÉAL","MONT-ROYAL V",2,2,1,7.5,4,"4329120.53",0.00461987599130209
"15125","2018","2466097",5,3,"December 31, 2018","1060","MONTRÉAL","POINTE-CLAIRE V",7,2,3.5,5,4,"4329120.53",0.0161695659695573
"15126","2018","2466107",1,1,"December 31, 2018","1060","MONTRÉAL","BEACONSFIELD V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15127","2018","2466142",5,3,"December 31, 2018","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",1,1,1,6,4,"4329120.53",0.00230993799565105
"15128","2018","2467010",2,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",6,6,1,0,4,"4329120.53",0.0138596279739063
"15129","2018","2467010",4,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15130","2018","2467010",4,3,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15131","2018","2467015",1,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15132","2018","2467015",2,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15133","2018","2467015",4,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",5,4,1.25,0,4,"4329120.53",0.0115496899782552
"15134","2018","2467015",4,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15135","2018","2467015",5,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",33,12,2.75,3.08333333333333,4,"4329120.53",0.0762279538564846
"15136","2018","2467020",1,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15137","2018","2467020",2,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15138","2018","2467020",4,3,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",3,1,3,0,4,"4329120.53",0.00692981398695314
"15139","2018","2467020",5,3,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",32,2,16,5.5,4,"4329120.53",0.0739180158608335
"15140","2018","2467025",5,3,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",67,2,33.5,3.5,4,"4329120.53",0.15476584570862
"15141","2018","2467035",1,1,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15142","2018","2467035",2,1,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",3,2,1.5,0,4,"4329120.53",0.00692981398695314
"15143","2018","2467035",4,1,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",8,5,1.6,0,4,"4329120.53",0.0184795039652084
"15144","2018","2467035",4,3,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15145","2018","2467035",5,3,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",7,2,3.5,3,4,"4329120.53",0.0161695659695573
"15146","2018","2467045",2,1,"December 31, 2018","1060","MONTRÉAL","MERCIER V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15147","2018","2467045",4,1,"December 31, 2018","1060","MONTRÉAL","MERCIER V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15148","2018","2467050",1,1,"December 31, 2018","1060","MONTRÉAL","CHÂTEAUGUAY V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15149","2018","2467050",5,3,"December 31, 2018","1060","MONTRÉAL","CHÂTEAUGUAY V",6,3,2,2.33333333333333,4,"4329120.53",0.0138596279739063
"15150","2018","2470022",5,3,"December 31, 2018","1060","MONTRÉAL","BEAUHARNOIS V",4,1,4,2,4,"4329120.53",0.00923975198260419
"15151","2018","2471025",1,1,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",1,1,1,0,4,"4329120.53",0.00230993799565105
"15152","2018","2471025",4,1,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",1,1,1,0,4,"4329120.53",0.00230993799565105
"15153","2018","2471033",1,1,"December 31, 2018","1060","MONTRÉAL","LES COTEAUX MÉ",1,1,1,0,4,"4329120.53",0.00230993799565105
"15154","2018","2471033",5,3,"December 31, 2018","1060","MONTRÉAL","LES COTEAUX MÉ",1,1,1,2,4,"4329120.53",0.00230993799565105
"15155","2018","2471040",1,1,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15156","2018","2471040",4,1,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15157","2018","2471040",4,3,"December 31, 2018","1060","MONTRÉAL","BELOEIL V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15158","2018","2471050",1,1,"December 31, 2018","1060","MONTRÉAL","CHÂTEAUGUAY V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15159","2018","2471055",1,1,"December 31, 2018","1060","MONTRÉAL","POINTE-DES-CASCADES VL",3,3,1,0,4,"4329120.53",0.00692981398695314
"15160","2018","2471065",1,1,"December 31, 2018","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15161","2018","2471065",4,3,"December 31, 2018","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15162","2018","2471065",5,3,"December 31, 2018","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",2,1,2,2,4,"4329120.53",0.00461987599130209
"15163","2018","2471083",4,1,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-DORION V",4,3,1.33333333333333,0,4,"4329120.53",0.00923975198260419
"15164","2018","2471083",5,3,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-DORION V",35,5,7,4.8,4,"4329120.53",0.0808478298477866
"15165","2018","2471090",1,1,"December 31, 2018","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",1,1,1,0,4,"4329120.53",0.00230993799565105
"15166","2018","2471100",1,1,"December 31, 2018","1060","MONTRÉAL","HUDSON V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15167","2018","2471105",1,1,"December 31, 2018","1060","MONTRÉAL","SAINT-LAZARE V",9,9,1,0,4,"4329120.53",0.0207894419608594
"15168","2018","2471105",2,1,"December 31, 2018","1060","MONTRÉAL","SAINT-LAZARE V",7,5,1.4,0,4,"4329120.53",0.0161695659695573
"15169","2018","2471105",4,1,"December 31, 2018","1060","MONTRÉAL","SAINT-LAZARE V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15170","2018","2471105",5,3,"December 31, 2018","1060","MONTRÉAL","SAINT-LAZARE V",2,1,2,2,4,"4329120.53",0.00461987599130209
"15171","2018","2472005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15172","2018","2472005",2,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",7,7,1,0,4,"4329120.53",0.0161695659695573
"15173","2018","2472005",4,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",21,9,2.33333333333333,0,4,"4329120.53",0.048508697908672
"15174","2018","2472005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",33,5,6.6,4.2,4,"4329120.53",0.0762279538564846
"15175","2018","2472010",1,1,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15176","2018","2472015",1,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",15,15,1,0,4,"4329120.53",0.0346490699347657
"15177","2018","2472015",2,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",4,4,1,0,4,"4329120.53",0.00923975198260419
"15178","2018","2472015",5,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",21,10,2.1,2.8,4,"4329120.53",0.048508697908672
"15179","2018","2472025",1,1,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",1,1,1,0,4,"4329120.53",0.00230993799565105
"15180","2018","2472025",4,1,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",3,1,3,0,4,"4329120.53",0.00692981398695314
"15181","2018","2472025",5,3,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",3,1,3,3,4,"4329120.53",0.00692981398695314
"15182","2018","2473005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15183","2018","2473005",4,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",13,4,3.25,0,4,"4329120.53",0.0300291939434636
"15184","2018","2473005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",20,2,10,5.5,4,"4329120.53",0.0461987599130209
"15185","2018","2473010",5,3,"December 31, 2018","1060","MONTRÉAL","CARIGNAN V",5,2,2.5,3,4,"4329120.53",0.0115496899782552
"15186","2018","2473015",1,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",7,7,1,0,4,"4329120.53",0.0161695659695573
"15187","2018","2473015",2,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15188","2018","2473015",4,1,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",5,2,2.5,0,4,"4329120.53",0.0115496899782552
"15189","2018","2473015",5,3,"December 31, 2018","1060","MONTRÉAL","MASCOUCHE V",95,12,7.91666666666667,4.08333333333333,4,"4329120.53",0.219444109586849
"15190","2018","2473020",1,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",2,2,1,0,4,"4329120.53",0.00461987599130209
"15191","2018","2473020",2,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",4,3,1.33333333333333,0,4,"4329120.53",0.00923975198260419
"15192","2018","2473020",4,1,"December 31, 2018","1060","MONTRÉAL","CANDIAC V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15193","2018","2473025",1,1,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",1,1,1,0,4,"4329120.53",0.00230993799565105
"15194","2018","2473025",5,3,"December 31, 2018","1060","MONTRÉAL","MCMASTERVILLE MÉ",4,1,4,6,4,"4329120.53",0.00923975198260419
"15195","2018","2473030",1,1,"December 31, 2018","1060","MONTRÉAL","BOIS-DES-FILION V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15196","2018","2473030",2,1,"December 31, 2018","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,0,4,"4329120.53",0.00230993799565105
"15197","2018","2473035",4,1,"December 31, 2018","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",6,3,2,0,4,"4329120.53",0.0138596279739063
"15198","2018","2474005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",23,23,1,0,4,"4329120.53",0.0531285738999741
"15199","2018","2474005",2,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",19,15,1.26666666666667,0,4,"4329120.53",0.0438888219173699
"15200","2018","2474005",4,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",44,18,2.44444444444444,0,4,"4329120.53",0.101637271808646
"15201","2018","2474005",5,3,"December 31, 2018","1060","MONTRÉAL","LAVAL V",59,12,4.91666666666667,3.25,4,"4329120.53",0.136286341743412
"15202","2018","2475005",1,1,"December 31, 2018","1060","MONTRÉAL","LAVAL V",10,10,1,0,4,"4329120.53",0.0230993799565105
"15203","2018","2475017",1,1,"December 31, 2018","1060","MONTRÉAL","SAINT-JÉRÔME V",9,9,1,0,4,"4329120.53",0.0207894419608594
"15204","2018","2475017",2,1,"December 31, 2018","1060","MONTRÉAL","SAINT-JÉRÔME V",3,3,1,0,4,"4329120.53",0.00692981398695314
"15205","2018","2475017",4,1,"December 31, 2018","1060","MONTRÉAL","SAINT-JÉRÔME V",2,1,2,0,4,"4329120.53",0.00461987599130209
"15206","2018","2475017",5,3,"December 31, 2018","1060","MONTRÉAL","SAINT-JÉRÔME V",7,3,2.33333333333333,3,4,"4329120.53",0.0161695659695573
