"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","starts_per_10kpop"
"12236","2013-3","1265",5,1,"September 30, 2013","OTTAWA",10,NA,NA,2,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"985783.3661492",0.101442166132944
"12237","2013-3","1265",5,2,"September 30, 2013","OTTAWA",363,NA,NA,11,33,2.63636363636364,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"985783.3661492",3.68235063062587
"12238","2013-3","1400",5,3,"September 30, 2013","QUÉBEC",298,NA,NA,23,12.9565217391304,2.30434782608696,2.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"792563.281",3.75995213434572
"12239","2013-3","1490",2,1,"September 30, 2013","REGINA",26,NA,NA,13,2,0,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"234267.90600000002",1.10984045761693
"12240","2013-3","1700",5,2,"September 30, 2013","SASKATOON",205,NA,NA,2,102.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"292045.46900000004",7.01945490549624
"12241","2013-3","2270",1,1,"September 30, 2013","TORONTO",2375,NA,NA,2375,1,0,2.52994398965963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"5976805.91",3.97369437081152
"12242","2013-3","2410",1,3,"September 30, 2013","VANCOUVER",5,NA,NA,5,1,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.0200712574599445
"12243","2013-3","2410",2,1,"September 30, 2013","VANCOUVER",70,NA,NA,35,2,0,1.17142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.280997604439223
"12244","2013-3","2410",2,3,"September 30, 2013","VANCOUVER",54,NA,NA,27,2,0,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.2167695805674
"12245","2013-3","2680",1,1,"September 30, 2013","WINNIPEG",556,NA,NA,556,1,0,0.950998185117967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"773247.2189999999",7.1904558637669
"12246","2013-4","0140",2,3,"December 31, 2013","CALGARY",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1382962.75",0.0289234109884738
"12247","2013-4","0140",4,3,"December 31, 2013","CALGARY",601,NA,NA,102,5.8921568627451,0,2.86486486486486,NA,NA,91,109,NA,200,103.66,1115.785874,314471.675,0,444675,2013,4,"1382962.75",4.34574250101819
"12248","2013-4","0140",5,2,"December 31, 2013","CALGARY",64,NA,NA,1,64,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1382962.75",0.462774575815581
"12249","2013-4","0140",5,3,"December 31, 2013","CALGARY",1199,NA,NA,27,44.4074074074074,3.2962962962963,3.07692307692308,13,264,290,1,NA,568,29.7288732394366,319.998618661972,357919.600352113,129900,1540000,2013,4,"1382962.75",8.66979244379503
"12250","2013-4","0580",5,2,"December 31, 2013","HALIFAX",144,NA,NA,1,144,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"406925.656",3.53872993449201
"12251","2013-4","0610",1,1,"December 31, 2013","HAMILTON",261,NA,NA,261,1,0,1.18007662835249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"756380.1560000001",3.45064578875599
"12252","2013-4","0610",5,2,"December 31, 2013","HAMILTON",87,NA,NA,2,43.5,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"756380.1560000001",1.15021526291866
"12253","2013-4","1060",1,1,"December 31, 2013","MONTRÉAL",763,NA,NA,763,1,0,0.306329113924051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",1.86500940220169
"12254","2013-4","1060",2,1,"December 31, 2013","MONTRÉAL",166,NA,NA,83,2,0,0.926829268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",0.405755649758166
"12255","2013-4","1265",4,1,"December 31, 2013","OTTAWA",458,NA,NA,87,5.26436781609195,0,3.68965517241379,NA,NA,3,164,21,188,179.345744680851,1930.45966117021,292131.973404255,0,399900,2013,4,"988064",4.63532726624996
"12256","2013-4","1265",4,3,"December 31, 2013","OTTAWA",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"988064",0.0303624056741264
"12257","2013-4","1265",5,3,"December 31, 2013","OTTAWA",274,NA,NA,16,17.125,2.4375,2.75,NA,15,72,15,NA,102,102.323529411765,1101.40023823529,282086.274509804,209900,334900,2013,4,"988064",2.77309971823688
"12258","2013-4","1400",2,1,"December 31, 2013","QUÉBEC",160,NA,NA,80,2,0,1.14473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"793815.969",2.01558051548847
"12259","2013-4","1400",4,3,"December 31, 2013","QUÉBEC",3,NA,NA,1,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"793815.969",0.0377921346654088
"12260","2013-4","1490",2,2,"December 31, 2013","REGINA",12,NA,NA,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"235394.34399999998",0.509782851876849
"12261","2013-4","1490",2,3,"December 31, 2013","REGINA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"235394.34399999998",0.0849638086461415
"12262","2013-4","2270",1,1,"December 31, 2013","TORONTO",2456,NA,NA,2456,1,0,1.36147540983607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"5992282.34",4.09860527366272
"12263","2013-4","2270",4,1,"December 31, 2013","TORONTO",953,NA,NA,148,6.43918918918919,0,1.97241379310345,NA,NA,NA,191,NA,191,0,0,378193.455497382,279900,1164000,2013,4,"5992282.34",1.59037900073313
"12264","2013-4","2410",1,3,"December 31, 2013","VANCOUVER",6,NA,NA,6,1,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"2502439.06",0.0239766078459469
"12265","2013-4","2410",2,1,"December 31, 2013","VANCOUVER",104,NA,NA,52,2,0,2.65384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"2502439.06",0.415594535996413
"12266","2013-4","2410",4,2,"December 31, 2013","VANCOUVER",8,NA,NA,1,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"2502439.06",0.0319688104612625
"12267","2013-4","2410",5,2,"December 31, 2013","VANCOUVER",511,NA,NA,297,1.72053872053872,0.390572390572391,0.501683501683502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"2502439.06",2.04200776821314
"12268","2013-4","2440",1,1,"December 31, 2013","VICTORIA",114,NA,NA,114,1,0,0.228070175438596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"369521.406",3.0850716128743
"12269","2013-4","2440",2,1,"December 31, 2013","VICTORIA",12,NA,NA,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"369521.406",0.324744380302558
"12270","2013-4","2440",2,3,"December 31, 2013","VICTORIA",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"369521.406",0.0541240633837597
"12271","2013-4","2440",5,3,"December 31, 2013","VICTORIA",221,NA,NA,8,27.625,3.25,3.75,NA,38,107,13,NA,158,37.9810126582278,408.823822151899,400803.670886076,209888,679900,2013,4,"369521.406",5.98070900390545
"12272","2013-4","2680",1,3,"December 31, 2013","WINNIPEG",7,NA,NA,7,1,0,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"775759.5310000001",0.0902341475711756
"12273","2013-4","2680",2,1,"December 31, 2013","WINNIPEG",16,NA,NA,8,2,0,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"775759.5310000001",0.206249480162687
"12274","2014-1","0340",1,1,"March 31, 2014","EDMONTON",1309,NA,NA,1309,1,0,0.447429009976976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"1316814.03",9.94065957817901
"12275","2014-1","0340",2,3,"March 31, 2014","EDMONTON",22,NA,NA,11,2,0,2.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"1316814.03",0.167069908876958
"12276","2014-1","0340",4,1,"March 31, 2014","EDMONTON",35,NA,NA,11,3.18181818181818,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"1316814.03",0.265793036849706
"12277","2014-1","0340",5,2,"March 31, 2014","EDMONTON",166,NA,NA,4,41.5,1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"1316814.03",1.26061840334432
"12278","2014-1","0580",1,2,"March 31, 2014","HALIFAX",5,NA,NA,5,1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"407228.03099999996",0.122781331818487
"12279","2014-1","0610",1,1,"March 31, 2014","HAMILTON",177,NA,NA,177,1,0,0.638418079096045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"757483.7810000001",2.33668369461761
"12280","2014-1","1060",5,4,"March 31, 2014","MONTRÉAL",131,NA,NA,2,65.5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"4096554.69",0.319780913262994
"12281","2014-1","1265",1,1,"March 31, 2014","OTTAWA",235,NA,NA,235,1,0,1.05957446808511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"990453.6944455979",2.37265004227724
"12282","2014-1","1265",4,1,"March 31, 2014","OTTAWA",205,NA,NA,43,4.76744186046512,0.0697674418604651,1.97674418604651,NA,1,15,96,18,130,163.853846153846,1763.70641461538,412095.692307692,279900,3099900,2014,1,"990453.6944455979",2.06975854751845
"12283","2014-1","1400",1,1,"March 31, 2014","QUÉBEC",122,NA,NA,122,1,0,1.14150943396226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"795037.3439999999",1.5345191131047
"12284","2014-1","1400",2,1,"March 31, 2014","QUÉBEC",122,NA,NA,61,2,0,2.36206896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"795037.3439999999",1.5345191131047
"12285","2014-1","1490",2,1,"March 31, 2014","REGINA",42,NA,NA,21,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"236439.219",1.77635504708718
"12286","2014-1","1490",5,2,"March 31, 2014","REGINA",106,NA,NA,26,4.07692307692308,0.730769230769231,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"236439.219",4.48318178550573
"12287","2014-1","1700",1,1,"March 31, 2014","SASKATOON",218,NA,NA,218,1,0,1.38139534883721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"294962.90599999996",7.39075984015428
"12288","2014-1","1700",4,3,"March 31, 2014","SASKATOON",28,NA,NA,5,5.6,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"294962.90599999996",0.949271906074861
"12289","2014-1","1700",5,3,"March 31, 2014","SASKATOON",199,NA,NA,4,49.75,0,4.33333333333333,NA,3,42,NA,NA,45,112.311111111111,1208.90556888889,355240,265000,448000,2014,1,"294962.90599999996",6.74661104674633
"12290","2014-1","2440",1,3,"March 31, 2014","VICTORIA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"370921.281",0.0269598982647749
"12291","2014-1","2680",2,1,"March 31, 2014","WINNIPEG",24,NA,NA,12,2,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"778179.1560000001",0.308412270040294
"12292","2014-1","2680",4,3,"March 31, 2014","WINNIPEG",57,NA,NA,8,7.125,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1,"778179.1560000001",0.732479141345698
"12293","2014-2","0340",2,1,"June 30, 2014","EDMONTON",726,NA,NA,363,2,0,0.665745856353591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"1324193.72",5.48258150627689
"12294","2014-2","0340",2,3,"June 30, 2014","EDMONTON",66,NA,NA,33,2,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"1324193.72",0.498416500570626
"12295","2014-2","0580",1,2,"June 30, 2014","HALIFAX",5,NA,NA,5,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"407498.719",0.122699772216953
"12296","2014-2","0580",5,2,"June 30, 2014","HALIFAX",121,NA,NA,4,30.25,1.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"407498.719",2.96933448765025
"12297","2014-2","0610",1,3,"June 30, 2014","HAMILTON",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"758579.469",0.0527301378888228
"12298","2014-2","0610",5,2,"June 30, 2014","HAMILTON",47,NA,NA,1,47,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"758579.469",0.619579120193668
"12299","2014-2","1060",5,2,"June 30, 2014","MONTRÉAL",531,512,19,127,4.18110236220472,0.984251968503937,1.04545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"4101292.3099999996",1.2947138605685
"12300","2014-2","1060",5,4,"June 30, 2014","MONTRÉAL",207,NA,NA,4,51.75,4.25,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"4101292.3099999996",0.5047189625945
"12301","2014-2","1265",2,2,"June 30, 2014","OTTAWA",6,NA,NA,3,2,0,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"992888.051763518",0.060429773420509
"12302","2014-2","1265",5,3,"June 30, 2014","OTTAWA",625,NA,NA,8,78.125,9,2,NA,62,107,NA,NA,169,100.970414201183,1086.83544142012,329603.550295858,225000,439000,2014,2,"992888.051763518",6.29476806463635
"12303","2014-2","1400",5,2,"June 30, 2014","QUÉBEC",460,459,1,38,12.1052631578947,1.73684210526316,1.39393939393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"796227.406",5.77724399504028
"12304","2014-2","1490",4,1,"June 30, 2014","REGINA",47,NA,NA,12,3.91666666666667,0,1.8,NA,NA,4,2,NA,6,0,0,299795.833333333,297400,304275,2014,2,"237402.53100000002",1.97975985352911
"12305","2014-2","2270",4,1,"June 30, 2014","TORONTO",1218,NA,NA,202,6.02970297029703,0,3.0360824742268,NA,NA,NA,51,NA,51,23.5294117647059,253.268235294118,411900,389900,430900,2014,2,"6019384.53",2.02346268780406
"12306","2014-2","2270",4,2,"June 30, 2014","TORONTO",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"6019384.53",0.00664519766109709
"12307","2014-2","2440",1,1,"June 30, 2014","VICTORIA",139,NA,NA,139,1,0,0.381294964028777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"372346.46900000004",3.73308226537795
"12308","2014-2","2440",5,3,"June 30, 2014","VICTORIA",50,NA,NA,2,25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2,"372346.46900000004",1.34283534725825
"12309","2014-3","0140",2,1,"September 30, 2014","CALGARY",342,NA,NA,171,2,0,0.360248447204969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"1404290.5",2.4353935314666
"12310","2014-3","0140",4,1,"September 30, 2014","CALGARY",38,NA,NA,9,4.22222222222222,0,0.111111111111111,NA,NA,1,22,NA,23,0,0,412904.304347826,352900,487300,2014,3,"1404290.5",0.270599281274067
"12311","2014-3","0140",5,2,"September 30, 2014","CALGARY",276,NA,NA,4,69,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"1404290.5",1.96540530609585
"12312","2014-3","0340",1,2,"September 30, 2014","EDMONTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"1328321.5",0.00752829793088496
"12313","2014-3","0580",1,2,"September 30, 2014","HALIFAX",9,NA,NA,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"406870.68799999997",0.221200500931638
"12314","2014-3","0580",2,1,"September 30, 2014","HALIFAX",26,NA,NA,13,2,0,0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"406870.68799999997",0.639023669358064
"12315","2014-3","0580",5,0,"September 30, 2014","HALIFAX",12,NA,NA,1,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"406870.68799999997",0.294934001242183
"12316","2014-3","0580",5,2,"September 30, 2014","HALIFAX",582,581,1,7,83.1428571428571,1.85714285714286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"406870.68799999997",14.3042990602459
"12317","2014-3","0610",1,1,"September 30, 2014","HAMILTON",327,NA,NA,327,1,0,0.439252336448598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"759123.625",4.30759877878916
"12318","2014-3","0610",5,3,"September 30, 2014","HAMILTON",161,NA,NA,2,80.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"759123.625",2.12086667701852
"12319","2014-3","1265",1,1,"September 30, 2014","OTTAWA",537,NA,NA,537,1,0,1.15270018621974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"995267.8831996779",5.39553228899142
"12320","2014-3","1265",5,3,"September 30, 2014","OTTAWA",249,NA,NA,16,15.5625,2.6875,1.1875,4,60,121,28,NA,213,102.577464788732,1104.13357323944,304592,169900,919900,2014,3,"995267.8831996779",2.5018389943368
"12321","2014-3","1490",1,2,"September 30, 2014","REGINA",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"237721.31300000002",0.1261981924187
"12322","2014-3","1490",1,3,"September 30, 2014","REGINA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"237721.31300000002",0.0420660641395667
"12323","2014-3","1490",2,1,"September 30, 2014","REGINA",26,NA,NA,13,2,0,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"237721.31300000002",1.09371766762873
"12324","2014-3","1490",2,2,"September 30, 2014","REGINA",4,NA,NA,2,2,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"237721.31300000002",0.168264256558267
"12325","2014-3","1490",4,3,"September 30, 2014","REGINA",37,NA,NA,7,5.28571428571429,0,0,NA,NA,4,5,NA,9,127.888888888889,1376.58321111111,330222.222222222,309000,348000,2014,3,"237721.31300000002",1.55644437316397
"12326","2014-3","1700",1,1,"September 30, 2014","SASKATOON",435,NA,NA,435,1,0,1.20240963855422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"296973.344",14.6477792969863
"12327","2014-3","1700",2,3,"September 30, 2014","SASKATOON",18,NA,NA,9,2,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"296973.344",0.606115005392538
"12328","2014-3","2410",1,2,"September 30, 2014","VANCOUVER",108,NA,NA,108,1,0,1.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"2530481.5",0.426796244114015
"12329","2014-3","2410",2,3,"September 30, 2014","VANCOUVER",46,NA,NA,23,2,0,5.39130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"2530481.5",0.18178358545597
"12330","2014-3","2410",4,4,"September 30, 2014","VANCOUVER",30,NA,NA,5,6,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"2530481.5",0.118554512253893
"12331","2014-3","2410",5,2,"September 30, 2014","VANCOUVER",909,420,489,490,1.85510204081633,0.0714285714285714,0.418367346938776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"2530481.5",3.59220172129296
"12332","2014-3","2440",1,1,"September 30, 2014","VICTORIA",148,NA,NA,148,1,0,0.641891891891892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"373423.688",3.96332650434324
"12333","2014-3","2440",2,3,"September 30, 2014","VICTORIA",6,NA,NA,3,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"373423.688",0.160675398824726
"12334","2014-3","2440",5,2,"September 30, 2014","VICTORIA",60,32,28,32,1.875,0.21875,0.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"373423.688",1.60675398824726
"12335","2014-3","2680",2,1,"September 30, 2014","WINNIPEG",26,NA,NA,13,2,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,3,"781511.75",0.332688536032888
"12336","2014-4","0340",1,1,"December 31, 2014","EDMONTON",1906,NA,NA,1906,1,0,0.277012711864407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"1334817.5",14.2791055706117
"12337","2014-4","0580",4,0,"December 31, 2014","HALIFAX",5,NA,NA,1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"407424.81299999997",0.122722029696311
"12338","2014-4","0580",4,1,"December 31, 2014","HALIFAX",26,NA,NA,6,4.33333333333333,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"407424.81299999997",0.638154554420818
"12339","2014-4","1060",4,3,"December 31, 2014","MONTRÉAL",90,NA,NA,15,6,0.666666666666667,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"4106326.0600000005",0.219174022435033
"12340","2014-4","1060",5,3,"December 31, 2014","MONTRÉAL",2928,NA,NA,194,15.0927835051546,3.55670103092783,1.24087591240876,NA,47,86,59,2,194,0,0,331345.360824742,0,579500,2014,4,"4106326.0600000005",7.1304615298864
"12341","2014-4","1265",1,1,"December 31, 2014","OTTAWA",432,NA,NA,432,1,0,1.0162037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"997494",4.33085311791349
"12342","2014-4","1265",2,2,"December 31, 2014","OTTAWA",16,NA,NA,8,2,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"997494",0.160401967330129
"12343","2014-4","1265",5,2,"December 31, 2014","OTTAWA",436,NA,NA,12,36.3333333333333,3.91666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"997494",4.37095360974602
"12344","2014-4","1265",5,3,"December 31, 2014","OTTAWA",301,NA,NA,14,21.5,3.28571428571429,2.35714285714286,NA,17,77,2,NA,96,101.333333333333,1090.74186666667,281977.083333333,216900,409900,2014,4,"997494",3.01756201039806
"12345","2014-4","1400",4,1,"December 31, 2014","QUÉBEC",19,NA,NA,4,4.75,1,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"798354.688",0.237989458640218
"12346","2014-4","1400",5,1,"December 31, 2014","QUÉBEC",28,NA,NA,14,2,2.07142857142857,0.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"798354.688",0.350721307469795
"12347","2014-4","1490",4,3,"December 31, 2014","REGINA",52,NA,NA,11,4.72727272727273,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"238746.688",2.17804068553194
"12348","2014-4","1700",1,1,"December 31, 2014","SASKATOON",364,NA,NA,364,1,0,0.451428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"298436.906",12.1968829150105
"12349","2014-4","2270",4,3,"December 31, 2014","TORONTO",346,NA,NA,40,8.65,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"6036308.0600000005",0.573198048477334
"12350","2014-4","2410",1,3,"December 31, 2014","VANCOUVER",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"2539789.5",0.0118120025301309
"12351","2014-4","2440",1,2,"December 31, 2014","VICTORIA",2,NA,NA,2,1,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"375048.813",0.0533263919435468
"12352","2014-4","2440",4,3,"December 31, 2014","VICTORIA",52,NA,NA,13,4,0,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"375048.813",1.38648619053222
"12353","2014-4","2680",1,1,"December 31, 2014","WINNIPEG",442,NA,NA,442,1,0,0.653846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"784144.75",5.63671439488691
"12354","2014-4","2680",1,2,"December 31, 2014","WINNIPEG",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"784144.75",0.0127527474997441
"12355","2014-4","2680",2,2,"December 31, 2014","WINNIPEG",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"784144.75",0.0255054949994883
"12356","2014-4","2680",5,2,"December 31, 2014","WINNIPEG",133,NA,NA,4,33.25,2.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,4,"784144.75",1.69611541746597
"12357","2015-1","0140",4,3,"March 31, 2015","CALGARY",414,NA,NA,71,5.83098591549296,0,1.80392156862745,NA,NA,92,65,NA,157,3.38853503184713,36.4738522292994,302009.560509554,0,555000,2015,1,"1417313",2.92102026863509
"12358","2015-1","0340",1,3,"March 31, 2015","EDMONTON",7,NA,NA,7,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,"1341340",0.0521866193507985
"12359","2015-1","0340",4,1,"March 31, 2015","EDMONTON",218,NA,NA,62,3.51612903225806,0,4.45833333333333,NA,NA,NA,12,NA,12,134.333333333333,1445.95056666667,351333.333333333,338000,358000,2015,1,"1341340",1.62524043121058
"12360","2015-1","0610",1,1,"March 31, 2015","HAMILTON",131,NA,NA,131,1,0,0.484615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,"761927.625",1.71932340686558
"12361","2015-1","1060",5,1,"March 31, 2015","MONTRÉAL",12,NA,NA,6,2,2.16666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,"4112191.56",0.0291815199387258
"12362","2015-1","1265",1,1,"March 31, 2015","OTTAWA",182,NA,NA,182,1,0,1.98351648351648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,"999523.673632883",1.82086732711893
