"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"5700","2017","1060","H1L","December 31, 2017","MONTRÉAL",27,10,2.7,2.4
"5701","2017","1060","H1N","December 31, 2017","MONTRÉAL",7,4,1.75,3
"5702","2017","1060","H1S","December 31, 2017","MONTRÉAL",8,2,4,9.5
"5703","2017","1060","H1T","December 31, 2017","MONTRÉAL",3,2,1.5,2.5
"5704","2017","1060","H1V","December 31, 2017","MONTRÉAL",21,6,3.5,3.66666666666667
"5705","2017","1060","H1W","December 31, 2017","MONTRÉAL",13,4,3.25,3.25
"5706","2017","1060","H1X","December 31, 2017","MONTRÉAL",1,1,1,0
"5707","2017","1060","H1Y","December 31, 2017","MONTRÉAL",26,3,8.66666666666667,4.66666666666667
"5708","2017","1060","H2A","December 31, 2017","MONTRÉAL",10,3,3.33333333333333,3
"5709","2017","1060","H2B","December 31, 2017","MONTRÉAL",1,1,1,2
"5710","2017","1060","H2C","December 31, 2017","MONTRÉAL",2,1,2,0
"5711","2017","1060","H2G","December 31, 2017","MONTRÉAL",2,1,2,4
"5712","2017","1060","H2K","December 31, 2017","MONTRÉAL",25,10,2.5,3.5
"5713","2017","1060","H2L","December 31, 2017","MONTRÉAL",2,2,1,5
"5714","2017","1060","H2P","December 31, 2017","MONTRÉAL",3,1,3,3
"5715","2017","1060","H2R","December 31, 2017","MONTRÉAL",1,1,1,2
"5716","2017","1060","H2S","December 31, 2017","MONTRÉAL",2,1,2,3
"5717","2017","1060","H2W","December 31, 2017","MONTRÉAL",2,1,2,3
"5718","2017","1060","H2X","December 31, 2017","MONTRÉAL",5,2,2.5,6
"5719","2017","1060","H2Y","December 31, 2017","MONTRÉAL",5,1,5,19
"5720","2017","1060","H3B","December 31, 2017","MONTRÉAL",22,2,11,34.5
"5721","2017","1060","H3C","December 31, 2017","MONTRÉAL",11,2,5.5,29.5
"5722","2017","1060","H3H","December 31, 2017","MONTRÉAL",20,1,20,16
"5723","2017","1060","H3K","December 31, 2017","MONTRÉAL",10,2,5,1.5
"5724","2017","1060","H3T","December 31, 2017","MONTRÉAL",6,1,6,6
"5725","2017","1060","H3V","December 31, 2017","MONTRÉAL",4,1,4,8
"5726","2017","1060","H3Z","December 31, 2017","MONTRÉAL",3,1,3,6
"5727","2017","1060","H4A","December 31, 2017","MONTRÉAL",1,1,1,4
"5728","2017","1060","H4C","December 31, 2017","MONTRÉAL",3,2,1.5,4
"5729","2017","1060","H4E","December 31, 2017","MONTRÉAL",4,4,1,1.75
"5730","2017","1060","H4G","December 31, 2017","MONTRÉAL",5,1,5,3
"5731","2017","1060","H4K","December 31, 2017","MONTRÉAL",1,1,1,6
"5732","2017","1060","H4N","December 31, 2017","MONTRÉAL",28,2,14,15
"5733","2017","1060","H4R","December 31, 2017","MONTRÉAL",1,1,1,6
"5734","2017","1060","H4S","December 31, 2017","MONTRÉAL",25,5,5,2.4
"5735","2017","1060","H4T","December 31, 2017","MONTRÉAL",2,2,1,0
"5736","2017","1060","H4W","December 31, 2017","MONTRÉAL",4,3,1.33333333333333,4
"5737","2017","1060","H4X","December 31, 2017","MONTRÉAL",3,1,3,3
"5738","2017","1060","H7A","December 31, 2017","MONTRÉAL",20,8,2.5,0
"5739","2017","1060","H7E","December 31, 2017","MONTRÉAL",8,5,1.6,1
"5740","2017","1060","H7H","December 31, 2017","MONTRÉAL",4,4,1,0
"5741","2017","1060","H7K","December 31, 2017","MONTRÉAL",4,3,1.33333333333333,0
"5742","2017","1060","H7L","December 31, 2017","MONTRÉAL",20,12,1.66666666666667,0.833333333333333
"5743","2017","1060","H7M","December 31, 2017","MONTRÉAL",4,2,2,1.5
"5744","2017","1060","H7N","December 31, 2017","MONTRÉAL",70,5,14,9.4
"5745","2017","1060","H7P","December 31, 2017","MONTRÉAL",55,4,13.75,7.5
"5746","2017","1060","H7R","December 31, 2017","MONTRÉAL",9,9,1,0
"5747","2017","1060","H7T","December 31, 2017","MONTRÉAL",50,9,5.55555555555556,2.11111111111111
"5748","2017","1060","H7V","December 31, 2017","MONTRÉAL",52,2,26,4
"5749","2017","1060","H7X","December 31, 2017","MONTRÉAL",38,10,3.8,3
"5750","2017","1060","H7Y","December 31, 2017","MONTRÉAL",9,3,3,3.33333333333333
"5751","2017","1060","H8N","December 31, 2017","MONTRÉAL",20,2,10,14
"5752","2017","1060","H8P","December 31, 2017","MONTRÉAL",2,1,2,3
"5753","2017","1060","H8R","December 31, 2017","MONTRÉAL",6,4,1.5,0.75
"5754","2017","1060","H8S","December 31, 2017","MONTRÉAL",19,6,3.16666666666667,3.66666666666667
"5755","2017","1060","H8Y","December 31, 2017","MONTRÉAL",1,1,1,0
"5756","2017","1060","H9A","December 31, 2017","MONTRÉAL",3,1,3,3
"5757","2017","1060","H9B","December 31, 2017","MONTRÉAL",15,1,15,4
"5758","2017","1060","H9C","December 31, 2017","MONTRÉAL",2,2,1,0
"5759","2017","1060","H9G","December 31, 2017","MONTRÉAL",14,2,7,6
"5760","2017","1060","H9H","December 31, 2017","MONTRÉAL",1,1,1,3
"5761","2017","1060","H9K","December 31, 2017","MONTRÉAL",5,1,5,4
"5762","2017","1060","H9R","December 31, 2017","MONTRÉAL",30,8,3.75,1.25
"5763","2017","1060","H9S","December 31, 2017","MONTRÉAL",13,3,4.33333333333333,3.33333333333333
"5764","2017","1060","H9W","December 31, 2017","MONTRÉAL",2,2,1,0
"5765","2017","1060","H9X","December 31, 2017","MONTRÉAL",4,4,1,0
"5766","2017","1060","J0L","December 31, 2017","MONTRÉAL",21,13,1.61538461538462,0.384615384615385
"5767","2017","1060","J0N","December 31, 2017","MONTRÉAL",55,33,1.66666666666667,0.848484848484849
"5768","2017","1060","J0P","December 31, 2017","MONTRÉAL",19,11,1.72727272727273,0
"5769","2017","1060","J0V","December 31, 2017","MONTRÉAL",1,1,1,0
"5770","2017","1060","J2W","December 31, 2017","MONTRÉAL",4,4,1,0
"5771","2017","1060","J2X","December 31, 2017","MONTRÉAL",2,2,1,0
"5772","2017","1060","J3B","December 31, 2017","MONTRÉAL",4,3,1.33333333333333,0
"5773","2017","1060","J3G","December 31, 2017","MONTRÉAL",13,5,2.6,1.8
"5774","2017","1060","J3H","December 31, 2017","MONTRÉAL",6,3,2,3
"5775","2017","1060","J3L","December 31, 2017","MONTRÉAL",81,47,1.72340425531915,1.12765957446809
"5776","2017","1060","J3N","December 31, 2017","MONTRÉAL",5,1,5,2
"5777","2017","1060","J3V","December 31, 2017","MONTRÉAL",2,2,1,1.5
"5778","2017","1060","J3X","December 31, 2017","MONTRÉAL",13,9,1.44444444444444,0.444444444444444
"5779","2017","1060","J3Y","December 31, 2017","MONTRÉAL",55,20,2.75,1.55
"5780","2017","1060","J4B","December 31, 2017","MONTRÉAL",3,3,1,0
"5781","2017","1060","J4H","December 31, 2017","MONTRÉAL",3,2,1.5,2
"5782","2017","1060","J4K","December 31, 2017","MONTRÉAL",2,2,1,2
"5783","2017","1060","J4M","December 31, 2017","MONTRÉAL",9,6,1.5,1.66666666666667
"5784","2017","1060","J4N","December 31, 2017","MONTRÉAL",1,1,1,2
"5785","2017","1060","J4R","December 31, 2017","MONTRÉAL",6,3,2,3
"5786","2017","1060","J4T","December 31, 2017","MONTRÉAL",2,2,1,0
"5787","2017","1060","J4Z","December 31, 2017","MONTRÉAL",25,9,2.77777777777778,1.44444444444444
"5788","2017","1060","J5A","December 31, 2017","MONTRÉAL",16,10,1.6,0.6
"5789","2017","1060","J5C","December 31, 2017","MONTRÉAL",4,1,4,3
"5790","2017","1060","J5K","December 31, 2017","MONTRÉAL",4,4,1,0
"5791","2017","1060","J5L","December 31, 2017","MONTRÉAL",24,16,1.5,0.1875
"5792","2017","1060","J5M","December 31, 2017","MONTRÉAL",2,1,2,2
"5793","2017","1060","J5R","December 31, 2017","MONTRÉAL",94,34,2.76470588235294,1.41176470588235
"5794","2017","1060","J5T","December 31, 2017","MONTRÉAL",2,2,1,0
"5795","2017","1060","J5W","December 31, 2017","MONTRÉAL",13,10,1.3,0
"5796","2017","1060","J5Y","December 31, 2017","MONTRÉAL",1,1,1,3
"5797","2017","1060","J5Z","December 31, 2017","MONTRÉAL",108,14,7.71428571428571,3.42857142857143
"5798","2017","1060","J6A","December 31, 2017","MONTRÉAL",6,2,3,1
"5799","2017","1060","J6J","December 31, 2017","MONTRÉAL",4,4,1,1
"5800","2017","1060","J6K","December 31, 2017","MONTRÉAL",7,2,3.5,3
"5801","2017","1060","J6N","December 31, 2017","MONTRÉAL",2,2,1,0
"5802","2017","1060","J6R","December 31, 2017","MONTRÉAL",4,4,1,0
"5803","2017","1060","J6W","December 31, 2017","MONTRÉAL",14,11,1.27272727272727,0
"5804","2017","1060","J6X","December 31, 2017","MONTRÉAL",78,17,4.58823529411765,2.41176470588235
"5805","2017","1060","J6Y","December 31, 2017","MONTRÉAL",43,22,1.95454545454545,0.727272727272727
"5806","2017","1060","J6Z","December 31, 2017","MONTRÉAL",9,2,4.5,3
"5807","2017","1060","J7A","December 31, 2017","MONTRÉAL",2,2,1,0
"5808","2017","1060","J7B","December 31, 2017","MONTRÉAL",38,1,38,7
"5809","2017","1060","J7C","December 31, 2017","MONTRÉAL",90,28,3.21428571428571,2
"5810","2017","1060","J7E","December 31, 2017","MONTRÉAL",2,1,2,4
"5811","2017","1060","J7G","December 31, 2017","MONTRÉAL",7,4,1.75,0
"5812","2017","1060","J7H","December 31, 2017","MONTRÉAL",17,4,4.25,1.25
"5813","2017","1060","J7J","December 31, 2017","MONTRÉAL",100,43,2.32558139534884,0.906976744186046
"5814","2017","1060","J7K","December 31, 2017","MONTRÉAL",51,27,1.88888888888889,0.222222222222222
"5815","2017","1060","J7M","December 31, 2017","MONTRÉAL",6,4,1.5,0.5
"5816","2017","1060","J7N","December 31, 2017","MONTRÉAL",24,16,1.5,0.375
"5817","2017","1060","J7P","December 31, 2017","MONTRÉAL",39,5,7.8,4
"5818","2017","1060","J7R","December 31, 2017","MONTRÉAL",61,34,1.79411764705882,0.647058823529412
"5819","2017","1060","J7T","December 31, 2017","MONTRÉAL",35,20,1.75,0.3
"5820","2017","1060","J7V","December 31, 2017","MONTRÉAL",118,41,2.8780487804878,1.21951219512195
"5821","2017","1060","J7X","December 31, 2017","MONTRÉAL",11,4,2.75,1
"5822","2017","1060","J7Y","December 31, 2017","MONTRÉAL",38,12,3.16666666666667,0.75
"5823","2017","1060","J7Z","December 31, 2017","MONTRÉAL",15,6,2.5,0.833333333333333
"5824","2017","1060","nan","December 31, 2017","MONTRÉAL",98,47,2.08510638297872,1.76595744680851
"5825","2017","1265","K0A","December 31, 2017","OTTAWA",44,24,1.83333333333333,0.291666666666667
"5826","2017","1265","K0G","December 31, 2017","OTTAWA",7,7,1,0
"5827","2017","1265","K1B","December 31, 2017","OTTAWA",1,1,1,0
"5828","2017","1265","K1C","December 31, 2017","OTTAWA",1,1,1,0
"5829","2017","1265","K1E","December 31, 2017","OTTAWA",4,2,2,2
"5830","2017","1265","K1G","December 31, 2017","OTTAWA",2,1,2,3
"5831","2017","1265","K1K","December 31, 2017","OTTAWA",25,11,2.27272727272727,1.09090909090909
"5832","2017","1265","K1L","December 31, 2017","OTTAWA",1,1,1,0
"5833","2017","1265","K1M","December 31, 2017","OTTAWA",40,3,13.3333333333333,4
"5834","2017","1265","K1N","December 31, 2017","OTTAWA",80,3,26.6666666666667,20.3333333333333
"5835","2017","1265","K1P","December 31, 2017","OTTAWA",17,3,5.66666666666667,14
"5836","2017","1265","K1R","December 31, 2017","OTTAWA",70,6,11.6666666666667,5.66666666666667
"5837","2017","1265","K1S","December 31, 2017","OTTAWA",14,1,14,20
"5838","2017","1265","K1T","December 31, 2017","OTTAWA",45,26,1.73076923076923,0.230769230769231
"5839","2017","1265","K1V","December 31, 2017","OTTAWA",1,1,1,0
"5840","2017","1265","K1W","December 31, 2017","OTTAWA",30,20,1.5,0.3
"5841","2017","1265","K1Y","December 31, 2017","OTTAWA",11,3,3.66666666666667,2
"5842","2017","1265","K1Z","December 31, 2017","OTTAWA",25,7,3.57142857142857,3.85714285714286
"5843","2017","1265","K2A","December 31, 2017","OTTAWA",1,1,1,0
"5844","2017","1265","K2B","December 31, 2017","OTTAWA",3,2,1.5,0
"5845","2017","1265","K2E","December 31, 2017","OTTAWA",30,1,30,12
"5846","2017","1265","K2H","December 31, 2017","OTTAWA",9,1,9,4
"5847","2017","1265","K2J","December 31, 2017","OTTAWA",42,19,2.21052631578947,0.789473684210526
"5848","2017","1265","K2K","December 31, 2017","OTTAWA",9,1,9,7
"5849","2017","1265","K2L","December 31, 2017","OTTAWA",22,13,1.69230769230769,0.230769230769231
"5850","2017","1265","K2M","December 31, 2017","OTTAWA",11,9,1.22222222222222,0
"5851","2017","1265","K2P","December 31, 2017","OTTAWA",29,2,14.5,15.5
"5852","2017","1265","K2S","December 31, 2017","OTTAWA",31,24,1.29166666666667,0
"5853","2017","1265","K2T","December 31, 2017","OTTAWA",4,3,1.33333333333333,1
"5854","2017","1265","K4A","December 31, 2017","OTTAWA",17,8,2.125,0
"5855","2017","1265","K4B","December 31, 2017","OTTAWA",7,5,1.4,0
"5856","2017","1265","K4K","December 31, 2017","OTTAWA",12,10,1.2,0
"5857","2017","1265","K4M","December 31, 2017","OTTAWA",5,5,1,0.6
"5858","2017","1265","K4R","December 31, 2017","OTTAWA",9,8,1.125,0.875
"5859","2017","1265","nan","December 31, 2017","OTTAWA",25,17,1.47058823529412,0
"5860","2017","1400","G0A","December 31, 2017","QUÉBEC",33,28,1.17857142857143,0.321428571428571
"5861","2017","1400","G0R","December 31, 2017","QUÉBEC",4,4,1,0
"5862","2017","1400","G1B","December 31, 2017","QUÉBEC",17,13,1.30769230769231,0.615384615384615
"5863","2017","1400","G1C","December 31, 2017","QUÉBEC",14,6,2.33333333333333,0.666666666666667
"5864","2017","1400","G1E","December 31, 2017","QUÉBEC",13,4,3.25,1
"5865","2017","1400","G1G","December 31, 2017","QUÉBEC",21,2,10.5,6
"5866","2017","1400","G1J","December 31, 2017","QUÉBEC",4,1,4,4
"5867","2017","1400","G1K","December 31, 2017","QUÉBEC",65,6,10.8333333333333,4.66666666666667
"5868","2017","1400","G1P","December 31, 2017","QUÉBEC",3,2,1.5,0
"5869","2017","1400","G1R","December 31, 2017","QUÉBEC",5,1,5,6
"5870","2017","1400","G1S","December 31, 2017","QUÉBEC",15,5,3,2.4
"5871","2017","1400","G1V","December 31, 2017","QUÉBEC",21,2,10.5,14.5
"5872","2017","1400","G1W","December 31, 2017","QUÉBEC",9,5,1.8,2.2
"5873","2017","1400","G1X","December 31, 2017","QUÉBEC",3,2,1.5,3
"5874","2017","1400","G1Y","December 31, 2017","QUÉBEC",3,2,1.5,0
"5875","2017","1400","G2A","December 31, 2017","QUÉBEC",3,2,1.5,0
"5876","2017","1400","G2B","December 31, 2017","QUÉBEC",6,5,1.2,0.6
"5877","2017","1400","G2C","December 31, 2017","QUÉBEC",3,1,3,3
"5878","2017","1400","G2E","December 31, 2017","QUÉBEC",6,2,3,1.5
"5879","2017","1400","G2G","December 31, 2017","QUÉBEC",9,9,1,0.777777777777778
"5880","2017","1400","G2J","December 31, 2017","QUÉBEC",2,1,2,0
"5881","2017","1400","G2K","December 31, 2017","QUÉBEC",18,4,4.5,1.75
"5882","2017","1400","G2L","December 31, 2017","QUÉBEC",11,7,1.57142857142857,0.285714285714286
"5883","2017","1400","G2M","December 31, 2017","QUÉBEC",10,8,1.25,0
"5884","2017","1400","G2N","December 31, 2017","QUÉBEC",1,1,1,0
"5885","2017","1400","G3A","December 31, 2017","QUÉBEC",19,6,3.16666666666667,1.33333333333333
"5886","2017","1400","G3B","December 31, 2017","QUÉBEC",2,1,2,4
"5887","2017","1400","G3C","December 31, 2017","QUÉBEC",13,10,1.3,0.4
"5888","2017","1400","G3E","December 31, 2017","QUÉBEC",7,5,1.4,0
"5889","2017","1400","G3G","December 31, 2017","QUÉBEC",10,7,1.42857142857143,1.14285714285714
"5890","2017","1400","G3J","December 31, 2017","QUÉBEC",15,5,3,1.8
"5891","2017","1400","G3K","December 31, 2017","QUÉBEC",26,16,1.625,0.625
"5892","2017","1400","G3N","December 31, 2017","QUÉBEC",1,1,1,0
"5893","2017","1400","G6C","December 31, 2017","QUÉBEC",15,11,1.36363636363636,0.272727272727273
"5894","2017","1400","G6J","December 31, 2017","QUÉBEC",1,1,1,0
"5895","2017","1400","G6K","December 31, 2017","QUÉBEC",2,1,2,2
"5896","2017","1400","G6V","December 31, 2017","QUÉBEC",15,7,2.14285714285714,0.857142857142857
"5897","2017","1400","G6W","December 31, 2017","QUÉBEC",13,7,1.85714285714286,0.428571428571429
"5898","2017","1400","G6Z","December 31, 2017","QUÉBEC",16,12,1.33333333333333,0.25
"5899","2017","1400","G7A","December 31, 2017","QUÉBEC",48,26,1.84615384615385,0.730769230769231
"5900","2017","1400","nan","December 31, 2017","QUÉBEC",1,1,1,8
"5901","2017","1490","S4L","December 31, 2017","REGINA",4,4,1,0
"5902","2017","1490","S4N","December 31, 2017","REGINA",10,5,2,0
"5903","2017","1490","S4P","December 31, 2017","REGINA",44,23,1.91304347826087,0.217391304347826
"5904","2017","1490","S4R","December 31, 2017","REGINA",6,6,1,0
"5905","2017","1490","S4S","December 31, 2017","REGINA",3,3,1,0
"5906","2017","1490","S4T","December 31, 2017","REGINA",99,56,1.76785714285714,0.392857142857143
"5907","2017","1490","S4V","December 31, 2017","REGINA",193,62,3.11290322580645,0.435483870967742
"5908","2017","1490","S4X","December 31, 2017","REGINA",30,18,1.66666666666667,0
"5909","2017","1490","nan","December 31, 2017","REGINA",12,5,2.4,0
"5910","2017","1700","S0K","December 31, 2017","SASKATOON",42,36,1.16666666666667,0
"5911","2017","1700","S7H","December 31, 2017","SASKATOON",34,9,3.77777777777778,0.666666666666667
"5912","2017","1700","S7J","December 31, 2017","SASKATOON",21,2,10.5,2
"5913","2017","1700","S7K","December 31, 2017","SASKATOON",75,65,1.15384615384615,0
"5914","2017","1700","S7L","December 31, 2017","SASKATOON",45,19,2.36842105263158,0.368421052631579
"5915","2017","1700","S7M","December 31, 2017","SASKATOON",17,12,1.41666666666667,0
"5916","2017","1700","S7N","December 31, 2017","SASKATOON",10,7,1.42857142857143,0.428571428571429
"5917","2017","1700","S7S","December 31, 2017","SASKATOON",145,54,2.68518518518519,0.185185185185185
"5918","2017","1700","S7T","December 31, 2017","SASKATOON",16,11,1.45454545454545,0.272727272727273
"5919","2017","1700","S7V","December 31, 2017","SASKATOON",33,25,1.32,0
"5920","2017","1700","S7W","December 31, 2017","SASKATOON",50,34,1.47058823529412,0.352941176470588
"5921","2017","1700","nan","December 31, 2017","SASKATOON",69,52,1.32692307692308,0.269230769230769
"5922","2017","2270","L0E","December 31, 2017","TORONTO",1,1,1,0
"5923","2017","2270","L0H","December 31, 2017","TORONTO",1,1,1,0
"5924","2017","2270","L1V","December 31, 2017","TORONTO",3,3,1,0
"5925","2017","2270","L1Z","December 31, 2017","TORONTO",1,1,1,0
"5926","2017","2270","L3R","December 31, 2017","TORONTO",6,3,2,0
"5927","2017","2270","L3T","December 31, 2017","TORONTO",2,2,1,0
"5928","2017","2270","L4E","December 31, 2017","TORONTO",2,2,1,0
"5929","2017","2270","L4K","December 31, 2017","TORONTO",5,1,5,37
"5930","2017","2270","L6A","December 31, 2017","TORONTO",5,5,1,0
"5931","2017","2270","L6B","December 31, 2017","TORONTO",3,2,1.5,0
"5932","2017","2270","L6C","December 31, 2017","TORONTO",48,8,6,1.75
"5933","2017","2270","L6E","December 31, 2017","TORONTO",1,1,1,0
"5934","2017","2270","L6K","December 31, 2017","TORONTO",1,1,1,0
"5935","2017","2270","L6L","December 31, 2017","TORONTO",5,5,1,0
"5936","2017","2270","L6M","December 31, 2017","TORONTO",27,8,3.375,0.375
"5937","2017","2270","L6P","December 31, 2017","TORONTO",2,2,1,0
"5938","2017","2270","L6R","December 31, 2017","TORONTO",2,1,2,0
"5939","2017","2270","L6Y","December 31, 2017","TORONTO",8,1,8,0
"5940","2017","2270","L7A","December 31, 2017","TORONTO",1,1,1,0
"5941","2017","2270","L7K","December 31, 2017","TORONTO",11,2,5.5,0
"5942","2017","2270","L9W","December 31, 2017","TORONTO",1,1,1,0
"5943","2017","2270","M1C","December 31, 2017","TORONTO",1,1,1,0
"5944","2017","2270","M1K","December 31, 2017","TORONTO",3,3,1,0
"5945","2017","2270","M1L","December 31, 2017","TORONTO",1,1,1,0
"5946","2017","2270","M1N","December 31, 2017","TORONTO",1,1,1,0
"5947","2017","2270","M1S","December 31, 2017","TORONTO",1,1,1,0
"5948","2017","2270","M1T","December 31, 2017","TORONTO",1,1,1,0
"5949","2017","2270","M2H","December 31, 2017","TORONTO",1,1,1,0
"5950","2017","2270","M2J","December 31, 2017","TORONTO",2,2,1,0
"5951","2017","2270","M2K","December 31, 2017","TORONTO",8,8,1,0
"5952","2017","2270","M2M","December 31, 2017","TORONTO",23,22,1.04545454545455,0
"5953","2017","2270","M2N","December 31, 2017","TORONTO",39,39,1,0
"5954","2017","2270","M2P","December 31, 2017","TORONTO",3,3,1,0
"5955","2017","2270","M2R","December 31, 2017","TORONTO",11,11,1,0
"5956","2017","2270","M3A","December 31, 2017","TORONTO",1,1,1,0
"5957","2017","2270","M3B","December 31, 2017","TORONTO",2,2,1,0
"5958","2017","2270","M3C","December 31, 2017","TORONTO",1,1,1,0
"5959","2017","2270","M3H","December 31, 2017","TORONTO",14,14,1,0
"5960","2017","2270","M3K","December 31, 2017","TORONTO",1,1,1,0
"5961","2017","2270","M3L","December 31, 2017","TORONTO",2,1,2,0
"5962","2017","2270","M4B","December 31, 2017","TORONTO",2,2,1,0
"5963","2017","2270","M4C","December 31, 2017","TORONTO",1,1,1,0
"5964","2017","2270","M4L","December 31, 2017","TORONTO",2,2,1,0
"5965","2017","2270","M4N","December 31, 2017","TORONTO",6,6,1,0
"5966","2017","2270","M4P","December 31, 2017","TORONTO",2,1,2,0
"5967","2017","2270","M4S","December 31, 2017","TORONTO",1,1,1,0
"5968","2017","2270","M4W","December 31, 2017","TORONTO",12,1,12,37
"5969","2017","2270","M5A","December 31, 2017","TORONTO",7,1,7,14
"5970","2017","2270","M5B","December 31, 2017","TORONTO",1,1,1,29
"5971","2017","2270","M5C","December 31, 2017","TORONTO",4,1,4,58
"5972","2017","2270","M5M","December 31, 2017","TORONTO",19,19,1,0
"5973","2017","2270","M5N","December 31, 2017","TORONTO",6,4,1.5,0
"5974","2017","2270","M5R","December 31, 2017","TORONTO",3,3,1,10.6666666666667
"5975","2017","2270","M5T","December 31, 2017","TORONTO",1,1,1,15
"5976","2017","2270","M5V","December 31, 2017","TORONTO",76,5,15.2,29.4
"5977","2017","2270","M6A","December 31, 2017","TORONTO",1,1,1,0
"5978","2017","2270","M6B","December 31, 2017","TORONTO",10,9,1.11111111111111,0
"5979","2017","2270","M6E","December 31, 2017","TORONTO",4,3,1.33333333333333,0
"5980","2017","2270","M6G","December 31, 2017","TORONTO",1,1,1,0
"5981","2017","2270","M6H","December 31, 2017","TORONTO",3,3,1,0
"5982","2017","2270","M6J","December 31, 2017","TORONTO",36,1,36,15
"5983","2017","2270","M6K","December 31, 2017","TORONTO",5,3,1.66666666666667,2
"5984","2017","2270","M6L","December 31, 2017","TORONTO",4,4,1,0
"5985","2017","2270","M6M","December 31, 2017","TORONTO",6,6,1,0
"5986","2017","2270","M6N","December 31, 2017","TORONTO",3,3,1,0
"5987","2017","2270","M8V","December 31, 2017","TORONTO",13,13,1,0
"5988","2017","2270","M8W","December 31, 2017","TORONTO",19,18,1.05555555555556,0
"5989","2017","2270","M8X","December 31, 2017","TORONTO",1,1,1,0
"5990","2017","2270","M8Y","December 31, 2017","TORONTO",5,5,1,0
"5991","2017","2270","M8Z","December 31, 2017","TORONTO",7,7,1,0
"5992","2017","2270","M9A","December 31, 2017","TORONTO",10,10,1,0
"5993","2017","2270","M9B","December 31, 2017","TORONTO",6,6,1,0
"5994","2017","2270","M9M","December 31, 2017","TORONTO",2,2,1,0
"5995","2017","2270","M9N","December 31, 2017","TORONTO",1,1,1,0
"5996","2017","2270","M9P","December 31, 2017","TORONTO",1,1,1,0
"5997","2017","2270","M9V","December 31, 2017","TORONTO",1,1,1,0
"5998","2017","2270","nan","December 31, 2017","TORONTO",129,47,2.74468085106383,4.68085106382979
"5999","2017","2410","V1M","December 31, 2017","VANCOUVER",3,3,1,0
"6000","2017","2410","V2W","December 31, 2017","VANCOUVER",14,4,3.5,0
"6001","2017","2410","V2X","December 31, 2017","VANCOUVER",1,1,1,0
"6002","2017","2410","V2Y","December 31, 2017","VANCOUVER",24,20,1.2,0
"6003","2017","2410","V2Z","December 31, 2017","VANCOUVER",5,5,1,0
"6004","2017","2410","V3A","December 31, 2017","VANCOUVER",4,4,1,0
"6005","2017","2410","V3B","December 31, 2017","VANCOUVER",7,6,1.16666666666667,0
"6006","2017","2410","V3C","December 31, 2017","VANCOUVER",110,2,55,2.5
"6007","2017","2410","V3E","December 31, 2017","VANCOUVER",14,11,1.27272727272727,0
"6008","2017","2410","V3H","December 31, 2017","VANCOUVER",6,6,1,0
"6009","2017","2410","V3J","December 31, 2017","VANCOUVER",21,19,1.10526315789474,0
"6010","2017","2410","V3K","December 31, 2017","VANCOUVER",36,30,1.2,0
"6011","2017","2410","V3L","December 31, 2017","VANCOUVER",6,5,1.2,0
"6012","2017","2410","V3M","December 31, 2017","VANCOUVER",24,15,1.6,0
"6013","2017","2410","V3N","December 31, 2017","VANCOUVER",17,15,1.13333333333333,0
"6014","2017","2410","V3R","December 31, 2017","VANCOUVER",2,2,1,0
"6015","2017","2410","V3S","December 31, 2017","VANCOUVER",38,33,1.15151515151515,0
"6016","2017","2410","V3T","December 31, 2017","VANCOUVER",2,1,2,0
"6017","2017","2410","V3V","December 31, 2017","VANCOUVER",3,3,1,0
"6018","2017","2410","V3W","December 31, 2017","VANCOUVER",1,1,1,0
"6019","2017","2410","V3X","December 31, 2017","VANCOUVER",19,19,1,0
"6020","2017","2410","V3Y","December 31, 2017","VANCOUVER",3,2,1.5,0
"6021","2017","2410","V4A","December 31, 2017","VANCOUVER",18,18,1,0
"6022","2017","2410","V4B","December 31, 2017","VANCOUVER",16,16,1,0
"6023","2017","2410","V4C","December 31, 2017","VANCOUVER",6,6,1,0
"6024","2017","2410","V4K","December 31, 2017","VANCOUVER",11,10,1.1,0
"6025","2017","2410","V4L","December 31, 2017","VANCOUVER",6,5,1.2,0
"6026","2017","2410","V4M","December 31, 2017","VANCOUVER",4,4,1,0
"6027","2017","2410","V4N","December 31, 2017","VANCOUVER",11,6,1.83333333333333,0
"6028","2017","2410","V4P","December 31, 2017","VANCOUVER",11,5,2.2,0
"6029","2017","2410","V4R","December 31, 2017","VANCOUVER",6,6,1,0
"6030","2017","2410","V4W","December 31, 2017","VANCOUVER",1,1,1,0
"6031","2017","2410","V5A","December 31, 2017","VANCOUVER",15,12,1.25,0.416666666666667
"6032","2017","2410","V5B","December 31, 2017","VANCOUVER",21,20,1.05,0
"6033","2017","2410","V5C","December 31, 2017","VANCOUVER",11,8,1.375,0
"6034","2017","2410","V5E","December 31, 2017","VANCOUVER",3,3,1,0
"6035","2017","2410","V5G","December 31, 2017","VANCOUVER",10,10,1,0
"6036","2017","2410","V5H","December 31, 2017","VANCOUVER",11,11,1,0
"6037","2017","2410","V5J","December 31, 2017","VANCOUVER",18,14,1.28571428571429,0
"6038","2017","2410","V5K","December 31, 2017","VANCOUVER",18,18,1,0
"6039","2017","2410","V5L","December 31, 2017","VANCOUVER",4,2,2,0
"6040","2017","2410","V5M","December 31, 2017","VANCOUVER",27,27,1,0
