"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_yy","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"2017-1","4811048","March 31, 2017","0340","EDMONTON","STONY PLAIN T",38,34,1.11764705882353,0,300,2017,1,"Edmonton",1393351.09,835,0.272723797129983
"2017-1","4811049","March 31, 2017","0340","EDMONTON","SPRUCE GROVE CY",129,82,1.57317073170732,0.146341463414634,300,2017,1,"Edmonton",1393351.09,835,0.925825521835993
"2017-1","4811052","March 31, 2017","0340","EDMONTON","STRATHCONA COUNTY SM",80,44,1.81818181818182,0.0909090909090909,300,2017,1,"Edmonton",1393351.09,835,0.574155362378911
"2017-1","4811056","March 31, 2017","0340","EDMONTON","FORT SASKATCHEWAN CY",55,45,1.22222222222222,0,300,2017,1,"Edmonton",1393351.09,835,0.394731811635501
"2017-1","4811059","March 31, 2017","0340","EDMONTON","STURGEON COUNTY MD",3,3,1,0,300,2017,1,"Edmonton",1393351.09,835,0.0215308260892091
"2017-1","4811061","March 31, 2017","0340","EDMONTON","EDMONTON CY",1442,662,2.17824773413897,0.389728096676737,300,2017,1,"Edmonton",1393351.09,835,10.3491504068799
"2017-1","4811062","March 31, 2017","0340","EDMONTON","ST. ALBERT CY",239,67,3.56716417910448,0.208955223880597,300,2017,1,"Edmonton",1393351.09,835,1.715289145107
"2017-1","4811064","March 31, 2017","0340","EDMONTON","GIBBONS T",1,1,1,0,300,2017,1,"Edmonton",1393351.09,835,0.00717694202973638
"2017-1","4811065","March 31, 2017","0340","EDMONTON","REDWATER T",2,1,2,0,300,2017,1,"Edmonton",1393351.09,835,0.0143538840594728
"2017-1","4811068","March 31, 2017","0340","EDMONTON","MORINVILLE T",5,5,1,0,300,2017,1,"Edmonton",1393351.09,835,0.0358847101486819
"2017-1","4811069","March 31, 2017","0340","EDMONTON","LEGAL T",1,1,1,0,300,2017,1,"Edmonton",1393351.09,835,0.00717694202973638
"2017-1","5915001","March 31, 2017","2410","VANCOUVER","LANGLEY DM",35,23,1.52173913043478,0,1866,2017,1,"Vancouver",2621459.75,933,0.133513398403313
"2017-1","5915002","March 31, 2017","2410","VANCOUVER","LANGLEY CY",2,2,1,0,1866,2017,1,"Vancouver",2621459.75,933,0.0076293370516179
"2017-1","5915004","March 31, 2017","2410","VANCOUVER","SURREY CY",157,121,1.29752066115702,0.0661157024793388,1866,2017,1,"Vancouver",2621459.75,933,0.598902958552005
"2017-1","5915007","March 31, 2017","2410","VANCOUVER","WHITE ROCK CY",14,13,1.07692307692308,0.153846153846154,1866,2017,1,"Vancouver",2621459.75,933,0.0534053593613253
"2017-1","5915011","March 31, 2017","2410","VANCOUVER","DELTA CY",25,22,1.13636363636364,0,1866,2017,1,"Vancouver",2621459.75,933,0.0953667131452238
"2017-1","5915015","March 31, 2017","2410","VANCOUVER","RICHMOND CY",269,255,1.05490196078431,0.0784313725490196,1866,2017,1,"Vancouver",2621459.75,933,1.02614583344261
"2017-1","5915022","March 31, 2017","2410","VANCOUVER","VANCOUVER CY",353,328,1.07621951219512,0.167682926829268,1866,2017,1,"Vancouver",2621459.75,933,1.34657798961056
"2017-1","5915025","March 31, 2017","2410","VANCOUVER","BURNABY CY",123,114,1.07894736842105,0.394736842105263,1866,2017,1,"Vancouver",2621459.75,933,0.469204228674501
"2017-1","5915029","March 31, 2017","2410","VANCOUVER","NEW WESTMINSTER CY",24,15,1.6,1.46666666666667,1866,2017,1,"Vancouver",2621459.75,933,0.0915520446194148
"2017-1","5915034","March 31, 2017","2410","VANCOUVER","COQUITLAM CY",72,67,1.07462686567164,0.0597014925373134,1866,2017,1,"Vancouver",2621459.75,933,0.274656133858244
"2017-1","5915038","March 31, 2017","2410","VANCOUVER","ANMORE VL",2,2,1,0,1866,2017,1,"Vancouver",2621459.75,933,0.0076293370516179
"2017-1","5915039","March 31, 2017","2410","VANCOUVER","PORT COQUITLAM CY",29,13,2.23076923076923,1.15384615384615,1866,2017,1,"Vancouver",2621459.75,933,0.11062538724846
"2017-1","5915043","March 31, 2017","2410","VANCOUVER","PORT MOODY CY",2,2,1,0,1866,2017,1,"Vancouver",2621459.75,933,0.0076293370516179
"2017-1","5915046","March 31, 2017","2410","VANCOUVER","NORTH VANCOUVER DM",20,20,1,0,1866,2017,1,"Vancouver",2621459.75,933,0.076293370516179
"2017-1","5915051","March 31, 2017","2410","VANCOUVER","NORTH VANCOUVER CY",105,14,7.5,1.78571428571429,1866,2017,1,"Vancouver",2621459.75,933,0.40054019520994
"2017-1","5915055","March 31, 2017","2410","VANCOUVER","WEST VANCOUVER DM",19,19,1,0,1866,2017,1,"Vancouver",2621459.75,933,0.0724787019903701
"2017-1","5915070","March 31, 2017","2410","VANCOUVER","PITT MEADOWS CY",8,2,4,2,1866,2017,1,"Vancouver",2621459.75,933,0.0305173482064716
"2017-1","5915075","March 31, 2017","2410","VANCOUVER","MAPLE RIDGE CY",150,60,2.5,0.216666666666667,1866,2017,1,"Vancouver",2621459.75,933,0.572200278871343
"2017-1","5917005","March 31, 2017","2440","VICTORIA","NORTH SAANICH DM",1,1,1,0,2040,2017,1,"Victoria",391423.531,935,0.0255477742343497
"2017-1","5917015","March 31, 2017","2440","VICTORIA","CENTRAL SAANICH DM",2,2,1,0,2040,2017,1,"Victoria",391423.531,935,0.0510955484686995
"2017-1","5917021","March 31, 2017","2440","VICTORIA","SAANICH DM",2,2,1,0,2040,2017,1,"Victoria",391423.531,935,0.0510955484686995
"2017-1","5917030","March 31, 2017","2440","VICTORIA","OAK BAY DM",9,3,3,1.66666666666667,2040,2017,1,"Victoria",391423.531,935,0.229929968109148
"2017-1","5917034","March 31, 2017","2440","VICTORIA","VICTORIA CY",7,2,3.5,2,2040,2017,1,"Victoria",391423.531,935,0.178834419640448
"2017-1","5917044","March 31, 2017","2440","VICTORIA","LANGFORD CY",8,7,1.14285714285714,0,2040,2017,1,"Victoria",391423.531,935,0.204382193874798
"2017-1","5917049","March 31, 2017","2440","VICTORIA","HIGHLANDS DM",1,1,1,0,2040,2017,1,"Victoria",391423.531,935,0.0255477742343497
"2017-1","5917052","March 31, 2017","2440","VICTORIA","SOOKE DM",7,2,3.5,2,2040,2017,1,"Victoria",391423.531,935,0.178834419640448
"2017-2","1209034","June 30, 2017","0580","HALIFAX","HALIFAX RGM",194,104,1.86538461538462,0.0961538461538462,475,2017,2,"Halifax",424704.25,205,4.56788459263123
"2017-2","2419068","June 30, 2017","1400","QUÃBEC","SAINT-HENRI MÃ",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2419105","June 30, 2017","1400","QUÃBEC","BEAUMONT MÃ",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2420015","June 30, 2017","1400","QUÃBEC","LAC-SAINT-JOSEPH V",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2421035","June 30, 2017","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2421040","June 30, 2017","1400","QUÃBEC","LAC-BEAUPORT MÃ",2,1,2,0,1693,2017,2,"Quebec",812434.125,421,0.0246173805168511
"2017-2","2421045","June 30, 2017","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",14,11,1.27272727272727,0.363636363636364,1693,2017,2,"Quebec",812434.125,421,0.172321663617958
"2017-2","2422005","June 30, 2017","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",5,3,1.66666666666667,2,1693,2017,2,"Quebec",812434.125,421,0.0615434512921278
"2017-2","2422010","June 30, 2017","1400","QUÃBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2422020","June 30, 2017","1400","QUÃBEC","SHANNON V",9,5,1.8,0.6,1693,2017,2,"Quebec",812434.125,421,0.11077821232583
"2017-2","2422030","June 30, 2017","1400","QUÉBEC","LAC-DELAGE V",1,1,1,0,1693,2017,2,"Quebec",812434.125,421,0.0123086902584256
"2017-2","2422035","June 30, 2017","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",16,13,1.23076923076923,0,1693,2017,2,"Quebec",812434.125,421,0.196939044134809
"2017-2","2422040","June 30, 2017","1400","QUÃBEC","LAC-BEAUPORT MÃ",5,3,1.66666666666667,1.33333333333333,1693,2017,2,"Quebec",812434.125,421,0.0615434512921278
"2017-2","2422045","June 30, 2017","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",9,9,1,0,1693,2017,2,"Quebec",812434.125,421,0.11077821232583
"2017-2","2423027","June 30, 2017","1400","QUÃBEC","QUÃBEC V",336,117,2.87179487179487,1.58974358974359,1693,2017,2,"Quebec",812434.125,421,4.13571992683099
"2017-2","2423057","June 30, 2017","1400","QUÉBEC","L'ANCIENNE-LORETTE V",9,3,3,1,1693,2017,2,"Quebec",812434.125,421,0.11077821232583
"2017-2","2423072","June 30, 2017","1400","QUÃBEC","SAINT-AUGUSTIN-DE-DESMAURES V",25,4,6.25,7,1693,2017,2,"Quebec",812434.125,421,0.307717256460639
"2017-2","2425213","June 30, 2017","1400","QUÃBEC","LÃVIS V",88,52,1.69230769230769,0.75,1693,2017,2,"Quebec",812434.125,421,1.08316474274145
"2017-2","2452007","June 30, 2017","1060","MONTRÃAL","BROSSARD V",3,3,1,0,823,2017,2,"Montreal",4217125.22,462,0.00711385089010945
"2017-2","2455057","June 30, 2017","1060","MONTRÃAL","RICHELIEU V",5,1,5,3,823,2017,2,"Montreal",4217125.22,462,0.0118564181501824
"2017-2","2456083","June 30, 2017","1060","MONTRÃAL","SAINT-JEAN-SUR-RICHELIEU V",25,17,1.47058823529412,0.647058823529412,823,2017,2,"Montreal",4217125.22,462,0.0592820907509121
"2017-2","2457005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",61,35,1.74285714285714,1.28571428571429,823,2017,2,"Montreal",4217125.22,462,0.144648301432225
"2017-2","2457010","June 30, 2017","1060","MONTRÉAL","CARIGNAN V",43,20,2.15,0.65,823,2017,2,"Montreal",4217125.22,462,0.101965196091569
"2017-2","2457020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,2,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2457035","June 30, 2017","1060","MONTRÉAL","SAINT-CONSTANT V",8,5,1.6,1.2,823,2017,2,"Montreal",4217125.22,462,0.0189702690402919
"2017-2","2457040","June 30, 2017","1060","MONTRÃAL","COTEAU-DU-LAC V",14,6,2.33333333333333,1.5,823,2017,2,"Montreal",4217125.22,462,0.0331979708205108
"2017-2","2457045","June 30, 2017","1060","MONTRÉAL","MERCIER V",9,2,4.5,3,823,2017,2,"Montreal",4217125.22,462,0.0213415526703283
"2017-2","2458007","June 30, 2017","1060","MONTRÃAL","BROSSARD V",100,18,5.55555555555556,1.38888888888889,823,2017,2,"Montreal",4217125.22,462,0.237128363003648
"2017-2","2458012","June 30, 2017","1060","MONTRÃAL","SAINT-LAMBERT V",4,1,4,5,823,2017,2,"Montreal",4217125.22,462,0.00948513452014593
"2017-2","2458033","June 30, 2017","1060","MONTRÉAL","BOUCHERVILLE V",3,3,1,0,823,2017,2,"Montreal",4217125.22,462,0.00711385089010945
"2017-2","2458037","June 30, 2017","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",2,2,1,0,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2458227","June 30, 2017","1060","MONTRÉAL","LONGUEUIL V",90,36,2.5,1.33333333333333,823,2017,2,"Montreal",4217125.22,462,0.213415526703283
"2017-2","2459010","June 30, 2017","1060","MONTRÉAL","CARIGNAN V",6,2,3,2,823,2017,2,"Montreal",4217125.22,462,0.0142277017802189
"2017-2","2459015","June 30, 2017","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",29,10,2.9,0.9,823,2017,2,"Montreal",4217125.22,462,0.068767225271058
"2017-2","2459020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",19,10,1.9,0.4,823,2017,2,"Montreal",4217125.22,462,0.0450543889706932
"2017-2","2460005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",7,3,2.33333333333333,4.33333333333333,823,2017,2,"Montreal",4217125.22,462,0.0165989854102554
"2017-2","2460013","June 30, 2017","1060","MONTRÉAL","REPENTIGNY V",2,2,1,1,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2460020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2460028","June 30, 2017","1060","MONTRÃAL","L'ASSOMPTION V",12,9,1.33333333333333,0.555555555555556,823,2017,2,"Montreal",4217125.22,462,0.0284554035604378
"2017-2","2460040","June 30, 2017","1060","MONTRÃAL","COTEAU-DU-LAC V",2,1,2,0,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2463048","June 30, 2017","1060","MONTRÃAL","SAINT-LIN--LAURENTIDES V",4,3,1.33333333333333,0,823,2017,2,"Montreal",4217125.22,462,0.00948513452014593
"2017-2","2464008","June 30, 2017","1060","MONTRÃAL","TERREBONNE V",242,76,3.18421052631579,1.61842105263158,823,2017,2,"Montreal",4217125.22,462,0.573850638468829
"2017-2","2464015","June 30, 2017","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",90,41,2.19512195121951,0.878048780487805,823,2017,2,"Montreal",4217125.22,462,0.213415526703283
"2017-2","2465005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",258,79,3.26582278481013,1.92405063291139,823,2017,2,"Montreal",4217125.22,462,0.611791176549413
"2017-2","2466023","June 30, 2017","1060","MONTRÉAL","MONTRÉAL V",483,133,3.63157894736842,4.53383458646617,823,2017,2,"Montreal",4217125.22,462,1.14532999330762
"2017-2","2466032","June 30, 2017","1060","MONTRÃAL","WESTMOUNT V",4,1,4,6,823,2017,2,"Montreal",4217125.22,462,0.00948513452014593
"2017-2","2466047","June 30, 2017","1060","MONTRÃAL","MONTRÃAL-OUEST V",6,1,6,3,823,2017,2,"Montreal",4217125.22,462,0.0142277017802189
"2017-2","2466058","June 30, 2017","1060","MONTRÃAL","CÃTE-SAINT-LUC V",5,4,1.25,0,823,2017,2,"Montreal",4217125.22,462,0.0118564181501824
"2017-2","2466072","June 30, 2017","1060","MONTRÃAL","MONT-ROYAL V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2466087","June 30, 2017","1060","MONTRÉAL","DORVAL V",11,3,3.66666666666667,3.33333333333333,823,2017,2,"Montreal",4217125.22,462,0.0260841199304013
"2017-2","2466097","June 30, 2017","1060","MONTRÃAL","POINTE-CLAIRE V",16,6,2.66666666666667,2.16666666666667,823,2017,2,"Montreal",4217125.22,462,0.0379405380805837
"2017-2","2466107","June 30, 2017","1060","MONTRÃAL","BEACONSFIELD V",2,2,1,0,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2466112","June 30, 2017","1060","MONTRÉAL","BAIE-D'URFÉ V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2466117","June 30, 2017","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2466142","June 30, 2017","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",17,2,8.5,6,823,2017,2,"Montreal",4217125.22,462,0.0403118217106202
"2017-2","2467005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",2,2,1,0,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2467010","June 30, 2017","1060","MONTRÉAL","CARIGNAN V",4,4,1,0,823,2017,2,"Montreal",4217125.22,462,0.00948513452014593
"2017-2","2467015","June 30, 2017","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",64,20,3.2,1.7,823,2017,2,"Montreal",4217125.22,462,0.151762152322335
"2017-2","2467020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",13,9,1.44444444444444,0.444444444444444,823,2017,2,"Montreal",4217125.22,462,0.0308266871904743
"2017-2","2467035","June 30, 2017","1060","MONTRÉAL","SAINT-CONSTANT V",29,16,1.8125,0.75,823,2017,2,"Montreal",4217125.22,462,0.068767225271058
"2017-2","2467045","June 30, 2017","1060","MONTRÉAL","MERCIER V",15,10,1.5,0,823,2017,2,"Montreal",4217125.22,462,0.0355692544505472
"2017-2","2467050","June 30, 2017","1060","MONTRÉAL","LES CÈDRES MÉ",19,10,1.9,1.3,823,2017,2,"Montreal",4217125.22,462,0.0450543889706932
"2017-2","2470022","June 30, 2017","1060","MONTRÉAL","BEAUHARNOIS V",8,6,1.33333333333333,0.5,823,2017,2,"Montreal",4217125.22,462,0.0189702690402919
"2017-2","2471025","June 30, 2017","1060","MONTRÃAL","VERCHÃRES MÃ",7,4,1.75,0,823,2017,2,"Montreal",4217125.22,462,0.0165989854102554
"2017-2","2471033","June 30, 2017","1060","MONTRÉAL","BOUCHERVILLE V",7,3,2.33333333333333,0.666666666666667,823,2017,2,"Montreal",4217125.22,462,0.0165989854102554
"2017-2","2471040","June 30, 2017","1060","MONTRÃAL","COTEAU-DU-LAC V",2,2,1,0,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2471050","June 30, 2017","1060","MONTRÉAL","LES CÈDRES MÉ",4,4,1,0,823,2017,2,"Montreal",4217125.22,462,0.00948513452014593
"2017-2","2471055","June 30, 2017","1060","MONTRÃAL","POINTE-DES-CASCADES VL",11,3,3.66666666666667,0,823,2017,2,"Montreal",4217125.22,462,0.0260841199304013
"2017-2","2471060","June 30, 2017","1060","MONTRÃAL","L'ÃLE-PERROT V",15,3,5,1,823,2017,2,"Montreal",4217125.22,462,0.0355692544505472
"2017-2","2471065","June 30, 2017","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",6,5,1.2,1.2,823,2017,2,"Montreal",4217125.22,462,0.0142277017802189
"2017-2","2471070","June 30, 2017","1060","MONTRÃAL","PINCOURT V",1,1,1,3,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2471083","June 30, 2017","1060","MONTRÃAL","SAINT-JEAN-SUR-RICHELIEU V",60,16,3.75,1.75,823,2017,2,"Montreal",4217125.22,462,0.142277017802189
"2017-2","2471105","June 30, 2017","1060","MONTRÉAL","SAINT-LAZARE V",9,8,1.125,0.75,823,2017,2,"Montreal",4217125.22,462,0.0213415526703283
"2017-2","2472005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",96,19,5.05263157894737,1.26315789473684,823,2017,2,"Montreal",4217125.22,462,0.227643228483502
"2017-2","2472010","June 30, 2017","1060","MONTRÉAL","CARIGNAN V",30,4,7.5,4,823,2017,2,"Montreal",4217125.22,462,0.0711385089010945
"2017-2","2472015","June 30, 2017","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",38,26,1.46153846153846,0.538461538461538,823,2017,2,"Montreal",4217125.22,462,0.0901087779413863
"2017-2","2472020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2472025","June 30, 2017","1060","MONTRÃAL","VERCHÃRES MÃ",17,6,2.83333333333333,2.16666666666667,823,2017,2,"Montreal",4217125.22,462,0.0403118217106202
"2017-2","2473005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",27,4,6.75,1.25,823,2017,2,"Montreal",4217125.22,462,0.064024658010985
"2017-2","2473010","June 30, 2017","1060","MONTRÉAL","CARIGNAN V",2,1,2,4,823,2017,2,"Montreal",4217125.22,462,0.00474256726007297
"2017-2","2473015","June 30, 2017","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",151,36,4.19444444444444,2.19444444444444,823,2017,2,"Montreal",4217125.22,462,0.358063828135509
"2017-2","2473020","June 30, 2017","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,2,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2473025","June 30, 2017","1060","MONTRÃAL","VERCHÃRES MÃ",17,1,17,6,823,2017,2,"Montreal",4217125.22,462,0.0403118217106202
"2017-2","2473030","June 30, 2017","1060","MONTRÃAL","BOIS-DES-FILION V",1,1,1,0,823,2017,2,"Montreal",4217125.22,462,0.00237128363003648
"2017-2","2473035","June 30, 2017","1060","MONTRÉAL","SAINT-CONSTANT V",3,2,1.5,2,823,2017,2,"Montreal",4217125.22,462,0.00711385089010945
"2017-2","2474005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",180,90,2,0.7,823,2017,2,"Montreal",4217125.22,462,0.426831053406567
"2017-2","2475005","June 30, 2017","1060","MONTRÉAL","CHAMBLY V",9,9,1,0,823,2017,2,"Montreal",4217125.22,462,0.0213415526703283
"2017-2","2475017","June 30, 2017","1060","MONTRÉAL","SAINT-JÉRÔME V",116,37,3.13513513513514,0.756756756756757,823,2017,2,"Montreal",4217125.22,462,0.275068901084232
"2017-2","2476025","June 30, 2017","1060","MONTRÃAL","VERCHÃRES MÃ",3,3,1,0,823,2017,2,"Montreal",4217125.22,462,0.00711385089010945
"2017-2","3502036","June 30, 2017","1265","OTTAWA","CLARENCE-ROCKLAND C",12,8,1.5,0,997,2017,2,"Ottawa",1394801.06,505,0.0860337745943497
"2017-2","3502048","June 30, 2017","1265","OTTAWA","RUSSELL TP",24,16,1.5,0.6875,997,2017,2,"Ottawa",1394801.06,505,0.172067549188699
"2017-2","3506008","June 30, 2017","1265","OTTAWA","OTTAWA CV",624,208,3,1.47115384615385,997,2017,2,"Ottawa",1394801.06,505,4.47375627890618
"2017-2","3507065","June 30, 2017","1265","OTTAWA","NORTH GRENVILLE MU",12,6,2,0,997,2017,2,"Ottawa",1394801.06,505,0.0860337745943497
"2017-2","3518001","June 30, 2017","2270","TORONTO","PICKERING CY",1,1,1,0,1519,2017,2,"Toronto",6258101.09,535,0.00159792880558917
"2017-2","3518005","June 30, 2017","2270","TORONTO","TORONTO C",13,13,1,0,1519,2017,2,"Toronto",6258101.09,535,0.0207730744726592
"2017-2","3519028","June 30, 2017","2270","TORONTO","VAUGHAN CY",21,15,1.4,2.46666666666667,1519,2017,2,"Toronto",6258101.09,535,0.0335565049173726
"2017-2","3519036","June 30, 2017","2270","TORONTO","MARKHAM CY",39,18,2.16666666666667,1.72222222222222,1519,2017,2,"Toronto",6258101.09,535,0.0623192234179777
"2017-2","3519038","June 30, 2017","2270","TORONTO","RICHMOND HILL T",2,2,1,0,1519,2017,2,"Toronto",6258101.09,535,0.00319585761117835
"2017-2","3519046","June 30, 2017","2270","TORONTO","AURORA T",1,1,1,7,1519,2017,2,"Toronto",6258101.09,535,0.00159792880558917
"2017-2","3519070","June 30, 2017","2270","TORONTO","GEORGINA T",1,1,1,0,1519,2017,2,"Toronto",6258101.09,535,0.00159792880558917
"2017-2","3520005","June 30, 2017","2270","TORONTO","TORONTO C",585,286,2.04545454545455,2.74475524475524,1519,2017,2,"Toronto",6258101.09,535,0.934788351269666
"2017-2","3521010","June 30, 2017","2270","TORONTO","BRAMPTON CY",4,3,1.33333333333333,0,1519,2017,2,"Toronto",6258101.09,535,0.00639171522235669
"2017-2","3521024","June 30, 2017","2270","TORONTO","CALEDON T",23,5,4.6,0,1519,2017,2,"Toronto",6258101.09,535,0.036752362528551
"2017-2","3522012","June 30, 2017","2270","TORONTO","MONO T",1,1,1,0,1519,2017,2,"Toronto",6258101.09,535,0.00159792880558917
"2017-2","3522014","June 30, 2017","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",16,2,8,0,1519,2017,2,"Toronto",6258101.09,535,0.0255668608894268
"2017-2","3524001","June 30, 2017","2270","TORONTO","PICKERING CY",102,25,4.08,1.2,1519,2017,2,"Toronto",6258101.09,535,0.162988738170096
"2017-2","3524002","June 30, 2017","0610","HAMILTON","BURLINGTON CY",4,4,1,0,649,2017,2,"Hamilton",780585.875,537,0.0512435611264424
"2017-2","3525005","June 30, 2017","0610","HAMILTON","HAMILTON C",332,154,2.15584415584416,0.051948051948052,649,2017,2,"Hamilton",780585.875,537,4.25321557349472
"2017-2","3526065","June 30, 2017","0610","HAMILTON","GRIMSBY T",10,5,2,0,649,2017,2,"Hamilton",780585.875,537,0.128108902816106
"2017-2","3543007","June 30, 2017","2270","TORONTO","NEW TECUMSETH T",8,8,1,0,1519,2017,2,"Toronto",6258101.09,535,0.0127834304447134
"2017-2","3543014","June 30, 2017","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",18,18,1,0,1519,2017,2,"Toronto",6258101.09,535,0.0287627185006051
"2017-2","4602069","June 30, 2017","2680","WINNIPEG","TACHÉ RM",8,4,2,0.75,2215,2017,2,"Winnipeg",823280.188,602,0.0971722642741404
"2017-2","4602075","June 30, 2017","2680","WINNIPEG","RITCHOT RM",5,4,1.25,0.75,2215,2017,2,"Winnipeg",823280.188,602,0.0607326651713378
"2017-2","4610035","June 30, 2017","2680","WINNIPEG","MACDONALD RM",10,10,1,0,2215,2017,2,"Winnipeg",823280.188,602,0.121465330342676
"2017-2","4611040","June 30, 2017","2680","WINNIPEG","WINNIPEG CY",379,190,1.99473684210526,0.263157894736842,2215,2017,2,"Winnipeg",823280.188,602,4.6035360199874
"2017-2","4611042","June 30, 2017","2680","WINNIPEG","HEADINGLEY RM",3,3,1,0,2215,2017,2,"Winnipeg",823280.188,602,0.0364395991028027
"2017-2","4612047","June 30, 2017","2680","WINNIPEG","SPRINGFIELD RM",11,9,1.22222222222222,0,2215,2017,2,"Winnipeg",823280.188,602,0.133611863376943
"2017-2","4613032","June 30, 2017","2680","WINNIPEG","EAST ST. PAUL RM",13,7,1.85714285714286,0.285714285714286,2215,2017,2,"Winnipeg",823280.188,602,0.157904929445478
"2017-2","4613037","June 30, 2017","2680","WINNIPEG","WEST ST. PAUL RM",2,2,1,0,2215,2017,2,"Winnipeg",823280.188,602,0.0242930660685351
"2017-2","4613056","June 30, 2017","2680","WINNIPEG","ST. CLEMENTS RM",2,2,1,0,2215,2017,2,"Winnipeg",823280.188,602,0.0242930660685351
"2017-2","4706027","June 30, 2017","1490","REGINA","REGINA CY",384,138,2.78260869565217,0.478260869565217,1171,2017,2,"Regina",253221.531,705,15.1645872483095
"2017-2","4706030","June 30, 2017","1490","REGINA","WHITE CITY T",4,4,1,0,1171,2017,2,"Regina",253221.531,705,0.157964450503224
"2017-2","4711066","June 30, 2017","1700","SASKATOON","SASKATOON CY",693,276,2.51086956521739,0.307971014492754,1345,2017,2,"Saskatoon",318633.156,725,21.7491490433594
"2017-2","4711068","June 30, 2017","1700","SASKATOON","WARMAN CY",30,23,1.30434782608696,0,1345,2017,2,"Saskatoon",318633.156,725,0.941521603608634
"2017-2","4711070","June 30, 2017","1700","SASKATOON","MARTENSVILLE CY",39,27,1.44444444444444,0.148148148148148,1345,2017,2,"Saskatoon",318633.156,725,1.22397808469122
"2017-2","4711075","June 30, 2017","1700","SASKATOON","OSLER T",4,3,1.33333333333333,0,1345,2017,2,"Saskatoon",318633.156,725,0.125536213814485
"2017-2","4711999","June 30, 2017","1700","SASKATOON","FIRST NATIONS MARKET HOUSING",3,3,1,0,1345,2017,2,"Saskatoon",318633.156,725,0.0941521603608634
