"ref_yy","metcode","censustr","date_pbi","metro","stcan_cmacode","inventory","num_structures","unitsperstructure","avgstorycount","full_ct"
"2018","2270","0403.16","December 31, 2018","TORONTO","535",3,3,1,0,"5350403.16"
"2018","2270","0411.08","December 31, 2018","TORONTO","535",4,1,4,37,"5350411.08"
"2018","2270","0411.17","December 31, 2018","TORONTO","535",3,3,1,0,"5350411.17"
"2018","2270","0413.01","December 31, 2018","TORONTO","535",10,10,1,0,"5350413.01"
"2018","2270","0420.03","December 31, 2018","TORONTO","535",15,14,1.07142857142857,0,"5350420.03"
"2018","2270","0424.11","December 31, 2018","TORONTO","535",2,2,1,0,"5350424.11"
"2018","2270","0430.07","December 31, 2018","TORONTO","535",6,1,6,4,"5350430.07"
"2018","2270","0431.01","December 31, 2018","TORONTO","535",1,1,1,0,"5350431.01"
"2018","2270","0456.01","December 31, 2018","TORONTO","535",1,1,1,0,"5350456.01"
"2018","2270","0475.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350475.00"
"2018","2270","0484.04","December 31, 2018","TORONTO","535",3,1,3,0,"5350484.04"
"2018","2270","0500.02","December 31, 2018","TORONTO","535",1,1,1,0,"5350500.02"
"2018","2270","0528.37","December 31, 2018","TORONTO","535",8,1,8,0,"5350528.37"
"2018","2270","0576.24","December 31, 2018","TORONTO","535",1,1,1,0,"5350576.24"
"2018","2270","0576.60","December 31, 2018","TORONTO","535",1,1,1,0,"5350576.60"
"2018","2270","0585.07","December 31, 2018","TORONTO","535",11,2,5.5,0,"5350585.07"
"2018","2270","0591.02","December 31, 2018","TORONTO","535",8,1,8,0,"5350591.02"
"2018","2270","0593.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350593.00"
"2018","2270","0602.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350602.00"
"2018","2270","0605.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350605.00"
"2018","2270","0607.00","December 31, 2018","TORONTO","535",3,3,1,0,"5350607.00"
"2018","2270","0608.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350608.00"
"2018","2270","0609.00","December 31, 2018","TORONTO","535",2,2,1,0,"5350609.00"
"2018","2270","0610.03","December 31, 2018","TORONTO","535",1,1,1,0,"5350610.03"
"2018","2270","0610.04","December 31, 2018","TORONTO","535",1,1,1,0,"5350610.04"
"2018","2270","0611.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350611.00"
"2018","2270","0612.18","December 31, 2018","TORONTO","535",4,4,1,0,"5350612.18"
"2018","2270","0612.27","December 31, 2018","TORONTO","535",29,3,9.66666666666667,0,"5350612.27"
"2018","2270","0615.00","December 31, 2018","TORONTO","535",16,4,4,0,"5350615.00"
"2018","2270","0803.05","December 31, 2018","TORONTO","535",1,1,1,0,"5350803.05"
"2018","2270","0820.05","December 31, 2018","TORONTO","535",1,1,1,0,"5350820.05"
"2018","2270","0830.00","December 31, 2018","TORONTO","535",1,1,1,0,"5350830.00"
"2018","2270","0831.02","December 31, 2018","TORONTO","535",1,1,1,0,"5350831.02"
"2018","2270","0832.00","December 31, 2018","TORONTO","535",2,2,1,0,"5350832.00"
"2018","2410","0001.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330001.01"
"2018","2410","0002.01","December 31, 2018","VANCOUVER","933",4,4,1,4.75,"9330002.01"
"2018","2410","0002.03","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330002.03"
"2018","2410","0002.04","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330002.04"
"2018","2410","0003.01","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330003.01"
"2018","2410","0003.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330003.02"
"2018","2410","0004.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330004.01"
"2018","2410","0004.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330004.02"
"2018","2410","0006.01","December 31, 2018","VANCOUVER","933",9,7,1.28571428571429,0,"9330006.01"
"2018","2410","0006.02","December 31, 2018","VANCOUVER","933",7,3,2.33333333333333,1,"9330006.02"
"2018","2410","0007.01","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330007.01"
"2018","2410","0007.02","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330007.02"
"2018","2410","0008.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330008.02"
"2018","2410","0009.00","December 31, 2018","VANCOUVER","933",10,5,2,0.8,"9330009.00"
"2018","2410","0010.01","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330010.01"
"2018","2410","0010.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330010.02"
"2018","2410","0011.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330011.00"
"2018","2410","0012.00","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330012.00"
"2018","2410","0013.01","December 31, 2018","VANCOUVER","933",6,6,1,0,"9330013.01"
"2018","2410","0013.03","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330013.03"
"2018","2410","0013.04","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330013.04"
"2018","2410","0014.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330014.01"
"2018","2410","0014.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330014.02"
"2018","2410","0015.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330015.01"
"2018","2410","0015.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330015.02"
"2018","2410","0016.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330016.01"
"2018","2410","0016.04","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330016.04"
"2018","2410","0017.01","December 31, 2018","VANCOUVER","933",26,8,3.25,1,"9330017.01"
"2018","2410","0017.02","December 31, 2018","VANCOUVER","933",20,6,3.33333333333333,1.16666666666667,"9330017.02"
"2018","2410","0018.01","December 31, 2018","VANCOUVER","933",5,4,1.25,0,"9330018.01"
"2018","2410","0018.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330018.02"
"2018","2410","0019.00","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330019.00"
"2018","2410","0020.00","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330020.00"
"2018","2410","0021.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330021.00"
"2018","2410","0023.00","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330023.00"
"2018","2410","0024.00","December 31, 2018","VANCOUVER","933",15,15,1,0,"9330024.00"
"2018","2410","0025.00","December 31, 2018","VANCOUVER","933",11,11,1,0,"9330025.00"
"2018","2410","0026.00","December 31, 2018","VANCOUVER","933",9,9,1,0,"9330026.00"
"2018","2410","0027.01","December 31, 2018","VANCOUVER","933",6,6,1,0,"9330027.01"
"2018","2410","0027.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330027.02"
"2018","2410","0028.00","December 31, 2018","VANCOUVER","933",8,7,1.14285714285714,0.285714285714286,"9330028.00"
"2018","2410","0029.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330029.00"
"2018","2410","0030.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330030.00"
"2018","2410","0031.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330031.01"
"2018","2410","0031.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330031.02"
"2018","2410","0032.00","December 31, 2018","VANCOUVER","933",4,2,2,1.5,"9330032.00"
"2018","2410","0033.01","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330033.01"
"2018","2410","0034.01","December 31, 2018","VANCOUVER","933",10,9,1.11111111111111,0,"9330034.01"
"2018","2410","0034.02","December 31, 2018","VANCOUVER","933",8,5,1.6,0,"9330034.02"
"2018","2410","0035.01","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330035.01"
"2018","2410","0035.02","December 31, 2018","VANCOUVER","933",10,7,1.42857142857143,0,"9330035.02"
"2018","2410","0036.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330036.01"
"2018","2410","0036.02","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330036.02"
"2018","2410","0038.00","December 31, 2018","VANCOUVER","933",3,2,1.5,0,"9330038.00"
"2018","2410","0041.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330041.02"
"2018","2410","0042.00","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330042.00"
"2018","2410","0043.01","December 31, 2018","VANCOUVER","933",12,12,1,0,"9330043.01"
"2018","2410","0043.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330043.02"
"2018","2410","0044.00","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330044.00"
"2018","2410","0045.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330045.01"
"2018","2410","0046.00","December 31, 2018","VANCOUVER","933",1,1,1,3,"9330046.00"
"2018","2410","0048.00","December 31, 2018","VANCOUVER","933",7,2,3.5,6.5,"9330048.00"
"2018","2410","0049.01","December 31, 2018","VANCOUVER","933",5,1,5,15,"9330049.01"
"2018","2410","0050.02","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330050.02"
"2018","2410","0050.04","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330050.04"
"2018","2410","0051.01","December 31, 2018","VANCOUVER","933",4,3,1.33333333333333,0,"9330051.01"
"2018","2410","0051.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330051.02"
"2018","2410","0052.01","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330052.01"
"2018","2410","0052.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330052.02"
"2018","2410","0053.01","December 31, 2018","VANCOUVER","933",7,7,1,0,"9330053.01"
"2018","2410","0053.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330053.02"
"2018","2410","0054.01","December 31, 2018","VANCOUVER","933",4,2,2,0,"9330054.01"
"2018","2410","0054.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330054.02"
"2018","2410","0055.02","December 31, 2018","VANCOUVER","933",7,4,1.75,1,"9330055.02"
"2018","2410","0056.02","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330056.02"
"2018","2410","0057.02","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330057.02"
"2018","2410","0059.07","December 31, 2018","VANCOUVER","933",18,1,18,44,"9330059.07"
"2018","2410","0060.01","December 31, 2018","VANCOUVER","933",22,1,22,17,"9330060.01"
"2018","2410","0060.02","December 31, 2018","VANCOUVER","933",3,1,3,3,"9330060.02"
"2018","2410","0064.00","December 31, 2018","VANCOUVER","933",29,1,29,19,"9330064.00"
"2018","2410","0100.01","December 31, 2018","VANCOUVER","933",10,7,1.42857142857143,0,"9330100.01"
"2018","2410","0100.02","December 31, 2018","VANCOUVER","933",13,11,1.18181818181818,0,"9330100.02"
"2018","2410","0101.05","December 31, 2018","VANCOUVER","933",7,4,1.75,0.5,"9330101.05"
"2018","2410","0101.06","December 31, 2018","VANCOUVER","933",9,1,9,9,"9330101.06"
"2018","2410","0102.02","December 31, 2018","VANCOUVER","933",81,5,16.2,1,"9330102.02"
"2018","2410","0103.00","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330103.00"
"2018","2410","0104.00","December 31, 2018","VANCOUVER","933",9,7,1.28571428571429,0,"9330104.00"
"2018","2410","0110.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330110.02"
"2018","2410","0111.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330111.02"
"2018","2410","0111.07","December 31, 2018","VANCOUVER","933",29,1,29,28,"9330111.07"
"2018","2410","0112.00","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330112.00"
"2018","2410","0113.00","December 31, 2018","VANCOUVER","933",5,2,2.5,3.5,"9330113.00"
"2018","2410","0114.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330114.01"
"2018","2410","0114.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330114.02"
"2018","2410","0115.00","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330115.00"
"2018","2410","0116.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330116.00"
"2018","2410","0117.00","December 31, 2018","VANCOUVER","933",13,13,1,0,"9330117.00"
"2018","2410","0118.00","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330118.00"
"2018","2410","0119.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330119.00"
"2018","2410","0120.00","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330120.00"
"2018","2410","0121.00","December 31, 2018","VANCOUVER","933",20,13,1.53846153846154,0,"9330121.00"
"2018","2410","0122.00","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330122.00"
"2018","2410","0130.01","December 31, 2018","VANCOUVER","933",4,3,1.33333333333333,0,"9330130.01"
"2018","2410","0130.03","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330130.03"
"2018","2410","0131.00","December 31, 2018","VANCOUVER","933",10,10,1,0,"9330131.00"
"2018","2410","0132.00","December 31, 2018","VANCOUVER","933",9,9,1,0,"9330132.00"
"2018","2410","0133.01","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330133.01"
"2018","2410","0133.02","December 31, 2018","VANCOUVER","933",3,2,1.5,0,"9330133.02"
"2018","2410","0134.00","December 31, 2018","VANCOUVER","933",13,13,1,0,"9330134.00"
"2018","2410","0135.00","December 31, 2018","VANCOUVER","933",19,19,1,0,"9330135.00"
"2018","2410","0140.02","December 31, 2018","VANCOUVER","933",20,20,1,0,"9330140.02"
"2018","2410","0140.03","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330140.03"
"2018","2410","0141.01","December 31, 2018","VANCOUVER","933",11,11,1,0.181818181818182,"9330141.01"
"2018","2410","0141.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330141.02"
"2018","2410","0142.01","December 31, 2018","VANCOUVER","933",10,10,1,0,"9330142.01"
"2018","2410","0142.02","December 31, 2018","VANCOUVER","933",20,20,1,0,"9330142.02"
"2018","2410","0142.03","December 31, 2018","VANCOUVER","933",19,19,1,0,"9330142.03"
"2018","2410","0143.01","December 31, 2018","VANCOUVER","933",10,10,1,0,"9330143.01"
"2018","2410","0143.02","December 31, 2018","VANCOUVER","933",14,14,1,0,"9330143.02"
"2018","2410","0143.03","December 31, 2018","VANCOUVER","933",12,12,1,0,"9330143.03"
"2018","2410","0143.04","December 31, 2018","VANCOUVER","933",8,8,1,0,"9330143.04"
"2018","2410","0144.03","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330144.03"
"2018","2410","0144.04","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330144.04"
"2018","2410","0144.05","December 31, 2018","VANCOUVER","933",8,8,1,0,"9330144.05"
"2018","2410","0144.06","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330144.06"
"2018","2410","0145.01","December 31, 2018","VANCOUVER","933",11,10,1.1,0,"9330145.01"
"2018","2410","0145.02","December 31, 2018","VANCOUVER","933",11,11,1,0,"9330145.02"
"2018","2410","0146.00","December 31, 2018","VANCOUVER","933",12,12,1,0,"9330146.00"
"2018","2410","0147.01","December 31, 2018","VANCOUVER","933",12,9,1.33333333333333,0,"9330147.01"
"2018","2410","0147.04","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330147.04"
"2018","2410","0147.07","December 31, 2018","VANCOUVER","933",123,1,123,11,"9330147.07"
"2018","2410","0147.10","December 31, 2018","VANCOUVER","933",4,2,2,0,"9330147.10"
"2018","2410","0148.00","December 31, 2018","VANCOUVER","933",6,6,1,2.16666666666667,"9330148.00"
"2018","2410","0149.02","December 31, 2018","VANCOUVER","933",12,12,1,0,"9330149.02"
"2018","2410","0149.05","December 31, 2018","VANCOUVER","933",11,11,1,0,"9330149.05"
"2018","2410","0149.07","December 31, 2018","VANCOUVER","933",21,21,1,0,"9330149.07"
"2018","2410","0149.08","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330149.08"
"2018","2410","0149.09","December 31, 2018","VANCOUVER","933",15,15,1,0,"9330149.09"
"2018","2410","0150.00","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330150.00"
"2018","2410","0151.05","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330151.05"
"2018","2410","0151.06","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330151.06"
"2018","2410","0151.07","December 31, 2018","VANCOUVER","933",156,5,31.2,7.2,"9330151.07"
"2018","2410","0160.01","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330160.01"
"2018","2410","0160.02","December 31, 2018","VANCOUVER","933",7,7,1,0,"9330160.02"
"2018","2410","0160.03","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330160.03"
"2018","2410","0161.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330161.02"
"2018","2410","0161.03","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330161.03"
"2018","2410","0161.05","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330161.05"
"2018","2410","0161.06","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330161.06"
"2018","2410","0161.08","December 31, 2018","VANCOUVER","933",5,1,5,0,"9330161.08"
"2018","2410","0162.01","December 31, 2018","VANCOUVER","933",3,1,3,0,"9330162.01"
"2018","2410","0162.03","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330162.03"
"2018","2410","0163.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330163.01"
"2018","2410","0163.05","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330163.05"
"2018","2410","0163.06","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330163.06"
"2018","2410","0163.07","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330163.07"
"2018","2410","0170.04","December 31, 2018","VANCOUVER","933",12,12,1,0,"9330170.04"
"2018","2410","0170.07","December 31, 2018","VANCOUVER","933",6,6,1,0,"9330170.07"
"2018","2410","0170.08","December 31, 2018","VANCOUVER","933",6,3,2,0,"9330170.08"
"2018","2410","0180.01","December 31, 2018","VANCOUVER","933",8,6,1.33333333333333,0,"9330180.01"
"2018","2410","0180.03","December 31, 2018","VANCOUVER","933",41,34,1.20588235294118,0,"9330180.03"
"2018","2410","0180.04","December 31, 2018","VANCOUVER","933",7,6,1.16666666666667,0,"9330180.04"
"2018","2410","0181.03","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330181.03"
"2018","2410","0181.05","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330181.05"
"2018","2410","0181.07","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330181.07"
"2018","2410","0181.08","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330181.08"
"2018","2410","0181.09","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330181.09"
"2018","2410","0181.10","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330181.10"
"2018","2410","0181.12","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330181.12"
"2018","2410","0181.13","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330181.13"
"2018","2410","0181.14","December 31, 2018","VANCOUVER","933",9,4,2.25,0,"9330181.14"
"2018","2410","0181.16","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330181.16"
"2018","2410","0182.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330182.02"
"2018","2410","0182.03","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330182.03"
"2018","2410","0183.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330183.01"
"2018","2410","0183.07","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330183.07"
"2018","2410","0183.08","December 31, 2018","VANCOUVER","933",27,8,3.375,0,"9330183.08"
"2018","2410","0183.09","December 31, 2018","VANCOUVER","933",4,2,2,0,"9330183.09"
"2018","2410","0184.08","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330184.08"
"2018","2410","0184.11","December 31, 2018","VANCOUVER","933",4,3,1.33333333333333,0,"9330184.11"
"2018","2410","0184.12","December 31, 2018","VANCOUVER","933",17,12,1.41666666666667,0,"9330184.12"
"2018","2410","0185.07","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330185.07"
"2018","2410","0186.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330186.01"
"2018","2410","0186.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330186.02"
"2018","2410","0186.08","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330186.08"
"2018","2410","0187.03","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330187.03"
"2018","2410","0187.07","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330187.07"
"2018","2410","0187.11","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330187.11"
"2018","2410","0187.13","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330187.13"
"2018","2410","0187.16","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330187.16"
"2018","2410","0188.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330188.02"
"2018","2410","0188.04","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330188.04"
"2018","2410","0188.07","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330188.07"
"2018","2410","0188.08","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330188.08"
"2018","2410","0190.04","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330190.04"
"2018","2410","0192.00","December 31, 2018","VANCOUVER","933",20,6,3.33333333333333,0,"9330192.00"
"2018","2410","0200.00","December 31, 2018","VANCOUVER","933",45,11,4.09090909090909,1.90909090909091,"9330200.00"
"2018","2410","0201.00","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330201.00"
"2018","2410","0202.00","December 31, 2018","VANCOUVER","933",6,2,3,0,"9330202.00"
"2018","2410","0203.00","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330203.00"
"2018","2410","0205.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330205.01"
"2018","2410","0205.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330205.02"
"2018","2410","0208.00","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330208.00"
"2018","2410","0209.00","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330209.00"
"2018","2410","0210.00","December 31, 2018","VANCOUVER","933",4,3,1.33333333333333,0,"9330210.00"
"2018","2410","0220.00","December 31, 2018","VANCOUVER","933",4,2,2,0,"9330220.00"
"2018","2410","0221.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330221.01"
"2018","2410","0221.03","December 31, 2018","VANCOUVER","933",6,5,1.2,0,"9330221.03"
"2018","2410","0221.04","December 31, 2018","VANCOUVER","933",11,7,1.57142857142857,0,"9330221.04"
"2018","2410","0222.01","December 31, 2018","VANCOUVER","933",6,5,1.2,0,"9330222.01"
"2018","2410","0222.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330222.02"
"2018","2410","0223.02","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330223.02"
"2018","2410","0224.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330224.02"
"2018","2410","0225.01","December 31, 2018","VANCOUVER","933",9,7,1.28571428571429,0,"9330225.01"
"2018","2410","0226.02","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330226.02"
"2018","2410","0228.02","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330228.02"
"2018","2410","0228.04","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330228.04"
"2018","2410","0229.00","December 31, 2018","VANCOUVER","933",14,13,1.07692307692308,0,"9330229.00"
"2018","2410","0230.01","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330230.01"
"2018","2410","0230.02","December 31, 2018","VANCOUVER","933",11,7,1.57142857142857,0,"9330230.02"
"2018","2410","0231.00","December 31, 2018","VANCOUVER","933",31,10,3.1,0,"9330231.00"
"2018","2410","0232.00","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330232.00"
"2018","2410","0233.00","December 31, 2018","VANCOUVER","933",10,9,1.11111111111111,0,"9330233.00"
"2018","2410","0234.00","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330234.00"
"2018","2410","0235.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330235.02"
"2018","2410","0236.00","December 31, 2018","VANCOUVER","933",4,4,1,0,"9330236.00"
"2018","2410","0238.01","December 31, 2018","VANCOUVER","933",7,7,1,0,"9330238.01"
"2018","2410","0238.02","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330238.02"
"2018","2410","0239.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330239.01"
"2018","2410","0240.01","December 31, 2018","VANCOUVER","933",6,6,1,0,"9330240.01"
"2018","2410","0240.02","December 31, 2018","VANCOUVER","933",4,3,1.33333333333333,0,"9330240.02"
"2018","2410","0241.00","December 31, 2018","VANCOUVER","933",41,14,2.92857142857143,0.285714285714286,"9330241.00"
"2018","2410","0242.00","December 31, 2018","VANCOUVER","933",16,16,1,0,"9330242.00"
"2018","2410","0243.01","December 31, 2018","VANCOUVER","933",7,7,1,0,"9330243.01"
"2018","2410","0243.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330243.02"
"2018","2410","0260.05","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330260.05"
"2018","2410","0281.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330281.01"
"2018","2410","0281.02","December 31, 2018","VANCOUVER","933",7,7,1,0,"9330281.02"
"2018","2410","0282.01","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330282.01"
"2018","2410","0282.02","December 31, 2018","VANCOUVER","933",10,8,1.25,0,"9330282.02"
"2018","2410","0283.00","December 31, 2018","VANCOUVER","933",6,4,1.5,0,"9330283.00"
"2018","2410","0284.01","December 31, 2018","VANCOUVER","933",16,4,4,4.75,"9330284.01"
"2018","2410","0284.02","December 31, 2018","VANCOUVER","933",6,3,2,0,"9330284.02"
"2018","2410","0285.01","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330285.01"
"2018","2410","0285.02","December 31, 2018","VANCOUVER","933",8,8,1,0,"9330285.02"
"2018","2410","0286.01","December 31, 2018","VANCOUVER","933",9,9,1,0,"9330286.01"
"2018","2410","0286.02","December 31, 2018","VANCOUVER","933",5,5,1,0,"9330286.02"
"2018","2410","0286.03","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330286.03"
"2018","2410","0287.01","December 31, 2018","VANCOUVER","933",152,1,152,27,"9330287.01"
"2018","2410","0287.02","December 31, 2018","VANCOUVER","933",26,21,1.23809523809524,0,"9330287.02"
"2018","2410","0287.14","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330287.14"
"2018","2410","0290.02","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330290.02"
"2018","2410","0290.05","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330290.05"
"2018","2410","0290.07","December 31, 2018","VANCOUVER","933",4,1,4,0,"9330290.07"
"2018","2410","0291.01","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330291.01"
"2018","2410","0291.02","December 31, 2018","VANCOUVER","933",3,3,1,0,"9330291.02"
"2018","2410","0292.03","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330292.03"
"2018","2410","0400.04","December 31, 2018","VANCOUVER","933",18,6,3,0.5,"9330400.04"
"2018","2410","0400.05","December 31, 2018","VANCOUVER","933",15,4,3.75,0,"9330400.05"
"2018","2410","0400.06","December 31, 2018","VANCOUVER","933",2,2,1,0,"9330400.06"
"2018","2410","0400.09","December 31, 2018","VANCOUVER","933",9,7,1.28571428571429,0,"9330400.09"
"2018","2410","0402.03","December 31, 2018","VANCOUVER","933",2,1,2,0,"9330402.03"
"2018","2410","0403.04","December 31, 2018","VANCOUVER","933",1,1,1,0,"9330403.04"
"2018","2410","0403.05","December 31, 2018","VANCOUVER","933",9,9,1,0,"9330403.05"
