"ref_yy","metcode","censustr","dweltype","mkttycd","date_pbi","metro","stcan_cmacode","inventory","num_structures","unitsperstructure","avgstorycount","full_ct"
"2018","2410","%07.2f29.0",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f29.0"
"2018","2410","%07.2f30.0",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f30.0"
"2018","2410","%07.2f31.009999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f31.009999999999998"
"2018","2410","%07.2f31.02",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f31.02"
"2018","2410","%07.2f32.0",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f32.0"
"2018","2410","%07.2f32.0",5,3,"December 31, 2018","VANCOUVER","933",2,1,2,3,"933%07.2f32.0"
"2018","2410","%07.2f33.01",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f33.01"
"2018","2410","%07.2f34.01",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f34.01"
"2018","2410","%07.2f34.01",1,3,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f34.01"
"2018","2410","%07.2f34.01",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f34.01"
"2018","2410","%07.2f34.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f34.019999999999996"
"2018","2410","%07.2f34.019999999999996",2,1,"December 31, 2018","VANCOUVER","933",6,3,2,0,"933%07.2f34.019999999999996"
"2018","2410","%07.2f35.01",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f35.01"
"2018","2410","%07.2f35.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f35.019999999999996"
"2018","2410","%07.2f35.019999999999996",2,1,"December 31, 2018","VANCOUVER","933",6,3,2,0,"933%07.2f35.019999999999996"
"2018","2410","%07.2f36.01",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f36.01"
"2018","2410","%07.2f36.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f36.019999999999996"
"2018","2410","%07.2f38.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f38.0"
"2018","2410","%07.2f38.0",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f38.0"
"2018","2410","%07.2f41.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f41.019999999999996"
"2018","2410","%07.2f42.0",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f42.0"
"2018","2410","%07.2f43.01",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f43.01"
"2018","2410","%07.2f43.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f43.019999999999996"
"2018","2410","%07.2f44.0",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f44.0"
"2018","2410","%07.2f45.01",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f45.01"
"2018","2410","%07.2f46.0",5,3,"December 31, 2018","VANCOUVER","933",1,1,1,3,"933%07.2f46.0"
"2018","2410","%07.2f48.0",5,3,"December 31, 2018","VANCOUVER","933",7,2,3.5,6.5,"933%07.2f48.0"
"2018","2410","%07.2f49.01",5,3,"December 31, 2018","VANCOUVER","933",5,1,5,15,"933%07.2f49.01"
"2018","2410","%07.2f50.019999999999996",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f50.019999999999996"
"2018","2410","%07.2f50.04",4,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f50.04"
"2018","2410","%07.2f51.01",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f51.01"
"2018","2410","%07.2f51.01",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f51.01"
"2018","2410","%07.2f51.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f51.019999999999996"
"2018","2410","%07.2f52.01",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f52.01"
"2018","2410","%07.2f52.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f52.019999999999996"
"2018","2410","%07.2f53.01",1,1,"December 31, 2018","VANCOUVER","933",7,7,1,0,"933%07.2f53.01"
"2018","2410","%07.2f53.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f53.019999999999996"
"2018","2410","%07.2f54.01",2,1,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f54.01"
"2018","2410","%07.2f54.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f54.019999999999996"
"2018","2410","%07.2f55.019999999999996",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f55.019999999999996"
"2018","2410","%07.2f55.019999999999996",5,3,"December 31, 2018","VANCOUVER","933",4,1,4,4,"933%07.2f55.019999999999996"
"2018","2410","%07.2f56.019999999999996",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f56.019999999999996"
"2018","2410","%07.2f57.019999999999996",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f57.019999999999996"
"2018","2410","%07.2f59.06999999999999",5,3,"December 31, 2018","VANCOUVER","933",18,1,18,44,"933%07.2f59.06999999999999"
"2018","2410","%07.2f60.01",5,3,"December 31, 2018","VANCOUVER","933",22,1,22,17,"933%07.2f60.01"
"2018","2410","%07.2f60.019999999999996",5,3,"December 31, 2018","VANCOUVER","933",3,1,3,3,"933%07.2f60.019999999999996"
"2018","2410","%07.2f64.0",5,3,"December 31, 2018","VANCOUVER","933",29,1,29,19,"933%07.2f64.0"
"2018","2410","%07.2f100.00999999999999",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f100.00999999999999"
"2018","2410","%07.2f100.00999999999999",2,1,"December 31, 2018","VANCOUVER","933",8,5,1.6,0,"933%07.2f100.00999999999999"
"2018","2410","%07.2f100.02",1,1,"December 31, 2018","VANCOUVER","933",9,9,1,0,"933%07.2f100.02"
"2018","2410","%07.2f100.02",2,1,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f100.02"
"2018","2410","%07.2f101.05",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f101.05"
"2018","2410","%07.2f101.05",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f101.05"
"2018","2410","%07.2f101.05",5,3,"December 31, 2018","VANCOUVER","933",3,1,3,2,"933%07.2f101.05"
"2018","2410","%07.2f101.05999999999999",5,3,"December 31, 2018","VANCOUVER","933",9,1,9,9,"933%07.2f101.05999999999999"
"2018","2410","%07.2f102.02",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f102.02"
"2018","2410","%07.2f102.02",5,3,"December 31, 2018","VANCOUVER","933",77,1,77,5,"933%07.2f102.02"
"2018","2410","%07.2f103.0",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f103.0"
"2018","2410","%07.2f104.0",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f104.0"
"2018","2410","%07.2f104.0",2,1,"December 31, 2018","VANCOUVER","933",5,3,1.66666666666667,0,"933%07.2f104.0"
"2018","2410","%07.2f110.02",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f110.02"
"2018","2410","%07.2f111.02",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f111.02"
"2018","2410","%07.2f111.07",5,3,"December 31, 2018","VANCOUVER","933",29,1,29,28,"933%07.2f111.07"
"2018","2410","%07.2f112.0",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f112.0"
"2018","2410","%07.2f113.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f113.0"
"2018","2410","%07.2f113.0",5,3,"December 31, 2018","VANCOUVER","933",4,1,4,7,"933%07.2f113.0"
"2018","2410","%07.2f114.00999999999999",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f114.00999999999999"
"2018","2410","%07.2f114.02",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f114.02"
"2018","2410","%07.2f115.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f115.0"
"2018","2410","%07.2f116.0",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f116.0"
"2018","2410","%07.2f117.0",1,1,"December 31, 2018","VANCOUVER","933",13,13,1,0,"933%07.2f117.0"
"2018","2410","%07.2f118.0",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f118.0"
"2018","2410","%07.2f119.0",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f119.0"
"2018","2410","%07.2f120.0",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f120.0"
"2018","2410","%07.2f121.0",1,1,"December 31, 2018","VANCOUVER","933",11,11,1,0,"933%07.2f121.0"
"2018","2410","%07.2f121.0",4,3,"December 31, 2018","VANCOUVER","933",9,2,4.5,0,"933%07.2f121.0"
"2018","2410","%07.2f122.0",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f122.0"
"2018","2410","%07.2f130.01",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f130.01"
"2018","2410","%07.2f130.01",2,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f130.01"
"2018","2410","%07.2f130.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f130.02999999999997"
"2018","2410","%07.2f131.0",1,1,"December 31, 2018","VANCOUVER","933",10,10,1,0,"933%07.2f131.0"
"2018","2410","%07.2f132.0",1,1,"December 31, 2018","VANCOUVER","933",9,9,1,0,"933%07.2f132.0"
"2018","2410","%07.2f133.01",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f133.01"
"2018","2410","%07.2f133.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f133.01999999999998"
"2018","2410","%07.2f133.01999999999998",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f133.01999999999998"
"2018","2410","%07.2f134.0",1,1,"December 31, 2018","VANCOUVER","933",13,13,1,0,"933%07.2f134.0"
"2018","2410","%07.2f135.0",1,1,"December 31, 2018","VANCOUVER","933",19,19,1,0,"933%07.2f135.0"
"2018","2410","%07.2f140.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",20,20,1,0,"933%07.2f140.01999999999998"
"2018","2410","%07.2f140.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f140.02999999999997"
"2018","2410","%07.2f141.01",1,1,"December 31, 2018","VANCOUVER","933",10,10,1,0,"933%07.2f141.01"
"2018","2410","%07.2f141.01",5,3,"December 31, 2018","VANCOUVER","933",1,1,1,2,"933%07.2f141.01"
"2018","2410","%07.2f141.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f141.01999999999998"
"2018","2410","%07.2f142.01",1,1,"December 31, 2018","VANCOUVER","933",10,10,1,0,"933%07.2f142.01"
"2018","2410","%07.2f142.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",20,20,1,0,"933%07.2f142.01999999999998"
"2018","2410","%07.2f142.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",19,19,1,0,"933%07.2f142.02999999999997"
"2018","2410","%07.2f143.01",1,1,"December 31, 2018","VANCOUVER","933",10,10,1,0,"933%07.2f143.01"
"2018","2410","%07.2f143.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",13,13,1,0,"933%07.2f143.01999999999998"
"2018","2410","%07.2f143.01999999999998",2,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f143.01999999999998"
"2018","2410","%07.2f143.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f143.02999999999997"
"2018","2410","%07.2f143.04",1,1,"December 31, 2018","VANCOUVER","933",8,8,1,0,"933%07.2f143.04"
"2018","2410","%07.2f144.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f144.02999999999997"
"2018","2410","%07.2f144.04",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f144.04"
"2018","2410","%07.2f144.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",8,8,1,0,"933%07.2f144.04999999999998"
"2018","2410","%07.2f144.05999999999997",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f144.05999999999997"
"2018","2410","%07.2f145.01",1,1,"December 31, 2018","VANCOUVER","933",9,9,1,0,"933%07.2f145.01"
"2018","2410","%07.2f145.01",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f145.01"
"2018","2410","%07.2f145.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f145.01999999999998"
"2018","2410","%07.2f145.01999999999998",1,3,"December 31, 2018","VANCOUVER","933",9,9,1,0,"933%07.2f145.01999999999998"
"2018","2410","%07.2f146.0",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f146.0"
"2018","2410","%07.2f147.01",1,1,"December 31, 2018","VANCOUVER","933",7,7,1,0,"933%07.2f147.01"
"2018","2410","%07.2f147.01",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f147.01"
"2018","2410","%07.2f147.01",4,3,"December 31, 2018","VANCOUVER","933",3,1,3,0,"933%07.2f147.01"
"2018","2410","%07.2f147.04",4,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f147.04"
"2018","2410","%07.2f147.07",5,3,"December 31, 2018","VANCOUVER","933",123,1,123,11,"933%07.2f147.07"
"2018","2410","%07.2f147.1",2,1,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f147.1"
"2018","2410","%07.2f148.0",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f148.0"
"2018","2410","%07.2f148.0",5,3,"December 31, 2018","VANCOUVER","933",1,1,1,13,"933%07.2f148.0"
"2018","2410","%07.2f149.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f149.01999999999998"
"2018","2410","%07.2f149.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",11,11,1,0,"933%07.2f149.04999999999998"
"2018","2410","%07.2f149.07",1,1,"December 31, 2018","VANCOUVER","933",21,21,1,0,"933%07.2f149.07"
"2018","2410","%07.2f149.07999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f149.07999999999998"
"2018","2410","%07.2f149.08999999999997",1,1,"December 31, 2018","VANCOUVER","933",13,13,1,0,"933%07.2f149.08999999999997"
"2018","2410","%07.2f149.08999999999997",1,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f149.08999999999997"
"2018","2410","%07.2f149.08999999999997",2,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f149.08999999999997"
"2018","2410","%07.2f150.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f150.0"
"2018","2410","%07.2f151.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f151.04999999999998"
"2018","2410","%07.2f151.05999999999997",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f151.05999999999997"
"2018","2410","%07.2f151.07",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f151.07"
"2018","2410","%07.2f151.07",5,3,"December 31, 2018","VANCOUVER","933",154,3,51.3333333333333,12,"933%07.2f151.07"
"2018","2410","%07.2f160.01",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f160.01"
"2018","2410","%07.2f160.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",7,7,1,0,"933%07.2f160.01999999999998"
"2018","2410","%07.2f160.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f160.02999999999997"
"2018","2410","%07.2f161.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f161.01999999999998"
"2018","2410","%07.2f161.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f161.02999999999997"
"2018","2410","%07.2f161.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f161.04999999999998"
"2018","2410","%07.2f161.05999999999997",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f161.05999999999997"
"2018","2410","%07.2f161.07999999999998",4,1,"December 31, 2018","VANCOUVER","933",5,1,5,0,"933%07.2f161.07999999999998"
"2018","2410","%07.2f162.01",4,3,"December 31, 2018","VANCOUVER","933",3,1,3,0,"933%07.2f162.01"
"2018","2410","%07.2f162.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f162.02999999999997"
"2018","2410","%07.2f163.01",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f163.01"
"2018","2410","%07.2f163.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f163.04999999999998"
"2018","2410","%07.2f163.05999999999997",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f163.05999999999997"
"2018","2410","%07.2f163.07",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f163.07"
"2018","2410","%07.2f170.04",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f170.04"
"2018","2410","%07.2f170.07",1,1,"December 31, 2018","VANCOUVER","933",6,6,1,0,"933%07.2f170.07"
"2018","2410","%07.2f170.07999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f170.07999999999998"
"2018","2410","%07.2f170.07999999999998",4,1,"December 31, 2018","VANCOUVER","933",4,1,4,0,"933%07.2f170.07999999999998"
"2018","2410","%07.2f180.01",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f180.01"
"2018","2410","%07.2f180.01",2,3,"December 31, 2018","VANCOUVER","933",7,5,1.4,0,"933%07.2f180.01"
"2018","2410","%07.2f180.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",28,28,1,0,"933%07.2f180.02999999999997"
"2018","2410","%07.2f180.02999999999997",2,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f180.02999999999997"
"2018","2410","%07.2f180.02999999999997",4,3,"December 31, 2018","VANCOUVER","933",11,5,2.2,0,"933%07.2f180.02999999999997"
"2018","2410","%07.2f180.04",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f180.04"
"2018","2410","%07.2f180.04",4,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f180.04"
"2018","2410","%07.2f181.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f181.02999999999997"
"2018","2410","%07.2f181.04999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f181.04999999999998"
"2018","2410","%07.2f181.07",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f181.07"
"2018","2410","%07.2f181.07999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f181.07999999999998"
"2018","2410","%07.2f181.08999999999997",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f181.08999999999997"
"2018","2410","%07.2f181.1",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f181.1"
"2018","2410","%07.2f181.11999999999998",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f181.11999999999998"
"2018","2410","%07.2f181.13",2,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f181.13"
"2018","2410","%07.2f181.14",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f181.14"
"2018","2410","%07.2f181.14",4,3,"December 31, 2018","VANCOUVER","933",7,2,3.5,0,"933%07.2f181.14"
"2018","2410","%07.2f181.16",4,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f181.16"
"2018","2410","%07.2f182.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f182.01999999999998"
"2018","2410","%07.2f182.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f182.02999999999997"
"2018","2410","%07.2f183.01",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f183.01"
"2018","2410","%07.2f183.07",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f183.07"
"2018","2410","%07.2f183.07999999999998",4,3,"December 31, 2018","VANCOUVER","933",27,8,3.375,0,"933%07.2f183.07999999999998"
"2018","2410","%07.2f183.08999999999997",4,3,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f183.08999999999997"
"2018","2410","%07.2f184.07999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f184.07999999999998"
"2018","2410","%07.2f184.10999999999999",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f184.10999999999999"
"2018","2410","%07.2f184.10999999999999",2,3,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f184.10999999999999"
"2018","2410","%07.2f184.10999999999999",4,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f184.10999999999999"
"2018","2410","%07.2f184.11999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f184.11999999999998"
"2018","2410","%07.2f184.11999999999998",4,3,"December 31, 2018","VANCOUVER","933",15,10,1.5,0,"933%07.2f184.11999999999998"
"2018","2410","%07.2f185.07",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f185.07"
"2018","2410","%07.2f186.01",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f186.01"
"2018","2410","%07.2f186.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f186.01999999999998"
"2018","2410","%07.2f186.07999999999998",4,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f186.07999999999998"
"2018","2410","%07.2f187.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f187.02999999999997"
"2018","2410","%07.2f187.07",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f187.07"
"2018","2410","%07.2f187.10999999999999",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f187.10999999999999"
"2018","2410","%07.2f187.13",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f187.13"
"2018","2410","%07.2f187.16",4,3,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f187.16"
"2018","2410","%07.2f188.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f188.01999999999998"
"2018","2410","%07.2f188.04",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f188.04"
"2018","2410","%07.2f188.07",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f188.07"
"2018","2410","%07.2f188.07999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f188.07999999999998"
"2018","2410","%07.2f190.04",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f190.04"
"2018","2410","%07.2f192.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f192.0"
"2018","2410","%07.2f192.0",4,3,"December 31, 2018","VANCOUVER","933",19,5,3.8,0,"933%07.2f192.0"
"2018","2410","%07.2f200.0",1,1,"December 31, 2018","VANCOUVER","933",8,8,1,0,"933%07.2f200.0"
"2018","2410","%07.2f200.0",4,3,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f200.0"
"2018","2410","%07.2f200.0",5,3,"December 31, 2018","VANCOUVER","933",35,1,35,21,"933%07.2f200.0"
"2018","2410","%07.2f201.0",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f201.0"
"2018","2410","%07.2f202.0",4,3,"December 31, 2018","VANCOUVER","933",6,2,3,0,"933%07.2f202.0"
"2018","2410","%07.2f203.0",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f203.0"
"2018","2410","%07.2f205.01",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f205.01"
"2018","2410","%07.2f205.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f205.01999999999998"
"2018","2410","%07.2f208.0",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f208.0"
"2018","2410","%07.2f209.0",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f209.0"
"2018","2410","%07.2f210.0",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f210.0"
"2018","2410","%07.2f210.0",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f210.0"
"2018","2410","%07.2f220.0",2,1,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f220.0"
"2018","2410","%07.2f221.01",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f221.01"
"2018","2410","%07.2f221.02999999999997",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f221.02999999999997"
"2018","2410","%07.2f221.02999999999997",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f221.02999999999997"
"2018","2410","%07.2f221.04",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f221.04"
"2018","2410","%07.2f221.04",2,1,"December 31, 2018","VANCOUVER","933",5,3,1.66666666666667,0,"933%07.2f221.04"
"2018","2410","%07.2f221.04",4,3,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f221.04"
"2018","2410","%07.2f222.01",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f222.01"
"2018","2410","%07.2f222.01",2,1,"December 31, 2018","VANCOUVER","933",2,1,2,0,"933%07.2f222.01"
"2018","2410","%07.2f222.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",1,1,1,0,"933%07.2f222.01999999999998"
"2018","2410","%07.2f223.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f223.01999999999998"
"2018","2410","%07.2f224.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",3,3,1,0,"933%07.2f224.01999999999998"
"2018","2410","%07.2f225.01",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f225.01"
"2018","2410","%07.2f225.01",2,1,"December 31, 2018","VANCOUVER","933",4,2,2,0,"933%07.2f225.01"
"2018","2410","%07.2f226.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",5,5,1,0,"933%07.2f226.01999999999998"
"2018","2410","%07.2f228.01999999999998",1,1,"December 31, 2018","VANCOUVER","933",4,4,1,0,"933%07.2f228.01999999999998"
"2018","2410","%07.2f228.04",1,1,"December 31, 2018","VANCOUVER","933",2,2,1,0,"933%07.2f228.04"
"2018","2410","%07.2f229.0",1,1,"December 31, 2018","VANCOUVER","933",12,12,1,0,"933%07.2f229.0"
