"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","reference_period_qq","ref_qq","population","starts_per_10kpop"
"2015","4811013","June 30, 2015","0340","EDMONTON","BEAUMONT T",415,NA,NA,190,2.18421052631579,0.0526315789473684,0.825396825396825,"2015-4","4",1361157.53,3.04887561397835
"2015","2467020","March 31, 2015","1060","MONTRÉAL","POINTE-CALUMET MÉ",22,NA,NA,16,1.375,0.1875,0.5,"2015-4","4",4134516.91,0.053210569647906
"2015","4811019","September 30, 2015","0340","EDMONTON","CALMAR T",15,NA,NA,12,1.25,0,1.25,"2015-4","4",1361157.53,0.110200323396808
"2015","4811020","June 30, 2015","0340","EDMONTON","SUNDANCE BEACH SV",1,NA,NA,1,1,0,5,"2015-4","4",1361157.53,0.00734668822645385
"2015","2467050","September 30, 2015","1060","MONTRÉAL","CHÂTEAUGUAY V",603,602,1,50,12.06,1.12,0.785714285714286,"2015-4","4",4134516.91,1.45845334080397
"2015","4706032","June 30, 2015","1490","REGINA","BALGONIE T",2,NA,NA,2,1,0,0,"2015-4","4",244489.188,0.0818032084101813
"2016","4811046","June 30, 2016","0340","EDMONTON","SPRING LAKE VL",7,NA,NA,7,1,0,0.857142857142857,"2016-4","4",1386981.47,0.0504693116051507
"2016","5917040","September 30, 2016","2440","VICTORIA","ESQUIMALT DM",11,NA,NA,7,1.57142857142857,0,0.428571428571429,"2016-4","4",389897.656,0.282125317521786
"2016","2457035","March 31, 2016","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",43,NA,NA,23,1.8695652173913,0.0869565217391304,0.826086956521739,"2016-4","4",4184841.41,0.102751802964978
"2016","2466023","June 30, 2016","1060","MONTRÉAL","MONTRÉAL V",5888,5885,3,341,17.266862170088,2.42815249266862,3.05338078291815,"2016-4","4",4184841.41,14.0698282757625
"2016","4811066","September 30, 2016","0340","EDMONTON","BRUDERHEIM T",3,NA,NA,3,1,0,0.666666666666667,"2016-4","4",1386981.47,0.021629704973636
"2016","4706029","June 30, 2016","1490","REGINA","EDENWOLD NO. 158 RM",21,NA,NA,21,1,0,0,"2016-4","4",250498.594,0.838328058639722
"2016","4706058","September 30, 2016","1490","REGINA","REGINA BEACH T",2,NA,NA,2,1,0,0,"2016-4","4",250498.594,0.0798407674894974
"2016","5915046","September 30, 2016","2410","VANCOUVER","NORTH VANCOUVER DM",816,743,73,222,3.67567567567568,0.292792792792793,1.36936936936937,"2016-4","4",2611912.25,3.12414783459896
"2016","2471050","December 31, 2016","1060","MONTRÉAL","CHÂTEAUGUAY V",43,NA,NA,42,1.02380952380952,0,0.794871794871795,"2016-4","4",4184841.41,0.102751802964978
"2016","3526065","December 31, 2016","0610","HAMILTON","GRIMSBY T",441,NA,NA,25,17.64,0.92,0.32,"2016-4","4",776587.125,5.67869316659093
"2016","4711069","September 30, 2016","1700","SASKATOON","BLUCHER NO. 343 RM",12,NA,NA,12,1,0,0,"2016-4","4",314743.469,0.381262875386304
"2016","4806019","March 31, 2016","0140","CALGARY","COCHRANE T",391,NA,NA,292,1.33904109589041,0.0102739726027397,1.38698630136986,"2016-4","4",1455343.75,2.68665049064869
"2016","4811016","June 30, 2016","0340","EDMONTON","LEDUC CY",218,NA,NA,155,1.40645161290323,0,1.15686274509804,"2016-4","4",1386981.47,1.57175856141755
"2016","5917047","September 30, 2016","2440","VICTORIA","VIEW ROYAL T",34,NA,NA,20,1.7,0,1.6,"2016-4","4",389897.656,0.872023708703701
"2016","4706032","June 30, 2016","1490","REGINA","BALGONIE T",4,NA,NA,4,1,0,0,"2016-4","4",250498.594,0.159681534978995
"2016","2457040","December 31, 2016","1060","MONTRÉAL","BELOEIL V",47,NA,NA,30,1.56666666666667,0.366666666666667,1.67857142857143,"2016-4","4",4184841.41,0.112310110217534
"2016","2459025","September 30, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",4,NA,NA,4,1,0,1,"2016-4","4",4184841.41,0.00955830725255608
"2016","3519038","June 30, 2016","2270","TORONTO","RICHMOND HILL T",888,NA,NA,505,1.75841584158416,0.0178217821782178,0.693069306930693,"2016-4","4",6203150.78,1.43153057453167
"2016","4602075","December 31, 2016","2680","WINNIPEG","RITCHOT RM",65,NA,NA,50,1.3,0.06,0.906976744186046,"2016-4","4",815756.563,0.796806338412505
"2016","4811044","December 31, 2016","0340","EDMONTON","KAPASIWIN SV",2,NA,NA,2,1,0,0,"2016-4","4",1386981.47,0.0144198033157573
"2016","2457010","December 31, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",219,218,1,120,1.825,0.166666666666667,1.35833333333333,"2016-4","4",4184841.41,0.523317322077445
"2016","4706030","June 30, 2016","1490","REGINA","WHITE CITY T",30,NA,NA,30,1,0,0.724137931034483,"2016-4","4",250498.594,1.19761151234246
"2016","4811048","June 30, 2016","0340","EDMONTON","STONY PLAIN T",105,NA,NA,82,1.28048780487805,0.0487804878048781,2.67073170731707,"2016-4","4",1386981.47,0.757039674077261
"2016","2466102","September 30, 2016","1060","MONTRÉAL","KIRKLAND V",1,NA,NA,1,1,0,1,"2016-4","4",4184841.41,0.00238957681313902
"2016","4811034","September 30, 2016","0340","EDMONTON","PARKLAND COUNTY MD",131,NA,NA,131,1,0,0.320610687022901,"2016-4","4",1386981.47,0.944497117182106
"2016","2426070","December 31, 2016","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",27,NA,NA,17,1.58823529411765,0.294117647058824,0.882352941176471,"2016-4","4",809322.875,0.333612218732851
"2016","2472010","December 31, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",238,237,1,13,18.3076923076923,1.23076923076923,1.2,"2016-4","4",4184841.41,0.568719281527087
"2016","4602069","March 31, 2016","2680","WINNIPEG","TACHÉ RM",47,NA,NA,44,1.06818181818182,0,0.588235294117647,"2016-4","4",815756.563,0.576152275467504
"2016","5915036","December 31, 2016","2410","VANCOUVER","BELCARRA VL",3,NA,NA,3,1,0,0,"2016-4","4",2611912.25,0.0114858376272021
"2016","2422015","June 30, 2016","1400","QUÉBEC","LAC-SAINT-JOSEPH V",3,NA,NA,3,1,0,0,"2016-4","4",809322.875,0.0370680243036501
"2016","2473020","March 31, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",41,NA,NA,15,2.73333333333333,0.933333333333333,0.4,"2016-4","4",4184841.41,0.0979726493386998
"2016","5915001","March 31, 2016","2410","VANCOUVER","LANGLEY DM",1383,1236,147,728,1.89972527472527,0.00549450549450549,0.857142857142857,"2016-4","4",2611912.25,5.29497114614015
"2016","2460028","September 30, 2016","1060","MONTRÉAL","L'ASSOMPTION V",86,NA,NA,65,1.32307692307692,0.0615384615384615,1.8125,"2016-4","4",4184841.41,0.205503605929956
"2016","3525005","March 31, 2016","0610","HAMILTON","HAMILTON C",2119,NA,NA,986,2.14908722109533,0.0162271805273834,1.1369168356998,"2016-4","4",776587.125,27.2860562811932
"2016","4706053","March 31, 2016","1490","REGINA","LUMSDEN NO. 189 RM",11,NA,NA,11,1,0,0,"2016-4","4",250498.594,0.439124221192236
"2016","4806016","March 31, 2016","0140","CALGARY","CALGARY CY",7516,NA,NA,3067,2.45060319530486,0.122595370068471,0.844771241830065,"2016-4","4",1455343.75,51.6441562345666
"2016","2472025","December 31, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",34,33,1,29,1.17241379310345,0.103448275862069,1.60714285714286,"2016-4","4",4184841.41,0.0812456116467267
"2016","3524002","September 30, 2016","0610","HAMILTON","BURLINGTON CY",709,NA,NA,49,14.469387755102,1.06122448979592,3.19148936170213,"2016-4","4",776587.125,9.12969037440583
"2016","2458012","December 31, 2016","1060","MONTRÉAL","SAINT-LAMBERT V",69,NA,NA,2,34.5,4,5,"2016-4","4",4184841.41,0.164880800106592
"2016","4806026","December 31, 2016","0140","CALGARY","CROSSFIELD T",54,NA,NA,50,1.08,0,1.8,"2016-4","4",1455343.75,0.371046359322325
"2016","4811021","March 31, 2016","0340","EDMONTON","THORSBY T",4,NA,NA,1,4,0,3,"2016-4","4",1386981.47,0.0288396066315147
"2016","5915999","December 31, 2016","2410","VANCOUVER","INDIAN RESERVES",36,NA,NA,34,1.05882352941176,0,1,"2016-4","4",2611912.25,0.137830051526425
"2016","4712059","June 30, 2016","1700","SASKATOON","ASQUITH T",2,NA,NA,2,1,0,0,"2016-4","4",314743.469,0.063543812564384
"2016","2460020","September 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",1,NA,NA,1,1,0,0,"2016-4","4",4184841.41,0.00238957681313902
"2016","2467035","March 31, 2016","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",139,NA,NA,63,2.20634920634921,0.238095238095238,1.07936507936508,"2016-4","4",4184841.41,0.332151177026324
"2016","2458033","December 31, 2016","1060","MONTRÉAL","LES COTEAUX MÉ",110,NA,NA,31,3.54838709677419,0.193548387096774,0.9,"2016-4","4",4184841.41,0.262853449445292
"2016","4811038","September 30, 2016","0340","EDMONTON","SEBA BEACH SV",2,NA,NA,2,1,0,1,"2016-4","4",1386981.47,0.0144198033157573
"2016","2419068","June 30, 2016","1400","QUÉBEC","SAINT-HENRI MÉ",20,NA,NA,11,1.81818181818182,0.181818181818182,1.63636363636364,"2016-4","4",809322.875,0.247120162024334
"2016","2466058","September 30, 2016","1060","MONTRÉAL","CÔTE-SAINT-LUC V",113,NA,NA,8,14.125,0.875,4.14285714285714,"2016-4","4",4184841.41,0.270022179884709
"2016","4811056","June 30, 2016","0340","EDMONTON","FORT SASKATCHEWAN CY",266,NA,NA,145,1.83448275862069,0.0275862068965517,2.1875,"2016-4","4",1386981.47,1.91783384099573
"2016","4811065","September 30, 2016","0340","EDMONTON","REDWATER T",3,NA,NA,2,1.5,0,1,"2016-4","4",1386981.47,0.021629704973636
"2016","2473025","June 30, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",2,NA,NA,2,1,0,0,"2016-4","4",4184841.41,0.00477915362627804
"2016","5917030","March 31, 2016","2440","VICTORIA","OAK BAY DM",41,NA,NA,41,1,0,0.317073170731707,"2016-4","4",389897.656,1.05155800167211
"2016","2467050","December 31, 2016","1060","MONTRÉAL","CHÂTEAUGUAY V",67,NA,NA,32,2.09375,0.46875,1.12903225806452,"2016-4","4",4184841.41,0.160101646480314
"2016","2471025","June 30, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",87,86,1,56,1.55357142857143,0.357142857142857,1.92857142857143,"2016-4","4",4184841.41,0.207893182743095
"2016","2458037","March 31, 2016","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",49,NA,NA,17,2.88235294117647,0.352941176470588,1.0625,"2016-4","4",4184841.41,0.117089263843812
"2016","2458227","June 30, 2016","1060","MONTRÉAL","LONGUEUIL V",1002,988,14,276,3.6304347826087,0.86231884057971,1.78682170542636,"2016-4","4",4184841.41,2.3943559667653
"2016","3524001","March 31, 2016","2270","TORONTO","OAKVILLE T",1446,NA,NA,769,1.88036410923277,0.0390117035110533,1.37859007832898,"2016-4","4",6203150.78,2.33107343555496
"2016","4711066","March 31, 2016","1700","SASKATOON","SASKATOON CY",1493,NA,NA,850,1.75647058823529,0.04,1.61043689320388,"2016-4","4",314743.469,47.4354560793126
"2016","2422005","March 31, 2016","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",46,NA,NA,35,1.31428571428571,0.142857142857143,0.828571428571429,"2016-4","4",809322.875,0.568376372655969
"2016","2466032","June 30, 2016","1060","MONTRÉAL","WESTMOUNT V",1,NA,NA,1,1,0,4,"2016-4","4",4184841.41,0.00238957681313902
"2016","4811052","June 30, 2016","0340","EDMONTON","STRATHCONA COUNTY SM",454,NA,NA,224,2.02678571428571,0.0178571428571429,1.64732142857143,"2016-4","4",1386981.47,3.27329535267692
"2016","3519036","June 30, 2016","2270","TORONTO","MARKHAM CY",2581,NA,NA,441,5.85260770975057,0.442176870748299,1.66435185185185,"2016-4","4",6203150.78,4.16078875322776
"2016","3520005","September 30, 2016","2270","TORONTO","AJAX T",19617,NA,NA,1528,12.8383507853403,0.952225130890052,2.86773967809657,"2016-4","4",6203150.78,31.6242514421034
"2016","4811013","December 31, 2016","0340","EDMONTON","BEAUMONT T",204,NA,NA,186,1.09677419354839,0,0.650537634408602,"2016-4","4",1386981.47,1.47081993820725
"2016","4610035","September 30, 2016","2680","WINNIPEG","MACDONALD RM",84,NA,NA,78,1.07692307692308,0,0.558441558441558,"2016-4","4",815756.563,1.02971896041001
"2016","4810066","September 30, 2016","0340","EDMONTON","BRUDERHEIM T",5,NA,NA,5,1,0,0,"2016-4","4",1386981.47,0.0360495082893934
"2016","2434007","June 30, 2016","1400","QUÉBEC","NEUVILLE V",16,NA,NA,15,1.06666666666667,0,1.33333333333333,"2016-4","4",809322.875,0.197696129619467
"2016","5917041","March 31, 2016","2440","VICTORIA","COLWOOD CY",148,NA,NA,99,1.4949494949495,0.131313131313131,1.84848484848485,"2016-4","4",389897.656,3.79586790847494
"2016","2460040","June 30, 2016","1060","MONTRÉAL","BELOEIL V",11,NA,NA,5,2.2,0,0.6,"2016-4","4",4184841.41,0.0262853449445292
"2016","2467025","December 31, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",8,NA,NA,1,8,3,0,"2016-4","4",4184841.41,0.0191166145051122
"2016","3524009","March 31, 2016","2270","TORONTO","MILTON T",891,NA,NA,561,1.58823529411765,0.0106951871657754,0.500891265597148,"2016-4","4",6203150.78,1.43636682647266
"2016","5917021","June 30, 2016","2440","VICTORIA","SAANICH DM",449,384,65,202,2.22277227722772,0.148514851485149,0.816831683168317,"2016-4","4",389897.656,11.5158425061165
"2016","4711070","December 31, 2016","1700","SASKATOON","MARTENSVILLE CY",130,NA,NA,62,2.09677419354839,0.112903225806452,1.84313725490196,"2016-4","4",314743.469,4.13034781668496
"2016","5915070","March 31, 2016","2410","VANCOUVER","PITT MEADOWS CY",18,NA,NA,17,1.05882352941176,0,1.23529411764706,"2016-4","4",2611912.25,0.0689150257632124
"2016","2457045","September 30, 2016","1060","MONTRÉAL","MERCIER V",70,NA,NA,15,4.66666666666667,1,1.06666666666667,"2016-4","4",4184841.41,0.167270376919731
"2016","4706055","June 30, 2016","1490","REGINA","BUENA VISTA VL",2,NA,NA,2,1,0,0,"2016-4","4",250498.594,0.0798407674894974
"2016","5915011","June 30, 2016","2410","VANCOUVER","DELTA DM",482,415,67,252,1.91269841269841,0.0238095238095238,1.06349206349206,"2016-4","4",2611912.25,1.84539124543713
"2016","2455057","September 30, 2016","1060","MONTRÉAL","RICHELIEU V",66,NA,NA,18,3.66666666666667,1.38888888888889,1.05555555555556,"2016-4","4",4184841.41,0.157712069667175
"2016","2471090","September 30, 2016","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",3,NA,NA,3,1,0,0,"2016-4","4",4184841.41,0.00716873043941706
"2016","5917052","September 30, 2016","2440","VICTORIA","SOOKE DM",151,117,34,143,1.05594405594406,0.020979020979021,0.13986013986014,"2016-4","4",389897.656,3.87281117688997
"2016","2420010","September 30, 2016","1400","QUÉBEC","SAINTE-FAMILLE PE",2,NA,NA,2,1,0,0,"2016-4","4",809322.875,0.0247120162024334
"2016","2420020","September 30, 2016","1400","QUÉBEC","SHANNON V",8,7,1,8,1,0,1.625,"2016-4","4",809322.875,0.0988480648097337
"2016","4711061","June 30, 2016","1700","SASKATOON","DUNDURN NO. 314 RM",19,NA,NA,19,1,0,0,"2016-4","4",314743.469,0.603666219361648
"2016","2472005","June 30, 2016","1060","MONTRÉAL","SAINT-COLOMBAN V",279,276,3,40,6.975,0.35,1.02777777777778,"2016-4","4",4184841.41,0.666691930865786
"2016","4706021","September 30, 2016","1490","REGINA","PENSE NO. 160 RM",2,NA,NA,2,1,0,0,"2016-4","4",250498.594,0.0798407674894974
"2016","5915075","December 31, 2016","2410","VANCOUVER","MAPLE RIDGE DM",826,802,24,494,1.67206477732794,0.0161943319838057,1.17206477732794,"2016-4","4",2611912.25,3.16243396002297
"2016","3519046","September 30, 2016","2270","TORONTO","AURORA T",1297,NA,NA,793,1.63556116015132,0.00504413619167718,2.84741488020177,"2016-4","4",6203150.78,2.09087292248601
"2016","2466062","June 30, 2016","1060","MONTRÉAL","HAMPSTEAD V",3,NA,NA,3,1,0,3,"2016-4","4",4184841.41,0.00716873043941706
"2016","2471100","December 31, 2016","1060","MONTRÉAL","HUDSON V",11,NA,NA,10,1.1,0,1.9,"2016-4","4",4184841.41,0.0262853449445292
"2016","3521024","December 31, 2016","2270","TORONTO","CALEDON T",392,NA,NA,316,1.24050632911392,0,7.65189873417722,"2016-4","4",6203150.78,0.631936920288757
"2016","5915039","June 30, 2016","2410","VANCOUVER","PORT COQUITLAM CY",219,203,16,62,3.53225806451613,0.129032258064516,0.596774193548387,"2016-4","4",2611912.25,0.838466146785751
"2016","2457030","June 30, 2016","1060","MONTRÉAL","BOIS-DES-FILION V",21,NA,NA,14,1.5,0.142857142857143,1.42857142857143,"2016-4","4",4184841.41,0.0501811130759194
"2016","4706028","March 31, 2016","1490","REGINA","GRAND COULEE T",4,NA,NA,4,1,0,0,"2016-4","4",250498.594,0.159681534978995
"2016","3521005","March 31, 2016","2270","TORONTO","AJAX T",929,NA,NA,207,4.48792270531401,0.144927536231884,2.19072164948454,"2016-4","4",6203150.78,1.49762601772514
"2016","2459010","June 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",55,NA,NA,13,4.23076923076923,1.07692307692308,0.692307692307692,"2016-4","4",4184841.41,0.131426724722646
"2016","4711999","September 30, 2016","1700","SASKATOON","FIRST NATIONS MARKET HOUSING",3,NA,NA,3,1,0,9,"2016-4","4",314743.469,0.095315718846576
"2016","4811019","March 31, 2016","0340","EDMONTON","CALMAR T",4,NA,NA,4,1,0,0.25,"2016-4","4",1386981.47,0.0288396066315147
"2016","4811064","December 31, 2016","0340","EDMONTON","GIBBONS T",1,NA,NA,1,1,0,1,"2016-4","4",1386981.47,0.00720990165787867
"2016","5915002","June 30, 2016","2410","VANCOUVER","LANGLEY CY",32,NA,NA,14,2.28571428571429,0.428571428571429,0.714285714285714,"2016-4","4",2611912.25,0.122515601356822
"2016","2466117","June 30, 2016","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",1,NA,NA,1,1,0,0,"2016-4","4",4184841.41,0.00238957681313902
"2016","2471060","September 30, 2016","1060","MONTRÉAL","L'ÎLE-PERROT V",50,NA,NA,14,3.57142857142857,0.857142857142857,3.76923076923077,"2016-4","4",4184841.41,0.119478840656951
"2016","2420030","September 30, 2016","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",1,NA,NA,1,1,0,0,"2016-4","4",809322.875,0.0123560081012167
"2016","2466097","June 30, 2016","1060","MONTRÉAL","POINTE-CLAIRE V",233,NA,NA,14,16.6428571428571,1.42857142857143,4,"2016-4","4",4184841.41,0.556771397461391
"2016","4706031","September 30, 2016","1490","REGINA","PILOT BUTTE T",73,NA,NA,45,1.62222222222222,0,0.222222222222222,"2016-4","4",250498.594,2.91418801336665
"2016","5915062","December 31, 2016","2410","VANCOUVER","BOWEN ISLAND IM",29,28,1,28,1.03571428571429,0,0.392857142857143,"2016-4","4",2611912.25,0.11102976372962
"2016","2460035","June 30, 2016","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",15,14,1,9,1.66666666666667,0.333333333333333,0.777777777777778,"2016-4","4",4184841.41,0.0358436521970853
"2016","4711065","March 31, 2016","1700","SASKATOON","CORMAN PARK NO. 344 RM",99,NA,NA,99,1,0,0.242424242424242,"2016-4","4",314743.469,3.14541872193701
"2016","5915004","June 30, 2016","2410","VANCOUVER","SURREY CY",3471,2964,507,1827,1.89983579638752,0.016967706622879,0.607553366174056,"2016-4","4",2611912.25,13.2891141346728
"2016","2466007","December 31, 2016","1060","MONTRÉAL","LAVALTRIE V",13,NA,NA,2,6.5,3,0.5,"2016-4","4",4184841.41,0.0310644985708073
"2016","2457020","March 31, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",40,NA,NA,14,2.85714285714286,1.42857142857143,1.33333333333333,"2016-4","4",4184841.41,0.0955830725255608
"2016","2460005","June 30, 2016","1060","MONTRÉAL","SAINT-COLOMBAN V",61,NA,NA,7,8.71428571428571,2.71428571428571,0.6,"2016-4","4",4184841.41,0.14576418560148
"2016","3519028","March 31, 2016","2270","TORONTO","VAUGHAN CY",1417,NA,NA,911,1.55543358946213,0.0153677277716795,1.59165751920966,"2016-4","4",6203150.78,2.28432300012543
"2016","4706027","March 31, 2016","1490","REGINA","REGINA CY",1402,NA,NA,757,1.85204755614267,0.071334214002642,1.19137466307278,"2016-4","4",250498.594,55.9683780101377
"2016","2457005","June 30, 2016","1060","MONTRÉAL","SAINT-COLOMBAN V",252,NA,NA,132,1.90909090909091,0.393939393939394,1.17557251908397,"2016-4","4",4184841.41,0.602173356911033
"2016","2473005","September 30, 2016","1060","MONTRÉAL","SAINT-COLOMBAN V",315,NA,NA,17,18.5294117647059,1.82352941176471,0.375,"2016-4","4",4184841.41,0.752716696138791
"2016","2421045","December 31, 2016","1400","QUÉBEC","BOISCHATEL MÉ",56,NA,NA,51,1.09803921568627,0,0.862745098039216,"2016-4","4",809322.875,0.691936453668136
"2016","2422040","December 31, 2016","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",49,48,1,48,1.02083333333333,0,1.70833333333333,"2016-4","4",809322.875,0.605444396959619
"2016","4806014","December 31, 2016","0140","CALGARY","ROCKY VIEW COUNTY MD",203,NA,NA,195,1.04102564102564,0,1.21025641025641,"2016-4","4",1455343.75,1.39485946189689
"2016","4711063","September 30, 2016","1700","SASKATOON","DUNDURN T",28,NA,NA,28,1,0,0.107142857142857,"2016-4","4",314743.469,0.889613375901376
"2016","2472032","September 30, 2016","1060","MONTRÉAL","WESTMOUNT V",11,NA,NA,9,1.22222222222222,0,0.333333333333333,"2016-4","4",4184841.41,0.0262853449445292
"2016","2421040","September 30, 2016","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",24,NA,NA,17,1.41176470588235,0,1.58823529411765,"2016-4","4",809322.875,0.296544194429201
"2016","2460013","September 30, 2016","1060","MONTRÉAL","REPENTIGNY V",52,NA,NA,27,1.92592592592593,0.259259259259259,1.03703703703704,"2016-4","4",4184841.41,0.124257994283229
"2016","2470022","December 31, 2016","1060","MONTRÉAL","BEAUHARNOIS V",86,NA,NA,40,2.15,0.425,0.897435897435897,"2016-4","4",4184841.41,0.205503605929956
"2016","2476025","June 30, 2016","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",30,NA,NA,30,1,0,2,"2016-4","4",4184841.41,0.0716873043941706
"2016","4811049","September 30, 2016","0340","EDMONTON","SPRUCE GROVE CY",380,NA,NA,246,1.54471544715447,0,0.707112970711297,"2016-4","4",1386981.47,2.7397626299939
"2016","5917015","December 31, 2016","2440","VICTORIA","CENTRAL SAANICH DM",59,46,13,46,1.28260869565217,0,0.239130434782609,"2016-4","4",389897.656,1.51321761216231
"2016","2422030","September 30, 2016","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",10,NA,NA,7,1.42857142857143,0,0.714285714285714,"2016-4","4",809322.875,0.123560081012167
"2016","2472043","June 30, 2016","1060","MONTRÉAL","SAINT-PLACIDE MÉ",4,NA,NA,4,1,0,0.5,"2016-4","4",4184841.41,0.00955830725255608
"2016","4614015","March 31, 2016","2680","WINNIPEG","ROSSER RM",3,NA,NA,3,1,0,2.33333333333333,"2016-4","4",815756.563,0.0367756771575002
"2016","4711073","March 31, 2016","1700","SASKATOON","DALMENY T",11,NA,NA,11,1,0,0,"2016-4","4",314743.469,0.349490969104112
"2016","2467030","December 31, 2016","1060","MONTRÉAL","BOIS-DES-FILION V",2,NA,NA,2,1,0,0,"2016-4","4",4184841.41,0.00477915362627804
"2016","2467055","June 30, 2016","1060","MONTRÉAL","LÉRY V",6,NA,NA,6,1,0,0.5,"2016-4","4",4184841.41,0.0143374608788341
"2016","5915055","December 31, 2016","2410","VANCOUVER","WEST VANCOUVER DM",254,NA,NA,194,1.30927835051546,0.0360824742268041,2.72680412371134,"2016-4","4",2611912.25,0.972467585769775
"2016","2467020","December 31, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",701,NA,NA,38,18.4473684210526,1.10526315789474,1.68421052631579,"2016-4","4",4184841.41,1.67509334601045
"2016","2459015","September 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",103,101,2,47,2.19148936170213,0.361702127659574,0.723404255319149,"2016-4","4",4184841.41,0.246126411753319
"2016","2471070","December 31, 2016","1060","MONTRÉAL","PINCOURT V",43,NA,NA,8,5.375,0.625,2.16666666666667,"2016-4","4",4184841.41,0.102751802964978
"2016","2471083","June 30, 2016","1060","MONTRÉAL","VAUDREUIL-DORION V",862,861,1,107,8.05607476635514,0.542056074766355,0.828282828282828,"2016-4","4",4184841.41,2.05981521292583
"2016","5915007","June 30, 2016","2410","VANCOUVER","WHITE ROCK CY",178,141,37,90,1.97777777777778,0.133333333333333,0.688888888888889,"2016-4","4",2611912.25,0.681493032547322
"2016","4611040","June 30, 2016","2680","WINNIPEG","WINNIPEG CY",3605,NA,NA,1670,2.15868263473054,0.0868263473053892,0.922276621787026,"2016-4","4",815756.563,44.1921053842628
"2016","5917034","March 31, 2016","2440","VICTORIA","VICTORIA CY",945,930,15,81,11.6666666666667,1.35802469135802,0.925925925925926,"2016-4","4",389897.656,24.2371295507352
"2016","5917999","December 31, 2016","2440","VICTORIA","INDIAN RESERVES",14,NA,NA,14,1,0,23.2142857142857,"2016-4","4",389897.656,0.359068585936818
"2016","2420015","September 30, 2016","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,NA,NA,1,1,0,0,"2016-4","4",809322.875,0.0123560081012167
"2016","4712056","March 31, 2016","1700","SASKATOON","DELISLE T",8,NA,NA,5,1.6,0,0,"2016-4","4",314743.469,0.254175250257536
"2016","2420025","June 30, 2016","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,NA,NA,1,1,0,0,"2016-4","4",809322.875,0.0123560081012167
"2016","4811012","December 31, 2016","0340","EDMONTON","LEDUC COUNTY MD",99,NA,NA,93,1.06451612903226,0,0.903225806451613,"2016-4","4",1386981.47,0.713780264129989
"2016","5917044","March 31, 2016","2440","VICTORIA","LANGFORD CY",858,723,135,484,1.77272727272727,0.0702479338842975,0.648760330578512,"2016-4","4",389897.656,22.0057747666993
"2016","2423027","March 31, 2016","1400","QUÉBEC","QUÉBEC V",2755,2746,9,483,5.70393374741201,0.774327122153209,1.90585774058577,"2016-4","4",809322.875,34.040802318852
"2016","4806017","March 31, 2016","0140","CALGARY","CHESTERMERE CITY",161,NA,NA,99,1.62626262626263,0,1.60606060606061,"2016-4","4",1455343.75,1.10626784909064
"2016","5915043","December 31, 2016","2410","VANCOUVER","PORT MOODY CY",43,39,4,37,1.16216216216216,0,0.945945945945946,"2016-4","4",2611912.25,0.16463033932323
"2016","2466072","December 31, 2016","1060","MONTRÉAL","MONT-ROYAL V",90,NA,NA,2,45,3.5,6.5,"2016-4","4",4184841.41,0.215061913182512
"2016","3521010","March 31, 2016","2270","TORONTO","BRAMPTON CY",4041,NA,NA,3013,1.34118818453369,0.00962495851310986,6.69200132758048,"2016-4","4",6203150.78,6.51443136450731
"2016","3543014","December 31, 2016","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",694,NA,NA,598,1.16053511705686,0,1.89297658862876,"2016-4","4",6203150.78,1.11878628234795
