"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2007","1400","G2L","September 30, 2007","QUÉBEC",9,NA,NA,5,1.8,0.6,0.6
"2007","1060","H8Z","December 31, 2007","MONTRÉAL",14,NA,NA,11,1.27272727272727,0,0.142857142857143
"2007","1400","G6C","September 30, 2007","QUÉBEC",99,NA,NA,44,2.25,0.0909090909090909,0.227272727272727
"2007","2440","V9E","December 31, 2007","VICTORIA",152,NA,NA,44,3.45454545454545,0,0.840909090909091
"2007","0580","B4E","June 30, 2007","HALIFAX",93,NA,NA,85,1.09411764705882,0,0.270588235294118
"2007","0580","B3A","September 30, 2007","HALIFAX",4,NA,NA,4,1,0,0.25
"2007","0610","L8P","September 30, 2007","HAMILTON",1,NA,NA,1,1,0,0
"2007","1060","J4Y","June 30, 2007","MONTRÉAL",8,NA,NA,1,8,0,0
"2007","2270","L6J","March 31, 2007","TORONTO",48,NA,NA,48,1,0,1.04166666666667
"2007","1060","H1T","June 30, 2007","MONTRÉAL",12,NA,NA,4,3,0,0
"2007","2270","M1S","December 31, 2007","TORONTO",77,NA,NA,77,1,0,1.35064935064935
"2007","2270","L9N","June 30, 2007","TORONTO",1,NA,NA,1,1,0,2
"2007","2270","M3A","June 30, 2007","TORONTO",4,NA,NA,4,1,0,0.5
"2007","2270","M8X","December 31, 2007","TORONTO",15,NA,NA,15,1,0,0.2
"2007","2270","M9C","December 31, 2007","TORONTO",13,NA,NA,2,6.5,0,0
"2007","1060","H1L","September 30, 2007","MONTRÉAL",550,NA,NA,17,32.3529411764706,0.117647058823529,0
"2007","1060","H2R","June 30, 2007","MONTRÉAL",75,NA,NA,10,7.5,0,0
"2007","1060","J3Y","June 30, 2007","MONTRÉAL",313,NA,NA,124,2.5241935483871,0.0645161290322581,0
"2007","1400","G1K","December 31, 2007","QUÉBEC",74,NA,NA,3,24.6666666666667,3.33333333333333,0.666666666666667
"2007","2270","M4M","September 30, 2007","TORONTO",38,NA,NA,1,38,0,NA
"2007","2440","V9A","March 31, 2007","VICTORIA",121,NA,NA,24,5.04166666666667,0.125,1.25
"2007","2680","R3K","March 31, 2007","WINNIPEG",1,NA,NA,1,1,0,0
"2007","2680","R3S","March 31, 2007","WINNIPEG",119,NA,NA,35,3.4,0,6.20588235294118
"2007","0340","T5Y","September 30, 2007","EDMONTON",223,NA,NA,212,1.05188679245283,0,0.716981132075472
"2007","1060","H9B","June 30, 2007","MONTRÉAL",74,NA,NA,8,9.25,0,0
"2007","1060","H7M","September 30, 2007","MONTRÉAL",334,NA,NA,26,12.8461538461538,0,0
"2007","1060","J6W","June 30, 2007","MONTRÉAL",18,NA,NA,4,4.5,0,0
"2007","1060","nan","March 31, 2007","MONTRÉAL",7890,NA,NA,3983,1.98091890534773,0.0519708762239518,0.014570179698883
"2007","2440","V8N","December 31, 2007","VICTORIA",25,NA,NA,24,1.04166666666667,0,0.25
"2007","1060","J7P","December 31, 2007","MONTRÉAL",4,NA,NA,4,1,0,0
"2007","1400","G1S","June 30, 2007","QUÉBEC",9,NA,NA,6,1.5,0.333333333333333,1.16666666666667
"2007","2270","M2P","June 30, 2007","TORONTO",39,NA,NA,39,1,0,0.540540540540541
"2007","1060","J6Z","September 30, 2007","MONTRÉAL",12,NA,NA,12,1,0,0
"2007","1265","K1J","June 30, 2007","OTTAWA",175,NA,NA,33,5.3030303030303,0.0909090909090909,1.63636363636364
"2007","1400","G1H","December 31, 2007","QUÉBEC",126,NA,NA,19,6.63157894736842,1.68421052631579,3
"2007","2270","L5N","September 30, 2007","TORONTO",1,NA,NA,1,1,0,1
"2007","2270","M1B","September 30, 2007","TORONTO",205,NA,NA,1,205,16,0
"2007","2410","V3T","December 31, 2007","VANCOUVER",782,NA,NA,31,25.2258064516129,1.54838709677419,1.38709677419355
"2007","1060","J4W","June 30, 2007","MONTRÉAL",62,NA,NA,2,31,3,3
"2007","2410","V7V","March 31, 2007","VANCOUVER",16,NA,NA,16,1,0,0.4375
"2007","0340","T6E","June 30, 2007","EDMONTON",200,NA,NA,29,6.89655172413793,0,0.115384615384615
"2007","0610","L8R","December 31, 2007","HAMILTON",21,NA,NA,4,5.25,0,1.25
"2007","1060","H2W","September 30, 2007","MONTRÉAL",8,NA,NA,2,4,0,0
"2007","2270","L5M","June 30, 2007","TORONTO",3,NA,NA,3,1,0,0
"2007","1060","H7N","June 30, 2007","MONTRÉAL",21,NA,NA,5,4.2,0.8,0
"2007","1060","H9J","June 30, 2007","MONTRÉAL",6,NA,NA,2,3,0,0
"2007","1060","J5L","June 30, 2007","MONTRÉAL",305,NA,NA,274,1.11313868613139,0.0364963503649635,0
"2007","1265","K2A","December 31, 2007","OTTAWA",13,NA,NA,7,1.85714285714286,0,0.285714285714286
"2007","2440","V8L","September 30, 2007","VICTORIA",63,NA,NA,23,2.73913043478261,0.130434782608696,0.652173913043478
"2007","0340","T6H","December 31, 2007","EDMONTON",21,NA,NA,16,1.3125,0,0.5625
"2007","1060","J7M","June 30, 2007","MONTRÉAL",333,NA,NA,228,1.46052631578947,0.0614035087719298,0
"2007","1265","K1C","December 31, 2007","OTTAWA",16,NA,NA,11,1.45454545454545,0,4
"2007","2270","M3L","March 31, 2007","TORONTO",360,NA,NA,104,3.46153846153846,0,0.634615384615385
"2007","2410","V0N","March 31, 2007","VANCOUVER",29,NA,NA,29,1,0,0.620689655172414
"2007","0580","B3G","December 31, 2007","HALIFAX",152,NA,NA,121,1.25619834710744,0,0.0743801652892562
"2007","1060","J6R","December 31, 2007","MONTRÉAL",62,NA,NA,62,1,0,0
"2007","2270","L6R","December 31, 2007","TORONTO",171,NA,NA,129,1.32558139534884,0,1.17829457364341
"2007","1060","H3K","June 30, 2007","MONTRÉAL",36,NA,NA,6,6,0,0
"2007","2270","L4B","March 31, 2007","TORONTO",1,NA,NA,1,1,0,20
"2007","2270","M9V","September 30, 2007","TORONTO",7,NA,NA,7,1,0,0
"2007","2410","V6S","June 30, 2007","VANCOUVER",18,NA,NA,18,1,0,0.944444444444444
"2007","2270","M4C","December 31, 2007","TORONTO",18,NA,NA,17,1.05882352941176,0,0.705882352941177
"2007","2410","V3C","December 31, 2007","VANCOUVER",620,NA,NA,37,16.7567567567568,1.37837837837838,3.10810810810811
"2007","1265","K1E","March 31, 2007","OTTAWA",13,NA,NA,13,1,0,0.846153846153846
"2007","0610","L8S","June 30, 2007","HAMILTON",1,NA,NA,1,1,0,2
"2007","0610","L8W","December 31, 2007","HAMILTON",47,NA,NA,33,1.42424242424242,0,0.636363636363636
"2007","0610","L9G","June 30, 2007","HAMILTON",100,NA,NA,57,1.75438596491228,0,0.464285714285714
"2007","2270","M6M","March 31, 2007","TORONTO",20,NA,NA,18,1.11111111111111,0,1.88888888888889
"2007","0140","T3G","March 31, 2007","CALGARY",1,NA,NA,1,1,0,0
"2007","1400","G6V","June 30, 2007","QUÉBEC",226,NA,NA,67,3.37313432835821,0.0895522388059701,0.553846153846154
"2007","2270","L3X","December 31, 2007","TORONTO",234,NA,NA,163,1.43558282208589,0.0184049079754601,1.2760736196319
"2007","2270","M5T","December 31, 2007","TORONTO",529,NA,NA,2,264.5,0,2.5
"2007","2410","V4A","September 30, 2007","VANCOUVER",204,NA,NA,53,3.84905660377358,0.150943396226415,0.924528301886792
"2007","2680","R2C","June 30, 2007","WINNIPEG",197,NA,NA,157,1.25477707006369,0,0.445859872611465
"2007","0580","B2X","December 31, 2007","HALIFAX",43,NA,NA,42,1.02380952380952,0,0.214285714285714
"2007","1060","H3B","September 30, 2007","MONTRÉAL",214,NA,NA,1,214,0,0
"2007","1060","H8Y","December 31, 2007","MONTRÉAL",10,NA,NA,7,1.42857142857143,0,0
"2007","2440","V8S","December 31, 2007","VICTORIA",83,NA,NA,67,1.23880597014925,0,2.23880597014925
"2007","1060","J3G","June 30, 2007","MONTRÉAL",259,NA,NA,168,1.54166666666667,0.0535714285714286,0
"2007","1400","G2K","June 30, 2007","QUÉBEC",28,NA,NA,16,1.75,0,0.125
"2007","2270","M1V","June 30, 2007","TORONTO",287,NA,NA,55,5.21818181818182,0,3
"2007","2680","R5A","June 30, 2007","WINNIPEG",48,NA,NA,48,1,0,0.729166666666667
"2007","1400","G6K","June 30, 2007","QUÉBEC",36,NA,NA,29,1.24137931034483,0.0689655172413793,0.678571428571429
"2007","2270","L5J","September 30, 2007","TORONTO",8,NA,NA,8,1,0,0.375
"2007","0140","T2H","December 31, 2007","CALGARY",375,NA,NA,4,93.75,0,1.75
"2007","0140","T2M","December 31, 2007","CALGARY",58,NA,NA,39,1.48717948717949,0,0.41025641025641
"2007","1060","J5B","September 30, 2007","MONTRÉAL",55,NA,NA,48,1.14583333333333,0,0
"2007","2410","V7M","March 31, 2007","VANCOUVER",9,NA,NA,5,1.8,0,0
"2007","1265","K1S","September 30, 2007","OTTAWA",65,NA,NA,10,6.5,0,1
"2007","2270","L5T","September 30, 2007","TORONTO",2,NA,NA,2,1,0,1
"2007","1700","S7N","September 30, 2007","SASKATOON",74,NA,NA,28,2.64285714285714,0,0.357142857142857
"2007","2270","M2L","September 30, 2007","TORONTO",12,NA,NA,12,1,0,0.583333333333333
"2007","2440","V9Z","September 30, 2007","VICTORIA",9,NA,NA,9,1,0,0.222222222222222
"2007","1700","S7M","September 30, 2007","SASKATOON",48,NA,NA,19,2.52631578947368,0,0.0526315789473684
"2007","1060","H2T","June 30, 2007","MONTRÉAL",240,NA,NA,4,60,0,0
"2007","2680","R2K","September 30, 2007","WINNIPEG",106,NA,NA,4,26.5,0,0.666666666666667
"2007","0580","B2R","March 31, 2007","HALIFAX",32,NA,NA,32,1,0,0.125
"2007","1060","H4V","September 30, 2007","MONTRÉAL",12,NA,NA,5,2.4,0,0
"2007","2410","V2Y","June 30, 2007","VANCOUVER",12,NA,NA,11,1.09090909090909,0.181818181818182,0.181818181818182
"2007","1400","G3E","March 31, 2007","QUÉBEC",194,NA,NA,165,1.17575757575758,0.193939393939394,0.0606060606060606
"2007","1060","H4N","June 30, 2007","MONTRÉAL",88,NA,NA,6,14.6666666666667,0,NA
"2007","2270","L6C","December 31, 2007","TORONTO",10,NA,NA,10,1,0,1
"2007","2270","L6M","March 31, 2007","TORONTO",211,NA,NA,113,1.86725663716814,0,0.31
"2007","1265","K0A","June 30, 2007","OTTAWA",766,NA,NA,648,1.1820987654321,0.00617283950617284,0.808641975308642
"2007","2410","V5C","March 31, 2007","VANCOUVER",18,NA,NA,18,1,0,0.222222222222222
"2007","1060","H9H","March 31, 2007","MONTRÉAL",82,NA,NA,41,2,0,0
"2007","1060","J7J","December 31, 2007","MONTRÉAL",135,NA,NA,98,1.37755102040816,0.112244897959184,0
"2007","1400","G2B","June 30, 2007","QUÉBEC",130,NA,NA,118,1.10169491525424,0.127118644067797,0.26271186440678
"2007","1400","G2J","December 31, 2007","QUÉBEC",358,NA,NA,18,19.8888888888889,0.333333333333333,0.133333333333333
"2007","2270","M9M","December 31, 2007","TORONTO",27,NA,NA,6,4.5,0,0.5
"2007","2410","V5B","September 30, 2007","VANCOUVER",49,NA,NA,42,1.16666666666667,0,0.214285714285714
"2007","2680","R2N","December 31, 2007","WINNIPEG",460,NA,NA,141,3.26241134751773,0,0.895522388059702
"2007","0610","L7L","March 31, 2007","HAMILTON",224,NA,NA,65,3.44615384615385,0,0.734375
"2007","2270","M4K","June 30, 2007","TORONTO",1,NA,NA,1,1,0,0
"2007","1060","H7C","June 30, 2007","MONTRÉAL",1,NA,NA,1,1,0,NA
"2007","1060","J7E","June 30, 2007","MONTRÉAL",169,NA,NA,12,14.0833333333333,1,0
"2007","1400","G0A","June 30, 2007","QUÉBEC",394,NA,NA,368,1.07065217391304,0,0.236914600550964
"2007","2680","R3G","June 30, 2007","WINNIPEG",1,NA,NA,1,1,0,0
"2007","1060","H8R","December 31, 2007","MONTRÉAL",29,NA,NA,6,4.83333333333333,0,0
"2007","2270","L3Y","June 30, 2007","TORONTO",47,NA,NA,22,2.13636363636364,0,0.454545454545455
"2007","2410","V7T","December 31, 2007","VANCOUVER",28,NA,NA,28,1,0,0.0357142857142857
"2007","1060","H1X","December 31, 2007","MONTRÉAL",76,NA,NA,5,15.2,0,0
"2007","2410","V7K","September 30, 2007","VANCOUVER",3,NA,NA,3,1,0,0
"2007","0340","T5Z","September 30, 2007","EDMONTON",2,NA,NA,2,1,0,2
"2007","1060","J3X","June 30, 2007","MONTRÉAL",6,NA,NA,6,1,0,0
"2007","1060","J4Z","December 31, 2007","MONTRÉAL",4,NA,NA,3,1.33333333333333,0,0
"2007","1400","G1C","March 31, 2007","QUÉBEC",473,NA,NA,106,4.4622641509434,0.943396226415094,0.317307692307692
"2007","2410","V6A","September 30, 2007","VANCOUVER",189,NA,NA,3,63,5,2.33333333333333
"2007","0140","T2A","March 31, 2007","CALGARY",78,NA,NA,10,7.8,0,0.1
"2007","1060","J3L","March 31, 2007","MONTRÉAL",366,NA,NA,310,1.18064516129032,0.0258064516129032,0.003584229390681
"2007","1060","J5Y","June 30, 2007","MONTRÉAL",293,NA,NA,169,1.73372781065089,0.130177514792899,0
"2007","0340","T5H","March 31, 2007","EDMONTON",36,NA,NA,13,2.76923076923077,0,0
"2007","1265","K1Z","December 31, 2007","OTTAWA",18,NA,NA,8,2.25,0.25,1.5
"2007","2270","L6P","December 31, 2007","TORONTO",2,NA,NA,2,1,0,0
"2007","2270","M4S","December 31, 2007","TORONTO",8,NA,NA,8,1,0,0
"2007","2270","M8Z","September 30, 2007","TORONTO",34,NA,NA,17,2,0,0.1875
"2007","1060","H2M","March 31, 2007","MONTRÉAL",70,NA,NA,2,35,0,0
"2007","1060","H7R","December 31, 2007","MONTRÉAL",83,NA,NA,21,3.95238095238095,0.19047619047619,0
"2007","2410","V7A","December 31, 2007","VANCOUVER",248,NA,NA,114,2.17543859649123,0.140350877192982,1.01754385964912
"2007","1060","H7H","September 30, 2007","MONTRÉAL",28,NA,NA,24,1.16666666666667,0,0
"2007","1265","K1T","September 30, 2007","OTTAWA",347,NA,NA,174,1.99425287356322,0,0.96551724137931
"2007","1700","S7J","September 30, 2007","SASKATOON",85,NA,NA,49,1.73469387755102,0,0.229166666666667
"2007","2270","M3B","September 30, 2007","TORONTO",23,NA,NA,23,1,0,0.391304347826087
"2007","2270","M4J","December 31, 2007","TORONTO",12,NA,NA,12,1,0,1.83333333333333
"2007","0140","T3B","September 30, 2007","CALGARY",65,NA,NA,46,1.41304347826087,0,1.52173913043478
"2007","1060","H3M","June 30, 2007","MONTRÉAL",29,NA,NA,1,29,0,NA
"2007","1060","H3S","June 30, 2007","MONTRÉAL",116,NA,NA,2,58,0,0
"2007","1060","H7G","December 31, 2007","MONTRÉAL",56,NA,NA,17,3.29411764705882,0,0
"2007","2270","L1V","June 30, 2007","TORONTO",137,NA,NA,85,1.61176470588235,0,0.105882352941176
"2007","2410","V4K","June 30, 2007","VANCOUVER",18,NA,NA,16,1.125,0.125,0.9375
"2007","0340","T6C","September 30, 2007","EDMONTON",83,NA,NA,40,2.075,0,0.256410256410256
"2007","1060","H9G","December 31, 2007","MONTRÉAL",49,NA,NA,4,12.25,0,0
"2007","1060","J7A","December 31, 2007","MONTRÉAL",22,NA,NA,22,1,0,0
"2007","1060","H4K","September 30, 2007","MONTRÉAL",1,NA,NA,1,1,0,0
"2007","1060","H1P","September 30, 2007","MONTRÉAL",1,NA,NA,1,1,0,NA
"2007","1060","H7B","September 30, 2007","MONTRÉAL",37,NA,NA,37,1,0,0
"2007","2410","V4C","September 30, 2007","VANCOUVER",56,NA,NA,56,1,0,0.303571428571429
"2007","0340","T5M","June 30, 2007","EDMONTON",22,NA,NA,15,1.46666666666667,0,0.133333333333333
"2007","0140","T2L","June 30, 2007","CALGARY",16,NA,NA,12,1.33333333333333,0,1.58333333333333
"2007","0340","T5E","September 30, 2007","EDMONTON",108,NA,NA,64,1.6875,0,0.53968253968254
"2007","0580","B3T","December 31, 2007","HALIFAX",28,NA,NA,28,1,0,0.535714285714286
"2007","0610","L7N","March 31, 2007","HAMILTON",8,NA,NA,8,1,0,0.375
"2007","1265","K1L","June 30, 2007","OTTAWA",117,NA,NA,1,117,8,2
"2007","2270","M5N","December 31, 2007","TORONTO",23,NA,NA,23,1,0,0.4
"2007","0140","T2G","June 30, 2007","CALGARY",716,NA,NA,20,35.8,0,2.57894736842105
"2007","2270","M8V","September 30, 2007","TORONTO",7,NA,NA,7,1,0,0
"2007","2680","R0H","September 30, 2007","WINNIPEG",3,NA,NA,3,1,0,1.66666666666667
"2007","1060","H2L","December 31, 2007","MONTRÉAL",50,NA,NA,2,25,0,NA
"2007","2270","L4K","March 31, 2007","TORONTO",553,NA,NA,378,1.46296296296296,0,1.23809523809524
"2007","2270","L7J","December 31, 2007","TORONTO",3,NA,NA,3,1,0,1.33333333333333
"2007","2270","M5A","December 31, 2007","TORONTO",67,NA,NA,2,33.5,0,-0.5
"2007","2680","R3E","March 31, 2007","WINNIPEG",8,NA,NA,8,1,0,0.375
"2007","1265","K4P","June 30, 2007","OTTAWA",81,NA,NA,80,1.0125,0,0.575
"2007","1400","G6W","December 31, 2007","QUÉBEC",71,NA,NA,29,2.44827586206897,0.103448275862069,0.333333333333333
"2007","2270","L4G","June 30, 2007","TORONTO",62,NA,NA,23,2.69565217391304,0,1.56521739130435
"2007","2410","V5R","March 31, 2007","VANCOUVER",52,NA,NA,46,1.1304347826087,0.0869565217391304,1.78260869565217
"2007","2410","V6V","December 31, 2007","VANCOUVER",28,NA,NA,16,1.75,0.125,5.6875
"2007","0580","B3P","December 31, 2007","HALIFAX",80,NA,NA,60,1.33333333333333,0,0.1
"2007","2270","M4V","September 30, 2007","TORONTO",15,NA,NA,10,1.5,0,1
"2007","2270","M5R","December 31, 2007","TORONTO",2,NA,NA,2,1,0,0.5
"2007","2270","M6R","September 30, 2007","TORONTO",132,NA,NA,1,132,0,0
"2007","0340","T8R","December 31, 2007","EDMONTON",240,NA,NA,195,1.23076923076923,0,0.898876404494382
"2007","2410","V3L","December 31, 2007","VANCOUVER",498,NA,NA,13,38.3076923076923,3.38461538461538,1.07692307692308
"2007","2410","V7W","June 30, 2007","VANCOUVER",42,NA,NA,18,2.33333333333333,0,0.833333333333333
"2007","1060","J6K","September 30, 2007","MONTRÉAL",19,NA,NA,3,6.33333333333333,0,0
"2007","1700","S7V","March 31, 2007","SASKATOON",91,NA,NA,66,1.37878787878788,0,0.622950819672131
"2007","2270","L7B","December 31, 2007","TORONTO",2,NA,NA,2,1,0,2
"2007","1060","H4G","September 30, 2007","MONTRÉAL",32,NA,NA,6,5.33333333333333,0,0
"2007","1265","K1M","September 30, 2007","OTTAWA",11,NA,NA,10,1.1,0,1.5
"2007","2410","V3R","June 30, 2007","VANCOUVER",300,NA,NA,60,5,0.133333333333333,0.483333333333333
"2007","2680","R3M","December 31, 2007","WINNIPEG",8,NA,NA,7,1.14285714285714,0,0.285714285714286
"2007","1060","J7H","September 30, 2007","MONTRÉAL",1,NA,NA,1,1,0,0
"2007","1265","K1H","September 30, 2007","OTTAWA",18,NA,NA,9,2,0,0.777777777777778
"2007","2270","M1L","June 30, 2007","TORONTO",268,NA,NA,64,4.1875,0,0.131147540983607
"2007","2270","M4W","June 30, 2007","TORONTO",6,NA,NA,6,1,0,1.5
"2007","0140","T3H","December 31, 2007","CALGARY",5,NA,NA,2,2.5,0,NA
"2007","0340","T0B","September 30, 2007","EDMONTON",19,NA,NA,19,1,0,0.631578947368421
"2007","1060","H4C","June 30, 2007","MONTRÉAL",88,NA,NA,6,14.6666666666667,0,0
"2007","2410","V5M","June 30, 2007","VANCOUVER",32,NA,NA,31,1.03225806451613,0,0.32258064516129
"2007","1060","H8S","September 30, 2007","MONTRÉAL",17,NA,NA,2,8.5,0,NA
"2007","2270","M5P","December 31, 2007","TORONTO",93,NA,NA,20,4.65,0,0.8
"2007","2440","V8Z","June 30, 2007","VICTORIA",113,NA,NA,54,2.09259259259259,0,0.222222222222222
"2007","2440","nan","June 30, 2007","VICTORIA",693,NA,NA,320,2.165625,0.034375,0.30625
"2007","0580","B3L","December 31, 2007","HALIFAX",1,NA,NA,1,1,0,0
"2007","2270","M2M","September 30, 2007","TORONTO",365,NA,NA,17,21.4705882352941,0,0.705882352941177
"2007","2410","V6Y","June 30, 2007","VANCOUVER",816,NA,NA,40,20.4,1.35,3.3
"2007","2440","V9B","September 30, 2007","VICTORIA",322,NA,NA,140,2.3,0,0.442857142857143
"2007","2680","R3L","June 30, 2007","WINNIPEG",136,NA,NA,7,19.4285714285714,0.857142857142857,2
"2007","0580","B3J","March 31, 2007","HALIFAX",14,NA,NA,1,14,0,0
"2007","0610","L7P","June 30, 2007","HAMILTON",3,NA,NA,2,1.5,0,1.5
"2007","1060","H4W","September 30, 2007","MONTRÉAL",7,NA,NA,1,7,0,0
"2007","2270","M1K","September 30, 2007","TORONTO",9,NA,NA,9,1,0,1.44444444444444
"2007","2270","M1N","September 30, 2007","TORONTO",68,NA,NA,25,2.72,0,1.16666666666667
"2007","2270","M5S","September 30, 2007","TORONTO",2,NA,NA,1,2,0,5
"2007","2680","R2J","December 31, 2007","WINNIPEG",75,NA,NA,8,9.375,0,0.285714285714286
"2007","0140","T2E","June 30, 2007","CALGARY",172,NA,NA,61,2.81967213114754,0,1.14754098360656
"2007","1060","J4R","December 31, 2007","MONTRÉAL",4,NA,NA,1,4,0,0
"2007","2680","R2Y","September 30, 2007","WINNIPEG",27,NA,NA,27,1,0,0.740740740740741
"2007","2270","L7A","December 31, 2007","TORONTO",147,NA,NA,117,1.25641025641026,0,0.128205128205128
"2007","2410","V3X","March 31, 2007","VANCOUVER",26,NA,NA,26,1,0,0.730769230769231
"2007","2680","R3P","June 30, 2007","WINNIPEG",2,NA,NA,2,1,0,1
"2007","1060","H2H","December 31, 2007","MONTRÉAL",14,NA,NA,2,7,0,0
"2007","1060","J4J","September 30, 2007","MONTRÉAL",70,NA,NA,9,7.77777777777778,0,0
"2007","1265","nan","March 31, 2007","OTTAWA",3504,NA,NA,2060,1.70097087378641,0.00194174757281553,0.604854368932039
"2007","2410","V3K","March 31, 2007","VANCOUVER",194,NA,NA,42,4.61904761904762,1.11904761904762,1.85714285714286
"2007","2410","V5W","June 30, 2007","VANCOUVER",53,NA,NA,45,1.17777777777778,0.0888888888888889,0.422222222222222
"2007","1060","H9X","September 30, 2007","MONTRÉAL",8,NA,NA,8,1,0,0
"2007","0580","B3K","September 30, 2007","HALIFAX",137,NA,NA,4,34.25,0,0.25
"2007","1060","J6J","September 30, 2007","MONTRÉAL",311,NA,NA,110,2.82727272727273,0.0181818181818182,0
"2007","2410","V6J","March 31, 2007","VANCOUVER",111,NA,NA,14,7.92857142857143,1.21428571428571,1
"2007","2410","V7N","June 30, 2007","VANCOUVER",6,NA,NA,6,1,0,0
"2007","2680","R2V","June 30, 2007","WINNIPEG",66,NA,NA,66,1,0,0.954545454545455
"2007","0610","L8J","December 31, 2007","HAMILTON",11,NA,NA,11,1,0,0.636363636363636
"2007","1060","H1E","June 30, 2007","MONTRÉAL",83,NA,NA,51,1.62745098039216,0,0
"2007","2270","L5H","December 31, 2007","TORONTO",24,NA,NA,17,1.41176470588235,0,0.764705882352941
"2007","0610","L8H","September 30, 2007","HAMILTON",4,NA,NA,4,1,0,0.75
"2007","2270","L0G","December 31, 2007","TORONTO",171,NA,NA,76,2.25,0,1.38356164383562
"2007","2270","M3K","June 30, 2007","TORONTO",49,NA,NA,49,1,0,1.52941176470588
"2007","1060","J4N","December 31, 2007","MONTRÉAL",8,NA,NA,8,1,0,0
"2007","2270","M3M","March 31, 2007","TORONTO",3,NA,NA,3,1,0,2
"2007","0580","B3H","September 30, 2007","HALIFAX",98,NA,NA,8,12.25,0,0.25
"2007","1060","H2A","June 30, 2007","MONTRÉAL",89,NA,NA,12,7.41666666666667,0,0
"2007","1400","G2N","June 30, 2007","QUÉBEC",58,NA,NA,39,1.48717948717949,0.0512820512820513,0.333333333333333
"2007","1490","S4V","December 31, 2007","REGINA",495,NA,NA,321,1.54205607476636,0,0.560402684563758
"2007","2270","L6A","December 31, 2007","TORONTO",6,NA,NA,5,1.2,0,2.6
"2007","2410","V3W","December 31, 2007","VANCOUVER",215,NA,NA,137,1.56934306569343,0.0437956204379562,0.284671532846715
"2007","1060","H9S","March 31, 2007","MONTRÉAL",33,NA,NA,8,4.125,0,0
"2007","1060","J7C","December 31, 2007","MONTRÉAL",117,NA,NA,95,1.23157894736842,0.0315789473684211,0
"2007","2270","M9A","September 30, 2007","TORONTO",405,NA,NA,32,12.65625,0.75,1.35483870967742
"2007","2410","V5X","March 31, 2007","VANCOUVER",47,NA,NA,42,1.11904761904762,0.19047619047619,0.380952380952381
