"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"8268","2017","2680","R2R","December 31, 2017","WINNIPEG",33,NA,NA,33,1,0,0.181818181818182
"8269","2017","2680","R2V","December 31, 2017","WINNIPEG",15,NA,NA,15,1,0,1.2
"8270","2017","2680","R2W","December 31, 2017","WINNIPEG",33,NA,NA,24,1.375,0.0833333333333333,1.43478260869565
"8271","2017","2680","R2X","December 31, 2017","WINNIPEG",15,NA,NA,15,1,0,1.46666666666667
"8272","2017","2680","R2Y","December 31, 2017","WINNIPEG",10,NA,NA,10,1,0,2.5
"8273","2017","2680","R3A","March 31, 2017","WINNIPEG",4,NA,NA,1,4,0,0
"8274","2017","2680","R3B","June 30, 2017","WINNIPEG",9,NA,NA,2,4.5,1,10
"8275","2017","2680","R3C","December 31, 2017","WINNIPEG",680,NA,NA,236,2.88135593220339,0.139830508474576,1.58874458874459
"8276","2017","2680","R3E","December 31, 2017","WINNIPEG",24,NA,NA,20,1.2,0,0.526315789473684
"8277","2017","2680","R3G","December 31, 2017","WINNIPEG",81,NA,NA,8,10.125,0.875,0.25
"8278","2017","2680","R3H","December 31, 2017","WINNIPEG",8,NA,NA,8,1,0,1
"8279","2017","2680","R3J","December 31, 2017","WINNIPEG",129,NA,NA,64,2.015625,0.0625,0.444444444444444
"8280","2017","2680","R3L","December 31, 2017","WINNIPEG",113,NA,NA,17,6.64705882352941,0.764705882352941,1.61538461538462
"8281","2017","2680","R3M","December 31, 2017","WINNIPEG",22,NA,NA,15,1.46666666666667,0.333333333333333,1.30769230769231
"8282","2017","2680","R3N","December 31, 2017","WINNIPEG",13,NA,NA,13,1,0,1.07692307692308
"8283","2017","2680","R3P","December 31, 2017","WINNIPEG",313,NA,NA,13,24.0769230769231,1.23076923076923,2.5
"8284","2017","2680","R3R","December 31, 2017","WINNIPEG",253,NA,NA,133,1.90225563909774,0.0601503759398496,1.11538461538462
"8285","2017","2680","R3S","December 31, 2017","WINNIPEG",6,NA,NA,6,1,0,0.666666666666667
"8286","2017","2680","R3T","December 31, 2017","WINNIPEG",31,NA,NA,17,1.82352941176471,0.117647058823529,1.6
"8287","2017","2680","R3V","June 30, 2017","WINNIPEG",1,NA,NA,1,1,0,1
"8288","2017","2680","R3W","December 31, 2017","WINNIPEG",622,NA,NA,271,2.29520295202952,0.0590405904059041,2.14503816793893
"8289","2017","2680","R3X","December 31, 2017","WINNIPEG",323,NA,NA,203,1.59113300492611,0.0246305418719212,1.01477832512315
"8290","2017","2680","R3Y","December 31, 2017","WINNIPEG",1278,NA,NA,613,2.08482871125612,0.0293637846655791,1.40233722871452
"8291","2017","2680","R4A","December 31, 2017","WINNIPEG",25,NA,NA,25,1,0,1.56
"8292","2017","2680","R4H","December 31, 2017","WINNIPEG",97,NA,NA,38,2.55263157894737,0.105263157894737,1.15625
"8293","2017","2680","R4L","September 30, 2017","WINNIPEG",4,NA,NA,4,1,0,1.66666666666667
"8294","2017","2680","R5A","December 31, 2017","WINNIPEG",75,NA,NA,62,1.20967741935484,0.032258064516129,0.85
"8295","2018","0140","T0L","December 31, 2018","CALGARY",5,NA,NA,5,1,0,0.6
"8296","2018","0140","T0M","December 31, 2018","CALGARY",380,364,16,327,1.16207951070336,0.0275229357798165,0.46319018404908
"8297","2018","0140","T1X","December 31, 2018","CALGARY",105,NA,NA,104,1.00961538461538,0,0.313725490196078
"8298","2018","0140","T1Y","March 31, 2018","CALGARY",4,NA,NA,1,4,0,15
"8299","2018","0140","T2A","December 31, 2018","CALGARY",21,NA,NA,9,2.33333333333333,0.333333333333333,1.88888888888889
"8300","2018","0140","T2C","September 30, 2018","CALGARY",28,NA,NA,9,3.11111111111111,0.222222222222222,1.88888888888889
"8301","2018","0140","T2E","December 31, 2018","CALGARY",183,NA,NA,84,2.17857142857143,0.107142857142857,1.13095238095238
"8302","2018","0140","T2G","December 31, 2018","CALGARY",68,NA,NA,9,7.55555555555556,0.888888888888889,3.33333333333333
"8303","2018","0140","T2H","September 30, 2018","CALGARY",5,NA,NA,3,1.66666666666667,0,0.333333333333333
"8304","2018","0140","T2J","December 31, 2018","CALGARY",181,NA,NA,144,1.25694444444444,0.0138888888888889,0.354166666666667
"8305","2018","0140","T2K","December 31, 2018","CALGARY",52,NA,NA,30,1.73333333333333,0.2,0.666666666666667
"8306","2018","0140","T2L","December 31, 2018","CALGARY",173,NA,NA,10,17.3,1,1
"8307","2018","0140","T2M","December 31, 2018","CALGARY",200,199,1,60,3.33333333333333,0.183333333333333,1.3
"8308","2018","0140","T2N","December 31, 2018","CALGARY",655,NA,NA,99,6.61616161616162,0.242424242424242,2.06060606060606
"8309","2018","0140","T2P","December 31, 2018","CALGARY",436,NA,NA,5,87.2,11,9.6
"8310","2018","0140","T2R","June 30, 2018","CALGARY",462,NA,NA,1,462,20,4
"8311","2018","0140","T2S","September 30, 2018","CALGARY",10,NA,NA,10,1,0,2.4
"8312","2018","0140","T2T","December 31, 2018","CALGARY",316,NA,NA,95,3.32631578947368,0.168421052631579,0.831578947368421
"8313","2018","0140","T2V","December 31, 2018","CALGARY",49,NA,NA,26,1.88461538461538,0.0769230769230769,0.692307692307692
"8314","2018","0140","T2W","December 31, 2018","CALGARY",1,NA,NA,1,1,0,0
"8315","2018","0140","T2X","September 30, 2018","CALGARY",608,NA,NA,329,1.84802431610942,0.0121580547112462,1.71428571428571
"8316","2018","0140","T2Y","December 31, 2018","CALGARY",108,NA,NA,30,3.6,0.133333333333333,4.23333333333333
"8317","2018","0140","T2Z","September 30, 2018","CALGARY",49,NA,NA,28,1.75,0.142857142857143,2.10714285714286
"8318","2018","0140","T3A","December 31, 2018","CALGARY",69,NA,NA,14,4.92857142857143,0,0.714285714285714
"8319","2018","0140","T3B","December 31, 2018","CALGARY",506,505,1,136,3.72058823529412,0.169117647058824,0.558823529411765
"8320","2018","0140","T3C","December 31, 2018","CALGARY",51,50,1,33,1.54545454545455,0,1.12121212121212
"8321","2018","0140","T3E","December 31, 2018","CALGARY",198,197,1,105,1.88571428571429,0.171428571428571,0.761904761904762
"8322","2018","0140","T3G","December 31, 2018","CALGARY",30,NA,NA,30,1,0,0.3
"8323","2018","0140","T3H","June 30, 2018","CALGARY",390,388,2,146,2.67123287671233,0.102739726027397,0.993150684931507
"8324","2018","0140","T3J","December 31, 2018","CALGARY",62,NA,NA,28,2.21428571428571,0.214285714285714,0.678571428571429
"8325","2018","0140","T3K","December 31, 2018","CALGARY",179,NA,NA,33,5.42424242424242,0.242424242424242,1.09090909090909
"8326","2018","0140","T3L","December 31, 2018","CALGARY",24,NA,NA,24,1,0,0.583333333333333
"8327","2018","0140","T3M","December 31, 2018","CALGARY",1312,1300,12,579,2.26597582037997,0.0846286701208981,0.639032815198618
"8328","2018","0140","T3N","December 31, 2018","CALGARY",1662,1656,6,652,2.54907975460123,0.0782208588957055,0.989263803680982
"8329","2018","0140","T3P","December 31, 2018","CALGARY",487,NA,NA,376,1.29521276595745,0,0.36436170212766
"8330","2018","0140","T3R","December 31, 2018","CALGARY",491,NA,NA,237,2.07172995780591,0.0379746835443038,1.55274261603376
"8331","2018","0140","T3S","September 30, 2018","CALGARY",1,NA,NA,1,1,0,1
"8332","2018","0140","T3Z","December 31, 2018","CALGARY",150,146,4,127,1.18110236220472,0.015748031496063,0.328
"8333","2018","0140","T4A","December 31, 2018","CALGARY",151,NA,NA,126,1.1984126984127,0,0.467741935483871
"8334","2018","0140","T4B","December 31, 2018","CALGARY",651,NA,NA,461,1.41214750542299,0,0.943355119825708
"8335","2018","0140","T4C","December 31, 2018","CALGARY",458,NA,NA,317,1.44479495268139,0.0252365930599369,1.7192429022082
"8336","2018","0610","L0R","December 31, 2018","HAMILTON",896,NA,NA,272,3.29411764705882,0.143382352941176,1.78966789667897
"8337","2018","0610","L3M","September 30, 2018","HAMILTON",407,NA,NA,39,10.4358974358974,0.538461538461538,2.10526315789474
"8338","2018","0610","L7L","September 30, 2018","HAMILTON",151,NA,NA,10,15.1,1.5,1
"8339","2018","0610","L7M","September 30, 2018","HAMILTON",164,NA,NA,131,1.25190839694656,0,1.0495867768595
"8340","2018","0610","L7N","September 30, 2018","HAMILTON",6,NA,NA,6,1,0,0.5
"8341","2018","0610","L7P","December 31, 2018","HAMILTON",9,NA,NA,9,1,0,0.444444444444444
"8342","2018","0610","L7R","December 31, 2018","HAMILTON",132,NA,NA,20,6.6,0.6,0.7
"8343","2018","0610","L7S","June 30, 2018","HAMILTON",64,NA,NA,4,16,1.5,7.66666666666667
"8344","2018","0610","L7T","December 31, 2018","HAMILTON",186,NA,NA,13,14.3076923076923,0.923076923076923,1.61538461538462
"8345","2018","0610","L8E","December 31, 2018","HAMILTON",385,NA,NA,53,7.26415094339623,0.113207547169811,3.88679245283019
"8346","2018","0610","L8G","December 31, 2018","HAMILTON",85,NA,NA,6,14.1666666666667,1,6
"8347","2018","0610","L8H","December 31, 2018","HAMILTON",14,NA,NA,14,1,0,3.14285714285714
"8348","2018","0610","L8J","December 31, 2018","HAMILTON",168,NA,NA,34,4.94117647058824,0,0.794117647058823
"8349","2018","0610","L8K","December 31, 2018","HAMILTON",3,NA,NA,3,1,0,0
"8350","2018","0610","L8L","September 30, 2018","HAMILTON",12,NA,NA,8,1.5,0,0.875
"8351","2018","0610","L8N","December 31, 2018","HAMILTON",182,NA,NA,78,2.33333333333333,0.0769230769230769,0.794871794871795
"8352","2018","0610","L8P","December 31, 2018","HAMILTON",2,NA,NA,2,1,0,1
"8353","2018","0610","L8R","June 30, 2018","HAMILTON",1,NA,NA,1,1,0,0
"8354","2018","0610","L8S","March 31, 2018","HAMILTON",2,NA,NA,2,1,0,1.5
"8355","2018","0610","L8T","June 30, 2018","HAMILTON",1,NA,NA,1,1,0,7
"8356","2018","0610","L8V","December 31, 2018","HAMILTON",1,NA,NA,1,1,0,3
"8357","2018","0610","L8W","September 30, 2018","HAMILTON",9,NA,NA,9,1,0,1
"8358","2018","0610","L9A","September 30, 2018","HAMILTON",3,NA,NA,3,1,0,0.666666666666667
"8359","2018","0610","L9B","September 30, 2018","HAMILTON",195,NA,NA,10,19.5,1.4,1.2
"8360","2018","0610","L9C","June 30, 2018","HAMILTON",146,NA,NA,3,48.6666666666667,1.33333333333333,0
"8361","2018","0610","L9G","December 31, 2018","HAMILTON",204,NA,NA,70,2.91428571428571,0,1.08571428571429
"8362","2018","0610","L9H","September 30, 2018","HAMILTON",50,NA,NA,16,3.125,0,1.5
"8363","2018","0610","L9K","June 30, 2018","HAMILTON",130,NA,NA,60,2.16666666666667,0,2.63333333333333
"8364","2018","0610","N1R","September 30, 2018","HAMILTON",8,NA,NA,8,1,0,2.375
"8365","2018","1265","K0A","June 30, 2018","OTTAWA",937,NA,NA,619,1.51373182552504,0.0290791599353796,1.29886914378029
"8366","2018","1265","K0G","December 31, 2018","OTTAWA",197,NA,NA,165,1.19393939393939,0.0181818181818182,0.4
"8367","2018","1265","K1B","June 30, 2018","OTTAWA",2,NA,NA,1,2,0,0
"8368","2018","1265","K1C","September 30, 2018","OTTAWA",17,NA,NA,11,1.54545454545455,0,1.54545454545455
"8369","2018","1265","K1E","December 31, 2018","OTTAWA",14,NA,NA,9,1.55555555555556,0,1
"8370","2018","1265","K1H","September 30, 2018","OTTAWA",404,NA,NA,15,26.9333333333333,2.4,2.33333333333333
"8371","2018","1265","K1J","September 30, 2018","OTTAWA",2,NA,NA,2,1,0,1
"8372","2018","1265","K1K","December 31, 2018","OTTAWA",101,NA,NA,53,1.90566037735849,0,1.86792452830189
"8373","2018","1265","K1L","December 31, 2018","OTTAWA",61,NA,NA,17,3.58823529411765,0.647058823529412,2.94117647058824
"8374","2018","1265","K1M","December 31, 2018","OTTAWA",11,NA,NA,9,1.22222222222222,0.333333333333333,1.22222222222222
"8375","2018","1265","K1N","June 30, 2018","OTTAWA",45,NA,NA,3,15,1.33333333333333,1.66666666666667
"8376","2018","1265","K1R","September 30, 2018","OTTAWA",152,NA,NA,7,21.7142857142857,3.42857142857143,1.71428571428571
"8377","2018","1265","K1S","December 31, 2018","OTTAWA",191,NA,NA,39,4.8974358974359,0.461538461538462,4.87179487179487
"8378","2018","1265","K1T","June 30, 2018","OTTAWA",425,NA,NA,199,2.1356783919598,0.0904522613065327,1.61809045226131
"8379","2018","1265","K1V","June 30, 2018","OTTAWA",42,NA,NA,24,1.75,0,5.70833333333333
"8380","2018","1265","K1W","December 31, 2018","OTTAWA",182,NA,NA,115,1.58260869565217,0.0260869565217391,3.65217391304348
"8381","2018","1265","K1Y","December 31, 2018","OTTAWA",622,621,1,52,11.9615384615385,1.44230769230769,2.76923076923077
"8382","2018","1265","K1Z","December 31, 2018","OTTAWA",34,NA,NA,16,2.125,0.5625,2.4375
"8383","2018","1265","K2A","June 30, 2018","OTTAWA",37,NA,NA,25,1.48,0.28,2.08
"8384","2018","1265","K2B","December 31, 2018","OTTAWA",20,NA,NA,12,1.66666666666667,0,1.33333333333333
"8385","2018","1265","K2C","September 30, 2018","OTTAWA",13,NA,NA,11,1.18181818181818,0,2.90909090909091
"8386","2018","1265","K2E","September 30, 2018","OTTAWA",9,NA,NA,8,1.125,0,1.625
"8387","2018","1265","K2G","December 31, 2018","OTTAWA",142,140,2,43,3.30232558139535,0.395348837209302,1.65116279069767
"8388","2018","1265","K2H","December 31, 2018","OTTAWA",59,NA,NA,14,4.21428571428571,0.428571428571429,0.571428571428571
"8389","2018","1265","K2J","December 31, 2018","OTTAWA",596,NA,NA,291,2.04810996563574,0.0584192439862543,1.76632302405498
"8390","2018","1265","K2K","December 31, 2018","OTTAWA",21,NA,NA,21,1,0,1.14285714285714
"8391","2018","1265","K2L","December 31, 2018","OTTAWA",260,NA,NA,89,2.92134831460674,0.0898876404494382,1.40449438202247
"8392","2018","1265","K2M","December 31, 2018","OTTAWA",1,NA,NA,1,1,0,2
"8393","2018","1265","K2P","June 30, 2018","OTTAWA",263,NA,NA,10,26.3,4.6,3.5
"8394","2018","1265","K2S","December 31, 2018","OTTAWA",1016,NA,NA,538,1.88847583643123,0.0371747211895911,1.90148698884758
"8395","2018","1265","K2T","December 31, 2018","OTTAWA",115,NA,NA,44,2.61363636363636,0.204545454545455,1.97727272727273
"8396","2018","1265","K2V","December 31, 2018","OTTAWA",505,NA,NA,270,1.87037037037037,0,1.7037037037037
"8397","2018","1265","K4A","December 31, 2018","OTTAWA",619,NA,NA,348,1.77873563218391,0,2.77011494252874
"8398","2018","1265","K4B","September 30, 2018","OTTAWA",47,NA,NA,17,2.76470588235294,0.176470588235294,0.882352941176471
"8399","2018","1265","K4K","December 31, 2018","OTTAWA",151,NA,NA,94,1.6063829787234,0.0638297872340425,0.851063829787234
"8400","2018","1265","K4M","September 30, 2018","OTTAWA",100,NA,NA,99,1.01010101010101,0,1.60606060606061
"8401","2018","1265","K4P","December 31, 2018","OTTAWA",48,NA,NA,48,1,0,0.770833333333333
"8402","2018","1265","K4R","September 30, 2018","OTTAWA",78,77,1,65,1.2,0,0.661538461538462
"8403","2018","0580","B0J","December 31, 2018","HALIFAX",88,NA,NA,74,1.18918918918919,0,2.24324324324324
"8404","2018","0580","B2R","September 30, 2018","HALIFAX",6,NA,NA,6,1,0,1.33333333333333
"8405","2018","0580","B2T","December 31, 2018","HALIFAX",30,NA,NA,27,1.11111111111111,0,1.07407407407407
"8406","2018","0580","B2V","December 31, 2018","HALIFAX",8,NA,NA,8,1,0,0.625
"8407","2018","0580","B2W","September 30, 2018","HALIFAX",96,NA,NA,11,8.72727272727273,0.545454545454545,0.272727272727273
"8408","2018","0580","B2X","September 30, 2018","HALIFAX",1,NA,NA,1,1,0,1
"8409","2018","0580","B2Y","June 30, 2018","HALIFAX",1,NA,NA,1,1,0,1
"8410","2018","0580","B2Z","December 31, 2018","HALIFAX",18,NA,NA,18,1,0,0.666666666666667
"8411","2018","0580","B3A","December 31, 2018","HALIFAX",21,NA,NA,6,3.5,1.5,1.16666666666667
"8412","2018","0580","B3G","December 31, 2018","HALIFAX",81,NA,NA,63,1.28571428571429,0.0634920634920635,0.380952380952381
"8413","2018","0580","B3H","December 31, 2018","HALIFAX",287,NA,NA,16,17.9375,2.625,1.3125
"8414","2018","0580","B3J","December 31, 2018","HALIFAX",290,NA,NA,2,145,8,5
"8415","2018","0580","B3K","September 30, 2018","HALIFAX",100,NA,NA,6,16.6666666666667,2.16666666666667,0.333333333333333
"8416","2018","0580","B3L","June 30, 2018","HALIFAX",5,NA,NA,5,1,0,1.2
"8417","2018","0580","B3M","December 31, 2018","HALIFAX",449,NA,NA,45,9.97777777777778,0.8,1.28888888888889
"8418","2018","0580","B3N","December 31, 2018","HALIFAX",11,NA,NA,6,1.83333333333333,0,0.5
"8419","2018","0580","B3P","December 31, 2018","HALIFAX",214,NA,NA,132,1.62121212121212,0.0909090909090909,1.00757575757576
"8420","2018","0580","B3R","December 31, 2018","HALIFAX",16,NA,NA,13,1.23076923076923,0,2.23076923076923
"8421","2018","0580","B3T","December 31, 2018","HALIFAX",157,NA,NA,17,9.23529411764706,0.352941176470588,0.294117647058824
"8422","2018","0580","B3V","December 31, 2018","HALIFAX",17,NA,NA,17,1,0,0.705882352941177
"8423","2018","0580","B3Z","December 31, 2018","HALIFAX",50,NA,NA,48,1.04166666666667,0,1.02083333333333
"8424","2018","0580","B4A","December 31, 2018","HALIFAX",11,NA,NA,11,1,0,0.545454545454545
"8425","2018","0580","B4B","December 31, 2018","HALIFAX",805,NA,NA,238,3.38235294117647,0.168067226890756,0.647058823529412
"8426","2018","0580","B4C","September 30, 2018","HALIFAX",7,NA,NA,7,1,0,0.285714285714286
"8427","2018","0580","B4E","December 31, 2018","HALIFAX",84,NA,NA,45,1.86666666666667,0.0888888888888889,0.622222222222222
"8428","2018","0580","B4G","December 31, 2018","HALIFAX",18,NA,NA,17,1.05882352941176,0,0.235294117647059
"8429","2018","1490","S0G","December 31, 2018","REGINA",72,NA,NA,65,1.10769230769231,0,0
"8430","2018","1490","S2V","December 31, 2018","REGINA",2,NA,NA,2,1,0,0
"8431","2018","1490","S4L","December 31, 2018","REGINA",32,NA,NA,32,1,0,0.0967741935483871
"8432","2018","1490","S4N","December 31, 2018","REGINA",48,42,6,32,1.5,0.375,0.166666666666667
"8433","2018","1490","S4P","December 31, 2018","REGINA",69,NA,NA,39,1.76923076923077,0.256410256410256,1.07692307692308
"8434","2018","1490","S4R","September 30, 2018","REGINA",14,11,3,14,1,0,0.384615384615385
"8435","2018","1490","S4S","December 31, 2018","REGINA",25,22,3,23,1.08695652173913,0.0869565217391304,0.260869565217391
"8436","2018","1490","S4T","December 31, 2018","REGINA",447,437,10,115,3.88695652173913,0.2,1.33684210526316
"8437","2018","1490","S4V","December 31, 2018","REGINA",399,383,16,195,2.04615384615385,0.133333333333333,0.327777777777778
"8438","2018","1490","S4X","September 30, 2018","REGINA",31,NA,NA,25,1.24,0.04,0.409090909090909
"8439","2018","1400","G0A","December 31, 2018","QUÉBEC",302,298,4,245,1.23265306122449,0.0326530612244898,3.03265306122449
"8440","2018","1400","G0R","December 31, 2018","QUÉBEC",41,NA,NA,33,1.24242424242424,0.121212121212121,2.72727272727273
"8441","2018","1400","G0S","December 31, 2018","QUÉBEC",29,NA,NA,23,1.26086956521739,0.173913043478261,2.21739130434783
"8442","2018","1400","G1B","December 31, 2018","QUÉBEC",92,NA,NA,47,1.95744680851064,0.191489361702128,2.27659574468085
"8443","2018","1400","G1C","June 30, 2018","QUÉBEC",166,NA,NA,15,11.0666666666667,1.53333333333333,2.53333333333333
"8444","2018","1400","G1E","December 31, 2018","QUÉBEC",151,NA,NA,13,11.6153846153846,1.69230769230769,4.07692307692308
"8445","2018","1400","G1G","September 30, 2018","QUÉBEC",30,NA,NA,2,15,3,0
"8446","2018","1400","G1H","December 31, 2018","QUÉBEC",4,NA,NA,3,1.33333333333333,0,2.33333333333333
"8447","2018","1400","G1J","September 30, 2018","QUÉBEC",94,NA,NA,7,13.4285714285714,2.57142857142857,7.71428571428571
"8448","2018","1400","G1K","December 31, 2018","QUÉBEC",11,NA,NA,5,2.2,1.8,0.6
"8449","2018","1400","G1L","June 30, 2018","QUÉBEC",38,NA,NA,3,12.6666666666667,3.33333333333333,4
"8450","2018","1400","G1M","September 30, 2018","QUÉBEC",227,NA,NA,2,113.5,6.5,1.5
"8451","2018","1400","G1N","December 31, 2018","QUÉBEC",16,NA,NA,7,2.28571428571429,1.28571428571429,2.28571428571429
"8452","2018","1400","G1P","June 30, 2018","QUÉBEC",13,NA,NA,5,2.6,0.6,3
"8453","2018","1400","G1S","June 30, 2018","QUÉBEC",286,NA,NA,7,40.8571428571429,3.85714285714286,8.28571428571429
"8454","2018","1400","G1T","December 31, 2018","QUÉBEC",13,NA,NA,13,1,0,1.53846153846154
"8455","2018","1400","G1V","June 30, 2018","QUÉBEC",282,NA,NA,4,70.5,4.5,3.75
"8456","2018","1400","G1W","September 30, 2018","QUÉBEC",123,NA,NA,21,5.85714285714286,0.380952380952381,2
"8457","2018","1400","G1X","June 30, 2018","QUÉBEC",153,NA,NA,15,10.2,0.8,2.8
"8458","2018","1400","G1Y","June 30, 2018","QUÉBEC",431,NA,NA,2,215.5,5,14.5
"8459","2018","1400","G2A","June 30, 2018","QUÉBEC",16,NA,NA,10,1.6,0.2,3
"8460","2018","1400","G2B","December 31, 2018","QUÉBEC",190,NA,NA,19,10,0.736842105263158,2.05263157894737
"8461","2018","1400","G2C","December 31, 2018","QUÉBEC",150,NA,NA,3,50,3.33333333333333,17.6666666666667
"8462","2018","1400","G2E","December 31, 2018","QUÉBEC",126,NA,NA,4,31.5,4,7.75
"8463","2018","1400","G2G","December 31, 2018","QUÉBEC",54,NA,NA,32,1.6875,0.28125,0.5625
"8464","2018","1400","G2J","December 31, 2018","QUÉBEC",216,NA,NA,1,216,7,38
"8465","2018","1400","G2K","December 31, 2018","QUÉBEC",365,NA,NA,41,8.90243902439024,1.26829268292683,2.75609756097561
"8466","2018","1400","G2L","December 31, 2018","QUÉBEC",31,NA,NA,16,1.9375,0.125,2.3125
"8467","2018","1400","G2M","September 30, 2018","QUÉBEC",49,NA,NA,37,1.32432432432432,0,0.486486486486487
"8468","2018","1400","G2N","September 30, 2018","QUÉBEC",20,NA,NA,12,1.66666666666667,0,1
"8469","2018","1400","G3A","December 31, 2018","QUÉBEC",135,134,1,17,7.94117647058824,0.588235294117647,3
"8470","2018","1400","G3B","June 30, 2018","QUÉBEC",33,NA,NA,33,1,0,7.39393939393939
"8471","2018","1400","G3C","December 31, 2018","QUÉBEC",133,132,1,95,1.4,0,5.98947368421053
"8472","2018","1400","G3E","September 30, 2018","QUÉBEC",23,NA,NA,9,2.55555555555556,0.888888888888889,1.44444444444444
"8473","2018","1400","G3G","June 30, 2018","QUÉBEC",2,NA,NA,2,1,0,0.5
"8474","2018","1400","G3J","June 30, 2018","QUÉBEC",22,NA,NA,8,2.75,0.875,0.625
"8475","2018","1400","G3K","December 31, 2018","QUÉBEC",136,NA,NA,49,2.77551020408163,0.326530612244898,1.3469387755102
"8476","2018","1400","G3N","December 31, 2018","QUÉBEC",79,78,1,51,1.54901960784314,0.294117647058824,1.17647058823529
"8477","2018","1400","G6C","December 31, 2018","QUÉBEC",149,NA,NA,50,2.98,0.74,1.68
"8478","2018","1400","G6J","September 30, 2018","QUÉBEC",19,NA,NA,13,1.46153846153846,0.230769230769231,1.07692307692308
"8479","2018","1400","G6K","December 31, 2018","QUÉBEC",11,NA,NA,5,2.2,0.6,0.4
"8480","2018","1400","G6V","December 31, 2018","QUÉBEC",291,NA,NA,43,6.76744186046512,0.930232558139535,5.6046511627907
"8481","2018","1400","G6W","June 30, 2018","QUÉBEC",200,NA,NA,25,8,0.52,2.08
"8482","2018","1400","G6X","March 31, 2018","QUÉBEC",4,NA,NA,1,4,3,1
"8483","2018","1400","G6Z","December 31, 2018","QUÉBEC",88,NA,NA,44,2,0.0909090909090909,1.63636363636364
"8484","2018","1400","G7A","December 31, 2018","QUÉBEC",311,NA,NA,90,3.45555555555556,0.333333333333333,0.966666666666667
"8485","2018","2270","L0E","December 31, 2018","TORONTO",37,36,1,37,1,0,4.54054054054054
"8486","2018","2270","L0G","December 31, 2018","TORONTO",484,NA,NA,376,1.28723404255319,0.0186170212765957,2.92553191489362
"8487","2018","2270","L0H","December 31, 2018","TORONTO",277,NA,NA,183,1.51366120218579,0,1.2568306010929
"8488","2018","2270","L0J","December 31, 2018","TORONTO",321,NA,NA,290,1.10689655172414,0,1.49655172413793
"8489","2018","2270","L0L","December 31, 2018","TORONTO",10,NA,NA,10,1,0,7.2
"8490","2018","2270","L0P","December 31, 2018","TORONTO",24,NA,NA,24,1,0,3.16666666666667
"8491","2018","2270","L1S","June 30, 2018","TORONTO",313,NA,NA,5,62.6,5,10.6
"8492","2018","2270","L1T","December 31, 2018","TORONTO",264,NA,NA,95,2.77894736842105,0,0.378947368421053
"8493","2018","2270","L1V","December 31, 2018","TORONTO",574,NA,NA,69,8.31884057971014,0.739130434782609,1.19117647058824
"8494","2018","2270","L1W","September 30, 2018","TORONTO",346,NA,NA,38,9.10526315789474,0.815789473684211,2.42105263157895
"8495","2018","2270","L1Y","June 30, 2018","TORONTO",4,NA,NA,4,1,0,1.25
"8496","2018","2270","L1Z","December 31, 2018","TORONTO",84,NA,NA,46,1.82608695652174,0,0.826086956521739
"8497","2018","2270","L3P","December 31, 2018","TORONTO",42,NA,NA,28,1.5,0,3
"8498","2018","2270","L3R","December 31, 2018","TORONTO",937,NA,NA,83,11.289156626506,0.325301204819277,2.70731707317073
"8499","2018","2270","L3S","December 31, 2018","TORONTO",313,NA,NA,155,2.01935483870968,0.0580645161290323,0.162162162162162
"8500","2018","2270","L3T","December 31, 2018","TORONTO",373,NA,NA,45,8.28888888888889,0.555555555555556,3.64444444444444
"8501","2018","2270","L3X","September 30, 2018","TORONTO",387,NA,NA,145,2.66896551724138,0,3.44444444444444
"8502","2018","2270","L3Y","December 31, 2018","TORONTO",22,NA,NA,21,1.04761904761905,0,2.52380952380952
"8503","2018","2270","L3Z","June 30, 2018","TORONTO",205,NA,NA,191,1.07329842931937,0,1.75916230366492
"8504","2018","2270","L4A","December 31, 2018","TORONTO",125,NA,NA,120,1.04166666666667,0,2.43283582089552
"8505","2018","2270","L4B","December 31, 2018","TORONTO",314,NA,NA,5,62.8,5,0.75
"8506","2018","2270","L4C","December 31, 2018","TORONTO",206,NA,NA,135,1.52592592592593,0,1.25925925925926
"8507","2018","2270","L4E","December 31, 2018","TORONTO",542,NA,NA,301,1.80066445182724,0,1.61461794019934
"8508","2018","2270","L4G","September 30, 2018","TORONTO",151,NA,NA,135,1.11851851851852,0,4.47761194029851
"8509","2018","2270","L4H","December 31, 2018","TORONTO",112,NA,NA,89,1.25842696629213,0,1.28089887640449
"8510","2018","2270","L4J","September 30, 2018","TORONTO",59,NA,NA,59,1,0,0.508474576271186
"8511","2018","2270","L4K","September 30, 2018","TORONTO",1445,NA,NA,9,160.555555555556,16.6666666666667,0.666666666666667
"8512","2018","2270","L4L","December 31, 2018","TORONTO",297,NA,NA,38,7.81578947368421,1.05263157894737,3.82142857142857
"8513","2018","2270","L4P","December 31, 2018","TORONTO",35,NA,NA,35,1,0,2.74285714285714
"8514","2018","2270","L4S","September 30, 2018","TORONTO",10,NA,NA,6,1.66666666666667,0,1.5
"8515","2018","2270","L4T","September 30, 2018","TORONTO",11,NA,NA,10,1.1,0,1.9
"8516","2018","2270","L4W","June 30, 2018","TORONTO",2,NA,NA,2,1,0,0.5
"8517","2018","2270","L4Y","December 31, 2018","TORONTO",3,NA,NA,3,1,0,0.333333333333333
