"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","starts_per_10kpop"
"1989","1265",1,2,"March 31, 1989",NA,4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.0570787333526829
"1989","1490",1,2,"December 31, 1989","REGINA",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.0512013755065205
"1989","2270",1,1,"June 30, 1989",NA,16529,NA,NA,16529,1,0,0.620018198362147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,41.4889205656174
"1989","1700",5,2,"March 31, 1989","SASKATOON",14,NA,NA,2,7,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,0.648698800329337
"1989","1060",2,2,"December 31, 1989",NA,12,NA,NA,6,2,0,2.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.0354577561301873
"1989","0580",4,2,"September 30, 1989",NA,4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.120437517827199
"1989","1060",2,1,"June 30, 1989",NA,683,NA,NA,343,1.99125364431487,0,0.802395209580838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,2.01813728640983
"1989","1400",4,3,"September 30, 1989",NA,100,NA,NA,13,7.69230769230769,0,0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,1.52183427915308
"1989","2410",1,3,"March 31, 1989","VANCOUVER",87,NA,NA,87,1,0,0.298850574712644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.542887412975616
"1989","0340",2,4,"March 31, 1989","EDMONTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0476371254544707
"1989","1400",4,2,"June 30, 1989",NA,48,NA,NA,9,5.33333333333333,0,1.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.73048045399348
"1989","2680",1,1,"March 31, 1989","WINNIPEG",2171,NA,NA,2171,1,0,0.0530198248040572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,32.3782349102329
"1989","0580",5,3,"June 30, 1989",NA,490,NA,NA,7,70,0,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,14.7535959338319
"1989","2440",1,3,"December 31, 1989","VICTORIA",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.103451127902647
"1989","1490",5,2,"September 30, 1989","REGINA",87,NA,NA,3,29,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,4.45451966906728
"1989","2440",2,3,"December 31, 1989","VICTORIA",28,NA,NA,14,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.965543860424704
"1989","0340",1,1,"March 31, 1989","EDMONTON",3931,NA,NA,3931,1,0,0.215576482565538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,46.8153850403811
"1989","2410",4,4,"March 31, 1989","VANCOUVER",117,NA,NA,26,4.5,0,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.730089969174104
"1989","2440",2,1,"March 31, 1989","VICTORIA",65,NA,NA,37,1.75675675675676,0,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,2.24144110455735
"1989","2270",5,4,"June 30, 1989",NA,431,NA,NA,8,53.875,2.625,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,1.0818394799311
"1989","1060",5,4,"June 30, 1989",NA,98,NA,NA,8,12.25,0.375,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.289571675063196
"1989","1490",2,1,"March 31, 1989","REGINA",14,NA,NA,7,2,0,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.716819257091287
"1989","1265",4,2,"December 31, 1989",NA,8,NA,NA,3,2.66666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.114157466705366
"1989","0340",5,2,"June 30, 1989","EDMONTON",36,NA,NA,1,36,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.428734129090236
"1989","0610",4,2,"June 30, 1989",NA,222,NA,NA,33,6.72727272727273,0,1.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,3.60803248470919
"1989","0580",4,1,"September 30, 1989",NA,26,NA,NA,6,4.33333333333333,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.782843865876794
"1989","0580",2,2,"June 30, 1989",NA,12,NA,NA,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.361312553481597
"1989","2440",5,3,"June 30, 1989",NA,597,NA,NA,25,23.88,0,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,20.5867744526267
"1989","0580",5,1,"December 31, 1989",NA,4,NA,NA,1,4,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.120437517827199
"1989","2410",4,2,"December 31, 1989",NA,265,NA,NA,51,5.19607843137255,0,0.92156862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,1.65362257975331
"1989","2270",5,3,"September 30, 1989","TORONTO",12382,NA,NA,66,187.606060606061,3.95454545454545,1.80434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,31.0796669153291
"1989","2680",4,2,"September 30, 1989","WINNIPEG",55,NA,NA,6,9.16666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.820268503022942
"1989","1265",5,2,"September 30, 1989",NA,449,NA,NA,14,32.0714285714286,0.571428571428571,1.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,6.40708781883866
"1989","2440",4,2,"June 30, 1989","VICTORIA",173,NA,NA,28,6.17857142857143,0,0.678571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,5.96568170905263
"1989","1060",2,3,"September 30, 1989",NA,2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.00590962602169788
"1989","2410",5,4,"June 30, 1989","VANCOUVER",356,NA,NA,7,50.8571428571429,0.571428571428571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,2.22147033355539
"1989","0610",2,0,"March 31, 1989",NA,6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.0975143914786269
"1989","2410",1,1,"March 31, 1989","VANCOUVER",10113,NA,NA,10113,1,0,0.361712647087907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,63.1059816945104
"1989","1490",4,2,"June 30, 1989","REGINA",64,NA,NA,7,9.14285714285714,0,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,3.27688803241731
"1989","0140",5,1,"December 31, 1989","CALGARY",8,NA,NA,2,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.107035639494991
"1989","0340",4,4,"June 30, 1989","EDMONTON",39,NA,NA,13,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.464461973181089
"1989","0340",2,2,"September 30, 1989","EDMONTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0476371254544707
"1989","0610",5,3,"September 30, 1989","HAMILTON",306,NA,NA,5,61.2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,4.97323396540997
"1989","0140",4,2,"March 31, 1989","CALGARY",160,NA,NA,40,4,0,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,2.14071278989982
"1989","1265",5,0,"December 31, 1989",NA,63,NA,NA,3,21,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.898990050304756
"1989","2440",2,2,"June 30, 1989",NA,30,NA,NA,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,1.03451127902647
"1989","2440",5,2,"June 30, 1989","VICTORIA",485,NA,NA,8,60.625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,16.7245990109279
"1989","1700",4,2,"March 31, 1989","SASKATOON",12,NA,NA,1,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,0.556027543139432
"1989","2410",1,2,"December 31, 1989",NA,45,NA,NA,45,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.280803834297732
"1989","1700",4,3,"June 30, 1989","SASKATOON",50,NA,NA,5,10,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,2.31678142974763
"1989","0610",1,1,"March 31, 1989",NA,2601,NA,NA,2601,1,0,0.25759323337178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,42.2724887059848
"1989","2680",5,2,"March 31, 1989","WINNIPEG",303,NA,NA,6,50.5,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,4.5189337530173
"1989","2680",4,4,"June 30, 1989","WINNIPEG",42,NA,NA,9,4.66666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.626386856853883
"1989","0610",2,1,"September 30, 1989",NA,14,NA,NA,7,2,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.227533580116796
"1989","0340",5,4,"September 30, 1989","EDMONTON",86,NA,NA,1,86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.02419819727112
"1989","1490",1,3,"September 30, 1989","REGINA",7,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.358409628545643
"1989","0610",4,0,"March 31, 1989",NA,34,NA,NA,2,17,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.552581551712219
"1989","2440",4,3,"December 31, 1989","VICTORIA",519,NA,NA,95,5.46315789473684,0,0.715789473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,17.8970451271579
"1989","2680",5,4,"June 30, 1989","WINNIPEG",143,NA,NA,3,47.6666666666667,2.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,2.13269810785965
"1989","2270",4,4,"December 31, 1989","TORONTO",263,NA,NA,16,16.4375,0,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.660147988913871
"1989","0580",1,1,"September 30, 1989",NA,1090,NA,NA,1090,1,0,0.28348623853211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,32.8192236079117
"1989","1265",2,2,"March 31, 1989",NA,6,NA,NA,3,2,0,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.0856181000290244
"1989","0580",5,0,"September 30, 1989",NA,341,NA,NA,7,48.7142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,10.2672983947687
"1989","1060",5,3,"September 30, 1989",NA,3204,NA,NA,171,18.7368421052632,0.286549707602339,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,9.46722088676001
"1989","0580",2,1,"March 31, 1989",NA,378,NA,NA,189,2,0,0.492063492063492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,11.3813454346703
"1989","2680",5,3,"September 30, 1989","WINNIPEG",227,NA,NA,6,37.8333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,3.38547182156742
"1989","1700",1,1,"March 31, 1989","SASKATOON",403,NA,NA,403,1,0,0.203473945409429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,18.6732583237659
"1989","2270",4,1,"June 30, 1989","TORONTO",963,NA,NA,112,8.59821428571429,0,0.495495495495495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,2.41719586815231
"1989","0610",4,4,"June 30, 1989",NA,55,NA,NA,5,11,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.893881921887413
"1989","0610",5,2,"June 30, 1989",NA,54,NA,NA,1,54,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.877629523307642
"1989","1060",4,2,"March 31, 1989",NA,30,NA,NA,8,3.75,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.0886443903254683
"1989","0610",4,3,"December 31, 1989",NA,845,NA,NA,136,6.21323529411765,0,0.352941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,13.7332767999066
"1989","0140",1,1,"March 31, 1989","CALGARY",4572,NA,NA,4572,1,0,0.367672790901137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,61.1708679713875
"1989","0340",4,3,"March 31, 1989","EDMONTON",224,NA,NA,58,3.86206896551724,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,2.66767902545036
"1989","2410",2,3,"June 30, 1989","VANCOUVER",536,NA,NA,268,2,0,1.15671641791045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,3.34468567074632
"1989","2410",5,2,"September 30, 1989","VANCOUVER",1042,NA,NA,31,33.6129032258064,0.0967741935483871,0.290322580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,6.50216878529416
"1989","1400",1,2,"September 30, 1989",NA,1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.0152183427915308
"1989","1400",1,1,"March 31, 1989",NA,2835,NA,NA,2835,1,0,0.28994708994709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,43.1440018139899
"1989","1400",5,2,"June 30, 1989",NA,2396,NA,NA,288,8.31944444444444,0,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,36.4631493285079
"1989","0580",2,4,"March 31, 1989",NA,16,NA,NA,8,2,0,3.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.481750071308796
"1989","1060",5,0,"June 30, 1989",NA,3,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.00886443903254682
"1989","1265",4,0,"December 31, 1989",NA,6,NA,NA,2,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.0856181000290244
"1989","0340",4,0,"December 31, 1989","EDMONTON",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0476371254544707
"1989","0340",5,3,"December 31, 1989","EDMONTON",197,NA,NA,4,49.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,2.34612842863268
"1989","0140",5,3,"December 31, 1989","CALGARY",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.0535178197474956
"1989","2680",2,1,"June 30, 1989","WINNIPEG",20,NA,NA,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.298279455644706
"1989","2270",2,1,"June 30, 1989",NA,162,NA,NA,81,2,0,1.64383561643836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.406631080623753
"1989","1060",1,2,"September 30, 1989",NA,1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.00295481301084894
"1989","0140",2,0,"December 31, 1989","CALGARY",60,NA,NA,30,2,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.802767296212434
"1989","2270",2,2,"June 30, 1989","TORONTO",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.0251006839891206
"1989","1700",2,1,"March 31, 1989","SASKATOON",9,NA,NA,5,1.8,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,0.417020657354574
"1989","1060",5,1,"December 31, 1989",NA,77,NA,NA,22,3.5,0.5,1.13636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.227520601835368
"1989","1490",1,1,"March 31, 1989","REGINA",422,NA,NA,422,1,0,0.126684636118598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,21.6069804637516
"1989","0580",5,2,"March 31, 1989",NA,292,NA,NA,11,26.5454545454545,0,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,8.79193880138553
"1989","0140",2,2,"June 30, 1989","CALGARY",28,NA,NA,14,2,0,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.374624738232469
"1989","0140",4,0,"September 30, 1989","CALGARY",131,NA,NA,5,26.2,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,1.75270859673048
"1989","2680",4,3,"June 30, 1989","WINNIPEG",16,NA,NA,1,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.238623564515765
"1989","2410",5,3,"December 31, 1989","VANCOUVER",6652,NA,NA,209,31.8277511961722,1.17224880382775,0.541463414634146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,41.5090467944114
"1989","1490",2,3,"December 31, 1989","REGINA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.102402751013041
"1989","1060",5,2,"March 31, 1989",NA,6730,NA,NA,1125,5.98222222222222,0.218666666666667,0.860146252285192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,19.8858915630134
"1989","2410",2,1,"March 31, 1989","VANCOUVER",168,NA,NA,84,2,0,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,1.04833431471153
"1989","1060",4,1,"September 30, 1989",NA,273,NA,NA,65,4.2,0.0923076923076923,0.984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.806663951961761
"1989","0580",4,0,"December 31, 1989",NA,7,NA,NA,1,7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.210765656197598
"1989","2410",2,2,"September 30, 1989","VANCOUVER",10,NA,NA,5,2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.0624008520661627
"1989","1265",4,1,"September 30, 1989",NA,829,NA,NA,151,5.49006622516556,0,0.80794701986755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,11.8295674873435
"1989","1400",2,2,"March 31, 1989",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.0304366855830617
"1989","1265",5,3,"June 30, 1989",NA,503,NA,NA,11,45.7272727272727,0,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,7.17765071909988
"1989","1400",5,3,"September 30, 1989",NA,399,NA,NA,29,13.7586206896552,0,0.0344827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,6.07211877382081
"1989","0140",5,2,"December 31, 1989","CALGARY",258,NA,NA,23,11.2173913043478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,3.45189937371347
"1989","0340",4,1,"June 30, 1989","EDMONTON",84,NA,NA,19,4.42105263157895,0,1.42105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.00037963454388
"1989","0340",4,2,"March 31, 1989","EDMONTON",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0952742509089414
"1989","1400",2,1,"June 30, 1989",NA,322,NA,NA,161,2,0,0.322981366459627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,4.90030637887293
"1989","0340",2,1,"June 30, 1989","EDMONTON",116,NA,NA,58,2,0,0.672413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.38147663817965
"1989","2410",5,1,"September 30, 1989","VANCOUVER",36,NA,NA,1,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.224643067438186
"1989","0580",4,3,"September 30, 1989",NA,34,NA,NA,4,8.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,1.02371890153119
"1989","0140",4,1,"September 30, 1989","CALGARY",102,NA,NA,22,4.63636363636364,0,1.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,1.36470440356114
"1989","1265",1,1,"June 30, 1989",NA,3399,NA,NA,3399,1,0,0.567519858781995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,48.5026536664423
"1989","0140",1,2,"September 30, 1989","CALGARY",32,NA,NA,32,1,0,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.428142557979965
"1989","2410",4,3,"June 30, 1989","VANCOUVER",2403,NA,NA,503,4.77733598409543,0,0.469184890656064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,14.9949247514989
"1989","0340",2,3,"March 31, 1989","EDMONTON",84,NA,NA,42,2,0,0.317073170731707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.00037963454388
"1989","2440",5,1,"December 31, 1989",NA,3,NA,NA,2,1.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.103451127902647
"1989","1265",2,3,"June 30, 1989",NA,10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.142696833381707
"1989","2270",5,2,"December 31, 1989",NA,3386,NA,NA,53,63.8867924528302,1.52830188679245,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,8.49909159871623
"1989","0140",1,0,"June 30, 1989","CALGARY",674,NA,NA,674,1,0,0.286350148367953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,9.01775262745301
"1989","0610",2,3,"March 31, 1989","HAMILTON",6,NA,NA,3,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.0975143914786269
"1989","0140",5,0,"September 30, 1989","CALGARY",39,NA,NA,4,9.75,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.521798742538082
"1989","1400",5,1,"June 30, 1989",NA,13,NA,NA,6,2.16666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.197838456289901
"1989","2270",4,2,"December 31, 1989","TORONTO",362,NA,NA,53,6.83018867924528,0.0943396226415094,0.403846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.908644760406165
"1989","1400",4,1,"June 30, 1989",NA,184,NA,NA,32,5.75,0,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,2.80017507364168
"1989","0140",4,3,"September 30, 1989","CALGARY",42,NA,NA,2,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.561937107348704
"1989","1060",2,0,"June 30, 1989",NA,2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.00590962602169788
"1989","1060",4,3,"March 31, 1989",NA,28,NA,NA,5,5.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.0827347643037704
"1989","2270",4,3,"June 30, 1989","TORONTO",695,NA,NA,100,6.95,0.26,1.24489795918367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,1.74449753724388
"1989","2270",5,1,"June 30, 1989",NA,1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.00251006839891206
"1989","2440",1,1,"March 31, 1989","VICTORIA",1344,NA,NA,1344,1,0,0.214285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,46.3461053003858
"1989","1060",1,0,"June 30, 1989",NA,1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.00295481301084894
