"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2006","1060","J7P",1,1,"June 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G1G",5,2,"September 30, 2006","QUÉBEC",33,NA,NA,2,16.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1700","S7N",1,1,"December 31, 2006","SASKATOON",21,NA,NA,21,1,0,7.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5S",1,1,"June 30, 2006","VANCOUVER",44,NA,NA,44,1,0,6.54285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0610","L7R",4,3,"December 31, 2006","HAMILTON",9,NA,NA,1,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7W",1,1,"March 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K1H",5,2,"March 31, 2006","OTTAWA",8,NA,NA,1,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G6Z",5,3,"March 31, 2006","QUÉBEC",4,NA,NA,1,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","nan",1,1,"March 31, 2006","QUÉBEC",748,NA,NA,748,1,0,4.98780487804878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1700","S7H",1,1,"March 31, 2006","SASKATOON",7,NA,NA,7,1,0,5.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M8Y",2,1,"December 31, 2006","TORONTO",4,NA,NA,2,2,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V6N",1,1,"September 30, 2006","VANCOUVER",24,NA,NA,24,1,0,13.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2440","V8R",2,2,"December 31, 2006","VICTORIA",5,NA,NA,4,1.25,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R3G",1,1,"June 30, 2006","WINNIPEG",7,NA,NA,7,1,0,5.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7A",5,2,"September 30, 2006","MONTRÉAL",30,NA,NA,5,6,2,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K2B",2,1,"June 30, 2006","OTTAWA",12,NA,NA,6,2,0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K2S",1,1,"June 30, 2006","OTTAWA",99,NA,NA,99,1,0,5.14893617021277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L3Y",4,3,"March 31, 2006","TORONTO",17,NA,NA,3,5.66666666666667,0,20.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M1M",4,3,"December 31, 2006","TORONTO",37,NA,NA,5,7.4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5H",2,1,"March 31, 2006","EDMONTON",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0610","L8J",4,1,"June 30, 2006","HAMILTON",37,NA,NA,7,5.28571428571429,0,6.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H2T",5,3,"December 31, 2006","MONTRÉAL",16,NA,NA,2,8,1.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K1W",1,1,"March 31, 2006","OTTAWA",15,NA,NA,15,1,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G2E",5,1,"September 30, 2006","QUÉBEC",2,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L1Y",1,1,"September 30, 2006","TORONTO",2,NA,NA,2,1,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3W",4,2,"December 31, 2006","VANCOUVER",16,NA,NA,1,16,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5A",1,1,"December 31, 2006","EDMONTON",11,NA,NA,11,1,0,8.45454545454546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H1E",4,1,"September 30, 2006","MONTRÉAL",14,NA,NA,4,3.5,1.5,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H1N",2,1,"June 30, 2006","MONTRÉAL",12,NA,NA,6,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H3K",5,1,"September 30, 2006","MONTRÉAL",2,NA,NA,1,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H8P",4,3,"December 31, 2006","MONTRÉAL",12,NA,NA,2,6,1.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H9H",1,1,"September 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H9H",5,3,"September 30, 2006","MONTRÉAL",16,NA,NA,2,8,0,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J6X",5,1,"September 30, 2006","MONTRÉAL",4,NA,NA,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2440","V9E",1,1,"June 30, 2006","VICTORIA",23,NA,NA,23,1,0,9.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T6J",2,3,"December 31, 2006","EDMONTON",16,NA,NA,8,2,0,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0610","L9H",1,1,"June 30, 2006","HAMILTON",17,NA,NA,17,1,0,9.82352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H1P",1,1,"December 31, 2006","MONTRÉAL",3,NA,NA,3,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J0L",5,1,"December 31, 2006","MONTRÉAL",14,NA,NA,7,2,0.285714285714286,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G1P",5,1,"March 31, 2006","QUÉBEC",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1490","S4R",1,1,"December 31, 2006","REGINA",31,NA,NA,31,1,0,5.90322580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5L",5,3,"September 30, 2006","VANCOUVER",6,NA,NA,1,6,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H3S",5,4,"December 31, 2006","MONTRÉAL",24,NA,NA,1,24,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H9G",5,2,"March 31, 2006","MONTRÉAL",110,NA,NA,1,110,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","nan",5,3,"March 31, 2006","MONTRÉAL",2424,NA,NA,215,11.2744186046512,2.44186046511628,7.39795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","nan",5,3,"December 31, 2006","OTTAWA",148,NA,NA,11,13.4545454545455,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G1W",2,1,"September 30, 2006","QUÉBEC",12,NA,NA,6,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L4J",1,1,"March 31, 2006","TORONTO",38,NA,NA,38,1,0,13.4210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M4M",4,2,"December 31, 2006","TORONTO",8,NA,NA,1,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3A",5,3,"September 30, 2006","VANCOUVER",159,NA,NA,2,79.5,4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7L",1,1,"June 30, 2006","VANCOUVER",16,NA,NA,16,1,0,11.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7M",1,1,"March 31, 2006","VANCOUVER",1,NA,NA,1,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0140","T3C",1,1,"March 31, 2006","CALGARY",10,NA,NA,10,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J7V",5,3,"December 31, 2006","MONTRÉAL",101,NA,NA,13,7.76923076923077,2.69230769230769,7.38461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G0A",2,1,"December 31, 2006","QUÉBEC",6,NA,NA,3,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G2C",5,2,"June 30, 2006","QUÉBEC",71,NA,NA,2,35.5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","nan",1,3,"September 30, 2006","TORONTO",27,NA,NA,27,1,0,7.26923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7T",5,2,"December 31, 2006","VANCOUVER",46,NA,NA,1,46,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7W",2,3,"December 31, 2006","VANCOUVER",24,NA,NA,12,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R0E",1,1,"March 31, 2006","WINNIPEG",18,NA,NA,18,1,0,6.05882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0140","T2E",4,3,"June 30, 2006","CALGARY",24,NA,NA,5,4.8,0,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5L",1,1,"December 31, 2006","EDMONTON",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H3X",1,1,"December 31, 2006","MONTRÉAL",7,NA,NA,7,1,0,12.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J5T",5,2,"December 31, 2006","MONTRÉAL",22,NA,NA,5,4.4,2.2,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G3A",2,1,"June 30, 2006","QUÉBEC",14,NA,NA,7,2,0,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M5N",1,1,"June 30, 2006","TORONTO",22,NA,NA,22,1,0,11.1363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3E",1,1,"December 31, 2006","VANCOUVER",7,NA,NA,7,1,0,5.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0580","B2Z",1,1,"June 30, 2006","HALIFAX",81,NA,NA,81,1,0,6.44871794871795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0610","L8R",2,1,"June 30, 2006","HAMILTON",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7P",5,2,"December 31, 2006","MONTRÉAL",10,NA,NA,1,10,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L7K",1,1,"September 30, 2006","TORONTO",35,NA,NA,35,1,0,9.22857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M4K",1,1,"June 30, 2006","TORONTO",14,NA,NA,14,1,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5N",4,3,"March 31, 2006","VANCOUVER",42,NA,NA,6,7,0.666666666666667,8.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H2R",5,3,"December 31, 2006","MONTRÉAL",60,NA,NA,6,10,0.666666666666667,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7E",5,2,"March 31, 2006","MONTRÉAL",5,NA,NA,1,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7R",5,3,"June 30, 2006","MONTRÉAL",33,NA,NA,5,6.6,1.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J3L",5,2,"September 30, 2006","MONTRÉAL",9,NA,NA,3,3,0.666666666666667,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J4Z",2,1,"March 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J5B",2,1,"June 30, 2006","MONTRÉAL",18,NA,NA,9,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K2B",4,1,"September 30, 2006","OTTAWA",16,NA,NA,3,5.33333333333333,0,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G2B",5,1,"September 30, 2006","QUÉBEC",10,NA,NA,5,2,1.2,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1700","S7J",1,1,"September 30, 2006","SASKATOON",10,NA,NA,10,1,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M4S",1,1,"December 31, 2006","TORONTO",13,NA,NA,13,1,0,11.4615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5M",2,1,"September 30, 2006","VANCOUVER",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5V",2,1,"March 31, 2006","VANCOUVER",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V6R",5,3,"June 30, 2006","VANCOUVER",10,NA,NA,1,10,6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2440","V8S",4,3,"June 30, 2006","VICTORIA",3,NA,NA,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5A",2,3,"June 30, 2006","EDMONTON",42,NA,NA,21,2,0,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5P",1,1,"March 31, 2006","EDMONTON",4,NA,NA,4,1,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H2G",5,3,"March 31, 2006","MONTRÉAL",7,NA,NA,1,7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J4J",5,2,"June 30, 2006","MONTRÉAL",30,NA,NA,3,10,1.66666666666667,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J4R",1,1,"March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J5R",2,1,"December 31, 2006","MONTRÉAL",30,NA,NA,15,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K1C",2,1,"June 30, 2006","OTTAWA",6,NA,NA,3,2,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K1E",1,1,"March 31, 2006","OTTAWA",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L7G",1,1,"September 30, 2006","TORONTO",7,NA,NA,7,1,0,7.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M1H",4,1,"June 30, 2006","TORONTO",12,NA,NA,1,12,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M3A",1,1,"December 31, 2006","TORONTO",1,NA,NA,1,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M5V",5,2,"March 31, 2006","TORONTO",84,NA,NA,1,84,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M9N",5,3,"September 30, 2006","TORONTO",204,NA,NA,2,102,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3C",1,3,"December 31, 2006","VANCOUVER",7,NA,NA,7,1,0,10.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3H",2,1,"September 30, 2006","VANCOUVER",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5C",5,3,"September 30, 2006","VANCOUVER",229,NA,NA,2,114.5,13,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","nan",2,1,"March 31, 2006","VANCOUVER",72,NA,NA,36,2,0,6.82857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2440","V9C",2,3,"March 31, 2006","VICTORIA",18,NA,NA,9,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H2P",5,3,"December 31, 2006","MONTRÉAL",12,NA,NA,3,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J7C",5,3,"December 31, 2006","MONTRÉAL",28,NA,NA,2,14,2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J7V",5,2,"June 30, 2006","MONTRÉAL",32,NA,NA,4,8,3,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G1G",5,1,"March 31, 2006","QUÉBEC",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G2J",1,1,"June 30, 2006","QUÉBEC",5,NA,NA,5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L5L",2,1,"March 31, 2006","TORONTO",4,NA,NA,2,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M6N",2,1,"June 30, 2006","TORONTO",22,NA,NA,11,2,0,5.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7W",2,1,"March 31, 2006","VANCOUVER",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0140","T2Y",2,3,"March 31, 2006","CALGARY",18,NA,NA,9,2,0,12.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0610","L8T",1,1,"June 30, 2006","HAMILTON",45,NA,NA,45,1,0,6.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H2K",5,3,"September 30, 2006","MONTRÉAL",37,NA,NA,5,7.4,3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H4A",5,1,"June 30, 2006","MONTRÉAL",4,NA,NA,2,2,2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G1P",5,2,"June 30, 2006","QUÉBEC",94,NA,NA,2,47,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L9R",1,1,"December 31, 2006","TORONTO",97,NA,NA,97,1,0,4.98901098901099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M4V",5,3,"June 30, 2006","TORONTO",65,NA,NA,1,65,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M6B",1,1,"December 31, 2006","TORONTO",23,NA,NA,23,1,0,10.0869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V6A",1,1,"June 30, 2006","VANCOUVER",3,NA,NA,3,1,0,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5N",1,1,"June 30, 2006","EDMONTON",17,NA,NA,17,1,0,6.64705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H3M",5,2,"June 30, 2006","MONTRÉAL",4,NA,NA,1,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J7R",2,1,"September 30, 2006","MONTRÉAL",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1265","K1Y",4,1,"June 30, 2006","OTTAWA",14,NA,NA,2,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R3M",2,1,"March 31, 2006","WINNIPEG",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R4A",1,1,"June 30, 2006","WINNIPEG",49,NA,NA,49,1,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H7R",4,3,"September 30, 2006","MONTRÉAL",22,NA,NA,4,5.5,1.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J4M",5,3,"December 31, 2006","MONTRÉAL",42,NA,NA,10,4.2,2.4,6.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M3J",1,1,"September 30, 2006","TORONTO",2,NA,NA,2,1,0,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V7T",2,3,"March 31, 2006","VANCOUVER",6,NA,NA,3,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5T",5,3,"March 31, 2006","EDMONTON",154,NA,NA,1,154,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0580","B3N",4,2,"September 30, 2006","HALIFAX",12,NA,NA,3,4,1.33333333333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H3B",5,3,"June 30, 2006","MONTRÉAL",89,NA,NA,1,89,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1700","S7K",2,1,"December 31, 2006","SASKATOON",4,NA,NA,2,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M8Z",4,1,"March 31, 2006","TORONTO",114,NA,NA,11,10.3636363636364,0,8.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H8S",5,3,"June 30, 2006","MONTRÉAL",29,NA,NA,4,7.25,0,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1490","S4P",1,3,"September 30, 2006","REGINA",2,NA,NA,2,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M1M",1,1,"December 31, 2006","TORONTO",10,NA,NA,10,1,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V2X",1,1,"March 31, 2006","VANCOUVER",13,NA,NA,13,1,0,11.7692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V6X",1,1,"December 31, 2006","VANCOUVER",1,NA,NA,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R3K",1,1,"December 31, 2006","WINNIPEG",2,NA,NA,2,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T5T",1,1,"March 31, 2006","EDMONTON",1,NA,NA,1,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0340","T6L",5,3,"September 30, 2006","EDMONTON",40,NA,NA,1,40,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1700","S7H",2,1,"December 31, 2006","SASKATOON",4,NA,NA,2,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M8V",1,1,"September 30, 2006","TORONTO",3,NA,NA,3,1,0,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V4N",4,3,"December 31, 2006","VANCOUVER",48,NA,NA,8,6,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","nan",1,1,"June 30, 2006","VANCOUVER",2172,NA,NA,2172,1,0,6.35911068148864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","nan",4,2,"September 30, 2006","VANCOUVER",41,NA,NA,7,5.85714285714286,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0140","T3A",1,1,"September 30, 2006","CALGARY",2,NA,NA,2,1,0,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","H1N",1,1,"December 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","M4W",5,2,"September 30, 2006","TORONTO",14,NA,NA,1,14,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V5Z",5,3,"September 30, 2006","VANCOUVER",103,NA,NA,1,103,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2440","V8X",5,3,"March 31, 2006","VICTORIA",125,NA,NA,3,41.6666666666667,3.33333333333333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R2G",2,2,"June 30, 2006","WINNIPEG",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J4X",5,3,"September 30, 2006","MONTRÉAL",28,NA,NA,1,28,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1060","J6R",1,1,"June 30, 2006","MONTRÉAL",79,NA,NA,79,1,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","1400","G2J",5,3,"September 30, 2006","QUÉBEC",62,NA,NA,4,15.5,3.25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2270","L6R",4,3,"December 31, 2006","TORONTO",20,NA,NA,4,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V3L",1,1,"June 30, 2006","VANCOUVER",13,NA,NA,13,1,0,11.9230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2410","V4R",1,1,"March 31, 2006","VANCOUVER",2,NA,NA,2,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2680","R2W",1,1,"June 30, 2006","WINNIPEG",47,NA,NA,47,1,0,5.56756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","0580","B4A",4,1,"March 31, 2006","HALIFAX",5,NA,NA,1,5,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
