"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"12363","2018","1700","nan",1,1,"December 31, 2018","SASKATOON",9,9,1,0
"12364","2018","1700","nan",2,1,"December 31, 2018","SASKATOON",2,2,1,0
"12365","2018","1700","nan",4,3,"December 31, 2018","SASKATOON",2,1,2,0
"12366","2018","1700","nan",5,3,"December 31, 2018","SASKATOON",1,1,1,4
"12367","2018","2270","L0E",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12368","2018","2270","L0G",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12369","2018","2270","L0H",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12370","2018","2270","L0J",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12371","2018","2270","L1T",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12372","2018","2270","L1V",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12373","2018","2270","L3P",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12374","2018","2270","L3R",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12375","2018","2270","L3T",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12376","2018","2270","L4A",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12377","2018","2270","L4C",1,1,"December 31, 2018","TORONTO",13,13,1,0
"12378","2018","2270","L4C",2,1,"December 31, 2018","TORONTO",2,1,2,0
"12379","2018","2270","L4E",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12380","2018","2270","L4K",5,3,"December 31, 2018","TORONTO",4,1,4,37
"12381","2018","2270","L5E",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12382","2018","2270","L6A",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12383","2018","2270","L6B",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12384","2018","2270","L6B",2,1,"December 31, 2018","TORONTO",2,1,2,0
"12385","2018","2270","L6C",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12386","2018","2270","L6C",2,1,"December 31, 2018","TORONTO",6,3,2,0
"12387","2018","2270","L6C",5,3,"December 31, 2018","TORONTO",9,1,9,8
"12388","2018","2270","L6J",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12389","2018","2270","L6K",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12390","2018","2270","L6L",1,1,"December 31, 2018","TORONTO",9,9,1,0
"12391","2018","2270","L6M",1,1,"December 31, 2018","TORONTO",6,6,1,0
"12392","2018","2270","L6M",4,1,"December 31, 2018","TORONTO",14,2,7,0
"12393","2018","2270","L6P",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12394","2018","2270","L6Y",4,3,"December 31, 2018","TORONTO",8,1,8,0
"12395","2018","2270","L7K",4,1,"December 31, 2018","TORONTO",11,2,5.5,0
"12396","2018","2270","L9P",1,1,"December 31, 2018","TORONTO",4,4,1,0
"12397","2018","2270","L9W",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12398","2018","2270","L9W",4,1,"December 31, 2018","TORONTO",8,1,8,0
"12399","2018","2270","M1B",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12400","2018","2270","M1E",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12401","2018","2270","M1J",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12402","2018","2270","M1L",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12403","2018","2270","M1M",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12404","2018","2270","M1N",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12405","2018","2270","M1N",2,1,"December 31, 2018","TORONTO",1,1,1,0
"12406","2018","2270","M2H",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12407","2018","2270","M2J",1,1,"December 31, 2018","TORONTO",4,4,1,0
"12408","2018","2270","M2K",1,1,"December 31, 2018","TORONTO",11,11,1,0
"12409","2018","2270","M2M",1,1,"December 31, 2018","TORONTO",16,16,1,0
"12410","2018","2270","M2M",2,1,"December 31, 2018","TORONTO",2,1,2,0
"12411","2018","2270","M2N",1,1,"December 31, 2018","TORONTO",57,57,1,0
"12412","2018","2270","M2P",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12413","2018","2270","M2R",1,1,"December 31, 2018","TORONTO",9,9,1,0
"12414","2018","2270","M3A",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12415","2018","2270","M3B",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12416","2018","2270","M3C",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12417","2018","2270","M3H",1,1,"December 31, 2018","TORONTO",15,15,1,0
"12418","2018","2270","M3H",2,1,"December 31, 2018","TORONTO",3,3,1,0
"12419","2018","2270","M3K",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12420","2018","2270","M3M",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12421","2018","2270","M4G",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12422","2018","2270","M4N",1,1,"December 31, 2018","TORONTO",7,7,1,0
"12423","2018","2270","M4W",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12424","2018","2270","M5A",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12425","2018","2270","M5M",1,1,"December 31, 2018","TORONTO",18,18,1,0
"12426","2018","2270","M5N",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12427","2018","2270","M5R",5,3,"December 31, 2018","TORONTO",3,1,3,11
"12428","2018","2270","M5V",5,3,"December 31, 2018","TORONTO",2,2,1,27.5
"12429","2018","2270","M6A",1,1,"December 31, 2018","TORONTO",4,4,1,0
"12430","2018","2270","M6B",1,1,"December 31, 2018","TORONTO",5,5,1,0
"12431","2018","2270","M6C",2,1,"December 31, 2018","TORONTO",2,1,2,0
"12432","2018","2270","M6E",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12433","2018","2270","M6E",2,1,"December 31, 2018","TORONTO",1,1,1,0
"12434","2018","2270","M6G",2,1,"December 31, 2018","TORONTO",3,2,1.5,0
"12435","2018","2270","M6H",5,3,"December 31, 2018","TORONTO",2,1,2,3
"12436","2018","2270","M6J",1,1,"December 31, 2018","TORONTO",5,5,1,0
"12437","2018","2270","M6J",5,3,"December 31, 2018","TORONTO",2,1,2,4
"12438","2018","2270","M6L",1,1,"December 31, 2018","TORONTO",5,5,1,0
"12439","2018","2270","M6M",1,1,"December 31, 2018","TORONTO",4,4,1,0
"12440","2018","2270","M6N",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12441","2018","2270","M6P",5,3,"December 31, 2018","TORONTO",1,1,1,4
"12442","2018","2270","M8V",1,1,"December 31, 2018","TORONTO",6,6,1,0
"12443","2018","2270","M8W",1,1,"December 31, 2018","TORONTO",17,17,1,0
"12444","2018","2270","M8Y",1,1,"December 31, 2018","TORONTO",4,4,1,0
"12445","2018","2270","M8Z",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12446","2018","2270","M9A",1,1,"December 31, 2018","TORONTO",7,7,1,0
"12447","2018","2270","M9B",1,1,"December 31, 2018","TORONTO",9,9,1,0
"12448","2018","2270","M9M",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12449","2018","2270","M9N",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12450","2018","2270","M9P",1,1,"December 31, 2018","TORONTO",3,3,1,0
"12451","2018","2270","M9V",1,1,"December 31, 2018","TORONTO",2,2,1,0
"12452","2018","2270","M9W",1,1,"December 31, 2018","TORONTO",1,1,1,0
"12453","2018","2270","nan",1,1,"December 31, 2018","TORONTO",13,13,1,0
"12454","2018","2270","nan",4,1,"December 31, 2018","TORONTO",32,4,8,0
"12455","2018","2270","nan",5,3,"December 31, 2018","TORONTO",21,5,4.2,33
"12456","2018","2410","V1M",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12457","2018","2410","V2W",1,1,"December 31, 2018","VANCOUVER",10,10,1,0
"12458","2018","2410","V2W",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"12459","2018","2410","V2W",4,3,"December 31, 2018","VANCOUVER",14,3,4.66666666666667,0
"12460","2018","2410","V2X",1,1,"December 31, 2018","VANCOUVER",10,10,1,0
"12461","2018","2410","V2X",4,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12462","2018","2410","V2Y",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12463","2018","2410","V2Y",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12464","2018","2410","V2Y",4,3,"December 31, 2018","VANCOUVER",18,7,2.57142857142857,0
"12465","2018","2410","V2Z",1,1,"December 31, 2018","VANCOUVER",10,10,1,0
"12466","2018","2410","V3A",1,1,"December 31, 2018","VANCOUVER",9,9,1,0
"12467","2018","2410","V3A",4,3,"December 31, 2018","VANCOUVER",9,2,4.5,0
"12468","2018","2410","V3B",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12469","2018","2410","V3C",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12470","2018","2410","V3C",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"12471","2018","2410","V3E",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"12472","2018","2410","V3E",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12473","2018","2410","V3E",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12474","2018","2410","V3E",4,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12475","2018","2410","V3E",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"12476","2018","2410","V3E",5,3,"December 31, 2018","VANCOUVER",152,1,152,27
"12477","2018","2410","V3H",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12478","2018","2410","V3H",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12479","2018","2410","V3J",1,1,"December 31, 2018","VANCOUVER",27,27,1,0
"12480","2018","2410","V3J",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"12481","2018","2410","V3J",5,3,"December 31, 2018","VANCOUVER",13,1,13,19
"12482","2018","2410","V3K",1,1,"December 31, 2018","VANCOUVER",21,21,1,0
"12483","2018","2410","V3K",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12484","2018","2410","V3K",2,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12485","2018","2410","V3K",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"12486","2018","2410","V3K",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"12487","2018","2410","V3L",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12488","2018","2410","V3L",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12489","2018","2410","V3M",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12490","2018","2410","V3M",4,3,"December 31, 2018","VANCOUVER",8,4,2,0
"12491","2018","2410","V3M",5,3,"December 31, 2018","VANCOUVER",35,1,35,21
"12492","2018","2410","V3N",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"12493","2018","2410","V3N",4,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12494","2018","2410","V3R",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12495","2018","2410","V3S",1,1,"December 31, 2018","VANCOUVER",39,39,1,0
"12496","2018","2410","V3S",2,3,"December 31, 2018","VANCOUVER",11,7,1.57142857142857,0
"12497","2018","2410","V3S",4,3,"December 31, 2018","VANCOUVER",14,7,2,0
"12498","2018","2410","V3V",1,1,"December 31, 2018","VANCOUVER",4,4,1,0
"12499","2018","2410","V3V",4,3,"December 31, 2018","VANCOUVER",20,6,3.33333333333333,0
"12500","2018","2410","V3W",1,1,"December 31, 2018","VANCOUVER",2,2,1,0
"12501","2018","2410","V3W",4,3,"December 31, 2018","VANCOUVER",13,8,1.625,0
"12502","2018","2410","V3X",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12503","2018","2410","V3X",4,3,"December 31, 2018","VANCOUVER",2,2,1,0
"12504","2018","2410","V3Y",1,1,"December 31, 2018","VANCOUVER",3,3,1,0
"12505","2018","2410","V4A",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12506","2018","2410","V4A",4,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12507","2018","2410","V4B",1,1,"December 31, 2018","VANCOUVER",20,20,1,0
"12508","2018","2410","V4B",4,1,"December 31, 2018","VANCOUVER",4,1,4,0
"12509","2018","2410","V4C",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12510","2018","2410","V4E",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"12511","2018","2410","V4K",1,1,"December 31, 2018","VANCOUVER",8,8,1,0
"12512","2018","2410","V4L",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12513","2018","2410","V4M",1,1,"December 31, 2018","VANCOUVER",8,8,1,0
"12514","2018","2410","V4N",1,1,"December 31, 2018","VANCOUVER",16,16,1,0
"12515","2018","2410","V4N",4,3,"December 31, 2018","VANCOUVER",30,10,3,0
"12516","2018","2410","V4P",1,1,"December 31, 2018","VANCOUVER",5,5,1,0
"12517","2018","2410","V4P",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12518","2018","2410","V4P",4,3,"December 31, 2018","VANCOUVER",7,2,3.5,0
"12519","2018","2410","V4R",1,1,"December 31, 2018","VANCOUVER",8,8,1,0
"12520","2018","2410","V4R",4,3,"December 31, 2018","VANCOUVER",8,2,4,0
"12521","2018","2410","V4R",5,3,"December 31, 2018","VANCOUVER",7,1,7,3
"12522","2018","2410","V4W",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12523","2018","2410","V5A",1,1,"December 31, 2018","VANCOUVER",12,12,1,0
"12524","2018","2410","V5B",1,1,"December 31, 2018","VANCOUVER",29,29,1,0
"12525","2018","2410","V5C",1,1,"December 31, 2018","VANCOUVER",24,24,1,0
"12526","2018","2410","V5C",2,1,"December 31, 2018","VANCOUVER",3,2,1.5,0
"12527","2018","2410","V5C",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"12528","2018","2410","V5C",5,3,"December 31, 2018","VANCOUVER",25,1,25,4
"12529","2018","2410","V5E",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12530","2018","2410","V5E",2,1,"December 31, 2018","VANCOUVER",4,2,2,0
"12531","2018","2410","V5E",4,3,"December 31, 2018","VANCOUVER",23,4,5.75,0
"12532","2018","2410","V5G",1,1,"December 31, 2018","VANCOUVER",22,22,1,0
"12533","2018","2410","V5G",2,1,"December 31, 2018","VANCOUVER",10,5,2,0
"12534","2018","2410","V5H",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"12535","2018","2410","V5H",2,1,"December 31, 2018","VANCOUVER",4,2,2,0
"12536","2018","2410","V5J",1,1,"December 31, 2018","VANCOUVER",15,15,1,0
"12537","2018","2410","V5J",2,1,"December 31, 2018","VANCOUVER",13,7,1.85714285714286,0
"12538","2018","2410","V5J",4,3,"December 31, 2018","VANCOUVER",4,2,2,0
"12539","2018","2410","V5K",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"12540","2018","2410","V5L",1,1,"December 31, 2018","VANCOUVER",3,3,1,0
"12541","2018","2410","V5L",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"12542","2018","2410","V5L",5,3,"December 31, 2018","VANCOUVER",4,1,4,4
"12543","2018","2410","V5M",1,1,"December 31, 2018","VANCOUVER",19,19,1,0
"12544","2018","2410","V5M",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"12545","2018","2410","V5N",1,1,"December 31, 2018","VANCOUVER",9,9,1,0
"12546","2018","2410","V5N",1,3,"December 31, 2018","VANCOUVER",3,3,1,0
"12547","2018","2410","V5N",2,1,"December 31, 2018","VANCOUVER",12,6,2,0
"12548","2018","2410","V5P",1,1,"December 31, 2018","VANCOUVER",16,16,1,0
"12549","2018","2410","V5P",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12550","2018","2410","V5R",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"12551","2018","2410","V5R",2,1,"December 31, 2018","VANCOUVER",12,7,1.71428571428571,0
"12552","2018","2410","V5R",2,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12553","2018","2410","V5R",4,3,"December 31, 2018","VANCOUVER",3,1,3,0
"12554","2018","2410","V5R",5,3,"December 31, 2018","VANCOUVER",29,4,7.25,3.75
"12555","2018","2410","V5S",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12556","2018","2410","V5S",5,3,"December 31, 2018","VANCOUVER",1,1,1,19
"12557","2018","2410","V5T",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12558","2018","2410","V5T",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12559","2018","2410","V5T",4,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12560","2018","2410","V5V",1,1,"December 31, 2018","VANCOUVER",8,8,1,0
"12561","2018","2410","V5V",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12562","2018","2410","V5V",5,3,"December 31, 2018","VANCOUVER",2,1,2,3
"12563","2018","2410","V5W",1,1,"December 31, 2018","VANCOUVER",15,15,1,0
"12564","2018","2410","V5X",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12565","2018","2410","V5Y",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12566","2018","2410","V5Y",5,3,"December 31, 2018","VANCOUVER",5,1,5,15
"12567","2018","2410","V5Z",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12568","2018","2410","V6A",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12569","2018","2410","V6E",5,3,"December 31, 2018","VANCOUVER",54,3,18,13
"12570","2018","2410","V6H",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12571","2018","2410","V6H",5,3,"December 31, 2018","VANCOUVER",2,1,2,2
"12572","2018","2410","V6J",1,1,"December 31, 2018","VANCOUVER",3,3,1,0
"12573","2018","2410","V6J",5,3,"December 31, 2018","VANCOUVER",7,2,3.5,6.5
"12574","2018","2410","V6K",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"12575","2018","2410","V6K",5,3,"December 31, 2018","VANCOUVER",1,1,1,3
"12576","2018","2410","V6L",1,1,"December 31, 2018","VANCOUVER",16,16,1,0
"12577","2018","2410","V6M",1,1,"December 31, 2018","VANCOUVER",5,5,1,0
"12578","2018","2410","V6M",5,3,"December 31, 2018","VANCOUVER",6,1,6,4
"12579","2018","2410","V6N",1,1,"December 31, 2018","VANCOUVER",22,22,1,0
"12580","2018","2410","V6P",1,1,"December 31, 2018","VANCOUVER",16,16,1,0
"12581","2018","2410","V6P",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12582","2018","2410","V6P",4,3,"December 31, 2018","VANCOUVER",6,3,2,0
"12583","2018","2410","V6P",5,3,"December 31, 2018","VANCOUVER",4,1,4,3
"12584","2018","2410","V6R",1,1,"December 31, 2018","VANCOUVER",21,21,1,0
"12585","2018","2410","V6S",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"12586","2018","2410","V6V",1,1,"December 31, 2018","VANCOUVER",2,2,1,0
"12587","2018","2410","V6W",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12588","2018","2410","V6X",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"12589","2018","2410","V6X",5,3,"December 31, 2018","VANCOUVER",155,4,38.75,12.25
"12590","2018","2410","V6Y",1,1,"December 31, 2018","VANCOUVER",18,18,1,0
"12591","2018","2410","V6Y",1,3,"December 31, 2018","VANCOUVER",9,9,1,0
"12592","2018","2410","V6Y",2,1,"December 31, 2018","VANCOUVER",8,4,2,0
"12593","2018","2410","V6Y",4,3,"December 31, 2018","VANCOUVER",4,2,2,0
"12594","2018","2410","V6Y",5,3,"December 31, 2018","VANCOUVER",123,1,123,11
"12595","2018","2410","V6Z",5,3,"December 31, 2018","VANCOUVER",18,1,18,44
"12596","2018","2410","V7A",1,1,"December 31, 2018","VANCOUVER",63,63,1,0
"12597","2018","2410","V7B",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12598","2018","2410","V7C",1,1,"December 31, 2018","VANCOUVER",90,90,1,0
"12599","2018","2410","V7C",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12600","2018","2410","V7C",2,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12601","2018","2410","V7C",2,3,"December 31, 2018","VANCOUVER",1,1,1,0
"12602","2018","2410","V7E",1,1,"December 31, 2018","VANCOUVER",61,61,1,0
"12603","2018","2410","V7E",5,3,"December 31, 2018","VANCOUVER",1,1,1,2
"12604","2018","2410","V7G",1,1,"December 31, 2018","VANCOUVER",2,2,1,0
"12605","2018","2410","V7H",1,1,"December 31, 2018","VANCOUVER",1,1,1,0
"12606","2018","2410","V7J",1,1,"December 31, 2018","VANCOUVER",4,4,1,0
"12607","2018","2410","V7J",5,3,"December 31, 2018","VANCOUVER",4,1,4,7
"12608","2018","2410","V7K",1,1,"December 31, 2018","VANCOUVER",3,3,1,0
"12609","2018","2410","V7L",1,1,"December 31, 2018","VANCOUVER",17,17,1,0
"12610","2018","2410","V7L",2,1,"December 31, 2018","VANCOUVER",17,10,1.7,0
"12611","2018","2410","V7L",5,3,"December 31, 2018","VANCOUVER",9,1,9,9
"12612","2018","2410","V7M",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12613","2018","2410","V7M",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12614","2018","2410","V7M",5,3,"December 31, 2018","VANCOUVER",3,1,3,2
"12615","2018","2410","V7N",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12616","2018","2410","V7P",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12617","2018","2410","V7R",1,1,"December 31, 2018","VANCOUVER",26,26,1,0
"12618","2018","2410","V7R",4,3,"December 31, 2018","VANCOUVER",9,2,4.5,0
"12619","2018","2410","V7S",1,1,"December 31, 2018","VANCOUVER",33,33,1,0
"12620","2018","2410","V7S",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"12621","2018","2410","V7T",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"12622","2018","2410","V7V",1,1,"December 31, 2018","VANCOUVER",11,11,1,0
"12623","2018","2410","V7V",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12624","2018","2410","V7W",1,1,"December 31, 2018","VANCOUVER",4,4,1,0
"12625","2018","2410","nan",1,1,"December 31, 2018","VANCOUVER",7,7,1,0
"12626","2018","2410","nan",1,3,"December 31, 2018","VANCOUVER",2,2,1,0
"12627","2018","2410","nan",4,1,"December 31, 2018","VANCOUVER",5,1,5,0
"12628","2018","2410","nan",4,3,"December 31, 2018","VANCOUVER",2,1,2,0
"12629","2018","2410","nan",5,3,"December 31, 2018","VANCOUVER",106,2,53,16.5
"12630","2018","2440","V8L",1,1,"December 31, 2018","VICTORIA",2,2,1,0
"12631","2018","2440","V8L",2,1,"December 31, 2018","VICTORIA",2,2,1,0
"12632","2018","2440","V8L",2,3,"December 31, 2018","VICTORIA",1,1,1,0
"12633","2018","2440","V8L",4,3,"December 31, 2018","VICTORIA",1,1,1,0
"12634","2018","2440","V8L",5,3,"December 31, 2018","VICTORIA",15,6,2.5,3.16666666666667
"12635","2018","2440","V8N",1,1,"December 31, 2018","VICTORIA",4,4,1,0
"12636","2018","2440","V8P",1,1,"December 31, 2018","VICTORIA",1,1,1,0
"12637","2018","2440","V8P",2,1,"December 31, 2018","VICTORIA",2,1,2,0
"12638","2018","2440","V8R",1,1,"December 31, 2018","VICTORIA",3,3,1,0
"12639","2018","2440","V8R",2,1,"December 31, 2018","VICTORIA",1,1,1,0
"12640","2018","2440","V8R",5,3,"December 31, 2018","VICTORIA",1,1,1,4
"12641","2018","2440","V8S",1,1,"December 31, 2018","VICTORIA",3,3,1,0
"12642","2018","2440","V8X",1,1,"December 31, 2018","VICTORIA",1,1,1,0
"12643","2018","2440","V8X",4,3,"December 31, 2018","VICTORIA",3,3,1,0
"12644","2018","2440","V8X",5,3,"December 31, 2018","VICTORIA",3,1,3,8
"12645","2018","2440","V8Z",1,1,"December 31, 2018","VICTORIA",1,1,1,0
"12646","2018","2440","V9A",1,1,"December 31, 2018","VICTORIA",1,1,1,0
"12647","2018","2440","V9A",2,3,"December 31, 2018","VICTORIA",2,1,2,0
"12648","2018","2440","V9A",4,3,"December 31, 2018","VICTORIA",1,1,1,0
"12649","2018","2440","V9A",5,3,"December 31, 2018","VICTORIA",9,1,9,4
"12650","2018","2440","V9B",1,1,"December 31, 2018","VICTORIA",11,11,1,0
"12651","2018","2440","V9B",2,1,"December 31, 2018","VICTORIA",3,2,1.5,0
"12652","2018","2440","V9B",2,3,"December 31, 2018","VICTORIA",4,3,1.33333333333333,0
"12653","2018","2440","V9B",4,3,"December 31, 2018","VICTORIA",2,1,2,0
"12654","2018","2440","V9C",1,1,"December 31, 2018","VICTORIA",13,13,1,0
"12655","2018","2440","V9C",2,1,"December 31, 2018","VICTORIA",1,1,1,0
"12656","2018","2440","V9C",4,3,"December 31, 2018","VICTORIA",5,3,1.66666666666667,0
"12657","2018","2440","V9Z",1,1,"December 31, 2018","VICTORIA",2,2,1,0
"12658","2018","2440","V9Z",2,1,"December 31, 2018","VICTORIA",5,3,1.66666666666667,0
"12659","2018","2440","V9Z",2,3,"December 31, 2018","VICTORIA",1,1,1,0
"12660","2018","2440","nan",1,1,"December 31, 2018","VICTORIA",1,1,1,0
"12661","2018","2440","nan",5,3,"December 31, 2018","VICTORIA",1,1,1,3
"12662","2018","2680","R0A",1,1,"December 31, 2018","WINNIPEG",1,1,1,0
"12663","2018","2680","R0A",4,1,"December 31, 2018","WINNIPEG",3,1,3,0
"12664","2018","2680","R0E",1,1,"December 31, 2018","WINNIPEG",3,3,1,0
"12665","2018","2680","R0E",2,1,"December 31, 2018","WINNIPEG",4,2,2,0
"12666","2018","2680","R0G",1,1,"December 31, 2018","WINNIPEG",23,23,1,0
"12667","2018","2680","R1A",1,1,"December 31, 2018","WINNIPEG",1,1,1,0
"12668","2018","2680","R2C",1,1,"December 31, 2018","WINNIPEG",2,2,1,0
"12669","2018","2680","R2C",5,1,"December 31, 2018","WINNIPEG",4,2,2,0
"12670","2018","2680","R2E",1,1,"December 31, 2018","WINNIPEG",1,1,1,0
"12671","2018","2680","R2G",1,1,"December 31, 2018","WINNIPEG",1,1,1,0
"12672","2018","2680","R2G",5,3,"December 31, 2018","WINNIPEG",2,1,2,3
"12673","2018","2680","R2H",1,1,"December 31, 2018","WINNIPEG",3,3,1,0
"12674","2018","2680","R2J",1,1,"December 31, 2018","WINNIPEG",1,1,1,0
"12675","2018","2680","R2J",4,3,"December 31, 2018","WINNIPEG",1,1,1,0
"12676","2018","2680","R2K",1,1,"December 31, 2018","WINNIPEG",3,3,1,0
"12677","2018","2680","R2K",5,1,"December 31, 2018","WINNIPEG",4,2,2,0
"12678","2018","2680","R2L",1,1,"December 31, 2018","WINNIPEG",2,2,1,0
"12679","2018","2680","R2M",1,1,"December 31, 2018","WINNIPEG",5,5,1,0
"12680","2018","2680","R2M",4,3,"December 31, 2018","WINNIPEG",3,1,3,0
"12681","2018","2680","R2N",1,1,"December 31, 2018","WINNIPEG",3,3,1,0
"12682","2018","2680","R2N",1,3,"December 31, 2018","WINNIPEG",1,1,1,0
"12683","2018","2680","R2N",5,3,"December 31, 2018","WINNIPEG",19,2,9.5,3.5
"12684","2018","2680","R2P",1,1,"December 31, 2018","WINNIPEG",16,16,1,0
"12685","2018","2680","R2P",2,1,"December 31, 2018","WINNIPEG",6,5,1.2,0
"12686","2018","2680","R2P",4,3,"December 31, 2018","WINNIPEG",9,4,2.25,0
"12687","2018","2680","R2P",5,3,"December 31, 2018","WINNIPEG",30,1,30,3
"12688","2018","2680","R2R",1,1,"December 31, 2018","WINNIPEG",5,5,1,0
