"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"11483","2012","1060","H1V",5,3,"December 31, 2012","MONTRÉAL",32,NA,NA,4,8,3,9,-0.5,NA,NA,4,8,NA,12,0,0,257266.666666667,215900,333000
"11484","2012","1060","H1Z",5,3,"June 30, 2012","MONTRÉAL",54,NA,NA,1,54,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11485","2012","1060","H2B",1,1,"June 30, 2012","MONTRÉAL",1,NA,NA,1,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11486","2012","1060","H2C",2,1,"December 31, 2012","MONTRÉAL",2,NA,NA,1,2,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11487","2012","1060","H2C",5,3,"September 30, 2012","MONTRÉAL",23,NA,NA,4,5.75,2.5,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11488","2012","1060","H2L",5,2,"March 31, 2012","MONTRÉAL",6,NA,NA,1,6,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11489","2012","1060","H3Y",1,1,"December 31, 2012","MONTRÉAL",5,NA,NA,5,1,0,31.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11490","2012","1060","H7B",5,3,"September 30, 2012","MONTRÉAL",27,NA,NA,5,5.4,0.8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11491","2012","1060","H7C",5,2,"June 30, 2012","MONTRÉAL",3,NA,NA,1,3,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11492","2012","1060","H7V",5,4,"March 31, 2012","MONTRÉAL",76,NA,NA,1,76,5,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11493","2012","1060","H7X",2,1,"June 30, 2012","MONTRÉAL",14,NA,NA,7,2,0,9.14285714285714,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11494","2012","1060","H7Y",4,1,"September 30, 2012","MONTRÉAL",9,NA,NA,2,4.5,2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11495","2012","1060","H8N",4,1,"March 31, 2012","MONTRÉAL",3,NA,NA,1,3,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11496","2012","1060","H8P",5,3,"September 30, 2012","MONTRÉAL",6,NA,NA,2,3,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11497","2012","1060","H9W",1,1,"March 31, 2012","MONTRÉAL",9,NA,NA,9,1,0,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11498","2012","1060","J0N",4,1,"December 31, 2012","MONTRÉAL",9,NA,NA,3,3,0.666666666666667,9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11499","2012","1060","J0P",4,3,"March 31, 2012","MONTRÉAL",16,NA,NA,1,16,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11500","2012","1060","J3H",2,1,"June 30, 2012","MONTRÉAL",10,NA,NA,5,2,0,5,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11501","2012","1060","J3L",1,1,"December 31, 2012","MONTRÉAL",229,NA,NA,229,1,0,5.26785714285714,-0.319587628865979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11502","2012","1060","J3X",1,1,"March 31, 2012","MONTRÉAL",22,NA,NA,22,1,0,6.31578947368421,-0.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11503","2012","1060","J3Y",1,1,"June 30, 2012","MONTRÉAL",178,NA,NA,178,1,0,5.75172413793103,-0.826086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11504","2012","1060","J4R",5,3,"June 30, 2012","MONTRÉAL",3,NA,NA,1,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11505","2012","1060","J5A",1,1,"June 30, 2012","MONTRÉAL",34,NA,NA,34,1,0,4.55,-0.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11506","2012","1060","J5B",5,3,"December 31, 2012","MONTRÉAL",15,NA,NA,1,15,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11507","2012","1060","J5X",5,1,"June 30, 2012","MONTRÉAL",4,NA,NA,2,2,1.5,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11508","2012","1060","J5Z",1,1,"March 31, 2012","MONTRÉAL",42,NA,NA,42,1,0,4.25714285714286,-1.47058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11509","2012","1060","J6N",5,2,"December 31, 2012","MONTRÉAL",26,NA,NA,8,3.25,2,5.6,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11510","2012","1060","J6X",1,1,"June 30, 2012","MONTRÉAL",17,NA,NA,17,1,0,5.57142857142857,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11511","2012","1060","J6Y",4,1,"December 31, 2012","MONTRÉAL",12,NA,NA,3,4,1.33333333333333,7.33333333333333,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11512","2012","1060","J6Z",2,1,"December 31, 2012","MONTRÉAL",4,NA,NA,2,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11513","2012","1060","J7H",5,2,"March 31, 2012","MONTRÉAL",6,NA,NA,1,6,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11514","2012","1060","J7K",1,1,"September 30, 2012","MONTRÉAL",14,NA,NA,14,1,0,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11515","2012","1060","J7L",5,1,"December 31, 2012","MONTRÉAL",8,NA,NA,4,2,0.5,6.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11516","2012","1060","J7M",5,3,"September 30, 2012","MONTRÉAL",43,NA,NA,11,3.90909090909091,1.18181818181818,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11517","2012","1060","J7P",1,1,"March 31, 2012","MONTRÉAL",11,NA,NA,11,1,0,5.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11518","2012","1060","J7R",2,1,"December 31, 2012","MONTRÉAL",10,NA,NA,5,2,0,7.6,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11519","2012","1060","J7V",4,1,"June 30, 2012","MONTRÉAL",88,NA,NA,22,4,0.545454545454545,7.4,-0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11520","2012","1060","J7X",5,1,"December 31, 2012","MONTRÉAL",6,NA,NA,3,2,1,4,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11521","2012","1060","J7Y",4,1,"December 31, 2012","MONTRÉAL",18,NA,NA,4,4.5,0.5,7.75,-2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11522","2012","1060","J7Z",1,1,"March 31, 2012","MONTRÉAL",74,NA,NA,74,1,0,4.87272727272727,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11523","2012","1060","J7Z",5,4,"June 30, 2012","MONTRÉAL",41,NA,NA,1,41,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11524","2012","1060","nan",5,3,"September 30, 2012","MONTRÉAL",2420,NA,NA,164,14.7560975609756,2.65853658536585,8.99386503067485,-1.0875,NA,2,48,24,NA,74,0,0,242448.648648649,160000,358900
"11525","2012","1060","nan",5,4,"June 30, 2012","MONTRÉAL",98,NA,NA,1,98,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11526","2012","1265","K1B",4,1,"June 30, 2012","OTTAWA",12,NA,NA,3,4,0,4,27.6666666666667,NA,NA,NA,12,NA,12,150.25,1617.275975,358376.833333333,316409,396227
"11527","2012","1265","K1C",5,3,"December 31, 2012","OTTAWA",69,NA,NA,1,69,6,15,1,NA,32,37,NA,NA,69,0,0,367189.855072464,229900,635900
"11528","2012","1265","K1M",5,3,"September 30, 2012","OTTAWA",36,NA,NA,3,12,2.33333333333333,9,2.66666666666667,NA,NA,24,12,NA,36,77.1666666666667,830.614283333333,271316.666666667,253900,308000
"11529","2012","1265","K1N",5,3,"December 31, 2012","OTTAWA",233,NA,NA,2,116.5,9,13.5,1,3,174,56,NA,NA,233,63.0729613733906,678.911048927038,309799.227467811,191900,625000
"11530","2012","1265","K1T",1,1,"June 30, 2012","OTTAWA",133,NA,NA,133,1,0,4.44761904761905,0.556390977443609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11531","2012","1265","K1V",4,1,"December 31, 2012","OTTAWA",89,NA,NA,18,4.94444444444444,0,6.55555555555556,0.444444444444444,NA,NA,2,77,10,89,163.550561797753,1760.44189213483,354124.719101124,319900,400900
"11532","2012","1265","K2C",1,1,"June 30, 2012","OTTAWA",12,NA,NA,12,1,0,5.4,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11533","2012","1265","K2J",4,1,"December 31, 2012","OTTAWA",79,NA,NA,13,6.07692307692308,0,10.1538461538462,0.384615384615385,NA,NA,12,67,NA,79,0,0,298849.873417722,247990,345900
"11534","2012","1265","K2L",1,1,"September 30, 2012","OTTAWA",4,NA,NA,4,1,0,6.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11535","2012","1265","K2L",5,2,"March 31, 2012","OTTAWA",146,NA,NA,1,146,10,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11536","2012","1265","K2M",1,1,"June 30, 2012","OTTAWA",16,NA,NA,16,1,0,7.3125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11537","2012","1265","K2M",4,1,"March 31, 2012","OTTAWA",43,NA,NA,9,4.77777777777778,0,9.22222222222222,1,NA,NA,NA,43,NA,43,17.2093023255814,185.239209302326,321086.046511628,284900,355900
"11538","2012","1265","K2P",1,1,"December 31, 2012","OTTAWA",1,NA,NA,1,1,0,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11539","2012","1265","K2T",1,1,"September 30, 2012","OTTAWA",64,NA,NA,64,1,0,7.38095238095238,0.421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11540","2012","1265","K4K",5,2,"March 31, 2012","OTTAWA",2,NA,NA,1,2,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11541","2012","1265","K4P",1,1,"June 30, 2012","OTTAWA",36,NA,NA,36,1,0,6.74285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11542","2012","1265","nan",5,2,"September 30, 2012","OTTAWA",8,NA,NA,1,8,4,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11543","2012","1400","G0A",2,1,"March 31, 2012","QUÉBEC",64,NA,NA,32,2,0,5,0.483870967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11544","2012","1400","G0R",5,2,"December 31, 2012","QUÉBEC",15,NA,NA,4,3.75,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11545","2012","1400","G1C",5,3,"September 30, 2012","QUÉBEC",91,NA,NA,12,7.58333333333333,2.41666666666667,6.90909090909091,0.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11546","2012","1400","G1E",5,1,"June 30, 2012","QUÉBEC",14,NA,NA,7,2,1,4.4,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11547","2012","1400","G1G",1,1,"June 30, 2012","QUÉBEC",1,NA,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11548","2012","1400","G1L",5,2,"September 30, 2012","QUÉBEC",4,NA,NA,1,4,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11549","2012","1400","G1P",4,1,"December 31, 2012","QUÉBEC",6,NA,NA,1,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11550","2012","1400","G1R",5,3,"June 30, 2012","QUÉBEC",235,NA,NA,2,117.5,9,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11551","2012","1400","G1S",5,1,"September 30, 2012","QUÉBEC",4,NA,NA,2,2,2,10,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11552","2012","1400","G1X",5,3,"June 30, 2012","QUÉBEC",13,NA,NA,2,6.5,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11553","2012","1400","G2A",1,1,"December 31, 2012","QUÉBEC",31,NA,NA,31,1,0,3.29411764705882,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11554","2012","1400","G2B",5,1,"September 30, 2012","QUÉBEC",10,NA,NA,5,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11555","2012","1400","G2B",5,3,"September 30, 2012","QUÉBEC",82,NA,NA,29,2.82758620689655,2.03448275862069,3,0.96551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11556","2012","1400","G2E",1,1,"March 31, 2012","QUÉBEC",15,NA,NA,15,1,0,7.77777777777778,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11557","2012","1400","G2K",2,1,"March 31, 2012","QUÉBEC",12,NA,NA,6,2,0,5.33333333333333,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11558","2012","1400","G2K",4,1,"December 31, 2012","QUÉBEC",37,NA,NA,7,5.28571428571429,0.285714285714286,4,1.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11559","2012","1400","G2L",1,1,"September 30, 2012","QUÉBEC",9,NA,NA,9,1,0,4,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11560","2012","1400","G2N",1,1,"September 30, 2012","QUÉBEC",7,NA,NA,7,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11561","2012","1400","G3A",2,1,"September 30, 2012","QUÉBEC",2,NA,NA,1,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11562","2012","1400","G3E",5,2,"September 30, 2012","QUÉBEC",21,NA,NA,4,5.25,1.5,4.66666666666667,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11563","2012","1400","G3G",5,1,"March 31, 2012","QUÉBEC",4,NA,NA,2,2,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11564","2012","1400","G3K",2,1,"March 31, 2012","QUÉBEC",56,NA,NA,28,2,0,4.27272727272727,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11565","2012","1400","G3N",5,3,"March 31, 2012","QUÉBEC",8,NA,NA,2,4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11566","2012","1400","G6K",1,1,"March 31, 2012","QUÉBEC",44,NA,NA,44,1,0,4.52,0.325581395348837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11567","2012","1400","G6Z",1,1,"March 31, 2012","QUÉBEC",37,NA,NA,37,1,0,4.36,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11568","2012","1400","G6Z",5,2,"March 31, 2012","QUÉBEC",16,NA,NA,4,4,1.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11569","2012","1400","nan",5,1,"June 30, 2012","QUÉBEC",4,NA,NA,2,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11570","2012","1490","S4P",4,3,"June 30, 2012","REGINA",21,NA,NA,4,5.25,0,16.25,-3.33333333333333,NA,NA,16,NA,NA,16,124.5,1340.10555,412921.125,393655,425754
"11571","2012","1490","S4P",5,3,"June 30, 2012","REGINA",14,NA,NA,1,14,3,7,0,NA,NA,5,2,NA,7,0,0,271400,260000,299900
"11572","2012","1490","S4S",5,3,"March 31, 2012","REGINA",36,NA,NA,1,36,0,25,3,NA,1,34,NA,NA,35,128.8,1386.39032,420240,325000,509000
"11573","2012","1490","S4T",1,1,"June 30, 2012","REGINA",256,NA,NA,256,1,0,9.44921875,0.271428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11574","2012","1490","S4V",2,3,"December 31, 2012","REGINA",2,NA,NA,1,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11575","2012","1490","S4V",5,3,"March 31, 2012","REGINA",81,NA,NA,4,20.25,2.5,15,0,NA,11,64,NA,NA,75,20.9333333333333,225.324306666667,272490.36,188900,338835
"11576","2012","1490","S4X",1,1,"March 31, 2012","REGINA",198,NA,NA,198,1,0,9.03030303030303,0.177215189873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11577","2012","1490","nan",4,3,"December 31, 2012","REGINA",5,NA,NA,1,5,0,4,0,NA,NA,NA,5,NA,5,123,1323.9597,318150.8,309497,345000
"11578","2012","1700","S7J",2,1,"March 31, 2012","SASKATOON",26,NA,NA,13,2,0,6.92307692307692,0.615384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11579","2012","1700","S7K",2,1,"December 31, 2012","SASKATOON",2,NA,NA,1,2,0,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11580","2012","1700","S7M",5,3,"December 31, 2012","SASKATOON",21,NA,NA,1,21,3,15,0,NA,5,14,2,NA,21,93.1904761904762,1003.09296666667,352133.285714286,275800,449749
"11581","2012","1700","S7N",2,1,"June 30, 2012","SASKATOON",14,NA,NA,7,2,0,7.57142857142857,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11582","2012","1700","S7T",1,1,"March 31, 2012","SASKATOON",308,NA,NA,308,1,0,6.27922077922078,0.740131578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11583","2012","1700","S7W",4,3,"September 30, 2012","SASKATOON",16,NA,NA,3,5.33333333333333,0,8.33333333333333,2.66666666666667,NA,NA,1,15,NA,16,0,0,341412.5,289900,369000
"11584","2012","1700","nan",1,1,"December 31, 2012","SASKATOON",419,NA,NA,419,1,0,7.84390243902439,0.873762376237624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11585","2012","1700","nan",4,3,"March 31, 2012","SASKATOON",36,NA,NA,7,5.14285714285714,0,10.7142857142857,3.42857142857143,NA,NA,30,2,NA,32,0,0,332556.25,304900,342900
"11586","2012","2270","L0G",2,1,"September 30, 2012","TORONTO",22,NA,NA,11,2,0,9.63636363636364,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11587","2012","2270","L0H",4,1,"December 31, 2012","TORONTO",60,NA,NA,11,5.45454545454545,0,6.4,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11588","2012","2270","L1V",1,1,"March 31, 2012","TORONTO",141,NA,NA,141,1,0,6.35971223021583,0.184397163120567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11589","2012","2270","L1W",5,3,"June 30, 2012","TORONTO",235,NA,NA,1,235,16,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11590","2012","2270","L3R",1,1,"December 31, 2012","TORONTO",10,NA,NA,10,1,0,4.88888888888889,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11591","2012","2270","L3Y",1,1,"September 30, 2012","TORONTO",3,NA,NA,3,1,0,13.3333333333333,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11592","2012","2270","L3Z",1,1,"June 30, 2012","TORONTO",456,NA,NA,456,1,0,8.48444444444444,0.521929824561403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11593","2012","2270","L4C",5,3,"June 30, 2012","TORONTO",20,NA,NA,1,20,7,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11594","2012","2270","L4L",1,1,"March 31, 2012","TORONTO",23,NA,NA,23,1,0,8.65217391304348,4.8695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11595","2012","2270","L4L",4,3,"September 30, 2012","TORONTO",10,NA,NA,2,5,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11596","2012","2270","L5E",1,1,"March 31, 2012","TORONTO",13,NA,NA,13,1,0,10.7692307692308,2.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11597","2012","2270","L5H",1,1,"September 30, 2012","TORONTO",11,NA,NA,11,1,0,13.3636363636364,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11598","2012","2270","L5M",4,1,"June 30, 2012","TORONTO",10,NA,NA,2,5,0,15,0,NA,NA,NA,9,NA,9,0,0,539455.555555556,529900,569900
"11599","2012","2270","L5W",2,1,"December 31, 2012","TORONTO",8,NA,NA,4,2,0,6.66666666666667,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11600","2012","2270","L6A",4,1,"December 31, 2012","TORONTO",9,NA,NA,2,4.5,0,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11601","2012","2270","L6M",4,3,"December 31, 2012","TORONTO",29,NA,NA,5,5.8,0,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11602","2012","2270","L7B",1,1,"September 30, 2012","TORONTO",37,NA,NA,37,1,0,7.97297297297297,0.702702702702703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11603","2012","2270","L7C",1,1,"June 30, 2012","TORONTO",284,NA,NA,284,1,0,8.40425531914894,0.911971830985915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11604","2012","2270","L7J",4,3,"June 30, 2012","TORONTO",19,NA,NA,4,4.75,0,6.5,4.25,NA,NA,4,NA,NA,4,0,0,296823.75,296580,297555
"11605","2012","2270","L7K",1,1,"September 30, 2012","TORONTO",82,NA,NA,82,1,0,7.97530864197531,0.378048780487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11606","2012","2270","L9R",1,1,"March 31, 2012","TORONTO",234,NA,NA,234,1,0,5.73557692307692,0.0256410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11607","2012","2270","L9R",2,1,"June 30, 2012","TORONTO",8,NA,NA,4,2,0,12,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11608","2012","2270","L9R",4,1,"December 31, 2012","TORONTO",6,NA,NA,1,6,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11609","2012","2270","L9T",2,1,"September 30, 2012","TORONTO",20,NA,NA,10,2,0,28.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11610","2012","2270","M1K",1,1,"September 30, 2012","TORONTO",7,NA,NA,7,1,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11611","2012","2270","M1L",2,1,"June 30, 2012","TORONTO",6,NA,NA,3,2,0,NA,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11612","2012","2270","M1L",5,3,"June 30, 2012","TORONTO",30,NA,NA,2,15,1.5,11.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11613","2012","2270","M2N",4,1,"March 31, 2012","TORONTO",71,NA,NA,7,10.1428571428571,0,16.7142857142857,-1.42857142857143,NA,NA,1,51,NA,52,41.0384615384615,441.733896153846,784046.153846154,649900,929800
"11614","2012","2270","M4J",1,1,"December 31, 2012","TORONTO",5,NA,NA,5,1,0,9.4,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11615","2012","2270","M4L",4,1,"March 31, 2012","TORONTO",9,NA,NA,1,9,0,17,NA,NA,NA,NA,9,NA,9,0,0,672655.555555556,662500,685350
"11616","2012","2270","M4M",5,3,"December 31, 2012","TORONTO",222,NA,NA,1,222,9,18,2,NA,151,37,13,NA,201,0,0,364514.900497512,231495,500995
"11617","2012","2270","M4P",1,1,"September 30, 2012","TORONTO",4,NA,NA,4,1,0,10.75,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11618","2012","2270","M4V",2,1,"September 30, 2012","TORONTO",4,NA,NA,2,2,0,14.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11619","2012","2270","M4V",4,1,"September 30, 2012","TORONTO",5,NA,NA,1,5,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11620","2012","2270","M5A",5,3,"September 30, 2012","TORONTO",888,NA,NA,4,222,14.75,22,0.5,53,283,271,NA,NA,607,2.50411861614498,26.9540823723229,296495.771004942,188495,425000
"11621","2012","2270","M5R",5,3,"December 31, 2012","TORONTO",101,NA,NA,1,101,25,52,-4,NA,NA,27,73,1,101,0,0,4484064.34653465,2714500,9999999
"11622","2012","2270","M5V",5,3,"March 31, 2012","TORONTO",660,NA,NA,5,132,12,23.4,-7.33333333333333,28,395,143,33,NA,599,0,0,363329.657762938,5,2245499
"11623","2012","2270","M6B",1,1,"March 31, 2012","TORONTO",14,NA,NA,14,1,0,17.2857142857143,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11624","2012","2270","M6B",4,1,"June 30, 2012","TORONTO",7,NA,NA,1,7,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11625","2012","2270","M6N",2,1,"December 31, 2012","TORONTO",2,NA,NA,1,2,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11626","2012","2270","M6P",1,1,"September 30, 2012","TORONTO",3,NA,NA,3,1,0,12.6666666666667,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11627","2012","2270","M9R",2,2,"December 31, 2012","TORONTO",6,NA,NA,3,2,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11628","2012","2270","M9R",5,2,"June 30, 2012","TORONTO",236,NA,NA,1,236,22,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11629","2012","2270","nan",4,1,"March 31, 2012","TORONTO",1472,NA,NA,253,5.81818181818182,0,8.50212765957447,1.45679012345679,NA,NA,NA,257,50,307,45.6449511400651,491.317689576547,410365,255500,880900
"11630","2012","2410","V2Y",1,2,"March 31, 2012","VANCOUVER",2,NA,NA,2,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11631","2012","2410","V2Z",2,3,"June 30, 2012","VANCOUVER",2,NA,NA,1,2,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
