"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"161","2006","2270","M5M",1,1,"March 31, 2006","TORONTO",91,NA,NA,91,1,0,0.884057971014493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2006","2270","M5M",5,3,"September 30, 2006","TORONTO",22,NA,NA,1,22,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2006","2270","M5N",1,1,"September 30, 2006","TORONTO",28,NA,NA,28,1,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2006","2270","M5R",2,1,"December 31, 2006","TORONTO",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2006","2270","M5R",4,1,"December 31, 2006","TORONTO",6,NA,NA,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2006","2270","M5R",5,3,"June 30, 2006","TORONTO",249,NA,NA,3,83,13.6666666666667,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2006","2270","M6E",1,1,"September 30, 2006","TORONTO",8,NA,NA,8,1,0,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2006","2270","M6P",1,1,"June 30, 2006","TORONTO",4,NA,NA,4,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2006","2270","M8Y",2,1,"June 30, 2006","TORONTO",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2006","2270","M9M",1,1,"March 31, 2006","TORONTO",25,NA,NA,25,1,0,1.94117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2006","2270","nan",1,3,"March 31, 2006","TORONTO",24,NA,NA,24,1,0,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2006","2270","nan",2,3,"September 30, 2006","TORONTO",66,NA,NA,33,2,0,1.03030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2006","2270","nan",5,2,"September 30, 2006","TORONTO",202,NA,NA,11,18.3636363636364,0,2.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2006","2410","V1M",1,1,"December 31, 2006","VANCOUVER",15,NA,NA,15,1,0,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2006","2410","V3A",5,3,"March 31, 2006","VANCOUVER",85,NA,NA,1,85,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2006","2410","V3B",1,1,"September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2006","2410","V3E",1,1,"June 30, 2006","VANCOUVER",9,NA,NA,9,1,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2006","2410","V3K",2,1,"September 30, 2006","VANCOUVER",14,NA,NA,7,2,0,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2006","2410","V3K",5,1,"March 31, 2006","VANCOUVER",22,NA,NA,11,2,2,1.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2006","2410","V3M",1,1,"March 31, 2006","VANCOUVER",74,NA,NA,74,1,0,1.89189189189189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2006","2410","V3R",2,3,"June 30, 2006","VANCOUVER",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2006","2410","V3V",4,3,"September 30, 2006","VANCOUVER",14,NA,NA,1,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2006","2410","V4C",1,1,"March 31, 2006","VANCOUVER",32,NA,NA,32,1,0,0.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2006","2410","V4K",4,3,"December 31, 2006","VANCOUVER",22,NA,NA,5,4.4,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2006","2410","V4L",5,3,"March 31, 2006","VANCOUVER",48,NA,NA,1,48,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2006","2410","V5A",4,3,"September 30, 2006","VANCOUVER",118,NA,NA,20,5.9,3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2006","2410","V5J",1,1,"June 30, 2006","VANCOUVER",14,NA,NA,14,1,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2006","2410","V5J",2,3,"September 30, 2006","VANCOUVER",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2006","2410","V5J",4,3,"June 30, 2006","VANCOUVER",24,NA,NA,2,12,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2006","2410","V5L",5,3,"June 30, 2006","VANCOUVER",45,NA,NA,1,45,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2006","2410","V5N",4,3,"June 30, 2006","VANCOUVER",46,NA,NA,7,6.57142857142857,0,7.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2006","2410","V5R",5,3,"March 31, 2006","VANCOUVER",10,NA,NA,1,10,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2006","2410","V5S",1,1,"March 31, 2006","VANCOUVER",44,NA,NA,44,1,0,0.659090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2006","2410","V5X",1,1,"June 30, 2006","VANCOUVER",69,NA,NA,69,1,0,0.289855072463768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2006","2410","V6C",4,3,"December 31, 2006","VANCOUVER",14,NA,NA,3,4.66666666666667,2.66666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2006","2410","V6J",5,3,"June 30, 2006","VANCOUVER",48,NA,NA,2,24,7.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2006","2410","V6L",1,1,"March 31, 2006","VANCOUVER",14,NA,NA,14,1,0,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2006","2410","V6N",1,1,"June 30, 2006","VANCOUVER",33,NA,NA,33,1,0,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2006","2410","V6R",2,1,"June 30, 2006","VANCOUVER",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2006","2410","V7C",1,1,"March 31, 2006","VANCOUVER",66,NA,NA,66,1,0,0.212121212121212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2006","2410","V7L",1,1,"June 30, 2006","VANCOUVER",23,NA,NA,23,1,0,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2006","2410","V7M",1,1,"September 30, 2006","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2006","2410","V7N",5,3,"March 31, 2006","VANCOUVER",42,NA,NA,1,42,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2006","2410","V7V",5,3,"June 30, 2006","VANCOUVER",9,NA,NA,1,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2006","2410","nan",1,2,"March 31, 2006","VANCOUVER",9,NA,NA,9,1,0,1.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2006","2410","nan",5,1,"June 30, 2006","VANCOUVER",86,NA,NA,43,2,2,0.906976744186046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2006","2410","nan",5,3,"June 30, 2006","VANCOUVER",3506,NA,NA,41,85.5121951219512,9.63414634146342,1.70731707317073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2006","2440","V8R",2,1,"June 30, 2006","VICTORIA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2006","2440","V8R",2,2,"September 30, 2006","VICTORIA",5,NA,NA,4,1.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2006","2440","V8Z",2,3,"June 30, 2006","VICTORIA",6,NA,NA,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2006","2440","V8Z",5,3,"June 30, 2006","VICTORIA",59,NA,NA,2,29.5,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2006","2440","V9A",2,1,"March 31, 2006","VICTORIA",10,NA,NA,5,2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2006","2440","V9C",2,1,"December 31, 2006","VICTORIA",8,NA,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2006","2440","V9E",1,1,"June 30, 2006","VICTORIA",19,NA,NA,19,1,0,1.10526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2006","2440","V9E",5,3,"December 31, 2006","VICTORIA",21,NA,NA,1,21,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2006","2680","R0E",1,1,"June 30, 2006","WINNIPEG",9,NA,NA,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2006","2680","R2N",2,1,"September 30, 2006","WINNIPEG",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2006","2680","R2V",1,1,"March 31, 2006","WINNIPEG",26,NA,NA,26,1,0,0.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2006","2680","R3A",1,1,"September 30, 2006","WINNIPEG",6,NA,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2006","2680","R3G",1,1,"June 30, 2006","WINNIPEG",5,NA,NA,5,1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2006","2680","R3T",1,1,"March 31, 2006","WINNIPEG",48,NA,NA,48,1,0,1.14583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2006","0140","T2E",2,1,"September 30, 2006","CALGARY",64,NA,NA,32,2,0,0.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2006","0140","T2K",1,1,"June 30, 2006","CALGARY",5,NA,NA,5,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2006","0140","T2K",5,3,"March 31, 2006","CALGARY",37,NA,NA,1,37,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2006","0140","T2M",4,1,"December 31, 2006","CALGARY",12,NA,NA,3,4,0,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2006","0140","T2R",5,3,"June 30, 2006","CALGARY",294,NA,NA,2,147,9.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2006","0140","T2T",5,3,"March 31, 2006","CALGARY",96,NA,NA,7,13.7142857142857,0,2.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2006","0140","T2V",2,1,"September 30, 2006","CALGARY",18,NA,NA,9,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2006","0140","T3B",1,1,"March 31, 2006","CALGARY",10,NA,NA,10,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2006","0140","T3C",2,1,"September 30, 2006","CALGARY",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2006","0140","T3C",2,3,"March 31, 2006","CALGARY",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2006","0340","T0C",1,1,"June 30, 2006","EDMONTON",86,NA,NA,86,1,0,1.1046511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2006","0340","T5B",5,2,"June 30, 2006","EDMONTON",14,NA,NA,1,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2006","0340","T5C",1,1,"June 30, 2006","EDMONTON",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2006","0340","T5G",1,1,"March 31, 2006","EDMONTON",12,NA,NA,12,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2006","0340","T5K",5,3,"September 30, 2006","EDMONTON",429,NA,NA,5,85.8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2006","0340","T5W",2,1,"September 30, 2006","EDMONTON",6,NA,NA,3,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2006","0340","T6E",4,3,"September 30, 2006","EDMONTON",14,NA,NA,3,4.66666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2006","0340","T6G",1,1,"September 30, 2006","EDMONTON",21,NA,NA,21,1,0,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2006","0340","T6H",1,1,"December 31, 2006","EDMONTON",7,NA,NA,7,1,0,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2006","0340","T6M",1,1,"June 30, 2006","EDMONTON",28,NA,NA,28,1,0,0.892857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2006","0340","T8R",1,1,"March 31, 2006","EDMONTON",116,NA,NA,116,1,0,0.801724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2006","0340","nan",1,3,"March 31, 2006","EDMONTON",15,NA,NA,15,1,0,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2006","0580","B2W",5,2,"December 31, 2006","HALIFAX",189,NA,NA,3,63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2006","0580","B2X",1,1,"September 30, 2006","HALIFAX",68,NA,NA,68,1,0,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2006","0580","B2X",2,1,"December 31, 2006","HALIFAX",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2006","0580","B3G",2,1,"September 30, 2006","HALIFAX",30,NA,NA,15,2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2006","0580","B3H",1,1,"March 31, 2006","HALIFAX",7,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2006","0580","B3L",1,1,"June 30, 2006","HALIFAX",13,NA,NA,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2006","0580","B3L",5,3,"March 31, 2006","HALIFAX",139,NA,NA,1,139,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2006","0580","B4C",2,1,"December 31, 2006","HALIFAX",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2006","0580","nan",2,1,"June 30, 2006","HALIFAX",52,NA,NA,26,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2006","0610","L0R",1,1,"June 30, 2006","HAMILTON",27,NA,NA,27,1,0,0.296296296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2006","0610","L3M",4,3,"June 30, 2006","HAMILTON",14,NA,NA,4,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2006","0610","L7R",1,1,"December 31, 2006","HAMILTON",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2006","0610","L7T",1,1,"December 31, 2006","HAMILTON",6,NA,NA,6,1,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2006","0610","L8E",1,1,"March 31, 2006","HAMILTON",130,NA,NA,130,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2006","0610","L8E",4,3,"December 31, 2006","HAMILTON",82,NA,NA,12,6.83333333333333,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2006","0610","L8G",1,1,"March 31, 2006","HAMILTON",8,NA,NA,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2006","0610","L8H",1,1,"June 30, 2006","HAMILTON",8,NA,NA,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2006","0610","L8L",2,1,"September 30, 2006","HAMILTON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2006","0610","L8M",1,1,"March 31, 2006","HAMILTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2006","0610","L8V",1,1,"March 31, 2006","HAMILTON",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2006","0610","nan",5,3,"March 31, 2006","HAMILTON",20,NA,NA,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2006","1060","H1B",1,1,"December 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2006","1060","H1G",5,2,"September 30, 2006","MONTRÉAL",16,NA,NA,3,5.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2006","1060","H1H",1,1,"September 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2006","1060","H1L",5,2,"June 30, 2006","MONTRÉAL",244,NA,NA,2,122,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2006","1060","H1N",4,3,"June 30, 2006","MONTRÉAL",16,NA,NA,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2006","1060","H1R",4,3,"December 31, 2006","MONTRÉAL",35,NA,NA,7,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2006","1060","H1S",5,2,"December 31, 2006","MONTRÉAL",206,NA,NA,1,206,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2006","1060","H1V",4,1,"December 31, 2006","MONTRÉAL",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2006","1060","H1V",5,2,"December 31, 2006","MONTRÉAL",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2006","1060","H2L",5,3,"September 30, 2006","MONTRÉAL",246,NA,NA,9,27.3333333333333,0.888888888888889,2.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2006","1060","H2W",5,3,"March 31, 2006","MONTRÉAL",18,NA,NA,3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2006","1060","H3C",5,3,"March 31, 2006","MONTRÉAL",57,NA,NA,1,57,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2006","1060","H3E",1,1,"September 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2006","1060","H3E",5,2,"December 31, 2006","MONTRÉAL",32,NA,NA,4,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2006","1060","H3G",5,3,"December 31, 2006","MONTRÉAL",112,NA,NA,4,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2006","1060","H3M",2,1,"December 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2006","1060","H4C",5,3,"September 30, 2006","MONTRÉAL",91,NA,NA,1,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2006","1060","H4E",5,3,"June 30, 2006","MONTRÉAL",62,NA,NA,10,6.2,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2006","1060","H4E",5,4,"March 31, 2006","MONTRÉAL",150,NA,NA,2,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2006","1060","H4N",4,3,"September 30, 2006","MONTRÉAL",21,NA,NA,5,4.2,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2006","1060","H4V",5,3,"March 31, 2006","MONTRÉAL",24,NA,NA,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2006","1060","H7A",5,3,"March 31, 2006","MONTRÉAL",18,NA,NA,3,6,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2006","1060","H7C",5,2,"March 31, 2006","MONTRÉAL",10,NA,NA,3,3.33333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2006","1060","H7G",5,3,"June 30, 2006","MONTRÉAL",96,NA,NA,6,16,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2006","1060","H7H",2,1,"March 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2006","1060","H7M",1,1,"March 31, 2006","MONTRÉAL",62,NA,NA,62,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2006","1060","H7X",1,1,"March 31, 2006","MONTRÉAL",54,NA,NA,54,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2006","1060","H9R",1,1,"March 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2006","1060","H9R",5,2,"March 31, 2006","MONTRÉAL",131,NA,NA,1,131,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2006","1060","J0L",5,3,"June 30, 2006","MONTRÉAL",22,NA,NA,3,7.33333333333333,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2006","1060","J0N",5,3,"June 30, 2006","MONTRÉAL",86,NA,NA,15,5.73333333333333,1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2006","1060","J4G",1,1,"December 31, 2006","MONTRÉAL",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2006","1060","J4K",5,2,"June 30, 2006","MONTRÉAL",45,NA,NA,4,11.25,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2006","1060","J4L",2,1,"December 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2006","1060","J4N",5,3,"June 30, 2006","MONTRÉAL",22,NA,NA,5,4.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2006","1060","J4R",5,3,"June 30, 2006","MONTRÉAL",19,NA,NA,1,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2006","1060","J4T",1,1,"June 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2006","1060","J4X",5,2,"March 31, 2006","MONTRÉAL",127,NA,NA,1,127,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2006","1060","J5R",4,1,"December 31, 2006","MONTRÉAL",6,NA,NA,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2006","1060","J5W",2,1,"March 31, 2006","MONTRÉAL",50,NA,NA,25,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2006","1060","J5Y",5,3,"September 30, 2006","MONTRÉAL",30,NA,NA,5,6,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2006","1060","J6K",4,3,"September 30, 2006","MONTRÉAL",16,NA,NA,2,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2006","1060","J6K",5,3,"September 30, 2006","MONTRÉAL",16,NA,NA,3,5.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2006","1060","J7Y",2,1,"September 30, 2006","MONTRÉAL",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2006","1060","J7Y",5,1,"March 31, 2006","MONTRÉAL",20,NA,NA,10,2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2006","1060","J7Y",5,2,"June 30, 2006","MONTRÉAL",27,NA,NA,9,3,1.55555555555556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2006","1060","J7Z",1,1,"June 30, 2006","MONTRÉAL",14,NA,NA,14,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2006","1060","nan",4,3,"March 31, 2006","MONTRÉAL",135,NA,NA,25,5.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2006","1060","nan",5,1,"March 31, 2006","MONTRÉAL",176,NA,NA,88,2,0.488636363636364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2006","1265","K1K",4,3,"March 31, 2006","OTTAWA",20,NA,NA,2,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2006","1265","K1S",1,1,"June 30, 2006","OTTAWA",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2006","1265","K1S",4,3,"December 31, 2006","OTTAWA",3,NA,NA,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2006","1265","K1T",1,1,"March 31, 2006","OTTAWA",37,NA,NA,37,1,0,0.621621621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2006","1265","K2B",1,1,"June 30, 2006","OTTAWA",5,NA,NA,5,1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2006","1265","K2E",1,1,"March 31, 2006","OTTAWA",7,NA,NA,7,1,0,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2006","1265","K2E",2,1,"September 30, 2006","OTTAWA",34,NA,NA,17,2,0,0.117647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2006","1265","K2L",4,1,"March 31, 2006","OTTAWA",16,NA,NA,4,4,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
