"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2018","2270","5350402.10","0402.10","December 31, 2018","TORONTO","535",72,NA,NA,12,6,0,16
"2018","2440","9350100.00","0100.00","March 31, 2018","VICTORIA","935",5,NA,NA,5,1,0,11
"2018","2440","9350126.00","0126.00","March 31, 2018","VICTORIA","935",8,5,3,8,1,0,6.14285714285714
"2018","0340","8350020.00","0020.00","December 31, 2018","EDMONTON","835",130,129,1,47,2.76595744680851,0.191489361702128,10
"2018","0340","8350120.08","0120.08","June 30, 2018","EDMONTON","835",25,NA,NA,20,1.25,0,7.6
"2018","0610","5370025.00","0025.00","September 30, 2018","HAMILTON","537",1,NA,NA,1,1,0,5
"2018","0610","5370086.00","0086.00","September 30, 2018","HAMILTON","537",8,NA,NA,8,1,0,13.5
"2018","1060","4620450.00","0450.00","December 31, 2018","MONTRÉAL","462",3,NA,NA,3,1,0,6.33333333333333
"2018","1060","4620628.02","0628.02","December 31, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,25
"2018","1060","4620730.01","0730.01","September 30, 2018","MONTRÉAL","462",160,159,1,99,1.61616161616162,0.323232323232323,3.73015873015873
"2018","1060","4620853.04","0853.04","September 30, 2018","MONTRÉAL","462",5,NA,NA,5,1,0,7.2
"2018","1060","4620855.03","0855.03","March 31, 2018","MONTRÉAL","462",64,NA,NA,8,8,2.125,11
"2018","1400","4210846.02","0846.02","September 30, 2018","QUÉBEC","421",1,NA,NA,1,1,0,3
"2018","2270","5350337.02","0337.02","June 30, 2018","TORONTO","535",258,NA,NA,3,86,3.33333333333333,26.3333333333333
"2018","2410","9330140.02","0140.02","June 30, 2018","VANCOUVER","933",36,35,1,36,1,0,12.2222222222222
"2018","2410","9330210.00","0210.00","June 30, 2018","VANCOUVER","933",15,9,6,14,1.07142857142857,0,12.2142857142857
"2018","2680","6020026.00","0026.00","March 31, 2018","WINNIPEG","602",4,NA,NA,1,4,0,10
"2018","2680","6020150.02","0150.02","June 30, 2018","WINNIPEG","602",33,NA,NA,33,1,0,8.54545454545454
"2018","2680","6020551.00","0551.00","December 31, 2018","WINNIPEG","602",12,NA,NA,11,1.09090909090909,0,5.18181818181818
"2018","0140","8250050.11","0050.11","December 31, 2018","CALGARY","825",48,NA,NA,44,1.09090909090909,0,12.0454545454545
"2018","0340","8350154.00","0154.00","December 31, 2018","EDMONTON","835",182,NA,NA,141,1.29078014184397,0,7.68571428571429
"2018","0340","8350164.03","0164.03","March 31, 2018","EDMONTON","835",22,NA,NA,22,1,0,12.6
"2018","1060","4620451.00","0451.00","December 31, 2018","MONTRÉAL","462",64,NA,NA,4,16,1.5,7
"2018","1060","4620585.01","0585.01","June 30, 2018","MONTRÉAL","462",54,NA,NA,1,54,6,14
"2018","1060","4629012.00","9012.00","September 30, 2018","MONTRÉAL","462",8,NA,NA,8,1,0,6.75
"2018","1265","5050126.05","0126.05","June 30, 2018","OTTAWA","505",2,NA,NA,2,1,0,15
"2018","1400","4210170.03","0170.03","December 31, 2018","QUÉBEC","421",9,NA,NA,6,1.5,0,5.33333333333333
"2018","2270","5350183.01","0183.01","September 30, 2018","TORONTO","535",3,NA,NA,3,1,0,9
"2018","2410","9330162.01","0162.01","September 30, 2018","VANCOUVER","933",21,20,1,11,1.90909090909091,0,11
"2018","2410","9330205.01","0205.01","June 30, 2018","VANCOUVER","933",2,1,1,2,1,0,15
"2018","1060","4620275.00","0275.00","September 30, 2018","MONTRÉAL","462",2,NA,NA,1,2,0,11
"2018","1060","4620500.00","0500.00","June 30, 2018","MONTRÉAL","462",2,NA,NA,2,1,0,3
"2018","1060","4620858.02","0858.02","December 31, 2018","MONTRÉAL","462",8,6,2,4,2,0.5,4.5
"2018","1060","4622205.00","2205.00","September 30, 2018","MONTRÉAL","462",12,NA,NA,10,1.2,0,5.5
"2018","1265","5050103.00","0103.00","December 31, 2018","OTTAWA","505",7,NA,NA,3,2.33333333333333,0,4
"2018","1265","5050171.07","0171.07","September 30, 2018","OTTAWA","505",8,NA,NA,3,2.66666666666667,0,6
"2018","1265","5050191.02","0191.02","March 31, 2018","OTTAWA","505",8,NA,NA,8,1,0,6
"2018","1490","7059015.00","9015.00","December 31, 2018","REGINA","705",1,NA,NA,1,1,0,15
"2018","2270","5350411.15","0411.15","March 31, 2018","TORONTO","535",1,NA,NA,1,1,0,18
"2018","2270","5350424.07","0424.07","June 30, 2018","TORONTO","535",13,NA,NA,13,1,0,14.0769230769231
"2018","2410","9330184.12","0184.12","September 30, 2018","VANCOUVER","933",185,176,9,64,2.890625,0,9.71428571428571
"2018","2440","9350151.04","0151.04","December 31, 2018","VICTORIA","935",228,223,5,21,10.8571428571429,0.666666666666667,11.047619047619
"2018","2440","9350160.05","0160.05","September 30, 2018","VICTORIA","935",5,4,1,4,1.25,0,13.5
"2018","0580","2050143.02","0143.02","December 31, 2018","HALIFAX","205",39,NA,NA,37,1.05405405405405,0,7.25806451612903
"2018","0610","5370046.00","0046.00","September 30, 2018","HAMILTON","537",1,NA,NA,1,1,0,7
"2018","1060","4620655.02","0655.02","June 30, 2018","MONTRÉAL","462",10,NA,NA,10,1,0,4.25
"2018","1060","4620830.04","0830.04","March 31, 2018","MONTRÉAL","462",5,NA,NA,2,2.5,1,5.5
"2018","1060","4620876.05","0876.05","June 30, 2018","MONTRÉAL","462",49,NA,NA,14,3.5,1.42857142857143,7.07142857142857
"2018","1060","4620904.04","0904.04","June 30, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,3
"2018","1265","5050160.09","0160.09","June 30, 2018","OTTAWA","505",11,NA,NA,10,1.1,0,9.4
"2018","1700","7250006.04","0006.04","June 30, 2018","SASKATOON","725",1,NA,NA,1,1,0,5
"2018","2270","5350286.00","0286.00","September 30, 2018","TORONTO","535",370,NA,NA,3,123.333333333333,5,28
"2018","2270","5350424.10","0424.10","June 30, 2018","TORONTO","535",2,NA,NA,2,1,0,19.5
"2018","2270","5350576.69","0576.69","June 30, 2018","TORONTO","535",2,NA,NA,2,1,0,7
"2018","2410","9330030.00","0030.00","September 30, 2018","VANCOUVER","933",47,34,13,47,1,0,12.3191489361702
"2018","2410","9330060.01","0060.01","March 31, 2018","VANCOUVER","933",22,NA,NA,1,22,17,41
"2018","2410","9330208.00","0208.00","September 30, 2018","VANCOUVER","933",16,10,6,16,1,0,10.9375
"2018","2680","6020520.04","0520.04","December 31, 2018","WINNIPEG","602",78,NA,NA,37,2.10810810810811,0.108108108108108,8.02941176470588
"2018","0140","8250050.08","0050.08","March 31, 2018","CALGARY","825",8,NA,NA,8,1,0,11.5
"2018","0340","8350023.00","0023.00","September 30, 2018","EDMONTON","835",10,NA,NA,7,1.42857142857143,0.285714285714286,13.7142857142857
"2018","0340","8350104.17","0104.17","March 31, 2018","EDMONTON","835",140,NA,NA,107,1.30841121495327,0,7.01869158878505
"2018","0340","8359014.00","9014.00","December 31, 2018","EDMONTON","835",14,NA,NA,10,1.4,0,9.14285714285714
"2018","1060","4620461.00","0461.00","September 30, 2018","MONTRÉAL","462",4,NA,NA,4,1,0,11.5
"2018","1060","4620682.03","0682.03","December 31, 2018","MONTRÉAL","462",3,NA,NA,3,1,0,4.66666666666667
"2018","1060","4620689.01","0689.01","June 30, 2018","MONTRÉAL","462",5,NA,NA,5,1,0,5.66666666666667
"2018","1060","4620880.00","0880.00","December 31, 2018","MONTRÉAL","462",5,NA,NA,3,1.66666666666667,0.666666666666667,6
"2018","1400","4210114.00","0114.00","December 31, 2018","QUÉBEC","421",2,NA,NA,1,2,0,NA
"2018","1400","4210820.04","0820.04","December 31, 2018","QUÉBEC","421",28,NA,NA,10,2.8,0.8,10.5
"2018","1490","7050016.00","0016.00","March 31, 2018","REGINA","705",4,NA,NA,1,4,0,16
"2018","2270","5350269.02","0269.02","September 30, 2018","TORONTO","535",6,NA,NA,6,1,0,19.6666666666667
"2018","2270","5350401.22","0401.22","September 30, 2018","TORONTO","535",1,NA,NA,1,1,0,11
"2018","2410","9330110.03","0110.03","September 30, 2018","VANCOUVER","933",5,NA,NA,5,1,0,14
"2018","0140","8250066.02","0066.02","December 31, 2018","CALGARY","825",2,1,1,2,1,0,11
"2018","1400","4210210.02","0210.02","September 30, 2018","QUÉBEC","421",4,3,1,4,1,0,4.5
"2018","2270","5350033.00","0033.00","December 31, 2018","TORONTO","535",563,NA,NA,1,563,47,21
"2018","2270","5350281.02","0281.02","March 31, 2018","TORONTO","535",1,NA,NA,1,1,0,10
"2018","2270","5350403.12","0403.12","June 30, 2018","TORONTO","535",6,NA,NA,1,6,0,24
"2018","2270","5350450.05","0450.05","June 30, 2018","TORONTO","535",135,NA,NA,132,1.02272727272727,0,8.00763358778626
"2018","2270","5350527.05","0527.05","June 30, 2018","TORONTO","535",3,NA,NA,3,1,0,10.3333333333333
"2018","2410","9330012.00","0012.00","December 31, 2018","VANCOUVER","933",73,55,18,64,1.140625,0.046875,13.28125
"2018","2410","9330031.01","0031.01","March 31, 2018","VANCOUVER","933",29,23,6,26,1.11538461538462,0.115384615384615,14.4615384615385
"2018","2410","9330101.05","0101.05","March 31, 2018","VANCOUVER","933",13,12,1,7,1.85714285714286,0.285714285714286,11.2857142857143
"2018","2410","9330114.02","0114.02","March 31, 2018","VANCOUVER","933",45,42,3,11,4.09090909090909,0.454545454545455,12.3636363636364
"2018","2440","9350180.04","0180.04","March 31, 2018","VICTORIA","935",28,26,2,28,1,0,7.42857142857143
"2018","2680","6020542.00","0542.00","September 30, 2018","WINNIPEG","602",26,NA,NA,26,1,0,7.4
"2018","0340","8350039.00","0039.00","March 31, 2018","EDMONTON","835",23,NA,NA,18,1.27777777777778,0,8.27777777777778
"2018","0340","8350164.01","0164.01","September 30, 2018","EDMONTON","835",105,NA,NA,72,1.45833333333333,0,6.44444444444444
"2018","0340","8359027.00","9027.00","September 30, 2018","EDMONTON","835",22,NA,NA,22,1,0,9
"2018","0580","2050017.00","0017.00","September 30, 2018","HALIFAX","205",3,NA,NA,1,3,2,15
"2018","0610","5370207.01","0207.01","December 31, 2018","HAMILTON","537",1,NA,NA,1,1,0,16
"2018","1060","4620685.08","0685.08","December 31, 2018","MONTRÉAL","462",86,NA,NA,22,3.90909090909091,1.95454545454545,5.52941176470588
"2018","1060","4620857.02","0857.02","June 30, 2018","MONTRÉAL","462",19,15,4,10,1.9,0.3,4.7
"2018","1060","4620926.01","0926.01","June 30, 2018","MONTRÉAL","462",35,NA,NA,14,2.5,0.642857142857143,4.90909090909091
"2018","1400","4210835.06","0835.06","December 31, 2018","QUÉBEC","421",36,NA,NA,10,3.6,0,4.33333333333333
"2018","1490","7050017.00","0017.00","March 31, 2018","REGINA","705",14,NA,NA,5,2.8,0.4,11.6
"2018","2270","5350090.00","0090.00","March 31, 2018","TORONTO","535",1,NA,NA,1,1,0,18
"2018","2270","5350402.05","0402.05","June 30, 2018","TORONTO","535",1,NA,NA,1,1,0,19
"2018","2410","9330060.02","0060.02","September 30, 2018","VANCOUVER","933",3,NA,NA,1,3,3,18
"2018","2410","9330185.12","0185.12","September 30, 2018","VANCOUVER","933",19,13,6,19,1,0,10.1052631578947
"2018","2680","6020004.02","0004.02","March 31, 2018","WINNIPEG","602",2,NA,NA,2,1,0,12.5
"2018","0340","8350059.00","0059.00","December 31, 2018","EDMONTON","835",9,NA,NA,6,1.5,0,10.3333333333333
"2018","0580","2050131.05","0131.05","June 30, 2018","HALIFAX","205",1,NA,NA,1,1,0,4
"2018","0610","5370057.00","0057.00","June 30, 2018","HAMILTON","537",1,NA,NA,1,1,0,5
"2018","1060","4620632.01","0632.01","December 31, 2018","MONTRÉAL","462",4,NA,NA,2,2,1.5,4.5
"2018","1060","4620735.02","0735.02","March 31, 2018","MONTRÉAL","462",44,42,2,16,2.75,0.75,4.33333333333333
"2018","1060","4620850.04","0850.04","June 30, 2018","MONTRÉAL","462",5,NA,NA,5,1,0,4.33333333333333
"2018","1400","4210103.00","0103.00","December 31, 2018","QUÉBEC","421",4,NA,NA,3,1.33333333333333,0,6.33333333333333
"2018","1400","4210230.01","0230.01","June 30, 2018","QUÉBEC","421",3,NA,NA,3,1,0,7.66666666666667
"2018","1400","4210600.03","0600.03","March 31, 2018","QUÉBEC","421",6,5,1,6,1,0,4
"2018","1700","7259006.01","9006.01","March 31, 2018","SASKATOON","725",62,NA,NA,49,1.26530612244898,0,6.53061224489796
"2018","2270","5350098.00","0098.00","March 31, 2018","TORONTO","535",39,NA,NA,1,39,3,50
"2018","2410","9330503.01","0503.01","March 31, 2018","VANCOUVER","933",4,NA,NA,4,1,0,7.33333333333333
"2018","0580","2050151.00","0151.00","March 31, 2018","HALIFAX","205",36,NA,NA,28,1.28571428571429,0,7
"2018","0610","5370101.02","0101.02","September 30, 2018","HAMILTON","537",3,NA,NA,3,1,0,5.66666666666667
"2018","0610","5370223.01","0223.01","March 31, 2018","HAMILTON","537",154,NA,NA,1,154,6,23
"2018","1060","4620462.02","0462.02","December 31, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,11
"2018","1060","4620786.00","0786.00","March 31, 2018","MONTRÉAL","462",4,3,1,4,1,0,3
"2018","1400","4210311.02","0311.02","September 30, 2018","QUÉBEC","421",3,NA,NA,1,3,2,NA
"2018","2270","5350402.02","0402.02","September 30, 2018","TORONTO","535",8,NA,NA,8,1,0,18.75
"2018","2270","5350609.00","0609.00","June 30, 2018","TORONTO","535",5,NA,NA,5,1,0,14.6
"2018","2410","9330185.16","0185.16","September 30, 2018","VANCOUVER","933",8,4,4,8,1,0,11.25
"2018","2410","9330187.16","0187.16","September 30, 2018","VANCOUVER","933",92,89,3,22,4.18181818181818,0,11.1818181818182
"2018","2410","9330237.00","0237.00","March 31, 2018","VANCOUVER","933",11,6,5,11,1,0,12.0909090909091
"2018","2410","9330239.01","0239.01","March 31, 2018","VANCOUVER","933",198,188,10,22,9,1.31818181818182,11.4545454545455
"2018","0140","8250076.12","0076.12","December 31, 2018","CALGARY","825",6,NA,NA,6,1,0,4.16666666666667
"2018","0610","5370130.02","0130.02","June 30, 2018","HAMILTON","537",1,NA,NA,1,1,0,4
"2018","1060","4620179.00","0179.00","December 31, 2018","MONTRÉAL","462",14,NA,NA,2,7,3,9
"2018","1060","4620187.01","0187.01","December 31, 2018","MONTRÉAL","462",42,NA,NA,1,42,6,14
"2018","1265","5050200.02","0200.02","June 30, 2018","OTTAWA","505",19,NA,NA,19,1,0,8.05263157894737
"2018","1400","4210038.01","0038.01","September 30, 2018","QUÉBEC","421",12,NA,NA,2,6,3,4
"2018","2270","5350420.05","0420.05","June 30, 2018","TORONTO","535",1,NA,NA,1,1,0,17
"2018","2410","9330226.03","0226.03","September 30, 2018","VANCOUVER","933",765,NA,NA,2,382.5,43,33.5
"2018","2680","6020001.00","0001.00","December 31, 2018","WINNIPEG","602",2,NA,NA,2,1,0,9
"2018","0340","8350071.00","0071.00","September 30, 2018","EDMONTON","835",31,NA,NA,3,10.3333333333333,1.33333333333333,12.6666666666667
"2018","0610","5370001.08","0001.08","December 31, 2018","HAMILTON","537",5,NA,NA,5,1,0,6.2
"2018","1060","4620152.00","0152.00","September 30, 2018","MONTRÉAL","462",22,NA,NA,1,22,3,8
"2018","1060","4620263.00","0263.00","March 31, 2018","MONTRÉAL","462",4,NA,NA,1,4,2,6
"2018","1060","4620301.00","0301.00","March 31, 2018","MONTRÉAL","462",53,NA,NA,5,10.6,3.2,9.2
"2018","1060","4620756.02","0756.02","June 30, 2018","MONTRÉAL","462",2,NA,NA,2,1,0,4
"2018","1400","4210846.04","0846.04","March 31, 2018","QUÉBEC","421",11,NA,NA,5,2.2,0.6,5
"2018","2270","5350044.00","0044.00","March 31, 2018","TORONTO","535",135,NA,NA,2,67.5,4.5,22.5
"2018","2270","5350528.37","0528.37","December 31, 2018","TORONTO","535",31,NA,NA,31,1,0,6.93548387096774
"2018","2410","9330052.01","0052.01","June 30, 2018","VANCOUVER","933",88,77,11,35,2.51428571428571,0.114285714285714,11.3428571428571
"2018","2410","9330149.09","0149.09","June 30, 2018","VANCOUVER","933",34,33,1,30,1.13333333333333,0,14.3
"2018","2410","9330161.06","0161.06","June 30, 2018","VANCOUVER","933",13,NA,NA,13,1,0,10.6923076923077
"2018","2410","9330284.02","0284.02","September 30, 2018","VANCOUVER","933",19,15,4,16,1.1875,0,12.625
"2018","0340","8350055.00","0055.00","September 30, 2018","EDMONTON","835",32,NA,NA,7,4.57142857142857,0.571428571428571,8.42857142857143
"2018","0610","5370080.05","0080.05","June 30, 2018","HAMILTON","537",3,NA,NA,3,1,0,9
"2018","1060","4621006.00","1006.00","September 30, 2018","MONTRÉAL","462",160,136,24,126,1.26984126984127,0.119047619047619,3.69512195121951
"2018","1265","5050141.10","0141.10","June 30, 2018","OTTAWA","505",2,NA,NA,2,1,0,7
"2018","1700","7259004.00","9004.00","March 31, 2018","SASKATOON","725",7,NA,NA,7,1,0,6.42857142857143
"2018","2270","5350375.01","0375.01","March 31, 2018","TORONTO","535",1,NA,NA,1,1,0,14
"2018","2270","5350412.02","0412.02","March 31, 2018","TORONTO","535",59,NA,NA,2,29.5,3.5,11
"2018","2270","5350485.01","0485.01","March 31, 2018","TORONTO","535",73,NA,NA,41,1.78048780487805,0,15.780487804878
"2018","2270","5350620.13","0620.13","March 31, 2018","TORONTO","535",43,NA,NA,35,1.22857142857143,0,16.9428571428571
"2018","2410","9330059.09","0059.09","September 30, 2018","VANCOUVER","933",133,NA,NA,1,133,9,28
"2018","2410","9330291.01","0291.01","December 31, 2018","VANCOUVER","933",12,7,5,12,1,0,10.25
"2018","0140","8250053.00","0053.00","September 30, 2018","CALGARY","825",64,63,1,21,3.04761904761905,0.285714285714286,7.04761904761905
"2018","0140","8250077.02","0077.02","June 30, 2018","CALGARY","825",2,NA,NA,2,1,0,13
"2018","0580","2050104.01","0104.01","March 31, 2018","HALIFAX","205",1,NA,NA,1,1,0,55
"2018","1060","4620725.04","0725.04","September 30, 2018","MONTRÉAL","462",19,18,1,14,1.35714285714286,0.214285714285714,8.63636363636364
"2018","2270","5350420.03","0420.03","June 30, 2018","TORONTO","535",18,NA,NA,17,1.05882352941176,0,7.82352941176471
"2018","2270","5350421.01","0421.01","June 30, 2018","TORONTO","535",59,NA,NA,59,1,0,14.9491525423729
"2018","0140","8250052.07","0052.07","December 31, 2018","CALGARY","825",1,NA,NA,1,1,0,6
"2018","0340","8359004.00","9004.00","September 30, 2018","EDMONTON","835",3,NA,NA,3,1,0,9.66666666666667
"2018","0610","5370020.00","0020.00","December 31, 2018","HAMILTON","537",1,NA,NA,1,1,0,5
"2018","1060","4620232.00","0232.00","June 30, 2018","MONTRÉAL","462",54,NA,NA,1,54,6,11
"2018","1060","4620805.00","0805.00","September 30, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,6
"2018","1060","4620884.02","0884.02","March 31, 2018","MONTRÉAL","462",66,NA,NA,1,66,6,11
"2018","1400","4210111.00","0111.00","September 30, 2018","QUÉBEC","421",3,NA,NA,2,1.5,0,5
"2018","0340","8350052.02","0052.02","September 30, 2018","EDMONTON","835",1,NA,NA,1,1,0,6
"2018","0340","8350078.16","0078.16","September 30, 2018","EDMONTON","835",5,NA,NA,5,1,0,8.4
"2018","1060","4620728.02","0728.02","December 31, 2018","MONTRÉAL","462",36,NA,NA,11,3.27272727272727,1.09090909090909,4.22222222222222
"2018","1060","4620881.02","0881.02","December 31, 2018","MONTRÉAL","462",12,NA,NA,4,3,1,5.75
"2018","2270","5350339.00","0339.00","March 31, 2018","TORONTO","535",9,NA,NA,8,1.125,0,15.3333333333333
"2018","2270","5350410.13","0410.13","March 31, 2018","TORONTO","535",2,NA,NA,2,1,0,14
"2018","2270","5350613.04","0613.04","December 31, 2018","TORONTO","535",143,NA,NA,1,143,7,9
"2018","2270","5350630.00","0630.00","June 30, 2018","TORONTO","535",7,NA,NA,7,1,0,17
"2018","2410","9330054.01","0054.01","September 30, 2018","VANCOUVER","933",15,14,1,12,1.25,0,12.3333333333333
"2018","2410","9330059.06","0059.06","September 30, 2018","VANCOUVER","933",204,NA,NA,2,102,8,21
"2018","2410","9330161.09","0161.09","September 30, 2018","VANCOUVER","933",3,NA,NA,3,1,0,14
"2018","1060","4620247.00","0247.00","June 30, 2018","MONTRÉAL","462",2,NA,NA,1,2,3,4
"2018","1060","4620271.00","0271.00","December 31, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,6
"2018","1060","4620600.03","0600.03","March 31, 2018","MONTRÉAL","462",5,NA,NA,1,5,0,9
"2018","1060","4620631.00","0631.00","March 31, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,8
"2018","1060","4620685.05","0685.05","September 30, 2018","MONTRÉAL","462",3,NA,NA,3,1,0,4
"2018","1060","4629016.00","9016.00","March 31, 2018","MONTRÉAL","462",2,NA,NA,2,1,0,4.5
"2018","1400","4210100.00","0100.00","December 31, 2018","QUÉBEC","421",1,NA,NA,1,1,0,9
"2018","2270","5350307.07","0307.07","September 30, 2018","TORONTO","535",12,NA,NA,12,1,0,13.4166666666667
"2018","2270","5350509.01","0509.01","December 31, 2018","TORONTO","535",17,NA,NA,16,1.0625,0,9.5
"2018","2270","5350550.02","0550.02","June 30, 2018","TORONTO","535",3,NA,NA,3,1,0,13.5
"2018","2270","5350587.02","0587.02","September 30, 2018","TORONTO","535",13,NA,NA,13,1,0,8.23076923076923
"2018","2410","9330018.02","0018.02","March 31, 2018","VANCOUVER","933",47,34,13,47,1,0,10.2765957446809
"2018","2410","9330102.02","0102.02","September 30, 2018","VANCOUVER","933",107,96,11,28,3.82142857142857,0.178571428571429,12.4642857142857
"2018","2410","9330221.03","0221.03","March 31, 2018","VANCOUVER","933",37,20,17,37,1,0,14.7567567567568
"2018","2440","9350101.00","0101.00","December 31, 2018","VICTORIA","935",6,NA,NA,6,1,0,11.6666666666667
"2018","0340","8350050.00","0050.00","June 30, 2018","EDMONTON","835",29,NA,NA,16,1.8125,0,5.875
"2018","1060","4620033.00","0033.00","December 31, 2018","MONTRÉAL","462",6,NA,NA,1,6,3,5
"2018","1265","5050047.00","0047.00","September 30, 2018","OTTAWA","505",5,NA,NA,1,5,0,39
"2018","1490","7050024.00","0024.00","December 31, 2018","REGINA","705",1,NA,NA,1,1,0,7
"2018","1490","7059010.00","9010.00","December 31, 2018","REGINA","705",6,NA,NA,6,1,0,23
"2018","2270","5350028.02","0028.02","September 30, 2018","TORONTO","535",2,NA,NA,1,2,0,14
"2018","2270","5350450.02","0450.02","December 31, 2018","TORONTO","535",3,NA,NA,3,1,0,8
"2018","2410","9330029.00","0029.00","March 31, 2018","VANCOUVER","933",77,72,5,21,3.66666666666667,0.285714285714286,12.6190476190476
"2018","2410","9330151.03","0151.03","June 30, 2018","VANCOUVER","933",9,5,4,9,1,0,9.33333333333333
"2018","2410","9330282.02","0282.02","June 30, 2018","VANCOUVER","933",31,24,7,21,1.47619047619048,0,13.8095238095238
"2018","0140","8250017.03","0017.03","December 31, 2018","CALGARY","825",161,NA,NA,3,53.6666666666667,1.33333333333333,18
"2018","0140","8250207.04","0207.04","December 31, 2018","CALGARY","825",165,NA,NA,140,1.17857142857143,0,5.85507246376812
"2018","1060","4620792.00","0792.00","December 31, 2018","MONTRÉAL","462",18,14,4,18,1,0,4.2
"2018","1265","5050044.00","0044.00","December 31, 2018","OTTAWA","505",1,NA,NA,1,1,0,4
"2018","1400","4210520.00","0520.00","December 31, 2018","QUÉBEC","421",76,NA,NA,64,1.1875,0.046875,5.56756756756757
"2018","1490","7050020.00","0020.00","June 30, 2018","REGINA","705",1,NA,NA,1,1,0,11
"2018","1700","7250100.02","0100.02","March 31, 2018","SASKATOON","725",175,151,24,175,1,0,6.92571428571429
"2018","2410","9330185.19","0185.19","March 31, 2018","VANCOUVER","933",13,7,6,13,1,0,8.53846153846154
"2018","2410","9339012.00","9012.00","March 31, 2018","VANCOUVER","933",3,NA,NA,3,1,0,27.3333333333333
"2018","2410","9339014.00","9014.00","March 31, 2018","VANCOUVER","933",1,NA,NA,1,1,0,11
"2018","2440","9350121.04","0121.04","March 31, 2018","VICTORIA","935",9,5,4,9,1,0,10.6666666666667
"2018","2440","9350130.01","0130.01","December 31, 2018","VICTORIA","935",2,1,1,2,1,0,18
"2018","0140","8259000.01","9000.01","March 31, 2018","CALGARY","825",310,305,5,267,1.16104868913858,0.0112359550561798,5.40377358490566
"2018","0340","8350011.00","0011.00","December 31, 2018","EDMONTON","835",50,49,1,27,1.85185185185185,0.222222222222222,9.19230769230769
"2018","0340","8350049.00","0049.00","September 30, 2018","EDMONTON","835",23,NA,NA,8,2.875,0.375,7.375
"2018","0340","8350105.03","0105.03","September 30, 2018","EDMONTON","835",8,NA,NA,8,1,0,12.125
"2018","0340","8350163.05","0163.05","March 31, 2018","EDMONTON","835",4,NA,NA,4,1,0,6.75
"2018","1060","4620860.02","0860.02","June 30, 2018","MONTRÉAL","462",3,NA,NA,1,3,2,3
"2018","1265","5050010.00","0010.00","June 30, 2018","OTTAWA","505",1,NA,NA,1,1,0,20
"2018","1400","4210013.00","0013.00","June 30, 2018","QUÉBEC","421",4,NA,NA,1,4,3,6
"2018","1490","7050022.01","0022.01","June 30, 2018","REGINA","705",274,NA,NA,36,7.61111111111111,0.388888888888889,6.91666666666667
"2018","2270","5350268.00","0268.00","March 31, 2018","TORONTO","535",11,NA,NA,11,1,0,19.3
"2018","2270","5350305.01","0305.01","September 30, 2018","TORONTO","535",11,NA,NA,11,1,0,13.6363636363636
"2018","2270","5350475.00","0475.00","September 30, 2018","TORONTO","535",17,NA,NA,16,1.0625,0,9.28571428571429
"2018","2410","9330400.09","0400.09","June 30, 2018","VANCOUVER","933",89,75,14,75,1.18666666666667,0,11.6527777777778
"2018","2410","9330504.15","0504.15","December 31, 2018","VANCOUVER","933",7,4,3,7,1,0,11.5714285714286
"2018","2440","9350011.00","0011.00","December 31, 2018","VICTORIA","935",43,42,1,5,8.6,0.8,12.4
"2018","2680","6020014.00","0014.00","December 31, 2018","WINNIPEG","602",91,NA,NA,1,91,24,51
"2018","0340","8350073.00","0073.00","September 30, 2018","EDMONTON","835",2,NA,NA,1,2,0,9
"2018","0610","5370303.02","0303.02","June 30, 2018","HAMILTON","537",16,NA,NA,4,4,0,13
"2018","1060","4620692.00","0692.00","June 30, 2018","MONTRÉAL","462",92,NA,NA,23,4,0.304347826086957,5.38095238095238
"2018","1060","4620700.04","0700.04","June 30, 2018","MONTRÉAL","462",1,NA,NA,1,1,0,8
"2018","1060","4620903.09","0903.09","June 30, 2018","MONTRÉAL","462",43,39,4,35,1.22857142857143,0.114285714285714,4.18518518518519
"2018","1265","5050013.00","0013.00","March 31, 2018","OTTAWA","505",290,NA,NA,7,41.4285714285714,2.42857142857143,9.57142857142857
"2018","1400","4210830.01","0830.01","December 31, 2018","QUÉBEC","421",15,NA,NA,7,2.14285714285714,0.285714285714286,6.25
"2018","2270","5350358.02","0358.02","March 31, 2018","TORONTO","535",54,NA,NA,8,6.75,0,9.25
"2018","2270","5350403.10","0403.10","September 30, 2018","TORONTO","535",220,NA,NA,1,220,18,34
"2018","2270","5350540.01","0540.01","September 30, 2018","TORONTO","535",6,NA,NA,4,1.5,0,19
"2018","2270","5350585.09","0585.09","September 30, 2018","TORONTO","535",3,NA,NA,3,1,0,8.33333333333333
"2018","0140","8250076.02","0076.02","September 30, 2018","CALGARY","825",1,NA,NA,1,1,0,9
"2018","0140","8259009.00","9009.00","September 30, 2018","CALGARY","825",42,NA,NA,42,1,0,11.1707317073171
"2018","1060","4620290.01","0290.01","December 31, 2018","MONTRÉAL","462",8,NA,NA,5,1.6,0,10.8
