"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2019","0140","8250002.14","0002.14","December 31, 2019","CALGARY","825",1,NA,NA,1,1,0,0
"2019","0580","2050003.00","0003.00","March 31, 2019","HALIFAX","205",5,NA,NA,5,1,0,2.2
"2019","0610","5370057.00","0057.00","June 30, 2019","HAMILTON","537",1,NA,NA,1,1,0,1
"2019","1060","4620777.01","0777.01","September 30, 2019","MONTRÉAL","462",51,47,4,20,2.55,0.3,2
"2019","1400","4210845.04","0845.04","September 30, 2019","QUÉBEC","421",79,NA,NA,21,3.76190476190476,1.52380952380952,5.33333333333333
"2019","1490","7050001.02","0001.02","June 30, 2019","REGINA","705",1,NA,NA,1,1,0,0
"2019","2270","5350142.00","0142.00","March 31, 2019","TORONTO","535",9,NA,NA,8,1.125,0,2.25
"2019","2270","5350164.00","0164.00","September 30, 2019","TORONTO","535",1,NA,NA,1,1,0,4
"2019","2270","5350297.01","0297.01","June 30, 2019","TORONTO","535",4,NA,NA,4,1,0,2.75
"2019","2680","6020045.00","0045.00","September 30, 2019","WINNIPEG","602",6,NA,NA,6,1,0,1.4
"2019","2680","6020580.00","0580.00","September 30, 2019","WINNIPEG","602",17,NA,NA,17,1,0,0.0769230769230769
"2019","0340","8359024.00","9024.00","September 30, 2019","EDMONTON","835",4,3,1,4,1,0,0
"2019","1060","4620638.02","0638.02","September 30, 2019","MONTRÉAL","462",1,NA,NA,1,1,0,2
"2019","1060","4620691.00","0691.00","June 30, 2019","MONTRÉAL","462",9,NA,NA,6,1.5,0.333333333333333,1.16666666666667
"2019","1265","5050012.00","0012.00","September 30, 2019","OTTAWA","505",2,NA,NA,1,2,0,1
"2019","1265","5050127.00","0127.00","September 30, 2019","OTTAWA","505",1,NA,NA,1,1,0,0
"2019","1400","4210029.00","0029.00","December 31, 2019","QUÉBEC","421",6,NA,NA,1,6,3,48
"2019","1400","4210520.00","0520.00","March 31, 2019","QUÉBEC","421",66,NA,NA,48,1.375,0,3.1875
"2019","1490","7050100.10","0100.10","March 31, 2019","REGINA","705",2,NA,NA,1,2,0,0
"2019","1700","7250100.03","0100.03","June 30, 2019","SASKATOON","725",324,323,1,137,2.36496350364964,0.116788321167883,1.784
"2019","2270","5350184.01","0184.01","September 30, 2019","TORONTO","535",19,NA,NA,3,6.33333333333333,1.33333333333333,7
"2019","2410","9330162.01","0162.01","June 30, 2019","VANCOUVER","933",15,13,2,7,2.14285714285714,0,1.71428571428571
"2019","2410","9330284.02","0284.02","September 30, 2019","VANCOUVER","933",257,253,4,12,21.4166666666667,2.33333333333333,0.75
"2019","2410","9330287.02","0287.02","September 30, 2019","VANCOUVER","933",340,309,31,138,2.46376811594203,0,3.27536231884058
"2019","0140","8259013.01","9013.01","June 30, 2019","CALGARY","825",60,NA,NA,52,1.15384615384615,0,0.0769230769230769
"2019","0610","5370201.00","0201.00","June 30, 2019","HAMILTON","537",395,NA,NA,19,20.7894736842105,2.10526315789474,7.78947368421053
"2019","1060","4620684.05","0684.05","June 30, 2019","MONTRÉAL","462",188,NA,NA,11,17.0909090909091,2.27272727272727,8.63636363636364
"2019","1060","4620688.03","0688.03","December 31, 2019","MONTRÉAL","462",14,13,1,10,1.4,0,1.1
"2019","1060","4622400.00","2400.00","June 30, 2019","MONTRÉAL","462",6,NA,NA,6,1,0,2.5
"2019","1400","4210830.02","0830.02","June 30, 2019","QUÉBEC","421",160,NA,NA,12,13.3333333333333,0.916666666666667,1
"2019","1700","7250013.02","0013.02","December 31, 2019","SASKATOON","725",3,NA,NA,2,1.5,0,0
"2019","2270","5350291.03","0291.03","September 30, 2019","TORONTO","535",1,NA,NA,1,1,0,0
"2019","2270","5350377.06","0377.06","December 31, 2019","TORONTO","535",1,NA,NA,1,1,0,0
"2019","2270","5350473.02","0473.02","June 30, 2019","TORONTO","535",28,NA,NA,23,1.21739130434783,0,2.08695652173913
"2019","2270","5350585.08","0585.08","December 31, 2019","TORONTO","535",20,NA,NA,20,1,0,2.7
"2019","2410","9330038.00","0038.00","March 31, 2019","VANCOUVER","933",11,9,2,6,1.83333333333333,0,2.16666666666667
"2019","2410","9330045.02","0045.02","December 31, 2019","VANCOUVER","933",2,NA,NA,1,2,0,2
"2019","2410","9330110.02","0110.02","September 30, 2019","VANCOUVER","933",3,2,1,3,1,0,0
"2019","2410","9330191.06","0191.06","December 31, 2019","VANCOUVER","933",156,NA,NA,1,156,6,7
"2019","2410","9330232.00","0232.00","June 30, 2019","VANCOUVER","933",12,7,5,11,1.09090909090909,0,1.63636363636364
"2019","2680","6020011.00","0011.00","June 30, 2019","WINNIPEG","602",5,NA,NA,1,5,2,6
"2019","2680","6020102.03","0102.03","September 30, 2019","WINNIPEG","602",7,6,1,7,1,0,0
"2019","0140","8250050.14","0050.14","December 31, 2019","CALGARY","825",10,NA,NA,10,1,0,0
"2019","0140","8250077.06","0077.06","September 30, 2019","CALGARY","825",1,NA,NA,1,1,0,1
"2019","0140","8250206.05","0206.05","March 31, 2019","CALGARY","825",1,NA,NA,1,1,0,2
"2019","0580","2050106.02","0106.02","September 30, 2019","HALIFAX","205",4,NA,NA,4,1,0,1.5
"2019","1060","4620120.02","0120.02","September 30, 2019","MONTRÉAL","462",122,NA,NA,1,122,12,8
"2019","1400","4210600.05","0600.05","September 30, 2019","QUÉBEC","421",8,7,1,7,1.14285714285714,0,3
"2019","1700","7250003.00","0003.00","June 30, 2019","SASKATOON","725",40,NA,NA,2,20,2,0
"2019","2270","5350637.00","0637.00","December 31, 2019","TORONTO","535",8,NA,NA,8,1,0,3.375
"2019","2410","9330110.04","0110.04","September 30, 2019","VANCOUVER","933",1,NA,NA,1,1,0,3
"2019","2410","9330238.02","0238.02","March 31, 2019","VANCOUVER","933",26,18,8,22,1.18181818181818,0,1.95454545454545
"2019","2440","9350171.00","0171.00","June 30, 2019","VICTORIA","935",12,NA,NA,10,1.2,0,0
"2019","2680","6020026.00","0026.00","June 30, 2019","WINNIPEG","602",1,NA,NA,1,1,0,0
"2019","2680","6020100.06","0100.06","September 30, 2019","WINNIPEG","602",97,NA,NA,3,32.3333333333333,2.66666666666667,21.6666666666667
"2019","2680","6020590.02","0590.02","March 31, 2019","WINNIPEG","602",22,NA,NA,22,1,0,1.68421052631579
"2019","0140","8250018.00","0018.00","June 30, 2019","CALGARY","825",1,NA,NA,1,1,0,2
"2019","0580","2050132.10","0132.10","December 31, 2019","HALIFAX","205",85,NA,NA,30,2.83333333333333,0.133333333333333,2.6
"2019","0610","5370036.00","0036.00","June 30, 2019","HAMILTON","537",23,NA,NA,1,23,4,0
"2019","1060","4620685.07","0685.07","March 31, 2019","MONTRÉAL","462",10,NA,NA,10,1,0,2.6
"2019","1060","4620725.06","0725.06","September 30, 2019","MONTRÉAL","462",137,NA,NA,50,2.74,0.18,8.16
"2019","1060","4620889.03","0889.03","September 30, 2019","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2019","1265","5050125.07","0125.07","September 30, 2019","OTTAWA","505",2,NA,NA,2,1,0,0
"2019","1490","7050006.00","0006.00","September 30, 2019","REGINA","705",2,NA,NA,2,1,0,0.5
"2019","2270","5350037.00","0037.00","June 30, 2019","TORONTO","535",183,NA,NA,3,61,9.33333333333333,5.66666666666667
"2019","2270","5350222.01","0222.01","June 30, 2019","TORONTO","535",9,NA,NA,9,1,0,2.22222222222222
"2019","2270","5350230.02","0230.02","December 31, 2019","TORONTO","535",2,NA,NA,2,1,0,0.5
"2019","2270","5350262.01","0262.01","March 31, 2019","TORONTO","535",2,NA,NA,2,1,0,3
"2019","2270","5350297.02","0297.02","June 30, 2019","TORONTO","535",7,NA,NA,7,1,0,2.85714285714286
"2019","2270","5350355.02","0355.02","December 31, 2019","TORONTO","535",3,NA,NA,3,1,0,10.3333333333333
"2019","2410","9330039.01","0039.01","September 30, 2019","VANCOUVER","933",5,4,1,4,1.25,0,4.75
"2019","2410","9330055.01","0055.01","September 30, 2019","VANCOUVER","933",6,4,2,6,1,0,1.5
"2019","2680","6020100.05","0100.05","December 31, 2019","WINNIPEG","602",66,NA,NA,1,66,4,7
"2019","0340","8350104.27","0104.27","December 31, 2019","EDMONTON","835",155,153,2,135,1.14814814814815,0,1.48148148148148
"2019","0580","2050130.06","0130.06","June 30, 2019","HALIFAX","205",29,NA,NA,29,1,0,0.689655172413793
"2019","1060","4620703.03","0703.03","September 30, 2019","MONTRÉAL","462",3,NA,NA,2,1.5,1,1
"2019","1060","4620758.06","0758.06","December 31, 2019","MONTRÉAL","462",200,NA,NA,117,1.70940170940171,0,0.905982905982906
"2019","1265","5050151.09","0151.09","June 30, 2019","OTTAWA","505",48,NA,NA,46,1.04347826086957,0,0.695652173913043
"2019","1400","4210800.02","0800.02","December 31, 2019","QUÉBEC","421",2,NA,NA,1,2,0,4
"2019","2270","5350168.00","0168.00","March 31, 2019","TORONTO","535",4,NA,NA,3,1.33333333333333,0,7
"2019","2270","5350318.00","0318.00","September 30, 2019","TORONTO","535",6,NA,NA,6,1,0,3.5
"2019","2270","5350350.00","0350.00","June 30, 2019","TORONTO","535",2,NA,NA,2,1,0,0
"2019","2270","5350410.02","0410.02","June 30, 2019","TORONTO","535",13,NA,NA,11,1.18181818181818,0,2.90909090909091
"2019","2680","6020008.00","0008.00","June 30, 2019","WINNIPEG","602",7,6,1,7,1,0,0.6
"2019","0140","8250200.03","0200.03","September 30, 2019","CALGARY","825",4,NA,NA,4,1,0,0.5
"2019","1060","4620857.08","0857.08","June 30, 2019","MONTRÉAL","462",8,4,4,4,2,0,0
"2019","1060","4622203.00","2203.00","March 31, 2019","MONTRÉAL","462",21,NA,NA,21,1,0,0.619047619047619
"2019","1490","7059005.03","9005.03","December 31, 2019","REGINA","705",15,NA,NA,15,1,0,0
"2019","1700","7250013.05","0013.05","September 30, 2019","SASKATOON","725",6,NA,NA,3,2,0,2.66666666666667
"2019","2270","5350460.01","0460.01","September 30, 2019","TORONTO","535",20,NA,NA,20,1,0,1.26315789473684
"2019","2440","9350150.02","0150.02","March 31, 2019","VICTORIA","935",18,16,2,18,1,0,1.44444444444444
"2019","0140","8250038.34","0038.34","December 31, 2019","CALGARY","825",7,NA,NA,7,1,0,0
"2019","0340","8350031.00","0031.00","March 31, 2019","EDMONTON","835",403,NA,NA,8,50.375,1.25,1.375
"2019","0340","8359008.00","9008.00","December 31, 2019","EDMONTON","835",4,NA,NA,2,2,0,0
"2019","0580","2050140.00","0140.00","September 30, 2019","HALIFAX","205",27,NA,NA,27,1,0,0.703703703703704
"2019","1060","4620290.09","0290.09","June 30, 2019","MONTRÉAL","462",11,NA,NA,5,2.2,0,6.8
"2019","1060","4620733.01","0733.01","December 31, 2019","MONTRÉAL","462",22,17,5,20,1.1,0.1,4.6
"2019","1060","4622001.00","2001.00","June 30, 2019","MONTRÉAL","462",48,47,1,17,2.82352941176471,0.470588235294118,2.17647058823529
"2019","1700","7250100.04","0100.04","September 30, 2019","SASKATOON","725",41,NA,NA,41,1,0,0
"2019","2270","5350059.00","0059.00","June 30, 2019","TORONTO","535",166,NA,NA,1,166,19,7
"2019","2270","5350285.00","0285.00","September 30, 2019","TORONTO","535",2,NA,NA,2,1,0,1
"2019","2410","9330160.01","0160.01","June 30, 2019","VANCOUVER","933",4,2,2,4,1,0,2
"2019","2410","9330160.02","0160.02","September 30, 2019","VANCOUVER","933",44,NA,NA,22,2,0.136363636363636,3.36363636363636
"2019","2410","9330182.06","0182.06","March 31, 2019","VANCOUVER","933",3,2,1,3,1,0,0.666666666666667
"2019","2410","9330260.10","0260.10","December 31, 2019","VANCOUVER","933",220,NA,NA,1,220,26,2
"2019","2410","9330260.12","0260.12","September 30, 2019","VANCOUVER","933",677,NA,NA,8,84.625,3.75,3.875
"2019","0340","8350140.04","0140.04","June 30, 2019","EDMONTON","835",17,NA,NA,17,1,0,0.176470588235294
"2019","1060","4620079.00","0079.00","September 30, 2019","MONTRÉAL","462",1,NA,NA,1,1,3,0
"2019","1060","4620325.05","0325.05","December 31, 2019","MONTRÉAL","462",179,NA,NA,6,29.8333333333333,1.66666666666667,19.1666666666667
"2019","1060","4620790.00","0790.00","June 30, 2019","MONTRÉAL","462",25,20,5,25,1,0,2.6
"2019","1060","4620863.01","0863.01","September 30, 2019","MONTRÉAL","462",3,NA,NA,3,1,0,1.66666666666667
"2019","1060","4620880.00","0880.00","September 30, 2019","MONTRÉAL","462",16,NA,NA,8,2,0.75,0.75
"2019","1265","5050002.06","0002.06","December 31, 2019","OTTAWA","505",2,NA,NA,2,1,0,2
"2019","1265","5050200.02","0200.02","June 30, 2019","OTTAWA","505",36,35,1,28,1.28571428571429,0,0.75
"2019","2270","5350276.01","0276.01","June 30, 2019","TORONTO","535",10,NA,NA,10,1,0,0.9
"2019","2270","5350296.00","0296.00","September 30, 2019","TORONTO","535",205,NA,NA,23,8.91304347826087,0.347826086956522,0
"2019","2270","5350413.01","0413.01","December 31, 2019","TORONTO","535",162,NA,NA,162,1,0,1.38888888888889
"2019","2410","9330037.02","0037.02","March 31, 2019","VANCOUVER","933",132,131,1,10,13.2,1.5,3.8
"2019","2440","9350014.01","0014.01","March 31, 2019","VICTORIA","935",8,6,2,7,1.14285714285714,0,0
"2019","0140","8250076.02","0076.02","September 30, 2019","CALGARY","825",10,NA,NA,2,5,0,5.5
"2019","0340","8350008.01","0008.01","December 31, 2019","EDMONTON","835",2,NA,NA,2,1,0,1.5
"2019","0610","5370133.02","0133.02","September 30, 2019","HAMILTON","537",5,NA,NA,5,1,0,0.6
"2019","1060","4620677.10","0677.10","December 31, 2019","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2019","1265","5050004.00","0004.00","June 30, 2019","OTTAWA","505",1,NA,NA,1,1,0,0
"2019","1400","4210019.00","0019.00","September 30, 2019","QUÉBEC","421",10,NA,NA,1,10,4,45
"2019","1700","7250012.07","0012.07","December 31, 2019","SASKATOON","725",233,227,6,144,1.61805555555556,0.0277777777777778,1.48550724637681
"2019","2270","5350431.02","0431.02","June 30, 2019","TORONTO","535",8,NA,NA,8,1,0,2.375
"2019","2270","5350451.05","0451.05","September 30, 2019","TORONTO","535",25,NA,NA,25,1,0,0.04
"2019","2270","5350481.01","0481.01","September 30, 2019","TORONTO","535",35,NA,NA,35,1,0,0
"2019","2270","5350575.02","0575.02","June 30, 2019","TORONTO","535",1,NA,NA,1,1,0,0
"2019","2410","9330101.04","0101.04","September 30, 2019","VANCOUVER","933",230,NA,NA,2,115,14.5,4
"2019","0340","8350043.00","0043.00","March 31, 2019","EDMONTON","835",5,NA,NA,5,1,0,1.2
"2019","0340","8359009.00","9009.00","December 31, 2019","EDMONTON","835",8,NA,NA,8,1,0,0.125
"2019","0580","2050122.03","0122.03","December 31, 2019","HALIFAX","205",9,NA,NA,9,1,0,0.111111111111111
"2019","1060","4620734.06","0734.06","December 31, 2019","MONTRÉAL","462",61,55,6,23,2.65217391304348,0.608695652173913,3.65217391304348
"2019","1265","5050170.01","0170.01","June 30, 2019","OTTAWA","505",168,NA,NA,3,56,2.66666666666667,1
"2019","1400","4210030.00","0030.00","December 31, 2019","QUÉBEC","421",2,NA,NA,1,2,2,10
"2019","1700","7250001.00","0001.00","September 30, 2019","SASKATOON","725",5,NA,NA,4,1.25,0,3.5
"2019","2270","5350083.00","0083.00","June 30, 2019","TORONTO","535",4,NA,NA,2,2,1.5,2.5
"2019","2270","5350410.13","0410.13","September 30, 2019","TORONTO","535",62,NA,NA,12,5.16666666666667,0,2.5
"2019","2270","5350485.01","0485.01","June 30, 2019","TORONTO","535",1,NA,NA,1,1,0,0
"2019","2410","9330002.01","0002.01","March 31, 2019","VANCOUVER","933",39,30,9,38,1.02631578947368,0,2
"2019","2440","9350104.00","0104.00","June 30, 2019","VICTORIA","935",3,NA,NA,3,1,0,0.333333333333333
"2019","0140","8250030.00","0030.00","September 30, 2019","CALGARY","825",5,NA,NA,4,1.25,0.5,0.25
"2019","0140","8250066.01","0066.01","June 30, 2019","CALGARY","825",124,NA,NA,4,31,1.5,17
"2019","0610","5370080.03","0080.03","June 30, 2019","HAMILTON","537",155,NA,NA,132,1.17424242424242,0,1.35606060606061
"2019","1060","4620682.06","0682.06","December 31, 2019","MONTRÉAL","462",66,NA,NA,6,11,2,0
"2019","1060","4622207.00","2207.00","September 30, 2019","MONTRÉAL","462",3,NA,NA,3,1,0,0
"2019","1265","5050151.08","0151.08","March 31, 2019","OTTAWA","505",746,NA,NA,375,1.98933333333333,0.032,1.064
"2019","1400","4210033.02","0033.02","December 31, 2019","QUÉBEC","421",7,NA,NA,2,3.5,2.5,6
"2019","1400","4210039.01","0039.01","September 30, 2019","QUÉBEC","421",3,NA,NA,2,1.5,0,3.5
"2019","2270","5350321.02","0321.02","March 31, 2019","TORONTO","535",11,NA,NA,11,1,0,5.72727272727273
"2019","2270","5350358.03","0358.03","September 30, 2019","TORONTO","535",1,NA,NA,1,1,0,7
"2019","2410","9330023.00","0023.00","September 30, 2019","VANCOUVER","933",20,17,3,20,1,0,3.6
"2019","2680","6020537.03","0537.03","December 31, 2019","WINNIPEG","602",1,NA,NA,1,1,0,0
"2019","0140","8250050.11","0050.11","September 30, 2019","CALGARY","825",30,NA,NA,30,1,0,0.4
"2019","0140","8250206.11","0206.11","June 30, 2019","CALGARY","825",24,NA,NA,4,6,0.75,18.25
"2019","0340","8350076.02","0076.02","December 31, 2019","EDMONTON","835",241,NA,NA,2,120.5,3.5,3.5
"2019","0340","8350078.17","0078.17","September 30, 2019","EDMONTON","835",150,148,2,107,1.4018691588785,0,0.570093457943925
"2019","0340","8350121.02","0121.02","June 30, 2019","EDMONTON","835",1,NA,NA,1,1,0,0
"2019","1060","4620042.00","0042.00","June 30, 2019","MONTRÉAL","462",132,NA,NA,2,66,6,4
"2019","1060","4620291.03","0291.03","March 31, 2019","MONTRÉAL","462",23,NA,NA,19,1.21052631578947,0,0.368421052631579
"2019","1060","4620694.00","0694.00","June 30, 2019","MONTRÉAL","462",24,NA,NA,17,1.41176470588235,0.117647058823529,3.52941176470588
"2019","1060","4629013.00","9013.00","June 30, 2019","MONTRÉAL","462",2,NA,NA,2,1,0,3
"2019","2270","5350313.00","0313.00","September 30, 2019","TORONTO","535",2,NA,NA,2,1,0,4
"2019","2270","5350516.26","0516.26","December 31, 2019","TORONTO","535",1,NA,NA,1,1,0,2
"2019","2410","9330185.08","0185.08","December 31, 2019","VANCOUVER","933",5,4,1,5,1,0,0.8
"2019","2680","6020018.00","0018.00","September 30, 2019","WINNIPEG","602",1,NA,NA,1,1,0,0
"2019","0140","8250015.00","0015.00","June 30, 2019","CALGARY","825",19,NA,NA,14,1.35714285714286,0.142857142857143,0.571428571428571
"2019","0340","8350079.04","0079.04","March 31, 2019","EDMONTON","835",771,754,17,428,1.80140186915888,0.0186915887850467,0.641646489104116
"2019","0580","2050123.04","0123.04","December 31, 2019","HALIFAX","205",2,NA,NA,2,1,0,1
"2019","0610","5370217.01","0217.01","December 31, 2019","HAMILTON","537",11,NA,NA,3,3.66666666666667,0,0
"2019","1265","5050125.04","0125.04","June 30, 2019","OTTAWA","505",1,NA,NA,1,1,0,4
"2019","1490","7050003.00","0003.00","September 30, 2019","REGINA","705",1,NA,NA,1,1,0,0
"2019","1490","7059000.03","9000.03","June 30, 2019","REGINA","705",3,NA,NA,3,1,0,0
"2019","2270","5350120.00","0120.00","June 30, 2019","TORONTO","535",36,NA,NA,1,36,9,14
"2019","2270","5350267.00","0267.00","June 30, 2019","TORONTO","535",13,NA,NA,13,1,0,5.84615384615385
"2019","2270","5350277.00","0277.00","September 30, 2019","TORONTO","535",14,NA,NA,14,1,0,11.5714285714286
"2019","2270","5350375.04","0375.04","March 31, 2019","TORONTO","535",21,NA,NA,3,7,0,0
"2019","2270","5350585.02","0585.02","December 31, 2019","TORONTO","535",4,NA,NA,4,1,0,1
"2019","2410","9330233.00","0233.00","March 31, 2019","VANCOUVER","933",27,17,10,24,1.125,0,1.375
"2019","2410","9330503.06","0503.06","June 30, 2019","VANCOUVER","933",48,NA,NA,1,48,4,0
"2019","2440","9350180.06","0180.06","September 30, 2019","VICTORIA","935",19,17,2,19,1,0,0.263157894736842
"2019","0140","8250047.00","0047.00","December 31, 2019","CALGARY","825",97,NA,NA,15,6.46666666666667,0.4,1.13333333333333
"2019","0610","5370048.00","0048.00","September 30, 2019","HAMILTON","537",43,NA,NA,4,10.75,1.5,2.5
"2019","1060","4620460.00","0460.00","June 30, 2019","MONTRÉAL","462",4,NA,NA,4,1,0,1.75
"2019","1060","4620632.04","0632.04","December 31, 2019","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2019","1060","4620684.10","0684.10","June 30, 2019","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2019","1400","4210024.00","0024.00","March 31, 2019","QUÉBEC","421",25,NA,NA,1,25,4,0
"2019","1400","4210170.03","0170.03","December 31, 2019","QUÉBEC","421",13,NA,NA,7,1.85714285714286,0,1
"2019","1400","4210830.01","0830.01","June 30, 2019","QUÉBEC","421",9,NA,NA,4,2.25,0,3.75
"2019","2270","5350141.01","0141.01","December 31, 2019","TORONTO","535",7,NA,NA,7,1,0,2.85714285714286
"2019","2270","5350333.00","0333.00","September 30, 2019","TORONTO","535",7,NA,NA,7,1,0,3.42857142857143
"2019","2270","5350635.00","0635.00","December 31, 2019","TORONTO","535",1,NA,NA,1,1,0,0
"2019","2410","9330057.02","0057.02","December 31, 2019","VANCOUVER","933",7,NA,NA,6,1.16666666666667,0.5,4.66666666666667
"2019","2410","9330059.09","0059.09","March 31, 2019","VANCOUVER","933",344,NA,NA,3,114.666666666667,39.3333333333333,9.33333333333333
"2019","2410","9330185.20","0185.20","December 31, 2019","VANCOUVER","933",1,NA,NA,1,1,0,0
"2019","2680","6020130.02","0130.02","June 30, 2019","WINNIPEG","602",334,NA,NA,4,83.5,5,0
"2019","0340","8350027.00","0027.00","December 31, 2019","EDMONTON","835",24,19,5,17,1.41176470588235,0,0.75
"2019","0340","8350067.02","0067.02","September 30, 2019","EDMONTON","835",8,5,3,8,1,0,0
"2019","0340","8350104.02","0104.02","June 30, 2019","EDMONTON","835",44,NA,NA,38,1.15789473684211,0,3.10810810810811
"2019","0580","2050013.00","0013.00","December 31, 2019","HALIFAX","205",14,NA,NA,9,1.55555555555556,0,1.44444444444444
"2019","0610","5370066.00","0066.00","June 30, 2019","HAMILTON","537",53,NA,NA,7,7.57142857142857,0.571428571428571,1.71428571428571
"2019","0610","5370120.03","0120.03","December 31, 2019","HAMILTON","537",16,NA,NA,16,1,0,0.8125
"2019","1060","4620370.00","0370.00","December 31, 2019","MONTRÉAL","462",4,NA,NA,4,1,0,3
"2019","1060","4620729.00","0729.00","March 31, 2019","MONTRÉAL","462",29,NA,NA,14,2.07142857142857,1,2.28571428571429
"2019","1060","4620826.13","0826.13","June 30, 2019","MONTRÉAL","462",2,NA,NA,2,1,0,1
"2019","1265","5050201.00","0201.00","June 30, 2019","OTTAWA","505",60,NA,NA,42,1.42857142857143,0,0.761904761904762
"2019","1400","4210117.01","0117.01","March 31, 2019","QUÉBEC","421",60,NA,NA,1,60,6,1
"2019","2270","5350284.00","0284.00","September 30, 2019","TORONTO","535",6,NA,NA,6,1,0,0.833333333333333
"2019","2270","5350520.02","0520.02","March 31, 2019","TORONTO","535",1569,NA,NA,2,784.5,61.5,0.5
"2019","2270","5350612.26","0612.26","December 31, 2019","TORONTO","535",242,NA,NA,1,242,25,0
"2019","2410","9330041.01","0041.01","June 30, 2019","VANCOUVER","933",1,NA,NA,1,1,0,13
"2019","2410","9330239.01","0239.01","June 30, 2019","VANCOUVER","933",24,13,11,24,1,0,2.41666666666667
"2019","2410","9330292.01","0292.01","March 31, 2019","VANCOUVER","933",8,5,3,7,1.14285714285714,0,0.428571428571429
"2019","2680","6020007.00","0007.00","December 31, 2019","WINNIPEG","602",12,8,4,12,1,0,0.363636363636364
"2019","2680","6020101.01","0101.01","December 31, 2019","WINNIPEG","602",2,NA,NA,2,1,0,0
"2019","2680","6020142.01","0142.01","September 30, 2019","WINNIPEG","602",1,NA,NA,1,1,0,0
"2019","1060","4620655.02","0655.02","March 31, 2019","MONTRÉAL","462",12,NA,NA,12,1,0,0.583333333333333
"2019","1060","4620740.01","0740.01","September 30, 2019","MONTRÉAL","462",9,NA,NA,9,1,0,0.777777777777778
"2019","2270","5350011.00","0011.00","December 31, 2019","TORONTO","535",2632,NA,NA,5,526.4,44,7.6
"2019","2270","5350033.00","0033.00","December 31, 2019","TORONTO","535",624,NA,NA,2,312,33,2
"2019","2270","5350400.15","0400.15","June 30, 2019","TORONTO","535",1,NA,NA,1,1,0,3
"2019","2270","5350451.01","0451.01","September 30, 2019","TORONTO","535",5,NA,NA,5,1,0,0
"2019","2270","5350614.02","0614.02","June 30, 2019","TORONTO","535",1,NA,NA,1,1,0,5
"2019","2270","5350623.00","0623.00","September 30, 2019","TORONTO","535",6,NA,NA,6,1,0,1.83333333333333
"2019","2410","9330114.02","0114.02","September 30, 2019","VANCOUVER","933",4,2,2,4,1,0,0
"2019","2410","9330187.15","0187.15","September 30, 2019","VANCOUVER","933",3,2,1,3,1,0,0.666666666666667
"2019","2440","9350133.00","0133.00","September 30, 2019","VICTORIA","935",23,NA,NA,9,2.55555555555556,0,1.88888888888889
"2019","2680","6020595.01","0595.01","September 30, 2019","WINNIPEG","602",35,NA,NA,23,1.52173913043478,0,3.09090909090909
"2019","1060","4620078.00","0078.00","December 31, 2019","MONTRÉAL","462",3,NA,NA,1,3,3,8
"2019","1060","4620806.01","0806.01","December 31, 2019","MONTRÉAL","462",27,NA,NA,6,4.5,0.5,0.833333333333333
"2019","1400","4210021.00","0021.00","December 31, 2019","QUÉBEC","421",3,NA,NA,1,3,3,0
"2019","2270","5350141.02","0141.02","March 31, 2019","TORONTO","535",4,NA,NA,4,1,0,1.75
"2019","2270","5350371.00","0371.00","June 30, 2019","TORONTO","535",6,NA,NA,6,1,0,2.5
"2019","2270","5350513.04","0513.04","September 30, 2019","TORONTO","535",1,NA,NA,1,1,0,11
"2019","2410","9330044.00","0044.00","March 31, 2019","VANCOUVER","933",15,13,2,15,1,0,2.6
"2019","2410","9330055.02","0055.02","September 30, 2019","VANCOUVER","933",3,NA,NA,3,1,0,2.66666666666667
"2019","2440","9350160.04","0160.04","September 30, 2019","VICTORIA","935",5,4,1,5,1,0,1
"2019","2680","6020551.00","0551.00","December 31, 2019","WINNIPEG","602",3,NA,NA,3,1,0,0
"2019","1060","4620707.00","0707.00","September 30, 2019","MONTRÉAL","462",10,NA,NA,5,2,1.6,2.6
"2019","1060","4620858.02","0858.02","December 31, 2019","MONTRÉAL","462",13,NA,NA,8,1.625,0.5,1.75
"2019","1265","5050061.00","0061.00","September 30, 2019","OTTAWA","505",109,NA,NA,5,21.8,3.4,2.2
"2019","1265","5050181.01","0181.01","June 30, 2019","OTTAWA","505",7,NA,NA,7,1,0,0.714285714285714
"2019","1400","4210011.00","0011.00","March 31, 2019","QUÉBEC","421",28,NA,NA,3,9.33333333333333,1.33333333333333,2.66666666666667
"2019","1490","7050104.00","0104.00","September 30, 2019","REGINA","705",2,NA,NA,2,1,0,0
"2019","2270","5350223.01","0223.01","September 30, 2019","TORONTO","535",2,NA,NA,2,1,0,14
"2019","2410","9330240.01","0240.01","September 30, 2019","VANCOUVER","933",431,426,5,13,33.1538461538462,5,2.30769230769231
"2019","2680","6020140.01","0140.01","June 30, 2019","WINNIPEG","602",59,NA,NA,2,29.5,3.5,0.5
"2019","0340","8350142.03","0142.03","December 31, 2019","EDMONTON","835",82,80,2,38,2.15789473684211,0.157894736842105,0.631578947368421
