Year,Region,Sex,Age,Pop
2046,4,1,27,785
2046,4,1,28,765
2046,4,1,29,740
2046,4,1,30,760
2046,4,1,31,715
2046,4,1,32,695
2046,4,1,33,685
2046,4,1,34,740
2046,4,1,35,750
2046,4,1,36,775
2046,4,1,37,760
2046,4,1,38,800
2046,4,1,39,815
2046,4,1,40,765
2046,4,1,41,765
2046,4,1,42,745
2046,4,1,43,700
2046,4,1,44,725
2046,4,1,45,705
2046,4,1,46,735
2046,4,1,47,700
2046,4,1,48,690
2046,4,1,49,590
2046,4,1,50,605
2046,4,1,51,555
2046,4,1,52,615
2046,4,1,53,650
2046,4,1,54,625
2046,4,1,55,675
2046,4,1,56,680
2046,4,1,57,670
2046,4,1,58,645
2046,4,1,59,660
2046,4,1,60,735
2046,4,1,61,715
2046,4,1,62,765
2046,4,1,63,705
2046,4,1,64,675
2046,4,1,65,715
2046,4,1,66,700
2046,4,1,67,720
2046,4,1,68,635
2046,4,1,69,650
2046,4,1,70,630
2046,4,1,71,570
2046,4,1,72,585
2046,4,1,73,565
2046,4,1,74,580
2046,4,1,75,565
2046,4,1,76,535
2046,4,1,77,505
2046,4,1,78,500
2046,4,1,79,440
2046,4,1,80,450
2046,4,1,81,535
2046,4,1,82,480
2046,4,1,83,495
2046,4,1,84,450
2046,4,1,85,425
2046,4,1,86,410
2046,4,1,87,365
2046,4,1,88,340
2046,4,1,89,270
2046,4,1,90+,1170
2001,4,2,Total,39851
2001,4,2,0,497
2001,4,2,1,507
2001,4,2,2,458
2001,4,2,3,533
2001,4,2,4,463
2001,4,2,5,518
2001,4,2,6,529
2001,4,2,7,544
2001,4,2,8,582
2001,4,2,9,538
2001,4,2,10,507
2001,4,2,11,568
2001,4,2,12,557
2001,4,2,13,554
2001,4,2,14,623
2001,4,2,15,571
2001,4,2,16,572
2001,4,2,17,593
2001,4,2,18,660
2001,4,2,19,733
2001,4,2,20,730
2001,4,2,21,716
2001,4,2,22,642
2001,4,2,23,625
2001,4,2,24,630
2001,4,2,25,605
2001,4,2,26,637
2001,4,2,27,671
2001,4,2,28,615
2001,4,2,29,628
2001,4,2,30,622
2001,4,2,31,640
2001,4,2,32,633
2001,4,2,33,596
2001,4,2,34,597
2001,4,2,35,595
2001,4,2,36,663
2001,4,2,37,707
2001,4,2,38,724
2001,4,2,39,724
2001,4,2,40,696
2001,4,2,41,698
2001,4,2,42,699
2001,4,2,43,695
2001,4,2,44,706
2001,4,2,45,620
2001,4,2,46,604
2001,4,2,47,617
2001,4,2,48,581
2001,4,2,49,522
2001,4,2,50,544
2001,4,2,51,465
2001,4,2,52,447
2001,4,2,53,441
2001,4,2,54,426
2001,4,2,55,380
2001,4,2,56,385
2001,4,2,57,374
2001,4,2,58,348
2001,4,2,59,299
2001,4,2,60,300
2001,4,2,61,286
2001,4,2,62,266
2001,4,2,63,265
2001,4,2,64,273
2001,4,2,65,245
2001,4,2,66,232
2001,4,2,67,225
2001,4,2,68,238
2001,4,2,69,221
2001,4,2,70,217
2001,4,2,71,197
2001,4,2,72,175
2001,4,2,73,164
2001,4,2,74,148
2001,4,2,75,144
2001,4,2,76,157
2001,4,2,77,163
2001,4,2,78,162
2001,4,2,79,143
2001,4,2,80,127
2001,4,2,81,110
2001,4,2,82,92
2001,4,2,83,75
2001,4,2,84,76
2001,4,2,85,81
2001,4,2,86,66
2001,4,2,87,72
2001,4,2,88,64
2001,4,2,89,36
2001,4,2,90+,177
2002,4,2,Total,40130
2002,4,2,0,451
2002,4,2,1,492
2002,4,2,2,527
2002,4,2,3,469
2002,4,2,4,536
2002,4,2,5,464
2002,4,2,6,530
2002,4,2,7,535
2002,4,2,8,546
2002,4,2,9,595
2002,4,2,10,541
2002,4,2,11,511
2002,4,2,12,567
2002,4,2,13,563
2002,4,2,14,552
2002,4,2,15,624
2002,4,2,16,579
2002,4,2,17,573
2002,4,2,18,596
2002,4,2,19,654
2002,4,2,20,721
2002,4,2,21,710
2002,4,2,22,695
2002,4,2,23,626
2002,4,2,24,618
2002,4,2,25,620
2002,4,2,26,601
2002,4,2,27,633
2002,4,2,28,656
2002,4,2,29,609
2002,4,2,30,628
2002,4,2,31,619
2002,4,2,32,638
2002,4,2,33,627
2002,4,2,34,601
2002,4,2,35,598
2002,4,2,36,593
2002,4,2,37,671
2002,4,2,38,697
2002,4,2,39,717
2002,4,2,40,717
2002,4,2,41,700
2002,4,2,42,699
2002,4,2,43,707
2002,4,2,44,697
2002,4,2,45,714
2002,4,2,46,627
2002,4,2,47,608
2002,4,2,48,624
2002,4,2,49,579
2002,4,2,50,523
2002,4,2,51,538
2002,4,2,52,466
2002,4,2,53,447
2002,4,2,54,441
2002,4,2,55,431
2002,4,2,56,372
2002,4,2,57,385
2002,4,2,58,381
2002,4,2,59,348
2002,4,2,60,304
2002,4,2,61,301
2002,4,2,62,280
2002,4,2,63,261
2002,4,2,64,262
2002,4,2,65,272
2002,4,2,66,245
2002,4,2,67,239
2002,4,2,68,225
2002,4,2,69,239
2002,4,2,70,216
2002,4,2,71,213
2002,4,2,72,196
2002,4,2,73,174
2002,4,2,74,166
2002,4,2,75,149
2002,4,2,76,135
2002,4,2,77,143
2002,4,2,78,156
2002,4,2,79,153
2002,4,2,80,135
2002,4,2,81,117
2002,4,2,82,104
2002,4,2,83,91
2002,4,2,84,72
2002,4,2,85,75
2002,4,2,86,72
2002,4,2,87,55
2002,4,2,88,63
2002,4,2,89,55
2002,4,2,90+,175
2003,4,2,Total,40292
2003,4,2,0,511
2003,4,2,1,450
2003,4,2,2,494
2003,4,2,3,526
2003,4,2,4,469
2003,4,2,5,526
2003,4,2,6,460
2003,4,2,7,538
2003,4,2,8,539
2003,4,2,9,544
2003,4,2,10,598
2003,4,2,11,538
2003,4,2,12,511
2003,4,2,13,560
2003,4,2,14,559
2003,4,2,15,551
2003,4,2,16,618
2003,4,2,17,578
2003,4,2,18,568
2003,4,2,19,596
2003,4,2,20,637
2003,4,2,21,698
2003,4,2,22,679
2003,4,2,23,663
2003,4,2,24,604
2003,4,2,25,619
2003,4,2,26,612
2003,4,2,27,607
2003,4,2,28,632
2003,4,2,29,651
2003,4,2,30,604
2003,4,2,31,622
2003,4,2,32,613
2003,4,2,33,641
2003,4,2,34,617
2003,4,2,35,602
2003,4,2,36,601
2003,4,2,37,595
2003,4,2,38,674
2003,4,2,39,689
2003,4,2,40,713
2003,4,2,41,717
2003,4,2,42,707
2003,4,2,43,701
2003,4,2,44,715
2003,4,2,45,693
2003,4,2,46,725
2003,4,2,47,623
2003,4,2,48,607
2003,4,2,49,623
2003,4,2,50,575
2003,4,2,51,516
2003,4,2,52,535
2003,4,2,53,470
2003,4,2,54,450
2003,4,2,55,440
2003,4,2,56,432
2003,4,2,57,371
2003,4,2,58,383
2003,4,2,59,381
2003,4,2,60,347
2003,4,2,61,304
2003,4,2,62,294
2003,4,2,63,271
2003,4,2,64,258
2003,4,2,65,256
2003,4,2,66,269
2003,4,2,67,241
2003,4,2,68,237
2003,4,2,69,221
2003,4,2,70,239
2003,4,2,71,210
2003,4,2,72,209
2003,4,2,73,192
2003,4,2,74,174
2003,4,2,75,166
2003,4,2,76,145
2003,4,2,77,129
2003,4,2,78,142
2003,4,2,79,147
2003,4,2,80,148
2003,4,2,81,119
2003,4,2,82,112
2003,4,2,83,102
2003,4,2,84,91
2003,4,2,85,67
2003,4,2,86,69
2003,4,2,87,68
2003,4,2,88,52
2003,4,2,89,51
2003,4,2,90+,191
2004,4,2,Total,40368
2004,4,2,0,482
2004,4,2,1,505
2004,4,2,2,447
2004,4,2,3,485
2004,4,2,4,532
2004,4,2,5,469
2004,4,2,6,522
2004,4,2,7,461
2004,4,2,8,549
2004,4,2,9,543
2004,4,2,10,544
2004,4,2,11,610
2004,4,2,12,541
2004,4,2,13,513
2004,4,2,14,559
2004,4,2,15,559
2004,4,2,16,550
2004,4,2,17,618
2004,4,2,18,574
2004,4,2,19,578
2004,4,2,20,603
2004,4,2,21,635
2004,4,2,22,689
2004,4,2,23,658
2004,4,2,24,650
2004,4,2,25,601
2004,4,2,26,610
2004,4,2,27,604
2004,4,2,28,604
2004,4,2,29,628
2004,4,2,30,629
2004,4,2,31,586
2004,4,2,32,610
2004,4,2,33,608
2004,4,2,34,634
2004,4,2,35,603
2004,4,2,36,596
2004,4,2,37,595
2004,4,2,38,592
2004,4,2,39,677
2004,4,2,40,690
2004,4,2,41,707
2004,4,2,42,718
2004,4,2,43,711
2004,4,2,44,703
2004,4,2,45,717
2004,4,2,46,682
2004,4,2,47,727
2004,4,2,48,618
2004,4,2,49,599
2004,4,2,50,623
2004,4,2,51,570
2004,4,2,52,514
2004,4,2,53,529
2004,4,2,54,465
2004,4,2,55,451
2004,4,2,56,434
2004,4,2,57,433
2004,4,2,58,366
2004,4,2,59,381
2004,4,2,60,376
2004,4,2,61,341
2004,4,2,62,306
2004,4,2,63,291
2004,4,2,64,266
2004,4,2,65,249
2004,4,2,66,247
2004,4,2,67,258
2004,4,2,68,230
2004,4,2,69,230
2004,4,2,70,217
2004,4,2,71,234
2004,4,2,72,203
2004,4,2,73,209
2004,4,2,74,187
2004,4,2,75,171
2004,4,2,76,164
2004,4,2,77,135
2004,4,2,78,121
2004,4,2,79,138
2004,4,2,80,137
2004,4,2,81,139
2004,4,2,82,113
2004,4,2,83,105
2004,4,2,84,99
2004,4,2,85,84
2004,4,2,86,64
2004,4,2,87,63
2004,4,2,88,59
2004,4,2,89,47
2004,4,2,90+,194
2005,4,2,Total,40568
2005,4,2,0,463
2005,4,2,1,468
2005,4,2,2,500
2005,4,2,3,430
2005,4,2,4,476
2005,4,2,5,525
2005,4,2,6,461
2005,4,2,7,512
2005,4,2,8,454
2005,4,2,9,555
2005,4,2,10,548
2005,4,2,11,544
2005,4,2,12,619
2005,4,2,13,546
2005,4,2,14,519
2005,4,2,15,555
2005,4,2,16,561
2005,4,2,17,545
2005,4,2,18,612
2005,4,2,19,587
2005,4,2,20,593
2005,4,2,21,627
2005,4,2,22,632
2005,4,2,23,690
2005,4,2,24,658
2005,4,2,25,662
2005,4,2,26,589
2005,4,2,27,607
2005,4,2,28,612
2005,4,2,29,608
2005,4,2,30,627
2005,4,2,31,618
2005,4,2,32,579
2005,4,2,33,602
2005,4,2,34,599
2005,4,2,35,634
2005,4,2,36,592
2005,4,2,37,596
2005,4,2,38,591
2005,4,2,39,595
2005,4,2,40,684
2005,4,2,41,694
2005,4,2,42,712
2005,4,2,43,724
2005,4,2,44,714
2005,4,2,45,703
2005,4,2,46,718
2005,4,2,47,674
2005,4,2,48,725
2005,4,2,49,610
2005,4,2,50,594
2005,4,2,51,621
2005,4,2,52,571
2005,4,2,53,517
2005,4,2,54,529
2005,4,2,55,468
2005,4,2,56,451
2005,4,2,57,433
2005,4,2,58,438
2005,4,2,59,363
2005,4,2,60,374
2005,4,2,61,374
2005,4,2,62,333
2005,4,2,63,304
2005,4,2,64,290
2005,4,2,65,262
2005,4,2,66,242
2005,4,2,67,241
2005,4,2,68,253
2005,4,2,69,219
2005,4,2,70,224
2005,4,2,71,209
2005,4,2,72,231
2005,4,2,73,196
2005,4,2,74,204
2005,4,2,75,185
2005,4,2,76,164
2005,4,2,77,158
2005,4,2,78,131
2005,4,2,79,119
2005,4,2,80,133
2005,4,2,81,128
2005,4,2,82,130
2005,4,2,83,107
2005,4,2,84,99
2005,4,2,85,91
2005,4,2,86,77
2005,4,2,87,56
2005,4,2,88,57
2005,4,2,89,50
2005,4,2,90+,193
2006,4,2,Total,41180
2006,4,2,0,532
2006,4,2,1,463
2006,4,2,2,473
2006,4,2,3,482
2006,4,2,4,437
2006,4,2,5,462
2006,4,2,6,524
2006,4,2,7,483
2006,4,2,8,502
2006,4,2,9,470
2006,4,2,10,564
2006,4,2,11,564
2006,4,2,12,558
2006,4,2,13,629
2006,4,2,14,554
2006,4,2,15,539
2006,4,2,16,554
2006,4,2,17,565
2006,4,2,18,549
2006,4,2,19,618
2006,4,2,20,594
2006,4,2,21,625
2006,4,2,22,652
2006,4,2,23,652
2006,4,2,24,688
2006,4,2,25,666
2006,4,2,26,649
2006,4,2,27,606
2006,4,2,28,619
2006,4,2,29,616
2006,4,2,30,642
2006,4,2,31,624
2006,4,2,32,615
2006,4,2,33,590
2006,4,2,34,599
2006,4,2,35,603
2006,4,2,36,635
2006,4,2,37,584
2006,4,2,38,605
2006,4,2,39,597
2006,4,2,40,621
2006,4,2,41,707
2006,4,2,42,711
2006,4,2,43,721
2006,4,2,44,730
2006,4,2,45,725
2006,4,2,46,697
2006,4,2,47,704
2006,4,2,48,673
2006,4,2,49,707
2006,4,2,50,613
2006,4,2,51,594
2006,4,2,52,619
2006,4,2,53,567
2006,4,2,54,523
2006,4,2,55,519
2006,4,2,56,476
2006,4,2,57,453
2006,4,2,58,432
2006,4,2,59,431
2006,4,2,60,360
2006,4,2,61,368
2006,4,2,62,370
2006,4,2,63,326
2006,4,2,64,305
2006,4,2,65,286
2006,4,2,66,256
2006,4,2,67,238
2006,4,2,68,235
2006,4,2,69,245
2006,4,2,70,214
2006,4,2,71,222
2006,4,2,72,209
2006,4,2,73,220
2006,4,2,74,194
2006,4,2,75,200
2006,4,2,76,180
2006,4,2,77,158
2006,4,2,78,157
2006,4,2,79,126
2006,4,2,80,115
2006,4,2,81,122
2006,4,2,82,120
2006,4,2,83,121
2006,4,2,84,101
2006,4,2,85,88
2006,4,2,86,84
2006,4,2,87,66
2006,4,2,88,53
2006,4,2,89,46
2006,4,2,90+,189
2007,4,2,Total,41846
2007,4,2,0,520
2007,4,2,1,532
2007,4,2,2,458
2007,4,2,3,471
2007,4,2,4,478
2007,4,2,5,435
2007,4,2,6,461
2007,4,2,7,519
2007,4,2,8,485
2007,4,2,9,507
2007,4,2,10,466
2007,4,2,11,565
2007,4,2,12,567
2007,4,2,13,558
2007,4,2,14,631
2007,4,2,15,562
2007,4,2,16,535
2007,4,2,17,571
2007,4,2,18,570
2007,4,2,19,574
2007,4,2,20,635
2007,4,2,21,631
2007,4,2,22,669
2007,4,2,23,704
2007,4,2,24,688
2007,4,2,25,739
2007,4,2,26,702
2007,4,2,27,660
2007,4,2,28,615
2007,4,2,29,614
2007,4,2,30,640
2007,4,2,31,639
2007,4,2,32,627
2007,4,2,33,623
2007,4,2,34,600
2007,4,2,35,605
2007,4,2,36,610
2007,4,2,37,644
2007,4,2,38,592
2007,4,2,39,613
2007,4,2,40,611
2007,4,2,41,621
2007,4,2,42,697
2007,4,2,43,709
2007,4,2,44,709
2007,4,2,45,736
2007,4,2,46,723
2007,4,2,47,711
2007,4,2,48,711
2007,4,2,49,683
2007,4,2,50,699
2007,4,2,51,611
2007,4,2,52,589
2007,4,2,53,615
2007,4,2,54,556
2007,4,2,55,515
2007,4,2,56,515
2007,4,2,57,474
2007,4,2,58,453
2007,4,2,59,433
2007,4,2,60,430
2007,4,2,61,357
2007,4,2,62,361
2007,4,2,63,363
2007,4,2,64,319
2007,4,2,65,301
2007,4,2,66,274
2007,4,2,67,245
2007,4,2,68,229
2007,4,2,69,228
2007,4,2,70,239
2007,4,2,71,209
2007,4,2,72,213
2007,4,2,73,196
2007,4,2,74,213
2007,4,2,75,188
2007,4,2,76,191
2007,4,2,77,172
2007,4,2,78,149
2007,4,2,79,153
2007,4,2,80,125
2007,4,2,81,109
2007,4,2,82,118
2007,4,2,83,113
2007,4,2,84,116
2007,4,2,85,87
2007,4,2,86,83
2007,4,2,87,73
2007,4,2,88,62
2007,4,2,89,47
2007,4,2,90+,197
2008,4,2,Total,42514
2008,4,2,0,592
2008,4,2,1,516
2008,4,2,2,523
2008,4,2,3,450
2008,4,2,4,470
2008,4,2,5,480
2008,4,2,6,432
2008,4,2,7,458
2008,4,2,8,514
2008,4,2,9,491
2008,4,2,10,510
2008,4,2,11,466
2008,4,2,12,562
2008,4,2,13,565
2008,4,2,14,564
2008,4,2,15,630
2008,4,2,16,564
2008,4,2,17,522
2008,4,2,18,585
2008,4,2,19,605
2008,4,2,20,576
2008,4,2,21,660
2008,4,2,22,653
2008,4,2,23,721
2008,4,2,24,778
2008,4,2,25,728
2008,4,2,26,793
2008,4,2,27,727
2008,4,2,28,663
2008,4,2,29,640
2008,4,2,30,617
2008,4,2,31,639
2008,4,2,32,637
2008,4,2,33,610
2008,4,2,34,638
2008,4,2,35,592
2008,4,2,36,604
2008,4,2,37,614
2008,4,2,38,654
2008,4,2,39,599
2008,4,2,40,623
2008,4,2,41,615
2008,4,2,42,622
2008,4,2,43,690
2008,4,2,44,702
2008,4,2,45,701
2008,4,2,46,739
2008,4,2,47,725
2008,4,2,48,717
2008,4,2,49,713
2008,4,2,50,689
2008,4,2,51,691
2008,4,2,52,605
2008,4,2,53,583
2008,4,2,54,607
2008,4,2,55,549
2008,4,2,56,507
2008,4,2,57,511
2008,4,2,58,472
2008,4,2,59,455
2008,4,2,60,428
2008,4,2,61,431
2008,4,2,62,357
2008,4,2,63,349
2008,4,2,64,352
2008,4,2,65,315
2008,4,2,66,290
2008,4,2,67,267
2008,4,2,68,241
2008,4,2,69,221
2008,4,2,70,222
2008,4,2,71,239
2008,4,2,72,198
2008,4,2,73,206
2008,4,2,74,191
2008,4,2,75,205
2008,4,2,76,180
2008,4,2,77,186
2008,4,2,78,163
2008,4,2,79,147
2008,4,2,80,147
2008,4,2,81,117
2008,4,2,82,102
2008,4,2,83,112
2008,4,2,84,107
2008,4,2,85,109
2008,4,2,86,80
2008,4,2,87,76
2008,4,2,88,65
2008,4,2,89,54
2008,4,2,90+,199
2009,4,2,Total,43036
2009,4,2,0,550
2009,4,2,1,570
2009,4,2,2,505
2009,4,2,3,518
2009,4,2,4,446
2009,4,2,5,468
2009,4,2,6,481
2009,4,2,7,434
2009,4,2,8,452
2009,4,2,9,505
2009,4,2,10,493
2009,4,2,11,515
2009,4,2,12,464
2009,4,2,13,564
2009,4,2,14,560
2009,4,2,15,566
2009,4,2,16,622
2009,4,2,17,563
2009,4,2,18,517
2009,4,2,19,616
2009,4,2,20,616
2009,4,2,21,614
2009,4,2,22,694
2009,4,2,23,715
2009,4,2,24,754
2009,4,2,25,807
2009,4,2,26,759
2009,4,2,27,791
2009,4,2,28,762
2009,4,2,29,675
2009,4,2,30,644
2009,4,2,31,649
2009,4,2,32,638
2009,4,2,33,631
2009,4,2,34,607
2009,4,2,35,648
2009,4,2,36,599
2009,4,2,37,610
2009,4,2,38,619
2009,4,2,39,652
2009,4,2,40,592
2009,4,2,41,621
2009,4,2,42,613
2009,4,2,43,615
2009,4,2,44,680
2009,4,2,45,695
2009,4,2,46,693
2009,4,2,47,740
2009,4,2,48,725
2009,4,2,49,725
2009,4,2,50,707
2009,4,2,51,685
2009,4,2,52,680
2009,4,2,53,598
2009,4,2,54,574
2009,4,2,55,600
2009,4,2,56,535
2009,4,2,57,497
2009,4,2,58,507
2009,4,2,59,470
2009,4,2,60,451
2009,4,2,61,427
2009,4,2,62,423
2009,4,2,63,349
2009,4,2,64,335
2009,4,2,65,346
2009,4,2,66,314
2009,4,2,67,281
2009,4,2,68,265
2009,4,2,69,238
2009,4,2,70,216
2009,4,2,71,217
2009,4,2,72,232
2009,4,2,73,193
2009,4,2,74,200
2009,4,2,75,184
2009,4,2,76,198
2009,4,2,77,171
2009,4,2,78,178
2009,4,2,79,158
2009,4,2,80,141
2009,4,2,81,145
2009,4,2,82,117
2009,4,2,83,95
2009,4,2,84,104
2009,4,2,85,108
2009,4,2,86,96
2009,4,2,87,70
2009,4,2,88,68
2009,4,2,89,60
2009,4,2,90+,211
2010,4,2,Total,43293
2010,4,2,0,528
2010,4,2,1,536
2010,4,2,2,549
2010,4,2,3,506
2010,4,2,4,515
2010,4,2,5,442
2010,4,2,6,472
2010,4,2,7,485
2010,4,2,8,441
2010,4,2,9,450
2010,4,2,10,497
2010,4,2,11,499
2010,4,2,12,516
2010,4,2,13,458
2010,4,2,14,555
2010,4,2,15,556
2010,4,2,16,564
2010,4,2,17,616
2010,4,2,18,568
2010,4,2,19,544
2010,4,2,20,638
2010,4,2,21,612
2010,4,2,22,653
2010,4,2,23,746
2010,4,2,24,743
2010,4,2,25,787
2010,4,2,26,800
2010,4,2,27,749
2010,4,2,28,794
2010,4,2,29,773
2010,4,2,30,687
2010,4,2,31,636
2010,4,2,32,637
2010,4,2,33,642
2010,4,2,34,639
2010,4,2,35,601
2010,4,2,36,651
2010,4,2,37,599
2010,4,2,38,599
2010,4,2,39,614
2010,4,2,40,645
2010,4,2,41,574
2010,4,2,42,606
2010,4,2,43,605
2010,4,2,44,598
2010,4,2,45,666
2010,4,2,46,692
2010,4,2,47,685
2010,4,2,48,739
2010,4,2,49,718
2010,4,2,50,725
2010,4,2,51,706
2010,4,2,52,687
2010,4,2,53,672
2010,4,2,54,595
2010,4,2,55,570
2010,4,2,56,598
2010,4,2,57,523
2010,4,2,58,488
2010,4,2,59,502
2010,4,2,60,466
2010,4,2,61,446
2010,4,2,62,421
2010,4,2,63,419
2010,4,2,64,343
2010,4,2,65,320
2010,4,2,66,336
2010,4,2,67,311
2010,4,2,68,274
2010,4,2,69,257
2010,4,2,70,234
2010,4,2,71,211
2010,4,2,72,214
2010,4,2,73,228
2010,4,2,74,189
2010,4,2,75,194
2010,4,2,76,174
2010,4,2,77,192
2010,4,2,78,166
2010,4,2,79,169
2010,4,2,80,151
2010,4,2,81,135
2010,4,2,82,139
2010,4,2,83,111
2010,4,2,84,90
2010,4,2,85,97
2010,4,2,86,96
2010,4,2,87,80
2010,4,2,88,65
2010,4,2,89,54
2010,4,2,90+,220
2011,4,2,Total,43320
2011,4,2,0,526
2011,4,2,1,527
2011,4,2,2,534
2011,4,2,3,528
2011,4,2,4,522
2011,4,2,5,507
2011,4,2,6,450
2011,4,2,7,478
2011,4,2,8,484
2011,4,2,9,452
2011,4,2,10,456
2011,4,2,11,478
2011,4,2,12,509
2011,4,2,13,516
2011,4,2,14,469
2011,4,2,15,538
2011,4,2,16,551
2011,4,2,17,578
2011,4,2,18,603
2011,4,2,19,602
2011,4,2,20,552
2011,4,2,21,650
2011,4,2,22,640
2011,4,2,23,667
2011,4,2,24,745
2011,4,2,25,691
2011,4,2,26,745
2011,4,2,27,757
2011,4,2,28,728
2011,4,2,29,772
2011,4,2,30,763
2011,4,2,31,691
2011,4,2,32,636
2011,4,2,33,608
2011,4,2,34,628
2011,4,2,35,620
2011,4,2,36,590
2011,4,2,37,648
2011,4,2,38,593
2011,4,2,39,590
2011,4,2,40,595
2011,4,2,41,621
2011,4,2,42,565
2011,4,2,43,588
2011,4,2,44,595
2011,4,2,45,596
2011,4,2,46,656
2011,4,2,47,693
2011,4,2,48,685
2011,4,2,49,745
2011,4,2,50,720
2011,4,2,51,732
2011,4,2,52,702
2011,4,2,53,694
2011,4,2,54,650
2011,4,2,55,596
2011,4,2,56,575
2011,4,2,57,588
2011,4,2,58,518
2011,4,2,59,481
2011,4,2,60,489
2011,4,2,61,464
2011,4,2,62,441
2011,4,2,63,421
2011,4,2,64,409
2011,4,2,65,347
2011,4,2,66,309
2011,4,2,67,329
2011,4,2,68,308
2011,4,2,69,267
2011,4,2,70,250
2011,4,2,71,232
2011,4,2,72,209
2011,4,2,73,214
2011,4,2,74,223
2011,4,2,75,191
2011,4,2,76,183
2011,4,2,77,170
2011,4,2,78,179
2011,4,2,79,164
2011,4,2,80,158
2011,4,2,81,143
2011,4,2,82,129
2011,4,2,83,134
2011,4,2,84,105
2011,4,2,85,82
2011,4,2,86,95
2011,4,2,87,92
2011,4,2,88,72
2011,4,2,89,64
2011,4,2,90+,230
2012,4,2,Total,43351
2012,4,2,0,538
2012,4,2,1,516
2012,4,2,2,511
2012,4,2,3,531
2012,4,2,4,526
2012,4,2,5,518
2012,4,2,6,506
2012,4,2,7,452
2012,4,2,8,473
2012,4,2,9,482
2012,4,2,10,447
2012,4,2,11,459
2012,4,2,12,475
2012,4,2,13,507
2012,4,2,14,521
2012,4,2,15,469
2012,4,2,16,525
2012,4,2,17,538
2012,4,2,18,548
2012,4,2,19,603
2012,4,2,20,584
2012,4,2,21,540
2012,4,2,22,665
2012,4,2,23,666
2012,4,2,24,675
2012,4,2,25,735
2012,4,2,26,675
2012,4,2,27,721
2012,4,2,28,739
2012,4,2,29,728
2012,4,2,30,774
2012,4,2,31,739
2012,4,2,32,677
2012,4,2,33,634
2012,4,2,34,610
2012,4,2,35,631
2012,4,2,36,624
2012,4,2,37,587
2012,4,2,38,634
2012,4,2,39,588
2012,4,2,40,584
2012,4,2,41,597
2012,4,2,42,626
2012,4,2,43,563
2012,4,2,44,588
2012,4,2,45,598
2012,4,2,46,597
2012,4,2,47,655
2012,4,2,48,685
2012,4,2,49,679
2012,4,2,50,739
2012,4,2,51,715
2012,4,2,52,715
2012,4,2,53,699
2012,4,2,54,692
2012,4,2,55,655
2012,4,2,56,588
2012,4,2,57,577
2012,4,2,58,591
2012,4,2,59,508
2012,4,2,60,478
2012,4,2,61,486
2012,4,2,62,457
2012,4,2,63,432
2012,4,2,64,417
2012,4,2,65,407
2012,4,2,66,340
2012,4,2,67,301
2012,4,2,68,321
2012,4,2,69,302
2012,4,2,70,260
2012,4,2,71,243
2012,4,2,72,225
2012,4,2,73,203
2012,4,2,74,206
2012,4,2,75,213
2012,4,2,76,190
2012,4,2,77,177
2012,4,2,78,163
2012,4,2,79,172
2012,4,2,80,149
2012,4,2,81,155
2012,4,2,82,137
2012,4,2,83,122
2012,4,2,84,125
2012,4,2,85,99
2012,4,2,86,74
2012,4,2,87,84
2012,4,2,88,84
2012,4,2,89,62
2012,4,2,90+,245
2013,4,2,Total,43879
2013,4,2,0,510
2013,4,2,1,529
2013,4,2,2,516
2013,4,2,3,505
2013,4,2,4,536
2013,4,2,5,536
2013,4,2,6,519
2013,4,2,7,507
2013,4,2,8,458
2013,4,2,9,483
2013,4,2,10,486
2013,4,2,11,450
2013,4,2,12,474
2013,4,2,13,482
2013,4,2,14,516
2013,4,2,15,526
2013,4,2,16,467
2013,4,2,17,515
2013,4,2,18,541
2013,4,2,19,560
2013,4,2,20,606
2013,4,2,21,611
2013,4,2,22,594
2013,4,2,23,709
2013,4,2,24,689
2013,4,2,25,687
2013,4,2,26,730
2013,4,2,27,674
2013,4,2,28,728
2013,4,2,29,747
2013,4,2,30,732
2013,4,2,31,766
2013,4,2,32,746
2013,4,2,33,689
2013,4,2,34,636
2013,4,2,35,619
2013,4,2,36,629
2013,4,2,37,635
2013,4,2,38,594
2013,4,2,39,639
2013,4,2,40,587
2013,4,2,41,590
2013,4,2,42,596
2013,4,2,43,623
2013,4,2,44,559
2013,4,2,45,583
2013,4,2,46,600
2013,4,2,47,601
2013,4,2,48,658
2013,4,2,49,685
2013,4,2,50,677
2013,4,2,51,741
2013,4,2,52,711
2013,4,2,53,702
2013,4,2,54,696
2013,4,2,55,686
2013,4,2,56,655
2013,4,2,57,584
2013,4,2,58,581
2013,4,2,59,591
2013,4,2,60,503
2013,4,2,61,477
2013,4,2,62,481
2013,4,2,63,451
2013,4,2,64,419
2013,4,2,65,412
2013,4,2,66,404
2013,4,2,67,342
2013,4,2,68,295
2013,4,2,69,314
2013,4,2,70,300
2013,4,2,71,257
2013,4,2,72,240
2013,4,2,73,219
2013,4,2,74,196
2013,4,2,75,202
2013,4,2,76,208
2013,4,2,77,188
2013,4,2,78,169
2013,4,2,79,157
2013,4,2,80,167
2013,4,2,81,139
2013,4,2,82,146
2013,4,2,83,126
2013,4,2,84,115
2013,4,2,85,116
2013,4,2,86,92
2013,4,2,87,70
2013,4,2,88,75
2013,4,2,89,75
2013,4,2,90+,242
2014,4,2,Total,44380
2014,4,2,0,565
2014,4,2,1,520
2014,4,2,2,524
2014,4,2,3,522
2014,4,2,4,510
2014,4,2,5,546
