year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
2020,4044,171999.20510499997,172098.727557,1340278.6296780002,46843.78687,26233.392886000005,16522.196540999998,31757.8209,486067.09536,5318.51624,338292.8733780001,41885.92226000001
2020,4549,160679.24737199998,180679.98030000002,1343315.339865,45863.085660000004,28312.233648,19163.403000000002,34103.44879000001,512565.484726,5769.06404,314321.518104,37510.9982
2020,5054,150659.818525,194619.39740000002,1408096.149521,45718.510700000006,29917.870155000004,22343.021876,37262.46337000001,549615.8599180001,5900.673920000001,329200.30177099997,37167.62025000001
2020,5559,163788.447144,216555.87330000004,1594710.481248,52476.905372,35644.801864,23740.795964,45691.260822,613084.6753000001,6727.334856,386272.98345,44400.922935999995
2020,6064,151592.192916,207366.82517199998,1496477.908183,48618.033225,35492.051048,23737.041955,44543.7801,548778.304592,6789.004260000001,380782.58306399995,44007.736949000006
2020,6569,121011.92869500001,183137.69442500002,1290369.43774,42663.81042,32691.263394,23766.899985000004,40673.362533,467321.6064,6174.717618999999,331395.57196199993,37899.592796000004
2020,7074,93531.547648,156880.608442,1083043.461188,35393.208431,29645.870539999996,20052.35496,35737.866047999996,395615.569734,5763.033362,277981.80661499995,29418.893350000002
2020,7500,134425.227899,238098.09524799997,1672368.3405880001,56740.672989,42606.929313,27105.400385999998,54571.396302,651327.24405,7853.877216000001,404748.613842,52183.884375
2021,1519,4274.60445,6378.067696,40764.237037,1536.574478,901.572119,540.9838209999999,1053.757936,13457.374412000001,137.82326999999998,10511.073830000001,1748.73738
2021,2024,52243.53636600001,61519.77907999999,434267.8809570001,17773.833049999997,10093.489875,5392.272249000001,15043.810284000003,140321.22048000002,2591.174496,105834.92688,17845.539936
2021,2529,119788.35257700001,130950.34309800001,1005433.0913,37162.96750200001,20039.151912,11020.482774,28411.175074,361257.839166,4971.822048000001,249956.493966,31963.631623999998
2021,3034,168176.68401,178193.2936,1298423.782096,47845.325189999996,23109.788076,14313.376383999997,32474.452365,480576.89316,4728.46107,297297.38199,42219.99623
2021,3539,186562.532394,189252.308964,1385589.7812,50057.305333,25191.223068,15003.166319999998,32454.398684999996,506179.26825300005,4908.389160000001,320128.24181000004,46567.2383
2021,4044,176269.39663899998,177774.44759999998,1364245.8214080003,47526.79832,26227.409612000007,16279.014062999999,32117.112534,492089.165568,5343.78496,344173.2894240001,43044.66238800001
2021,4549,162347.213448,178671.600975,1338883.973973,45931.88334000001,28083.166722,18549.315240000004,33720.12019500001,506496.33734800003,5707.894003,317634.983424,37845.480543
2021,5054,152039.23983000003,195539.97087000002,1395495.352466,45485.83060000001,29603.410598000002,21926.861603999998,36818.58449600001,543093.640903,5967.7205760000015,322314.67105199996,36765.70119300001
2021,5559,160025.44686,213794.72493600004,1567660.2842559998,51178.817924,35114.199287999996,23513.925608,44782.639317999994,605616.5787500001,6558.55068,377662.295939,42991.141392
2021,6064,153875.905754,210262.24803599998,1522887.472415,49488.393928000005,35881.42164,23838.65264,45272.861750000004,562009.649284,6862.447314,386112.372048,44279.151871
2021,6569,127231.513668,188725.17125,1329212.431042,43759.06227,33541.266873,23968.929126000003,41715.158841000004,480802.394688,6322.00891,339715.7233019999,39490.45043600001
2021,7074,98380.246423,164100.534444,1122662.659232,36581.436906999996,30633.016292999997,20637.026368000003,36896.521616,409329.90968100005,5971.244552,286093.40210999997,30735.5917
2021,7500,139262.75112899998,247027.83081599997,1733501.6154830002,57876.682248,44261.369928,28793.433551999995,56823.217812,672486.851596,8200.633536000001,423002.796892,52754.1966
2022,1519,4462.3041848640005,6763.720947227999,42651.985004250004,1603.8657042930001,914.435450314,537.8286352389999,1087.210840856,14175.401099448001,145.171678928,10880.713564852,1816.3092046600002
2022,2024,54425.856673107,61361.15228663,438045.48040344304,17727.82800305,9790.08500925,5183.850081501,14402.174438940003,142339.125269376,2245.093071984,106687.55652705,17706.012992768003
2022,2529,123714.65819800801,130146.65635327202,1013336.78151882,38032.70242259501,19280.019714291004,10871.889546924001,27163.957664875,366746.892626786,4734.6835656,249041.30156939998,32823.934001031
2022,3034,171194.160080424,178029.276661075,1325230.1702647,48859.402144604996,23034.007051843,14508.132291327996,32135.858884800004,495113.56310624,4863.55790497,305668.50795644306,42238.956168381
