reference_period,ref_qq,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
2016-06-01,2,Edmonton,0340,2.0,3.0,94.0,47,2.0,0.0,0.68
2016-09-01,3,Edmonton,0340,1.0,1.0,2538.0,2538,1.0,0.0,18.38
2016-09-01,3,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2016-09-01,3,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2016-09-01,3,Edmonton,0340,2.0,3.0,110.0,55,2.0,0.0,0.8
2016-09-01,3,Edmonton,0340,4.0,2.0,191.0,22,8.68,0.0,1.38
2016-09-01,3,Edmonton,0340,2.0,1.0,1074.0,537,2.0,0.0,7.78
2016-09-01,3,Edmonton,0340,5.0,2.0,2056.0,21,97.9,6.62,14.89
2016-09-01,3,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2016-09-01,3,Edmonton,0340,5.0,3.0,3030.0,50,60.6,5.94,21.95
2016-09-01,3,Edmonton,0340,4.0,3.0,523.0,118,4.43,0.0,3.79
2016-09-01,3,Edmonton,0340,4.0,1.0,333.0,92,3.62,0.0,2.41
2016-12-01,4,Edmonton,0340,4.0,2.0,107.0,15,7.13,0.0,0.77
2016-12-01,4,Edmonton,0340,4.0,3.0,495.0,108,4.58,0.0,3.57
2016-12-01,4,Edmonton,0340,4.0,1.0,360.0,100,3.6,0.0,2.6
2016-12-01,4,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2016-12-01,4,Edmonton,0340,1.0,3.0,7.0,7,1.0,0.0,0.05
2016-12-01,4,Edmonton,0340,2.0,3.0,104.0,52,2.0,0.0,0.75
2016-12-01,4,Edmonton,0340,2.0,1.0,1172.0,586,2.0,0.0,8.45
2016-12-01,4,Edmonton,0340,1.0,1.0,2787.0,2787,1.0,0.0,20.09
2016-12-01,4,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2016-12-01,4,Edmonton,0340,5.0,3.0,2759.0,49,56.31,5.94,19.89
2016-12-01,4,Edmonton,0340,5.0,2.0,1956.0,21,93.14,6.33,14.1
2017-03-01,1,Edmonton,0340,5.0,1.0,4.0,1,4.0,2.0,0.03
2017-03-01,1,Edmonton,0340,4.0,1.0,330.0,91,3.63,0.0,2.37
2017-03-01,1,Edmonton,0340,4.0,3.0,528.0,114,4.63,0.0,3.79
2017-03-01,1,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2017-03-01,1,Edmonton,0340,2.0,3.0,100.0,50,2.0,0.0,0.72
2017-03-01,1,Edmonton,0340,1.0,1.0,2782.0,2782,1.0,0.0,19.97
2017-03-01,1,Edmonton,0340,5.0,3.0,3072.0,46,66.78,7.46,22.05
2017-03-01,1,Edmonton,0340,2.0,1.0,1170.0,585,2.0,0.0,8.4
2017-03-01,1,Edmonton,0340,1.0,3.0,8.0,8,1.0,0.0,0.06
2017-03-01,1,Edmonton,0340,5.0,2.0,1851.0,20,92.55,5.1,13.28
2017-03-01,1,Edmonton,0340,4.0,2.0,143.0,20,7.15,0.0,1.03
2017-03-01,1,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2017-06-01,2,Edmonton,0340,4.0,3.0,502.0,108,4.65,0.0,3.59
2017-06-01,2,Edmonton,0340,1.0,1.0,2818.0,2818,1.0,0.0,20.13
2017-06-01,2,Edmonton,0340,2.0,3.0,114.0,57,2.0,0.0,0.81
2017-06-01,2,Edmonton,0340,4.0,2.0,102.0,18,5.67,0.0,0.73
2017-06-01,2,Edmonton,0340,4.0,1.0,329.0,89,3.7,0.0,2.35
2017-06-01,2,Edmonton,0340,5.0,1.0,4.0,1,4.0,2.0,0.03
2017-06-01,2,Edmonton,0340,1.0,3.0,10.0,10,1.0,0.0,0.07
2017-06-01,2,Edmonton,0340,5.0,3.0,3268.0,47,69.53,8.28,23.35
2017-06-01,2,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2017-06-01,2,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2017-06-01,2,Edmonton,0340,2.0,1.0,1110.0,555,2.0,0.0,7.93
2017-06-01,2,Edmonton,0340,5.0,2.0,1862.0,21,88.67,5.05,13.3
2017-09-01,3,Edmonton,0340,4.0,3.0,519.0,112,4.63,0.0,3.69
2017-09-01,3,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2017-09-01,3,Edmonton,0340,2.0,3.0,92.0,46,2.0,0.0,0.65
2017-09-01,3,Edmonton,0340,5.0,2.0,1539.0,14,109.93,6.5,10.95
2017-09-01,3,Edmonton,0340,5.0,3.0,3491.0,47,74.28,8.62,24.84
2017-09-01,3,Edmonton,0340,1.0,1.0,3191.0,3191,1.0,0.0,22.7
2017-09-01,3,Edmonton,0340,5.0,1.0,4.0,1,4.0,2.0,0.03
2017-09-01,3,Edmonton,0340,1.0,3.0,8.0,8,1.0,0.0,0.06
2017-09-01,3,Edmonton,0340,4.0,1.0,401.0,106,3.78,0.0,2.85
2017-09-01,3,Edmonton,0340,2.0,1.0,1108.0,554,2.0,0.0,7.88
2017-09-01,3,Edmonton,0340,4.0,2.0,106.0,19,5.58,0.0,0.75
2017-09-01,3,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2017-12-01,4,Edmonton,0340,4.0,1.0,474.0,125,3.79,0.0,3.36
2017-12-01,4,Edmonton,0340,2.0,1.0,1122.0,561,2.0,0.0,7.95
2017-12-01,4,Edmonton,0340,4.0,2.0,93.0,16,5.81,0.0,0.66
2017-12-01,4,Edmonton,0340,4.0,3.0,561.0,122,4.6,0.0,3.97
2017-12-01,4,Edmonton,0340,1.0,1.0,3207.0,3207,1.0,0.0,22.71
2017-12-01,4,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2017-12-01,4,Edmonton,0340,2.0,3.0,72.0,36,2.0,0.0,0.51
2017-12-01,4,Edmonton,0340,5.0,2.0,1700.0,17,100.0,5.82,12.04
2017-12-01,4,Edmonton,0340,5.0,3.0,3101.0,45,68.91,9.02,21.96
2017-12-01,4,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.03
2017-12-01,4,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2018-03-01,1,Edmonton,0340,4.0,2.0,78.0,14,5.57,0.0,0.55
2018-03-01,1,Edmonton,0340,4.0,1.0,553.0,143,3.87,0.0,3.9
2018-03-01,1,Edmonton,0340,5.0,3.0,2865.0,41,69.88,9.12,20.2
2018-03-01,1,Edmonton,0340,1.0,1.0,2964.0,2964,1.0,0.0,20.89
2018-03-01,1,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2018-03-01,1,Edmonton,0340,2.0,3.0,56.0,28,2.0,0.0,0.39
2018-03-01,1,Edmonton,0340,2.0,1.0,1086.0,543,2.0,0.0,7.66
2018-03-01,1,Edmonton,0340,4.0,3.0,530.0,110,4.82,0.0,3.74
2018-03-01,1,Edmonton,0340,1.0,3.0,5.0,5,1.0,0.0,0.04
2018-03-01,1,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2018-03-01,1,Edmonton,0340,5.0,2.0,1983.0,70,28.33,1.54,13.98
2018-06-01,2,Edmonton,0340,4.0,1.0,668.0,173,3.86,0.0,4.69
2018-06-01,2,Edmonton,0340,4.0,3.0,508.0,105,4.84,0.0,3.56
2018-06-01,2,Edmonton,0340,5.0,2.0,1623.0,114,14.24,0.82,11.39
2018-06-01,2,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.11
2018-06-01,2,Edmonton,0340,1.0,1.0,3331.0,3331,1.0,0.0,23.37
2018-06-01,2,Edmonton,0340,2.0,2.0,16.0,8,2.0,0.0,0.11
2018-06-01,2,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2018-06-01,2,Edmonton,0340,5.0,3.0,3006.0,45,66.8,8.33,21.09
2018-06-01,2,Edmonton,0340,2.0,1.0,1166.0,583,2.0,0.0,8.18
2018-06-01,2,Edmonton,0340,2.0,3.0,58.0,29,2.0,0.0,0.41
2018-09-01,3,Edmonton,0340,1.0,2.0,14.0,14,1.0,0.0,0.1
2018-09-01,3,Edmonton,0340,4.0,1.0,666.0,170,3.92,0.0,4.65
2018-09-01,3,Edmonton,0340,2.0,3.0,58.0,29,2.0,0.0,0.4
2018-09-01,3,Edmonton,0340,2.0,1.0,1058.0,529,2.0,0.0,7.38
2018-09-01,3,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.13
2018-09-01,3,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.02
2018-09-01,3,Edmonton,0340,5.0,2.0,1751.0,103,17.0,1.17,12.22
2018-09-01,3,Edmonton,0340,5.0,3.0,3067.0,48,63.9,7.17,21.4
2018-09-01,3,Edmonton,0340,4.0,3.0,517.0,106,4.88,0.0,3.61
2018-09-01,3,Edmonton,0340,4.0,2.0,16.0,3,5.33,0.0,0.11
2018-09-01,3,Edmonton,0340,5.0,1.0,2.0,1,2.0,0.0,0.01
2018-09-01,3,Edmonton,0340,1.0,1.0,3366.0,3366,1.0,0.0,23.49
2018-12-01,4,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2018-12-01,4,Edmonton,0340,4.0,2.0,16.0,3,5.33,0.0,0.11
2018-12-01,4,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.13
2018-12-01,4,Edmonton,0340,1.0,1.0,2910.0,2910,1.0,0.0,20.21
2018-12-01,4,Edmonton,0340,2.0,3.0,40.0,20,2.0,0.0,0.28
2018-12-01,4,Edmonton,0340,5.0,1.0,2.0,1,2.0,0.0,0.01
2018-12-01,4,Edmonton,0340,2.0,1.0,896.0,448,2.0,0.0,6.22
2018-12-01,4,Edmonton,0340,5.0,2.0,1506.0,85,17.72,1.26,10.46
2018-12-01,4,Edmonton,0340,4.0,1.0,700.0,174,4.02,0.0,4.86
2018-12-01,4,Edmonton,0340,5.0,3.0,3332.0,48,69.42,7.52,23.14
2018-12-01,4,Edmonton,0340,4.0,3.0,515.0,107,4.81,0.0,3.58
2018-12-01,4,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2019-03-01,1,Edmonton,0340,2.0,1.0,708.0,354,2.0,0.0,4.9
2019-03-01,1,Edmonton,0340,5.0,1.0,2.0,2,1.0,1.0,0.01
2019-03-01,1,Edmonton,0340,1.0,1.0,2422.0,2422,1.0,0.0,16.75
2019-03-01,1,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.02
2019-03-01,1,Edmonton,0340,2.0,3.0,40.0,20,2.0,0.0,0.28
2019-03-01,1,Edmonton,0340,4.0,1.0,714.0,173,4.13,0.0,4.94
2019-03-01,1,Edmonton,0340,4.0,2.0,22.0,4,5.5,0.0,0.15
2019-03-01,1,Edmonton,0340,4.0,3.0,454.0,93,4.88,0.0,3.14
2019-03-01,1,Edmonton,0340,5.0,3.0,2659.0,36,73.86,7.94,18.39
2019-03-01,1,Edmonton,0340,1.0,2.0,17.0,17,1.0,0.0,0.12
2019-03-01,1,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2019-03-01,1,Edmonton,0340,5.0,2.0,1706.0,110,15.51,1.27,11.8
2019-06-01,2,Edmonton,0340,1.0,3.0,1.0,1,1.0,0.0,0.01
2019-06-01,2,Edmonton,0340,1.0,1.0,2501.0,2501,1.0,0.0,17.22
2019-06-01,2,Edmonton,0340,4.0,3.0,411.0,80,5.14,0.0,2.83
2019-06-01,2,Edmonton,0340,2.0,1.0,770.0,385,2.0,0.0,5.3
2019-06-01,2,Edmonton,0340,1.0,2.0,17.0,17,1.0,0.0,0.12
2019-06-01,2,Edmonton,0340,4.0,2.0,18.0,3,6.0,0.0,0.12
2019-06-01,2,Edmonton,0340,5.0,2.0,2257.0,183,12.33,0.98,15.54
2019-06-01,2,Edmonton,0340,2.0,3.0,44.0,22,2.0,0.0,0.3
2019-06-01,2,Edmonton,0340,5.0,1.0,3.0,3,1.0,0.67,0.02
2019-06-01,2,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2019-06-01,2,Edmonton,0340,4.0,1.0,687.0,172,3.99,0.0,4.73
2019-06-01,2,Edmonton,0340,5.0,3.0,2830.0,36,78.61,7.97,19.48
2019-09-01,3,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2019-09-01,3,Edmonton,0340,4.0,2.0,7.0,1,7.0,0.0,0.05
2019-09-01,3,Edmonton,0340,5.0,2.0,2141.0,272,7.87,0.64,14.67
2019-09-01,3,Edmonton,0340,4.0,1.0,575.0,140,4.11,0.0,3.94
2019-09-01,3,Edmonton,0340,5.0,1.0,3.0,3,1.0,0.67,0.02
2019-09-01,3,Edmonton,0340,4.0,3.0,471.0,86,5.48,0.0,3.23
2019-09-01,3,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2019-09-01,3,Edmonton,0340,5.0,3.0,3768.0,44,85.64,7.3,25.81
2019-09-01,3,Edmonton,0340,2.0,3.0,50.0,25,2.0,0.0,0.34
2019-09-01,3,Edmonton,0340,1.0,1.0,2726.0,2726,1.0,0.0,18.67
2019-09-01,3,Edmonton,0340,1.0,2.0,17.0,17,1.0,0.0,0.12
2019-09-01,3,Edmonton,0340,2.0,1.0,786.0,393,2.0,0.0,5.38
2019-12-01,4,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.12
2019-12-01,4,Edmonton,0340,2.0,3.0,56.0,28,2.0,0.0,0.38
2019-12-01,4,Edmonton,0340,1.0,1.0,2716.0,2716,1.0,0.0,18.54
2019-12-01,4,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2019-12-01,4,Edmonton,0340,4.0,3.0,573.0,101,5.67,0.0,3.91
2019-12-01,4,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2019-12-01,4,Edmonton,0340,5.0,2.0,1699.0,322,5.28,0.39,11.6
2019-12-01,4,Edmonton,0340,4.0,1.0,467.0,120,3.89,0.0,3.19
2019-12-01,4,Edmonton,0340,5.0,1.0,1.0,1,1.0,2.0,0.01
2019-12-01,4,Edmonton,0340,5.0,3.0,3854.0,47,82.0,6.96,26.3
2019-12-01,4,Edmonton,0340,2.0,1.0,856.0,428,2.0,0.0,5.84
2020-03-01,1,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2020-03-01,1,Edmonton,0340,4.0,1.0,606.0,150,4.04,0.0,4.12
2020-03-01,1,Edmonton,0340,4.0,3.0,453.0,87,5.21,0.0,3.08
2020-03-01,1,Edmonton,0340,1.0,1.0,2769.0,2769,1.0,0.0,18.84
2020-03-01,1,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.03
2020-03-01,1,Edmonton,0340,5.0,2.0,1690.0,336,5.03,0.35,11.5
2020-03-01,1,Edmonton,0340,2.0,1.0,876.0,438,2.0,0.0,5.96
2020-03-01,1,Edmonton,0340,4.0,2.0,118.0,17,6.94,0.0,0.8
2020-03-01,1,Edmonton,0340,2.0,3.0,52.0,26,2.0,0.0,0.35
2020-03-01,1,Edmonton,0340,5.0,3.0,4206.0,50,84.12,7.18,28.61
2020-03-01,1,Edmonton,0340,1.0,2.0,17.0,17,1.0,0.0,0.12
2020-06-01,2,Edmonton,0340,1.0,1.0,2601.0,2601,1.0,0.0,17.65
2020-06-01,2,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2020-06-01,2,Edmonton,0340,4.0,2.0,29.0,6,4.83,0.0,0.2
2020-06-01,2,Edmonton,0340,2.0,1.0,854.0,427,2.0,0.0,5.79
2020-06-01,2,Edmonton,0340,2.0,3.0,52.0,26,2.0,0.0,0.35
2020-06-01,2,Edmonton,0340,1.0,2.0,16.0,16,1.0,0.0,0.11
2020-06-01,2,Edmonton,0340,4.0,3.0,413.0,79,5.23,0.0,2.8
2020-06-01,2,Edmonton,0340,5.0,2.0,2664.0,365,7.3,0.44,18.07
2020-06-01,2,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2020-06-01,2,Edmonton,0340,5.0,3.0,3159.0,42,75.21,6.29,21.43
2020-06-01,2,Edmonton,0340,4.0,1.0,570.0,134,4.25,0.0,3.87
2020-09-01,3,Edmonton,0340,4.0,1.0,491.0,121,4.06,0.0,3.34
2020-09-01,3,Edmonton,0340,2.0,2.0,36.0,18,2.0,0.0,0.24
2020-09-01,3,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2020-09-01,3,Edmonton,0340,4.0,3.0,338.0,63,5.37,0.0,2.3
2020-09-01,3,Edmonton,0340,5.0,2.0,3169.0,341,9.29,0.59,21.54
2020-09-01,3,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.02
2020-09-01,3,Edmonton,0340,4.0,2.0,70.0,11,6.36,0.0,0.48
2020-09-01,3,Edmonton,0340,2.0,1.0,678.0,339,2.0,0.0,4.61
2020-09-01,3,Edmonton,0340,2.0,3.0,44.0,22,2.0,0.0,0.3
2020-09-01,3,Edmonton,0340,1.0,1.0,2416.0,2416,1.0,0.0,16.42
2020-09-01,3,Edmonton,0340,5.0,3.0,2061.0,32,64.41,7.0,14.01
2020-12-01,4,Edmonton,0340,4.0,3.0,326.0,67,4.87,0.0,2.21
2020-12-01,4,Edmonton,0340,1.0,1.0,2502.0,2502,1.0,0.0,16.94
2020-12-01,4,Edmonton,0340,2.0,2.0,16.0,8,2.0,0.0,0.11
2020-12-01,4,Edmonton,0340,2.0,1.0,744.0,372,2.0,0.0,5.04
2020-12-01,4,Edmonton,0340,4.0,2.0,8.0,1,8.0,0.0,0.05
2020-12-01,4,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.02
2020-12-01,4,Edmonton,0340,4.0,1.0,448.0,112,4.0,0.0,3.03
2020-12-01,4,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2020-12-01,4,Edmonton,0340,2.0,3.0,38.0,19,2.0,0.0,0.26
2020-12-01,4,Edmonton,0340,5.0,3.0,2716.0,36,75.44,7.61,18.39
2020-12-01,4,Edmonton,0340,5.0,2.0,3434.0,405,8.48,0.47,23.25
2021-03-01,1,Edmonton,0340,4.0,1.0,454.0,113,4.02,0.0,3.06
2021-03-01,1,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2021-03-01,1,Edmonton,0340,5.0,3.0,2183.0,25,87.32,7.12,14.72
2021-03-01,1,Edmonton,0340,4.0,3.0,424.0,90,4.71,0.0,2.86
2021-03-01,1,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.03
2021-03-01,1,Edmonton,0340,4.0,2.0,99.0,14,7.07,0.0,0.67
2021-03-01,1,Edmonton,0340,1.0,1.0,2742.0,2742,1.0,0.0,18.49
2021-03-01,1,Edmonton,0340,2.0,2.0,16.0,8,2.0,0.0,0.11
2021-03-01,1,Edmonton,0340,5.0,2.0,3737.0,422,8.86,0.5,25.19
2021-03-01,1,Edmonton,0340,2.0,1.0,782.0,391,2.0,0.0,5.27
2021-03-01,1,Edmonton,0340,2.0,3.0,26.0,13,2.0,0.0,0.18
2021-06-01,2,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2021-06-01,2,Edmonton,0340,2.0,1.0,918.0,459,2.0,0.0,6.16
2021-06-01,2,Edmonton,0340,1.0,2.0,22.0,22,1.0,0.0,0.15
2021-06-01,2,Edmonton,0340,1.0,1.0,3172.0,3172,1.0,0.0,21.3
2021-06-01,2,Edmonton,0340,2.0,2.0,16.0,8,2.0,0.0,0.11
2021-06-01,2,Edmonton,0340,4.0,1.0,405.0,106,3.82,0.0,2.72
2021-06-01,2,Edmonton,0340,4.0,2.0,207.0,30,6.9,0.0,1.39
2021-06-01,2,Edmonton,0340,4.0,3.0,384.0,86,4.47,0.0,2.58
2021-06-01,2,Edmonton,0340,5.0,2.0,4163.0,427,9.75,0.76,27.96
2021-06-01,2,Edmonton,0340,5.0,3.0,1257.0,21,59.86,5.38,8.44
2021-06-01,2,Edmonton,0340,2.0,3.0,16.0,8,2.0,0.0,0.11
2021-09-01,3,Edmonton,0340,1.0,1.0,3500.0,3500,1.0,0.0,23.3
2021-09-01,3,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2021-09-01,3,Edmonton,0340,5.0,2.0,3998.0,412,9.7,0.73,26.61
2021-09-01,3,Edmonton,0340,4.0,2.0,232.0,40,5.8,0.0,1.54
2021-09-01,3,Edmonton,0340,4.0,3.0,409.0,86,4.76,0.0,2.72
2021-09-01,3,Edmonton,0340,1.0,2.0,55.0,55,1.0,0.0,0.37
2021-09-01,3,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.03
2021-09-01,3,Edmonton,0340,2.0,3.0,20.0,10,2.0,0.0,0.13
2021-09-01,3,Edmonton,0340,2.0,1.0,858.0,429,2.0,0.0,5.71
2021-09-01,3,Edmonton,0340,5.0,3.0,818.0,17,48.12,4.47,5.44
2021-09-01,3,Edmonton,0340,4.0,1.0,422.0,109,3.87,0.0,2.81
2021-12-01,4,Edmonton,0340,5.0,2.0,4906.0,462,10.62,0.73,32.52
2021-12-01,4,Edmonton,0340,4.0,3.0,368.0,74,4.97,0.0,2.44
2021-12-01,4,Edmonton,0340,1.0,2.0,75.0,75,1.0,0.0,0.5
2021-12-01,4,Edmonton,0340,5.0,3.0,851.0,15,56.73,5.27,5.64
2021-12-01,4,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2021-12-01,4,Edmonton,0340,2.0,1.0,774.0,387,2.0,0.0,5.13
2021-12-01,4,Edmonton,0340,4.0,2.0,286.0,53,5.4,0.0,1.9
2021-12-01,4,Edmonton,0340,2.0,3.0,24.0,12,2.0,0.0,0.16
2021-12-01,4,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2021-12-01,4,Edmonton,0340,4.0,1.0,558.0,144,3.88,0.0,3.7
2021-12-01,4,Edmonton,0340,1.0,1.0,3655.0,3655,1.0,0.0,24.23
2022-03-01,1,Edmonton,0340,1.0,1.0,3707.0,3707,1.0,0.0,24.37
2022-03-01,1,Edmonton,0340,2.0,2.0,6.0,3,2.0,0.0,0.04
2022-03-01,1,Edmonton,0340,1.0,2.0,88.0,88,1.0,0.0,0.58
2022-03-01,1,Edmonton,0340,4.0,4.0,6.0,1,6.0,0.0,0.04
2022-03-01,1,Edmonton,0340,4.0,1.0,471.0,125,3.77,0.0,3.1
2022-03-01,1,Edmonton,0340,2.0,3.0,28.0,14,2.0,0.0,0.18
2022-03-01,1,Edmonton,0340,4.0,3.0,466.0,90,5.18,0.0,3.06
2022-03-01,1,Edmonton,0340,5.0,2.0,5136.0,490,10.48,0.66,33.77
2022-03-01,1,Edmonton,0340,4.0,2.0,326.0,61,5.34,0.0,2.14
2022-03-01,1,Edmonton,0340,5.0,3.0,637.0,17,37.47,4.94,4.19
2022-03-01,1,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2022-03-01,1,Edmonton,0340,2.0,1.0,706.0,353,2.0,0.0,4.64
2022-06-01,2,Edmonton,0340,5.0,3.0,1094.0,15,72.93,8.53,7.13
2022-06-01,2,Edmonton,0340,5.0,1.0,6.0,1,6.0,2.0,0.04
2022-06-01,2,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2022-06-01,2,Edmonton,0340,1.0,2.0,91.0,91,1.0,0.0,0.59
2022-06-01,2,Edmonton,0340,2.0,1.0,730.0,365,2.0,0.0,4.76
2022-06-01,2,Edmonton,0340,2.0,2.0,8.0,4,2.0,0.0,0.05
2022-06-01,2,Edmonton,0340,2.0,3.0,30.0,15,2.0,0.0,0.2
2022-06-01,2,Edmonton,0340,5.0,2.0,5377.0,573,9.38,0.53,35.03
2022-06-01,2,Edmonton,0340,4.0,1.0,537.0,139,3.86,0.0,3.5
2022-06-01,2,Edmonton,0340,4.0,3.0,529.0,96,5.51,0.0,3.45
2022-06-01,2,Edmonton,0340,1.0,1.0,4389.0,4389,1.0,0.0,28.6
2022-06-01,2,Edmonton,0340,4.0,2.0,358.0,65,5.51,0.0,2.33
2022-09-01,3,Edmonton,0340,1.0,3.0,9.0,9,1.0,0.0,0.06
2022-09-01,3,Edmonton,0340,2.0,2.0,10.0,5,2.0,0.0,0.06
2022-09-01,3,Edmonton,0340,1.0,1.0,4944.0,4944,1.0,0.0,31.9
2022-09-01,3,Edmonton,0340,4.0,3.0,437.0,81,5.4,0.0,2.82
2022-09-01,3,Edmonton,0340,2.0,1.0,764.0,382,2.0,0.0,4.93
2022-09-01,3,Edmonton,0340,4.0,2.0,472.0,77,6.13,0.0,3.05
2022-09-01,3,Edmonton,0340,5.0,2.0,5650.0,685,8.25,0.45,36.45
2022-09-01,3,Edmonton,0340,5.0,3.0,1029.0,13,79.15,8.0,6.64
2022-09-01,3,Edmonton,0340,4.0,1.0,615.0,151,4.07,0.0,3.97
2022-09-01,3,Edmonton,0340,2.0,3.0,30.0,15,2.0,0.0,0.19
2022-09-01,3,Edmonton,0340,5.0,1.0,6.0,1,6.0,2.0,0.04
2022-09-01,3,Edmonton,0340,1.0,2.0,99.0,99,1.0,0.0,0.64
2022-12-01,4,Edmonton,0340,5.0,1.0,6.0,1,6.0,2.0,0.04
2022-12-01,4,Edmonton,0340,5.0,2.0,6246.0,708,8.82,0.45,39.91
2022-12-01,4,Edmonton,0340,1.0,2.0,94.0,94,1.0,0.0,0.6
2022-12-01,4,Edmonton,0340,1.0,3.0,7.0,7,1.0,0.0,0.04
2022-12-01,4,Edmonton,0340,2.0,3.0,18.0,9,2.0,0.0,0.12
2022-12-01,4,Edmonton,0340,2.0,2.0,10.0,5,2.0,0.0,0.06
2022-12-01,4,Edmonton,0340,4.0,3.0,394.0,73,5.4,0.0,2.52
2022-12-01,4,Edmonton,0340,1.0,1.0,4553.0,4553,1.0,0.0,29.1
2022-12-01,4,Edmonton,0340,5.0,3.0,1069.0,14,76.36,7.79,6.83
2022-12-01,4,Edmonton,0340,2.0,1.0,754.0,377,2.0,0.0,4.82
2022-12-01,4,Edmonton,0340,4.0,1.0,631.0,148,4.26,0.0,4.03
2022-12-01,4,Edmonton,0340,4.0,2.0,405.0,63,6.43,0.0,2.59
2023-03-01,1,Edmonton,0340,5.0,2.0,6753.0,639,10.57,0.61,42.66
2023-03-01,1,Edmonton,0340,1.0,2.0,97.0,97,1.0,0.0,0.61
2023-03-01,1,Edmonton,0340,1.0,1.0,3900.0,3900,1.0,0.0,24.64
2023-03-01,1,Edmonton,0340,4.0,2.0,405.0,57,7.11,0.0,2.56
2023-03-01,1,Edmonton,0340,4.0,1.0,764.0,157,4.87,0.0,4.83
2023-03-01,1,Edmonton,0340,5.0,3.0,817.0,12,68.08,6.33,5.16
2023-03-01,1,Edmonton,0340,2.0,2.0,8.0,4,2.0,0.0,0.05
2023-03-01,1,Edmonton,0340,2.0,1.0,646.0,323,2.0,0.0,4.08
2023-03-01,1,Edmonton,0340,4.0,3.0,405.0,79,5.13,0.0,2.56
2023-03-01,1,Edmonton,0340,1.0,3.0,5.0,5,1.0,0.0,0.03
2023-03-01,1,Edmonton,0340,2.0,3.0,42.0,21,2.0,0.0,0.27
2023-06-01,2,Edmonton,0340,5.0,3.0,274.0,8,34.25,4.13,1.71
2023-06-01,2,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2023-06-01,2,Edmonton,0340,1.0,2.0,79.0,79,1.0,0.0,0.49
2023-06-01,2,Edmonton,0340,4.0,1.0,700.0,157,4.46,0.0,4.37
2023-06-01,2,Edmonton,0340,5.0,2.0,6152.0,523,11.76,0.67,38.39
