reference_period,ref_qq,metro,metcode,FSA,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount
2007-12-01,4,Halifax,0580,B3H,5.0,3.0,22.0,1,22.0,0.0
2007-12-01,4,Halifax,0580,B4E,1.0,1.0,21.0,21,1.0,0.0
2007-12-01,4,Halifax,0580,B2W,4.0,1.0,16.0,3,5.33,0.0
2007-12-01,4,Halifax,0580,B3A,1.0,1.0,3.0,3,1.0,0.0
2008-12-01,4,Halifax,0580,B3N,4.0,2.0,5.0,1,5.0,0.0
2008-12-01,4,Halifax,0580,B3N,5.0,2.0,14.0,1,14.0,0.0
2008-12-01,4,Halifax,0580,nan,1.0,1.0,89.0,89,1.0,0.0
2008-12-01,4,Halifax,0580,nan,4.0,1.0,12.0,2,6.0,0.0
2008-12-01,4,Halifax,0580,B3N,1.0,1.0,14.0,14,1.0,0.0
2008-12-01,4,Halifax,0580,B4C,1.0,1.0,9.0,9,1.0,0.0
2008-12-01,4,Halifax,0580,nan,2.0,1.0,12.0,6,2.0,0.0
2008-12-01,4,Halifax,0580,B3T,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Halifax,0580,B2T,1.0,1.0,7.0,7,1.0,0.0
2008-12-01,4,Halifax,0580,B3H,1.0,1.0,7.0,7,1.0,0.0
2008-12-01,4,Halifax,0580,B3K,5.0,3.0,100.0,2,50.0,0.0
2008-12-01,4,Halifax,0580,B3P,2.0,1.0,6.0,3,2.0,0.0
2008-12-01,4,Halifax,0580,B0J,1.0,1.0,58.0,58,1.0,0.0
2008-12-01,4,Halifax,0580,B3A,1.0,1.0,3.0,3,1.0,0.0
2008-12-01,4,Halifax,0580,B3R,1.0,1.0,2.0,2,1.0,0.0
2008-12-01,4,Halifax,0580,B2R,1.0,2.0,1.0,1,1.0,0.0
2008-12-01,4,Halifax,0580,B3T,1.0,1.0,1.0,1,1.0,0.0
2008-12-01,4,Halifax,0580,B2Y,5.0,3.0,38.0,1,38.0,0.0
2008-12-01,4,Halifax,0580,B3A,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Halifax,0580,B3A,4.0,1.0,28.0,4,7.0,0.0
2008-12-01,4,Halifax,0580,B4E,1.0,1.0,13.0,13,1.0,0.0
2008-12-01,4,Halifax,0580,B2V,1.0,1.0,1.0,1,1.0,0.0
2008-12-01,4,Halifax,0580,B3M,1.0,1.0,42.0,42,1.0,0.0
2008-12-01,4,Halifax,0580,B2W,1.0,1.0,79.0,79,1.0,0.0
2008-12-01,4,Halifax,0580,B2Z,1.0,1.0,63.0,63,1.0,0.0
2008-12-01,4,Halifax,0580,B3V,1.0,1.0,6.0,6,1.0,0.0
2008-12-01,4,Halifax,0580,B3J,5.0,3.0,56.0,1,56.0,0.0
2008-12-01,4,Halifax,0580,B2W,4.0,3.0,12.0,3,4.0,0.0
2008-12-01,4,Halifax,0580,B2W,5.0,3.0,42.0,1,42.0,0.0
2008-12-01,4,Halifax,0580,B3K,4.0,3.0,14.0,1,14.0,0.0
2008-12-01,4,Halifax,0580,B3P,4.0,1.0,6.0,1,6.0,0.0
2008-12-01,4,Halifax,0580,B3Z,1.0,1.0,32.0,32,1.0,0.0
2008-12-01,4,Halifax,0580,B4C,4.0,1.0,4.0,1,4.0,0.0
2008-12-01,4,Halifax,0580,B2R,1.0,1.0,24.0,24,1.0,0.0
2008-12-01,4,Halifax,0580,B2W,5.0,2.0,244.0,5,48.8,0.0
2008-12-01,4,Halifax,0580,B3H,5.0,2.0,70.0,1,70.0,0.0
2008-12-01,4,Halifax,0580,B4C,5.0,2.0,52.0,1,52.0,0.0
2008-12-01,4,Halifax,0580,B3K,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Halifax,0580,B3M,4.0,1.0,6.0,1,6.0,0.0
2008-12-01,4,Halifax,0580,B3N,4.0,1.0,5.0,1,5.0,0.0
2008-12-01,4,Halifax,0580,B3N,5.0,3.0,181.0,2,90.5,0.0
2008-12-01,4,Halifax,0580,B4A,1.0,1.0,31.0,31,1.0,0.0
2008-12-01,4,Halifax,0580,B0J,4.0,1.0,3.0,1,3.0,0.0
2008-12-01,4,Halifax,0580,B3A,5.0,3.0,10.0,1,10.0,0.0
2008-12-01,4,Halifax,0580,B2X,1.0,1.0,12.0,12,1.0,0.0
2008-12-01,4,Halifax,0580,B3K,5.0,2.0,44.0,2,22.0,0.0
2008-12-01,4,Halifax,0580,B3G,2.0,1.0,32.0,16,2.0,0.0
2008-12-01,4,Halifax,0580,B3K,4.0,2.0,4.0,1,4.0,0.0
2008-12-01,4,Halifax,0580,B3M,2.0,1.0,18.0,9,2.0,0.0
2008-12-01,4,Halifax,0580,B3Z,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Halifax,0580,B2W,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Halifax,0580,B2W,4.0,1.0,72.0,13,5.54,0.0
2008-12-01,4,Halifax,0580,B3P,1.0,1.0,13.0,13,1.0,0.0
2008-12-01,4,Halifax,0580,B4B,1.0,1.0,8.0,8,1.0,0.0
2008-12-01,4,Halifax,0580,B3G,1.0,1.0,80.0,80,1.0,0.0
2008-12-01,4,Halifax,0580,B3G,4.0,1.0,6.0,2,3.0,0.0
2008-12-01,4,Halifax,0580,B3M,5.0,2.0,269.0,3,89.67,0.0
2009-12-01,4,Halifax,0580,B3M,2.0,1.0,18.0,9,2.0,0.0
2009-12-01,4,Halifax,0580,nan,1.0,1.0,82.0,82,1.0,0.0
2009-12-01,4,Halifax,0580,B3P,2.0,1.0,14.0,7,2.0,0.0
2009-12-01,4,Halifax,0580,B2Y,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B3H,1.0,1.0,4.0,4,1.0,0.0
2009-12-01,4,Halifax,0580,B3Z,1.0,1.0,30.0,30,1.0,0.0
2009-12-01,4,Halifax,0580,B3J,5.0,3.0,56.0,1,56.0,6.0
2009-12-01,4,Halifax,0580,B4C,4.0,1.0,13.0,3,4.33,0.0
2009-12-01,4,Halifax,0580,B2X,1.0,1.0,10.0,10,1.0,0.0
2009-12-01,4,Halifax,0580,B3A,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,Halifax,0580,B3G,1.0,2.0,1.0,1,1.0,0.0
2009-12-01,4,Halifax,0580,B3R,1.0,1.0,13.0,13,1.0,0.0
2009-12-01,4,Halifax,0580,B2R,1.0,1.0,24.0,24,1.0,0.0
2009-12-01,4,Halifax,0580,B2Y,5.0,3.0,38.0,1,38.0,0.0
2009-12-01,4,Halifax,0580,B3G,1.0,1.0,56.0,56,1.0,0.0
2009-12-01,4,Halifax,0580,B4A,5.0,2.0,52.0,1,52.0,0.0
2009-12-01,4,Halifax,0580,B2Z,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B3G,4.0,1.0,3.0,1,3.0,0.0
2009-12-01,4,Halifax,0580,nan,2.0,1.0,8.0,4,2.0,0.0
2009-12-01,4,Halifax,0580,B2W,1.0,1.0,68.0,68,1.0,0.0
2009-12-01,4,Halifax,0580,B3L,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,Halifax,0580,B3P,1.0,1.0,17.0,17,1.0,0.0
2009-12-01,4,Halifax,0580,B4A,2.0,1.0,4.0,2,2.0,0.0
2009-12-01,4,Halifax,0580,B2Z,1.0,1.0,29.0,29,1.0,0.0
2009-12-01,4,Halifax,0580,B3M,4.0,1.0,11.0,2,5.5,0.0
2009-12-01,4,Halifax,0580,B3N,5.0,3.0,181.0,2,90.5,8.5
2009-12-01,4,Halifax,0580,B3R,2.0,1.0,4.0,2,2.0,0.0
2009-12-01,4,Halifax,0580,B2W,4.0,1.0,38.0,7,5.43,0.0
2009-12-01,4,Halifax,0580,B3G,2.0,1.0,20.0,10,2.0,0.0
2009-12-01,4,Halifax,0580,B4B,1.0,1.0,7.0,7,1.0,0.0
2009-12-01,4,Halifax,0580,B4E,1.0,1.0,16.0,16,1.0,0.0
2009-12-01,4,Halifax,0580,B2W,5.0,2.0,114.0,2,57.0,0.0
2009-12-01,4,Halifax,0580,B3A,4.0,1.0,32.0,4,8.0,0.0
2009-12-01,4,Halifax,0580,B3N,4.0,1.0,6.0,1,6.0,0.0
2009-12-01,4,Halifax,0580,B3T,1.0,1.0,6.0,6,1.0,0.0
2009-12-01,4,Halifax,0580,nan,5.0,2.0,78.0,1,78.0,0.0
2009-12-01,4,Halifax,0580,B3V,1.0,1.0,6.0,6,1.0,0.0
2009-12-01,4,Halifax,0580,B3A,5.0,3.0,10.0,1,10.0,0.0
2009-12-01,4,Halifax,0580,B4C,1.0,1.0,42.0,42,1.0,0.0
2009-12-01,4,Halifax,0580,B4E,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B2Y,4.0,3.0,7.0,1,7.0,0.0
2009-12-01,4,Halifax,0580,B4A,4.0,1.0,29.0,6,4.83,0.0
2009-12-01,4,Halifax,0580,B2X,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B3K,5.0,3.0,15.0,1,15.0,0.0
2009-12-01,4,Halifax,0580,B0J,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,nan,4.0,1.0,10.0,2,5.0,0.0
2009-12-01,4,Halifax,0580,B2T,1.0,1.0,4.0,4,1.0,0.0
2009-12-01,4,Halifax,0580,B3H,5.0,3.0,80.0,1,80.0,0.0
2009-12-01,4,Halifax,0580,B3M,1.0,1.0,32.0,32,1.0,0.0
2009-12-01,4,Halifax,0580,B3N,1.0,1.0,11.0,11,1.0,0.0
2009-12-01,4,Halifax,0580,B4A,1.0,1.0,31.0,31,1.0,0.0
2009-12-01,4,Halifax,0580,B4C,5.0,2.0,32.0,1,32.0,0.0
2009-12-01,4,Halifax,0580,B3M,5.0,2.0,173.0,2,86.5,2.0
2009-12-01,4,Halifax,0580,B0J,1.0,1.0,42.0,42,1.0,0.0
2009-12-01,4,Halifax,0580,B2W,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B3K,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,Halifax,0580,B3K,5.0,2.0,30.0,1,30.0,0.0
2009-12-01,4,Halifax,0580,B3V,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Halifax,0580,B4A,4.0,3.0,8.0,1,8.0,0.0
2010-12-01,4,Halifax,0580,B3N,4.0,1.0,21.0,3,7.0,0.0
2010-12-01,4,Halifax,0580,B4A,5.0,2.0,14.0,1,14.0,0.0
2010-12-01,4,Halifax,0580,B0J,5.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,Halifax,0580,B3L,5.0,2.0,124.0,1,124.0,0.0
2010-12-01,4,Halifax,0580,B3M,4.0,1.0,26.0,6,4.33,0.0
2010-12-01,4,Halifax,0580,B3B,1.0,1.0,1.0,1,1.0,0.0
2010-12-01,4,Halifax,0580,B3M,1.0,1.0,18.0,18,1.0,0.0
2010-12-01,4,Halifax,0580,B3R,1.0,1.0,11.0,11,1.0,0.0
2010-12-01,4,Halifax,0580,B3N,1.0,1.0,10.0,10,1.0,0.0
2010-12-01,4,Halifax,0580,B3R,2.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,Halifax,0580,B0J,2.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,Halifax,0580,B2W,4.0,1.0,41.0,8,5.13,0.0
2010-12-01,4,Halifax,0580,nan,2.0,1.0,4.0,2,2.0,0.0
2010-12-01,4,Halifax,0580,B3A,2.0,1.0,4.0,2,2.0,0.0
2010-12-01,4,Halifax,0580,B3H,5.0,2.0,82.0,1,82.0,0.0
2010-12-01,4,Halifax,0580,B3J,5.0,3.0,99.0,2,49.5,3.0
2010-12-01,4,Halifax,0580,B3M,2.0,1.0,8.0,4,2.0,0.0
2010-12-01,4,Halifax,0580,B3P,1.0,1.0,21.0,21,1.0,0.0
2010-12-01,4,Halifax,0580,B2Y,5.0,2.0,88.0,1,88.0,0.0
2010-12-01,4,Halifax,0580,B3B,4.0,1.0,6.0,1,6.0,0.0
2010-12-01,4,Halifax,0580,B4A,1.0,1.0,32.0,32,1.0,0.0
2010-12-01,4,Halifax,0580,B4B,1.0,1.0,40.0,40,1.0,0.0
2010-12-01,4,Halifax,0580,B4C,1.0,1.0,20.0,20,1.0,0.0
2010-12-01,4,Halifax,0580,B3A,5.0,3.0,10.0,1,10.0,0.0
2010-12-01,4,Halifax,0580,B3G,2.0,1.0,20.0,10,2.0,0.0
2010-12-01,4,Halifax,0580,B4C,2.0,1.0,6.0,3,2.0,0.0
2010-12-01,4,Halifax,0580,B4C,4.0,1.0,5.0,1,5.0,0.0
2010-12-01,4,Halifax,0580,B2X,2.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,Halifax,0580,B2Y,1.0,1.0,4.0,4,1.0,0.0
2010-12-01,4,Halifax,0580,B3P,2.0,1.0,28.0,14,2.0,0.0
2010-12-01,4,Halifax,0580,nan,5.0,3.0,55.0,1,55.0,0.0
2010-12-01,4,Halifax,0580,B3H,5.0,3.0,80.0,1,80.0,0.0
2010-12-01,4,Halifax,0580,B3T,1.0,1.0,3.0,3,1.0,0.0
2010-12-01,4,Halifax,0580,B3M,5.0,2.0,324.0,4,81.0,1.5
2010-12-01,4,Halifax,0580,B2X,1.0,1.0,12.0,12,1.0,0.0
2010-12-01,4,Halifax,0580,B3A,1.0,1.0,9.0,9,1.0,0.0
2010-12-01,4,Halifax,0580,B4E,1.0,1.0,15.0,15,1.0,0.0
2010-12-01,4,Halifax,0580,B2W,1.0,1.0,50.0,50,1.0,0.0
2010-12-01,4,Halifax,0580,B3N,2.0,1.0,32.0,16,2.0,0.0
2010-12-01,4,Halifax,0580,B3V,1.0,1.0,15.0,15,1.0,0.0
2010-12-01,4,Halifax,0580,B3G,5.0,2.0,8.0,1,8.0,0.0
2010-12-01,4,Halifax,0580,B2T,1.0,1.0,9.0,9,1.0,0.0
2010-12-01,4,Halifax,0580,B3A,4.0,1.0,21.0,3,7.0,0.0
2010-12-01,4,Halifax,0580,B3Z,1.0,1.0,32.0,32,1.0,0.0
2010-12-01,4,Halifax,0580,B2Z,1.0,1.0,55.0,55,1.0,0.0
2010-12-01,4,Halifax,0580,B3G,1.0,1.0,45.0,45,1.0,0.0
2010-12-01,4,Halifax,0580,B4A,4.0,1.0,12.0,3,4.0,0.0
2010-12-01,4,Halifax,0580,B2Z,2.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,Halifax,0580,B3H,1.0,1.0,6.0,6,1.0,0.0
2010-12-01,4,Halifax,0580,B3K,1.0,1.0,1.0,1,1.0,0.0
2010-12-01,4,Halifax,0580,B2W,5.0,2.0,211.0,3,70.33,0.0
2010-12-01,4,Halifax,0580,B3K,5.0,2.0,37.0,1,37.0,0.0
2010-12-01,4,Halifax,0580,nan,1.0,1.0,91.0,91,1.0,0.0
2010-12-01,4,Halifax,0580,B0J,1.0,1.0,43.0,43,1.0,0.0
2010-12-01,4,Halifax,0580,B2R,1.0,1.0,15.0,15,1.0,0.0
2010-12-01,4,Halifax,0580,B4C,5.0,2.0,47.0,1,47.0,0.0
2011-12-01,4,Halifax,0580,B2W,4.0,3.0,6.0,1,6.0,0.0
2011-12-01,4,Halifax,0580,B2W,5.0,2.0,302.0,4,75.5,0.0
2011-12-01,4,Halifax,0580,B3T,1.0,1.0,6.0,6,1.0,0.0
2011-12-01,4,Halifax,0580,B4C,1.0,1.0,28.0,28,1.0,0.0
2011-12-01,4,Halifax,0580,nan,1.0,1.0,78.0,78,1.0,0.0
2011-12-01,4,Halifax,0580,B3L,5.0,2.0,109.0,1,109.0,6.0
2011-12-01,4,Halifax,0580,B3N,1.0,1.0,11.0,11,1.0,0.0
2011-12-01,4,Halifax,0580,B3T,4.0,1.0,10.0,2,5.0,0.0
2011-12-01,4,Halifax,0580,B2Y,5.0,3.0,79.0,1,79.0,0.0
2011-12-01,4,Halifax,0580,B3H,4.0,1.0,7.0,2,3.5,0.0
2011-12-01,4,Halifax,0580,B3G,2.0,1.0,8.0,4,2.0,0.0
2011-12-01,4,Halifax,0580,B3M,5.0,2.0,701.0,8,87.63,2.38
2011-12-01,4,Halifax,0580,B0J,2.0,1.0,4.0,2,2.0,0.0
2011-12-01,4,Halifax,0580,B2Y,1.0,1.0,2.0,2,1.0,0.0
2011-12-01,4,Halifax,0580,B2Y,5.0,2.0,88.0,1,88.0,0.0
2011-12-01,4,Halifax,0580,B3P,1.0,1.0,31.0,31,1.0,0.0
2011-12-01,4,Halifax,0580,B3Z,1.0,1.0,22.0,22,1.0,0.0
2011-12-01,4,Halifax,0580,B2Z,1.0,1.0,60.0,60,1.0,0.0
2011-12-01,4,Halifax,0580,B3M,2.0,1.0,8.0,4,2.0,0.0
2011-12-01,4,Halifax,0580,B3R,1.0,1.0,8.0,8,1.0,0.0
2011-12-01,4,Halifax,0580,B3V,1.0,1.0,3.0,3,1.0,0.0
2011-12-01,4,Halifax,0580,B2R,1.0,1.0,12.0,12,1.0,0.0
2011-12-01,4,Halifax,0580,B3A,2.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Halifax,0580,B3A,4.0,1.0,7.0,1,7.0,0.0
2011-12-01,4,Halifax,0580,B3P,2.0,1.0,12.0,6,2.0,0.0
2011-12-01,4,Halifax,0580,B2T,1.0,1.0,9.0,9,1.0,0.0
2011-12-01,4,Halifax,0580,B2W,4.0,1.0,58.0,12,4.83,0.0
2011-12-01,4,Halifax,0580,B3G,5.0,2.0,8.0,1,8.0,0.0
2011-12-01,4,Halifax,0580,nan,4.0,1.0,4.0,1,4.0,0.0
2011-12-01,4,Halifax,0580,B3H,1.0,1.0,6.0,6,1.0,0.0
2011-12-01,4,Halifax,0580,B2V,1.0,1.0,1.0,1,1.0,0.0
2011-12-01,4,Halifax,0580,B4A,1.0,1.0,21.0,21,1.0,0.0
2011-12-01,4,Halifax,0580,nan,5.0,3.0,55.0,1,55.0,0.0
2011-12-01,4,Halifax,0580,B3G,1.0,1.0,39.0,39,1.0,0.0
2011-12-01,4,Halifax,0580,B3J,5.0,2.0,97.0,1,97.0,0.0
2011-12-01,4,Halifax,0580,B0J,4.0,1.0,4.0,1,4.0,0.0
2011-12-01,4,Halifax,0580,B3N,5.0,2.0,420.0,4,105.0,2.75
2011-12-01,4,Halifax,0580,nan,2.0,1.0,4.0,2,2.0,0.0
2011-12-01,4,Halifax,0580,B0J,1.0,1.0,69.0,69,1.0,0.0
2011-12-01,4,Halifax,0580,B4A,5.0,3.0,78.0,2,39.0,6.0
2011-12-01,4,Halifax,0580,B3A,1.0,1.0,27.0,27,1.0,0.0
2011-12-01,4,Halifax,0580,B3B,5.0,2.0,70.0,1,70.0,0.0
2011-12-01,4,Halifax,0580,B3M,1.0,1.0,16.0,16,1.0,0.0
2011-12-01,4,Halifax,0580,B3M,4.0,1.0,14.0,3,4.67,0.0
2011-12-01,4,Halifax,0580,B3N,4.0,1.0,14.0,3,4.67,0.67
2011-12-01,4,Halifax,0580,B4C,2.0,1.0,36.0,18,2.0,0.0
2011-12-01,4,Halifax,0580,B3G,1.0,2.0,1.0,1,1.0,0.0
2011-12-01,4,Halifax,0580,B4B,4.0,1.0,12.0,2,6.0,0.0
2011-12-01,4,Halifax,0580,B4E,1.0,1.0,17.0,17,1.0,0.0
2011-12-01,4,Halifax,0580,B2W,1.0,1.0,43.0,43,1.0,0.0
2011-12-01,4,Halifax,0580,B2X,1.0,1.0,18.0,18,1.0,0.0
2011-12-01,4,Halifax,0580,B3H,5.0,2.0,113.0,1,113.0,0.0
2011-12-01,4,Halifax,0580,B3K,2.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Halifax,0580,B3N,2.0,1.0,18.0,9,2.0,0.0
2011-12-01,4,Halifax,0580,B4B,1.0,1.0,36.0,36,1.0,0.0
2011-12-01,4,Halifax,0580,B2Z,2.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Halifax,0580,B3K,5.0,2.0,62.0,2,31.0,3.5
2011-12-01,4,Halifax,0580,B4C,4.0,1.0,49.0,9,5.44,0.0
2011-12-01,4,Halifax,0580,B4E,2.0,1.0,2.0,1,2.0,0.0
2012-12-01,4,Halifax,0580,B3B,5.0,2.0,159.0,2,79.5,0.0
2012-12-01,4,Halifax,0580,B2W,5.0,3.0,55.0,1,55.0,0.0
2012-12-01,4,Halifax,0580,B3G,2.0,1.0,12.0,6,2.0,0.0
2012-12-01,4,Halifax,0580,B3H,1.0,1.0,5.0,5,1.0,0.0
2012-12-01,4,Halifax,0580,B3N,4.0,3.0,4.0,1,4.0,0.0
2012-12-01,4,Halifax,0580,B4A,5.0,2.0,88.0,1,88.0,0.0
2012-12-01,4,Halifax,0580,B2W,4.0,1.0,35.0,8,4.38,0.0
2012-12-01,4,Halifax,0580,B3L,5.0,2.0,131.0,1,131.0,0.0
2012-12-01,4,Halifax,0580,B3A,4.0,1.0,12.0,2,6.0,0.0
2012-12-01,4,Halifax,0580,B4B,4.0,1.0,6.0,1,6.0,0.0
2012-12-01,4,Halifax,0580,B4E,4.0,1.0,18.0,4,4.5,0.0
2012-12-01,4,Halifax,0580,B2V,1.0,1.0,2.0,2,1.0,0.0
2012-12-01,4,Halifax,0580,B2T,1.0,1.0,49.0,49,1.0,0.0
2012-12-01,4,Halifax,0580,B3M,2.0,1.0,10.0,5,2.0,0.0
2012-12-01,4,Halifax,0580,B4E,2.0,1.0,18.0,9,2.0,0.0
2012-12-01,4,Halifax,0580,B0J,4.0,1.0,4.0,1,4.0,0.0
2012-12-01,4,Halifax,0580,B2W,2.0,1.0,6.0,3,2.0,0.0
2012-12-01,4,Halifax,0580,B3M,4.0,2.0,5.0,1,5.0,0.0
2012-12-01,4,Halifax,0580,B3R,1.0,1.0,7.0,7,1.0,0.0
2012-12-01,4,Halifax,0580,B4A,1.0,1.0,26.0,26,1.0,0.0
2012-12-01,4,Halifax,0580,B3M,4.0,1.0,42.0,7,6.0,0.0
2012-12-01,4,Halifax,0580,B3P,2.0,1.0,32.0,16,2.0,0.0
2012-12-01,4,Halifax,0580,B4C,4.0,1.0,13.0,3,4.33,0.0
2012-12-01,4,Halifax,0580,B2X,1.0,1.0,24.0,24,1.0,0.0
2012-12-01,4,Halifax,0580,B3N,5.0,2.0,505.0,7,72.14,1.57
2012-12-01,4,Halifax,0580,B0J,1.0,1.0,67.0,67,1.0,0.0
