reference_period,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1990,Edmonton,0340,2.0,2.0,2.0,1,2.0,0.0,0.02
1990,Edmonton,0340,4.0,1.0,47.0,12,3.92,0.0,0.55
1990,Edmonton,0340,4.0,3.0,116.0,25,4.64,0.0,1.36
1990,Edmonton,0340,5.0,3.0,278.0,7,39.71,6.71,3.25
1990,Edmonton,0340,2.0,1.0,36.0,18,2.0,0.0,0.42
1990,Edmonton,0340,5.0,2.0,221.0,5,44.2,1.0,2.58
1990,Edmonton,0340,2.0,3.0,16.0,8,2.0,0.0,0.19
1991,Edmonton,0340,4.0,3.0,179.0,37,4.84,0.0,2.06
1991,Edmonton,0340,5.0,3.0,357.0,13,27.46,0.46,4.12
1991,Edmonton,0340,4.0,1.0,96.0,16,6.0,0.0,1.11
1991,Edmonton,0340,4.0,4.0,29.0,1,29.0,0.0,0.33
1991,Edmonton,0340,2.0,1.0,82.0,41,2.0,0.0,0.95
1991,Edmonton,0340,4.0,2.0,185.0,12,15.42,0.0,2.13
1991,Edmonton,0340,5.0,1.0,2.0,1,2.0,0.0,0.02
1991,Edmonton,0340,2.0,3.0,14.0,7,2.0,0.0,0.16
1991,Edmonton,0340,1.0,1.0,1150.0,1150,1.0,0.0,13.26
1992,Edmonton,0340,4.0,4.0,79.0,9,8.78,0.0,0.9
1992,Edmonton,0340,2.0,3.0,18.0,9,2.0,0.0,0.21
1992,Edmonton,0340,1.0,1.0,1588.0,1588,1.0,0.0,18.14
1992,Edmonton,0340,5.0,3.0,450.0,14,32.14,0.5,5.14
1992,Edmonton,0340,4.0,2.0,125.0,13,9.62,0.0,1.43
1992,Edmonton,0340,2.0,0.0,6.0,3,2.0,0.0,0.07
1992,Edmonton,0340,2.0,1.0,148.0,74,2.0,0.0,1.69
1992,Edmonton,0340,4.0,1.0,146.0,35,4.17,0.0,1.67
1992,Edmonton,0340,4.0,3.0,200.0,34,5.88,0.0,2.29
1992,Edmonton,0340,5.0,2.0,154.0,4,38.5,0.0,1.76
1993,Edmonton,0340,2.0,3.0,128.0,64,2.0,0.0,1.46
1993,Edmonton,0340,5.0,0.0,68.0,2,34.0,0.0,0.77
1993,Edmonton,0340,5.0,1.0,24.0,1,24.0,0.0,0.27
1993,Edmonton,0340,5.0,3.0,1052.0,18,58.44,0.0,11.99
1993,Edmonton,0340,2.0,1.0,102.0,51,2.0,0.0,1.16
1993,Edmonton,0340,5.0,2.0,14.0,1,14.0,0.0,0.16
1993,Edmonton,0340,1.0,3.0,15.0,15,1.0,0.0,0.17
1993,Edmonton,0340,4.0,1.0,29.0,8,3.63,0.0,0.33
1993,Edmonton,0340,4.0,3.0,278.0,62,4.48,0.0,3.17
1993,Edmonton,0340,1.0,1.0,1173.0,1173,1.0,0.0,13.37
1993,Edmonton,0340,4.0,0.0,8.0,2,4.0,0.0,0.09
1994,Edmonton,0340,4.0,1.0,44.0,9,4.89,0.0,0.5
1994,Edmonton,0340,2.0,1.0,88.0,44,2.0,0.0,1.0
1994,Edmonton,0340,4.0,3.0,114.0,28,4.07,0.0,1.3
1994,Edmonton,0340,1.0,3.0,8.0,8,1.0,0.0,0.09
1994,Edmonton,0340,5.0,3.0,650.0,13,50.0,0.0,7.4
1994,Edmonton,0340,2.0,3.0,56.0,28,2.0,0.0,0.64
1994,Edmonton,0340,4.0,2.0,20.0,3,6.67,0.0,0.23
1994,Edmonton,0340,5.0,1.0,3.0,1,3.0,0.0,0.03
1994,Edmonton,0340,1.0,1.0,810.0,810,1.0,0.0,9.22
1994,Edmonton,0340,4.0,0.0,49.0,3,16.33,0.0,0.56
1994,Edmonton,0340,5.0,2.0,17.0,1,17.0,0.0,0.19
1994,Edmonton,0340,1.0,0.0,4.0,4,1.0,0.0,0.05
1994,Edmonton,0340,2.0,0.0,10.0,5,2.0,0.0,0.11
1995,Edmonton,0340,2.0,2.0,2.0,1,2.0,0.0,0.02
1995,Edmonton,0340,5.0,2.0,47.0,2,23.5,0.0,0.53
1995,Edmonton,0340,2.0,0.0,10.0,5,2.0,0.0,0.11
1995,Edmonton,0340,4.0,1.0,7.0,2,3.5,0.0,0.08
1995,Edmonton,0340,5.0,3.0,629.0,12,52.42,0.0,7.11
1995,Edmonton,0340,5.0,1.0,3.0,1,3.0,0.0,0.03
1995,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.07
1995,Edmonton,0340,4.0,3.0,142.0,34,4.18,0.0,1.61
1995,Edmonton,0340,1.0,0.0,7.0,7,1.0,0.0,0.08
1995,Edmonton,0340,2.0,1.0,52.0,26,2.0,0.0,0.59
1995,Edmonton,0340,2.0,3.0,60.0,30,2.0,0.0,0.68
1995,Edmonton,0340,4.0,0.0,52.0,4,13.0,0.0,0.59
1995,Edmonton,0340,1.0,1.0,820.0,820,1.0,0.0,9.27
1996,Edmonton,0340,4.0,0.0,3.0,1,3.0,0.0,0.03
1996,Edmonton,0340,2.0,3.0,122.0,61,2.0,0.0,1.36
1996,Edmonton,0340,1.0,1.0,954.0,954,1.0,0.0,10.64
1996,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.03
1996,Edmonton,0340,2.0,1.0,50.0,25,2.0,0.0,0.56
1996,Edmonton,0340,2.0,0.0,6.0,3,2.0,0.0,0.07
1996,Edmonton,0340,4.0,1.0,13.0,4,3.25,0.0,0.15
1996,Edmonton,0340,5.0,1.0,3.0,1,3.0,0.0,0.03
1996,Edmonton,0340,5.0,3.0,450.0,9,50.0,0.0,5.02
1996,Edmonton,0340,5.0,2.0,148.0,3,49.33,0.0,1.65
1996,Edmonton,0340,4.0,3.0,89.0,24,3.71,0.0,0.99
1997,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.03
1997,Edmonton,0340,2.0,3.0,156.0,78,2.0,0.0,1.7
1997,Edmonton,0340,5.0,3.0,701.0,17,41.24,0.0,7.66
1997,Edmonton,0340,4.0,0.0,4.0,1,4.0,0.0,0.04
1997,Edmonton,0340,4.0,3.0,112.0,28,4.0,0.0,1.22
1997,Edmonton,0340,2.0,1.0,58.0,29,2.0,0.0,0.63
1997,Edmonton,0340,5.0,2.0,238.0,2,119.0,0.0,2.6
1997,Edmonton,0340,4.0,1.0,60.0,16,3.75,0.0,0.66
1997,Edmonton,0340,1.0,1.0,1248.0,1248,1.0,0.0,13.64
1997,Edmonton,0340,2.0,0.0,6.0,3,2.0,0.0,0.07
1998,Edmonton,0340,2.0,3.0,70.0,35,2.0,0.0,0.75
1998,Edmonton,0340,4.0,1.0,28.0,8,3.5,0.0,0.3
1998,Edmonton,0340,4.0,3.0,100.0,25,4.0,0.0,1.07
1998,Edmonton,0340,1.0,1.0,1310.0,1310,1.0,0.0,14.08
1998,Edmonton,0340,5.0,3.0,1046.0,18,58.11,0.22,11.24
1998,Edmonton,0340,4.0,2.0,4.0,1,4.0,0.0,0.04
1998,Edmonton,0340,2.0,1.0,83.0,42,1.98,0.0,0.89
1998,Edmonton,0340,4.0,0.0,4.0,1,4.0,0.0,0.04
1998,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.06
1998,Edmonton,0340,5.0,2.0,433.0,3,144.33,0.0,4.65
1998,Edmonton,0340,2.0,0.0,6.0,3,2.0,0.0,0.06
1999,Edmonton,0340,4.0,1.0,15.0,4,3.75,0.0,0.16
1999,Edmonton,0340,2.0,3.0,124.0,62,2.0,0.0,1.31
1999,Edmonton,0340,4.0,4.0,4.0,1,4.0,0.0,0.04
1999,Edmonton,0340,1.0,3.0,11.0,11,1.0,0.0,0.12
1999,Edmonton,0340,5.0,3.0,1084.0,20,54.2,0.0,11.46
1999,Edmonton,0340,2.0,1.0,72.0,36,2.0,0.0,0.76
1999,Edmonton,0340,5.0,2.0,893.0,8,111.63,0.0,9.44
1999,Edmonton,0340,1.0,1.0,1518.0,1518,1.0,0.0,16.04
1999,Edmonton,0340,4.0,3.0,140.0,29,4.83,0.0,1.48
2000,Edmonton,0340,4.0,3.0,47.0,13,3.62,0.0,0.49
2000,Edmonton,0340,5.0,3.0,1392.0,32,43.5,0.0,14.5
2000,Edmonton,0340,2.0,3.0,118.0,59,2.0,0.0,1.23
2000,Edmonton,0340,5.0,2.0,608.0,11,55.27,0.0,6.34
2000,Edmonton,0340,1.0,3.0,8.0,8,1.0,0.0,0.08
2000,Edmonton,0340,2.0,1.0,46.0,23,2.0,0.0,0.48
2000,Edmonton,0340,1.0,1.0,1385.0,1385,1.0,0.0,14.43
2000,Edmonton,0340,4.0,2.0,118.0,20,5.9,0.0,1.23
2001,Edmonton,0340,2.0,1.0,68.0,34,2.0,0.0,0.69
2001,Edmonton,0340,4.0,1.0,12.0,3,4.0,0.0,0.12
2001,Edmonton,0340,5.0,3.0,1204.0,30,40.13,0.0,12.26
2001,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.04
2001,Edmonton,0340,5.0,2.0,829.0,13,63.77,0.23,8.44
2001,Edmonton,0340,1.0,1.0,1813.0,1813,1.0,0.0,18.46
2001,Edmonton,0340,1.0,2.0,1.0,1,1.0,0.0,0.01
2001,Edmonton,0340,4.0,2.0,10.0,2,5.0,0.0,0.1
2001,Edmonton,0340,2.0,3.0,218.0,109,2.0,0.0,2.22
2001,Edmonton,0340,4.0,3.0,77.0,21,3.67,0.0,0.78
2002,Edmonton,0340,4.0,1.0,3.0,1,3.0,0.0,0.03
2002,Edmonton,0340,2.0,1.0,180.0,90,2.0,0.0,1.8
2002,Edmonton,0340,2.0,3.0,438.0,219,2.0,0.0,4.39
2002,Edmonton,0340,4.0,2.0,18.0,3,6.0,0.0,0.18
2002,Edmonton,0340,1.0,3.0,11.0,11,1.0,0.0,0.11
2002,Edmonton,0340,4.0,3.0,205.0,54,3.8,0.0,2.05
2002,Edmonton,0340,5.0,3.0,2233.0,42,53.17,0.1,22.36
2002,Edmonton,0340,5.0,2.0,1840.0,27,68.15,0.0,18.42
2002,Edmonton,0340,1.0,1.0,3297.0,3297,1.0,0.0,33.01
2003,Edmonton,0340,2.0,1.0,308.0,154,2.0,0.0,3.04
2003,Edmonton,0340,4.0,1.0,35.0,9,3.89,0.0,0.35
2003,Edmonton,0340,5.0,3.0,3861.0,57,67.74,0.0,38.07
2003,Edmonton,0340,1.0,3.0,26.0,26,1.0,0.0,0.26
2003,Edmonton,0340,1.0,1.0,2772.0,2772,1.0,0.0,27.33
2003,Edmonton,0340,4.0,3.0,383.0,78,4.91,0.0,3.78
2003,Edmonton,0340,2.0,3.0,336.0,168,2.0,0.0,3.31
2003,Edmonton,0340,4.0,2.0,65.0,8,8.13,0.0,0.64
2003,Edmonton,0340,5.0,2.0,1130.0,16,70.63,0.0,11.14
2004,Edmonton,0340,4.0,2.0,109.0,14,7.79,0.0,1.05
2004,Edmonton,0340,4.0,3.0,312.0,66,4.73,0.0,3.01
2004,Edmonton,0340,2.0,3.0,408.0,204,2.0,0.0,3.93
2004,Edmonton,0340,5.0,2.0,756.0,10,75.6,0.9,7.28
2004,Edmonton,0340,1.0,2.0,1.0,1,1.0,0.0,0.01
2004,Edmonton,0340,1.0,3.0,37.0,37,1.0,0.0,0.36
2004,Edmonton,0340,1.0,1.0,3025.0,3025,1.0,0.0,29.14
2004,Edmonton,0340,4.0,1.0,12.0,3,4.0,0.0,0.12
2004,Edmonton,0340,5.0,3.0,3571.0,55,64.93,2.16,34.4
2004,Edmonton,0340,2.0,2.0,2.0,1,2.0,0.0,0.02
2004,Edmonton,0340,2.0,1.0,308.0,154,2.0,0.0,2.97
2005,Edmonton,0340,1.0,2.0,4.0,4,1.0,0.0,0.04
2005,Edmonton,0340,2.0,1.0,410.0,205,2.0,0.0,3.83
2005,Edmonton,0340,4.0,1.0,11.0,3,3.67,0.0,0.1
2005,Edmonton,0340,1.0,3.0,30.0,30,1.0,0.0,0.28
2005,Edmonton,0340,4.0,3.0,637.0,117,5.44,0.02,5.95
2005,Edmonton,0340,1.0,1.0,3808.0,3808,1.0,0.0,35.58
2005,Edmonton,0340,2.0,3.0,310.0,155,2.0,0.0,2.9
2005,Edmonton,0340,5.0,3.0,4468.0,71,62.93,2.82,41.75
2005,Edmonton,0340,2.0,2.0,8.0,4,2.0,0.0,0.07
2005,Edmonton,0340,4.0,2.0,64.0,8,8.0,0.0,0.6
2005,Edmonton,0340,5.0,2.0,709.0,13,54.54,0.23,6.63
2006,Edmonton,0340,2.0,1.0,738.0,369,2.0,0.0,6.7
2006,Edmonton,0340,1.0,1.0,5835.0,5835,1.0,0.0,53.01
2006,Edmonton,0340,1.0,2.0,4.0,4,1.0,0.0,0.04
2006,Edmonton,0340,2.0,3.0,340.0,170,2.0,0.0,3.09
2006,Edmonton,0340,5.0,2.0,430.0,8,53.75,0.38,3.91
2006,Edmonton,0340,4.0,2.0,45.0,6,7.5,0.0,0.41
2006,Edmonton,0340,1.0,3.0,18.0,18,1.0,0.0,0.16
2006,Edmonton,0340,4.0,3.0,621.0,118,5.26,0.0,5.64
2006,Edmonton,0340,5.0,3.0,5212.0,72,72.39,1.13,47.35
2006,Edmonton,0340,5.0,1.0,4.0,1,4.0,0.0,0.04
2006,Edmonton,0340,2.0,2.0,6.0,3,2.0,0.0,0.05
2006,Edmonton,0340,4.0,1.0,44.0,11,4.0,0.0,0.4
2007,Edmonton,0340,2.0,2.0,6.0,3,2.0,0.0,0.05
2007,Edmonton,0340,1.0,1.0,5855.0,5855,1.0,0.0,51.91
2007,Edmonton,0340,5.0,2.0,558.0,8,69.75,0.0,4.95
2007,Edmonton,0340,4.0,2.0,29.0,6,4.83,0.0,0.26
2007,Edmonton,0340,1.0,2.0,7.0,7,1.0,0.0,0.06
2007,Edmonton,0340,2.0,1.0,1098.0,549,2.0,0.0,9.73
2007,Edmonton,0340,4.0,1.0,69.0,18,3.83,0.0,0.61
2007,Edmonton,0340,5.0,3.0,6821.0,106,64.35,1.42,60.47
2007,Edmonton,0340,1.0,3.0,31.0,31,1.0,0.0,0.27
2007,Edmonton,0340,4.0,3.0,1286.0,237,5.43,0.0,11.4
2007,Edmonton,0340,5.0,1.0,4.0,1,4.0,0.0,0.04
2007,Edmonton,0340,2.0,3.0,438.0,219,2.0,0.0,3.88
2008,Edmonton,0340,5.0,2.0,447.0,8,55.88,0.0,3.85
2008,Edmonton,0340,4.0,2.0,8.0,1,8.0,0.0,0.07
2008,Edmonton,0340,1.0,2.0,8.0,8,1.0,0.0,0.07
2008,Edmonton,0340,2.0,2.0,4.0,2,2.0,0.0,0.03
2008,Edmonton,0340,4.0,3.0,900.0,169,5.33,0.0,7.76
2008,Edmonton,0340,1.0,1.0,2248.0,2248,1.0,0.0,19.37
2008,Edmonton,0340,2.0,1.0,604.0,302,2.0,0.0,5.21
2008,Edmonton,0340,4.0,1.0,49.0,15,3.27,0.0,0.42
2008,Edmonton,0340,5.0,3.0,6828.0,100,68.28,1.6,58.84
2008,Edmonton,0340,2.0,3.0,308.0,154,2.0,0.0,2.65
2008,Edmonton,0340,1.0,3.0,5.0,5,1.0,0.0,0.04
2009,Edmonton,0340,1.0,1.0,3004.0,3004,1.0,0.0,25.43
2009,Edmonton,0340,1.0,3.0,15.0,15,1.0,0.0,0.13
2009,Edmonton,0340,1.0,2.0,9.0,9,1.0,0.0,0.08
2009,Edmonton,0340,2.0,3.0,196.0,98,2.0,0.0,1.66
2009,Edmonton,0340,2.0,2.0,6.0,3,2.0,0.0,0.05
2009,Edmonton,0340,5.0,3.0,2409.0,41,58.76,2.56,20.39
2009,Edmonton,0340,5.0,2.0,471.0,10,47.1,0.0,3.99
2009,Edmonton,0340,2.0,1.0,706.0,353,2.0,0.0,5.98
2009,Edmonton,0340,4.0,1.0,82.0,24,3.42,0.0,0.69
2009,Edmonton,0340,4.0,3.0,651.0,120,5.43,0.02,5.51
2010,Edmonton,0340,4.0,3.0,709.0,130,5.45,0.0,5.9
2010,Edmonton,0340,2.0,2.0,4.0,2,2.0,0.0,0.03
2010,Edmonton,0340,1.0,1.0,3656.0,3656,1.0,0.0,30.42
2010,Edmonton,0340,1.0,2.0,9.0,9,1.0,0.0,0.07
2010,Edmonton,0340,2.0,3.0,190.0,95,2.0,0.0,1.58
2010,Edmonton,0340,4.0,1.0,93.0,27,3.44,0.0,0.77
2010,Edmonton,0340,4.0,2.0,26.0,4,6.5,0.0,0.22
2010,Edmonton,0340,2.0,1.0,620.0,310,2.0,0.0,5.16
2010,Edmonton,0340,5.0,3.0,2875.0,45,63.89,1.96,23.92
2010,Edmonton,0340,1.0,3.0,12.0,12,1.0,0.0,0.1
2010,Edmonton,0340,4.0,4.0,43.0,12,3.58,0.0,0.36
2010,Edmonton,0340,5.0,2.0,378.0,10,37.8,1.5,3.14
2011,Edmonton,0340,1.0,1.0,3373.0,3373,1.0,0.0,27.43
2011,Edmonton,0340,2.0,2.0,8.0,4,2.0,0.0,0.07
2011,Edmonton,0340,5.0,2.0,847.0,11,77.0,0.27,6.89
2011,Edmonton,0340,4.0,1.0,95.0,27,3.52,0.0,0.77
2011,Edmonton,0340,4.0,2.0,8.0,2,4.0,0.0,0.07
2011,Edmonton,0340,1.0,2.0,9.0,9,1.0,0.0,0.07
2011,Edmonton,0340,2.0,3.0,136.0,68,2.0,0.0,1.11
2011,Edmonton,0340,4.0,3.0,716.0,127,5.64,0.0,5.82
2011,Edmonton,0340,5.0,3.0,3121.0,54,57.8,1.39,25.38
2011,Edmonton,0340,2.0,1.0,846.0,423,2.0,0.0,6.88
2011,Edmonton,0340,1.0,3.0,11.0,11,1.0,0.0,0.09
2012,Edmonton,0340,5.0,2.0,2075.0,27,76.85,1.93,16.38
2012,Edmonton,0340,2.0,2.0,4.0,2,2.0,0.0,0.03
2012,Edmonton,0340,2.0,3.0,172.0,86,2.0,0.0,1.36
2012,Edmonton,0340,4.0,2.0,12.0,2,6.0,0.0,0.09
2012,Edmonton,0340,4.0,3.0,893.0,174,5.13,0.0,7.05
2012,Edmonton,0340,2.0,1.0,1344.0,672,2.0,0.0,10.61
2012,Edmonton,0340,4.0,1.0,146.0,39,3.74,0.0,1.15
2012,Edmonton,0340,1.0,2.0,9.0,9,1.0,0.0,0.07
2012,Edmonton,0340,5.0,3.0,3527.0,50,70.54,2.64,27.84
2012,Edmonton,0340,1.0,1.0,3735.0,3735,1.0,0.0,29.48
2012,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.05
2013,Edmonton,0340,4.0,3.0,834.0,185,4.51,0.0,6.37
2013,Edmonton,0340,2.0,1.0,1330.0,665,2.0,0.0,10.16
2013,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.05
2013,Edmonton,0340,2.0,2.0,2.0,1,2.0,0.0,0.02
2013,Edmonton,0340,4.0,2.0,14.0,3,4.67,0.0,0.11
2013,Edmonton,0340,5.0,2.0,2371.0,37,64.08,2.95,18.12
2013,Edmonton,0340,1.0,2.0,2.0,2,1.0,0.0,0.02
2013,Edmonton,0340,2.0,3.0,140.0,70,2.0,0.0,1.07
2013,Edmonton,0340,1.0,1.0,3957.0,3957,1.0,0.0,30.24
2013,Edmonton,0340,4.0,1.0,338.0,83,4.07,0.0,2.58
2013,Edmonton,0340,5.0,3.0,4773.0,74,64.5,3.59,36.48
2014,Edmonton,0340,4.0,1.0,358.0,93,3.85,0.0,2.68
2014,Edmonton,0340,1.0,2.0,1.0,1,1.0,0.0,0.01
2014,Edmonton,0340,1.0,1.0,4688.0,4688,1.0,0.0,35.12
2014,Edmonton,0340,1.0,3.0,9.0,9,1.0,0.0,0.07
2014,Edmonton,0340,4.0,2.0,80.0,21,3.81,0.0,0.6
2014,Edmonton,0340,5.0,3.0,4194.0,70,59.91,6.17,31.42
2014,Edmonton,0340,2.0,1.0,1666.0,833,2.0,0.0,12.48
2014,Edmonton,0340,4.0,3.0,812.0,170,4.78,0.0,6.08
2014,Edmonton,0340,2.0,3.0,136.0,68,2.0,0.0,1.02
2014,Edmonton,0340,5.0,2.0,2788.0,34,82.0,5.06,20.89
2015,Edmonton,0340,2.0,1.0,1414.0,707,2.0,0.0,10.39
2015,Edmonton,0340,4.0,1.0,369.0,102,3.62,0.0,2.71
2015,Edmonton,0340,1.0,3.0,5.0,5,1.0,0.0,0.04
2015,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.15
2015,Edmonton,0340,4.0,2.0,320.0,44,7.27,0.0,2.35
2015,Edmonton,0340,2.0,3.0,144.0,72,2.0,0.0,1.06
2015,Edmonton,0340,1.0,1.0,3338.0,3338,1.0,0.0,24.52
2015,Edmonton,0340,4.0,3.0,783.0,157,4.99,0.0,5.75
2015,Edmonton,0340,5.0,3.0,5467.0,90,60.74,5.91,40.16
2015,Edmonton,0340,1.0,2.0,20.0,20,1.0,0.0,0.15
2015,Edmonton,0340,5.0,2.0,3032.0,38,79.79,5.53,22.28
2016,Edmonton,0340,2.0,3.0,104.0,52,2.0,0.0,0.75
2016,Edmonton,0340,1.0,1.0,2787.0,2787,1.0,0.0,20.09
2016,Edmonton,0340,4.0,1.0,360.0,100,3.6,0.0,2.6
2016,Edmonton,0340,5.0,2.0,1956.0,21,93.14,6.33,14.1
2016,Edmonton,0340,2.0,1.0,1172.0,586,2.0,0.0,8.45
2016,Edmonton,0340,4.0,3.0,495.0,108,4.58,0.0,3.57
2016,Edmonton,0340,5.0,3.0,2759.0,49,56.31,5.94,19.89
2016,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2016,Edmonton,0340,4.0,2.0,107.0,15,7.13,0.0,0.77
2016,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2016,Edmonton,0340,1.0,3.0,7.0,7,1.0,0.0,0.05
2017,Edmonton,0340,4.0,3.0,561.0,122,4.6,0.0,3.97
2017,Edmonton,0340,1.0,3.0,4.0,4,1.0,0.0,0.03
2017,Edmonton,0340,4.0,1.0,474.0,125,3.79,0.0,3.36
2017,Edmonton,0340,2.0,3.0,72.0,36,2.0,0.0,0.51
2017,Edmonton,0340,2.0,2.0,20.0,10,2.0,0.0,0.14
2017,Edmonton,0340,1.0,1.0,3207.0,3207,1.0,0.0,22.71
2017,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.13
2017,Edmonton,0340,2.0,1.0,1122.0,561,2.0,0.0,7.95
2017,Edmonton,0340,5.0,3.0,3101.0,45,68.91,9.02,21.96
2017,Edmonton,0340,5.0,2.0,1700.0,17,100.0,5.82,12.04
2017,Edmonton,0340,4.0,2.0,93.0,16,5.81,0.0,0.66
2018,Edmonton,0340,2.0,1.0,896.0,448,2.0,0.0,6.22
2018,Edmonton,0340,4.0,3.0,515.0,107,4.81,0.0,3.58
2018,Edmonton,0340,4.0,1.0,700.0,174,4.02,0.0,4.86
2018,Edmonton,0340,5.0,3.0,3332.0,48,69.42,7.52,23.14
2018,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.13
2018,Edmonton,0340,4.0,2.0,16.0,3,5.33,0.0,0.11
2018,Edmonton,0340,5.0,2.0,1506.0,85,17.72,1.26,10.46
2018,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2018,Edmonton,0340,5.0,1.0,2.0,1,2.0,0.0,0.01
2018,Edmonton,0340,1.0,1.0,2910.0,2910,1.0,0.0,20.21
2018,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2018,Edmonton,0340,2.0,3.0,40.0,20,2.0,0.0,0.28
2019,Edmonton,0340,5.0,1.0,1.0,1,1.0,2.0,0.01
2019,Edmonton,0340,2.0,1.0,856.0,428,2.0,0.0,5.84
2019,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2019,Edmonton,0340,1.0,2.0,18.0,18,1.0,0.0,0.12
2019,Edmonton,0340,4.0,3.0,573.0,101,5.67,0.0,3.91
2019,Edmonton,0340,1.0,3.0,2.0,2,1.0,0.0,0.01
2019,Edmonton,0340,1.0,1.0,2716.0,2716,1.0,0.0,18.54
2019,Edmonton,0340,4.0,1.0,467.0,120,3.89,0.0,3.19
2019,Edmonton,0340,5.0,2.0,1699.0,322,5.28,0.39,11.6
2019,Edmonton,0340,2.0,3.0,56.0,28,2.0,0.0,0.38
2019,Edmonton,0340,5.0,3.0,3854.0,47,82.0,6.96,26.3
2020,Edmonton,0340,2.0,2.0,16.0,8,2.0,0.0,0.11
2020,Edmonton,0340,2.0,1.0,744.0,372,2.0,0.0,5.04
2020,Edmonton,0340,2.0,3.0,38.0,19,2.0,0.0,0.26
2020,Edmonton,0340,5.0,3.0,2716.0,36,75.44,7.61,18.39
2020,Edmonton,0340,1.0,1.0,2502.0,2502,1.0,0.0,16.94
2020,Edmonton,0340,1.0,2.0,15.0,15,1.0,0.0,0.1
2020,Edmonton,0340,5.0,2.0,3434.0,405,8.48,0.47,23.25
2020,Edmonton,0340,1.0,3.0,3.0,3,1.0,0.0,0.02
2020,Edmonton,0340,4.0,2.0,8.0,1,8.0,0.0,0.05
2020,Edmonton,0340,4.0,1.0,448.0,112,4.0,0.0,3.03
2020,Edmonton,0340,4.0,3.0,326.0,67,4.87,0.0,2.21
2021,Edmonton,0340,5.0,2.0,4906.0,462,10.62,0.73,32.52
2021,Edmonton,0340,4.0,1.0,558.0,144,3.88,0.0,3.7
2021,Edmonton,0340,4.0,3.0,368.0,74,4.97,0.0,2.44
2021,Edmonton,0340,5.0,3.0,851.0,15,56.73,5.27,5.64
2021,Edmonton,0340,2.0,1.0,774.0,387,2.0,0.0,5.13
2021,Edmonton,0340,1.0,2.0,75.0,75,1.0,0.0,0.5
2021,Edmonton,0340,1.0,3.0,6.0,6,1.0,0.0,0.04
2021,Edmonton,0340,4.0,2.0,286.0,53,5.4,0.0,1.9
2021,Edmonton,0340,1.0,1.0,3655.0,3655,1.0,0.0,24.23
2021,Edmonton,0340,2.0,3.0,24.0,12,2.0,0.0,0.16
2021,Edmonton,0340,2.0,2.0,18.0,9,2.0,0.0,0.12
2022,Edmonton,0340,1.0,1.0,4553.0,4553,1.0,0.0,29.1
2022,Edmonton,0340,2.0,3.0,18.0,9,2.0,0.0,0.12
2022,Edmonton,0340,4.0,1.0,631.0,148,4.26,0.0,4.03
2022,Edmonton,0340,5.0,3.0,1069.0,14,76.36,7.79,6.83
2022,Edmonton,0340,5.0,2.0,6246.0,708,8.82,0.45,39.91
2022,Edmonton,0340,1.0,3.0,7.0,7,1.0,0.0,0.04
2022,Edmonton,0340,2.0,2.0,10.0,5,2.0,0.0,0.06
2022,Edmonton,0340,4.0,2.0,405.0,63,6.43,0.0,2.59
2022,Edmonton,0340,2.0,1.0,754.0,377,2.0,0.0,4.82
2022,Edmonton,0340,4.0,3.0,394.0,73,5.4,0.0,2.52
2022,Edmonton,0340,1.0,2.0,94.0,94,1.0,0.0,0.6
2022,Edmonton,0340,5.0,1.0,6.0,1,6.0,2.0,0.04
2023,Edmonton,0340,1.0,2.0,77.0,77,1.0,0.0,0.47
2023,Edmonton,0340,1.0,3.0,8.0,8,1.0,0.0,0.05
2023,Edmonton,0340,2.0,2.0,12.0,6,2.0,0.0,0.07
2023,Edmonton,0340,4.0,3.0,185.0,40,4.63,0.0,1.13
2023,Edmonton,0340,4.0,1.0,785.0,162,4.85,0.0,4.78
2023,Edmonton,0340,2.0,1.0,684.0,342,2.0,0.0,4.17
2023,Edmonton,0340,1.0,1.0,3403.0,3403,1.0,0.0,20.73
2023,Edmonton,0340,5.0,3.0,835.0,8,104.38,8.63,5.09
2023,Edmonton,0340,4.0,2.0,543.0,57,9.53,0.0,3.31
2023,Edmonton,0340,5.0,2.0,6656.0,609,10.93,0.62,40.55
2023,Edmonton,0340,2.0,3.0,8.0,4,2.0,0.0,0.05
1988,Halifax,0580,4.0,3.0,12.0,1,12.0,0.0,0.37
