reference_period,metro,metcode,stcan_cmacode,censustr,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
2011,Calgary,0140,825,0043.00,272.0,1,272.0,24.0,2.1
2011,Calgary,0140,825,0050.04,307.0,161,1.91,0.0,2.37
2011,Calgary,0140,825,0001.02,1.0,1,1.0,0.0,0.01
2011,Calgary,0140,825,0002.07,64.0,12,5.33,0.33,0.49
2011,Calgary,0140,825,0002.08,6.0,6,1.0,0.0,0.05
2011,Calgary,0140,825,0061.00,1.0,1,1.0,0.0,0.01
2011,Calgary,0140,825,0002.04,126.0,41,3.07,0.0,0.97
2011,Calgary,0140,825,0049.02,1.0,1,1.0,0.0,0.01
2011,Calgary,0140,825,9009.00,9.0,9,1.0,0.0,0.07
2011,Calgary,0140,825,0029.00,48.0,35,1.37,0.06,0.37
2011,Calgary,0140,825,0030.00,328.0,13,25.23,1.08,2.53
2011,Calgary,0140,825,0077.15,384.0,130,2.95,0.0,2.97
2011,Calgary,0140,825,9008.00,30.0,27,1.11,0.0,0.23
2012,Calgary,0140,825,0020.00,49.0,25,1.96,0.0,0.37
2012,Calgary,0140,825,0066.02,1.0,1,1.0,0.0,0.01
2012,Calgary,0140,825,0071.00,14.0,11,1.27,0.0,0.1
2012,Calgary,0140,825,0073.00,96.0,3,32.0,1.33,0.72
2012,Calgary,0140,825,0077.25,136.0,1,136.0,4.0,1.02
2012,Calgary,0140,825,0204.03,2.0,2,1.0,0.0,0.01
2012,Calgary,0140,825,0050.08,40.0,31,1.29,0.0,0.3
2012,Calgary,0140,825,0068.00,3.0,3,1.0,0.0,0.02
2012,Calgary,0140,825,9000.01,1.0,1,1.0,0.0,0.01
2012,Calgary,0140,825,0002.02,1.0,1,1.0,0.0,0.01
2012,Calgary,0140,825,0030.00,127.0,16,7.94,0.0,0.95
2012,Calgary,0140,825,0050.13,3.0,3,1.0,0.0,0.02
2012,Calgary,0140,825,9000.02,3.0,3,1.0,0.0,0.02
2012,Calgary,0140,825,0206.04,169.0,110,1.54,0.0,1.26
2012,Calgary,0140,825,0038.32,9.0,4,2.25,0.0,0.07
2012,Calgary,0140,825,0057.00,121.0,22,5.5,0.36,0.9
2012,Calgary,0140,825,0077.13,22.0,2,11.0,0.0,0.16
2012,Calgary,0140,825,0201.02,8.0,8,1.0,0.0,0.06
2012,Calgary,0140,825,0206.03,10.0,9,1.11,0.0,0.07
2012,Calgary,0140,825,0001.26,1.0,1,1.0,0.0,0.01
2012,Calgary,0140,825,0062.00,48.0,29,1.66,0.0,0.36
2012,Calgary,0140,825,0050.06,78.0,32,2.44,0.09,0.58
2012,Calgary,0140,825,0059.00,61.0,17,3.59,0.12,0.46
2012,Calgary,0140,825,0061.00,3.0,2,1.5,0.0,0.02
2012,Calgary,0140,825,0076.16,309.0,177,1.75,0.0,2.31
2012,Calgary,0140,825,0205.03,175.0,81,2.16,0.0,1.31
2012,Calgary,0140,825,0002.07,87.0,13,6.69,0.69,0.65
2012,Calgary,0140,825,0024.00,82.0,51,1.61,0.0,0.61
2012,Calgary,0140,825,0038.20,130.0,1,130.0,0.0,0.97
2012,Calgary,0140,825,0050.10,35.0,35,1.0,0.0,0.26
2012,Calgary,0140,825,0064.00,37.0,23,1.61,0.0,0.28
2012,Calgary,0140,825,0076.13,22.0,22,1.0,0.0,0.16
2012,Calgary,0140,825,0077.21,7.0,7,1.0,0.0,0.05
2012,Calgary,0140,825,0002.18,22.0,3,7.33,0.0,0.16
2012,Calgary,0140,825,0015.00,10.0,9,1.11,0.0,0.07
2012,Calgary,0140,825,0027.00,116.0,6,19.33,1.33,0.87
