reference_period,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2011,933,Vancouver,2410,V2Y,131.0,,131.0,16,8.19,0.25,10.066666666666666,0.0
2011,933,Vancouver,2410,V3A,248.0,,248.0,15,16.53,1.33,8.785714285714286,1.0
2011,933,Vancouver,2410,V3L,10.0,,10.0,10,1.0,0.0,7.7,0.0
2011,933,Vancouver,2410,V5P,28.0,,28.0,23,1.22,0.43,12.173913043478262,0.0
2011,933,Vancouver,2410,V6N,69.0,,69.0,63,1.1,0.06,11.873015873015873,0.0
2011,933,Vancouver,2410,V6R,62.0,,62.0,55,1.13,0.0,12.8,0.0
2011,933,Vancouver,2410,V7N,9.0,,9.0,9,1.0,0.0,13.222222222222221,0.0
2011,933,Vancouver,2410,V7W,5.0,,5.0,5,1.0,0.0,20.2,1.0
2011,933,Vancouver,2410,V2W,20.0,,20.0,20,1.0,0.0,9.9,1.0
2011,933,Vancouver,2410,V4B,32.0,,32.0,18,1.78,0.89,10.944444444444445,2.0
2011,933,Vancouver,2410,V4M,89.0,,89.0,4,22.25,2.0,8.25,2.0
2011,933,Vancouver,2410,V4R,163.0,,163.0,114,1.43,0.0,6.936936936936937,0.0
2011,933,Vancouver,2410,V5S,48.0,,48.0,35,1.37,0.74,11.6,1.0
2011,933,Vancouver,2410,V5W,125.0,,125.0,58,2.16,0.6,11.03448275862069,0.0
2011,933,Vancouver,2410,V7K,2.0,,2.0,2,1.0,0.0,7.0,0.0
2011,933,Vancouver,2410,V7P,2.0,,2.0,2,1.0,0.0,4.0,1.0
2012,933,Vancouver,2410,V3R,92.0,,92.0,49,1.88,0.57,8.224489795918368,1.0
2012,933,Vancouver,2410,V5H,83.0,,83.0,37,2.24,0.11,7.4324324324324325,1.0
2012,933,Vancouver,2410,V7B,10.0,,10.0,8,1.25,0.5,16.625,0.0
2012,933,Vancouver,2410,V4P,19.0,,19.0,18,1.06,0.11,6.0,0.0
2012,933,Vancouver,2410,V4W,11.0,,11.0,7,1.57,0.86,8.4,0.0
2012,933,Vancouver,2410,V5S,232.0,,232.0,78,2.97,0.97,14.602564102564102,1.0
2012,933,Vancouver,2410,V6A,539.0,,539.0,11,49.0,3.73,16.0,2.0
2012,933,Vancouver,2410,V6H,71.0,,71.0,10,7.1,1.7,16.7,2.0
2012,933,Vancouver,2410,V7A,315.0,,315.0,180,1.75,0.74,12.766666666666667,1.0
2012,933,Vancouver,2410,V7P,69.0,,69.0,5,13.8,1.2,10.4,0.0
2012,933,Vancouver,2410,V5N,71.0,,71.0,41,1.73,0.68,11.121951219512194,2.0
2012,933,Vancouver,2410,nan,4268.0,,4268.0,1283,3.33,0.44,10.181818181818182,1.0
2012,933,Vancouver,2410,V5K,100.0,,100.0,45,2.22,0.58,10.955555555555556,3.0
2012,933,Vancouver,2410,V5E,26.0,,26.0,23,1.13,0.0,7.2727272727272725,1.0
2012,933,Vancouver,2410,V6C,81.0,,81.0,1,81.0,32.0,38.0,1.0
2012,933,Vancouver,2410,V1M,40.0,,40.0,15,2.67,0.4,8.466666666666667,0.0
2012,933,Vancouver,2410,V2Y,216.0,,216.0,97,2.23,0.67,5.752808988764045,1.0
2012,933,Vancouver,2410,V3M,287.0,,287.0,64,4.48,0.41,10.296875,1.0
2012,933,Vancouver,2410,V2X,27.0,,27.0,13,2.08,0.0,7.6923076923076925,0.0
2012,933,Vancouver,2410,V3K,50.0,,50.0,20,2.5,0.8,9.15,2.0
2012,933,Vancouver,2410,V3L,110.0,,110.0,21,5.24,0.38,9.619047619047619,1.0
2012,933,Vancouver,2410,V7S,68.0,,68.0,66,1.03,0.0,20.93846153846154,1.0
2012,933,Vancouver,2410,V4A,203.0,,203.0,62,3.27,0.32,10.583333333333334,1.0
2012,933,Vancouver,2410,V5B,63.0,,63.0,43,1.47,0.07,8.13953488372093,1.0
2012,933,Vancouver,2410,V5T,16.0,,16.0,8,2.0,0.25,9.0,1.0
2012,933,Vancouver,2410,V7M,266.0,,266.0,19,14.0,2.05,10.666666666666666,0.0
2012,933,Vancouver,2410,V3B,638.0,,638.0,21,30.38,5.1,10.142857142857142,0.0
2012,933,Vancouver,2410,V3V,130.0,,130.0,82,1.59,0.48,8.641975308641975,1.0
2012,933,Vancouver,2410,V4C,258.0,,258.0,89,2.9,0.49,6.965909090909091,2.0
2012,933,Vancouver,2410,V5Y,676.0,,676.0,37,18.27,2.35,15.35135135135135,2.0
2012,933,Vancouver,2410,V6S,49.0,,49.0,37,1.32,0.32,8.81081081081081,1.0
2012,933,Vancouver,2410,V0N,25.0,,25.0,23,1.09,0.17,13.130434782608695,1.0
2012,933,Vancouver,2410,V4R,256.0,,256.0,173,1.48,0.0,7.958083832335329,0.0
2012,933,Vancouver,2410,V6M,35.0,,35.0,26,1.35,0.38,12.5,1.0
2012,933,Vancouver,2410,V6P,106.0,,106.0,66,1.61,0.52,9.938461538461539,1.0
2012,933,Vancouver,2410,V6X,40.0,,40.0,30,1.33,0.67,15.133333333333333,0.0
2012,933,Vancouver,2410,V7K,5.0,,5.0,5,1.0,0.0,7.6,0.0
2012,933,Vancouver,2410,V3S,426.0,,426.0,252,1.69,0.42,7.63265306122449,1.0
2012,933,Vancouver,2410,V4E,2.0,,2.0,1,2.0,0.0,7.0,2.0
2012,933,Vancouver,2410,V5Z,114.0,,114.0,34,3.35,1.03,12.787878787878787,1.0
2012,933,Vancouver,2410,V6J,84.0,,84.0,13,6.46,1.15,13.461538461538462,1.0
2012,933,Vancouver,2410,V2W,18.0,,18.0,18,1.0,0.0,8.5625,0.0
2012,933,Vancouver,2410,V3Y,74.0,,74.0,4,18.5,1.0,15.0,0.0
2012,933,Vancouver,2410,V4L,7.0,,7.0,7,1.0,0.0,14.285714285714286,1.0
2012,933,Vancouver,2410,V6L,25.0,,25.0,20,1.25,0.4,9.65,1.0
2012,933,Vancouver,2410,V3N,256.0,,256.0,53,4.83,0.4,7.754716981132075,1.0
2012,933,Vancouver,2410,V4B,51.0,,51.0,32,1.59,0.69,10.46875,1.0
2012,933,Vancouver,2410,V4N,320.0,,320.0,169,1.89,0.28,7.946107784431137,1.0
2012,933,Vancouver,2410,V5L,45.0,,45.0,15,3.0,0.67,13.0,2.0
2012,933,Vancouver,2410,V5P,86.0,,86.0,40,2.15,0.68,11.384615384615385,1.0
2012,933,Vancouver,2410,V6Y,455.0,,455.0,45,10.11,0.73,13.4,2.0
2012,933,Vancouver,2410,V3J,102.0,,102.0,44,2.32,1.27,11.727272727272727,1.0
2012,933,Vancouver,2410,V5G,425.0,,425.0,56,7.59,1.23,8.563636363636364,1.0
2012,933,Vancouver,2410,V5J,384.0,,384.0,68,5.65,0.9,9.397058823529411,1.0
2012,933,Vancouver,2410,V5X,160.0,,160.0,122,1.31,0.63,11.033333333333333,1.0
2012,933,Vancouver,2410,V7L,139.0,,139.0,39,3.56,0.97,9.871794871794872,0.0
2012,933,Vancouver,2410,V5R,114.0,,114.0,84,1.36,0.69,12.109756097560975,1.0
2012,933,Vancouver,2410,V7E,118.0,,118.0,100,1.18,0.36,15.92,0.0
2012,933,Vancouver,2410,V7T,40.0,,40.0,34,1.18,0.0,12.515151515151516,0.0
2012,933,Vancouver,2410,V7N,14.0,,14.0,9,1.56,1.11,11.777777777777779,0.0
2012,933,Vancouver,2410,V3C,204.0,,204.0,12,17.0,1.5,12.416666666666666,1.0
2012,933,Vancouver,2410,V3H,26.0,,26.0,26,1.0,0.0,14.346153846153847,1.0
2012,933,Vancouver,2410,V4M,17.0,,17.0,15,1.13,0.0,10.071428571428571,2.0
2012,933,Vancouver,2410,V5A,227.0,,227.0,21,10.81,1.1,11.9,1.0
2012,933,Vancouver,2410,V5C,34.0,,34.0,32,1.06,0.0,6.933333333333334,1.0
2012,933,Vancouver,2410,V6K,224.0,,224.0,35,6.4,1.23,11.6,1.0
2012,933,Vancouver,2410,V6R,104.0,,104.0,65,1.6,0.23,9.9375,1.0
2012,933,Vancouver,2410,V6V,52.0,,52.0,33,1.58,1.15,16.242424242424242,0.0
2012,933,Vancouver,2410,V7G,148.0,,148.0,2,74.0,6.5,14.5,1.0
2012,933,Vancouver,2410,V2Z,150.0,,150.0,59,2.54,0.32,12.98,1.0
2012,933,Vancouver,2410,V6N,74.0,,74.0,62,1.19,0.18,11.161290322580646,1.0
2012,933,Vancouver,2410,V7R,71.0,,71.0,44,1.61,0.7,13.090909090909092,0.0
2012,933,Vancouver,2410,V3E,1058.0,,1058.0,465,2.28,0.57,8.311015118790497,1.0
2012,933,Vancouver,2410,V5M,106.0,,106.0,84,1.26,0.56,11.976190476190476,1.0
2012,933,Vancouver,2410,V5W,167.0,,167.0,123,1.36,0.63,12.772357723577235,1.0
2012,933,Vancouver,2410,V7C,169.0,,169.0,132,1.28,0.55,14.590909090909092,0.0
2012,933,Vancouver,2410,V7J,5.0,,5.0,4,1.25,0.5,6.75,0.0
2012,933,Vancouver,2410,V7V,17.0,,17.0,16,1.06,0.0,20.375,0.0
2012,933,Vancouver,2410,V3W,178.0,,178.0,92,1.93,0.62,8.41304347826087,0.0
2012,933,Vancouver,2410,V7W,10.0,,10.0,9,1.11,0.0,18.5,1.0
2012,933,Vancouver,2410,V3A,168.0,,168.0,14,12.0,1.5,9.714285714285714,1.0
2012,933,Vancouver,2410,V3T,233.0,,233.0,32,7.28,0.5,8.25,1.0
2012,933,Vancouver,2410,V3X,230.0,,230.0,142,1.62,0.65,6.621428571428571,0.0
2012,933,Vancouver,2410,V4K,35.0,,35.0,27,1.3,0.52,9.666666666666666,0.0
2012,933,Vancouver,2410,V5V,143.0,,143.0,43,3.33,0.98,11.761904761904763,2.0
2012,933,Vancouver,2410,V6W,96.0,,96.0,12,8.0,1.17,18.0,1.0
2012,933,Vancouver,2410,V7H,2.0,,2.0,2,1.0,0.0,8.0,0.0
2013,933,Vancouver,2410,V5A,211.0,,211.0,34,6.21,0.5,11.441176470588236,1.0
2013,933,Vancouver,2410,V6P,120.0,,120.0,116,1.03,0.09,17.913793103448278,-1.0
2013,933,Vancouver,2410,V7N,25.0,,25.0,25,1.0,0.64,12.36,-3.0
2013,933,Vancouver,2410,V4L,4.0,,4.0,4,1.0,0.0,10.75,0.0
2013,933,Vancouver,2410,V4W,17.0,,17.0,16,1.06,0.25,10.384615384615385,-1.0
2013,933,Vancouver,2410,V4C,141.0,,141.0,109,1.29,0.5,7.5963302752293576,-1.0
2013,933,Vancouver,2410,V5Z,96.0,,96.0,59,1.63,0.24,20.912280701754387,-1.0
2013,933,Vancouver,2410,V6X,529.0,,529.0,37,14.3,2.19,14.54054054054054,-1.0
2013,933,Vancouver,2410,V4K,96.0,,96.0,59,1.63,0.25,8.220338983050848,0.0
2013,933,Vancouver,2410,V6K,123.0,,123.0,81,1.52,0.38,13.654320987654321,0.0
2013,933,Vancouver,2410,V6M,57.0,,57.0,57,1.0,0.07,18.94736842105263,-3.0
2013,933,Vancouver,2410,V7J,11.0,,11.0,11,1.0,0.36,12.181818181818182,-3.0
2013,933,Vancouver,2410,nan,2400.0,,2400.0,552,4.35,0.38,12.311663479923519,1.0
2013,933,Vancouver,2410,V3A,86.0,,86.0,24,3.58,0.58,9.416666666666666,-1.0
2013,933,Vancouver,2410,V5C,221.0,,221.0,34,6.5,1.0,14.852941176470589,1.0
2013,933,Vancouver,2410,V5J,305.0,,305.0,49,6.22,0.41,15.53061224489796,1.0
2013,933,Vancouver,2410,V7W,2.0,,2.0,2,1.0,0.0,29.0,2.0
2013,933,Vancouver,2410,V5H,274.0,,274.0,27,10.15,1.37,14.185185185185185,1.0
2013,933,Vancouver,2410,V3B,535.0,,535.0,48,11.15,1.69,9.166666666666666,-1.0
2013,933,Vancouver,2410,V3C,101.0,,101.0,18,5.61,0.5,10.277777777777779,0.0
2013,933,Vancouver,2410,V6N,144.0,,144.0,144,1.0,0.03,17.735714285714284,-1.0
2013,933,Vancouver,2410,V3M,320.0,,320.0,30,10.67,1.63,8.533333333333333,1.0
2013,933,Vancouver,2410,V3W,324.0,,324.0,105,3.09,0.13,9.81904761904762,1.0
2013,933,Vancouver,2410,V3Y,116.0,,116.0,24,4.83,0.17,12.625,1.0
2013,933,Vancouver,2410,V4A,143.0,,143.0,80,1.79,0.15,11.6125,0.0
2013,933,Vancouver,2410,V4B,313.0,,313.0,99,3.16,0.74,10.747474747474747,-1.0
2013,933,Vancouver,2410,V4M,41.0,,41.0,40,1.03,0.05,7.55,5.0
2013,933,Vancouver,2410,V5V,421.0,,421.0,142,2.96,0.28,10.02836879432624,0.0
2013,933,Vancouver,2410,V6A,12.0,,12.0,2,6.0,3.0,5.0,5.0
2013,933,Vancouver,2410,V7K,13.0,,13.0,13,1.0,0.46,10.307692307692308,-1.0
2013,933,Vancouver,2410,V7R,52.0,,52.0,52,1.0,0.46,13.461538461538462,-2.0
2013,933,Vancouver,2410,V1M,49.0,,49.0,39,1.26,0.31,7.947368421052632,0.0
2013,933,Vancouver,2410,V6R,122.0,,122.0,121,1.01,0.04,19.636363636363637,0.0
2013,933,Vancouver,2410,V6Y,515.0,,515.0,69,7.46,0.75,11.608695652173912,0.0
2013,933,Vancouver,2410,V7L,146.0,,146.0,64,2.28,0.58,11.046875,-2.0
2013,933,Vancouver,2410,V2Z,116.0,,116.0,81,1.43,0.2,11.394736842105264,0.0
2013,933,Vancouver,2410,V4N,393.0,,393.0,128,3.07,0.25,8.390243902439025,0.0
2013,933,Vancouver,2410,V5W,164.0,,164.0,164,1.0,0.3,9.788819875776397,0.0
2013,933,Vancouver,2410,V3J,455.0,,455.0,82,5.55,0.84,12.402439024390244,-2.0
2013,933,Vancouver,2410,V4R,160.0,,160.0,159,1.01,0.0,8.132450331125828,0.0
2013,933,Vancouver,2410,V6W,4.0,,4.0,4,1.0,0.25,19.0,-3.0
2013,933,Vancouver,2410,V7G,81.0,,81.0,18,4.5,0.44,16.5,0.0
2013,933,Vancouver,2410,V7S,75.0,,75.0,70,1.07,0.07,20.72463768115942,0.0
2013,933,Vancouver,2410,V2X,309.0,,309.0,14,22.07,1.43,10.571428571428571,0.0
2013,933,Vancouver,2410,V3H,217.0,,217.0,23,9.43,1.04,11.91304347826087,2.0
2013,933,Vancouver,2410,V5G,62.0,,62.0,51,1.22,0.0,13.254901960784315,1.0
2013,933,Vancouver,2410,V5Y,897.0,,897.0,52,17.25,2.42,12.08,0.0
2013,933,Vancouver,2410,V5E,24.0,,24.0,22,1.09,0.0,16.772727272727273,1.0
2013,933,Vancouver,2410,V5P,155.0,,155.0,141,1.1,0.28,9.414285714285715,0.0
2013,933,Vancouver,2410,V2Y,702.0,,702.0,257,2.73,0.45,7.146938775510204,0.0
2013,933,Vancouver,2410,V3S,734.0,,734.0,282,2.6,0.32,8.501779359430605,0.0
2013,933,Vancouver,2410,V2W,32.0,,32.0,32,1.0,0.0,11.21875,1.0
2013,933,Vancouver,2410,V0N,13.0,,13.0,13,1.0,0.0,26.2,0.0
2013,933,Vancouver,2410,V3K,104.0,,104.0,98,1.06,0.56,9.316326530612244,-2.0
2013,933,Vancouver,2410,V5L,61.0,,61.0,24,2.54,1.17,11.291666666666666,1.0
2013,933,Vancouver,2410,V3E,906.0,,906.0,431,2.1,0.29,6.658139534883721,0.0
2013,933,Vancouver,2410,V5K,81.0,,81.0,81,1.0,0.35,11.571428571428571,0.0
2013,933,Vancouver,2410,V5R,507.0,,507.0,75,6.76,0.84,8.986486486486486,1.0
2013,933,Vancouver,2410,V5T,125.0,,125.0,13,9.62,0.69,8.923076923076923,2.0
2013,933,Vancouver,2410,V6H,25.0,,25.0,25,1.0,0.08,17.32,0.0
2013,933,Vancouver,2410,V6J,36.0,,36.0,23,1.57,0.22,16.869565217391305,1.0
2013,933,Vancouver,2410,V6L,86.0,,86.0,86,1.0,0.07,15.116279069767442,0.0
2013,933,Vancouver,2410,V7C,124.0,,124.0,117,1.06,0.17,12.948717948717949,-2.0
2013,933,Vancouver,2410,V7E,141.0,,141.0,93,1.52,0.29,10.311827956989248,-1.0
2013,933,Vancouver,2410,V7A,246.0,,246.0,143,1.72,0.34,11.787234042553191,-1.0
2013,933,Vancouver,2410,V5N,122.0,,122.0,50,2.44,0.62,11.326530612244898,1.0
2013,933,Vancouver,2410,V7T,40.0,,40.0,29,1.38,0.21,16.275862068965516,0.0
2013,933,Vancouver,2410,V3L,126.0,,126.0,22,5.73,0.36,8.227272727272727,1.0
2013,933,Vancouver,2410,V4P,80.0,,80.0,37,2.16,0.05,8.027027027027026,0.0
2013,933,Vancouver,2410,V5B,43.0,,43.0,42,1.02,0.0,18.071428571428573,1.0
2013,933,Vancouver,2410,V5S,320.0,,320.0,133,2.41,0.31,9.037878787878787,0.0
2013,933,Vancouver,2410,V7M,277.0,,277.0,38,7.29,1.21,10.210526315789474,-1.0
2013,933,Vancouver,2410,V3T,534.0,,534.0,65,8.22,0.82,8.692307692307692,0.0
2013,933,Vancouver,2410,V3X,423.0,,423.0,223,1.9,0.2,9.0990990990991,0.0
2013,933,Vancouver,2410,V5X,160.0,,160.0,157,1.02,0.25,9.496815286624203,0.0
2013,933,Vancouver,2410,V6G,134.0,,134.0,1,134.0,19.0,18.0,5.0
2013,933,Vancouver,2410,V7B,2.0,,2.0,2,1.0,1.0,6.0,-4.0
2013,933,Vancouver,2410,V7P,113.0,,113.0,10,11.3,1.0,13.6,-2.0
2013,933,Vancouver,2410,V3N,173.0,,173.0,73,2.37,0.16,17.972602739726028,1.0
2013,933,Vancouver,2410,V3R,48.0,,48.0,48,1.0,0.29,8.25,-1.0
2013,933,Vancouver,2410,V3V,94.0,,94.0,94,1.0,0.27,7.914893617021277,-1.0
2013,933,Vancouver,2410,V4E,8.0,,8.0,7,1.14,0.57,6.857142857142857,-1.0
2013,933,Vancouver,2410,V5M,241.0,,241.0,157,1.54,0.36,9.5,0.0
2013,933,Vancouver,2410,V6S,102.0,,102.0,102,1.0,0.08,18.4,-1.0
2013,933,Vancouver,2410,V6V,72.0,,72.0,27,2.67,0.48,10.481481481481481,0.0
2013,933,Vancouver,2410,V7H,3.0,,3.0,3,1.0,0.67,12.333333333333334,-2.0
2013,933,Vancouver,2410,V7V,157.0,,157.0,26,6.04,0.27,20.56,1.0
2014,933,Vancouver,2410,V5T,46.0,1.0,45.0,21,2.19,0.0,11.714285714285714,1.0
2014,933,Vancouver,2410,V3H,24.0,,24.0,23,1.04,0.0,12.772727272727273,1.0
2014,933,Vancouver,2410,V3X,608.0,65.0,543.0,337,1.8,0.01,8.248502994011975,1.0
2014,933,Vancouver,2410,V6H,20.0,,20.0,17,1.18,0.24,17.764705882352942,1.0
2014,933,Vancouver,2410,V6X,847.0,7.0,840.0,39,21.72,2.28,13.0,2.0
2014,933,Vancouver,2410,V5A,88.0,,88.0,31,2.84,0.13,13.451612903225806,2.0
2014,933,Vancouver,2410,V6L,82.0,3.0,79.0,82,1.0,0.0,12.402439024390244,1.0
2014,933,Vancouver,2410,V7L,475.0,13.0,462.0,59,8.05,0.88,11.271186440677965,0.0
2014,933,Vancouver,2410,V5S,103.0,20.0,83.0,103,1.0,0.03,9.592233009708737,1.0
2014,933,Vancouver,2410,V1M,156.0,2.0,154.0,37,4.22,0.19,7.057142857142857,0.0
2014,933,Vancouver,2410,V3C,191.0,3.0,188.0,37,5.16,0.49,10.64864864864865,1.0
2014,933,Vancouver,2410,V7M,18.0,5.0,13.0,18,1.0,0.22,11.38888888888889,0.0
2014,933,Vancouver,2410,V7T,170.0,,170.0,31,5.48,0.35,14.258064516129032,0.0
2014,933,Vancouver,2410,V3E,711.0,75.0,636.0,357,1.99,0.07,7.329577464788732,1.0
2014,933,Vancouver,2410,V4B,119.0,26.0,93.0,102,1.17,0.06,10.326732673267326,1.0
2014,933,Vancouver,2410,V5L,80.0,2.0,78.0,24,3.33,0.42,12.166666666666666,2.0
2014,933,Vancouver,2410,V4M,113.0,5.0,108.0,26,4.35,0.23,11.846153846153847,1.0
2014,933,Vancouver,2410,V5C,55.0,1.0,54.0,54,1.02,0.0,14.39622641509434,1.0
2014,933,Vancouver,2410,V7K,18.0,3.0,15.0,18,1.0,0.11,6.666666666666667,0.0
2014,933,Vancouver,2410,V2Z,87.0,6.0,81.0,63,1.38,0.03,14.288135593220339,0.0
2014,933,Vancouver,2410,V3R,289.0,16.0,273.0,74,3.91,0.18,8.162162162162161,1.0
2014,933,Vancouver,2410,V4C,208.0,36.0,172.0,151,1.38,0.0,7.602649006622516,1.0
2014,933,Vancouver,2410,V7N,17.0,4.0,13.0,17,1.0,0.35,11.294117647058824,0.0
2014,933,Vancouver,2410,V3V,89.0,24.0,65.0,89,1.0,0.0,8.853932584269662,0.0
2014,933,Vancouver,2410,V4P,99.0,,99.0,14,7.07,0.36,9.928571428571429,1.0
2014,933,Vancouver,2410,V5E,30.0,2.0,28.0,26,1.15,0.0,13.153846153846153,1.0
2014,933,Vancouver,2410,V5J,224.0,1.0,223.0,79,2.84,0.14,13.14102564102564,1.0
2014,933,Vancouver,2410,V2W,83.0,,83.0,36,2.31,0.0,8.970588235294118,1.0
2014,933,Vancouver,2410,V4W,26.0,1.0,25.0,13,2.0,0.0,9.75,0.0
2014,933,Vancouver,2410,V6V,113.0,7.0,106.0,21,5.38,0.29,9.619047619047619,0.0
2014,933,Vancouver,2410,V7P,4.0,,4.0,4,1.0,0.5,8.75,0.0
2014,933,Vancouver,2410,V2X,58.0,,58.0,8,7.25,0.5,9.285714285714286,0.0
2014,933,Vancouver,2410,V3M,183.0,,183.0,64,2.86,0.58,9.158730158730158,3.0
2014,933,Vancouver,2410,V5Z,173.0,6.0,167.0,56,3.09,0.54,13.375,1.0
2014,933,Vancouver,2410,V6E,118.0,,118.0,1,118.0,19.0,14.0,5.0
2014,933,Vancouver,2410,V6G,186.0,,186.0,1,186.0,22.0,15.0,6.0
2014,933,Vancouver,2410,nan,1664.0,23.0,1641.0,484,3.44,0.19,9.901709401709402,1.0
2014,933,Vancouver,2410,V2Y,849.0,53.0,796.0,306,2.77,0.06,7.591362126245847,1.0
2014,933,Vancouver,2410,V3L,350.0,,350.0,15,23.33,2.33,12.0,1.0
2014,933,Vancouver,2410,V3W,181.0,23.0,158.0,117,1.55,0.03,9.025641025641026,1.0
2014,933,Vancouver,2410,V5M,171.0,19.0,152.0,133,1.29,0.13,9.533834586466165,1.0
2014,933,Vancouver,2410,V5P,95.0,18.0,77.0,95,1.0,0.05,9.978947368421053,1.0
2014,933,Vancouver,2410,V5Y,1136.0,7.0,1129.0,60,18.93,2.13,12.766666666666667,2.0
2014,933,Vancouver,2410,V6R,97.0,8.0,89.0,90,1.08,0.07,13.177777777777777,0.0
2014,933,Vancouver,2410,V7G,6.0,1.0,5.0,6,1.0,0.0,14.166666666666666,0.0
2014,933,Vancouver,2410,V6Y,194.0,1.0,193.0,71,2.73,0.07,11.845070422535212,1.0
2014,933,Vancouver,2410,V6Z,757.0,,757.0,5,151.4,21.4,21.8,6.0
2014,933,Vancouver,2410,V7J,19.0,4.0,15.0,19,1.0,0.0,8.31578947368421,1.0
2014,933,Vancouver,2410,V5R,151.0,16.0,135.0,104,1.45,0.1,10.192307692307692,1.0
2014,933,Vancouver,2410,V6S,59.0,8.0,51.0,59,1.0,0.03,11.033898305084746,0.0
2014,933,Vancouver,2410,V7R,67.0,14.0,53.0,67,1.0,0.09,15.014925373134329,0.0
2014,933,Vancouver,2410,V3K,187.0,23.0,164.0,70,2.67,0.21,9.67142857142857,0.0
2014,933,Vancouver,2410,V5H,704.0,,704.0,48,14.67,1.98,17.770833333333332,1.0
2014,933,Vancouver,2410,V5K,130.0,12.0,118.0,97,1.34,0.15,11.329896907216495,1.0
2014,933,Vancouver,2410,V6N,133.0,15.0,118.0,133,1.0,0.06,13.221374045801527,0.0
2014,933,Vancouver,2410,V3A,67.0,3.0,64.0,35,1.91,0.0,7.34375,1.0
2014,933,Vancouver,2410,V3T,151.0,5.0,146.0,28,5.39,0.36,9.535714285714286,1.0
2014,933,Vancouver,2410,V6A,260.0,,260.0,17,15.29,2.35,14.235294117647058,8.0
2014,933,Vancouver,2410,V6C,134.0,,134.0,1,134.0,22.0,21.0,9.0
2014,933,Vancouver,2410,V6M,116.0,,116.0,26,4.46,0.23,18.0,0.0
2014,933,Vancouver,2410,V7H,1.0,,1.0,1,1.0,0.0,13.0,0.0
2014,933,Vancouver,2410,V7S,60.0,,60.0,50,1.2,0.2,21.64,1.0
2014,933,Vancouver,2410,V0N,13.0,1.0,12.0,13,1.0,0.0,19.75,0.0
2014,933,Vancouver,2410,V5V,146.0,7.0,139.0,76,1.92,0.2,9.776315789473685,1.0
2014,933,Vancouver,2410,V6K,239.0,5.0,234.0,75,3.19,0.39,11.493333333333334,2.0
2014,933,Vancouver,2410,V3N,174.0,2.0,172.0,82,2.12,0.07,13.592592592592593,1.0
2014,933,Vancouver,2410,V4A,193.0,5.0,188.0,69,2.8,0.16,12.691176470588236,1.0
2014,933,Vancouver,2410,V4L,9.0,,9.0,9,1.0,0.11,9.777777777777779,0.0
2014,933,Vancouver,2410,V3J,309.0,17.0,292.0,73,4.23,0.48,10.945205479452055,0.0
2014,933,Vancouver,2410,V4E,8.0,1.0,7.0,5,1.6,0.0,8.0,0.0
2014,933,Vancouver,2410,V7W,4.0,,4.0,4,1.0,0.0,17.25,4.0
2014,933,Vancouver,2410,V3Y,99.0,,99.0,8,12.38,0.5,17.0,1.0
2014,933,Vancouver,2410,V4R,134.0,,134.0,126,1.06,0.0,7.655737704918033,0.0
2014,933,Vancouver,2410,V5W,201.0,28.0,173.0,130,1.55,0.08,8.7578125,1.0
2014,933,Vancouver,2410,V5X,115.0,14.0,101.0,113,1.02,0.07,9.054054054054054,1.0
2014,933,Vancouver,2410,V7B,4.0,1.0,3.0,4,1.0,0.0,8.0,8.0
2014,933,Vancouver,2410,V4N,206.0,14.0,192.0,106,1.94,0.06,9.481132075471699,1.0
2014,933,Vancouver,2410,V5G,101.0,1.0,100.0,71,1.42,0.04,15.242857142857142,1.0
2014,933,Vancouver,2410,V6J,332.0,,332.0,29,11.45,1.0,18.285714285714285,1.0
2014,933,Vancouver,2410,V6P,219.0,10.0,209.0,108,2.03,0.19,16.09259259259259,0.0
2014,933,Vancouver,2410,V7A,325.0,18.0,307.0,128,2.54,0.13,11.0859375,1.0
2014,933,Vancouver,2410,V7V,34.0,,34.0,26,1.31,0.12,21.307692307692307,1.0
2014,933,Vancouver,2410,V7C,182.0,7.0,175.0,134,1.36,0.09,10.649253731343284,0.0
2014,933,Vancouver,2410,V3B,355.0,8.0,347.0,53,6.7,0.94,8.830188679245284,1.0
2014,933,Vancouver,2410,V3S,316.0,46.0,270.0,223,1.42,0.03,7.935483870967742,1.0
2014,933,Vancouver,2410,V4K,51.0,7.0,44.0,51,1.0,0.02,7.568627450980392,0.0
2014,933,Vancouver,2410,V5B,67.0,,67.0,48,1.4,0.08,17.145833333333332,1.0
2014,933,Vancouver,2410,V5N,89.0,5.0,84.0,50,1.78,0.22,10.68,1.0
2014,933,Vancouver,2410,V6W,69.0,1.0,68.0,15,4.6,0.6,15.666666666666666,2.0
2014,933,Vancouver,2410,V7E,87.0,7.0,80.0,87,1.0,0.01,8.74712643678161,0.0
2015,933,Vancouver,2410,V5H,1217.0,17.0,1200.0,70,17.39,2.4,12.371428571428572,1.0
2015,933,Vancouver,2410,V5M,174.0,53.0,121.0,173,1.01,0.0,10.260115606936417,1.0
2015,933,Vancouver,2410,V3X,494.0,82.0,412.0,285,1.73,0.0,9.050179211469533,1.0
2015,933,Vancouver,2410,V4K,26.0,5.0,21.0,26,1.0,0.0,9.384615384615385,0.0
