reference_period,metro,metcode,stcan_cmacode,censustr,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
1993,Edmonton,0340,835,0090.08,3.0,,,3,1.0,0.0,,0.0
1993,Edmonton,0340,835,0079.00,55.0,,,47,1.17,0.0,3.9444444444444446,0.0
1993,Edmonton,0340,835,0053.00,17.0,,,2,8.5,0.0,4.0,0.0
1993,Edmonton,0340,835,0057.00,1.0,,,1,1.0,0.0,,0.0
1993,Edmonton,0340,835,0120.00,57.0,,,57,1.0,0.0,3.6944444444444446,0.0
1993,Edmonton,0340,835,0163.00,35.0,,,9,3.89,0.0,6.2,1.0
1993,Edmonton,0340,835,0120.04,121.0,,,107,1.13,0.0,3.7142857142857144,0.0
1993,Edmonton,0340,835,0020.00,10.0,,,5,2.0,0.0,5.4,0.0
1993,Edmonton,0340,835,0090.09,25.0,,,25,1.0,0.0,4.0,0.0
1993,Edmonton,0340,835,0166.00,6.0,,,3,2.0,0.0,3.3333333333333335,2.0
1993,Edmonton,0340,835,0110.02,30.0,,,11,2.73,0.0,4.5,0.0
1993,Edmonton,0340,835,0121.03,6.0,,,6,1.0,0.0,3.8,0.0
1993,Edmonton,0340,835,0011.00,3.0,,,2,1.5,0.0,4.5,0.0
1993,Edmonton,0340,835,0105.00,2.0,,,2,1.0,0.0,3.5,0.0
1993,Edmonton,0340,835,0010.00,24.0,,,1,24.0,0.0,8.0,0.0
1993,Edmonton,0340,835,0024.00,1.0,,,1,1.0,0.0,5.0,0.0
1993,Edmonton,0340,835,0028.00,4.0,,,1,4.0,0.0,6.0,2.0
1993,Edmonton,0340,835,0033.00,6.0,,,3,2.0,0.0,5.0,7.0
1993,Edmonton,0340,835,0047.00,17.0,,,1,17.0,0.0,4.0,0.0
1993,Edmonton,0340,835,0078.06,2.0,,,2,1.0,0.0,9.0,0.0
1993,Edmonton,0340,835,0120.02,29.0,,,7,4.14,0.0,4.142857142857143,0.0
1993,Edmonton,0340,835,0090.11,7.0,,,2,3.5,0.0,8.5,1.0
1993,Edmonton,0340,835,0021.00,2.0,,,2,1.0,0.0,5.0,0.0
1993,Edmonton,0340,835,0090.00,79.0,,,79,1.0,0.0,3.8378378378378377,0.0
1993,Edmonton,0340,835,0155.00,8.0,,,8,1.0,0.0,13.333333333333334,0.0
1993,Edmonton,0340,835,0162.00,32.0,,,26,1.23,0.0,5.944444444444445,0.0
1993,Edmonton,0340,835,0110.01,22.0,,,22,1.0,0.0,3.9166666666666665,0.0
1993,Edmonton,0340,835,0157.00,1.0,,,1,1.0,0.0,14.0,2.0
1993,Edmonton,0340,835,0001.05,32.0,,,4,8.0,0.0,5.5,0.0
1993,Edmonton,0340,835,0039.00,5.0,,,3,1.67,0.0,15.0,1.0
1993,Edmonton,0340,835,0090.15,36.0,,,5,7.2,0.0,6.0,1.0
1993,Edmonton,0340,835,0001.07,34.0,,,10,3.4,0.0,4.333333333333333,0.0
1993,Edmonton,0340,835,0004.00,1.0,,,1,1.0,0.0,11.0,0.0
1993,Edmonton,0340,835,0017.00,1.0,,,1,1.0,0.0,4.0,0.0
1993,Edmonton,0340,835,0025.00,6.0,,,2,3.0,0.0,4.5,0.0
1993,Edmonton,0340,835,0111.00,3.0,,,1,3.0,0.0,4.0,0.0
1993,Edmonton,0340,835,0000.00,2568.0,,,2503,1.03,0.0,4.668961201501878,0.0
1993,Edmonton,0340,835,0075.07,7.0,,,7,1.0,0.0,3.6666666666666665,0.0
1993,Edmonton,0340,835,0078.05,70.0,,,1,70.0,0.0,11.0,5.0
1993,Edmonton,0340,835,0164.00,31.0,,,10,3.1,0.0,12.625,0.0
1993,Edmonton,0340,835,0075.00,192.0,,,186,1.03,0.0,3.7293233082706765,0.0
1993,Edmonton,0340,835,0078.00,127.0,,,108,1.18,0.0,3.704225352112676,0.0
1993,Edmonton,0340,835,0090.13,184.0,,,51,3.61,0.0,5.2,0.0
1993,Edmonton,0340,835,0006.05,1.0,,,1,1.0,0.0,,0.0
1993,Edmonton,0340,835,0006.08,22.0,,,22,1.0,0.0,3.8,0.0
1993,Edmonton,0340,835,0075.09,36.0,,,36,1.0,0.0,3.4705882352941178,0.0
1993,Edmonton,0340,835,0090.05,15.0,,,9,1.67,0.0,4.571428571428571,0.0
1993,Edmonton,0340,835,0105.01,82.0,,,82,1.0,0.0,4.55,0.0
1993,Edmonton,0340,835,0007.02,13.0,,,13,1.0,0.0,5.545454545454546,0.0
1993,Edmonton,0340,835,0167.00,3.0,,,3,1.0,0.0,5.0,0.0
1993,Edmonton,0340,835,0035.00,5.0,,,5,1.0,0.0,8.2,0.0
1993,Edmonton,0340,835,0102.00,26.0,,,26,1.0,0.0,3.4375,0.0
1993,Edmonton,0340,835,0067.00,6.0,,,4,1.5,0.0,4.0,0.0
1993,Edmonton,0340,835,0121.02,8.0,,,5,1.6,0.0,11.0,0.0
1993,Edmonton,0340,835,0160.00,11.0,,,11,1.0,0.0,7.0,1.0
1993,Edmonton,0340,835,0013.00,18.0,,,1,18.0,0.0,6.0,
1993,Edmonton,0340,835,0029.00,9.0,,,6,1.5,0.0,7.166666666666667,0.0
1993,Edmonton,0340,835,0048.00,5.0,,,4,1.25,0.0,10.0,0.0
1993,Edmonton,0340,835,0058.00,5.0,,,4,1.25,0.0,4.333333333333333,0.0
1993,Edmonton,0340,835,0142.03,2.0,,,2,1.0,0.0,3.5,0.0
1993,Edmonton,0340,835,0161.00,6.0,,,6,1.0,0.0,3.0,0.0
1993,Edmonton,0340,835,0014.00,61.0,,,5,12.2,0.0,7.4,0.0
1993,Edmonton,0340,835,0043.00,1.0,,,1,1.0,0.0,,0.0
1993,Edmonton,0340,835,0078.04,42.0,,,38,1.11,0.0,4.481481481481482,0.0
1993,Edmonton,0340,835,0104.00,273.0,,,237,1.15,0.0,4.248366013071895,0.0
1993,Edmonton,0340,835,0090.10,311.0,,,79,3.94,0.0,4.9523809523809526,0.0
1993,Edmonton,0340,835,0090.14,312.0,,,265,1.18,0.0,3.6825396825396823,0.0
1993,Edmonton,0340,835,0006.10,52.0,,,52,1.0,0.0,4.0285714285714285,0.0
1993,Edmonton,0340,835,0059.00,31.0,,,8,3.88,0.0,5.166666666666667,0.0
1993,Edmonton,0340,835,0120.01,238.0,,,77,3.09,0.0,4.622641509433962,0.0
1993,Edmonton,0340,835,0032.01,22.0,,,3,7.33,0.0,4.0,0.0
1993,Edmonton,0340,835,0075.05,4.0,,,4,1.0,0.0,4.0,0.0
1993,Edmonton,0340,835,0106.00,5.0,,,5,1.0,0.0,8.2,0.0
1993,Edmonton,0340,835,0151.00,4.0,,,4,1.0,0.0,4.25,0.0
1993,Edmonton,0340,835,0001.00,145.0,,,140,1.04,0.0,4.080459770114943,0.0
1993,Edmonton,0340,835,0060.01,15.0,,,2,7.5,0.0,6.0,0.0
1994,Edmonton,0340,835,0011.00,7.0,,,2,3.5,0.0,,0.0
1994,Edmonton,0340,835,0060.01,6.0,,,2,3.0,0.0,3.0,0.0
1994,Edmonton,0340,835,0090.08,40.0,,,10,4.0,0.0,5.875,8.0
1994,Edmonton,0340,835,0032.02,50.0,,,2,25.0,0.0,12.5,
1994,Edmonton,0340,835,0105.01,2.0,,,2,1.0,0.0,12.0,0.0
1994,Edmonton,0340,835,0106.00,60.0,,,1,60.0,0.0,,
1994,Edmonton,0340,835,0078.00,6.0,,,2,3.0,0.0,3.0,
1994,Edmonton,0340,835,0023.00,1.0,,,1,1.0,0.0,10.0,1.0
1994,Edmonton,0340,835,0120.04,4.0,,,1,4.0,0.0,6.0,3.0
1994,Edmonton,0340,835,0006.02,358.0,,,20,17.9,0.0,8.65,0.0
1994,Edmonton,0340,835,0001.06,103.0,,,1,103.0,0.0,9.0,
1994,Edmonton,0340,835,0078.04,140.0,,,9,15.56,0.0,6.5,0.0
1994,Edmonton,0340,835,0110.01,3.0,,,1,3.0,0.0,9.0,0.0
1994,Edmonton,0340,835,0034.00,3.0,,,1,3.0,0.0,5.0,13.0
1994,Edmonton,0340,835,0140.02,2.0,,,1,2.0,0.0,21.0,0.0
1994,Edmonton,0340,835,0000.00,3856.0,,,3724,1.04,0.0,4.80893498205026,0.0
1994,Edmonton,0340,835,0156.00,8.0,,,1,8.0,0.0,5.0,0.0
1994,Edmonton,0340,835,0163.00,36.0,,,9,4.0,0.0,10.777777777777779,1.0
1994,Edmonton,0340,835,0075.10,13.0,,,4,3.25,0.0,5.666666666666667,6.0
1994,Edmonton,0340,835,0155.00,2.0,,,1,2.0,0.0,15.0,0.0
1994,Edmonton,0340,835,0075.09,5.0,,,1,5.0,0.0,4.0,
1994,Edmonton,0340,835,0142.03,5.0,,,1,5.0,0.0,5.0,0.0
1994,Edmonton,0340,835,0090.11,4.0,,,2,2.0,0.0,6.0,
1994,Edmonton,0340,835,0152.00,12.0,,,1,12.0,0.0,4.0,0.0
1994,Edmonton,0340,835,0022.00,65.0,,,4,16.25,0.0,5.0,1.0
1994,Edmonton,0340,835,0031.00,69.0,,,1,69.0,0.0,14.0,
1994,Edmonton,0340,835,0090.15,32.0,,,1,32.0,0.0,19.0,
1994,Edmonton,0340,835,0062.00,2.0,,,1,2.0,0.0,13.0,0.0
1994,Edmonton,0340,835,0110.02,20.0,,,5,4.0,0.0,3.0,0.0
1994,Edmonton,0340,835,0047.00,287.0,,,2,143.5,0.0,8.0,0.0
1994,Edmonton,0340,835,0055.00,14.0,,,1,14.0,0.0,,
1994,Edmonton,0340,835,0120.00,15.0,,,4,3.75,4.75,6.5,0.0
1994,Edmonton,0340,835,0035.00,13.0,,,4,3.25,0.0,9.5,0.0
1994,Edmonton,0340,835,0021.00,10.0,,,1,10.0,0.0,8.0,
1994,Edmonton,0340,835,0078.07,2.0,,,1,2.0,0.0,17.0,0.0
1994,Edmonton,0340,835,0090.10,243.0,,,24,10.13,0.0,8.625,2.0
1994,Edmonton,0340,835,0090.13,22.0,,,6,3.67,0.0,7.6,0.0
1994,Edmonton,0340,835,0164.00,16.0,,,1,16.0,0.0,14.0,0.0
1994,Edmonton,0340,835,0033.00,7.0,,,2,3.5,0.0,4.5,14.0
1994,Edmonton,0340,835,0104.00,10.0,,,3,3.33,0.0,9.0,1.0
1994,Edmonton,0340,835,0001.00,6.0,,,2,3.0,0.0,4.0,1.0
1994,Edmonton,0340,835,0005.03,26.0,,,9,2.89,0.0,5.222222222222222,0.0
1994,Edmonton,0340,835,0090.14,6.0,,,2,3.0,0.0,8.0,0.0
1994,Edmonton,0340,835,0030.00,77.0,,,1,77.0,0.0,14.0,
1994,Edmonton,0340,835,0039.00,52.0,,,1,52.0,0.0,11.0,
1994,Edmonton,0340,835,0120.01,92.0,,,9,10.22,0.0,7.571428571428571,0.0
1994,Edmonton,0340,835,0121.04,7.0,,,2,3.5,0.0,3.0,0.0
1994,Edmonton,0340,835,0162.00,4.0,,,1,4.0,0.0,39.0,0.0
1994,Edmonton,0340,835,0001.07,107.0,,,14,7.64,0.0,4.538461538461538,1.0
1994,Edmonton,0340,835,0090.09,8.0,,,2,4.0,0.0,3.0,0.0
1994,Edmonton,0340,835,0005.04,21.0,,,6,3.5,0.0,,
1994,Edmonton,0340,835,0006.07,30.0,,,12,2.5,0.0,6.833333333333333,
1994,Edmonton,0340,835,0090.16,5.0,,,1,5.0,0.0,,0.0
1994,Edmonton,0340,835,0075.00,5.0,,,2,2.5,0.0,13.0,1.0
1994,Edmonton,0340,835,0090.06,8.0,,,2,4.0,0.0,4.0,
1995,Edmonton,0340,835,0033.00,47.0,,,1,47.0,0.0,9.0,
1995,Edmonton,0340,835,0075.06,142.0,,,2,71.0,0.0,6.5,
1995,Edmonton,0340,835,0078.04,9.0,,,2,4.5,0.0,,0.0
1995,Edmonton,0340,835,0075.09,68.0,,,2,34.0,0.0,11.0,0.0
1995,Edmonton,0340,835,0120.01,7.0,,,2,3.5,0.0,10.0,0.0
1995,Edmonton,0340,835,0078.00,3.0,,,1,3.0,0.0,,
1995,Edmonton,0340,835,0156.00,14.0,,,2,7.0,0.0,5.0,0.0
1995,Edmonton,0340,835,0001.07,76.0,,,7,10.86,0.0,10.833333333333334,3.0
1995,Edmonton,0340,835,0032.01,5.0,,,1,5.0,0.0,4.0,0.0
1995,Edmonton,0340,835,0152.00,3.0,,,1,3.0,0.0,3.0,3.0
1995,Edmonton,0340,835,0000.00,2269.0,,,2209,1.03,0.0,4.9367533380182715,0.0
1995,Edmonton,0340,835,0034.00,17.0,,,1,17.0,0.0,5.0,
1995,Edmonton,0340,835,0005.03,8.0,,,2,4.0,0.0,5.5,
1995,Edmonton,0340,835,0014.00,6.0,,,2,3.0,0.0,9.0,
1995,Edmonton,0340,835,0090.10,4.0,,,1,4.0,0.0,8.0,
1995,Edmonton,0340,835,0106.00,27.0,,,6,4.5,0.0,4.4,0.0
1995,Edmonton,0340,835,0163.00,3.0,,,1,3.0,0.0,5.0,1.0
1995,Edmonton,0340,835,0044.00,20.0,,,3,6.67,0.0,6.0,0.0
1995,Edmonton,0340,835,0162.00,6.0,,,2,3.0,0.0,4.0,1.0
1995,Edmonton,0340,835,0022.00,30.0,,,1,30.0,0.0,11.0,
1995,Edmonton,0340,835,0060.01,4.0,,,1,4.0,0.0,4.0,0.0
1995,Edmonton,0340,835,0005.04,3.0,,,1,3.0,0.0,8.0,1.0
1995,Edmonton,0340,835,0025.00,9.0,,,2,4.5,0.0,7.0,0.0
1995,Edmonton,0340,835,0121.01,16.0,,,4,4.0,0.0,3.5,0.0
1995,Edmonton,0340,835,0001.06,57.0,,,1,57.0,0.0,8.0,
1995,Edmonton,0340,835,0121.03,24.0,,,1,24.0,0.0,7.0,7.0
1995,Edmonton,0340,835,0006.02,135.0,,,5,27.0,0.0,5.25,1.0
1995,Edmonton,0340,835,0140.02,4.0,,,1,4.0,0.0,,
1995,Edmonton,0340,835,0031.00,44.0,,,1,44.0,0.0,17.0,
1995,Edmonton,0340,835,0075.10,7.0,,,2,3.5,0.0,,0.0
1995,Edmonton,0340,835,0011.00,36.0,,,3,12.0,0.0,9.0,3.0
1996,Edmonton,0340,835,0005.04,13.0,,,4,3.25,0.0,4.5,0.0
1996,Edmonton,0340,835,0078.04,13.0,,,3,4.33,0.0,9.0,
1996,Edmonton,0340,835,0075.09,12.0,,,2,6.0,0.0,14.5,
1996,Edmonton,0340,835,0001.07,17.0,,,5,3.4,0.0,25.6,
1996,Edmonton,0340,835,0006.07,11.0,,,3,3.67,0.0,33.333333333333336,
1996,Edmonton,0340,835,0156.00,4.0,,,1,4.0,0.0,4.0,1.0
1996,Edmonton,0340,835,0014.00,14.0,,,4,3.5,0.0,5.666666666666667,1.0
1996,Edmonton,0340,835,0035.00,9.0,,,1,9.0,0.0,9.0,
1996,Edmonton,0340,835,0078.05,78.0,,,1,78.0,0.0,41.0,0.0
1996,Edmonton,0340,835,0005.03,21.0,,,6,3.5,0.0,7.666666666666667,5.0
1996,Edmonton,0340,835,0121.02,3.0,,,1,3.0,0.0,4.0,1.0
1996,Edmonton,0340,835,0163.00,44.0,,,5,8.8,0.0,32.0,-2.0
1996,Edmonton,0340,835,0025.00,4.0,,,1,4.0,0.0,4.0,0.0
1996,Edmonton,0340,835,0121.01,4.0,,,1,4.0,0.0,8.0,
1996,Edmonton,0340,835,0001.00,67.0,,,1,67.0,0.0,10.0,
1996,Edmonton,0340,835,0140.02,6.0,,,1,6.0,0.0,,0.0
1996,Edmonton,0340,835,0056.00,71.0,,,1,71.0,0.0,17.0,
1996,Edmonton,0340,835,0071.00,4.0,,,1,4.0,0.0,9.0,0.0
1996,Edmonton,0340,835,0162.00,39.0,,,6,6.5,0.0,9.833333333333334,1.0
1996,Edmonton,0340,835,0000.00,3020.0,,,2915,1.04,0.0,4.582673267326733,0.0
1996,Edmonton,0340,835,0090.10,2.0,,,1,2.0,0.0,,9.0
1996,Edmonton,0340,835,0106.00,6.0,,,2,3.0,0.0,4.0,1.0
1996,Edmonton,0340,835,0120.01,33.0,,,3,11.0,0.0,7.0,1.0
1996,Edmonton,0340,835,0075.10,1.0,,,1,1.0,0.0,39.0,0.0
1996,Edmonton,0340,835,0006.02,123.0,,,10,12.3,0.0,18.714285714285715,2.0
1997,Edmonton,0340,835,0090.01,4.0,,,1,4.0,0.0,40.0,
1997,Edmonton,0340,835,0090.12,8.0,,,4,2.0,0.0,49.0,
1997,Edmonton,0340,835,0090.14,14.0,,,6,2.33,0.0,5.666666666666667,1.0
1997,Edmonton,0340,835,0022.00,6.0,,,2,3.0,0.0,5.5,10.0
1997,Edmonton,0340,835,0121.01,6.0,,,2,3.0,0.0,4.0,2.0
1997,Edmonton,0340,835,0005.03,11.0,,,3,3.67,0.0,5.5,6.0
1997,Edmonton,0340,835,0047.00,63.0,,,1,63.0,0.0,34.0,
1997,Edmonton,0340,835,0105.02,4.0,,,1,4.0,0.0,5.0,0.0
1997,Edmonton,0340,835,0152.00,6.0,,,2,3.0,0.0,6.0,0.0
1997,Edmonton,0340,835,0075.09,4.0,,,1,4.0,0.0,3.0,11.0
1997,Edmonton,0340,835,0000.00,3618.0,,,3499,1.03,0.0,4.244268774703557,0.0
1997,Edmonton,0340,835,0163.00,30.0,,,4,7.5,0.0,26.5,0.0
1997,Edmonton,0340,835,0005.04,6.0,,,2,3.0,0.0,22.0,0.0
1997,Edmonton,0340,835,0078.04,5.0,,,1,5.0,0.0,17.0,
1997,Edmonton,0340,835,0001.07,7.0,,,2,3.5,0.0,6.0,20.0
1997,Edmonton,0340,835,0067.00,14.0,,,1,14.0,0.0,8.0,0.0
1997,Edmonton,0340,835,0020.00,3.0,,,1,3.0,0.0,7.0,0.0
1997,Edmonton,0340,835,0078.06,16.0,,,8,2.0,0.0,7.0,1.0
1997,Edmonton,0340,835,0006.02,23.0,,,8,2.88,0.0,38.25,2.0
1997,Edmonton,0340,835,0075.07,11.0,,,6,1.83,0.0,4.25,0.0
1997,Edmonton,0340,835,0120.01,10.0,,,2,5.0,0.0,5.0,1.0
1997,Edmonton,0340,835,0052.02,56.0,,,1,56.0,0.0,9.0,4.0
1997,Edmonton,0340,835,0066.00,101.0,,,1,101.0,0.0,10.0,1.0
1997,Edmonton,0340,835,0106.00,16.0,,,5,3.2,0.0,9.8,6.0
1997,Edmonton,0340,835,0142.03,4.0,,,1,4.0,0.0,23.0,0.0
1997,Edmonton,0340,835,0090.16,9.0,,,2,4.5,0.0,4.5,3.0
1997,Edmonton,0340,835,0162.00,30.0,,,2,15.0,0.0,21.0,0.0
1997,Edmonton,0340,835,0075.00,5.0,,,2,2.5,0.0,10.0,10.0
1997,Edmonton,0340,835,0078.00,4.0,,,1,4.0,0.0,6.0,0.0
1997,Edmonton,0340,835,0151.00,3.0,,,1,3.0,0.0,3.0,0.0
1997,Edmonton,0340,835,0014.00,46.0,,,3,15.33,0.0,5.666666666666667,2.0
1998,Edmonton,0340,835,0020.00,49.0,,,2,24.5,0.0,12.5,0.0
1998,Edmonton,0340,835,0121.01,12.0,,,4,3.0,0.0,5.5,1.0
1998,Edmonton,0340,835,0106.00,50.0,,,12,4.17,0.0,5.916666666666667,0.0
1998,Edmonton,0340,835,0005.04,24.0,,,7,3.43,0.0,7.0,1.0
1998,Edmonton,0340,835,0153.00,15.0,,,4,3.75,0.0,5.333333333333333,0.0
1998,Edmonton,0340,835,0050.00,3.0,,,1,3.0,0.0,,0.0
1998,Edmonton,0340,835,0090.10,77.0,,,1,77.0,0.0,38.0,
1998,Edmonton,0340,835,0090.14,4.0,,,1,4.0,0.0,8.0,0.0
1998,Edmonton,0340,835,0101.02,61.0,,,1,61.0,0.0,48.0,0.0
1998,Edmonton,0340,835,0105.02,8.0,,,3,2.67,0.0,5.0,1.0
1998,Edmonton,0340,835,0006.07,2.0,,,1,2.0,0.0,55.0,
1998,Edmonton,0340,835,0001.03,57.0,,,1,57.0,0.0,6.0,0.0
1998,Edmonton,0340,835,0010.00,21.0,,,1,21.0,0.0,5.0,0.0
1998,Edmonton,0340,835,0005.03,9.0,,,2,4.5,0.0,8.0,2.0
1998,Edmonton,0340,835,0078.04,3.0,,,1,3.0,0.0,3.0,0.0
1998,Edmonton,0340,835,0001.07,6.0,,,2,3.0,0.0,26.0,39.0
1998,Edmonton,0340,835,0075.09,21.0,,,4,5.25,0.0,12.333333333333334,3.0
1998,Edmonton,0340,835,0120.01,52.0,,,8,6.5,0.0,6.0,21.0
1998,Edmonton,0340,835,0001.06,127.0,,,1,127.0,0.0,16.0,1.0
1998,Edmonton,0340,835,0001.00,24.0,,,6,4.0,0.0,6.0,1.0
1998,Edmonton,0340,835,0071.00,4.0,,,1,4.0,0.0,9.0,0.0
1998,Edmonton,0340,835,0164.00,1.0,,,1,1.0,0.0,,0.0
1998,Edmonton,0340,835,0151.00,3.0,,,1,3.0,0.0,4.0,0.0
1998,Edmonton,0340,835,0022.00,53.0,,,3,17.67,0.0,15.333333333333334,
1998,Edmonton,0340,835,0017.00,4.0,,,1,4.0,0.0,5.0,0.0
1998,Edmonton,0340,835,0006.02,59.0,,,1,59.0,0.0,17.0,
1998,Edmonton,0340,835,0027.00,31.0,,,7,4.43,0.0,8.142857142857142,
1998,Edmonton,0340,835,0090.15,111.0,,,1,111.0,3.0,14.0,0.0
1998,Edmonton,0340,835,0121.02,6.0,,,2,3.0,0.0,16.5,
1998,Edmonton,0340,835,0066.00,120.0,,,7,17.14,0.57,7.5,0.0
1998,Edmonton,0340,835,0000.00,4338.0,,,4174,1.04,0.0,4.568767463520646,0.0
1998,Edmonton,0340,835,0028.00,4.0,,,1,4.0,0.0,,8.0
1999,Edmonton,0340,835,0032.01,10.0,,,3,3.33,0.0,6.333333333333333,1.0
1999,Edmonton,0340,835,0156.00,4.0,,,1,4.0,0.0,11.0,0.0
1999,Edmonton,0340,835,0104.03,3.0,,,1,3.0,0.0,5.0,30.0
1999,Edmonton,0340,835,0066.00,236.0,,,13,18.15,0.31,4.75,1.0
1999,Edmonton,0340,835,0005.04,19.0,,,7,2.71,0.0,6.142857142857143,4.0
1999,Edmonton,0340,835,0106.00,22.0,,,5,4.4,0.0,10.8,1.0
1999,Edmonton,0340,835,0020.00,8.0,,,2,4.0,0.0,8.5,0.0
1999,Edmonton,0340,835,0032.00,7.0,,,2,3.5,0.0,4.0,0.0
1999,Edmonton,0340,835,0121.02,3.0,,,1,3.0,0.0,21.0,
1999,Edmonton,0340,835,0153.00,21.0,,,5,4.2,0.0,8.0,0.0
1999,Edmonton,0340,835,0001.01,12.0,,,3,4.0,0.0,7.0,0.0
1999,Edmonton,0340,835,0075.09,9.0,,,2,4.5,0.0,9.5,
1999,Edmonton,0340,835,0000.00,4151.0,,,3998,1.04,0.0,4.253306878306878,0.0
1999,Edmonton,0340,835,0051.02,2.0,,,1,2.0,0.0,6.0,0.0
1999,Edmonton,0340,835,0078.04,25.0,,,13,1.92,0.0,8.0,17.0
1999,Edmonton,0340,835,0110.02,6.0,,,2,3.0,0.0,16.0,0.0
1999,Edmonton,0340,835,0142.03,44.0,,,1,44.0,0.0,6.0,3.0
1999,Edmonton,0340,835,0163.00,4.0,,,1,4.0,0.0,7.0,0.0
1999,Edmonton,0340,835,0001.00,10.0,,,3,3.33,0.0,10.5,1.0
1999,Edmonton,0340,835,0028.00,4.0,,,1,4.0,0.0,,20.0
1999,Edmonton,0340,835,0001.03,103.0,,,1,103.0,4.0,18.0,
1999,Edmonton,0340,835,0006.06,129.0,,,2,64.5,0.0,15.0,0.0
1999,Edmonton,0340,835,0105.02,15.0,,,6,2.5,0.0,5.833333333333333,1.0
1999,Edmonton,0340,835,0033.00,180.0,,,1,180.0,0.0,11.0,
1999,Edmonton,0340,835,0090.00,1.0,,,1,1.0,0.0,,0.0
1999,Edmonton,0340,835,0006.02,114.0,,,4,28.5,0.0,10.666666666666666,0.0
1999,Edmonton,0340,835,0120.01,44.0,,,4,11.0,0.0,5.666666666666667,0.0
1999,Edmonton,0340,835,0022.00,48.0,,,2,24.0,0.0,8.0,
1999,Edmonton,0340,835,0006.10,12.0,,,5,2.4,0.0,3.6,4.0
1999,Edmonton,0340,835,0090.12,11.0,,,3,3.67,0.0,8.0,1.0
1999,Edmonton,0340,835,0005.03,98.0,,,11,8.91,0.0,9.0,3.0
1999,Edmonton,0340,835,0048.00,38.0,,,1,38.0,0.0,17.0,0.0
1999,Edmonton,0340,835,0075.03,24.0,,,12,2.0,0.0,3.9,0.0
1999,Edmonton,0340,835,0014.00,55.0,,,2,27.5,0.0,15.0,
1999,Edmonton,0340,835,0032.02,60.0,,,2,30.0,0.0,4.5,0.0
1999,Edmonton,0340,835,0101.02,4.0,,,2,2.0,0.0,10.5,2.0
1999,Edmonton,0340,835,0140.02,1.0,,,1,1.0,0.0,6.0,0.0
1999,Edmonton,0340,835,0152.00,67.0,,,5,13.4,0.0,9.6,1.0
1999,Edmonton,0340,835,0078.05,35.0,,,2,17.5,0.0,5.5,0.0
2000,Edmonton,0340,835,0000.00,4332.0,,,4166,1.04,0.0,4.517757557968888,0.0
2000,Edmonton,0340,835,0161.00,4.0,,,1,4.0,0.0,4.0,0.0
2000,Edmonton,0340,835,0022.00,32.0,,,2,16.0,0.0,14.0,0.0
2000,Edmonton,0340,835,0035.00,4.0,,,1,4.0,0.0,21.0,0.0
2000,Edmonton,0340,835,0075.03,16.0,,,8,2.0,0.0,5.0,0.0
2000,Edmonton,0340,835,0101.02,22.0,,,11,2.0,0.0,6.454545454545454,0.0
2000,Edmonton,0340,835,0026.00,71.0,,,1,71.0,0.0,10.0,
2000,Edmonton,0340,835,0078.04,54.0,,,29,1.86,0.0,7.3478260869565215,1.0
2000,Edmonton,0340,835,0090.15,24.0,,,10,2.4,0.0,7.8,0.0
2000,Edmonton,0340,835,0106.00,142.0,,,2,71.0,0.0,13.0,0.0
2000,Edmonton,0340,835,0090.10,5.0,,,1,5.0,0.0,14.0,0.0
2000,Edmonton,0340,835,0120.04,2.0,,,1,2.0,0.0,4.0,0.0
2000,Edmonton,0340,835,0121.05,2.0,,,1,2.0,0.0,3.0,0.0
2000,Edmonton,0340,835,0163.00,10.0,,,2,5.0,0.0,10.5,0.0
2000,Edmonton,0340,835,0006.10,16.0,,,8,2.0,0.0,6.142857142857143,6.0
2000,Edmonton,0340,835,0120.03,100.0,,,1,100.0,0.0,14.0,0.0
2000,Edmonton,0340,835,0001.03,140.0,,,1,140.0,0.0,20.0,0.0
2000,Edmonton,0340,835,0001.06,287.0,,,2,143.5,0.0,18.0,0.0
2000,Edmonton,0340,835,0090.00,4.0,,,2,2.0,0.0,10.0,0.0
2000,Edmonton,0340,835,0120.01,36.0,,,22,1.64,0.0,7.083333333333333,0.0
2000,Edmonton,0340,835,0105.02,10.0,,,5,2.0,0.0,6.6,0.0
2000,Edmonton,0340,835,0006.02,61.0,,,3,20.33,0.0,9.333333333333334,0.0
2000,Edmonton,0340,835,0032.01,4.0,,,1,4.0,0.0,16.0,2.0
2000,Edmonton,0340,835,0078.05,39.0,,,1,39.0,0.0,9.0,5.0
2000,Edmonton,0340,835,0005.04,87.0,,,36,2.42,0.0,6.848484848484849,2.0
2000,Edmonton,0340,835,0023.00,77.0,,,1,77.0,0.0,16.0,0.0
2000,Edmonton,0340,835,0140.00,2.0,,,1,2.0,0.0,4.0,0.0
2000,Edmonton,0340,835,0032.00,108.0,,,5,21.6,0.0,8.2,0.0
2000,Edmonton,0340,835,0033.00,2.0,,,1,2.0,0.0,3.0,0.0
2000,Edmonton,0340,835,0075.04,30.0,,,5,6.0,2.4,,0.0
2000,Edmonton,0340,835,0121.04,14.0,,,4,3.5,0.0,4.333333333333333,0.0
2000,Edmonton,0340,835,0142.03,4.0,,,1,4.0,0.0,5.0,1.0
