reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,avgpermit_to_start_time,population,comp_per_10kpop
2006-09-01,3,Halifax,0580,4.0,3.0,12.0,,,4,3.0,0.0,9.0,,,,,,,,,,,,0.0,386017.78,0.31
2006-09-01,3,Halifax,0580,4.0,2.0,48.0,,,12,4.0,1.33,9.0,,,,,,,,,,,,0.0,386017.78,1.24
2006-11-01,4,Halifax,0580,5.0,3.0,488.0,,,12,40.67,0.0,17.333333333333332,,,,,,,,,,,,0.0,386017.78,12.64
2006-11-01,4,Halifax,0580,5.0,2.0,408.0,,,4,102.0,0.0,15.0,,,,,,,,,,,,1.0,386017.78,10.57
2006-11-01,4,Halifax,0580,1.0,1.0,1232.0,,,1232,1.0,0.0,4.605947955390334,,,,,,,,,,,,0.08,386017.78,31.92
2006-12-01,4,Halifax,0580,4.0,1.0,48.0,,,4,12.0,0.0,14.0,,,,,,,,,,,,0.0,386017.78,1.24
2006-12-01,4,Halifax,0580,4.0,2.0,16.0,,,4,4.0,0.0,7.0,,,,,,,,,,,,0.0,386017.78,0.41
2006-12-01,4,Halifax,0580,2.0,1.0,208.0,,,104,2.0,0.0,4.48,,,,,,,,,,,,0.0,386017.78,5.39
2007-01-01,1,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,5.0,,,,,,,,,,,,0.0,389455.75,0.1
2007-01-01,1,Halifax,0580,5.0,2.0,480.0,,,8,60.0,0.0,18.5,,,,,,,,,,,,0.0,389455.75,12.32
2007-01-01,1,Halifax,0580,2.0,1.0,96.0,,,48,2.0,0.0,4.666666666666667,,,,,,,,,,,,0.0,389455.75,2.46
2007-01-01,1,Halifax,0580,4.0,1.0,104.0,,,20,5.2,0.0,7.8,,,,,,,,,,,,0.8,389455.75,2.67
2007-03-01,1,Halifax,0580,1.0,1.0,724.0,,,724,1.0,0.0,4.676829268292683,,,,,,,,,,,,0.18,389455.75,18.59
2007-04-01,2,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,4.0,,,,,,,,,,,,1.0,389455.75,0.1
2007-05-01,2,Halifax,0580,1.0,1.0,824.0,,,824,1.0,0.0,5.596590909090909,,,,,,,,,,,,0.08,389455.75,21.16
2007-05-01,2,Halifax,0580,4.0,1.0,52.0,,,12,4.33,0.0,7.666666666666667,,,,,,,,,,,,0.67,389455.75,1.34
2007-05-01,2,Halifax,0580,2.0,1.0,128.0,,,64,2.0,0.0,5.363636363636363,,,,,,,,,,,,0.25,389455.75,3.29
2007-05-01,2,Halifax,0580,5.0,2.0,336.0,,,4,84.0,0.0,17.0,,,,,,,,,,,,0.0,389455.75,8.63
2007-06-01,2,Halifax,0580,4.0,2.0,24.0,,,4,6.0,0.0,15.0,,,,,,,,,,,,0.0,389455.75,0.62
2007-07-01,3,Halifax,0580,5.0,3.0,328.0,,,4,82.0,0.0,23.0,,,,,,,,,,,,0.0,389455.75,8.42
2007-07-01,3,Halifax,0580,4.0,1.0,216.0,,,28,7.71,0.0,8.428571428571429,,,,,,,,,,,,0.57,389455.75,5.55
2007-07-01,3,Halifax,0580,5.0,2.0,584.0,,,12,48.67,0.0,16.0,,,,,,,,,,,,1.0,389455.75,15.0
2007-07-01,3,Halifax,0580,2.0,1.0,184.0,,,92,2.0,0.0,6.722222222222222,,,,,,,,,,,,0.17,389455.75,4.72
2007-09-01,3,Halifax,0580,1.0,1.0,1096.0,,,1096,1.0,0.0,5.170833333333333,,,,,,,,,,,,0.19,389455.75,28.14
2007-10-01,4,Halifax,0580,5.0,3.0,556.0,,,4,139.0,0.0,20.0,,,,,,,,,,,,-1.0,389455.75,14.28
2007-10-01,4,Halifax,0580,1.0,1.0,1308.0,,,1308,1.0,0.0,4.818840579710145,,,,,,,,,,,,0.25,389455.75,33.59
2007-11-01,4,Halifax,0580,1.0,2.0,44.0,,,44,1.0,0.0,4.0,,,,,,,,,,,,0.0,389455.75,1.13
2007-12-01,4,Halifax,0580,4.0,1.0,160.0,,,36,4.44,0.0,13.11111111111111,,,,,,,,,,,,0.0,389455.75,4.11
2007-12-01,4,Halifax,0580,2.0,1.0,152.0,,,76,2.0,0.0,7.142857142857143,,,,,,,,,,,,0.05,389455.75,3.9
2007-12-01,4,Halifax,0580,5.0,2.0,1192.0,,,16,74.5,0.75,19.0,,,,,,,,,,,,0.25,389455.75,30.61
2008-01-01,1,Halifax,0580,2.0,1.0,104.0,,,52,2.0,0.0,4.615384615384615,,,,,,,,,,,,0.15,393132.59,2.65
2008-02-01,1,Halifax,0580,5.0,2.0,1312.0,,,12,109.33,0.0,24.666666666666668,,,,,,,,,,,,0.0,393132.59,33.37
2008-02-01,1,Halifax,0580,1.0,2.0,92.0,,,92,1.0,0.0,5.0,,,,,,,,,,,,0.0,393132.59,2.34
2008-02-01,1,Halifax,0580,1.0,1.0,748.0,,,748,1.0,0.0,4.567251461988304,,,,,,,,,,,,0.31,393132.59,19.03
2008-02-01,1,Halifax,0580,5.0,3.0,168.0,,,4,42.0,0.0,27.0,,,,,,,,,,,,1.0,393132.59,4.27
2008-03-01,1,Halifax,0580,4.0,3.0,128.0,,,24,5.33,0.0,10.5,,,,,,,,,,,,1.0,393132.59,3.26
2008-03-01,1,Halifax,0580,4.0,1.0,84.0,,,20,4.2,0.0,9.0,,,,,,,,,,,,0.2,393132.59,2.14
2008-04-01,2,Halifax,0580,1.0,2.0,16.0,,,16,1.0,0.0,4.0,,,,,,,,,,,,0.0,393132.59,0.41
2008-04-01,2,Halifax,0580,1.0,1.0,1104.0,,,1104,1.0,0.0,6.725663716814159,,,,,,,,,,,,0.63,393132.59,28.08
2008-05-01,2,Halifax,0580,2.0,1.0,64.0,,,32,2.0,0.0,8.714285714285714,,,,,,,,,,,,0.88,393132.59,1.63
2008-05-01,2,Halifax,0580,4.0,3.0,24.0,,,4,6.0,0.0,7.0,,,,,,,,,,,,0.0,393132.59,0.61
2008-05-01,2,Halifax,0580,4.0,1.0,20.0,,,4,5.0,0.0,19.0,,,,,,,,,,,,0.0,393132.59,0.51
2008-06-01,2,Halifax,0580,4.0,2.0,12.0,,,4,3.0,0.0,3.0,,,,,,,,,,,,9.0,393132.59,0.31
2008-07-01,3,Halifax,0580,5.0,2.0,708.0,,,8,88.5,5.0,22.5,,,,,,,,,,,,0.5,393132.59,18.01
2008-07-01,3,Halifax,0580,4.0,1.0,64.0,,,12,5.33,0.0,8.333333333333334,,,,,,,,,,,,0.0,393132.59,1.63
2008-07-01,3,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,4.0,393132.59,0.1
2008-08-01,3,Halifax,0580,2.0,1.0,232.0,,,116,2.0,0.0,9.5,,,,,,,,,,,,0.25,393132.59,5.9
2008-08-01,3,Halifax,0580,1.0,1.0,1164.0,,,1164,1.0,0.0,5.729838709677419,,,,,,,,,,,,0.6,393132.59,29.61
2008-09-01,3,Halifax,0580,5.0,3.0,100.0,,,4,25.0,0.0,14.0,,,,,,,,,,,,0.0,393132.59,2.54
2008-09-01,3,Halifax,0580,4.0,3.0,12.0,,,4,3.0,0.0,10.0,,,,,,,,,,,,1.0,393132.59,0.31
2008-10-01,4,Halifax,0580,5.0,2.0,1792.0,,,20,89.6,0.0,15.6,,,,,,,,,,,,0.0,393132.59,45.58
2008-10-01,4,Halifax,0580,4.0,2.0,40.0,,,8,5.0,0.0,12.5,,,,,,,,,,,,0.0,393132.59,1.02
2008-11-01,4,Halifax,0580,1.0,2.0,32.0,,,32,1.0,0.0,8.25,,,,,,,,,,,,0.5,393132.59,0.81
2008-11-01,4,Halifax,0580,1.0,1.0,1612.0,,,1612,1.0,0.0,7.643478260869565,,,,,,,,,,,,0.78,393132.59,41.0
2008-12-01,4,Halifax,0580,2.0,1.0,88.0,,,44,2.0,0.0,9.727272727272727,,,,,,,,,,,,1.91,393132.59,2.24
2008-12-01,4,Halifax,0580,4.0,1.0,64.0,,,16,4.0,0.0,12.25,,,,,,,,,,,,2.0,393132.59,1.63
2008-12-01,4,Halifax,0580,4.0,3.0,108.0,,,36,3.0,0.0,10.333333333333334,,,,,,,,,,,,1.67,393132.59,2.75
2008-12-01,4,Halifax,0580,5.0,3.0,476.0,,,8,59.5,0.0,18.0,,,,,,,,,,,,0.5,393132.59,12.11
2009-02-01,1,Halifax,0580,5.0,2.0,336.0,,,8,42.0,0.0,13.5,,,,,,,,,,,,0.0,397861.56,8.45
2009-02-01,1,Halifax,0580,4.0,3.0,56.0,,,4,14.0,0.0,14.0,,,,,,,,,,,,0.0,397861.56,1.41
2009-02-01,1,Halifax,0580,4.0,1.0,52.0,,,12,4.33,0.0,12.0,,,,,,,,,,,,0.33,397861.56,1.31
2009-03-01,1,Halifax,0580,4.0,2.0,20.0,,,4,5.0,0.0,16.0,,,,,,,,,,,,0.0,397861.56,0.5
2009-03-01,1,Halifax,0580,2.0,1.0,136.0,,,68,2.0,0.0,11.882352941176471,,,,,,,,,,,,0.06,397861.56,3.42
2009-03-01,1,Halifax,0580,1.0,1.0,1064.0,,,1064,1.0,0.0,7.521235521235521,,,,,,,,,,,,0.47,397861.56,26.74
2009-04-01,2,Halifax,0580,4.0,3.0,16.0,,,4,4.0,0.0,16.0,,,,,,,,,,,,0.0,397861.56,0.4
2009-04-01,2,Halifax,0580,4.0,2.0,36.0,,,8,4.5,0.0,11.0,,,,,,,,,,,,2.5,397861.56,0.9
2009-05-01,2,Halifax,0580,2.0,1.0,104.0,,,52,2.0,0.0,6.666666666666667,,,,,,,,,,,,1.15,397861.56,2.61
2009-05-01,2,Halifax,0580,5.0,3.0,508.0,,,8,63.5,0.0,31.0,,,,,,,,,,,,0.0,397861.56,12.77
2009-06-01,2,Halifax,0580,1.0,1.0,852.0,,,852,1.0,0.0,7.054644808743169,,,,,,,,,,,,0.62,397861.56,21.41
2009-06-01,2,Halifax,0580,5.0,2.0,696.0,,,20,34.8,0.0,18.8,,,,,,,,,,,,1.4,397861.56,17.49
2009-06-01,2,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,4.0,,,,,,,,,,,,2.0,397861.56,0.1
2009-06-01,2,Halifax,0580,4.0,1.0,36.0,,,8,4.5,0.0,11.0,,,,,,,,,,,,12.0,397861.56,0.9
2009-07-01,3,Halifax,0580,2.0,1.0,56.0,,,28,2.0,0.0,5.833333333333333,,,,,,,,,,,,0.14,397861.56,1.41
2009-07-01,3,Halifax,0580,4.0,1.0,64.0,,,12,5.33,0.0,9.666666666666666,,,,24,,24,0.0,0.0,299900.0,299900.0,299900.0,0.0,397861.56,1.61
2009-07-01,3,Halifax,0580,5.0,2.0,1000.0,,,12,83.33,2.33,11.666666666666666,,,,,,,,,,,,0.0,397861.56,25.13
2009-08-01,3,Halifax,0580,1.0,1.0,500.0,,,500,1.0,0.0,6.669902912621359,,,,,,,,,,,,0.64,397861.56,12.57
2009-08-01,3,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,8.0,,,,,,,,,,,,3.0,397861.56,0.1
2009-10-01,4,Halifax,0580,4.0,3.0,32.0,,,8,4.0,0.0,19.0,,,,,,,,,,,,2.0,397861.56,0.8
2009-10-01,4,Halifax,0580,4.0,1.0,332.0,,,60,5.53,0.0,13.266666666666667,,,,60,,60,0.0,0.0,296086.67,255000.0,319900.0,0.53,397861.56,8.34
2009-10-01,4,Halifax,0580,4.0,2.0,16.0,,,4,4.0,0.0,5.0,,,,,,,,,,,,0.0,397861.56,0.4
2009-11-01,4,Halifax,0580,1.0,1.0,1320.0,,,1320,1.0,0.0,6.585284280936455,,,,,,,,,,,,0.65,397861.56,33.18
2009-12-01,4,Halifax,0580,5.0,2.0,884.0,,,12,73.67,2.33,13.666666666666666,,,,,,,,,,,,1.33,397861.56,22.22
2009-12-01,4,Halifax,0580,2.0,1.0,160.0,,,80,2.0,0.0,6.526315789473684,,,,,,,,,,,,0.55,397861.56,4.02
2010-02-01,1,Halifax,0580,1.0,1.0,840.0,,840.0,840,1.0,0.0,6.778947368421052,,,,,,,,,,,,0.77,401742.0,20.91
2010-02-01,1,Halifax,0580,2.0,1.0,160.0,,160.0,80,2.0,0.0,10.578947368421053,,,,,,,,,,,,0.45,401742.0,3.98
2010-02-01,1,Halifax,0580,5.0,3.0,108.0,,108.0,4,27.0,5.0,22.0,28,44,36,,,108,0.0,0.0,216450.0,174950.0,245000.0,18.0,401742.0,2.69
2010-03-01,1,Halifax,0580,4.0,1.0,100.0,,100.0,20,5.0,0.0,10.8,,,,56,,56,0.0,0.0,287957.14,227900.0,322500.0,1.0,401742.0,2.49
2010-04-01,2,Halifax,0580,5.0,3.0,152.0,,152.0,4,38.0,0.0,25.0,,,,,,,,,,,,16.0,401742.0,3.78
2010-04-01,2,Halifax,0580,2.0,1.0,56.0,,56.0,28,2.0,0.0,10.0,,,,,,,,,,,,2.14,401742.0,1.39
2010-05-01,2,Halifax,0580,1.0,1.0,1088.0,,1088.0,1088,1.0,0.0,6.928571428571429,,,,,,,,,,,,0.79,401742.0,27.08
2010-06-01,2,Halifax,0580,4.0,1.0,236.0,,236.0,44,5.36,0.0,13.727272727272727,,,8,108,,116,0.0,0.0,280233.79,230000.0,332000.0,0.36,401742.0,5.87
2010-06-01,2,Halifax,0580,5.0,2.0,312.0,,312.0,4,78.0,0.0,9.0,,,,,,,,,,,,1.0,401742.0,7.77
2010-06-01,2,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,8.0,,,,,,,,,,,,1.0,401742.0,0.1
2010-08-01,3,Halifax,0580,4.0,1.0,96.0,,96.0,16,6.0,0.0,9.75,,,,64,,64,0.0,0.0,278700.0,254900.0,330000.0,4.5,401742.0,2.39
2010-08-01,3,Halifax,0580,5.0,3.0,60.0,,60.0,4,15.0,0.0,23.0,8,16,,,,24,0.0,0.0,176566.67,164900.0,182000.0,1.0,401742.0,1.49
2010-09-01,3,Halifax,0580,4.0,3.0,32.0,,32.0,4,8.0,0.0,9.0,,,32,,,32,0.0,0.0,379000.0,379000.0,379000.0,0.0,401742.0,0.8
2010-09-01,3,Halifax,0580,2.0,1.0,160.0,,160.0,80,2.0,0.0,5.947368421052632,,,,,,,,,,,,0.6,401742.0,3.98
2010-09-01,3,Halifax,0580,1.0,1.0,1136.0,,1136.0,1136,1.0,0.0,6.195020746887967,,,,,,,,,,,,0.64,401742.0,28.28
2010-09-01,3,Halifax,0580,5.0,2.0,1364.0,,1364.0,24,56.83,0.67,13.833333333333334,,,,,,,,,,,,1.0,401742.0,33.95
2010-10-01,4,Halifax,0580,5.0,2.0,272.0,,272.0,4,68.0,4.0,7.0,,,,,,,,,,,,0.0,401742.0,6.77
2010-10-01,4,Halifax,0580,5.0,3.0,616.0,,616.0,4,154.0,12.0,40.0,,,512,104,,616,0.0,0.0,311804.41,264900.0,445000.0,6.0,401742.0,15.33
2010-10-01,4,Halifax,0580,4.0,3.0,28.0,,28.0,4,7.0,0.0,20.0,,,,,,,,,,,,5.0,401742.0,0.7
2010-12-01,4,Halifax,0580,4.0,1.0,200.0,,200.0,40,5.0,0.0,11.7,,,,112,,112,0.0,0.0,283196.43,234500.0,359900.0,0.1,401742.0,4.98
2010-12-01,4,Halifax,0580,1.0,1.0,988.0,,988.0,988,1.0,0.0,6.21078431372549,,,,,,,,,,,,0.96,401742.0,24.59
2010-12-01,4,Halifax,0580,2.0,1.0,152.0,,152.0,76,2.0,0.0,8.222222222222221,,,,,,,,,,,,0.84,401742.0,3.78
2010-12-01,4,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,2.0,8.0,,,,,,,,,,,,0.0,401742.0,0.4
2011-01-01,1,Halifax,0580,5.0,1.0,8.0,,8.0,4,2.0,0.0,10.0,,,,,,,,,,,,6.0,404189.5,0.2
2011-03-01,1,Halifax,0580,2.0,1.0,136.0,,136.0,68,2.0,0.0,8.764705882352942,,,,,,,,,,,,0.76,404189.5,3.36
2011-03-01,1,Halifax,0580,4.0,1.0,64.0,,64.0,12,5.33,0.0,18.666666666666668,,,,16,,16,0.0,0.0,325000.0,325000.0,325000.0,0.0,404189.5,1.58
2011-03-01,1,Halifax,0580,5.0,3.0,40.0,,40.0,4,10.0,0.0,26.0,,,,,,,,,,,,0.0,404189.5,0.99
2011-03-01,1,Halifax,0580,1.0,1.0,776.0,,776.0,776,1.0,0.0,6.416216216216216,,,,,,,,,,,,0.9,404189.5,19.2
2011-04-01,2,Halifax,0580,1.0,2.0,8.0,,8.0,8,1.0,0.0,,,,,,,,,,,,,9.0,404189.5,0.2
2011-04-01,2,Halifax,0580,1.0,1.0,792.0,,792.0,792,1.0,0.0,6.566666666666666,,,,,,,,,,,,0.93,404189.5,19.59
2011-04-01,2,Halifax,0580,5.0,3.0,224.0,,224.0,4,56.0,6.0,33.0,44,180,,,,224,0.0,0.0,240821.43,136000.0,269000.0,0.0,404189.5,5.54
2011-05-01,2,Halifax,0580,5.0,2.0,56.0,,56.0,4,14.0,0.0,10.0,,,,,,,,,,,,4.0,404189.5,1.39
2011-06-01,2,Halifax,0580,2.0,1.0,232.0,,232.0,116,2.0,0.0,7.821428571428571,,,,,,,,,,,,0.41,404189.5,5.74
2011-06-01,2,Halifax,0580,4.0,1.0,144.0,,144.0,28,5.14,0.0,11.0,,,,80,4,84,0.0,0.0,320638.1,309900.0,329900.0,1.0,404189.5,3.56
2011-07-01,3,Halifax,0580,5.0,2.0,848.0,,848.0,12,70.67,2.0,17.0,,,,,,,,,,,,0.0,404189.5,20.98
2011-07-01,3,Halifax,0580,5.0,3.0,172.0,,172.0,4,43.0,0.0,14.0,40,132,,,,172,0.0,0.0,173362.72,159650.0,183500.0,0.0,404189.5,4.26
2011-07-01,3,Halifax,0580,1.0,2.0,8.0,,8.0,8,1.0,0.0,,,,,,,,,,,,,7.5,404189.5,0.2
2011-08-01,3,Halifax,0580,4.0,1.0,116.0,,116.0,20,5.8,0.0,11.0,,,,80,,80,0.0,0.0,315015.45,315000.0,315309.0,0.2,404189.5,2.87
2011-08-01,3,Halifax,0580,2.0,1.0,184.0,,184.0,92,2.0,0.0,5.565217391304348,,,,,,,,,,,,0.7,404189.5,4.55
2011-08-01,3,Halifax,0580,1.0,1.0,916.0,,916.0,916,1.0,0.0,6.456310679611651,,,,,,,,,,,,0.72,404189.5,22.66
2011-09-01,3,Halifax,0580,4.0,3.0,24.0,,24.0,4,6.0,2.0,4.0,,,,24,,24,0.0,0.0,343133.33,340000.0,345900.0,,404189.5,0.59
2011-10-01,4,Halifax,0580,5.0,2.0,1216.0,,1216.0,20,60.8,0.0,15.5,,,,,,,,,,,,0.6,404189.5,30.08
2011-10-01,4,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,3.0,,,,,,,,,,,,12.0,404189.5,0.1
2011-11-01,4,Halifax,0580,2.0,1.0,184.0,,184.0,92,2.0,0.0,6.043478260869565,,,,,,,,,,,,0.52,404189.5,4.55
2011-11-01,4,Halifax,0580,1.0,1.0,1072.0,,1072.0,1072,1.0,0.0,7.245967741935484,,,,,,,,,,,,0.59,404189.5,26.52
2011-11-01,4,Halifax,0580,5.0,3.0,320.0,,320.0,4,80.0,0.0,26.0,,,,,,,,,,,,6.0,404189.5,7.92
2011-12-01,4,Halifax,0580,4.0,1.0,80.0,,80.0,16,5.0,0.0,13.0,,,,40,,40,0.0,0.0,316000.0,310000.0,320000.0,1.75,404189.5,1.98
2011-12-01,4,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,2.0,8.0,,,,,,,,,,,,1.0,404189.5,0.4
2012-01-01,1,Halifax,0580,2.0,1.0,248.0,,248.0,124,2.0,0.0,5.580645161290323,,,,,,,,,,,,0.94,405422.66,6.12
2012-01-01,1,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,,,,,,,,,,,,,7.0,405422.66,0.1
2012-02-01,1,Halifax,0580,1.0,1.0,772.0,,772.0,772,1.0,0.0,6.744565217391305,,,,,,,,,,,,0.88,405422.66,19.04
2012-02-01,1,Halifax,0580,4.0,1.0,44.0,,44.0,8,5.5,0.0,15.5,,,,16,,16,0.0,0.0,344500.0,340000.0,349000.0,1.5,405422.66,1.09
2012-03-01,1,Halifax,0580,5.0,2.0,532.0,,532.0,8,66.5,2.0,14.0,,,,,,,,,,,,1.0,405422.66,13.12
2012-05-01,2,Halifax,0580,2.0,1.0,128.0,,128.0,64,2.0,0.0,7.357142857142857,,,,,,,,,,,,1.31,405422.66,3.16
2012-05-01,2,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,2.0,5.0,,,,,,,,,,,,0.0,405422.66,0.39
2012-06-01,2,Halifax,0580,5.0,2.0,756.0,,756.0,12,63.0,5.33,13.0,,,,,,,,,,,,1.0,405422.66,18.65
2012-06-01,2,Halifax,0580,1.0,1.0,780.0,,780.0,780,1.0,0.0,8.142011834319527,,,,,,,,,,,,0.82,405422.66,19.24
2012-06-01,2,Halifax,0580,4.0,1.0,64.0,,64.0,12,5.33,0.67,10.0,,,,44,,44,0.0,0.0,320090.91,255000.0,398000.0,1.33,405422.66,1.58
2012-07-01,3,Halifax,0580,5.0,2.0,1400.0,,1400.0,12,116.67,5.67,18.0,,,,,,,,,,,,1.0,405422.66,34.53
2012-08-01,3,Halifax,0580,2.0,1.0,112.0,,112.0,56,2.0,0.0,8.25,,,,,,,,,,,,0.64,405422.66,2.76
2012-08-01,3,Halifax,0580,4.0,1.0,360.0,,360.0,72,5.0,0.0,13.277777777777779,,,,320,4,324,0.0,0.0,313098.64,245000.0,379000.0,1.06,405422.66,8.88
2012-09-01,3,Halifax,0580,1.0,1.0,692.0,,692.0,692,1.0,0.0,8.12258064516129,,,,,,,,,,,,0.54,405422.66,17.07
2012-09-01,3,Halifax,0580,1.0,3.0,8.0,,8.0,8,1.0,0.0,,,,,,,,,,,,,9.0,405422.66,0.2
2012-10-01,4,Halifax,0580,4.0,3.0,44.0,,44.0,8,5.5,0.0,12.0,,,44,,,44,0.0,0.0,351363.64,345000.0,359000.0,0.0,405422.66,1.09
2012-11-01,4,Halifax,0580,5.0,3.0,312.0,,312.0,8,39.0,6.0,19.0,,,,,,,,,,,,1.0,405422.66,7.7
2012-11-01,4,Halifax,0580,2.0,1.0,208.0,,208.0,104,2.0,0.0,5.076923076923077,,,,,,,,,,,,0.31,405422.66,5.13
2012-12-01,4,Halifax,0580,4.0,1.0,96.0,,96.0,20,4.8,0.0,16.4,,,,60,,60,0.0,0.0,342726.67,329900.0,357900.0,1.0,405422.66,2.37
2012-12-01,4,Halifax,0580,5.0,2.0,816.0,,816.0,12,68.0,4.67,17.333333333333332,,,,,,,,,,,,0.67,405422.66,20.13
2012-12-01,4,Halifax,0580,1.0,1.0,1232.0,,1232.0,1232,1.0,0.0,7.480263157894737,,,,,,,,,,,,0.67,405422.66,30.39
2013-01-01,1,Halifax,0580,1.0,1.0,884.0,,884.0,884,1.0,0.0,9.608294930875577,,,,,,,,,,,,0.78,406925.66,21.72
2013-01-01,1,Halifax,0580,4.0,1.0,36.0,,36.0,8,4.5,0.0,7.0,,,,20,,20,0.0,0.0,272300.0,269900.0,275900.0,0.0,406925.66,0.88
2013-01-01,1,Halifax,0580,5.0,2.0,648.0,,648.0,16,40.5,4.0,15.0,,,,,,,,,,,,0.5,406925.66,15.92
2013-01-01,1,Halifax,0580,2.0,1.0,128.0,,128.0,64,2.0,0.0,5.875,,,,,,,,,,,,0.13,406925.66,3.15
2013-04-01,2,Halifax,0580,1.0,1.0,828.0,,828.0,828,1.0,0.0,8.885572139303482,,,,,,,,,,,,1.22,406925.66,20.35
2013-06-01,2,Halifax,0580,4.0,2.0,108.0,,108.0,20,5.4,0.0,6.6,,,,,,,,,,,,0.2,406925.66,2.65
2013-06-01,2,Halifax,0580,5.0,2.0,1260.0,,1260.0,20,63.0,4.4,19.4,,,,,,,,,,,,3.0,406925.66,30.96
2013-06-01,2,Halifax,0580,5.0,3.0,888.0,,888.0,12,74.0,9.33,29.666666666666668,,,,,,,,,,,,3.33,406925.66,21.82
2013-06-01,2,Halifax,0580,4.0,1.0,12.0,,12.0,4,3.0,0.0,9.0,,,,12,,12,0.0,0.0,275000.0,275000.0,275000.0,0.0,406925.66,0.29
2013-06-01,2,Halifax,0580,2.0,1.0,136.0,,136.0,68,2.0,0.0,6.882352941176471,,,,,,,,,,,,0.82,406925.66,3.34
2013-08-01,3,Halifax,0580,4.0,2.0,48.0,,48.0,8,6.0,0.0,9.0,,,,,,,,,,,,0.0,406925.66,1.18
2013-08-01,3,Halifax,0580,2.0,2.0,8.0,,8.0,4,2.0,0.0,9.0,,,,,,,,,,,,0.0,406925.66,0.2
2013-08-01,3,Halifax,0580,1.0,1.0,716.0,,716.0,716,1.0,0.0,10.176136363636363,,,,,,,,,,,,1.02,406925.66,17.6
2013-09-01,3,Halifax,0580,5.0,3.0,220.0,,220.0,4,55.0,5.0,26.0,,16,44,4,,64,0.0,0.0,237875.0,215000.0,315000.0,2.0,406925.66,5.41
2013-09-01,3,Halifax,0580,1.0,2.0,16.0,,16.0,16,1.0,0.0,,,,,,,,,,,,,8.75,406925.66,0.39
2013-09-01,3,Halifax,0580,4.0,1.0,216.0,,216.0,48,4.5,0.0,17.583333333333332,,,,36,,36,0.0,0.0,350722.22,341400.0,362900.0,2.33,406925.66,5.31
2013-09-01,3,Halifax,0580,4.0,3.0,48.0,,48.0,8,6.0,0.0,17.5,,,,,,,,,,,,5.5,406925.66,1.18
2013-09-01,3,Halifax,0580,2.0,1.0,136.0,,136.0,68,2.0,0.0,7.764705882352941,,,,,,,,,,,,0.29,406925.66,3.34
2013-09-01,3,Halifax,0580,5.0,2.0,2800.0,,2800.0,32,87.5,6.75,17.5,,,,,,,,,,,,3.57,406925.66,68.81
2013-10-01,4,Halifax,0580,4.0,3.0,24.0,,24.0,4,6.0,0.0,11.0,,,,,,,,,,,,0.0,406925.66,0.59
2013-11-01,4,Halifax,0580,2.0,3.0,8.0,,8.0,4,2.0,0.0,15.0,,,,,,,,,,,,8.0,406925.66,0.2
2013-11-01,4,Halifax,0580,2.0,1.0,144.0,,144.0,72,2.0,0.0,10.277777777777779,,,,,,,,,,,,2.33,406925.66,3.54
2013-11-01,4,Halifax,0580,5.0,3.0,644.0,,644.0,8,80.5,8.0,13.0,,,,,,,,,,,,2.0,406925.66,15.83
2013-11-01,4,Halifax,0580,4.0,2.0,32.0,,32.0,8,4.0,0.0,11.0,,,,,,,,,,,,8.5,406925.66,0.79
2013-12-01,4,Halifax,0580,1.0,2.0,16.0,,16.0,16,1.0,0.0,3.0,,,,,,,,,,,,3.5,406925.66,0.39
2013-12-01,4,Halifax,0580,1.0,1.0,1256.0,,1256.0,1256,1.0,0.0,9.965753424657533,,,,,,,,,,,,2.39,406925.66,30.87
2013-12-01,4,Halifax,0580,5.0,2.0,2016.0,,2016.0,32,63.0,5.63,17.75,,,,,,,,,,,,1.63,406925.66,49.54
2013-12-01,4,Halifax,0580,4.0,1.0,152.0,,152.0,28,5.43,0.0,13.285714285714286,,,,24,,24,0.0,0.0,334933.33,329900.0,345000.0,0.14,406925.66,3.74
2014-01-01,1,Halifax,0580,1.0,1.0,876.0,,876.0,876,1.0,0.0,7.592039800995025,,,,,,,,,,,,2.21,407498.72,21.5
2014-01-01,1,Halifax,0580,4.0,1.0,40.0,,40.0,8,5.0,0.0,8.0,,,,12,,12,0.0,0.0,180600.0,179900.0,181000.0,5.0,407498.72,0.98
