reference_period,ref_qq,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2008-07-01,3,825,Calgary,0140,T3E,26.0,,,19,1.37,0.0,10.947368421052632,0.0
2008-07-01,3,825,Calgary,0140,T2L,5.0,,,1,5.0,0.0,15.0,5.0
2008-07-01,3,825,Calgary,0140,nan,2567.0,,,1532,1.68,0.0,7.726427622841966,1.0
2008-08-01,3,825,Calgary,0140,T3C,6.0,,,4,1.5,0.0,13.0,1.0
2008-08-01,3,825,Calgary,0140,T3B,11.0,,,8,1.38,0.0,11.0,1.0
2008-08-01,3,825,Calgary,0140,T2S,4.0,,,4,1.0,0.0,16.0,0.0
2008-08-01,3,825,Calgary,0140,T2M,10.0,,,7,1.43,0.0,13.0,1.0
2008-08-01,3,825,Calgary,0140,T2C,41.0,,,36,1.14,0.0,6.257142857142857,0.0
2008-08-01,3,825,Calgary,0140,T2J,240.0,,,1,240.0,0.0,27.0,0.0
2008-08-01,3,825,Calgary,0140,T2T,30.0,,,22,1.36,0.0,16.136363636363637,0.0
2008-08-01,3,825,Calgary,0140,T3J,13.0,,,13,1.0,0.0,5.846153846153846,0.0
2008-08-01,3,825,Calgary,0140,T2K,43.0,,,2,21.5,0.0,16.5,9.0
2008-09-01,3,825,Calgary,0140,T2G,1.0,,,1,1.0,0.0,12.0,2.0
2008-09-01,3,825,Calgary,0140,T2N,53.0,,,16,3.31,0.0,16.75,1.0
2008-09-01,3,825,Calgary,0140,T2E,14.0,,,8,1.75,0.0,17.25,1.0
2008-09-01,3,825,Calgary,0140,T2Y,162.0,,,4,40.5,1.0,15.0,4.0
2008-09-01,3,825,Calgary,0140,T2B,1.0,,,1,1.0,0.0,8.0,0.0
2008-09-01,3,825,Calgary,0140,T4C,73.0,,,71,1.03,0.0,7.098591549295775,0.0
2008-09-01,3,825,Calgary,0140,T2V,5.0,,,5,1.0,0.0,23.8,1.0
2008-10-01,4,825,Calgary,0140,T2L,5.0,,,5,1.0,0.0,15.0,1.0
2008-10-01,4,825,Calgary,0140,T2E,91.0,,,25,3.64,0.0,15.791666666666666,2.0
2008-10-01,4,825,Calgary,0140,T2V,5.0,,,5,1.0,0.0,19.6,0.0
2008-10-01,4,825,Calgary,0140,T3B,9.0,,,3,3.0,0.0,12.0,1.0
2008-10-01,4,825,Calgary,0140,T2R,435.0,,,3,145.0,6.33,24.0,4.0
2008-10-01,4,825,Calgary,0140,T2H,347.0,,,1,347.0,21.0,27.0,5.0
2008-11-01,4,825,Calgary,0140,T3J,5.0,,,5,1.0,0.0,4.6,0.0
2008-11-01,4,825,Calgary,0140,T2A,4.0,,,3,1.33,0.0,15.666666666666666,0.0
2008-11-01,4,825,Calgary,0140,T2T,55.0,,,42,1.31,0.0,14.19047619047619,0.0
2008-11-01,4,825,Calgary,0140,T3C,81.0,,,9,9.0,0.33,20.22222222222222,1.0
2008-11-01,4,825,Calgary,0140,nan,1723.0,,,1206,1.43,0.0,7.520068317677199,1.0
2008-11-01,4,825,Calgary,0140,T1Y,60.0,,,1,60.0,0.0,19.0,4.0
2008-11-01,4,825,Calgary,0140,T2B,11.0,,,11,1.0,0.0,8.818181818181818,-1.0
2008-11-01,4,825,Calgary,0140,T2G,313.0,,,6,52.17,5.67,18.5,2.0
2008-11-01,4,825,Calgary,0140,T2N,40.0,,,34,1.18,0.0,15.470588235294118,0.0
2008-11-01,4,825,Calgary,0140,T2K,5.0,,,4,1.25,0.0,16.5,0.0
2008-12-01,4,825,Calgary,0140,T2M,26.0,,,20,1.3,0.0,13.1,0.0
2008-12-01,4,825,Calgary,0140,T2S,6.0,,,6,1.0,0.0,23.666666666666668,1.0
2008-12-01,4,825,Calgary,0140,T2X,65.0,,,2,32.5,0.0,17.0,3.0
2008-12-01,4,825,Calgary,0140,T2C,56.0,,,30,1.87,0.0,7.233333333333333,0.0
2008-12-01,4,825,Calgary,0140,T2Y,1.0,,,1,1.0,0.0,5.0,0.0
2008-12-01,4,825,Calgary,0140,T2J,4.0,,,4,1.0,0.0,16.75,0.0
2008-12-01,4,825,Calgary,0140,T4C,75.0,,,67,1.12,0.0,6.612903225806452,0.0
2008-12-01,4,825,Calgary,0140,T0M,1.0,,,1,1.0,0.0,6.0,1.0
2008-12-01,4,825,Calgary,0140,T3E,49.0,,,23,2.13,0.0,13.347826086956522,1.0
2009-01-01,1,825,Calgary,0140,T2G,54.0,,,4,13.5,0.0,16.25,2.0
2009-01-01,1,825,Calgary,0140,T2Y,2.0,,,2,1.0,0.0,4.5,2.0
2009-01-01,1,825,Calgary,0140,T2V,6.0,,,5,1.2,0.0,16.0,0.0
2009-01-01,1,825,Calgary,0140,nan,1689.0,,,976,1.73,0.01,7.114788004136504,1.0
2009-02-01,1,825,Calgary,0140,T3C,9.0,,,5,1.8,0.0,13.0,1.0
2009-02-01,1,825,Calgary,0140,T2C,16.0,,,12,1.33,0.0,6.25,0.0
2009-02-01,1,825,Calgary,0140,T3K,20.0,,,1,20.0,0.0,4.0,15.0
2009-02-01,1,825,Calgary,0140,T2L,2.0,,,2,1.0,0.0,17.0,2.0
2009-02-01,1,825,Calgary,0140,T2N,16.0,,,15,1.07,0.0,15.4,1.0
2009-02-01,1,825,Calgary,0140,T3E,41.0,,,28,1.46,0.0,13.535714285714286,0.0
2009-02-01,1,825,Calgary,0140,T2T,30.0,,,17,1.76,0.0,14.529411764705882,0.0
2009-02-01,1,825,Calgary,0140,T2M,32.0,,,18,1.78,0.0,10.944444444444445,1.0
2009-03-01,1,825,Calgary,0140,T3J,3.0,,,3,1.0,0.0,3.0,0.0
2009-03-01,1,825,Calgary,0140,T2S,1.0,,,1,1.0,0.0,20.0,0.0
2009-03-01,1,825,Calgary,0140,T2E,22.0,,,13,1.69,0.0,14.384615384615385,0.0
2009-03-01,1,825,Calgary,0140,T3B,4.0,,,3,1.33,0.0,10.0,0.0
2009-03-01,1,825,Calgary,0140,T4C,64.0,,,48,1.33,0.0,6.976744186046512,1.0
2009-03-01,1,825,Calgary,0140,T2K,6.0,,,3,2.0,0.0,13.333333333333334,4.0
2009-03-01,1,825,Calgary,0140,T2B,1.0,,,1,1.0,0.0,8.0,0.0
2009-04-01,2,825,Calgary,0140,T2V,1.0,,,1,1.0,0.0,13.0,
2009-04-01,2,825,Calgary,0140,T3C,107.0,,,3,35.67,0.0,15.666666666666666,-3.0
2009-04-01,2,825,Calgary,0140,T2N,32.0,,,28,1.14,0.0,16.357142857142858,0.0
2009-04-01,2,825,Calgary,0140,T3E,56.0,,,20,2.8,0.0,14.85,1.0
2009-04-01,2,825,Calgary,0140,T2Y,3.0,,,3,1.0,0.0,9.666666666666666,1.0
2009-05-01,2,825,Calgary,0140,nan,1156.0,,,948,1.22,0.01,6.782417582417582,1.0
2009-05-01,2,825,Calgary,0140,T2B,1.0,,,1,1.0,0.0,9.0,0.0
2009-05-01,2,825,Calgary,0140,T2H,4.0,,,2,2.0,0.0,22.5,0.0
2009-05-01,2,825,Calgary,0140,T2J,2.0,,,2,1.0,0.0,16.5,1.0
2009-05-01,2,825,Calgary,0140,T4C,170.0,,,79,2.15,0.0,6.961538461538462,1.0
2009-05-01,2,825,Calgary,0140,T0M,2.0,,,2,1.0,0.0,6.0,0.0
2009-05-01,2,825,Calgary,0140,T2L,4.0,,,4,1.0,0.0,14.75,2.0
2009-06-01,2,825,Calgary,0140,T2S,2.0,,,2,1.0,0.0,25.0,0.0
2009-06-01,2,825,Calgary,0140,T3B,19.0,,,7,2.71,0.0,15.0,0.0
2009-06-01,2,825,Calgary,0140,T3H,2.0,,,1,2.0,0.0,18.0,
2009-06-01,2,825,Calgary,0140,T2T,58.0,,,15,3.87,0.0,20.533333333333335,2.0
2009-06-01,2,825,Calgary,0140,T3J,41.0,,,41,1.0,0.0,4.341463414634147,0.0
2009-06-01,2,825,Calgary,0140,T2E,47.0,,,12,3.92,0.0,14.75,2.0
2009-06-01,2,825,Calgary,0140,T2G,373.0,,,4,93.25,0.0,18.75,3.0
2009-06-01,2,825,Calgary,0140,T2C,42.0,,,26,1.62,0.0,6.461538461538462,1.0
2009-06-01,2,825,Calgary,0140,T2K,7.0,,,4,1.75,0.0,18.75,0.0
2009-06-01,2,825,Calgary,0140,T2M,11.0,,,7,1.57,0.0,13.714285714285714,0.0
2009-07-01,3,825,Calgary,0140,T3E,46.0,,,26,1.77,0.0,15.653846153846153,1.0
2009-07-01,3,825,Calgary,0140,T2L,2.0,,,2,1.0,0.0,16.0,1.0
2009-07-01,3,825,Calgary,0140,T2H,1.0,,,1,1.0,0.0,10.0,0.0
2009-07-01,3,825,Calgary,0140,T2E,20.0,,,11,1.82,0.0,12.363636363636363,2.0
2009-07-01,3,825,Calgary,0140,T3C,10.0,,,8,1.25,0.0,17.375,1.0
2009-07-01,3,825,Calgary,0140,T2B,11.0,,,8,1.38,0.0,10.625,0.0
2009-07-01,3,825,Calgary,0140,T4C,163.0,,,57,2.86,0.0,7.12962962962963,1.0
2009-07-01,3,825,Calgary,0140,T3A,1.0,,,1,1.0,0.0,21.0,1.0
2009-07-01,3,825,Calgary,0140,T2S,6.0,,,5,1.2,0.0,15.0,1.0
2009-07-01,3,825,Calgary,0140,T2Y,164.0,,,6,27.33,0.0,8.0,4.0
2009-07-01,3,825,Calgary,0140,nan,1494.0,,,905,1.65,0.0,7.845588235294118,1.0
2009-07-01,3,825,Calgary,0140,T2M,9.0,,,6,1.5,0.0,10.0,1.0
2009-07-01,3,825,Calgary,0140,T2C,43.0,,,25,1.72,0.0,7.125,0.0
2009-08-01,3,825,Calgary,0140,T2K,5.0,,,4,1.25,0.0,9.25,1.0
2009-08-01,3,825,Calgary,0140,T2A,2.0,,,1,2.0,0.0,25.0,0.0
2009-08-01,3,825,Calgary,0140,T3J,5.0,,,5,1.0,0.0,7.4,0.0
2009-08-01,3,825,Calgary,0140,T2T,73.0,,,25,2.92,0.12,14.44,1.0
2009-09-01,3,825,Calgary,0140,T2V,8.0,,,8,1.0,0.0,22.5,0.0
2009-09-01,3,825,Calgary,0140,T2G,105.0,,,2,52.5,1.5,21.0,4.0
2009-09-01,3,825,Calgary,0140,T2N,25.0,,,19,1.32,0.0,13.31578947368421,1.0
2009-09-01,3,825,Calgary,0140,T3B,12.0,,,7,1.71,0.0,12.833333333333334,3.0
2009-10-01,4,825,Calgary,0140,T0L,1.0,,,1,1.0,0.0,26.0,1.0
2009-10-01,4,825,Calgary,0140,T2N,44.0,,,14,3.14,0.0,14.928571428571429,1.0
2009-10-01,4,825,Calgary,0140,T2V,18.0,,,8,2.25,0.0,14.5,2.0
2009-10-01,4,825,Calgary,0140,T2S,4.0,,,4,1.0,0.0,23.0,1.0
2009-10-01,4,825,Calgary,0140,T3J,39.0,,,39,1.0,0.0,4.7894736842105265,1.0
2009-10-01,4,825,Calgary,0140,nan,1341.0,,,1141,1.18,0.0,5.8962536023054755,1.0
2009-10-01,4,825,Calgary,0140,T3E,33.0,,,19,1.74,0.0,14.526315789473685,1.0
2009-10-01,4,825,Calgary,0140,T2E,20.0,,,14,1.43,0.0,12.071428571428571,1.0
2009-10-01,4,825,Calgary,0140,T2G,11.0,,,6,1.83,0.0,8.0,9.0
2009-11-01,4,825,Calgary,0140,T4C,97.0,,,82,1.18,0.0,6.2375,1.0
2009-11-01,4,825,Calgary,0140,T2B,4.0,,,3,1.33,0.0,10.666666666666666,0.0
2009-11-01,4,825,Calgary,0140,T2A,92.0,,,1,92.0,4.0,20.0,3.0
2009-11-01,4,825,Calgary,0140,T3G,56.0,,,1,56.0,0.0,13.0,12.0
2009-11-01,4,825,Calgary,0140,T2Y,14.0,,,14,1.0,0.0,8.071428571428571,1.0
2009-11-01,4,825,Calgary,0140,T3C,1.0,,,1,1.0,0.0,16.0,0.0
2009-11-01,4,825,Calgary,0140,T3H,3.0,,,1,3.0,0.0,23.0,
2009-11-01,4,825,Calgary,0140,T3B,3.0,,,2,1.5,0.0,8.5,2.0
2009-12-01,4,825,Calgary,0140,T2W,2.0,,,2,1.0,0.0,12.0,1.0
2009-12-01,4,825,Calgary,0140,T1Y,1.0,,,1,1.0,0.0,7.0,0.0
2009-12-01,4,825,Calgary,0140,T2C,37.0,,,28,1.32,0.0,4.846153846153846,1.0
2009-12-01,4,825,Calgary,0140,T2M,16.0,,,11,1.45,0.0,11.090909090909092,2.0
2009-12-01,4,825,Calgary,0140,T2T,37.0,,,21,1.76,0.14,15.333333333333334,1.0
2009-12-01,4,825,Calgary,0140,T2K,1.0,,,1,1.0,0.0,16.0,0.0
2010-01-01,1,825,Calgary,0140,T2E,20.0,,20.0,13,1.54,0.0,11.76923076923077,3.0
2010-01-01,1,825,Calgary,0140,T2S,2.0,,2.0,2,1.0,0.0,22.0,2.0
2010-01-01,1,825,Calgary,0140,T2B,145.0,,145.0,4,36.25,0.75,9.0,2.0
2010-01-01,1,825,Calgary,0140,T2W,1.0,,1.0,1,1.0,0.0,9.0,0.0
2010-01-01,1,825,Calgary,0140,T2J,1.0,,1.0,1,1.0,0.0,7.0,0.0
2010-01-01,1,825,Calgary,0140,T2T,40.0,,40.0,25,1.6,0.0,15.36,1.0
2010-01-01,1,825,Calgary,0140,T3B,11.0,,11.0,6,1.83,0.0,17.833333333333332,1.0
2010-02-01,1,825,Calgary,0140,T3J,22.0,,22.0,22,1.0,0.0,4.318181818181818,1.0
2010-02-01,1,825,Calgary,0140,nan,1327.0,,1327.0,973,1.36,0.0,6.039665970772442,1.0
2010-02-01,1,825,Calgary,0140,T2G,415.0,,415.0,5,83.0,1.2,21.4,5.0
2010-02-01,1,825,Calgary,0140,T0M,2.0,,2.0,2,1.0,0.0,8.5,0.0
2010-02-01,1,825,Calgary,0140,T2P,30.0,,30.0,1,30.0,0.0,30.0,6.0
2010-02-01,1,825,Calgary,0140,T3C,4.0,,4.0,3,1.33,0.0,13.0,0.0
2010-02-01,1,825,Calgary,0140,T2N,21.0,,21.0,15,1.4,0.0,17.2,1.0
2010-02-01,1,825,Calgary,0140,T4C,86.0,,86.0,74,1.16,0.0,6.554054054054054,1.0
2010-03-01,1,825,Calgary,0140,T2C,36.0,,36.0,31,1.16,0.0,5.709677419354839,1.0
2010-03-01,1,825,Calgary,0140,T3E,24.0,,24.0,17,1.41,0.0,11.588235294117647,2.0
2010-03-01,1,825,Calgary,0140,T2M,11.0,,11.0,9,1.22,0.0,13.222222222222221,0.0
2010-03-01,1,825,Calgary,0140,T2Y,2.0,,2.0,2,1.0,0.0,6.5,1.0
2010-03-01,1,825,Calgary,0140,T2H,1.0,,1.0,1,1.0,0.0,6.0,8.0
2010-03-01,1,825,Calgary,0140,T2K,1.0,,1.0,1,1.0,0.0,,0.0
2010-03-01,1,825,Calgary,0140,T2V,13.0,,13.0,13,1.0,0.0,15.538461538461538,0.0
2010-04-01,2,825,Calgary,0140,T2T,20.0,,20.0,13,1.54,0.0,8.384615384615385,1.0
2010-04-01,2,825,Calgary,0140,T2V,6.0,,6.0,6,1.0,0.0,14.0,0.0
2010-04-01,2,825,Calgary,0140,T3B,7.0,,7.0,5,1.4,0.0,13.8,2.0
2010-04-01,2,825,Calgary,0140,T2Y,2.0,,2.0,2,1.0,0.0,7.0,1.0
2010-04-01,2,825,Calgary,0140,T2C,113.0,,113.0,87,1.3,0.0,4.976744186046512,1.0
2010-04-01,2,825,Calgary,0140,T2E,11.0,,11.0,9,1.22,0.0,10.11111111111111,1.0
2010-04-01,2,825,Calgary,0140,T2N,12.0,,12.0,12,1.0,0.0,15.666666666666666,2.0
2010-05-01,2,825,Calgary,0140,T2B,4.0,,4.0,4,1.0,0.0,6.25,1.0
2010-05-01,2,825,Calgary,0140,nan,1750.0,,1750.0,1541,1.14,0.0,5.509395973154362,1.0
2010-05-01,2,825,Calgary,0140,T2W,2.0,,2.0,2,1.0,0.0,6.5,1.0
2010-05-01,2,825,Calgary,0140,T4C,177.0,,177.0,87,2.03,0.0,5.7625,1.0
2010-05-01,2,825,Calgary,0140,T2M,25.0,,25.0,7,3.57,0.0,17.285714285714285,3.0
2010-05-01,2,825,Calgary,0140,T0M,2.0,,2.0,2,1.0,0.0,5.5,1.0
2010-05-01,2,825,Calgary,0140,T3E,7.0,,7.0,5,1.4,0.0,9.4,3.0
2010-06-01,2,825,Calgary,0140,T3C,3.0,,3.0,3,1.0,0.0,8.666666666666666,1.0
2010-06-01,2,825,Calgary,0140,T2H,369.0,,369.0,1,369.0,0.0,37.0,6.0
2010-06-01,2,825,Calgary,0140,T2L,1.0,,1.0,1,1.0,0.0,11.0,0.0
2010-06-01,2,825,Calgary,0140,T2G,2.0,,2.0,1,2.0,0.0,9.0,4.0
2010-06-01,2,825,Calgary,0140,T2K,2.0,,2.0,1,2.0,0.0,26.0,0.0
2010-06-01,2,825,Calgary,0140,T0L,5.0,,5.0,5,1.0,0.0,5.2,1.0
2010-06-01,2,825,Calgary,0140,T2S,6.0,,6.0,6,1.0,0.0,19.5,1.0
2010-06-01,2,825,Calgary,0140,T3J,9.0,,9.0,9,1.0,0.0,3.875,0.0
2010-07-01,3,825,Calgary,0140,T2P,88.0,,88.0,1,88.0,13.0,26.0,2.0
2010-07-01,3,825,Calgary,0140,nan,1732.0,,1732.0,1555,1.11,0.0,5.518741633199465,1.0
2010-07-01,3,825,Calgary,0140,T2B,5.0,,5.0,5,1.0,0.0,6.2,1.0
2010-07-01,3,825,Calgary,0140,T3J,6.0,,6.0,6,1.0,0.0,4.6,2.0
2010-07-01,3,825,Calgary,0140,T2E,172.0,,172.0,13,13.23,0.23,13.692307692307692,1.0
2010-07-01,3,825,Calgary,0140,T3C,157.0,,157.0,1,157.0,32.0,28.0,9.0
2010-07-01,3,825,Calgary,0140,T3A,6.0,,6.0,1,6.0,0.0,26.0,2.0
2010-07-01,3,825,Calgary,0140,T4B,3.0,,3.0,3,1.0,0.0,5.333333333333333,1.0
2010-07-01,3,825,Calgary,0140,T2M,15.0,,15.0,10,1.5,0.2,10.0,1.0
2010-07-01,3,825,Calgary,0140,T2W,1.0,,1.0,1,1.0,0.0,6.0,0.0
2010-08-01,3,825,Calgary,0140,T2G,438.0,,438.0,4,109.5,13.25,25.5,5.0
2010-08-01,3,825,Calgary,0140,T4C,180.0,,180.0,135,1.33,0.0,5.394957983193278,1.0
2010-08-01,3,825,Calgary,0140,T0L,5.0,,5.0,5,1.0,0.0,5.8,0.0
2010-08-01,3,825,Calgary,0140,T2R,189.0,,189.0,1,189.0,27.0,29.0,14.0
2010-08-01,3,825,Calgary,0140,T2V,5.0,,5.0,3,1.67,0.0,7.666666666666667,1.0
2010-08-01,3,825,Calgary,0140,T2Y,3.0,,3.0,3,1.0,0.0,9.0,0.0
2010-09-01,3,825,Calgary,0140,T2K,2.0,,2.0,2,1.0,0.0,14.0,7.0
2010-09-01,3,825,Calgary,0140,T2T,60.0,,60.0,19,3.16,0.26,15.052631578947368,2.0
2010-09-01,3,825,Calgary,0140,T2N,35.0,,35.0,19,1.84,0.32,16.31578947368421,2.0
2010-09-01,3,825,Calgary,0140,T2C,81.0,,81.0,53,1.53,0.0,5.811320754716981,1.0
2010-09-01,3,825,Calgary,0140,T2H,1.0,,1.0,1,1.0,0.0,17.0,1.0
2010-09-01,3,825,Calgary,0140,T2S,2.0,,2.0,2,1.0,0.0,21.5,1.0
2010-09-01,3,825,Calgary,0140,T0M,2.0,,2.0,2,1.0,0.0,,0.0
2010-09-01,3,825,Calgary,0140,T2A,1.0,,1.0,1,1.0,0.0,11.0,1.0
2010-09-01,3,825,Calgary,0140,T3E,22.0,,22.0,15,1.47,0.0,12.333333333333334,4.0
2010-09-01,3,825,Calgary,0140,T3B,60.0,,60.0,4,15.0,0.75,15.5,1.0
2010-10-01,4,825,Calgary,0140,T2S,3.0,,3.0,3,1.0,0.0,20.0,0.0
2010-10-01,4,825,Calgary,0140,T2H,2.0,,2.0,2,1.0,0.0,17.0,2.0
2010-10-01,4,825,Calgary,0140,T2N,13.0,,13.0,12,1.08,0.0,13.666666666666666,1.0
2010-10-01,4,825,Calgary,0140,T2Y,78.0,,78.0,9,8.67,1.11,11.0,1.0
2010-10-01,4,825,Calgary,0140,T2V,9.0,,9.0,7,1.29,0.0,21.0,1.0
2010-10-01,4,825,Calgary,0140,T2M,15.0,,15.0,11,1.36,0.0,8.545454545454545,1.0
2010-10-01,4,825,Calgary,0140,T2K,8.0,,8.0,4,2.0,0.0,9.75,1.0
2010-10-01,4,825,Calgary,0140,T0M,3.0,,3.0,3,1.0,0.0,5.0,0.0
2010-11-01,4,825,Calgary,0140,T2B,6.0,,6.0,6,1.0,0.0,6.666666666666667,0.0
2010-11-01,4,825,Calgary,0140,T2T,32.0,,32.0,21,1.52,0.0,11.952380952380953,1.0
2010-11-01,4,825,Calgary,0140,T2A,4.0,,4.0,3,1.33,0.0,14.333333333333334,1.0
2010-11-01,4,825,Calgary,0140,T2P,312.0,,312.0,2,156.0,23.0,31.0,7.0
2010-11-01,4,825,Calgary,0140,T2C,64.0,,64.0,64,1.0,0.0,5.59375,0.0
2010-12-01,4,825,Calgary,0140,T3E,16.0,,16.0,12,1.33,0.0,10.5,5.0
2010-12-01,4,825,Calgary,0140,T2G,3.0,,3.0,3,1.0,0.0,11.333333333333334,1.0
2010-12-01,4,825,Calgary,0140,T4C,137.0,,137.0,116,1.18,0.0,5.330275229357798,0.0
2010-12-01,4,825,Calgary,0140,T3J,11.0,,11.0,11,1.0,0.0,4.5,1.0
2010-12-01,4,825,Calgary,0140,T2J,1.0,,1.0,1,1.0,0.0,14.0,3.0
2010-12-01,4,825,Calgary,0140,T2W,2.0,,2.0,2,1.0,0.0,15.5,2.0
2010-12-01,4,825,Calgary,0140,T2E,11.0,,11.0,7,1.57,0.0,11.0,2.0
2010-12-01,4,825,Calgary,0140,nan,2222.0,,2222.0,1755,1.27,0.0,6.089543616406702,0.0
2010-12-01,4,825,Calgary,0140,T3B,11.0,,11.0,6,1.83,0.0,7.166666666666667,1.0
2010-12-01,4,825,Calgary,0140,T3C,4.0,,4.0,4,1.0,0.0,11.75,1.0
2010-12-01,4,825,Calgary,0140,T4B,3.0,,3.0,3,1.0,0.0,8.0,1.0
2011-01-01,1,825,Calgary,0140,nan,1135.0,,1135.0,868,1.31,0.0,6.186480186480186,1.0
2011-01-01,1,825,Calgary,0140,T4C,106.0,,106.0,68,1.56,0.0,5.696969696969697,1.0
2011-01-01,1,825,Calgary,0140,T2Y,3.0,,3.0,3,1.0,0.0,9.333333333333334,1.0
2011-01-01,1,825,Calgary,0140,T3J,4.0,,4.0,4,1.0,0.0,5.25,0.0
2011-02-01,1,825,Calgary,0140,T2C,54.0,,54.0,44,1.23,0.0,5.795454545454546,1.0
2011-02-01,1,825,Calgary,0140,T2N,117.0,,117.0,19,6.16,0.0,13.68421052631579,1.0
2011-02-01,1,825,Calgary,0140,T3E,24.0,,24.0,11,2.18,0.0,9.272727272727273,3.0
2011-02-01,1,825,Calgary,0140,T2S,1.0,,1.0,1,1.0,0.0,13.0,1.0
2011-02-01,1,825,Calgary,0140,T2V,4.0,,4.0,3,1.33,0.0,19.333333333333332,1.0
2011-02-01,1,825,Calgary,0140,T3B,11.0,,11.0,6,1.83,0.0,6.833333333333333,0.0
2011-02-01,1,825,Calgary,0140,T3C,2.0,,2.0,2,1.0,0.0,19.5,2.0
2011-02-01,1,825,Calgary,0140,T2K,6.0,,6.0,2,3.0,0.0,15.0,1.0
2011-03-01,1,825,Calgary,0140,T3A,2.0,,2.0,2,1.0,0.0,,0.0
2011-03-01,1,825,Calgary,0140,T0L,2.0,,2.0,2,1.0,0.0,4.0,1.0
2011-03-01,1,825,Calgary,0140,T2M,12.0,,12.0,12,1.0,0.0,9.083333333333334,0.0
2011-03-01,1,825,Calgary,0140,T2T,20.0,,20.0,10,2.0,0.2,16.77777777777778,1.0
2011-03-01,1,825,Calgary,0140,T2E,43.0,,43.0,14,3.07,0.0,8.857142857142858,1.0
2011-03-01,1,825,Calgary,0140,T2G,1.0,,1.0,1,1.0,0.0,24.0,1.0
2011-03-01,1,825,Calgary,0140,T0M,2.0,,2.0,2,1.0,0.0,5.5,1.0
2011-03-01,1,825,Calgary,0140,T2B,5.0,,5.0,5,1.0,0.0,8.6,0.0
2011-03-01,1,825,Calgary,0140,T4B,2.0,,2.0,2,1.0,0.0,8.0,1.0
2011-04-01,2,825,Calgary,0140,T2C,43.0,,43.0,24,1.79,0.0,5.7272727272727275,1.0
2011-04-01,2,825,Calgary,0140,T4B,4.0,,4.0,4,1.0,0.0,5.25,2.0
2011-04-01,2,825,Calgary,0140,nan,1377.0,,1377.0,1076,1.28,0.01,5.711462450592886,1.0
2011-04-01,2,825,Calgary,0140,T0L,11.0,,11.0,11,1.0,0.0,4.909090909090909,0.0
2011-04-01,2,825,Calgary,0140,T2S,2.0,,2.0,2,1.0,0.0,13.5,0.0
2011-04-01,2,825,Calgary,0140,T2M,35.0,,35.0,28,1.25,0.0,9.607142857142858,1.0
2011-04-01,2,825,Calgary,0140,T3C,23.0,,23.0,7,3.29,0.0,15.571428571428571,1.0
2011-04-01,2,825,Calgary,0140,T2N,12.0,,12.0,10,1.2,0.0,11.9,1.0
2011-05-01,2,825,Calgary,0140,T2Y,3.0,,3.0,3,1.0,0.0,6.333333333333333,0.0
2011-05-01,2,825,Calgary,0140,T2B,3.0,,3.0,3,1.0,0.0,7.333333333333333,0.0
2011-05-01,2,825,Calgary,0140,T0M,5.0,,5.0,5,1.0,0.0,6.2,0.0
2011-05-01,2,825,Calgary,0140,T3A,13.0,,13.0,13,1.0,0.0,5.0,0.0
2011-06-01,2,825,Calgary,0140,T2V,13.0,,13.0,12,1.08,0.0,13.0,0.0
2011-06-01,2,825,Calgary,0140,T2T,50.0,,50.0,32,1.56,0.0,10.387096774193548,0.0
2011-06-01,2,825,Calgary,0140,T3J,9.0,,9.0,9,1.0,0.0,4.111111111111111,0.0
2011-06-01,2,825,Calgary,0140,T2K,3.0,,3.0,3,1.0,0.0,9.0,0.0
2011-06-01,2,825,Calgary,0140,T3E,49.0,,49.0,30,1.63,0.0,9.6,0.0
2011-06-01,2,825,Calgary,0140,T2A,4.0,,4.0,2,2.0,0.0,9.0,1.0
2011-06-01,2,825,Calgary,0140,T2G,4.0,,4.0,4,1.0,0.0,11.5,0.0
2011-06-01,2,825,Calgary,0140,T1X,3.0,,3.0,3,1.0,0.0,3.6666666666666665,0.0
2011-06-01,2,825,Calgary,0140,T3B,4.0,,4.0,4,1.0,0.0,8.5,1.0
2011-06-01,2,825,Calgary,0140,T2E,27.0,,27.0,20,1.35,0.0,9.9,1.0
2011-06-01,2,825,Calgary,0140,T4C,134.0,,134.0,101,1.33,0.0,5.032608695652174,1.0
2011-07-01,3,825,Calgary,0140,T3B,2.0,,2.0,1,2.0,0.0,7.0,2.0
2011-07-01,3,825,Calgary,0140,T3C,14.0,,14.0,9,1.56,0.0,10.88888888888889,0.0
2011-07-01,3,825,Calgary,0140,T4B,1.0,,1.0,1,1.0,0.0,5.0,0.0
2011-07-01,3,825,Calgary,0140,T0M,1.0,,1.0,1,1.0,0.0,4.0,0.0
2011-07-01,3,825,Calgary,0140,T0L,1.0,,1.0,1,1.0,0.0,6.0,0.0
2011-07-01,3,825,Calgary,0140,T4C,149.0,,149.0,87,1.71,0.0,5.1647058823529415,0.0
2011-07-01,3,825,Calgary,0140,T2C,84.0,,84.0,59,1.42,0.0,5.694915254237288,1.0
2011-07-01,3,825,Calgary,0140,T2N,27.0,,27.0,21,1.29,0.0,12.142857142857142,0.0
2011-07-01,3,825,Calgary,0140,T3J,5.0,,5.0,5,1.0,0.0,4.2,0.0
