reference_period,stcan_cmacode,metro,metcode,FSA,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price
2020,535,Toronto,2270,L7C,5.0,2.0,60.0,,60.0,1,60.0,3.0,20.0,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L7G,1.0,1.0,8.0,,8.0,8,1.0,0.0,17.75,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L9W,4.0,3.0,14.0,,14.0,1,14.0,0.0,21.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M1L,1.0,3.0,1.0,,1.0,1,1.0,0.0,19.0,8.0,,,,,,,,,,,
2020,535,Toronto,2270,M3C,1.0,1.0,7.0,,7.0,7,1.0,0.0,26.285714285714285,7.0,,,,,,,,,,,
2020,535,Toronto,2270,M6P,1.0,1.0,7.0,,7.0,7,1.0,0.0,12.857142857142858,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M6P,5.0,2.0,528.0,,528.0,2,264.0,25.0,27.0,5.0,,,,,,,,,,,
2020,535,Toronto,2270,M9V,1.0,1.0,2.0,,2.0,2,1.0,0.0,11.5,5.0,,,,,,,,,,,
2020,535,Toronto,2270,L1W,1.0,1.0,21.0,,21.0,21,1.0,0.0,15.368421052631579,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L3X,1.0,1.0,23.0,,23.0,23,1.0,0.0,9.173913043478262,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4A,5.0,3.0,270.0,,270.0,8,33.75,3.5,20.875,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4L,4.0,3.0,100.0,,100.0,10,10.0,0.0,12.8,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6H,4.0,1.0,32.0,,32.0,7,4.57,0.0,12.571428571428571,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M4L,2.0,1.0,4.0,,4.0,2,2.0,0.0,10.0,29.0,,,,,,,,,,,
2020,535,Toronto,2270,M4L,5.0,1.0,89.0,,89.0,1,89.0,6.0,24.0,8.0,,45,41,3,,89,60.9,655.52,492983.6,720.0,825300.0
2020,535,Toronto,2270,M5V,5.0,3.0,2239.0,,2239.0,6,373.17,35.0,32.5,4.0,205,1077,234,150,,1666,55.59,598.4,522952.64,252000.0,999900.0
2020,535,Toronto,2270,,1.0,1.0,1106.0,,1106.0,1106,1.0,0.0,6.667679837892604,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L0P,1.0,1.0,15.0,,15.0,15,1.0,0.0,19.533333333333335,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L6A,4.0,1.0,70.0,,70.0,11,6.36,0.0,23.181818181818183,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L6K,1.0,1.0,32.0,,32.0,32,1.0,0.0,13.96875,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M2K,1.0,1.0,20.0,,20.0,20,1.0,0.0,17.1,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M5R,5.0,3.0,843.0,,843.0,3,281.0,31.0,43.666666666666664,-18.0,,518,254,71,,843,24.49,263.57,776307.19,457445.0,3627990.0
2020,535,Toronto,2270,nan,2.0,1.0,4.0,,4.0,2,2.0,0.0,39.0,28.0,,,,,,,,,,,
2020,535,Toronto,2270,L4Y,1.0,1.0,3.0,,3.0,3,1.0,0.0,18.333333333333332,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M3M,1.0,1.0,7.0,,7.0,7,1.0,0.0,15.571428571428571,-1.0,,,,,,,,,,,
2020,535,Toronto,2270,M6N,5.0,2.0,2.0,,2.0,1,2.0,3.0,17.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M9R,1.0,1.0,3.0,,3.0,3,1.0,0.0,13.666666666666666,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L1V,1.0,1.0,24.0,,24.0,24,1.0,0.0,19.866666666666667,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L3R,4.0,1.0,156.0,,156.0,26,6.0,0.0,17.53846153846154,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L3R,4.0,3.0,47.0,,47.0,7,6.71,0.0,21.571428571428573,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4B,5.0,3.0,169.0,,169.0,1,169.0,15.0,22.0,-7.0,,,,,,,,,,,
2020,535,Toronto,2270,L4Z,5.0,3.0,54.0,,54.0,2,27.0,4.0,16.0,0.0,,,54,,,54,0.0,0.0,559000.0,559000.0,559000.0
2020,535,Toronto,2270,L7C,4.0,1.0,85.0,,85.0,11,7.73,0.0,21.818181818181817,3.0,,,,14,,14,0.0,0.0,482328.57,450900.0,515900.0
2020,535,Toronto,2270,L7E,5.0,2.0,144.0,,144.0,2,72.0,4.5,21.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L9T,1.0,1.0,159.0,,159.0,159,1.0,0.0,13.515723270440251,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1W,5.0,3.0,60.0,,60.0,5,12.0,3.0,15.8,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M6M,2.0,1.0,4.0,,4.0,2,2.0,0.0,14.5,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L0G,4.0,3.0,6.0,,6.0,1,6.0,0.0,11.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L4C,4.0,1.0,26.0,,26.0,5,5.2,0.0,13.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L6A,1.0,1.0,27.0,,27.0,27,1.0,0.0,30.77777777777778,7.0,,,,,,,,,,,
2020,535,Toronto,2270,L6M,1.0,1.0,66.0,,66.0,66,1.0,0.0,10.446153846153846,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L7B,1.0,1.0,23.0,,23.0,23,1.0,0.0,21.91304347826087,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L9T,5.0,3.0,213.0,,213.0,1,213.0,6.0,22.0,0.0,,137,76,,,213,62.41,671.81,343327.23,285900.0,455900.0
2020,535,Toronto,2270,M2J,5.0,3.0,339.0,,339.0,1,339.0,23.0,30.0,1.0,,208,111,20,,339,60.9,655.49,416427.73,313000.0,690000.0
2020,535,Toronto,2270,M4A,1.0,1.0,4.0,,4.0,4,1.0,0.0,14.0,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4C,5.0,3.0,166.0,,166.0,1,166.0,8.0,12.0,20.0,,88,78,,,166,57.51,619.07,526403.61,365000.0,703000.0
2020,535,Toronto,2270,M4G,1.0,1.0,24.0,,24.0,24,1.0,0.0,17.083333333333332,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M4K,1.0,1.0,3.0,,3.0,3,1.0,0.0,13.333333333333334,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M9C,1.0,1.0,4.0,,4.0,4,1.0,0.0,15.25,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L3S,1.0,1.0,5.0,,5.0,5,1.0,0.0,26.2,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4L,5.0,3.0,68.0,,68.0,3,22.67,4.0,22.0,-3.0,,,,,,,,,,,
2020,535,Toronto,2270,L6E,4.0,1.0,70.0,,70.0,10,7.0,0.0,16.5,0.0,,,,5,,5,204.39,2200.03,981990.0,959990.0,999990.0
2020,535,Toronto,2270,M4L,1.0,1.0,10.0,,10.0,10,1.0,0.0,15.3,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4T,1.0,1.0,2.0,,2.0,2,1.0,0.0,17.0,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M5P,4.0,1.0,5.0,,5.0,1,5.0,0.0,23.0,2.0,,,,,1,1,515.89,5552.99,3045000.0,3045000.0,3045000.0
2020,535,Toronto,2270,M6B,1.0,1.0,24.0,,24.0,24,1.0,0.0,18.666666666666668,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M6G,2.0,1.0,2.0,,2.0,1,2.0,0.0,24.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L3T,1.0,1.0,13.0,,13.0,13,1.0,0.0,23.923076923076923,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L4H,4.0,1.0,30.0,,30.0,5,6.0,0.0,25.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L5B,1.0,1.0,8.0,,8.0,8,1.0,0.0,21.833333333333332,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L6M,4.0,1.0,83.0,,83.0,17,4.88,0.0,16.58823529411765,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L7E,1.0,1.0,30.0,,30.0,30,1.0,0.0,14.966666666666667,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M9A,1.0,1.0,24.0,,24.0,24,1.0,0.0,15.565217391304348,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M9M,5.0,3.0,88.0,,88.0,2,44.0,4.0,26.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L1T,1.0,1.0,1.0,,1.0,1,1.0,0.0,9.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L3Z,1.0,1.0,47.0,,47.0,47,1.0,0.0,8.957446808510639,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L4E,2.0,1.0,46.0,,46.0,23,2.0,0.0,21.82608695652174,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L5W,1.0,1.0,1.0,,1.0,1,1.0,0.0,37.0,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4L,5.0,3.0,88.0,,88.0,1,88.0,8.0,26.0,9.0,,70,7,11,,88,73.09,786.73,548194.32,359900.0,1195000.0
2020,535,Toronto,2270,M5R,1.0,1.0,1.0,,1.0,1,1.0,0.0,15.0,11.0,,,,,,,,,,,
2020,535,Toronto,2270,M6A,1.0,1.0,14.0,,14.0,14,1.0,0.0,13.857142857142858,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M6C,2.0,1.0,2.0,,2.0,1,2.0,0.0,11.0,9.0,,,,,,,,,,,
2020,535,Toronto,2270,M6N,2.0,1.0,4.0,,4.0,2,2.0,0.0,12.5,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M9R,5.0,2.0,276.0,,276.0,1,276.0,9.0,36.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L1S,5.0,2.0,308.0,,308.0,1,308.0,25.0,25.0,53.0,,,,,,,,,,,
2020,535,Toronto,2270,L3P,1.0,1.0,12.0,,12.0,12,1.0,0.0,19.833333333333332,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L3R,1.0,1.0,15.0,,15.0,15,1.0,0.0,23.066666666666666,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L9W,4.0,1.0,9.0,,9.0,1,9.0,0.0,5.0,0.0,,,,9,,9,0.0,0.0,534233.33,525900.0,540900.0
2020,535,Toronto,2270,M1L,1.0,1.0,27.0,,27.0,27,1.0,0.0,13.814814814814815,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4J,5.0,3.0,94.0,,94.0,2,47.0,6.0,10.0,10.0,,22,62,8,,92,80.94,871.21,778543.48,407000.0,1100000.0
2020,535,Toronto,2270,L0E,1.0,1.0,36.0,,36.0,36,1.0,0.0,9.805555555555555,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L0E,2.0,1.0,4.0,,4.0,2,2.0,0.0,9.0,24.0,,,,,,,,,,,
2020,535,Toronto,2270,L4H,1.0,1.0,36.0,,36.0,36,1.0,0.0,13.583333333333334,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L4K,5.0,3.0,1984.0,,1984.0,9,220.44,16.67,27.22222222222222,1.0,,528,501,32,,1061,612.62,6594.22,397571.16,291250.0,750000.0
2020,535,Toronto,2270,L6H,1.0,1.0,16.0,,16.0,16,1.0,0.0,16.125,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L6H,5.0,3.0,579.0,,579.0,3,193.0,11.67,24.5,1.0,,165,170,15,,350,69.46,747.65,510905.53,326990.0,780000.0
2020,535,Toronto,2270,L6M,4.0,3.0,158.0,,158.0,17,9.29,0.0,10.764705882352942,2.0,2,5,27,,,34,25.07,269.83,649947.74,430990.0,699000.0
2020,535,Toronto,2270,L6P,2.0,1.0,4.0,,4.0,2,2.0,0.0,7.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1W,1.0,1.0,5.0,,5.0,5,1.0,0.0,17.4,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M4G,5.0,3.0,612.0,,612.0,2,306.0,29.0,28.0,,26,291,239,56,,612,64.76,697.08,578415.03,300000.0,1037000.0
2020,535,Toronto,2270,M6E,1.0,1.0,11.0,,11.0,11,1.0,0.0,14.090909090909092,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M6M,1.0,1.0,14.0,,14.0,14,1.0,0.0,18.428571428571427,5.0,,,,,,,,,,,
2020,535,Toronto,2270,M8W,5.0,2.0,2.0,,2.0,1,2.0,2.0,19.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L3Z,2.0,1.0,16.0,,16.0,8,2.0,0.0,10.75,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L5H,2.0,1.0,12.0,,12.0,6,2.0,0.0,20.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L5V,1.0,1.0,1.0,,1.0,1,1.0,0.0,,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L9P,1.0,1.0,16.0,,16.0,16,1.0,0.0,18.9375,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L9R,2.0,1.0,26.0,,26.0,13,2.0,0.0,21.384615384615383,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L9R,4.0,1.0,53.0,,53.0,12,4.42,0.0,11.166666666666666,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M1R,1.0,1.0,10.0,,10.0,10,1.0,0.0,19.3,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M4E,1.0,1.0,7.0,,7.0,7,1.0,0.0,17.428571428571427,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M4M,2.0,1.0,2.0,,2.0,1,2.0,0.0,15.0,5.0,,,,,,,,,,,
2020,535,Toronto,2270,M6L,1.0,1.0,13.0,,13.0,13,1.0,0.0,14.307692307692308,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M9P,1.0,1.0,4.0,,4.0,4,1.0,0.0,15.75,1.0,,,,,,,,,,,
2020,535,Toronto,2270,,4.0,3.0,118.0,,118.0,19,6.21,0.0,7.052631578947368,4.0,,2,18,,,20,132.84,1429.91,486990.0,429990.0,599990.0
2020,535,Toronto,2270,L1Z,4.0,1.0,44.0,,44.0,6,7.33,0.0,9.166666666666666,0.0,,,,15,4,19,162.16,1745.45,555026.32,549500.0,569500.0
2020,535,Toronto,2270,L5G,1.0,1.0,34.0,,34.0,34,1.0,0.0,18.352941176470587,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1J,1.0,1.0,3.0,,3.0,3,1.0,0.0,21.0,16.0,,,,,,,,,,,
2020,535,Toronto,2270,M1M,1.0,1.0,27.0,,27.0,27,1.0,0.0,16.0,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M4E,5.0,3.0,95.0,,95.0,1,95.0,6.0,40.0,,,,,,,,,,,,
2020,535,Toronto,2270,L4C,4.0,3.0,10.0,,10.0,2,5.0,0.0,17.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M4V,1.0,1.0,9.0,,9.0,9,1.0,0.0,22.555555555555557,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L3P,4.0,3.0,10.0,,10.0,2,5.0,0.0,16.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4J,1.0,1.0,13.0,,13.0,13,1.0,0.0,26.416666666666668,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1N,1.0,1.0,36.0,,36.0,36,1.0,0.0,13.88888888888889,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M2K,5.0,3.0,233.0,,233.0,3,77.67,5.0,22.666666666666668,0.0,3,202,,,,205,63.83,687.08,409319.51,235000.0,735000.0
2020,535,Toronto,2270,M4P,5.0,2.0,315.0,,315.0,1,315.0,15.0,27.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M4T,5.0,3.0,109.0,,109.0,1,109.0,11.0,31.0,-31.0,,21,88,,,109,146.27,1574.46,1131834.86,477000.0,1607000.0
2020,535,Toronto,2270,M8V,1.0,3.0,2.0,,2.0,2,1.0,0.0,14.0,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M9A,5.0,3.0,822.0,,822.0,2,411.0,40.0,33.0,-15.0,,126,295,,,421,65.07,700.38,367039.31,257250.0,465500.0
2020,535,Toronto,2270,nan,4.0,1.0,14.0,,14.0,3,4.67,0.0,55.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L4C,2.0,1.0,8.0,,8.0,4,2.0,0.0,24.0,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L4H,2.0,1.0,10.0,,10.0,5,2.0,0.0,10.8,6.0,,,,,,,,,,,
2020,535,Toronto,2270,L6B,4.0,1.0,104.0,,104.0,17,6.12,0.0,17.58823529411765,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L6L,1.0,1.0,121.0,,121.0,121,1.0,0.0,17.066666666666666,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L1Y,1.0,1.0,2.0,,2.0,2,1.0,0.0,8.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L5A,1.0,1.0,3.0,,3.0,3,1.0,0.0,22.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L5J,1.0,1.0,3.0,,3.0,3,1.0,0.0,16.333333333333332,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L7A,2.0,1.0,70.0,,70.0,35,2.0,0.0,6.285714285714286,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L9N,1.0,1.0,59.0,,59.0,59,1.0,0.0,10.76271186440678,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M5T,5.0,2.0,22.0,,22.0,1,22.0,3.0,15.0,15.0,,,,,,,,,,,
2020,535,Toronto,2270,M9B,1.0,1.0,60.0,,60.0,60,1.0,0.0,13.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,,2.0,1.0,310.0,,310.0,155,2.0,0.0,6.902597402597403,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L0H,4.0,1.0,110.0,,110.0,19,5.79,0.0,13.052631578947368,6.0,,,48,12,2,62,133.76,1439.73,560151.29,429990.0,899990.0
2020,535,Toronto,2270,L0P,1.0,3.0,1.0,,1.0,1,1.0,0.0,25.0,5.0,,,,,,,,,,,
2020,535,Toronto,2270,L1W,5.0,3.0,253.0,,253.0,2,126.5,15.0,26.0,1.0,,5,67,22,,94,101.23,1089.63,533038.3,396900.0,799900.0
2020,535,Toronto,2270,L3Y,4.0,1.0,70.0,,70.0,11,6.36,0.0,12.636363636363637,7.0,,,,,,,,,,,
2020,535,Toronto,2270,L9N,4.0,1.0,55.0,,55.0,7,7.86,0.0,13.142857142857142,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M2N,1.0,1.0,50.0,,50.0,50,1.0,0.0,16.58,7.0,,,,,,,,,,,
2020,535,Toronto,2270,M4J,1.0,1.0,11.0,,11.0,11,1.0,0.0,15.181818181818182,6.0,,,,,,,,,,,
2020,535,Toronto,2270,M4X,4.0,2.0,34.0,,34.0,5,6.8,0.0,31.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M5P,1.0,1.0,21.0,,21.0,21,1.0,0.0,21.94736842105263,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M8W,1.0,3.0,4.0,,4.0,4,1.0,0.0,16.5,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L0H,1.0,1.0,111.0,,111.0,111,1.0,0.0,11.672727272727272,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L4P,2.0,1.0,2.0,,2.0,1,2.0,0.0,13.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L4W,1.0,1.0,4.0,,4.0,4,1.0,0.0,27.5,5.0,,,,,,,,,,,
2020,535,Toronto,2270,L5H,1.0,1.0,26.0,,26.0,26,1.0,0.0,18.46153846153846,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1S,5.0,3.0,296.0,,296.0,1,296.0,31.0,19.0,86.0,,,,,,,,,,,
2020,535,Toronto,2270,nan,1.0,1.0,36.0,,36.0,36,1.0,0.0,36.75,61.0,,,,,,,,,,,
2020,535,Toronto,2270,L4C,1.0,1.0,59.0,,59.0,59,1.0,0.0,18.1864406779661,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L4G,1.0,1.0,120.0,,120.0,120,1.0,0.0,9.458333333333334,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L5E,1.0,1.0,25.0,,25.0,25,1.0,0.0,14.44,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6H,4.0,3.0,36.0,,36.0,2,18.0,0.0,22.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L6P,1.0,1.0,21.0,,21.0,21,1.0,0.0,10.952380952380953,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L9T,2.0,1.0,44.0,,44.0,22,2.0,0.0,24.454545454545453,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M2J,1.0,1.0,5.0,,5.0,5,1.0,0.0,21.2,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M5E,5.0,3.0,423.0,,423.0,1,423.0,35.0,28.0,,,205,194,24,,423,71.48,769.43,665187.23,419900.0,1323900.0
2020,535,Toronto,2270,L4S,1.0,1.0,1.0,,1.0,1,1.0,0.0,22.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L5C,1.0,1.0,4.0,,4.0,4,1.0,0.0,15.25,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1K,1.0,1.0,12.0,,12.0,12,1.0,0.0,15.333333333333334,6.0,,,,,,,,,,,
2020,535,Toronto,2270,M2M,1.0,1.0,42.0,,42.0,42,1.0,0.0,20.926829268292682,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4J,2.0,1.0,4.0,,4.0,2,2.0,0.0,18.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M8X,1.0,1.0,14.0,,14.0,14,1.0,0.0,13.357142857142858,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M8X,2.0,1.0,2.0,,2.0,1,2.0,0.0,14.0,13.0,,,,,,,,,,,
2020,535,Toronto,2270,L6C,4.0,3.0,19.0,,19.0,3,6.33,0.0,17.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6R,1.0,1.0,146.0,,146.0,146,1.0,0.0,7.255172413793104,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L9R,1.0,1.0,20.0,,20.0,20,1.0,0.0,7.294117647058823,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M3H,2.0,1.0,10.0,,10.0,5,2.0,0.0,22.8,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M4M,1.0,1.0,4.0,,4.0,4,1.0,0.0,14.0,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M4N,1.0,1.0,21.0,,21.0,21,1.0,0.0,19.761904761904763,3.0,,,,,,,,,,,
2020,535,Toronto,2270,M6J,5.0,3.0,103.0,,103.0,2,51.5,8.0,29.0,-34.0,4,5,60,9,,78,88.13,948.57,413515.38,300900.0,1174900.0
2020,535,Toronto,2270,L1W,4.0,3.0,22.0,,22.0,4,5.5,0.0,15.0,3.0,,,,22,,22,186.97,2012.53,890354.55,849900.0,989900.0
2020,535,Toronto,2270,L4E,1.0,1.0,47.0,,47.0,47,1.0,0.0,18.23404255319149,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L6L,2.0,1.0,2.0,,2.0,1,2.0,0.0,13.0,4.0,,,,,,,,,,,
2020,535,Toronto,2270,L7A,1.0,1.0,151.0,,151.0,151,1.0,0.0,5.953642384105961,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L7C,1.0,1.0,95.0,,95.0,95,1.0,0.0,12.715789473684211,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M1B,5.0,3.0,44.0,,44.0,2,22.0,3.0,24.0,-21.0,,1,20,3,,24,99.8,1074.26,610781.67,542990.0,671990.0
2020,535,Toronto,2270,M2L,1.0,1.0,9.0,,9.0,9,1.0,0.0,27.11111111111111,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M4P,5.0,3.0,543.0,,543.0,1,543.0,43.0,38.0,,,,,,,,,,,,
2020,535,Toronto,2270,M4R,4.0,1.0,12.0,,12.0,1,12.0,0.0,21.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M5B,5.0,3.0,784.0,,784.0,2,392.0,46.5,30.0,-16.0,,597,155,31,,783,303.5,3266.83,430545.02,336950.0,716500.0
2020,535,Toronto,2270,M6G,5.0,3.0,2.0,,2.0,1,2.0,2.0,17.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L4G,1.0,3.0,27.0,,27.0,27,1.0,0.0,9.444444444444445,3.0,,,,,,,,,,,
2020,535,Toronto,2270,L6A,5.0,3.0,263.0,,263.0,1,263.0,10.0,28.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,L7C,4.0,3.0,10.0,,10.0,1,10.0,0.0,14.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M1C,1.0,1.0,20.0,,20.0,20,1.0,0.0,21.15,2.0,,,,,,,,,,,
2020,535,Toronto,2270,M1N,2.0,1.0,2.0,,2.0,1,2.0,0.0,14.0,0.0,,,,,,,,,,,
2020,535,Toronto,2270,M3B,1.0,1.0,12.0,,12.0,12,1.0,0.0,19.166666666666668,1.0,,,,,,,,,,,
2020,535,Toronto,2270,M5A,5.0,3.0,1480.0,,1480.0,3,493.33,27.0,30.0,5.0,12,284,145,35,,476,296.44,3190.88,455568.17,239900.0,937900.0
2020,535,Toronto,2270,M5T,5.0,3.0,305.0,,305.0,2,152.5,15.5,24.0,5.0,3,194,81,27,,305,506.95,5456.74,504742.3,264900.0,1259000.0
2020,535,Toronto,2270,M6H,5.0,3.0,62.0,,62.0,1,62.0,4.0,26.0,,,,,,,,,,,,
2020,535,Toronto,2270,L4P,1.0,1.0,108.0,,108.0,108,1.0,0.0,11.518518518518519,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6C,2.0,1.0,2.0,,2.0,1,2.0,0.0,60.0,2.0,,,,,,,,,,,
2020,535,Toronto,2270,L6J,5.0,3.0,36.0,,36.0,1,36.0,4.0,54.0,10.0,,,,,,,,,,,
2020,535,Toronto,2270,M1W,5.0,2.0,177.0,,177.0,1,177.0,14.0,19.0,4.0,,,,,,,,,,,
2020,535,Toronto,2270,M6N,1.0,1.0,6.0,,6.0,6,1.0,0.0,10.833333333333334,3.0,,,,,,,,,,,
2020,535,Toronto,2270,,5.0,3.0,643.0,,643.0,13,49.46,5.69,13.181818181818182,-1.0,,224,282,60,,566,69.34,746.32,433100.71,250000.0,869000.0
2020,535,Toronto,2270,L0J,1.0,1.0,126.0,,126.0,126,1.0,0.0,12.880952380952381,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6C,5.0,3.0,100.0,,100.0,1,100.0,5.0,22.0,1.0,,,,,,,,,,,
2020,535,Toronto,2270,L6M,5.0,3.0,208.0,,208.0,1,208.0,6.0,16.0,,,132,76,,,208,65.53,705.31,375687.12,299990.0,526990.0
2020,535,Toronto,2270,M1B,1.0,1.0,1.0,,1.0,1,1.0,0.0,27.0,6.0,,,,,,,,,,,
2020,535,Toronto,2270,M5N,2.0,1.0,2.0,,2.0,1,2.0,0.0,33.0,4.0,,,,,,,,,,,
