reference_period,ref_qq,metcode,metro,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,population,comp_per_10kpop
2020-01-01,1,2270,Toronto,30140.0,,30140.0,4692,6.42,0.38,12.690369036903691,2.94,6557304.91,46.13
2021-05-01,2,2270,Toronto,44960.0,,44960.0,6800,6.61,0.46,11.092603728202045,1.96,6638977.09,67.8
2021-12-01,4,2270,Toronto,31536.0,,31536.0,6772,4.66,0.23,11.887164179104477,2.17,6638977.09,47.56
2021-02-01,1,2270,Toronto,40576.0,,40576.0,7108,5.71,0.36,12.54994124559342,2.83,6638977.09,61.19
2021-08-01,3,2270,Toronto,29820.0,,29820.0,5904,5.05,0.34,12.638927097661623,1.83,6638977.09,44.97
2022-04-01,2,2270,Toronto,23800.0,,23800.0,7260,3.28,0.17,11.19811320754717,2.26,6892786.79,34.53
2022-11-01,4,2270,Toronto,24872.0,,24872.0,5652,4.4,0.26,13.794982078853046,2.73,6892786.79,36.08
2022-02-01,1,2270,Toronto,33712.0,,33712.0,6856,4.92,0.31,11.563204747774481,2.01,6892786.79,48.91
2022-07-01,3,2270,Toronto,33436.0,,33436.0,5900,5.67,0.32,13.208852005532503,2.3,6892786.79,48.51
2023-04-01,2,2270,Toronto,29792.0,4.0,29788.0,7312,4.07,0.24,13.212765957446809,2.89,7149426.0,41.67
2023-11-01,4,2270,Toronto,32256.0,4.0,32252.0,6860,4.7,0.25,13.880095923261392,3.26,7149426.0,45.12
2023-03-01,1,2270,Toronto,46448.0,,46448.0,8416,5.52,0.33,13.69695405265875,3.17,7149426.0,64.97
2023-07-01,3,2270,Toronto,64060.0,,64060.0,7428,8.62,0.61,13.751765344921239,3.07,7149426.0,89.6
1988-10-01,4,2410,Vancouver,17708.0,,,10012,1.77,0.08,5.073506891271057,0.28,1562206.0,113.35
1988-07-01,3,2410,Vancouver,17832.0,,,10512,1.7,0.1,5.0931108719052745,0.91,1562206.0,114.15
1988-06-01,2,2410,Vancouver,5628.0,,,2400,2.35,0.16,4.75,1.2,1562206.0,36.03
1989-08-01,3,2410,Vancouver,18528.0,,,12024,1.54,0.02,5.1232,0.33,1602542.22,115.62
1989-06-01,2,2410,Vancouver,16952.0,,,10564,1.6,0.06,5.436442725954567,0.24,1602542.22,105.78
1989-01-01,1,2410,Vancouver,16756.0,,,9144,1.83,0.1,5.263397371081901,0.22,1602542.22,104.56
1989-10-01,4,2410,Vancouver,19940.0,,,10896,1.83,0.07,5.584380610412927,0.38,1602542.22,124.43
1990-11-01,4,2410,Vancouver,19884.0,,,7640,2.6,0.15,6.770609318996415,0.59,1640691.86,121.19
1990-09-01,3,2410,Vancouver,19704.0,,,9404,2.1,0.15,5.8431839847473785,0.48,1640691.86,120.1
1990-05-01,2,2410,Vancouver,21124.0,,,11676,1.81,0.1,5.39349464498215,0.45,1640691.86,128.75
1990-01-01,1,2410,Vancouver,18988.0,,,9780,1.94,0.09,5.797814207650274,0.42,1640691.86,115.73
1991-01-01,1,2410,Vancouver,14656.0,,,6096,2.4,0.12,6.853094705443699,0.92,1683577.65,87.05
1991-06-01,2,2410,Vancouver,15228.0,,,6108,2.49,0.22,6.326732673267327,0.86,1683577.65,90.45
1991-10-01,4,2410,Vancouver,14896.0,,,8508,1.75,0.11,5.540913921360255,0.58,1683577.65,88.48
1991-07-01,3,2410,Vancouver,13740.0,,,7376,1.86,0.11,5.60977288368892,0.59,1683577.65,81.61
1992-06-01,2,2410,Vancouver,16032.0,,,8364,1.92,0.11,5.775792507204611,0.55,1726331.88,92.87
1992-10-01,4,2410,Vancouver,13568.0,,,8688,1.56,0.06,5.482579303172127,0.61,1726331.88,78.59
1992-01-01,1,2410,Vancouver,15824.0,,,7492,2.11,0.14,5.680120481927711,0.52,1726331.88,91.66
1992-08-01,3,2410,Vancouver,20524.0,,,9348,2.2,0.14,5.674074074074074,0.63,1726331.88,118.89
1993-08-01,3,2410,Vancouver,23264.0,,,8972,2.59,0.18,5.888433981576254,0.76,1780597.35,130.65
1993-10-01,4,2410,Vancouver,22660.0,,,8772,2.58,0.19,5.919778002018163,0.65,1780597.35,127.26
1993-03-01,1,2410,Vancouver,14848.0,,,7108,2.09,0.12,5.783653846153846,0.63,1780597.35,83.39
1993-05-01,2,2410,Vancouver,18176.0,,,7648,2.38,0.19,5.792507204610951,0.62,1780597.35,102.08
1994-06-01,2,2410,Vancouver,21160.0,,,7708,2.75,0.18,5.656195462478185,0.5,1837066.61,115.18
1994-10-01,4,2410,Vancouver,22168.0,,,8436,2.63,0.18,6.019260010136848,0.51,1837066.61,120.67
1994-09-01,3,2410,Vancouver,22712.0,,,7724,2.94,0.22,5.697146185206756,0.46,1837066.61,123.63
1994-02-01,1,2410,Vancouver,15508.0,,,6868,2.26,0.13,6.015634771732333,0.55,1837066.61,84.42
1995-05-01,2,2410,Vancouver,19208.0,,,6572,2.92,0.23,5.893674293405114,0.58,1898778.65,101.16
1995-08-01,3,2410,Vancouver,17632.0,,,6668,2.64,0.16,6.14256480218281,0.54,1898778.65,92.86
1995-01-01,1,2410,Vancouver,20960.0,,,7012,2.99,0.23,6.041891083183723,0.49,1898778.65,110.39
1995-10-01,4,2410,Vancouver,21548.0,,,5704,3.78,0.29,6.3672,0.6,1898778.65,113.48
1996-04-01,2,2410,Vancouver,11828.0,,,5240,2.26,0.16,6.244721689059501,0.53,1953821.83,60.54
1996-01-01,1,2410,Vancouver,12788.0,,,4936,2.59,0.16,6.249529190207157,0.66,1953821.83,65.45
1996-11-01,4,2410,Vancouver,12484.0,,,6288,1.99,0.12,6.033482142857143,0.68,1953821.83,63.9
1996-07-01,3,2410,Vancouver,18568.0,,,5892,3.15,0.29,6.2502050861361775,0.72,1953821.83,95.03
1997-07-01,3,2410,Vancouver,15732.0,,,5960,2.64,0.2,6.086530612244898,0.62,1982404.87,79.36
1997-02-01,1,2410,Vancouver,12072.0,,,5352,2.26,0.13,5.910521955260978,0.83,1982404.87,60.9
1997-12-01,4,2410,Vancouver,20580.0,,,6320,3.26,0.26,5.788209606986899,0.5,1982404.87,103.81
1997-05-01,2,2410,Vancouver,15780.0,,,5812,2.72,0.16,5.952076677316294,0.63,1982404.87,79.6
1998-05-01,2,2410,Vancouver,14200.0,,,5168,2.75,0.17,5.890410958904109,0.78,2009927.38,70.65
1998-10-01,4,2410,Vancouver,14672.0,,,4252,3.45,0.27,6.09304932735426,0.8,2009927.38,73.0
1998-09-01,3,2410,Vancouver,14412.0,,,5212,2.77,0.25,6.450089126559715,0.86,2009927.38,71.7
1998-01-01,1,2410,Vancouver,12424.0,,,4796,2.59,0.21,6.0542563143124415,0.54,2009927.38,61.81
1999-01-01,1,2410,Vancouver,9544.0,,,3504,2.72,0.18,6.0975,0.48,2037155.74,46.85
1999-05-01,2,2410,Vancouver,10072.0,,,3964,2.54,0.21,5.828735632183908,0.7,2037155.74,49.44
1999-08-01,3,2410,Vancouver,14076.0,,,4232,3.33,0.35,5.555035128805621,0.48,2037155.74,69.1
1999-11-01,4,2410,Vancouver,10716.0,,,4856,2.21,0.18,5.234892787524366,0.64,2037155.74,52.6
2000-01-01,1,2410,Vancouver,10472.0,,,3716,2.82,0.24,5.76056338028169,0.61,2071193.06,50.56
2000-04-01,2,2410,Vancouver,8660.0,,,3404,2.54,0.29,5.994047619047619,0.67,2071193.06,41.81
2000-08-01,3,2410,Vancouver,8568.0,,,3992,2.15,0.2,6.1079478054567025,0.63,2071193.06,41.37
2000-10-01,4,2410,Vancouver,8724.0,,,4336,2.01,0.21,6.042071197411003,0.59,2071193.06,42.12
2001-08-01,3,2410,Vancouver,9328.0,,,3964,2.35,0.16,6.0532467532467535,0.3,2095687.76,44.51
2001-04-01,2,2410,Vancouver,8860.0,,,3624,2.44,0.29,7.028443113772455,0.59,2095687.76,42.28
2001-03-01,1,2410,Vancouver,6944.0,,,3684,1.88,0.18,5.8875,0.41,2095687.76,33.13
2001-11-01,4,2410,Vancouver,6884.0,,,4272,1.61,0.1,5.647971360381861,0.4,2095687.76,32.85
2002-09-01,3,2410,Vancouver,12476.0,,,5336,2.34,0.22,5.322350845948352,0.34,2113272.26,59.04
2002-01-01,1,2410,Vancouver,11164.0,,,4468,2.5,0.2,5.99896265560166,0.65,2113272.26,52.83
2002-06-01,2,2410,Vancouver,9284.0,,,4332,2.14,0.18,5.346110484780158,0.56,2113272.26,43.93
2002-12-01,4,2410,Vancouver,15348.0,,,5408,2.84,0.26,5.586635586635587,0.34,2113272.26,72.63
2003-07-01,3,2410,Vancouver,15500.0,,,6768,2.29,0.24,5.869070208728653,0.42,2130166.64,72.76
2003-03-01,1,2410,Vancouver,10144.0,,,5432,1.87,0.16,6.069713400464756,0.42,2130166.64,47.62
2003-06-01,2,2410,Vancouver,14076.0,,,6656,2.11,0.22,5.624597553122988,0.54,2130166.64,66.08
2003-11-01,4,2410,Vancouver,13856.0,,,6044,2.29,0.19,5.921161825726141,0.45,2130166.64,65.05
2004-07-01,3,2410,Vancouver,15824.0,,,6860,2.31,0.22,6.4237918215613385,0.55,2155314.48,73.42
2004-11-01,4,2410,Vancouver,15312.0,,,6956,2.2,0.29,6.508646392367322,0.57,2155314.48,71.04
2004-02-01,1,2410,Vancouver,12256.0,,,5560,2.2,0.19,6.208270676691729,0.47,2155314.48,56.86
2004-04-01,2,2410,Vancouver,13816.0,,,6204,2.23,0.21,6.694598337950138,0.6,2155314.48,64.1
2005-06-01,2,2410,Vancouver,19600.0,,,6048,3.24,0.31,6.879890185312285,0.59,2185166.7,89.7
2005-01-01,1,2410,Vancouver,15180.0,,,5692,2.67,0.33,6.784992784992785,0.61,2185166.7,69.47
2005-07-01,3,2410,Vancouver,13580.0,,,5960,2.28,0.14,6.809292649098475,0.75,2185166.7,62.15
2005-12-01,4,2410,Vancouver,14976.0,,,5760,2.6,0.23,6.898353614889048,0.84,2185166.7,68.53
2006-10-01,4,2410,Vancouver,15748.0,,,6020,2.62,0.22,7.931848852901484,0.61,2212623.72,71.17
2006-08-01,3,2410,Vancouver,16144.0,,,6540,2.47,0.23,7.584126984126984,0.69,2212623.72,72.96
2006-04-01,2,2410,Vancouver,17516.0,,,6892,2.54,0.26,7.305203045685279,0.96,2212623.72,79.16
2006-03-01,1,2410,Vancouver,22880.0,,,6544,3.5,0.42,8.37689393939394,1.1,2212623.72,103.41
2007-04-01,2,2410,Vancouver,19788.0,,,6068,3.26,0.36,7.804910418049104,0.69,2248043.41,88.02
2007-12-01,4,2410,Vancouver,15468.0,,,5596,2.76,0.28,8.573604060913706,0.97,2248043.41,68.81
2007-03-01,1,2410,Vancouver,18456.0,,,5592,3.3,0.38,8.419797687861271,0.66,2248043.41,82.1
2007-07-01,3,2410,Vancouver,17552.0,,,5776,3.04,0.32,8.222689075630251,0.76,2248043.41,78.08
2008-03-01,1,2410,Vancouver,12848.0,,,4796,2.68,0.26,8.542544229149115,0.74,2295908.66,55.96
2008-05-01,2,2410,Vancouver,22496.0,,,4680,4.81,0.56,9.61265164644714,0.94,2295908.66,97.98
2008-10-01,4,2410,Vancouver,20532.0,,,4756,4.32,0.58,9.920376712328768,0.94,2295908.66,89.43
2008-08-01,3,2410,Vancouver,20724.0,,,5312,3.9,0.42,9.320855614973262,0.98,2295908.66,90.26
2009-07-01,3,2410,Vancouver,12424.0,,,4760,2.61,0.33,11.946444249341528,1.16,2340698.16,53.08
2009-11-01,4,2410,Vancouver,17884.0,,,4376,4.09,0.53,11.936911487758945,1.09,2340698.16,76.4
2009-02-01,1,2410,Vancouver,15328.0,,,4244,3.61,0.46,9.639846743295019,0.74,2340698.16,65.48
2009-06-01,2,2410,Vancouver,21516.0,,,5016,4.29,0.57,12.165573770491804,1.09,2340698.16,91.92
2010-04-01,2,2410,Vancouver,18368.0,,18368.0,5292,3.47,0.49,8.182098765432098,1.56,2369558.16,77.52
2010-07-01,3,2410,Vancouver,13276.0,,13276.0,6160,2.16,0.32,8.403322259136212,1.26,2369558.16,56.03
2010-02-01,1,2410,Vancouver,19184.0,,19184.0,4124,4.65,0.7,10.215339233038348,1.45,2369558.16,80.96
2010-12-01,4,2410,Vancouver,15068.0,,15068.0,6080,2.48,0.34,9.633982538616522,1.1,2369558.16,63.59
2011-08-01,3,2410,Vancouver,12212.0,,12212.0,5868,2.08,0.34,10.102635228848822,0.71,2413758.0,50.59
2011-10-01,4,2410,Vancouver,14052.0,,14052.0,4204,3.34,0.41,9.044103547459253,0.91,2413758.0,58.22
2011-05-01,2,2410,Vancouver,16036.0,,16036.0,5268,3.04,0.39,9.219167321288296,0.96,2413758.0,66.44
2011-02-01,1,2410,Vancouver,9376.0,,9376.0,4304,2.18,0.28,9.344075829383886,0.92,2413758.0,38.84
2012-08-01,3,2410,Vancouver,19796.0,,19796.0,7280,2.72,0.58,10.887402452619844,0.73,2453661.88,80.68
2012-02-01,1,2410,Vancouver,16372.0,,16372.0,4864,3.37,0.47,9.498744769874477,1.04,2453661.88,66.72
2012-04-01,2,2410,Vancouver,14124.0,,14124.0,4352,3.25,0.58,9.587570621468927,1.01,2453661.88,57.56
2012-11-01,4,2410,Vancouver,17540.0,,17540.0,6204,2.83,0.59,10.992819843342037,0.78,2453661.88,71.48
2013-06-01,2,2410,Vancouver,20196.0,,20196.0,6932,2.91,0.41,10.126678342089901,-0.31,2502439.06,80.71
2013-11-01,4,2410,Vancouver,18772.0,,18772.0,7148,2.63,0.28,14.896866096866097,0.13,2502439.06,75.01
2013-08-01,3,2410,Vancouver,18152.0,,18152.0,6596,2.75,0.43,9.708641975308643,0.1,2502439.06,72.54
2013-01-01,1,2410,Vancouver,16448.0,,16448.0,5460,3.01,0.38,9.850890207715134,-0.63,2502439.06,65.73
2014-08-01,3,2410,Vancouver,17808.0,1396.0,16412.0,6780,2.63,0.16,9.508636092912448,0.94,2539789.5,70.12
2014-02-01,1,2410,Vancouver,18392.0,,18392.0,5996,3.07,0.32,12.880647336480108,0.55,2539789.5,72.42
2014-06-01,2,2410,Vancouver,13220.0,372.0,12848.0,5216,2.53,0.21,10.050426687354538,0.82,2539789.5,52.05
2014-10-01,4,2410,Vancouver,21504.0,1400.0,20104.0,6752,3.18,0.19,9.777112043139605,0.8,2539789.5,84.67
2015-02-01,1,2410,Vancouver,13176.0,1260.0,11916.0,5388,2.45,0.13,10.663165791447861,0.95,2577770.0,51.11
2015-07-01,3,2410,Vancouver,19832.0,1672.0,18160.0,7300,2.72,0.15,10.175884955752212,0.98,2577770.0,76.93
2015-04-01,2,2410,Vancouver,17840.0,1516.0,16324.0,6680,2.67,0.14,9.984903381642512,0.98,2577770.0,69.21
2015-11-01,4,2410,Vancouver,18536.0,1644.0,16892.0,6928,2.68,0.14,10.150556531927357,1.0,2577770.0,71.91
2016-06-01,2,2410,Vancouver,17884.0,1720.0,16164.0,6812,2.63,0.13,11.436450839328538,0.83,2611912.25,68.47
2016-11-01,4,2410,Vancouver,16860.0,1628.0,15232.0,6712,2.51,0.13,10.899637243047158,0.96,2611912.25,64.55
2016-01-01,1,2410,Vancouver,23068.0,1480.0,21588.0,6620,3.48,0.22,11.007330482590104,0.99,2611912.25,88.32
2016-09-01,3,2410,Vancouver,14780.0,1808.0,12972.0,7032,2.1,0.08,10.820218265364733,0.91,2611912.25,56.59
2017-07-01,3,2410,Vancouver,19180.0,2156.0,17024.0,8320,2.31,0.11,12.627839536007734,1.2,2652526.91,72.31
2017-03-01,1,2410,Vancouver,18948.0,1440.0,17508.0,5772,3.28,0.21,11.258403361344538,0.91,2652526.91,71.43
2017-06-01,2,2410,Vancouver,26100.0,1644.0,24456.0,6844,3.81,0.25,12.623154164205552,1.17,2652526.91,98.4
2017-11-01,4,2410,Vancouver,22996.0,1836.0,21160.0,8484,2.71,0.16,14.082718651211803,4.64,2652526.91,86.69
2018-09-01,3,2410,Vancouver,25752.0,2208.0,23544.0,8304,3.1,0.2,12.657073170731707,1.84,2704459.53,95.22
2018-05-01,2,2410,Vancouver,21668.0,1864.0,19804.0,7140,3.03,0.15,11.292351274787535,1.69,2704459.53,80.12
2018-02-01,1,2410,Vancouver,25956.0,2304.0,23652.0,8552,3.04,0.2,12.514097744360901,1.58,2704459.53,95.97
2018-11-01,4,2410,Vancouver,24844.0,2280.0,22564.0,7812,3.18,0.24,12.463300364393545,1.71,2704459.53,91.86
2019-07-01,3,2410,Vancouver,25724.0,2000.0,23724.0,7120,3.61,0.3,13.192395005675369,1.74,2740702.84,93.86
2019-12-01,4,2410,Vancouver,18744.0,2060.0,16684.0,7420,2.53,0.13,13.110141766630317,1.42,2740702.84,68.39
2019-06-01,2,2410,Vancouver,27500.0,1988.0,25512.0,7072,3.89,0.27,12.19663573085847,1.67,2740702.84,100.34
2019-01-01,1,2410,Vancouver,18444.0,1692.0,16752.0,6516,2.83,0.13,12.37883531621791,1.72,2740702.84,67.3
2020-06-01,2,2410,Vancouver,25880.0,1804.0,24076.0,6124,4.23,0.33,13.436880370125579,1.68,2756901.97,93.87
2020-07-01,3,2410,Vancouver,23864.0,1888.0,21976.0,6448,3.7,0.28,13.699367088607595,2.35,2756901.97,86.56
2020-01-01,1,2410,Vancouver,24152.0,1616.0,22536.0,5868,4.12,0.27,13.69423210562891,1.85,2756901.97,87.61
2020-10-01,4,2410,Vancouver,22260.0,2360.0,19900.0,7612,2.92,0.19,13.72166045769026,1.91,2756901.97,80.74
2021-11-01,4,2410,Vancouver,24740.0,2052.0,22688.0,6636,3.73,0.26,13.98581122763726,2.21,2827421.09,87.5
2021-06-01,2,2410,Vancouver,26144.0,1916.0,24228.0,6028,4.34,0.36,12.872297297297298,2.37,2827421.09,92.47
2021-07-01,3,2410,Vancouver,32344.0,1800.0,30544.0,6012,5.38,0.48,13.01893171061528,2.45,2827421.09,114.39
2021-01-01,1,2410,Vancouver,17688.0,1736.0,15952.0,5768,3.07,0.15,13.070503597122302,2.65,2827421.09,62.56
2022-03-01,1,2410,Vancouver,22464.0,1564.0,20900.0,4904,4.58,0.39,12.737061769616027,1.96,2934407.48,76.55
2022-12-01,4,2410,Vancouver,18680.0,1768.0,16912.0,5320,3.51,0.27,13.851681957186544,1.79,2934407.48,63.66
2022-04-01,2,2410,Vancouver,26564.0,1652.0,24912.0,5076,5.23,0.45,13.003205128205128,2.08,2934407.48,90.53
2022-07-01,3,2410,Vancouver,18052.0,1632.0,16420.0,5208,3.47,0.24,13.5429899302866,2.12,2934407.48,61.52
2023-09-01,3,2410,Vancouver,23716.0,2032.0,21684.0,5892,4.03,0.34,14.453793103448277,2.23,3034528.0,78.15
2023-02-01,1,2410,Vancouver,20680.0,1652.0,19028.0,5092,4.06,0.39,13.76978417266187,2.95,3034528.0,68.15
2023-10-01,4,2410,Vancouver,20120.0,2684.0,17436.0,7468,2.69,0.17,14.182749326145553,2.32,3034528.0,66.3
2023-06-01,2,2410,Vancouver,18672.0,1876.0,16796.0,5940,3.14,0.19,13.554118447923758,1.97,3034528.0,61.53
1988-06-01,2,2440,Victoria,324.0,,,260,1.25,0.06,5.276595744680851,1.29,283268.49,11.44
1988-11-01,4,2440,Victoria,2472.0,,,1692,1.46,0.09,4.721774193548387,0.21,283268.49,87.27
1988-07-01,3,2440,Victoria,3044.0,,,1988,1.53,0.07,4.595800524934384,0.61,283268.49,107.46
1989-10-01,4,2440,Victoria,2416.0,,,1592,1.52,0.14,4.780575539568345,0.25,289992.01,83.31
1989-09-01,3,2440,Victoria,3824.0,,,1732,2.21,0.2,4.494011976047904,0.26,289992.01,131.87
1989-04-01,2,2440,Victoria,2016.0,,,1184,1.7,0.15,4.387096774193548,0.24,289992.01,69.52
1989-02-01,1,2440,Victoria,2384.0,,,1324,1.8,0.13,4.801526717557252,0.26,289992.01,82.21
1990-11-01,4,2440,Victoria,2736.0,,,1016,2.69,0.06,5.395555555555555,0.33,295354.94,92.63
1990-06-01,2,2440,Victoria,2424.0,,,1844,1.31,0.1,4.778846153846154,0.23,295354.94,82.07
1990-09-01,3,2440,Victoria,3252.0,,,1740,1.87,0.06,4.729813664596273,0.38,295354.94,110.1
1990-02-01,1,2440,Victoria,2228.0,,,1160,1.92,0.22,4.757709251101321,0.3,295354.94,75.43
1991-07-01,3,2440,Victoria,2752.0,,,1440,1.91,0.12,4.93073593073593,0.26,300363.65,91.62
1991-06-01,2,2440,Victoria,2084.0,,,1312,1.59,0.07,11.061855670103093,0.51,300363.65,69.38
1991-10-01,4,2440,Victoria,1828.0,,,1352,1.35,0.06,4.228448275862069,0.43,300363.65,60.86
1991-01-01,1,2440,Victoria,3384.0,,,1244,2.72,0.22,7.358885017421603,0.53,300363.65,112.66
1992-04-01,2,2440,Victoria,3184.0,,,1420,2.24,0.23,6.042056074766355,0.94,304634.67,104.52
1992-11-01,4,2440,Victoria,2160.0,,,1296,1.67,0.19,5.301960784313725,0.63,304634.67,70.9
1992-01-01,1,2440,Victoria,1980.0,,,1284,1.54,0.12,5.1422018348623855,0.57,304634.67,65.0
1992-07-01,3,2440,Victoria,1940.0,,,1284,1.51,0.1,4.933333333333334,0.36,304634.67,63.68
1993-02-01,1,2440,Victoria,1528.0,,,952,1.61,0.15,5.142857142857143,0.33,309247.32,49.41
1993-05-01,2,2440,Victoria,2880.0,,,1108,2.6,0.25,4.8232323232323235,0.74,309247.32,93.13
1993-09-01,3,2440,Victoria,2616.0,,,1196,2.19,0.24,4.855263157894737,0.45,309247.32,84.59
1993-10-01,4,2440,Victoria,2748.0,,,1208,2.27,0.26,5.41869918699187,0.51,309247.32,88.86
1994-08-01,3,2440,Victoria,3872.0,,,1168,3.32,0.5,5.237442922374429,1.24,313054.51,123.68
1994-05-01,2,2440,Victoria,1564.0,,,868,1.8,0.34,5.512345679012346,0.58,313054.51,49.96
1994-02-01,1,2440,Victoria,2408.0,,,1008,2.39,0.4,5.870967741935484,0.52,313054.51,76.92
1994-11-01,4,2440,Victoria,2384.0,,,920,2.59,0.35,6.101941747572815,0.27,313054.51,76.15
1995-02-01,1,2440,Victoria,2832.0,,,876,3.23,0.37,5.73224043715847,0.71,316577.32,89.46
1995-11-01,4,2440,Victoria,1804.0,,,576,3.13,0.2,5.829059829059829,1.35,316577.32,56.98
1995-08-01,3,2440,Victoria,1292.0,,,608,2.13,0.27,6.4958677685950414,1.35,316577.32,40.81
1995-06-01,2,2440,Victoria,1704.0,,,748,2.28,0.3,5.992647058823529,0.96,316577.32,53.83
1996-06-01,2,2440,Victoria,1568.0,,,504,3.11,0.2,7.6875,1.36,318620.25,49.21
1996-03-01,1,2440,Victoria,672.0,,,544,1.24,0.04,5.6,0.21,318620.25,21.09
1996-09-01,3,2440,Victoria,1060.0,,,724,1.46,0.04,5.388059701492537,1.18,318620.25,33.27
1996-10-01,4,2440,Victoria,1124.0,,,728,1.54,0.02,5.993055555555555,1.07,318620.25,35.28
1997-11-01,4,2440,Victoria,1440.0,,,812,1.77,0.08,5.556818181818182,0.44,319132.6,45.13
1997-05-01,2,2440,Victoria,1100.0,,,668,1.65,0.04,6.287037037037037,0.68,319132.6,34.47
1997-07-01,3,2440,Victoria,1364.0,,,836,1.63,0.06,6.075581395348837,1.26,319132.6,42.74
1997-01-01,1,2440,Victoria,1076.0,,,664,1.62,0.07,7.162962962962963,1.39,319132.6,33.72
1998-07-01,3,2440,Victoria,1180.0,,,816,1.45,0.01,7.384057971014493,0.47,320423.97,36.83
1998-03-01,1,2440,Victoria,1012.0,,,600,1.69,0.05,5.186046511627907,0.12,320423.97,31.58
1998-12-01,4,2440,Victoria,984.0,,,660,1.49,0.0,6.7272727272727275,0.35,320423.97,30.71
1998-05-01,2,2440,Victoria,1384.0,,,804,1.72,0.0,6.0394736842105265,0.45,320423.97,43.19
1999-08-01,3,2440,Victoria,1016.0,,,704,1.44,0.0,6.16,0.26,321445.88,31.61
1999-11-01,4,2440,Victoria,856.0,,,620,1.38,0.03,6.053846153846154,0.39,321445.88,26.63
1999-01-01,1,2440,Victoria,1024.0,,,464,2.21,0.03,5.183908045977011,0.19,321445.88,31.86
1999-05-01,2,2440,Victoria,688.0,,,464,1.48,0.03,5.9125,0.24,321445.88,21.4
2000-03-01,1,2440,Victoria,700.0,,,528,1.33,0.0,5.326923076923077,0.33,325388.32,21.51
2000-08-01,3,2440,Victoria,760.0,,,424,1.79,0.0,5.588235294117647,0.3,325388.32,23.36
2000-06-01,2,2440,Victoria,1836.0,,,568,3.23,0.11,6.125,0.8,325388.32,56.42
2000-11-01,4,2440,Victoria,1176.0,,,784,1.5,0.03,5.775147928994083,0.61,325388.32,36.14
2001-05-01,2,2440,Victoria,832.0,,,480,1.73,0.08,5.414634146341464,0.76,327964.9,25.37
2001-01-01,1,2440,Victoria,1160.0,,,664,1.75,0.1,5.943262411347518,0.61,327964.9,35.37
2001-07-01,3,2440,Victoria,592.0,,,496,1.19,0.05,5.290909090909091,0.27,327964.9,18.05
2001-10-01,4,2440,Victoria,1528.0,,,820,1.86,0.06,5.4655172413793105,0.34,327964.9,46.59
2002-05-01,2,2440,Victoria,2000.0,,,872,2.29,0.16,4.8734177215189876,0.14,330513.83,60.51
2002-08-01,3,2440,Victoria,1248.0,,,944,1.32,0.03,4.287179487179487,0.31,330513.83,37.76
2002-12-01,4,2440,Victoria,904.0,,,868,1.04,0.0,5.0473684210526315,0.51,330513.83,27.35
2002-01-01,1,2440,Victoria,1044.0,,,840,1.24,0.05,5.880208333333333,0.16,330513.83,31.59
2003-05-01,2,2440,Victoria,1624.0,,,856,1.9,0.07,4.754601226993865,1.74,332905.17,48.78
2003-08-01,3,2440,Victoria,1224.0,,,908,1.35,0.03,6.326633165829146,0.82,332905.17,36.77
2003-11-01,4,2440,Victoria,1896.0,,,1044,1.82,0.11,5.43859649122807,0.9,332905.17,56.95
2003-03-01,1,2440,Victoria,1052.0,,,780,1.35,0.1,5.301136363636363,0.29,332905.17,31.6
2004-07-01,3,2440,Victoria,1748.0,,,1220,1.43,0.05,5.864661654135339,0.55,336460.36,51.95
2004-02-01,1,2440,Victoria,2284.0,,,1180,1.94,0.12,6.198529411764706,0.49,336460.36,67.88
2004-05-01,2,2440,Victoria,1340.0,,,908,1.48,0.04,6.051282051282051,0.62,336460.36,39.83
2004-10-01,4,2440,Victoria,2096.0,,,1096,1.91,0.11,6.186507936507937,0.8,336460.36,62.3
2005-05-01,2,2440,Victoria,1676.0,,,996,1.68,0.1,5.966244725738397,0.42,339382.63,49.38
2005-07-01,3,2440,Victoria,2256.0,,,1048,2.15,0.11,6.791338582677166,0.55,339382.63,66.47
2005-02-01,1,2440,Victoria,2276.0,,,1132,2.01,0.1,7.048327137546468,0.69,339382.63,67.06
2005-12-01,4,2440,Victoria,1284.0,,,1044,1.23,0.03,6.821428571428571,0.32,339382.63,37.83
2006-02-01,1,2440,Victoria,2064.0,,,876,2.36,0.16,7.298578199052133,0.66,341758.72,60.39
2006-11-01,4,2440,Victoria,2284.0,,,916,2.49,0.21,7.831111111111111,0.39,341758.72,66.83
2006-04-01,2,2440,Victoria,2352.0,,,1212,1.94,0.14,7.170138888888889,0.4,341758.72,68.82
2006-08-01,3,2440,Victoria,1480.0,,,1052,1.41,0.04,6.562753036437247,0.43,341758.72,43.31
2007-01-01,1,2440,Victoria,1340.0,,,896,1.5,0.06,8.200892857142858,0.34,343976.75,38.96
2007-08-01,3,2440,Victoria,2424.0,,,1032,2.35,0.12,8.45418326693227,0.5,343976.75,70.47
2007-12-01,4,2440,Victoria,2596.0,,,1140,2.28,0.1,9.12274368231047,0.39,343976.75,75.47
2007-06-01,2,2440,Victoria,2204.0,,,860,2.56,0.2,8.923809523809524,0.75,343976.75,64.07
2008-12-01,4,2440,Victoria,2616.0,,,972,2.69,0.18,9.188841201716738,0.55,347660.0,75.25
