reference_period,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,comp_per_10kpop
2014,Toronto,2270,4.0,2.0,8.0,,8.0,1,8.0,0.0,53.0,2.0,,,,,,,,,,,,6036308.06,0.01
2015,Toronto,2270,4.0,2.0,4.0,,4.0,1,4.0,0.0,12.0,0.0,,,,,,,,,,,,6113865.56,0.01
2015,Toronto,2270,1.0,1.0,7856.0,,7856.0,7856,1.0,0.0,8.997793354101765,1.75,,,,,,,,,,,,6113865.56,12.85
2015,Toronto,2270,2.0,3.0,8.0,,8.0,4,2.0,0.0,7.5,1.0,,,,,,,,,,,,6113865.56,0.01
2015,Toronto,2270,4.0,1.0,2546.0,,2546.0,420,6.06,0.0,9.937810945273633,2.16,,,7,310,,317,42.9,461.8,520975.32,289900.0,6399900.0,6113865.56,4.16
2015,Toronto,2270,5.0,1.0,16.0,,16.0,2,8.0,3.0,11.0,9.0,,,,,,,,,,,,6113865.56,0.03
2015,Toronto,2270,2.0,2.0,2.0,,2.0,1,2.0,0.0,9.0,3.0,,,,,,,,,,,,6113865.56,0.0
2015,Toronto,2270,2.0,1.0,1172.0,,1172.0,586,2.0,0.0,8.844677137870855,1.97,,,,,,,,,,,,6113865.56,1.92
2015,Toronto,2270,4.0,3.0,553.0,,553.0,78,7.09,0.0,10.093333333333334,3.16,,,,33,,33,121.88,1311.89,442480.61,369990.0,659900.0,6113865.56,0.9
2015,Toronto,2270,1.0,3.0,15.0,,15.0,15,1.0,0.0,12.363636363636363,0.47,,,,,,,,,,,,6113865.56,0.02
2015,Toronto,2270,5.0,3.0,32822.0,,32822.0,172,190.83,16.46,24.0,4.02,677,9294,5845,719,4,16539,0.0,0.0,470544.37,142000.0,1.0238E7,6113865.56,53.68
2015,Toronto,2270,5.0,2.0,1390.0,4.0,1386.0,22,63.18,6.91,21.772727272727273,1.5,,,,,,,,,,,,6113865.56,2.27
2016,Toronto,2270,2.0,4.0,4.0,,4.0,2,2.0,0.0,7.0,4.0,,,,,,,,,,,,6203150.78,0.01
2016,Toronto,2270,2.0,1.0,988.0,,988.0,494,2.0,0.0,11.272357723577235,1.92,,,,,,,,,,,,6203150.78,1.59
2016,Toronto,2270,4.0,1.0,3029.0,,3029.0,522,5.8,0.0,10.471953578336556,2.16,,,8,692,4,704,16.11,173.46,424139.81,54900.0,1329000.0,6203150.78,4.88
2016,Toronto,2270,1.0,1.0,9509.0,,9509.0,9509,1.0,0.0,10.596912521440823,1.76,,,,,,,,,,,,6203150.78,15.33
2016,Toronto,2270,1.0,3.0,42.0,,42.0,42,1.0,0.0,9.523809523809524,4.83,,,,,,,,,,,,6203150.78,0.07
2016,Toronto,2270,2.0,3.0,14.0,,14.0,7,2.0,0.0,13.142857142857142,0.14,,,,,,,,,,,,6203150.78,0.02
2016,Toronto,2270,4.0,2.0,81.0,,81.0,8,10.13,0.0,11.666666666666666,4.71,,,,,,,,,,,,6203150.78,0.13
2016,Toronto,2270,5.0,1.0,14.0,,14.0,1,14.0,2.0,16.0,0.0,,,,,,,,,,,,6203150.78,0.02
2016,Toronto,2270,5.0,2.0,2303.0,,2303.0,31,74.29,6.97,16.766666666666666,5.8,,,,,,,,,,,,6203150.78,3.71
2016,Toronto,2270,2.0,2.0,2.0,,2.0,1,2.0,0.0,7.0,2.0,,,,,,,,,,,,6203150.78,0.0
2016,Toronto,2270,4.0,3.0,1089.0,,1089.0,146,7.46,0.0,14.950704225352112,3.53,,,3,114,,117,57.17,615.35,590374.7,342990.0,769900.0,6203150.78,1.76
2016,Toronto,2270,5.0,3.0,17538.0,,17538.0,127,138.09,10.99,21.25984251968504,2.46,503,6084,3486,1019,1,11093,53.76,578.63,397728.7,115900.0,1694000.0,6203150.78,28.27
2017,Toronto,2270,1.0,3.0,17.0,,17.0,17,1.0,0.0,10.764705882352942,1.65,,,,,,,,,,,,6322286.06,0.03
2017,Toronto,2270,5.0,3.0,16800.0,,16800.0,136,123.53,11.1,22.46323529411765,3.89,390,5036,2696,258,118,8498,46.23,497.63,460074.85,188956.0,2100000.0,6322286.06,26.57
2017,Toronto,2270,4.0,1.0,4617.0,,4617.0,757,6.1,0.0,12.765582655826558,3.69,,,84,778,,862,38.19,411.11,463271.01,334990.0,1200000.0,6322286.06,7.3
2017,Toronto,2270,2.0,1.0,1160.0,,1160.0,580,2.0,0.0,11.142857142857142,6.29,,,,,,,,,,,,6322286.06,1.83
2017,Toronto,2270,4.0,3.0,732.0,,732.0,111,6.59,0.0,13.770642201834862,4.16,,,10,30,15,55,144.7,1557.51,597158.18,291900.0,950000.0,6322286.06,1.16
2017,Toronto,2270,4.0,2.0,90.0,,90.0,15,6.0,0.0,13.533333333333333,5.85,,,,,,,,,,,,6322286.06,0.14
2017,Toronto,2270,5.0,1.0,62.0,,62.0,4,15.5,3.25,12.0,4.25,,28,22,,,50,50.52,543.79,288080.0,245400.0,342400.0,6322286.06,0.1
2017,Toronto,2270,5.0,2.0,1370.0,,1370.0,19,72.11,8.11,22.444444444444443,5.13,,,,,,,,,,,,6322286.06,2.17
2017,Toronto,2270,1.0,1.0,12276.0,,12276.0,12276,1.0,0.0,10.298944218139496,3.61,,,,,,,,,,,,6322286.06,19.42
2017,Toronto,2270,2.0,3.0,8.0,,8.0,4,2.0,0.0,12.75,2.0,,,,,,,,,,,,6322286.06,0.01
2018,Toronto,2270,4.0,3.0,877.0,,877.0,108,8.12,0.0,12.045454545454545,6.02,,,52,182,12,246,1605.25,17278.78,622052.44,291900.0,989000.0,6451395.44,1.36
2018,Toronto,2270,1.0,1.0,9072.0,,9072.0,9072,1.0,0.0,10.877464157706093,2.85,,,,,,,,,,,,6451395.44,14.06
2018,Toronto,2270,5.0,3.0,17256.0,,17256.0,163,105.87,9.15,19.03105590062112,2.27,659,4900,2975,617,,9151,88.85,956.39,447724.32,159900.0,2555990.0,6451395.44,26.75
2018,Toronto,2270,5.0,1.0,15.0,,15.0,1,15.0,3.0,8.0,0.0,,,,,,,,,,,,6451395.44,0.02
2018,Toronto,2270,4.0,2.0,101.0,,101.0,8,12.63,0.0,17.0,1.0,,,,,,,,,,,,6451395.44,0.16
2018,Toronto,2270,1.0,3.0,62.0,,62.0,62,1.0,0.0,10.080645161290322,4.03,,,,,,,,,,,,6451395.44,0.1
2018,Toronto,2270,2.0,1.0,1260.0,,1260.0,630,2.0,0.0,10.281350482315112,3.74,,,,,,,,,,,,6451395.44,1.95
2018,Toronto,2270,2.0,3.0,8.0,,8.0,4,2.0,0.0,20.5,0.0,,,,,,,,,,,,6451395.44,0.01
2018,Toronto,2270,4.0,1.0,5971.0,,5971.0,972,6.14,0.0,12.237124463519313,3.18,,12,,1080,140,1232,81.67,879.08,713120.75,350900.0,1809990.0,6451395.44,9.26
2018,Toronto,2270,5.0,2.0,3128.0,1.0,3127.0,20,156.4,13.55,22.6,6.81,,,,,,,,,,,,6451395.44,4.85
2019,Toronto,2270,1.0,1.0,6109.0,,6109.0,6109,1.0,0.0,11.782594142259414,2.0,,,,,,,,,,,,6541027.47,9.34
2019,Toronto,2270,5.0,2.0,3372.0,2.0,3370.0,24,140.5,11.54,24.541666666666668,4.11,,,,,,,,,,,,6541027.47,5.16
2019,Toronto,2270,2.0,3.0,4.0,,4.0,2,2.0,0.0,15.0,0.0,,,,,,,,,,,,6541027.47,0.01
2019,Toronto,2270,4.0,3.0,907.0,,907.0,117,7.75,0.0,11.140350877192983,1.97,,,,90,17,107,56.98,613.35,629941.78,521900.0,969990.0,6541027.47,1.39
2019,Toronto,2270,5.0,3.0,12679.0,,12679.0,116,109.3,9.75,22.026086956521738,3.36,245,4230,2973,966,24,8438,158.95,1710.94,512371.74,49990.0,1939880.0,6541027.47,19.38
2019,Toronto,2270,2.0,1.0,800.0,,800.0,400,2.0,0.0,11.360406091370558,1.28,,,,,,,,,,,,6541027.47,1.22
2019,Toronto,2270,4.0,2.0,14.0,,14.0,2,7.0,0.0,14.5,2.0,,,,,,,,,,,,6541027.47,0.02
2019,Toronto,2270,5.0,1.0,160.0,,160.0,8,20.0,2.75,13.625,0.14,,,,,,,,,,,,6541027.47,0.24
2019,Toronto,2270,1.0,3.0,47.0,,47.0,47,1.0,0.0,9.76595744680851,3.19,,,,,,,,,,,,6541027.47,0.07
2019,Toronto,2270,4.0,1.0,3318.0,,3318.0,512,6.48,0.0,12.152610441767068,2.86,,,,755,41,796,99.49,1070.94,769602.85,360900.0,1620990.0,6541027.47,5.07
2020,Toronto,2270,5.0,1.0,89.0,,89.0,1,89.0,6.0,24.0,8.0,,45,41,3,,89,60.9,655.52,492983.6,720.0,825300.0,6534311.78,0.14
2020,Toronto,2270,1.0,3.0,43.0,,43.0,43,1.0,0.0,11.488372093023257,3.47,,,,,,,,,,,,6534311.78,0.07
2020,Toronto,2270,4.0,1.0,3034.0,,3034.0,492,6.17,0.0,12.713665943600867,2.88,,,60,343,7,410,139.48,1501.37,669889.67,429990.0,3045000.0,6534311.78,4.64
2020,Toronto,2270,4.0,3.0,590.0,,590.0,73,8.08,0.0,12.712328767123287,2.18,2,7,73,22,,104,109.42,1177.82,626687.91,429990.0,989900.0,6534311.78,0.9
2020,Toronto,2270,4.0,2.0,34.0,,34.0,5,6.8,0.0,31.0,1.6,,,,,,,,,,,,6534311.78,0.05
2020,Toronto,2270,2.0,1.0,760.0,,760.0,380,2.0,0.0,11.637566137566138,3.03,,,,,,,,,,,,6534311.78,1.16
2020,Toronto,2270,1.0,1.0,4596.0,,4596.0,4596,1.0,0.0,12.355233348436792,2.87,,,,,,,,,,,,6534311.78,7.03
2020,Toronto,2270,5.0,2.0,3390.0,,3390.0,22,154.09,12.91,23.59090909090909,4.48,,,,,,,,,,,,6534311.78,5.19
2020,Toronto,2270,5.0,3.0,18305.0,,18305.0,115,159.17,13.48,24.035714285714285,0.83,407,6309,3961,717,,11394,206.51,2222.83,523077.35,231000.0,3627990.0,6534311.78,28.01
2021,Toronto,2270,1.0,1.0,5568.0,,5568.0,5568,1.0,0.0,11.529433272394881,2.08,,,,,,,,,,,,6630833.66,8.4
2021,Toronto,2270,5.0,2.0,4282.0,,4282.0,41,104.44,9.54,21.263157894736842,6.13,,,,,,,,,,,,6630833.66,6.46
2021,Toronto,2270,4.0,2.0,86.0,,86.0,5,17.2,0.0,22.4,0.6,,,,,,,,,,,,6630833.66,0.13
2021,Toronto,2270,4.0,3.0,511.0,,511.0,55,9.29,0.0,15.2,2.38,,,,50,,50,148.52,1598.63,860646.0,659900.0,1099900.0,6630833.66,0.77
2021,Toronto,2270,1.0,3.0,63.0,,63.0,63,1.0,0.0,10.317460317460318,4.56,,,,,,,,,,,,6630833.66,0.1
2021,Toronto,2270,5.0,3.0,22537.0,,22537.0,130,173.36,14.78,27.38095238095238,2.72,480,8438,6612,772,6,16308,186.49,2007.36,587040.73,198900.0,5150000.0,6630833.66,33.99
2021,Toronto,2270,2.0,1.0,530.0,,530.0,265,2.0,0.0,14.072289156626505,1.81,,,,,,,,,,,,6630833.66,0.8
2021,Toronto,2270,2.0,2.0,2.0,,2.0,1,2.0,0.0,11.0,22.0,,,,,,,,,,,,6630833.66,0.0
2021,Toronto,2270,4.0,1.0,3144.0,,3144.0,518,6.07,0.0,11.654471544715447,3.13,,10,1,700,68,779,149.28,1606.86,887198.53,470900.0,2650000.0,6630833.66,4.74
2022,Toronto,2270,4.0,2.0,8.0,,8.0,1,8.0,0.0,50.0,2.0,,,,,,,,,,,,6892786.79,0.01
2022,Toronto,2270,1.0,1.0,5432.0,,5432.0,5432,1.0,0.0,12.062395231886757,2.22,,,,,,,,,,,,6892786.79,7.88
2022,Toronto,2270,2.0,3.0,4.0,,4.0,2,2.0,0.0,12.0,1.0,,,,,,,,,,,,6892786.79,0.01
2022,Toronto,2270,5.0,2.0,3440.0,,3440.0,27,127.41,13.04,23.166666666666668,10.88,,,,,,,,,,,,6892786.79,4.99
2022,Toronto,2270,4.0,1.0,2200.0,,2200.0,349,6.3,0.0,12.867435158501442,2.1,,,8,319,,327,152.89,1645.72,764608.44,562990.0,1259900.0,6892786.79,3.19
2022,Toronto,2270,2.0,2.0,2.0,,2.0,1,2.0,0.0,15.0,9.0,,,,,,,,,,,,6892786.79,0.0
2022,Toronto,2270,1.0,3.0,26.0,,26.0,26,1.0,0.0,17.52,2.58,,,,,,,,,,,,6892786.79,0.04
2022,Toronto,2270,2.0,1.0,784.0,,784.0,392,2.0,0.0,11.218666666666667,2.81,,,,,,,,,,,,6892786.79,1.14
2022,Toronto,2270,4.0,3.0,798.0,,798.0,97,8.23,0.0,13.381443298969073,1.47,,14,18,90,,122,126.64,1363.17,1108266.95,584422.0,2000000.0,6892786.79,1.16
2022,Toronto,2270,5.0,3.0,16261.0,,16261.0,90,180.68,14.73,25.183908045977013,4.08,477,7135,5538,1158,43,14351,84.42,908.66,697935.39,251400.0,4995000.0,6892786.79,23.59
2023,Toronto,2270,1.0,3.0,12.0,,12.0,12,1.0,0.0,17.333333333333332,0.43,,,,,,,,,,,,7149426.0,0.02
2023,Toronto,2270,5.0,2.0,6594.0,2.0,6592.0,44,149.86,12.73,25.853658536585368,6.4,,,,,,,,,,,,7149426.0,9.22
2023,Toronto,2270,4.0,2.0,103.0,,103.0,10,10.3,0.0,13.4,2.2,,,,,,,,,,,,7149426.0,0.14
2023,Toronto,2270,2.0,3.0,12.0,,12.0,6,2.0,0.0,10.333333333333334,3.33,,,,,,,,,,,,7149426.0,0.02
2023,Toronto,2270,2.0,1.0,402.0,,402.0,201,2.0,0.0,13.384615384615385,3.73,,,,,,,,,,,,7149426.0,0.56
2023,Toronto,2270,1.0,1.0,6529.0,,6529.0,6529,1.0,0.0,13.305044416243655,3.0,,,,,,,,,,,,7149426.0,9.13
2023,Toronto,2270,2.0,2.0,4.0,,4.0,2,2.0,0.0,5.0,4.0,,,,,,,,,,,,7149426.0,0.01
2023,Toronto,2270,5.0,1.0,144.0,,144.0,4,36.0,3.75,14.0,0.0,,,,,,,,,,,,7149426.0,0.2
2023,Toronto,2270,5.0,3.0,25383.0,,25383.0,125,203.06,16.77,25.45299145299145,4.85,529,11586,8117,1306,47,21585,67.76,729.37,709470.53,206900.0,5500000.0,7149426.0,35.5
2023,Toronto,2270,4.0,1.0,3085.0,,3085.0,487,6.33,0.0,13.771058315334773,3.47,1,,12,291,18,322,144.34,1553.67,988798.57,500000.0,1350990.0,7149426.0,4.32
2023,Toronto,2270,4.0,3.0,871.0,,871.0,84,10.37,0.0,15.869047619047619,3.08,,10,18,38,,66,128.02,1378.0,943247.27,620900.0,1400990.0,7149426.0,1.22
1988,Vancouver,2410,4.0,3.0,897.0,,,193,4.65,0.19,6.623655913978495,1.39,,,,,,,,,,,,1562206.0,5.74
1988,Vancouver,2410,4.0,2.0,84.0,,,15,5.6,0.0,6.066666666666666,0.53,,,,,,,,,,,,1562206.0,0.54
1988,Vancouver,2410,5.0,4.0,251.0,,,8,31.38,3.0,6.375,0.38,,,,,,,,,,,,1562206.0,1.61
1988,Vancouver,2410,2.0,3.0,256.0,,,128,2.0,0.0,6.1953125,1.2,,,,,,,,,,,,1562206.0,1.64
1988,Vancouver,2410,5.0,3.0,2039.0,,,83,24.57,4.07,8.435897435897436,1.25,,,,,,,,,,,,1562206.0,13.05
1988,Vancouver,2410,2.0,4.0,8.0,,,4,2.0,0.0,6.75,0.75,,,,,,,,,,,,1562206.0,0.05
1988,Vancouver,2410,5.0,2.0,1164.0,,,30,38.8,5.23,7.107142857142857,1.43,,,,,,,,,,,,1562206.0,7.45
1988,Vancouver,2410,1.0,3.0,74.0,,,74,1.0,0.0,6.175438596491228,0.88,,,,,,,,,,,,1562206.0,0.47
1988,Vancouver,2410,2.0,1.0,166.0,,,83,2.0,0.0,5.868421052631579,0.63,,,,,,,,,,,,1562206.0,1.06
1988,Vancouver,2410,2.0,2.0,12.0,,,6,2.0,0.0,6.0,0.0,,,,,,,,,,,,1562206.0,0.08
1988,Vancouver,2410,1.0,1.0,5073.0,,,5073,1.0,0.0,4.7754433833560705,0.61,,,,,,,,,,,,1562206.0,32.47
1988,Vancouver,2410,4.0,4.0,268.0,,,34,7.88,0.18,7.0,0.74,,,,,,,,,,,,1562206.0,1.72
1989,Vancouver,2410,2.0,1.0,170.0,,,85,2.0,0.0,6.075,0.22,,,,,,,,,,,,1602542.22,1.06
1989,Vancouver,2410,1.0,2.0,21.0,,,21,1.0,0.0,6.904761904761905,0.1,,,,,,,,,,,,1602542.22,0.13
1989,Vancouver,2410,1.0,3.0,97.0,,,97,1.0,0.0,5.574074074074074,0.2,,,,,,,,,,,,1602542.22,0.61
1989,Vancouver,2410,5.0,4.0,179.0,,,6,29.83,2.0,7.333333333333333,1.17,,,,,,,,,,,,1602542.22,1.12
1989,Vancouver,2410,1.0,1.0,9522.0,,,9522,1.0,0.0,5.169218790552816,0.28,,,,,,,,,,,,1602542.22,59.42
1989,Vancouver,2410,2.0,2.0,2.0,,,1,2.0,0.0,4.0,0.0,,,,,,,,,,,,1602542.22,0.01
1989,Vancouver,2410,2.0,3.0,389.0,,,195,1.99,0.0,6.223404255319149,0.88,,,,,,,,,,,,1602542.22,2.43
1989,Vancouver,2410,2.0,4.0,8.0,,,4,2.0,0.0,6.0,0.5,,,,,,,,,,,,1602542.22,0.05
1989,Vancouver,2410,4.0,1.0,9.0,,,3,3.0,0.0,8.333333333333334,0.67,,,,,,,,,,,,1602542.22,0.06
1989,Vancouver,2410,4.0,4.0,436.0,,,79,5.52,0.04,6.050632911392405,0.56,,,,,,,,,,,,1602542.22,2.72
1989,Vancouver,2410,5.0,2.0,1552.0,,,52,29.85,2.4,7.673469387755102,0.58,,,,,,,,,,,,1602542.22,9.68
1989,Vancouver,2410,4.0,2.0,109.0,,,27,4.04,0.0,7.2592592592592595,1.19,,,,,,,,,,,,1602542.22,0.68
1989,Vancouver,2410,4.0,3.0,1920.0,,,407,4.72,0.01,6.349009900990099,0.3,,,,,,,,,,,,1602542.22,11.98
1989,Vancouver,2410,5.0,3.0,3630.0,,,158,22.97,2.98,8.241830065359476,0.43,,,,,,,,,,,,1602542.22,22.65
1990,Vancouver,2410,1.0,1.0,8281.0,,,8281,1.0,0.0,5.709126267537158,0.44,,,,,,,,,,,,1640691.86,50.47
1990,Vancouver,2410,2.0,4.0,2.0,,,1,2.0,0.0,11.0,0.0,,,,,,,,,,,,1640691.86,0.01
1990,Vancouver,2410,4.0,2.0,444.0,,,69,6.43,0.55,5.521739130434782,0.64,,,,,,,,,,,,1640691.86,2.71
1990,Vancouver,2410,4.0,1.0,24.0,,,1,24.0,0.0,5.0,0.0,,,,,,,,,,,,1640691.86,0.15
1990,Vancouver,2410,1.0,3.0,64.0,,,64,1.0,0.0,5.631578947368421,0.63,,,,,,,,,,,,1640691.86,0.39
1990,Vancouver,2410,4.0,3.0,2248.0,,,478,4.7,0.13,6.813186813186813,0.92,,,,,,,,,,,,1640691.86,13.7
1990,Vancouver,2410,2.0,3.0,540.0,,,270,2.0,0.0,6.678294573643411,0.86,,,,,,,,,,,,1640691.86,3.29
1990,Vancouver,2410,2.0,1.0,200.0,,,100,2.0,0.0,5.510869565217392,0.33,,,,,,,,,,,,1640691.86,1.22
1990,Vancouver,2410,4.0,4.0,126.0,,,17,7.41,0.18,5.294117647058823,0.65,,,,,,,,,,,,1640691.86,0.77
1990,Vancouver,2410,5.0,1.0,1.0,,,1,1.0,0.0,5.0,3.0,,,,,,,,,,,,1640691.86,0.01
1990,Vancouver,2410,2.0,2.0,28.0,,,14,2.0,0.0,6.571428571428571,0.5,,,,,,,,,,,,1640691.86,0.17
1990,Vancouver,2410,5.0,4.0,157.0,,,3,52.33,3.67,9.0,2.0,,,,,,,,,,,,1640691.86,0.96
1990,Vancouver,2410,1.0,2.0,41.0,,,41,1.0,0.0,4.902439024390244,0.0,,,,,,,,,,,,1640691.86,0.25
1990,Vancouver,2410,5.0,2.0,1173.0,,,38,30.87,3.55,8.526315789473685,-0.79,,,,,,,,,,,,1640691.86,7.15
1990,Vancouver,2410,5.0,3.0,6596.0,,,247,26.7,3.68,8.37448559670782,0.77,,,,,,,,,,,,1640691.86,40.2
1991,Vancouver,2410,2.0,3.0,352.0,,,176,2.0,0.0,7.293413173652695,0.99,,,,,,,,,,,,1683577.65,2.09
1991,Vancouver,2410,4.0,2.0,475.0,,,79,6.01,0.0,6.534246575342466,1.01,,,,,,,,,,,,1683577.65,2.82
1991,Vancouver,2410,5.0,2.0,1464.0,,,51,28.71,3.75,8.06,0.8,,,,,,,,,,,,1683577.65,8.7
1991,Vancouver,2410,4.0,3.0,1159.0,,,257,4.51,0.05,8.218253968253968,1.05,,,,,,,,,,,,1683577.65,6.88
1991,Vancouver,2410,2.0,1.0,88.0,,,44,2.0,0.0,6.465116279069767,1.73,,,,,,,,,,,,1683577.65,0.52
1991,Vancouver,2410,2.0,2.0,20.0,,,10,2.0,0.0,5.8,1.1,,,,,,,,,,,,1683577.65,0.12
1991,Vancouver,2410,1.0,2.0,18.0,,,18,1.0,0.0,7.866666666666666,0.11,,,,,,,,,,,,1683577.65,0.11
1991,Vancouver,2410,2.0,4.0,6.0,,,3,2.0,0.0,7.0,0.0,,,,,,,,,,,,1683577.65,0.04
1991,Vancouver,2410,1.0,3.0,26.0,,,26,1.0,0.0,6.625,0.08,,,,,,,,,,,,1683577.65,0.15
1991,Vancouver,2410,1.0,4.0,1.0,,,1,1.0,0.0,7.0,0.0,,,,,,,,,,,,1683577.65,0.01
1991,Vancouver,2410,5.0,3.0,4639.0,,,141,32.9,5.35,10.690647482014388,0.87,,,,,,,,,,,,1683577.65,27.55
1991,Vancouver,2410,5.0,4.0,49.0,,,1,49.0,3.0,7.0,0.0,,,,,,,,,,,,1683577.65,0.29
1991,Vancouver,2410,1.0,1.0,6171.0,,,6171,1.0,0.0,5.69434036679156,0.69,,,,,,,,,,,,1683577.65,36.65
1991,Vancouver,2410,4.0,4.0,157.0,,,40,3.93,0.0,6.35,0.33,,,,,,,,,,,,1683577.65,0.93
1991,Vancouver,2410,5.0,1.0,5.0,,,4,1.25,1.5,8.25,0.75,,,,,,,,,,,,1683577.65,0.03
1992,Vancouver,2410,1.0,1.0,7331.0,,,7331,1.0,0.0,5.382259093809828,0.46,,,,,,,,,,,,1726331.88,42.47
1992,Vancouver,2410,5.0,2.0,1211.0,,,50,24.22,3.02,9.575,0.52,,,,,,,,,,,,1726331.88,7.01
1992,Vancouver,2410,1.0,3.0,73.0,,,73,1.0,0.0,5.533333333333333,0.93,,,,,,,,,,,,1726331.88,0.42
1992,Vancouver,2410,1.0,2.0,14.0,,,14,1.0,0.0,5.384615384615385,0.0,,,,,,,,,,,,1726331.88,0.08
1992,Vancouver,2410,2.0,1.0,146.0,,,73,2.0,0.0,5.594202898550725,0.23,,,,,,,,,,,,1726331.88,0.85
1992,Vancouver,2410,2.0,2.0,8.0,,,4,2.0,0.0,6.25,0.75,,,,,,,,,,,,1726331.88,0.05
1992,Vancouver,2410,5.0,4.0,183.0,,,5,36.6,3.0,11.0,1.6,,,,,,,,,,,,1726331.88,1.06
1992,Vancouver,2410,5.0,3.0,4777.0,,,155,30.82,4.71,9.967532467532468,1.26,,,,,,,,,,,,1726331.88,27.67
1992,Vancouver,2410,2.0,3.0,496.0,,,248,2.0,0.0,7.125523012552302,1.04,,,,,,,,,,,,1726331.88,2.87
1992,Vancouver,2410,4.0,3.0,1798.0,,,427,4.21,0.01,6.680589680589681,2.18,,,,,,,,,,,,1726331.88,10.42
1992,Vancouver,2410,5.0,1.0,55.0,,,32,1.72,1.38,5.521739130434782,0.34,,,,,,,,,,,,1726331.88,0.32
1992,Vancouver,2410,4.0,2.0,395.0,,,61,6.48,0.0,6.754098360655738,1.05,,,,,,,,,,,,1726331.88,2.29
1993,Vancouver,2410,4.0,3.0,1993.0,,,461,4.32,0.18,6.478841870824054,0.77,,,,,,,,,,,,1780597.35,11.19
1993,Vancouver,2410,5.0,3.0,7766.0,,,215,36.12,4.8,9.274881516587678,1.21,,,,,,,,,,,,1780597.35,43.61
1993,Vancouver,2410,1.0,1.0,6809.0,,,6809,1.0,0.0,5.616685826900969,0.6,,,,,,,,,,,,1780597.35,38.24
1993,Vancouver,2410,2.0,1.0,206.0,,,103,2.0,0.0,6.25,0.51,,,,,,,,,,,,1780597.35,1.16
1993,Vancouver,2410,2.0,2.0,2.0,,,1,2.0,0.0,8.0,0.0,,,,,,,,,,,,1780597.35,0.01
1993,Vancouver,2410,4.0,2.0,229.0,,,34,6.74,0.65,7.147058823529412,0.71,,,,,,,,,,,,1780597.35,1.29
1993,Vancouver,2410,5.0,2.0,1770.0,,,46,38.48,4.35,9.795454545454545,0.39,,,,,,,,,,,,1780597.35,9.94
1993,Vancouver,2410,5.0,4.0,10.0,,,2,5.0,2.0,5.5,5.5,,,,,,,,,,,,1780597.35,0.06
1993,Vancouver,2410,5.0,1.0,76.0,,,38,2.0,1.32,6.421052631578948,0.32,,,,,,,,,,,,1780597.35,0.43
1993,Vancouver,2410,1.0,2.0,22.0,,,22,1.0,0.0,5.666666666666667,0.18,,,,,,,,,,,,1780597.35,0.12
1993,Vancouver,2410,1.0,3.0,48.0,,,48,1.0,0.0,5.444444444444445,1.06,,,,,,,,,,,,1780597.35,0.27
1993,Vancouver,2410,2.0,4.0,42.0,,,21,2.0,0.0,7.761904761904762,1.95,,,,,,,,,,,,1780597.35,0.24
1993,Vancouver,2410,4.0,4.0,200.0,,,43,4.65,0.37,8.55813953488372,2.0,,,,,,,,,,,,1780597.35,1.12
1993,Vancouver,2410,2.0,3.0,564.0,,,282,2.0,0.0,5.871369294605809,1.42,,,,,,,,,,,,1780597.35,3.17
1994,Vancouver,2410,2.0,4.0,4.0,,,2,2.0,0.0,16.0,1.0,,,,,,,,,,,,1837066.61,0.02
1994,Vancouver,2410,1.0,3.0,68.0,,,68,1.0,0.0,4.6461538461538465,0.38,,,,,,,,,,,,1837066.61,0.37
1994,Vancouver,2410,5.0,1.0,34.0,,,17,2.0,2.0,5.411764705882353,0.18,,,,,,,,,,,,1837066.61,0.19
1994,Vancouver,2410,5.0,3.0,8974.0,,,220,40.79,5.2,9.342465753424657,0.97,,,,,,,,,,,,1837066.61,48.85
1994,Vancouver,2410,2.0,2.0,2.0,,,1,2.0,0.0,4.0,0.0,,,,,,,,,,,,1837066.61,0.01
1994,Vancouver,2410,1.0,1.0,6325.0,,,6325,1.0,0.0,5.6481253300475265,0.41,,,,,,,,,,,,1837066.61,34.43
1994,Vancouver,2410,4.0,2.0,97.0,,,24,4.04,0.0,5.291666666666667,1.0,,,,,,,,,,,,1837066.61,0.53
1994,Vancouver,2410,5.0,2.0,1356.0,,,46,29.48,3.67,10.727272727272727,-1.54,,,,,,,,,,,,1837066.61,7.38
1994,Vancouver,2410,1.0,2.0,11.0,,,11,1.0,0.0,8.5,0.0,,,,,,,,,,,,1837066.61,0.06
1994,Vancouver,2410,2.0,3.0,540.0,,,270,2.0,0.0,6.385496183206107,1.21,,,,,,,,,,,,1837066.61,2.94
1994,Vancouver,2410,2.0,1.0,306.0,,,153,2.0,0.0,5.713333333333333,0.24,,,,,,,,,,,,1837066.61,1.67
1994,Vancouver,2410,4.0,3.0,2670.0,,,547,4.88,0.08,6.074211502782932,1.36,,,,,,,,,,,,1837066.61,14.53
1995,Vancouver,2410,2.0,3.0,476.0,,,238,2.0,0.0,6.674311926605505,1.35,,,,,,,,,,,,1898778.65,2.51
