"ref_yy","CSDuid","mkttycd","metcode","metro","municipality","total_structures","share_three_or_fewer_stories","share_four_to_six_stories","share_seven_to_twenty_stories","share_twentyone_to_thirty_stories","share_greater_than_thirty_stories","avg_number_of_stories"
"1990","2462510",2,"1060",NA,NA,7,100,0,0,0,0,0
"1990","2463110",2,"1060",NA,NA,26,100,0,0,0,0,0
"1990","2463150",2,"1060",NA,NA,42,100,0,0,0,0,0
"1990","2463150",3,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2463190",2,"1060",NA,NA,67,100,0,0,0,0,0
"1990","2463200",2,"1060",NA,NA,5,100,0,0,0,0,0
"1990","2463220",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2463220",2,"1060",NA,NA,16,100,0,0,0,0,0
"1990","2463250",2,"1060",NA,NA,13,100,0,0,0,0,0
"1990","2464500",2,"1060",NA,NA,72,100,0,0,0,0,0.291666666666667
"1990","2464500",3,"1060",NA,NA,39,100,0,0,0,0,0
"1990","2465180",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465180",3,"1060",NA,NA,6,100,0,0,0,0,0
"1990","2465200",2,"1060",NA,NA,14,100,0,0,0,0,0
"1990","2465220",2,"1060",NA,NA,4,100,0,0,0,0,0
"1990","2465220",3,"1060",NA,NA,2,100,0,0,0,0,0
"1990","2465260",2,"1060",NA,NA,152,98.684210526316,0.657894736842,0.657894736842,0,0,0.0855263157894737
"1990","2465260",3,"1060",NA,NA,57,100,0,0,0,0,0
"1990","2465260",4,"1060",NA,NA,22,100,0,0,0,0,0
"1990","2465320",2,"1060",NA,NA,5,100,0,0,0,0,0
"1990","2465320",3,"1060",NA,NA,7,100,0,0,0,0,0
"1990","2465340",2,"1060",NA,NA,15,100,0,0,0,0,0
"1990","2465340",3,"1060",NA,NA,7,100,0,0,0,0,0
"1990","2465400",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465420",2,"1060",NA,NA,5,100,0,0,0,0,0
"1990","2465420",3,"1060",NA,NA,6,100,0,0,0,0,0
"1990","2465440",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465480",2,"1060",NA,NA,2,100,0,0,0,0,0
"1990","2465480",3,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465500",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465500",3,"1060",NA,NA,3,100,0,0,0,0,0
"1990","2465580",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465580",4,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465620",4,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465640",3,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2465660",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2465700",2,"1060",NA,NA,43,100,0,0,0,0,0
"1990","2465700",3,"1060",NA,NA,3,100,0,0,0,0,0
"1990","2465720",3,"1060",NA,NA,2,100,0,0,0,0,0
"1990","2465740",2,"1060",NA,NA,8,100,0,0,0,0,0
"1990","2466300",2,"1060",NA,NA,14,100,0,0,0,0,1.28571428571429
"1990","2466380",2,"1060",NA,NA,5,100,0,0,0,0,0.8
"1990","2466420",2,"1060",NA,NA,5,100,0,0,0,0,1.2
"1990","2466500",1,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2466500",2,"1060",NA,NA,9,100,0,0,0,0,1.33333333333333
"1990","2466500",3,"1060",NA,NA,10,100,0,0,0,0,1.5
"1990","2466700",2,"1060",NA,NA,13,100,0,0,0,0,1.30769230769231
"1990","2466700",3,"1060",NA,NA,1,100,0,0,0,0,3
"1990","2466780",2,"1060",NA,NA,1,100,0,0,0,0,2
"1990","2469480",2,"1060",NA,NA,7,100,0,0,0,0,1
"1990","2469600",2,"1060",NA,NA,10,100,0,0,0,0,1.8
"1990","2470110",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2470180",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2470460",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2471120",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2472150",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2472150",2,"1060",NA,NA,11,100,0,0,0,0,0
"1990","2472150",3,"1060",NA,NA,2,100,0,0,0,0,0
"1990","2472230",2,"1060",NA,NA,8,100,0,0,0,0,0
"1990","2472230",3,"1060",NA,NA,4,100,0,0,0,0,0
"1990","2472260",2,"1060",NA,NA,15,100,0,0,0,0,0
"1990","2472260",3,"1060",NA,NA,3,100,0,0,0,0,0
"1990","2473120",2,"1060",NA,NA,32,100,0,0,0,0,0
"1990","2473120",3,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2473180",2,"1060",NA,NA,11,100,0,0,0,0,0
"1990","2473200",3,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2473240",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2473300",2,"1060",NA,NA,1,100,0,0,0,0,0
"1990","2473650",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2473650",2,"1060",NA,NA,66,100,0,0,0,0,0.0303030303030303
"1990","3506004",2,"1265",NA,NA,1,100,0,0,0,0,0
"1990","3506012",2,"1265",NA,NA,1,100,0,0,0,0,0
"1990","3506014",1,"1265",NA,NA,1,100,0,0,0,0,0
"1990","3506014",2,"1265",NA,NA,20,95,5,0,0,0,0.2
"1990","3506014",3,"1265",NA,NA,5,100,0,0,0,0,0
"1990","3506027",2,"1265",NA,NA,2,100,0,0,0,0,0
"1990","3518005",3,"2270","TORONTO","AJAX T",3,33.333333333333,33.333333333333,33.333333333333,0,0,3.66666666666667
"1990","3519028",3,"2270","TORONTO","VAUGHAN CY",3,33.333333333333,0,66.666666666667,0,0,11.3333333333333
"1990","3519036",2,"2270","TORONTO","MARKHAM CY",1,100,0,0,0,0,0
"1990","3519036",3,"2270","TORONTO","MARKHAM CY",1,100,0,0,0,0,0
"1990","3519038",2,"2270","TORONTO","RICHMOND HILL T",3,100,0,0,0,0,0
"1990","3519038",4,"2270","TORONTO","RICHMOND HILL T",1,100,0,0,0,0,0
"1990","3519046",3,"2270","TORONTO","AURORA T",1,100,0,0,0,0,0
"1990","3519048",3,"2270","TORONTO","NEWMARKET T",3,100,0,0,0,0,0
"1990","3519070",2,"2270","TORONTO","GEORGINA T",2,100,0,0,0,0,0
"1990","3519070",3,"2270","TORONTO","GEORGINA T",1,100,0,0,0,0,0
"1990","3520001",2,"2270","TORONTO","PICKERING CY",4,75,25,0,0,0,2
"1990","3520001",3,"2270","TORONTO","PICKERING CY",5,100,0,0,0,0,0
"1990","3520004",1,"2270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","3520004",2,"2270",NA,NA,11,90.909090909091,9.090909090909,0,0,0,0.727272727272727
"1990","3520004",3,"2270",NA,NA,6,66.666666666667,0,16.666666666667,16.666666666667,0,7
"1990","3520004",4,"2270",NA,NA,2,0,100,0,0,0,5
"1990","3520006",3,"2270",NA,NA,1,0,100,0,0,0,5
"1990","3520008",2,"2270",NA,NA,1,0,0,100,0,0,10
"1990","3520008",3,"2270",NA,NA,3,100,0,0,0,0,0
"1990","3520019",1,"2270",NA,NA,2,100,0,0,0,0,0
"1990","3520019",2,"2270",NA,NA,4,25,0,50,25,0,14.5
"1990","3520019",3,"2270",NA,NA,3,0,0,33.333333333333,33.333333333333,33.333333333333,27.3333333333333
"1990","3521005",2,"2270","TORONTO","AJAX T",7,14.285714285714,57.142857142857,28.571428571429,0,0,5.85714285714286
"1990","3521005",3,"2270","TORONTO","AJAX T",1,0,0,0,100,0,21
"1990","3521005",4,"2270","TORONTO","AJAX T",1,0,0,100,0,0,13
"1990","3521010",2,"2270","TORONTO","BRAMPTON CY",5,80,0,20,0,0,2.6
"1990","3524001",3,"2270","TORONTO","PICKERING CY",5,80,20,0,0,0,1.2
"1990","3524009",3,"2270","TORONTO","MILTON T",1,0,0,100,0,0,16
"1990","3543006",2,"2270",NA,NA,1,100,0,0,0,0,2
"1990","4806016",0,"0140","CALGARY","CALGARY CY",2,100,0,0,0,0,0
"1990","4806016",2,"0140","CALGARY","CALGARY CY",6,100,0,0,0,0,0.333333333333333
"1990","4806016",3,"0140","CALGARY","CALGARY CY",3,66.666666666667,0,33.333333333333,0,0,3
"1990","4806019",1,"0140","CALGARY","COCHRANE T",NA,NA,NA,NA,NA,NA,NA
"1990","4806021",3,"0140","CALGARY","AIRDRIE CY",1,100,0,0,0,0,3
"1990","4811056",3,"0340","EDMONTON","FORT SASKATCHEWAN CY",1,100,0,0,0,0,0
"1990","4811061",0,"0340","EDMONTON","EDMONTON CY",1,100,0,0,0,0,0
"1990","4811061",2,"0340","EDMONTON","EDMONTON CY",5,100,0,0,0,0,0.6
"1990","4811061",3,"0340","EDMONTON","EDMONTON CY",9,88.888888888889,0,11.111111111111,0,0,2.44444444444444
"1990","5911019",3,"2410",NA,NA,5,100,0,0,0,0,0
"1990","5911025",3,"2410","VANCOUVER","BURNABY CY",8,100,0,0,0,0,0
"1990","5913011",2,"2410","VANCOUVER","DELTA DM",2,100,0,0,0,0,2.5
"1990","5913011",3,"2410","VANCOUVER","DELTA DM",12,100,0,0,0,0,1.91666666666667
"1990","5913018",2,"2410",NA,NA,3,100,0,0,0,0,1
"1990","5913018",3,"2410",NA,NA,13,100,0,0,0,0,0.846153846153846
"1990","5915004",2,"2410","VANCOUVER","SURREY CY",1,100,0,0,0,0,0
"1990","5915004",3,"2410","VANCOUVER","SURREY CY",21,95.238095238095,0,4.761904761905,0,0,1.14285714285714
"1990","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",6,83.333333333333,16.666666666667,0,0,0,1.16666666666667
"1990","5915007",4,"2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,3
"1990","5915011",2,"2410","VANCOUVER","DELTA DM",2,100,0,0,0,0,0
"1990","5915011",3,"2410","VANCOUVER","DELTA DM",7,100,0,0,0,0,0
"1990","5915015",3,"2410","VANCOUVER","RICHMOND CY",10,100,0,0,0,0,0
"1990","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915022",2,"2410","VANCOUVER","VANCOUVER CY",20,95,0,0,5,0,1.55
"1990","5915022",3,"2410","VANCOUVER","VANCOUVER CY",67,85.074626865672,5.970149253731,7.462686567164,1.492537313433,0,1.43283582089552
"1990","5915025",2,"2410","VANCOUVER","BURNABY CY",2,100,0,0,0,0,0
"1990","5915025",3,"2410","VANCOUVER","BURNABY CY",15,93.333333333333,0,6.666666666667,0,0,0.933333333333333
"1990","5915029",2,"2410","VANCOUVER","NEW WESTMINSTER CY",3,100,0,0,0,0,0
"1990","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",6,100,0,0,0,0,0
"1990","5915034",3,"2410","VANCOUVER","COQUITLAM CY",12,58.333333333333,16.666666666667,25,0,0,5.41666666666667
"1990","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",2,100,0,0,0,0,1.5
"1990","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",4,100,0,0,0,0,3
"1990","5915043",2,"2410","VANCOUVER","PORT MOODY CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915046",1,"2410","VANCOUVER","NORTH VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"1990","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",14,71.428571428571,28.571428571429,0,0,0,1.85714285714286
"1990","5915046",4,"2410","VANCOUVER","NORTH VANCOUVER DM",1,100,0,0,0,0,0
"1990","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",8,87.5,0,12.5,0,0,3.125
"1990","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",2,0,0,50,50,0,18
"1991","2452440",2,"1060",NA,NA,2,100,0,0,0,0,1
"1991","2452440",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2452550",2,"1060",NA,NA,1,100,0,0,0,0,2
"1991","2452700",2,"1060",NA,NA,4,100,0,0,0,0,1.5
"1991","2452700",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2452780",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456120",2,"1060",NA,NA,28,100,0,0,0,0,1.78571428571429
"1991","2456120",3,"1060",NA,NA,7,100,0,0,0,0,2.28571428571429
"1991","2456280",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2456310",2,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2456400",1,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456400",2,"1060",NA,NA,17,100,0,0,0,0,0.882352941176471
"1991","2456400",3,"1060",NA,NA,9,100,0,0,0,0,1.33333333333333
"1991","2456450",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456450",3,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456650",1,"1060",NA,NA,3,100,0,0,0,0,1.33333333333333
"1991","2456650",2,"1060",NA,NA,17,100,0,0,0,0,0.470588235294118
"1991","2456650",3,"1060",NA,NA,13,100,0,0,0,0,2.07692307692308
"1991","2456750",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2457150",2,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2457280",2,"1060",NA,NA,17,100,0,0,0,0,1.94117647058824
"1991","2457320",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2462110",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2462200",2,"1060",NA,NA,7,100,0,0,0,0,0
"1991","2462200",3,"1060",NA,NA,16,100,0,0,0,0,0
"1991","2462240",2,"1060",NA,NA,5,100,0,0,0,0,0
"1991","2462240",3,"1060",NA,NA,7,100,0,0,0,0,0
"1991","2462260",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2462280",2,"1060",NA,NA,13,100,0,0,0,0,0.153846153846154
"1991","2462510",2,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2463110",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463110",2,"1060",NA,NA,29,100,0,0,0,0,0.206896551724138
"1991","2463110",3,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2463130",2,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2463130",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2463150",2,"1060",NA,NA,23,100,0,0,0,0,0.0869565217391304
"1991","2463150",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2463190",2,"1060",NA,NA,29,96.551724137931,0,0,3.448275862069,0,1.20689655172414
"1991","2463200",2,"1060",NA,NA,4,100,0,0,0,0,0
"1991","2463220",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463220",2,"1060",NA,NA,12,100,0,0,0,0,0.666666666666667
"1991","2463220",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2463250",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463250",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2464500",2,"1060",NA,NA,43,100,0,0,0,0,0.348837209302326
"1991","2464500",3,"1060",NA,NA,24,100,0,0,0,0,0.458333333333333
"1991","2465160",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2465180",2,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465180",3,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465200",2,"1060",NA,NA,8,100,0,0,0,0,0
"1991","2465200",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2465260",2,"1060",NA,NA,81,97.530864197531,1.234567901235,1.234567901235,0,0,0.222222222222222
"1991","2465260",3,"1060",NA,NA,85,100,0,0,0,0,0
"1991","2465260",4,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465320",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2465320",3,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465340",2,"1060",NA,NA,5,100,0,0,0,0,0
"1991","2465340",3,"1060",NA,NA,13,100,0,0,0,0,0
"1991","2465400",2,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465420",2,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2465420",3,"1060",NA,NA,4,100,0,0,0,0,0
"1991","2465480",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2465480",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2465660",3,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2465700",2,"1060",NA,NA,23,100,0,0,0,0,0
"1991","2465700",3,"1060",NA,NA,7,100,0,0,0,0,0
"1991","2466300",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2466300",3,"1060",NA,NA,4,100,0,0,0,0,0.75
"1991","2466380",3,"1060",NA,NA,1,0,100,0,0,0,4
"1991","2466420",3,"1060",NA,NA,9,100,0,0,0,0,1.33333333333333
"1991","2466500",1,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2466500",2,"1060",NA,NA,3,100,0,0,0,0,2
"1991","2466500",3,"1060",NA,NA,16,100,0,0,0,0,2
"1991","2466600",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2466700",2,"1060",NA,NA,10,100,0,0,0,0,1.5
"1991","2466700",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2469480",2,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2469600",2,"1060",NA,NA,8,100,0,0,0,0,2.25
"1991","2469600",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2470460",2,"1060",NA,NA,1,100,0,0,0,0,2
"1991","2472150",2,"1060",NA,NA,5,100,0,0,0,0,0
"1991","2472150",3,"1060",NA,NA,6,100,0,0,0,0,0
"1991","2472180",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2472180",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2472210",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2472230",3,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2472260",2,"1060",NA,NA,4,100,0,0,0,0,0
"1991","2472260",3,"1060",NA,NA,3,100,0,0,0,0,0
"1991","2472400",2,"1060",NA,NA,5,100,0,0,0,0,0
"1991","2473120",2,"1060",NA,NA,19,100,0,0,0,0,0.421052631578947
"1991","2473120",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2473180",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2473180",2,"1060",NA,NA,23,100,0,0,0,0,0
"1991","2473200",3,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2473240",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2473300",2,"1060",NA,NA,2,100,0,0,0,0,0
"1991","2473580",2,"1060",NA,NA,1,100,0,0,0,0,0
"1991","2473650",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2473650",2,"1060",NA,NA,36,100,0,0,0,0,0.555555555555556
"1991","3502037",2,"1265",NA,NA,1,100,0,0,0,0,0
"1991","3502039",2,"1265",NA,NA,1,100,0,0,0,0,0
"1991","3506014",2,"1265",NA,NA,35,100,0,0,0,0,0
"1991","3518001",4,"2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1991","3518005",2,"2270","TORONTO","AJAX T",2,100,0,0,0,0,0
"1991","3518029",2,"2270","TORONTO","UXBRIDGE TP",1,100,0,0,0,0,2
"1991","3519028",2,"2270","TORONTO","VAUGHAN CY",1,100,0,0,0,0,0
"1991","3519036",2,"2270","TORONTO","MARKHAM CY",1,100,0,0,0,0,0
"1991","3519048",2,"2270","TORONTO","NEWMARKET T",2,0,50,50,0,0,7.5
"1991","3520001",2,"2270","TORONTO","PICKERING CY",12,100,0,0,0,0,0
"1991","3520001",3,"2270","TORONTO","PICKERING CY",1,0,0,0,100,0,22
"1991","3520001",4,"2270","TORONTO","PICKERING CY",2,100,0,0,0,0,0
"1991","3520004",2,"2270",NA,NA,20,80,15,5,0,0,1.15
"1991","3520004",3,"2270",NA,NA,6,83.333333333333,0,16.666666666667,0,0,3
"1991","3520006",2,"2270",NA,NA,1,100,0,0,0,0,0
"1991","3520008",2,"2270",NA,NA,3,33.333333333333,0,66.666666666667,0,0,5
"1991","3520008",4,"2270",NA,NA,1,100,0,0,0,0,0
"1991","3520014",2,"2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,100,0,0,0,0,0
"1991","3520014",3,"2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,0,0,100,0,0,19
"1991","3520019",2,"2270",NA,NA,3,0,66.666666666667,33.333333333333,0,0,6.66666666666667
"1991","3521005",2,"2270","TORONTO","AJAX T",6,16.666666666667,0,83.333333333333,0,0,9.33333333333333
"1991","3521005",3,"2270","TORONTO","AJAX T",6,100,0,0,0,0,2
"1991","3521010",2,"2270","TORONTO","BRAMPTON CY",2,50,0,50,0,0,6.5
"1991","3521010",4,"2270","TORONTO","BRAMPTON CY",1,0,0,100,0,0,11
"1991","3521024",2,"2270","TORONTO","CALEDON T",2,100,0,0,0,0,0
"1991","3522014",2,"2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,100,0,0,0,0,0
"1991","3524001",2,"2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1991","3524001",3,"2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1991","3524001",4,"2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1991","3524015",2,"2270","TORONTO","HALTON HILLS T",1,100,0,0,0,0,0
"1991","3524015",3,"2270","TORONTO","HALTON HILLS T",2,100,0,0,0,0,0
"1991","3524015",4,"2270","TORONTO","HALTON HILLS T",2,100,0,0,0,0,0
"1991","3543004",3,"2270",NA,NA,1,100,0,0,0,0,3
"1991","3543004",4,"2270",NA,NA,1,100,0,0,0,0,3
"1991","3543012",1,"2270","TORONTO","MONO T",NA,NA,NA,NA,NA,NA,NA
"1991","4806016",0,"0140","CALGARY","CALGARY CY",2,100,0,0,0,0,0
"1991","4806016",1,"0140","CALGARY","CALGARY CY",1,100,0,0,0,0,0
"1991","4806016",2,"0140","CALGARY","CALGARY CY",7,100,0,0,0,0,0
"1991","4806016",3,"0140","CALGARY","CALGARY CY",5,100,0,0,0,0,0
"1991","4806016",4,"0140","CALGARY","CALGARY CY",1,100,0,0,0,0,0
"1991","4811049",3,"0340","EDMONTON","SPRUCE GROVE CY",1,100,0,0,0,0,0
"1991","4811052",1,"0340","EDMONTON","STRATHCONA COUNTY SM",NA,NA,NA,NA,NA,NA,NA
"1991","4811061",1,"0340","EDMONTON","EDMONTON CY",NA,NA,NA,NA,NA,NA,NA
"1991","4811061",2,"0340","EDMONTON","EDMONTON CY",1,100,0,0,0,0,3
"1991","4811061",3,"0340","EDMONTON","EDMONTON CY",11,100,0,0,0,0,0.272727272727273
"1991","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,100,0,0,0,0,0
"1991","5911019",3,"2410",NA,NA,1,100,0,0,0,0,0
"1991","5911025",2,"2410","VANCOUVER","BURNABY CY",1,100,0,0,0,0,0
"1991","5911025",3,"2410","VANCOUVER","BURNABY CY",5,100,0,0,0,0,0
"1991","5913011",3,"2410","VANCOUVER","DELTA DM",16,100,0,0,0,0,2.0625
"1991","5913018",2,"2410",NA,NA,1,0,100,0,0,0,4
"1991","5913018",3,"2410",NA,NA,8,100,0,0,0,0,2
"1991","5915004",2,"2410","VANCOUVER","SURREY CY",2,100,0,0,0,0,0
"1991","5915004",3,"2410","VANCOUVER","SURREY CY",13,100,0,0,0,0,0
"1991","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,3
"1991","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",5,100,0,0,0,0,0.6
"1991","5915011",2,"2410","VANCOUVER","DELTA DM",NA,NA,NA,NA,NA,NA,NA
"1991","5915011",3,"2410","VANCOUVER","DELTA DM",3,100,0,0,0,0,0
"1991","5915015",2,"2410","VANCOUVER","RICHMOND CY",3,100,0,0,0,0,1
"1991","5915015",3,"2410","VANCOUVER","RICHMOND CY",5,80,0,20,0,0,2.4
"1991","5915018",3,"2410",NA,NA,1,100,0,0,0,0,0
"1991","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1991","5915022",2,"2410","VANCOUVER","VANCOUVER CY",17,76.470588235294,23.529411764706,0,0,0,0.941176470588235
"1991","5915022",3,"2410","VANCOUVER","VANCOUVER CY",43,93.023255813953,2.325581395349,4.651162790698,0,0,0.604651162790698
"1991","5915022",4,"2410","VANCOUVER","VANCOUVER CY",4,100,0,0,0,0,0
"1991","5915025",2,"2410","VANCOUVER","BURNABY CY",3,66.666666666667,33.333333333333,0,0,0,1.33333333333333
"1991","5915025",3,"2410","VANCOUVER","BURNABY CY",11,90.909090909091,9.090909090909,0,0,0,1.09090909090909
"1991","5915029",2,"2410","VANCOUVER","NEW WESTMINSTER CY",2,100,0,0,0,0,0
"1991","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",3,66.666666666667,33.333333333333,0,0,0,3.33333333333333
"1991","5915034",3,"2410","VANCOUVER","COQUITLAM CY",7,85.714285714286,14.285714285714,0,0,0,2.28571428571429
"1991","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",1,100,0,0,0,0,3
"1991","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",4,75,25,0,0,0,3
"1991","5915046",2,"2410","VANCOUVER","NORTH VANCOUVER DM",1,100,0,0,0,0,0
"1991","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",2,0,50,50,0,0,5.5
"1991","5915051",2,"2410","VANCOUVER","NORTH VANCOUVER CY",1,100,0,0,0,0,0
"1991","5915055",2,"2410","VANCOUVER","WEST VANCOUVER DM",2,100,0,0,0,0,3
"1991","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",3,0,33.333333333333,66.666666666667,0,0,10.3333333333333
"1991","5915055",4,"2410","VANCOUVER","WEST VANCOUVER DM",1,100,0,0,0,0,3
"1991","5915063",2,"2410",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2452700",2,"1060",NA,NA,5,100,0,0,0,0,2
"1992","2452700",3,"1060",NA,NA,5,100,0,0,0,0,0.6
"1992","2456120",2,"1060",NA,NA,35,100,0,0,0,0,2.4
"1992","2456120",3,"1060",NA,NA,13,100,0,0,0,0,0.923076923076923
"1992","2456280",2,"1060",NA,NA,4,100,0,0,0,0,0
"1992","2456310",2,"1060",NA,NA,3,100,0,0,0,0,1.66666666666667
"1992","2456310",3,"1060",NA,NA,2,100,0,0,0,0,2
"1992","2456400",2,"1060",NA,NA,7,100,0,0,0,0,1.57142857142857
"1992","2456400",3,"1060",NA,NA,14,71.428571428571,28.571428571429,0,0,0,2.21428571428571
"1992","2456450",2,"1060",NA,NA,2,100,0,0,0,0,2
"1992","2456450",3,"1060",NA,NA,2,100,0,0,0,0,3
"1992","2456500",2,"1060",NA,NA,1,100,0,0,0,0,0
"1992","2456580",2,"1060",NA,NA,2,100,0,0,0,0,3
"1992","2456580",3,"1060",NA,NA,2,0,100,0,0,0,4
"1992","2456650",1,"1060",NA,NA,1,100,0,0,0,0,2
"1992","2456650",2,"1060",NA,NA,13,100,0,0,0,0,0.846153846153846
"1992","2456650",3,"1060",NA,NA,3,100,0,0,0,0,2
"1992","2456750",2,"1060",NA,NA,3,100,0,0,0,0,1.33333333333333
"1992","2457150",2,"1060",NA,NA,9,100,0,0,0,0,2
"1992","2457150",3,"1060",NA,NA,3,100,0,0,0,0,2
"1992","2457280",2,"1060",NA,NA,9,100,0,0,0,0,2
"1992","2457280",4,"1060",NA,NA,1,100,0,0,0,0,3
