"ref_yy","CSDuid","mkttycd","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"1998","2458030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",9,77.777777777778,22.222222222222,0,0,0,4.77777777777778
"1998","2459005",3,"1060","MONTRÃAL","LAVAL V",9,66.666666666667,33.333333333333,0,0,0,4.44444444444444
"1998","2459010",3,"1060","MONTRÃAL","SAINTE-JULIE V",4,50,50,0,0,0,10
"1998","2459020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,8
"1998","2460005",2,"1060","MONTRÃAL","LAVAL V",7,0,100,0,0,0,6
"1998","2460015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",4,50,50,0,0,0,6
"1998","2464005",1,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"1998","2464005",2,"1060","MONTRÃAL","LAVAL V",3,33.333333333333,66.666666666667,0,0,0,9
"1998","2464010",2,"1060","MONTRÃAL","SAINTE-JULIE V",3,33.333333333333,66.666666666667,0,0,0,9.33333333333333
"1998","2464010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,6
"1998","2464015",1,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",NA,NA,NA,NA,NA,NA,NA
"1998","2464015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",5,40,60,0,0,0,5
"1998","2464015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,6
"1998","2465005",1,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,4
"1998","2465005",2,"1060","MONTRÃAL","LAVAL V",21,80.952380952381,19.047619047619,0,0,0,4.04761904761905
"1998","2465005",3,"1060","MONTRÃAL","LAVAL V",24,25,75,0,0,0,6.29166666666667
"1998","2466010",3,"1060","MONTRÃAL","SAINTE-JULIE V",2,0,0,50,50,0,52.5
"1998","2466015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",15,0,100,0,0,0,8
"1998","2466020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"1998","2466025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",3,66.666666666667,0,33.333333333333,0,0,12.6666666666667
"1998","2466025",3,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",117,28.205128205128,67.521367521368,4.273504273504,0,0,7.58974358974359
"1998","2466035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,66.666666666667,0,33.333333333333,0,0,18
"1998","2466040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",13,92.307692307692,7.692307692308,0,0,0,3.23076923076923
"1998","2466040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",13,15.384615384615,84.615384615385,0,0,0,8.92307692307692
"1998","2466065",3,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",8,12.5,87.5,0,0,0,5.625
"1998","2466075",2,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",5,0,80,20,0,0,21.6
"1998","2466075",3,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",6,100,0,0,0,0,4.33333333333333
"1998","2466085",3,"1060",NA,NA,1,0,0,100,0,0,28
"1998","2467015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,66.666666666667,33.333333333333,0,0,0,4
"1998","2467015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,100,0,0,0,0,4.33333333333333
"1998","2467050",2,"1060","MONTRÃAL","LES CÃDRES MÃ",4,25,0,75,0,0,22
"1998","2471060",2,"1060","MONTRÃAL","L'ÃLE-PERROT V",1,100,0,0,0,0,3
"1998","2472005",2,"1060","MONTRÃAL","LAVAL V",1,0,100,0,0,0,8
"1998","2472005",3,"1060","MONTRÃAL","LAVAL V",1,0,100,0,0,0,6
"1998","2472010",3,"1060","MONTRÃAL","SAINTE-JULIE V",4,50,50,0,0,0,4.5
"1998","2472020",1,"1060","MONTRÃAL","ROSEMÃRE V",NA,NA,NA,NA,NA,NA,NA
"1998","2473005",2,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,3
"1998","2473005",3,"1060","MONTRÃAL","LAVAL V",2,50,50,0,0,0,7
"1998","2473010",2,"1060","MONTRÃAL","SAINTE-JULIE V",18,94.444444444444,5.555555555556,0,0,0,3.16666666666667
"1998","2473010",3,"1060","MONTRÃAL","SAINTE-JULIE V",11,0,100,0,0,0,6
"1998","2474005",1,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"1998","2474005",2,"1060","MONTRÃAL","LAVAL V",6,100,0,0,0,0,3
"1998","2475010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,8
"1998","2475010",3,"1060","MONTRÃAL","SAINTE-JULIE V",2,0,100,0,0,0,6
"1998","2475015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,12
"1998","2475020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"1998","2475035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",4,25,75,0,0,0,5.75
"1998","3502037",2,"1265",NA,NA,1,100,0,0,0,0,3
"1998","3506012",1,"1265",NA,NA,1,0,100,0,0,0,8
"1998","3506014",1,"1265",NA,NA,1,100,0,0,0,0,5
"1998","3506014",2,"1265",NA,NA,2,50,0,0,50,0,44
"1998","3506030",1,"1265","OTTAWA","MISSISSIPPI MILLS T",3,100,0,0,0,0,4
"1998","3518001",3,"2270","TORONTO","PICKERING CY",1,0,0,0,0,100,252
"1998","3519028",3,"2270","TORONTO","VAUGHAN CY",2,0,0,0,0,100,111.5
"1998","3519036",3,"2270","TORONTO","MARKHAM CY",3,0,0,66.666666666667,0,33.333333333333,71.6666666666667
"1998","3520005",1,"2270","TORONTO","TORONTO C",2,100,0,0,0,0,4
"1998","3520005",2,"2270","TORONTO","TORONTO C",3,33.333333333333,33.333333333333,0,0,33.333333333333,46
"1998","3520005",3,"2270","TORONTO","TORONTO C",34,0,23.529411764706,26.470588235294,2.941176470588,47.058823529412,105.558823529412
"1998","3521005",3,"2270","TORONTO","TORONTO C",2,0,0,50,0,50,92
"1998","3524009",2,"2270","TORONTO","MILTON T",1,0,100,0,0,0,12
"1998","4806016",1,"0140","CALGARY","CALGARY CY",3,100,0,0,0,0,4
"1998","4806016",2,"0140","CALGARY","CALGARY CY",5,40,40,20,0,0,11.6
"1998","4806016",3,"0140","CALGARY","CALGARY CY",79,21.518987341772,40.506329113924,34.177215189873,1.26582278481,2.53164556962,22.8354430379747
"1998","4806021",3,"0140","CALGARY","AIRDRIE CY",2,50,0,0,50,0,42
"1998","4811061",2,"0340","EDMONTON","EDMONTON CY",3,0,0,0,33.333333333333,66.666666666667,144.333333333333
"1998","4811061",3,"0340","EDMONTON","EDMONTON CY",12,0,0,58.333333333333,16.666666666667,25,67.0833333333333
"1998","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,0,0,0,0,100,110
"1998","5915001",3,"2410","VANCOUVER","LANGLEY DM",1,0,0,100,0,0,47
"1998","5915002",3,"2410","VANCOUVER","LANGLEY CY",2,0,0,100,0,0,40
"1998","5915004",3,"2410","VANCOUVER","SURREY CY",3,0,0,33.333333333333,66.666666666667,0,59
"1998","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"1998","5915007",2,"2410","VANCOUVER","WHITE ROCK CY",1,0,100,0,0,0,18
"1998","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",1,0,0,100,0,0,60
"1998","5915011",3,"2410","VANCOUVER","DELTA CY",2,0,50,50,0,0,23
"1998","5915015",3,"2410","VANCOUVER","RICHMOND CY",4,0,0,0,25,75,118.25
"1998","5915018",3,"2410",NA,NA,1,0,0,0,0,100,123
"1998","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1998","5915022",2,"2410","VANCOUVER","VANCOUVER CY",6,0,33.333333333333,66.666666666667,0,0,34.1666666666667
"1998","5915022",3,"2410","VANCOUVER","VANCOUVER CY",46,0,23.913043478261,43.478260869565,15.217391304348,17.391304347826,68.1304347826087
"1998","5915025",2,"2410","VANCOUVER","BURNABY CY",5,20,60,20,0,0,17.6
"1998","5915025",3,"2410","VANCOUVER","BURNABY CY",9,0,0,44.444444444444,22.222222222222,33.333333333333,90.3333333333333
"1998","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",14,21.428571428571,57.142857142857,14.285714285714,0,7.142857142857,20.2857142857143
"1998","5915034",3,"2410","VANCOUVER","COQUITLAM CY",2,0,0,100,0,0,53
"1998","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",1,0,0,100,0,0,26
"1998","5915043",3,"2410","VANCOUVER","PORT MOODY CY",2,0,0,100,0,0,43.5
"1998","5915046",2,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,100,0,0,36
"1998","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,0,0,100,131
"1998","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",4,0,0,50,50,0,63.5
"1998","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",3,0,100,0,0,0,12
"1998","5915070",3,"2410","VANCOUVER","PITT MEADOWS CY",1,0,0,0,100,0,70
"1998","5915075",2,"2410","VANCOUVER","MAPLE RIDGE CY",1,0,0,100,0,0,33
"1998","5915075",3,"2410","VANCOUVER","MAPLE RIDGE CY",3,0,0,66.666666666667,0,33.333333333333,65.6666666666667
"1999","2455065",1,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"1999","2457005",2,"1060","MONTRÃAL","LAVAL V",1,0,100,0,0,0,6
"1999","2457015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,0,100,0,0,49
"1999","2457015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,50,50,0,0,20
"1999","2457030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",NA,NA,NA,NA,NA,NA,NA
"1999","2457035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",14,92.857142857143,7.142857142857,0,0,0,3.21428571428571
"1999","2457040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",2,50,50,0,0,0,4.5
"1999","2457040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",3,100,0,0,0,0,3
"1999","2458005",2,"1060","MONTRÃAL","LAVAL V",4,50,0,0,25,25,79
"1999","2458005",3,"1060","MONTRÃAL","LAVAL V",2,50,50,0,0,0,5.5
"1999","2458010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,0,0,100,0,72
"1999","2458010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,0,100,0,0,24
"1999","2458015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,0,100,0,0,0,6.66666666666667
"1999","2458020",2,"1060","MONTRÃAL","ROSEMÃRE V",6,83.333333333333,0,16.666666666667,0,0,6.83333333333333
"1999","2458020",3,"1060","MONTRÃAL","ROSEMÃRE V",29,75.862068965517,24.137931034483,0,0,0,5.24137931034483
"1999","2458030",2,"1060","MONTRÃAL","BOIS-DES-FILION V",3,66.666666666667,33.333333333333,0,0,0,5
"1999","2458030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",13,61.538461538462,38.461538461538,0,0,0,4.15384615384615
"1999","2459005",2,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"1999","2459005",3,"1060","MONTRÃAL","LAVAL V",4,100,0,0,0,0,3
"1999","2459010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,16
"1999","2459020",2,"1060","MONTRÃAL","ROSEMÃRE V",6,100,0,0,0,0,3
"1999","2459020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"1999","2460010",2,"1060","MONTRÃAL","SAINTE-JULIE V",NA,NA,NA,NA,NA,NA,NA
"1999","2460015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,6
"1999","2460015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,6.5
"1999","2464005",2,"1060","MONTRÃAL","LAVAL V",8,37.5,62.5,0,0,0,6.875
"1999","2464005",3,"1060","MONTRÃAL","LAVAL V",1,0,100,0,0,0,6
"1999","2464010",2,"1060","MONTRÃAL","SAINTE-JULIE V",5,20,80,0,0,0,5.4
"1999","2464015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,100,0,0,0,6
"1999","2465005",2,"1060","MONTRÃAL","LAVAL V",12,66.666666666667,25,0,0,8.333333333333,14.3333333333333
"1999","2465005",3,"1060","MONTRÃAL","LAVAL V",24,54.166666666667,45.833333333333,0,0,0,5.41666666666667
"1999","2466010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,100,0,0,0,0,3
"1999","2466010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,0,0,100,0,64
"1999","2466015",1,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,100,0,0,0,0,3
"1999","2466015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,100,0,0,0,0,4
"1999","2466015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,0,33.333333333333,33.333333333333,33.333333333333,0,38
"1999","2466025",1,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",1,100,0,0,0,0,3
"1999","2466025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",16,50,18.75,6.25,6.25,18.75,38.1875
"1999","2466025",3,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",109,32.110091743119,61.467889908257,6.422018348624,0,0,8.22935779816514
"1999","2466035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,33.333333333333,0,0,33.333333333333,33.333333333333,60.6666666666667
"1999","2466040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",26,69.230769230769,23.076923076923,7.692307692308,0,0,5.80769230769231
"1999","2466055",3,"1060","MONTRÃAL","POINTE-DES-CASCADES VL",1,0,0,0,100,0,75
"1999","2466065",3,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",13,23.076923076923,69.230769230769,7.692307692308,0,0,6.76923076923077
"1999","2466070",3,"1060","MONTRÃAL","PINCOURT V",1,0,0,100,0,0,28
"1999","2466075",2,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",6,50,50,0,0,0,9.5
"1999","2466075",3,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",23,82.608695652174,13.04347826087,4.347826086957,0,0,5.43478260869565
"1999","2466080",3,"1060",NA,NA,8,25,75,0,0,0,6.75
"1999","2466130",2,"1060",NA,NA,6,83.333333333333,0,16.666666666667,0,0,10.1666666666667
"1999","2466150",2,"1060",NA,NA,1,100,0,0,0,0,3
"1999","2467015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",6,33.333333333333,66.666666666667,0,0,0,5
"1999","2467030",2,"1060","MONTRÃAL","BOIS-DES-FILION V",3,66.666666666667,33.333333333333,0,0,0,5
"1999","2467035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",1,100,0,0,0,0,3
"1999","2470025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",1,100,0,0,0,0,3
"1999","2471060",2,"1060","MONTRÃAL","L'ÃLE-PERROT V",1,0,100,0,0,0,6
"1999","2472005",3,"1060","MONTRÃAL","LAVAL V",1,0,100,0,0,0,12
"1999","2472010",2,"1060","MONTRÃAL","SAINTE-JULIE V",2,100,0,0,0,0,3
"1999","2472010",3,"1060","MONTRÃAL","SAINTE-JULIE V",6,0,100,0,0,0,6
"1999","2472025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",1,100,0,0,0,0,3
"1999","2473005",2,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,5
"1999","2473005",3,"1060","MONTRÃAL","LAVAL V",8,37.5,62.5,0,0,0,8
"1999","2473010",1,"1060","MONTRÃAL","SAINTE-JULIE V",2,100,0,0,0,0,4
"1999","2473010",2,"1060","MONTRÃAL","SAINTE-JULIE V",11,100,0,0,0,0,3
"1999","2473010",3,"1060","MONTRÃAL","SAINTE-JULIE V",2,50,50,0,0,0,4.5
"1999","2473030",2,"1060","MONTRÃAL","BOIS-DES-FILION V",2,50,50,0,0,0,6
"1999","2474005",2,"1060","MONTRÃAL","LAVAL V",5,80,0,20,0,0,10.4
"1999","2475010",2,"1060","MONTRÃAL","SAINTE-JULIE V",2,0,100,0,0,0,6
"1999","2475015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,100,0,0,0,6
"1999","2475015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,0,100,0,0,0,6
"1999","2475020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,100,0,0,0,0,3
"1999","3502048",1,"1265","OTTAWA","RUSSELL TP",NA,NA,NA,NA,NA,NA,NA
"1999","3506012",3,"1265",NA,NA,1,0,0,0,100,0,66
"1999","3506014",1,"1265",NA,NA,4,0,100,0,0,0,7.75
"1999","3506014",3,"1265",NA,NA,4,0,75,25,0,0,15
"1999","3506030",1,"1265","OTTAWA","MISSISSIPPI MILLS T",3,100,0,0,0,0,4
"1999","3519028",3,"2270","TORONTO","VAUGHAN CY",2,0,0,0,50,50,98
"1999","3519036",3,"2270","TORONTO","MARKHAM CY",2,0,0,100,0,0,45
"1999","3519038",3,"2270","TORONTO","RICHMOND HILL T",2,0,0,0,0,100,154
"1999","3520005",1,"2270","TORONTO","TORONTO C",NA,NA,NA,NA,NA,NA,NA
"1999","3520005",2,"2270","TORONTO","TORONTO C",9,33.333333333333,33.333333333333,11.111111111111,0,22.222222222222,37.7777777777778
"1999","3520005",3,"2270","TORONTO","TORONTO C",63,0,15.873015873016,23.809523809524,19.047619047619,41.269841269841,110.142857142857
"1999","3521005",3,"2270","TORONTO","TORONTO C",3,0,0,33.333333333333,0,66.666666666667,185
"1999","3524001",3,"2270","TORONTO","PICKERING CY",2,0,0,50,0,50,71
"1999","3524009",2,"2270","TORONTO","MILTON T",1,0,0,100,0,0,51
"1999","3524015",3,"2270","TORONTO","HALTON HILLS T",1,0,0,100,0,0,40
"1999","4806016",2,"0140","CALGARY","CALGARY CY",4,0,50,0,25,25,58.5
"1999","4806016",3,"0140","CALGARY","CALGARY CY",68,11.764705882353,25,50,8.823529411765,4.411764705882,37.6029411764706
"1999","4811016",2,"0340","EDMONTON","LEDUC CY",1,0,100,0,0,0,8
"1999","4811049",2,"0340","EDMONTON","SPRUCE GROVE CY",1,0,0,0,0,100,104
"1999","4811052",1,"0340","EDMONTON","STRATHCONA COUNTY SM",1,100,0,0,0,0,5
"1999","4811052",2,"0340","EDMONTON","STRATHCONA COUNTY SM",2,0,0,50,50,0,75.5
"1999","4811052",3,"0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,0,0,100,134
"1999","4811061",2,"0340","EDMONTON","EDMONTON CY",3,0,0,0,0,100,132.333333333333
"1999","4811061",3,"0340","EDMONTON","EDMONTON CY",20,5,5,70,10,10,51.4
"1999","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,0,0,100,0,0,39
"1999","5915004",3,"2410","VANCOUVER","SURREY CY",1,0,0,100,0,0,33
"1999","5915011",3,"2410","VANCOUVER","DELTA CY",1,0,100,0,0,0,13
"1999","5915015",3,"2410","VANCOUVER","RICHMOND CY",2,0,0,0,50,50,101
"1999","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1999","5915022",2,"2410","VANCOUVER","VANCOUVER CY",15,20,26.666666666667,13.333333333333,33.333333333333,6.666666666667,54
"1999","5915022",3,"2410","VANCOUVER","VANCOUVER CY",30,10,6.666666666667,53.333333333333,10,20,57.4333333333333
"1999","5915025",3,"2410","VANCOUVER","BURNABY CY",4,0,25,25,50,0,57.75
"1999","5915029",1,"2410","VANCOUVER","NEW WESTMINSTER CY",NA,NA,NA,NA,NA,NA,NA
"1999","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",5,0,80,20,0,0,18.4
"1999","5915034",1,"2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"1999","5915034",2,"2410","VANCOUVER","COQUITLAM CY",1,0,0,0,100,0,86
"1999","5915034",3,"2410","VANCOUVER","COQUITLAM CY",1,0,0,100,0,0,46
"1999","5915039",1,"2410","VANCOUVER","PORT COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"1999","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",1,0,0,0,100,0,75
"1999","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",1,0,0,100,0,0,45
"1999","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,100,0,0,60
"1999","5915051",2,"2410","VANCOUVER","NORTH VANCOUVER CY",1,100,0,0,0,0,3
"1999","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",5,0,40,0,60,0,51
"1999","5915075",2,"2410","VANCOUVER","MAPLE RIDGE CY",1,0,100,0,0,0,12
"2000","2452005",2,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,4
"2000","2455055",2,"1060","MONTRÃAL","POINTE-DES-CASCADES VL",2,50,0,50,0,0,27
"2000","2457005",2,"1060","MONTRÃAL","LAVAL V",2,100,0,0,0,0,3
"2000","2457015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",4,0,100,0,0,0,9
"2000","2457030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",1,0,100,0,0,0,8
"2000","2457035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",4,100,0,0,0,0,3
"2000","2457040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",4,50,50,0,0,0,4.5
"2000","2457040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",1,0,100,0,0,0,6
"2000","2458005",2,"1060","MONTRÃAL","LAVAL V",2,0,100,0,0,0,6
"2000","2458005",3,"1060","MONTRÃAL","LAVAL V",6,66.666666666667,33.333333333333,0,0,0,4.66666666666667
"2000","2458010",1,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,12
"2000","2458010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,12
"2000","2458015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,0,100,0,0,24
"2000","2458020",2,"1060","MONTRÃAL","ROSEMÃRE V",4,100,0,0,0,0,3
"2000","2458020",3,"1060","MONTRÃAL","ROSEMÃRE V",15,46.666666666667,53.333333333333,0,0,0,5.46666666666667
"2000","2458030",1,"1060","MONTRÃAL","BOIS-DES-FILION V",1,100,0,0,0,0,3
"2000","2458030",2,"1060","MONTRÃAL","BOIS-DES-FILION V",1,100,0,0,0,0,3
"2000","2458030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",14,35.714285714286,64.285714285714,0,0,0,4.92857142857143
"2000","2459005",3,"1060","MONTRÃAL","LAVAL V",3,100,0,0,0,0,3
"2000","2459010",2,"1060","MONTRÃAL","SAINTE-JULIE V",7,85.714285714286,14.285714285714,0,0,0,3.42857142857143
"2000","2459010",3,"1060","MONTRÃAL","SAINTE-JULIE V",6,50,50,0,0,0,9.5
"2000","2459020",2,"1060","MONTRÃAL","ROSEMÃRE V",4,100,0,0,0,0,3
"2000","2459020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"2000","2460010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,7
"2000","2460015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,6
"2000","2464010",1,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,6
"2000","2464010",2,"1060","MONTRÃAL","SAINTE-JULIE V",5,0,100,0,0,0,14
"2000","2464010",3,"1060","MONTRÃAL","SAINTE-JULIE V",4,0,100,0,0,0,6
"2000","2464015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",3,33.333333333333,66.666666666667,0,0,0,12
"2000","2464015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",2,0,100,0,0,0,6
"2000","2464020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,8
"2000","2465005",2,"1060","MONTRÃAL","LAVAL V",4,75,25,0,0,0,4
"2000","2465005",3,"1060","MONTRÃAL","LAVAL V",42,9.52380952381,90.47619047619,0,0,0,10
"2000","2466010",3,"1060","MONTRÃAL","SAINTE-JULIE V",2,0,50,0,50,0,42
"2000","2466015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,0,0,0,100,114
"2000","2466020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,100,0,0,0,0,3
"2000","2466025",1,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",1,100,0,0,0,0,4
"2000","2466025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",9,66.666666666667,11.111111111111,11.111111111111,0,11.111111111111,59.3333333333333
"2000","2466025",3,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",111,46.846846846847,47.747747747748,4.504504504505,0.900900900901,0,7.52252252252252
"2000","2466030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",3,0,100,0,0,0,8
"2000","2466035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",8,50,12.5,0,25,12.5,37
"2000","2466040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",1,0,0,0,0,100,106
"2000","2466040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",6,0,83.333333333333,16.666666666667,0,0,10.3333333333333
"2000","2466065",3,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",6,83.333333333333,16.666666666667,0,0,0,5.83333333333333
"2000","2466070",3,"1060","MONTRÃAL","PINCOURT V",1,0,0,0,100,0,70
"2000","2466075",2,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",2,0,100,0,0,0,16
"2000","2466075",3,"1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",21,57.142857142857,23.809523809524,19.047619047619,0,0,11.2380952380952
"2000","2466080",3,"1060",NA,NA,14,42.857142857143,57.142857142857,0,0,0,5.35714285714286
"2000","2466085",3,"1060",NA,NA,3,0,100,0,0,0,9.33333333333333
"2000","2466095",2,"1060","MONTRÃAL","L'ÃLE-CADIEUX V",1,0,0,0,0,100,137
"2000","2466140",3,"1060",NA,NA,1,0,0,0,100,0,77
"2000","2467015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",4,75,25,0,0,0,3.75
"2000","2467015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",6,33.333333333333,66.666666666667,0,0,0,5
"2000","2467020",2,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,16
"2000","2467020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,100,0,0,0,0,3
