"ref_yy","CSDuid","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"1991","2456120","1060",NA,NA,35,57.142857142857,42.857142857143,0,0,0,4.54285714285714
"1991","2456280","1060",NA,NA,1,100,0,0,0,0,3
"1991","2456310","1060",NA,NA,2,100,0,0,0,0,3.5
"1991","2456400","1060",NA,NA,27,66.666666666667,33.333333333333,0,0,0,6.40740740740741
"1991","2456450","1060",NA,NA,2,0,100,0,0,0,15
"1991","2456650","1060",NA,NA,33,81.818181818182,12.121212121212,6.060606060606,0,0,5.51515151515152
"1991","2456750","1060",NA,NA,2,100,0,0,0,0,3
"1991","2457150","1060",NA,NA,3,0,100,0,0,0,6
"1991","2457280","1060",NA,NA,17,100,0,0,0,0,3
"1991","2457320","1060",NA,NA,2,100,0,0,0,0,3
"1991","2462110","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2462200","1060",NA,NA,23,17.391304347826,73.913043478261,8.695652173913,0,0,9.69565217391304
"1991","2462240","1060",NA,NA,12,8.333333333333,83.333333333333,0,8.333333333333,0,15.0833333333333
"1991","2462260","1060",NA,NA,2,0,50,0,0,50,67.5
"1991","2462280","1060",NA,NA,13,84.615384615385,15.384615384615,0,0,0,3.46153846153846
"1991","2462510","1060",NA,NA,3,66.666666666667,33.333333333333,0,0,0,4
"1991","2463110","1060",NA,NA,32,84.375,15.625,0,0,0,3.90625
"1991","2463130","1060",NA,NA,3,66.666666666667,33.333333333333,0,0,0,8.66666666666667
"1991","2463150","1060",NA,NA,25,56,44,0,0,0,5.12
"1991","2463190","1060",NA,NA,29,82.758620689655,13.793103448276,3.448275862069,0,0,4.41379310344828
"1991","2463200","1060",NA,NA,4,100,0,0,0,0,3
"1991","2463220","1060",NA,NA,14,92.857142857143,0,7.142857142857,0,0,5.78571428571429
"1991","2463250","1060",NA,NA,1,0,100,0,0,0,16
"1991","2464500","1060",NA,NA,67,65.671641791045,32.835820895522,0,0,1.492537313433,7.08955223880597
"1991","2465160","1060",NA,NA,1,100,0,0,0,0,3
"1991","2465180","1060",NA,NA,6,33.333333333333,33.333333333333,33.333333333333,0,0,20
"1991","2465200","1060",NA,NA,9,55.555555555556,33.333333333333,0,11.111111111111,0,15.6666666666667
"1991","2465260","1060",NA,NA,169,43.195266272189,49.704142011834,4.14201183432,1.183431952663,1.775147928994,10.4023668639053
"1991","2465320","1060",NA,NA,4,0,100,0,0,0,6.75
"1991","2465340","1060",NA,NA,18,88.888888888889,11.111111111111,0,0,0,4.38888888888889
"1991","2465400","1060",NA,NA,3,100,0,0,0,0,3
"1991","2465420","1060",NA,NA,7,14.285714285714,85.714285714286,0,0,0,8.57142857142857
"1991","2465480","1060",NA,NA,2,0,0,50,50,0,73
"1991","2465660","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2465700","1060",NA,NA,30,40,53.333333333333,6.666666666667,0,0,7.33333333333333
"1991","2466300","1060",NA,NA,5,40,60,0,0,0,10.8
"1991","2466380","1060",NA,NA,1,0,100,0,0,0,17
"1991","2466420","1060",NA,NA,9,0,100,0,0,0,8.44444444444444
"1991","2466500","1060",NA,NA,20,70,30,0,0,0,4.8
"1991","2466600","1060",NA,NA,1,100,0,0,0,0,3
"1991","2466700","1060",NA,NA,12,83.333333333333,16.666666666667,0,0,0,4.83333333333333
"1991","2469480","1060",NA,NA,2,0,100,0,0,0,7
"1991","2469600","1060",NA,NA,9,11.111111111111,88.888888888889,0,0,0,8.22222222222222
"1991","2470460","1060",NA,NA,1,0,100,0,0,0,8
"1991","2472150","1060",NA,NA,11,72.727272727273,27.272727272727,0,0,0,5.81818181818182
"1991","2472180","1060",NA,NA,3,0,100,0,0,0,10.3333333333333
"1991","2472210","1060",NA,NA,1,0,100,0,0,0,6
"1991","2472230","1060",NA,NA,1,0,100,0,0,0,6
"1991","2472260","1060",NA,NA,7,28.571428571429,71.428571428571,0,0,0,5.14285714285714
"1991","2472400","1060",NA,NA,5,80,20,0,0,0,3.6
"1991","2473120","1060",NA,NA,21,47.619047619048,47.619047619048,4.761904761905,0,0,6.66666666666667
"1991","2473180","1060",NA,NA,23,95.652173913043,4.347826086957,0,0,0,3.65217391304348
"1991","2473200","1060",NA,NA,2,0,100,0,0,0,8
"1991","2473240","1060",NA,NA,1,0,100,0,0,0,6
"1991","2473300","1060",NA,NA,2,100,0,0,0,0,4
"1991","2473580","1060",NA,NA,1,100,0,0,0,0,3
"1991","2473650","1060",NA,NA,36,80.555555555556,19.444444444444,0,0,0,3.58333333333333
"1991","3502037","1265",NA,NA,1,100,0,0,0,0,4
"1991","3502039","1265",NA,NA,1,100,0,0,0,0,4
"1991","3506014","1265",NA,NA,35,0,37.142857142857,34.285714285714,20,8.571428571429,45.4571428571429
"1991","3518001","2270","TORONTO","PICKERING CY",1,0,0,100,0,0,45
"1991","3518005","2270","TORONTO","AJAX T",2,0,0,50,50,0,65
"1991","3518029","2270","TORONTO","UXBRIDGE TP",1,100,0,0,0,0,4
"1991","3519028","2270","TORONTO","VAUGHAN CY",1,0,0,0,100,0,65
"1991","3519036","2270","TORONTO","MARKHAM CY",1,0,0,0,100,0,100
"1991","3519048","2270","TORONTO","NEWMARKET T",2,0,0,0,0,100,125.5
"1991","3520001","2270","TORONTO","PICKERING CY",15,0,46.666666666667,26.666666666667,13.333333333333,13.333333333333,47.7333333333333
"1991","3520004","2270",NA,NA,26,11.538461538462,30.769230769231,26.923076923077,3.846153846154,26.923076923077,56.6538461538462
"1991","3520006","2270",NA,NA,1,0,0,0,100,0,61
"1991","3520008","2270",NA,NA,4,0,0,0,25,75,126
"1991","3520014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",2,0,0,0,0,100,178.5
"1991","3520019","2270",NA,NA,3,0,0,0,66.666666666667,33.333333333333,102.666666666667
"1991","3521005","2270","TORONTO","AJAX T",12,0,25,25,8.333333333333,41.666666666667,72.5833333333333
"1991","3521010","2270","TORONTO","BRAMPTON CY",3,0,0,0,0,100,134.333333333333
"1991","3521024","2270","TORONTO","CALEDON T",2,0,0,100,0,0,31.5
"1991","3522014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,0,0,100,0,0,30
"1991","3524001","2270","TORONTO","PICKERING CY",3,0,0,33.333333333333,0,66.666666666667,110.333333333333
"1991","3524015","2270","TORONTO","HALTON HILLS T",5,0,60,0,20,20,54.8
"1991","3543004","2270",NA,NA,2,0,0,100,0,0,53
"1991","3543012","2270","TORONTO","MONO T",NA,NA,NA,NA,NA,NA,NA
"1991","4806016","0140","CALGARY","CALGARY CY",16,56.25,25,18.75,0,0,10.75
"1991","4811049","0340","EDMONTON","SPRUCE GROVE CY",1,0,100,0,0,0,12
"1991","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",NA,NA,NA,NA,NA,NA,NA
"1991","4811061","0340","EDMONTON","EDMONTON CY",12,8.333333333333,50,33.333333333333,8.333333333333,0,27.25
"1991","4811062","0340","EDMONTON","ST. ALBERT CY",1,0,0,100,0,0,31
"1991","5911019","2410",NA,NA,1,0,0,100,0,0,26
"1991","5911025","2410","VANCOUVER","BURNABY CY",6,16.666666666667,0,83.333333333333,0,0,31.1666666666667
"1991","5913011","2410","VANCOUVER","DELTA DM",16,68.75,25,6.25,0,0,7.0625
"1991","5913018","2410",NA,NA,9,0,100,0,0,0,9.33333333333333
"1991","5915004","2410","VANCOUVER","SURREY CY",15,0,53.333333333333,33.333333333333,6.666666666667,6.666666666667,33.8
"1991","5915007","2410","VANCOUVER","WHITE ROCK CY",6,0,50,50,0,0,26.3333333333333
"1991","5915011","2410","VANCOUVER","DELTA DM",3,0,0,100,0,0,31.6666666666667
"1991","5915015","2410","VANCOUVER","RICHMOND CY",8,0,25,37.5,25,12.5,47.875
"1991","5915018","2410",NA,NA,1,0,0,100,0,0,28
"1991","5915022","2410","VANCOUVER","VANCOUVER CY",64,7.8125,40.625,39.0625,6.25,6.25,36.0625
"1991","5915025","2410","VANCOUVER","BURNABY CY",14,0,7.142857142857,71.428571428571,21.428571428571,0,46.2857142857143
"1991","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",5,0,20,60,0,20,51.8
"1991","5915034","2410","VANCOUVER","COQUITLAM CY",7,0,0,71.428571428571,28.571428571429,0,47.4285714285714
"1991","5915039","2410","VANCOUVER","PORT COQUITLAM CY",5,0,20,80,0,0,32.8
"1991","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",3,0,0,33.333333333333,33.333333333333,33.333333333333,96.3333333333333
"1991","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",1,0,0,100,0,0,39
"1991","5915055","2410","VANCOUVER","WEST VANCOUVER DM",6,0,33.333333333333,33.333333333333,33.333333333333,0,44.3333333333333
"1991","5915063","2410",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2452700","1060",NA,NA,10,60,40,0,0,0,4.7
"1992","2456120","1060",NA,NA,48,64.583333333333,35.416666666667,0,0,0,4.10416666666667
"1992","2456280","1060",NA,NA,4,50,50,0,0,0,7.75
"1992","2456310","1060",NA,NA,5,80,0,20,0,0,8.4
"1992","2456400","1060",NA,NA,21,61.904761904762,28.571428571429,9.52380952381,0,0,7.04761904761905
"1992","2456450","1060",NA,NA,4,50,50,0,0,0,7.5
"1992","2456500","1060",NA,NA,1,0,0,100,0,0,24
"1992","2456580","1060",NA,NA,4,50,50,0,0,0,7.5
"1992","2456650","1060",NA,NA,17,94.117647058824,0,5.882352941176,0,0,4.35294117647059
"1992","2456750","1060",NA,NA,3,100,0,0,0,0,3
"1992","2457150","1060",NA,NA,12,0,100,0,0,0,6
"1992","2457280","1060",NA,NA,10,90,10,0,0,0,4.6
"1992","2457320","1060",NA,NA,19,94.736842105263,5.263157894737,0,0,0,3.73684210526316
"1992","2462110","1060",NA,NA,1,0,0,100,0,0,60
"1992","2462200","1060",NA,NA,11,72.727272727273,9.090909090909,0,18.181818181818,0,14.2727272727273
"1992","2462240","1060",NA,NA,1,100,0,0,0,0,4
"1992","2462260","1060",NA,NA,1,100,0,0,0,0,3
"1992","2462280","1060",NA,NA,5,60,40,0,0,0,4.4
"1992","2462510","1060",NA,NA,5,40,60,0,0,0,4.8
"1992","2463110","1060",NA,NA,30,86.666666666667,13.333333333333,0,0,0,3.8
"1992","2463130","1060",NA,NA,5,100,0,0,0,0,3
"1992","2463150","1060",NA,NA,4,50,0,25,25,0,27.5
"1992","2463190","1060",NA,NA,15,100,0,0,0,0,3
"1992","2463200","1060",NA,NA,2,100,0,0,0,0,3
"1992","2463220","1060",NA,NA,22,86.363636363636,4.545454545455,9.090909090909,0,0,6.95454545454545
"1992","2463250","1060",NA,NA,7,85.714285714286,14.285714285714,0,0,0,4.28571428571429
"1992","2464500","1060",NA,NA,54,55.555555555556,42.592592592593,1.851851851852,0,0,7.09259259259259
"1992","2465180","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2465200","1060",NA,NA,4,25,50,0,25,0,29.25
"1992","2465260","1060",NA,NA,142,48.591549295775,43.661971830986,5.633802816901,2.112676056338,0,8.95070422535211
"1992","2465320","1060",NA,NA,4,0,100,0,0,0,6
"1992","2465340","1060",NA,NA,34,88.235294117647,8.823529411765,2.941176470588,0,0,4.02941176470588
"1992","2465400","1060",NA,NA,2,100,0,0,0,0,3
"1992","2465420","1060",NA,NA,1,100,0,0,0,0,3
"1992","2465480","1060",NA,NA,3,66.666666666667,0,33.333333333333,0,0,18
"1992","2465500","1060",NA,NA,1,0,0,100,0,0,33
"1992","2465700","1060",NA,NA,14,28.571428571429,64.285714285714,7.142857142857,0,0,9.21428571428571
"1992","2465740","1060",NA,NA,1,0,100,0,0,0,12
"1992","2466300","1060",NA,NA,4,50,50,0,0,0,8.5
"1992","2466380","1060",NA,NA,7,57.142857142857,42.857142857143,0,0,0,4.85714285714286
"1992","2466420","1060",NA,NA,1,0,100,0,0,0,16
"1992","2466500","1060",NA,NA,17,52.941176470588,47.058823529412,0,0,0,5.11764705882353
"1992","2466600","1060",NA,NA,2,100,0,0,0,0,3
"1992","2466700","1060",NA,NA,13,69.230769230769,30.769230769231,0,0,0,4.69230769230769
"1992","2469600","1060",NA,NA,5,80,20,0,0,0,4.8
"1992","2470110","1060",NA,NA,1,0,100,0,0,0,6
"1992","2470180","1060",NA,NA,1,0,100,0,0,0,15
"1992","2471120","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2472150","1060",NA,NA,8,87.5,12.5,0,0,0,4.75
"1992","2472210","1060",NA,NA,2,100,0,0,0,0,3
"1992","2472230","1060",NA,NA,1,0,100,0,0,0,7
"1992","2472260","1060",NA,NA,5,20,80,0,0,0,6.6
"1992","2472400","1060",NA,NA,3,66.666666666667,33.333333333333,0,0,0,4.66666666666667
"1992","2473120","1060",NA,NA,20,40,55,5,0,0,7.2
"1992","2473180","1060",NA,NA,24,100,0,0,0,0,3.08333333333333
"1992","2473240","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2473300","1060",NA,NA,2,50,50,0,0,0,5
"1992","2473650","1060",NA,NA,19,89.473684210526,10.526315789474,0,0,0,3.42105263157895
"1992","3502039","1265",NA,NA,3,100,0,0,0,0,3.66666666666667
"1992","3506006","1265",NA,NA,4,0,100,0,0,0,13
"1992","3506012","1265",NA,NA,6,16.666666666667,33.333333333333,16.666666666667,33.333333333333,0,34.3333333333333
"1992","3506014","1265",NA,NA,40,2.5,60,15,15,7.5,34.975
"1992","3506030","1265","OTTAWA","MISSISSIPPI MILLS T",1,0,0,100,0,0,45
"1992","3518005","2270","TORONTO","AJAX T",2,0,50,0,50,0,50.5
"1992","3519028","2270","TORONTO","VAUGHAN CY",1,0,0,100,0,0,30
"1992","3519038","2270","TORONTO","RICHMOND HILL T",2,0,100,0,0,0,12
"1992","3519046","2270","TORONTO","AURORA T",1,0,0,0,100,0,80
"1992","3519048","2270","TORONTO","NEWMARKET T",2,0,0,0,50,50,109
"1992","3520001","2270","TORONTO","PICKERING CY",9,0,11.111111111111,22.222222222222,11.111111111111,55.555555555556,106.111111111111
"1992","3520004","2270",NA,NA,22,22.727272727273,4.545454545455,9.090909090909,13.636363636364,50,91.3636363636364
"1992","3520006","2270",NA,NA,3,0,0,100,0,0,42.6666666666667
"1992","3520008","2270",NA,NA,14,0,7.142857142857,14.285714285714,14.285714285714,64.285714285714,125.428571428571
"1992","3520014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",2,0,0,0,50,50,101.5
"1992","3520019","2270",NA,NA,24,0,41.666666666667,20.833333333333,12.5,25,54.375
"1992","3521005","2270","TORONTO","AJAX T",10,0,0,10,10,80,133.7
"1992","3521010","2270","TORONTO","BRAMPTON CY",11,54.545454545455,18.181818181818,9.090909090909,0,18.181818181818,29.2727272727273
"1992","3524001","2270","TORONTO","PICKERING CY",1,0,0,0,100,0,100
"1992","4806014","0140","CALGARY","ROCKY VIEW COUNTY MD",1,0,100,0,0,0,18
"1992","4806016","0140","CALGARY","CALGARY CY",14,71.428571428571,7.142857142857,21.428571428571,0,0,11.1428571428571
"1992","4811019","0340","EDMONTON","CALMAR T",NA,NA,NA,NA,NA,NA,NA
"1992","4811048","0340","EDMONTON","STONY PLAIN T",1,0,0,100,0,0,22
"1992","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",1,0,100,0,0,0,20
"1992","4811056","0340","EDMONTON","FORT SASKATCHEWAN CY",1,0,100,0,0,0,20
"1992","4811061","0340","EDMONTON","EDMONTON CY",19,0,42.105263157895,26.315789473684,26.315789473684,5.263157894737,41.1578947368421
"1992","4811062","0340","EDMONTON","ST. ALBERT CY",1,0,0,100,0,0,24
"1992","5911019","2410",NA,NA,2,0,0,100,0,0,36.5
"1992","5911025","2410","VANCOUVER","BURNABY CY",12,8.333333333333,58.333333333333,33.333333333333,0,0,16.5833333333333
"1992","5913011","2410","VANCOUVER","DELTA DM",23,52.173913043478,26.086956521739,21.739130434783,0,0,12.2173913043478
"1992","5913018","2410",NA,NA,4,0,50,50,0,0,31
"1992","5915004","2410","VANCOUVER","SURREY CY",27,11.111111111111,22.222222222222,48.148148148148,14.814814814815,3.703703703704,36.7407407407407
"1992","5915007","2410","VANCOUVER","WHITE ROCK CY",7,14.285714285714,57.142857142857,28.571428571429,0,0,15.2857142857143
"1992","5915011","2410","VANCOUVER","DELTA DM",5,0,60,40,0,0,25.6
"1992","5915015","2410","VANCOUVER","RICHMOND CY",10,10,0,70,10,10,50.9
"1992","5915018","2410",NA,NA,2,0,0,50,0,50,89
"1992","5915022","2410","VANCOUVER","VANCOUVER CY",67,8.955223880597,28.358208955224,43.283582089552,10.44776119403,8.955223880597,41.044776119403
"1992","5915025","2410","VANCOUVER","BURNABY CY",13,0,7.692307692308,53.846153846154,15.384615384615,23.076923076923,61.6153846153846
"1992","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",9,0,0,77.777777777778,22.222222222222,0,54.7777777777778
"1992","5915034","2410","VANCOUVER","COQUITLAM CY",14,0,50,14.285714285714,14.285714285714,21.428571428571,48.0714285714286
"1992","5915039","2410","VANCOUVER","PORT COQUITLAM CY",4,0,25,75,0,0,32.5
"1992","5915043","2410","VANCOUVER","PORT MOODY CY",1,0,100,0,0,0,18
"1992","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",5,0,60,40,0,0,26.2
"1992","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",4,50,25,25,0,0,12.25
"1992","5915055","2410","VANCOUVER","WEST VANCOUVER DM",4,0,100,0,0,0,14
"1993","2452700","1060",NA,NA,2,50,50,0,0,0,4.5
"1993","2452780","1060",NA,NA,6,0,100,0,0,0,7
"1993","2456120","1060",NA,NA,21,90.47619047619,9.52380952381,0,0,0,3.47619047619048
"1993","2456280","1060",NA,NA,1,0,100,0,0,0,6
"1993","2456310","1060",NA,NA,1,0,0,100,0,0,27
"1993","2456400","1060",NA,NA,7,28.571428571429,14.285714285714,57.142857142857,0,0,20.1428571428571
"1993","2456500","1060",NA,NA,2,100,0,0,0,0,3
"1993","2456580","1060",NA,NA,2,50,50,0,0,0,10.5
"1993","2456650","1060",NA,NA,8,75,12.5,12.5,0,0,9.125
"1993","2456750","1060",NA,NA,3,100,0,0,0,0,3
"1993","2457150","1060",NA,NA,14,14.285714285714,85.714285714286,0,0,0,5.57142857142857
"1993","2457280","1060",NA,NA,3,33.333333333333,66.666666666667,0,0,0,5.66666666666667
"1993","2457320","1060",NA,NA,26,96.153846153846,3.846153846154,0,0,0,3.19230769230769
"1993","2462110","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","2462200","1060",NA,NA,9,11.111111111111,66.666666666667,11.111111111111,11.111111111111,0,17.6666666666667
"1993","2462240","1060",NA,NA,3,0,100,0,0,0,6
"1993","2462260","1060",NA,NA,1,0,100,0,0,0,6
"1993","2462280","1060",NA,NA,4,50,50,0,0,0,7.5
"1993","2462510","1060",NA,NA,5,80,20,0,0,0,3.6
"1993","2463110","1060",NA,NA,21,100,0,0,0,0,3
"1993","2463150","1060",NA,NA,9,55.555555555556,44.444444444444,0,0,0,5.22222222222222
"1993","2463190","1060",NA,NA,8,87.5,12.5,0,0,0,3.625
"1993","2463200","1060",NA,NA,6,0,100,0,0,0,6
"1993","2463220","1060",NA,NA,14,71.428571428571,28.571428571429,0,0,0,5.07142857142857
"1993","2463250","1060",NA,NA,7,85.714285714286,14.285714285714,0,0,0,4.28571428571429
"1993","2464500","1060",NA,NA,32,68.75,28.125,3.125,0,0,6.28125
"1993","2465180","1060",NA,NA,6,0,83.333333333333,16.666666666667,0,0,11.6666666666667
"1993","2465220","1060",NA,NA,4,75,0,0,25,0,25.25
"1993","2465260","1060",NA,NA,109,56.880733944954,34.862385321101,6.422018348624,1.834862385321,0,9.15596330275229
"1993","2465280","1060",NA,NA,2,0,50,50,0,0,18
"1993","2465320","1060",NA,NA,5,0,60,20,20,0,29.4
"1993","2465340","1060",NA,NA,46,73.913043478261,19.565217391304,6.521739130435,0,0,5.89130434782609
"1993","2465420","1060",NA,NA,3,33.333333333333,33.333333333333,33.333333333333,0,0,13.6666666666667
"1993","2465480","1060",NA,NA,5,80,0,20,0,0,9.6
"1993","2465500","1060",NA,NA,2,0,0,100,0,0,34
"1993","2465660","1060",NA,NA,1,100,0,0,0,0,3
"1993","2465700","1060",NA,NA,8,0,100,0,0,0,7.875
"1993","2465720","1060",NA,NA,1,100,0,0,0,0,5
"1993","2466300","1060",NA,NA,3,0,100,0,0,0,10.6666666666667
"1993","2466380","1060",NA,NA,2,50,50,0,0,0,5
"1993","2466420","1060",NA,NA,8,0,100,0,0,0,8
"1993","2466500","1060",NA,NA,17,29.411764705882,70.588235294118,0,0,0,6.05882352941176
"1993","2466600","1060",NA,NA,2,100,0,0,0,0,3
"1993","2466700","1060",NA,NA,9,100,0,0,0,0,3
"1993","2470180","1060",NA,NA,2,100,0,0,0,0,3
"1993","2471120","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","2472150","1060",NA,NA,6,16.666666666667,83.333333333333,0,0,0,6.5
"1993","2472200","1060",NA,NA,1,0,100,0,0,0,8
"1993","2472210","1060",NA,NA,2,100,0,0,0,0,3
"1993","2472400","1060",NA,NA,2,0,100,0,0,0,6
"1993","2473120","1060",NA,NA,8,50,50,0,0,0,5
"1993","2473180","1060",NA,NA,25,96,4,0,0,0,3.12
"1993","2473240","1060",NA,NA,2,0,100,0,0,0,6
"1993","2473650","1060",NA,NA,14,92.857142857143,7.142857142857,0,0,0,3.35714285714286
"1993","3502039","1265",NA,NA,1,0,0,100,0,0,55
"1993","3506004","1265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","3506006","1265",NA,NA,17,0,100,0,0,0,10.7058823529412
"1993","3506014","1265",NA,NA,11,18.181818181818,54.545454545455,0,18.181818181818,9.090909090909,32.9090909090909
"1993","3506030","1265","OTTAWA","MISSISSIPPI MILLS T",7,0,85.714285714286,14.285714285714,0,0,13.1428571428571
"1993","3518001","2270","TORONTO","PICKERING CY",1,0,0,0,0,100,105
"1993","3518005","2270","TORONTO","AJAX T",1,0,0,0,100,0,82
"1993","3519028","2270","TORONTO","VAUGHAN CY",3,0,0,0,0,100,124.666666666667
"1993","3519036","2270","TORONTO","MARKHAM CY",1,0,100,0,0,0,14
"1993","3519038","2270","TORONTO","RICHMOND HILL T",6,0,66.666666666667,16.666666666667,16.666666666667,0,25.3333333333333
"1993","3519046","2270","TORONTO","AURORA T",1,0,100,0,0,0,8
"1993","3520001","2270","TORONTO","PICKERING CY",5,0,40,40,0,20,55
"1993","3520004","2270",NA,NA,21,0,14.285714285714,33.333333333333,28.571428571429,23.809523809524,64.2857142857143
"1993","3520006","2270",NA,NA,1,0,0,0,0,100,164
"1993","3520008","2270",NA,NA,5,0,0,40,60,0,62
"1993","3520014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",2,0,0,0,0,100,118.5
"1993","3520019","2270",NA,NA,2,0,0,0,0,100,118
"1993","3521005","2270","TORONTO","AJAX T",10,0,0,40,10,50,92.2
"1993","3521010","2270","TORONTO","BRAMPTON CY",2,0,0,0,0,100,118.5
"1993","3524015","2270","TORONTO","HALTON HILLS T",1,0,0,0,0,100,168
"1993","3543012","2270","TORONTO","MONO T",1,0,0,100,0,0,46
"1993","4806016","0140","CALGARY","CALGARY CY",16,43.75,43.75,6.25,6.25,0,15
"1993","4811048","0340","EDMONTON","STONY PLAIN T",1,0,0,100,0,0,22
"1993","4811049","0340","EDMONTON","SPRUCE GROVE CY",1,0,100,0,0,0,16
"1993","4811061","0340","EDMONTON","EDMONTON CY",23,13.04347826087,17.391304347826,43.478260869565,21.739130434783,4.347826086957,44.7391304347826
"1993","4811062","0340","EDMONTON","ST. ALBERT CY",2,0,0,100,0,0,35
"1993","5911019","2410",NA,NA,10,20,30,30,20,0,30
"1993","5911025","2410","VANCOUVER","BURNABY CY",13,7.692307692308,15.384615384615,76.923076923077,0,0,32.1538461538462
"1993","5913011","2410","VANCOUVER","DELTA DM",6,16.666666666667,66.666666666667,0,16.666666666667,0,19.6666666666667
"1993","5913018","2410",NA,NA,7,0,71.428571428571,28.571428571429,0,0,14.4285714285714
"1993","5915004","2410","VANCOUVER","SURREY CY",54,16.666666666667,5.555555555556,59.259259259259,11.111111111111,7.407407407407,38.5185185185185
"1993","5915007","2410","VANCOUVER","WHITE ROCK CY",3,0,33.333333333333,33.333333333333,0,33.333333333333,50.3333333333333
