"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"12386","2011-2","0340",4,2,"June 30, 2011","EDMONTON",11,3,3.66666666666667,0,2011,2,"1215023.88",0.0905332000552944
"12387","2011-2","0340",4,3,"June 30, 2011","EDMONTON",701,128,5.4765625,0,2011,2,"1215023.88",5.76943393079649
"12388","2011-2","0340",5,2,"June 30, 2011","EDMONTON",728,10,72.8,0.5,2011,2,"1215023.88",5.99165178547767
"12389","2011-2","0340",5,3,"June 30, 2011","EDMONTON",2932,51,57.4901960784314,1.01960784313725,2011,2,"1215023.88",24.131212960193
"12390","2011-2","2680",1,1,"June 30, 2011","WINNIPEG",1016,1016,1,0,2011,2,"749757.063",13.5510560705448
"12391","2011-2","2680",1,3,"June 30, 2011","WINNIPEG",13,13,1,0,2011,2,"749757.063",0.173389496965632
"12392","2011-2","2680",2,1,"June 30, 2011","WINNIPEG",30,15,2,0,2011,2,"749757.063",0.400129608382229
"12393","2011-2","2680",4,1,"June 30, 2011","WINNIPEG",4,1,4,0,2011,2,"749757.063",0.0533506144509638
"12394","2011-2","2680",4,2,"June 30, 2011","WINNIPEG",66,9,7.33333333333333,0,2011,2,"749757.063",0.880285138440903
"12395","2011-2","2680",4,3,"June 30, 2011","WINNIPEG",78,16,4.875,0,2011,2,"749757.063",1.04033698179379
"12396","2011-2","2680",5,2,"June 30, 2011","WINNIPEG",673,10,67.3,2.9,2011,2,"749757.063",8.97624088137466
"12397","2011-2","2680",5,3,"June 30, 2011","WINNIPEG",397,13,30.5384615384615,2.15384615384615,2011,2,"749757.063",5.29504848425816
"12398","2011-3","0340",1,1,"September 30, 2011","EDMONTON",3401,3401,1,0,2011,3,"1222116.8399999999",27.8287630829144
"12399","2011-3","0340",1,2,"September 30, 2011","EDMONTON",9,9,1,0,2011,3,"1222116.8399999999",0.0736427132449955
"12400","2011-3","0340",1,3,"September 30, 2011","EDMONTON",15,15,1,0,2011,3,"1222116.8399999999",0.122737855408326
"12401","2011-3","0340",2,1,"September 30, 2011","EDMONTON",800,400,2,0,2011,3,"1222116.8399999999",6.54601895511071
"12402","2011-3","0340",2,2,"September 30, 2011","EDMONTON",4,2,2,0,2011,3,"1222116.8399999999",0.0327300947755535
"12403","2011-3","0340",2,3,"September 30, 2011","EDMONTON",154,77,2,0,2011,3,"1222116.8399999999",1.26010864885881
"12404","2011-3","0340",4,1,"September 30, 2011","EDMONTON",61,18,3.38888888888889,0,2011,3,"1222116.8399999999",0.499133945327192
"12405","2011-3","0340",4,2,"September 30, 2011","EDMONTON",4,1,4,0,2011,3,"1222116.8399999999",0.0327300947755535
"12406","2011-3","0340",4,3,"September 30, 2011","EDMONTON",607,106,5.72641509433962,0,2011,3,"1222116.8399999999",4.96679188219025
"12407","2011-3","0340",5,2,"September 30, 2011","EDMONTON",826,10,82.6,0.2,2011,3,"1222116.8399999999",6.75876457115181
"12408","2011-3","0340",5,3,"September 30, 2011","EDMONTON",3007,55,54.6727272727273,1.27272727272727,2011,3,"1222116.8399999999",24.6048487475224
"12409","2011-3","2680",1,1,"September 30, 2011","WINNIPEG",1023,1023,1,0,2011,3,"753109.156",13.5836882588638
"12410","2011-3","2680",1,3,"September 30, 2011","WINNIPEG",17,17,1,0,2011,3,"753109.156",0.225730889932242
"12411","2011-3","2680",2,1,"September 30, 2011","WINNIPEG",18,9,2,0,2011,3,"753109.156",0.239009177575316
"12412","2011-3","2680",2,3,"September 30, 2011","WINNIPEG",2,1,2,0,2011,3,"753109.156",0.0265565752861462
"12413","2011-3","2680",4,1,"September 30, 2011","WINNIPEG",4,1,4,0,2011,3,"753109.156",0.0531131505722923
"12414","2011-3","2680",4,2,"September 30, 2011","WINNIPEG",112,17,6.58823529411765,0,2011,3,"753109.156",1.48716821602419
"12415","2011-3","2680",4,3,"September 30, 2011","WINNIPEG",79,15,5.26666666666667,0,2011,3,"753109.156",1.04898472380277
"12416","2011-3","2680",5,2,"September 30, 2011","WINNIPEG",794,11,72.1818181818182,2.09090909090909,2011,3,"753109.156",10.5429603886
"12417","2011-3","2680",5,3,"September 30, 2011","WINNIPEG",331,12,27.5833333333333,1.75,2011,3,"753109.156",4.39511320985719
"12418","2011-4","0340",1,1,"December 31, 2011","EDMONTON",3373,3373,1,0,2011,4,"1229889.41",27.4252300456835
"12419","2011-4","0340",1,2,"December 31, 2011","EDMONTON",9,9,1,0,2011,4,"1229889.41",0.0731773111210056
"12420","2011-4","0340",1,3,"December 31, 2011","EDMONTON",11,11,1,0,2011,4,"1229889.41",0.0894389358145624
"12421","2011-4","0340",2,1,"December 31, 2011","EDMONTON",846,423,2,0,2011,4,"1229889.41",6.87866724537453
"12422","2011-4","0340",2,2,"December 31, 2011","EDMONTON",8,4,2,0,2011,4,"1229889.41",0.0650464987742272
"12423","2011-4","0340",2,3,"December 31, 2011","EDMONTON",136,68,2,0,2011,4,"1229889.41",1.10579047916186
"12424","2011-4","0340",4,1,"December 31, 2011","EDMONTON",95,27,3.51851851851852,0,2011,4,"1229889.41",0.772427172943948
"12425","2011-4","0340",4,2,"December 31, 2011","EDMONTON",8,2,4,0,2011,4,"1229889.41",0.0650464987742272
"12426","2011-4","0340",4,3,"December 31, 2011","EDMONTON",716,127,5.63779527559055,0,2011,4,"1229889.41",5.82166164029333
"12427","2011-4","0340",5,2,"December 31, 2011","EDMONTON",847,11,77,0.272727272727273,2011,4,"1229889.41",6.8867980577213
"12428","2011-4","0340",5,3,"December 31, 2011","EDMONTON",3121,54,57.7962962962963,1.38888888888889,2011,4,"1229889.41",25.3762653342954
"12429","2011-4","2680",1,1,"December 31, 2011","WINNIPEG",990,990,1,0,2011,4,"755814.594",13.0984504382301
"12430","2011-4","2680",1,3,"December 31, 2011","WINNIPEG",11,11,1,0,2011,4,"755814.594",0.145538338202557
"12431","2011-4","2680",2,1,"December 31, 2011","WINNIPEG",8,4,2,0,2011,4,"755814.594",0.105846064147314
"12432","2011-4","2680",2,3,"December 31, 2011","WINNIPEG",4,2,2,0,2011,4,"755814.594",0.0529230320736569
"12433","2011-4","2680",4,2,"December 31, 2011","WINNIPEG",75,11,6.81818181818182,0,2011,4,"755814.594",0.992306851381068
"12434","2011-4","2680",4,3,"December 31, 2011","WINNIPEG",110,21,5.23809523809524,0,2011,4,"755814.594",1.45538338202557
"12435","2011-4","2680",5,2,"December 31, 2011","WINNIPEG",699,11,63.5454545454545,1.45454545454545,2011,4,"755814.594",9.24829985487155
"12436","2011-4","2680",5,3,"December 31, 2011","WINNIPEG",379,13,29.1538461538462,1.15384615384615,2011,4,"755814.594",5.01445728897899
"12437","2012-1","0340",1,1,"March 31, 2012","EDMONTON",3242,3242,1,0,2012,1,"1238193.28",26.1833112193922
"12438","2012-1","0340",1,2,"March 31, 2012","EDMONTON",9,9,1,0,2012,1,"1238193.28",0.0726865518120079
"12439","2012-1","0340",1,3,"March 31, 2012","EDMONTON",11,11,1,0,2012,1,"1238193.28",0.088839118881343
"12440","2012-1","0340",2,1,"March 31, 2012","EDMONTON",884,442,2,0,2012,1,"1238193.28",7.13943464464611
"12441","2012-1","0340",2,2,"March 31, 2012","EDMONTON",6,3,2,0,2012,1,"1238193.28",0.0484577012080053
"12442","2012-1","0340",2,3,"March 31, 2012","EDMONTON",136,68,2,0,2012,1,"1238193.28",1.09837456071479
"12443","2012-1","0340",4,1,"March 31, 2012","EDMONTON",133,38,3.5,0,2012,1,"1238193.28",1.07414571011078
"12444","2012-1","0340",4,2,"March 31, 2012","EDMONTON",12,3,4,0,2012,1,"1238193.28",0.0969154024160105
"12445","2012-1","0340",4,3,"March 31, 2012","EDMONTON",709,128,5.5390625,0,2012,1,"1238193.28",5.72608502607929
"12446","2012-1","0340",5,2,"March 31, 2012","EDMONTON",1074,13,82.6153846153846,0.615384615384615,2012,1,"1238193.28",8.67392851623294
"12447","2012-1","0340",5,3,"March 31, 2012","EDMONTON",2846,51,55.8039215686275,1.23529411764706,2012,1,"1238193.28",22.9851029396638
"12448","2012-1","2680",1,1,"March 31, 2012","WINNIPEG",1229,1229,1,0,2012,1,"758405.7189999999",16.2050465761322
"12449","2012-1","2680",1,2,"March 31, 2012","WINNIPEG",1,1,1,0,2012,1,"758405.7189999999",0.013185554577813
"12450","2012-1","2680",1,3,"March 31, 2012","WINNIPEG",9,9,1,0,2012,1,"758405.7189999999",0.118669991200317
"12451","2012-1","2680",2,1,"March 31, 2012","WINNIPEG",24,12,2,0,2012,1,"758405.7189999999",0.316453309867512
"12452","2012-1","2680",2,3,"March 31, 2012","WINNIPEG",10,5,2,0,2012,1,"758405.7189999999",0.13185554577813
"12453","2012-1","2680",4,2,"March 31, 2012","WINNIPEG",20,3,6.66666666666667,0,2012,1,"758405.7189999999",0.26371109155626
"12454","2012-1","2680",4,3,"March 31, 2012","WINNIPEG",145,24,6.04166666666667,0,2012,1,"758405.7189999999",1.91190541378288
"12455","2012-1","2680",5,2,"March 31, 2012","WINNIPEG",810,11,73.6363636363636,2.45454545454545,2012,1,"758405.7189999999",10.6802992080285
"12456","2012-1","2680",5,3,"March 31, 2012","WINNIPEG",467,15,31.1333333333333,1.2,2012,1,"758405.7189999999",6.15765398783867
"12457","2012-2","0340",1,1,"June 30, 2012","EDMONTON",3464,3464,1,0,2012,2,"1247028.47",27.778034610549
"12458","2012-2","0340",1,2,"June 30, 2012","EDMONTON",9,9,1,0,2012,2,"1247028.47",0.0721715679835281
"12459","2012-2","0340",1,3,"June 30, 2012","EDMONTON",5,5,1,0,2012,2,"1247028.47",0.0400953155464045
"12460","2012-2","0340",2,1,"June 30, 2012","EDMONTON",1056,528,2,0,2012,2,"1247028.47",8.46813064340063
"12461","2012-2","0340",2,2,"June 30, 2012","EDMONTON",4,2,2,0,2012,2,"1247028.47",0.0320762524371236
"12462","2012-2","0340",2,3,"June 30, 2012","EDMONTON",100,50,2,0,2012,2,"1247028.47",0.80190631092809
"12463","2012-2","0340",4,1,"June 30, 2012","EDMONTON",155,43,3.6046511627907,0,2012,2,"1247028.47",1.24295478193854
"12464","2012-2","0340",4,2,"June 30, 2012","EDMONTON",20,4,5,0,2012,2,"1247028.47",0.160381262185618
"12465","2012-2","0340",4,3,"June 30, 2012","EDMONTON",862,156,5.52564102564103,0.0192307692307692,2012,2,"1247028.47",6.91243240020013
"12466","2012-2","0340",5,2,"June 30, 2012","EDMONTON",1573,20,78.65,0.8,2012,2,"1247028.47",12.6139862708989
"12467","2012-2","0340",5,3,"June 30, 2012","EDMONTON",2694,47,57.3191489361702,1.80851063829787,2012,2,"1247028.47",21.6033560164027
"12468","2012-2","2680",1,1,"June 30, 2012","WINNIPEG",1185,1185,1,0,2012,2,"760882.531",15.5740203214102
"12469","2012-2","2680",1,3,"June 30, 2012","WINNIPEG",6,6,1,0,2012,2,"760882.531",0.0788557990957477
"12470","2012-2","2680",2,1,"June 30, 2012","WINNIPEG",36,18,2,0,2012,2,"760882.531",0.473134794574486
"12471","2012-2","2680",2,3,"June 30, 2012","WINNIPEG",26,13,2,0,2012,2,"760882.531",0.34170846274824
"12472","2012-2","2680",4,1,"June 30, 2012","WINNIPEG",3,1,3,0,2012,2,"760882.531",0.0394278995478738
"12473","2012-2","2680",4,2,"June 30, 2012","WINNIPEG",6,1,6,0,2012,2,"760882.531",0.0788557990957477
"12474","2012-2","2680",4,3,"June 30, 2012","WINNIPEG",137,24,5.70833333333333,0,2012,2,"760882.531",1.80054074601957
"12475","2012-2","2680",5,2,"June 30, 2012","WINNIPEG",991,16,61.9375,3.625,2012,2,"760882.531",13.024349483981
"12476","2012-2","2680",5,3,"June 30, 2012","WINNIPEG",571,18,31.7222222222222,3.16666666666667,2012,2,"760882.531",7.50444354727865
"12477","2012-3","0340",1,1,"September 30, 2012","EDMONTON",3802,3802,1,0,2012,3,"1257258.41",30.2404022097573
"12478","2012-3","0340",1,2,"September 30, 2012","EDMONTON",9,9,1,0,2012,3,"1257258.41",0.0715843292708617
"12479","2012-3","0340",1,3,"September 30, 2012","EDMONTON",6,6,1,0,2012,3,"1257258.41",0.0477228861805745
"12480","2012-3","0340",2,1,"September 30, 2012","EDMONTON",1294,647,2,0,2012,3,"1257258.41",10.2922357862772
"12481","2012-3","0340",2,2,"September 30, 2012","EDMONTON",4,2,2,0,2012,3,"1257258.41",0.0318152574537163
"12482","2012-3","0340",2,3,"September 30, 2012","EDMONTON",128,64,2,0,2012,3,"1257258.41",1.01808823851892
"12483","2012-3","0340",4,1,"September 30, 2012","EDMONTON",178,49,3.63265306122449,0,2012,3,"1257258.41",1.41577895669038
"12484","2012-3","0340",4,2,"September 30, 2012","EDMONTON",16,3,5.33333333333333,0,2012,3,"1257258.41",0.127261029814865
"12485","2012-3","0340",4,3,"September 30, 2012","EDMONTON",939,181,5.1878453038674,0.0165745856353591,2012,3,"1257258.41",7.4686316872599
"12486","2012-3","0340",5,2,"September 30, 2012","EDMONTON",1635,22,74.3181818181818,1.86363636363636,2012,3,"1257258.41",13.0044864842065
"12487","2012-3","0340",5,3,"September 30, 2012","EDMONTON",2788,46,60.6086956521739,2.3695652173913,2012,3,"1257258.41",22.1752344452403
"12488","2012-3","2680",1,1,"September 30, 2012","WINNIPEG",1231,1231,1,0,2012,3,"762807.688",16.1377503054217
"12489","2012-3","2680",1,3,"September 30, 2012","WINNIPEG",11,11,1,0,2012,3,"762807.688",0.144204105085003
"12490","2012-3","2680",2,1,"September 30, 2012","WINNIPEG",50,25,2,0,2012,3,"762807.688",0.655473204931831
"12491","2012-3","2680",2,3,"September 30, 2012","WINNIPEG",28,14,2,0,2012,3,"762807.688",0.367064994761825
"12492","2012-3","2680",4,1,"September 30, 2012","WINNIPEG",3,1,3,0,2012,3,"762807.688",0.0393283922959098
"12493","2012-3","2680",4,3,"September 30, 2012","WINNIPEG",83,11,7.54545454545455,0,2012,3,"762807.688",1.08808552018684
"12494","2012-3","2680",5,2,"September 30, 2012","WINNIPEG",1042,15,69.4666666666667,3.73333333333333,2012,3,"762807.688",13.6600615907794
"12495","2012-3","2680",5,3,"September 30, 2012","WINNIPEG",793,26,30.5,3.42307692307692,2012,3,"762807.688",10.3958050302188
"12496","2012-4","0340",1,1,"December 31, 2012","EDMONTON",3735,3735,1,0,2012,4,"1266810.84",29.4834862638214
"12497","2012-4","0340",1,2,"December 31, 2012","EDMONTON",9,9,1,0,2012,4,"1266810.84",0.0710445452140274
"12498","2012-4","0340",1,3,"December 31, 2012","EDMONTON",6,6,1,0,2012,4,"1266810.84",0.0473630301426849
"12499","2012-4","0340",2,1,"December 31, 2012","EDMONTON",1344,672,2,0,2012,4,"1266810.84",10.6093187519614
"12500","2012-4","0340",2,2,"December 31, 2012","EDMONTON",4,2,2,0,2012,4,"1266810.84",0.0315753534284566
"12501","2012-4","0340",2,3,"December 31, 2012","EDMONTON",172,86,2,0,2012,4,"1266810.84",1.35774019742363
"12502","2012-4","0340",4,1,"December 31, 2012","EDMONTON",146,39,3.74358974358974,0,2012,4,"1266810.84",1.15250040013867
"12503","2012-4","0340",4,2,"December 31, 2012","EDMONTON",12,2,6,0,2012,4,"1266810.84",0.0947260602853698
"12504","2012-4","0340",4,3,"December 31, 2012","EDMONTON",893,174,5.13218390804598,0,2012,4,"1266810.84",7.04919765290294
"12505","2012-4","0340",5,2,"December 31, 2012","EDMONTON",2075,27,76.8518518518518,1.92592592592593,2012,4,"1266810.84",16.3797145910119
"12506","2012-4","0340",5,3,"December 31, 2012","EDMONTON",3527,50,70.54,2.64,2012,4,"1266810.84",27.8415678855416
"12507","2012-4","2680",1,1,"December 31, 2012","WINNIPEG",1212,1212,1,0,2012,4,"765230.813",15.8383585633267
"12508","2012-4","2680",1,3,"December 31, 2012","WINNIPEG",7,7,1,0,2012,4,"765230.813",0.0914756682700387
"12509","2012-4","2680",2,1,"December 31, 2012","WINNIPEG",42,21,2,0,2012,4,"765230.813",0.548854009620232
"12510","2012-4","2680",2,3,"December 31, 2012","WINNIPEG",20,10,2,0,2012,4,"765230.813",0.261359052200111
"12511","2012-4","2680",4,1,"December 31, 2012","WINNIPEG",3,1,3,0,2012,4,"765230.813",0.0392038578300166
"12512","2012-4","2680",4,3,"December 31, 2012","WINNIPEG",116,22,5.27272727272727,0,2012,4,"765230.813",1.51588250276064
"12513","2012-4","2680",5,2,"December 31, 2012","WINNIPEG",844,14,60.2857142857143,3.5,2012,4,"765230.813",11.0293520028447
"12514","2012-4","2680",5,3,"December 31, 2012","WINNIPEG",839,28,29.9642857142857,3.17857142857143,2012,4,"765230.813",10.9640122397946
"12515","2013-1","0340",1,1,"March 31, 2013","EDMONTON",3670,3670,1,0,2013,1,"1276549.2200000002",28.7493810853607
"12516","2013-1","0340",1,2,"March 31, 2013","EDMONTON",8,8,1,0,2013,1,"1276549.2200000002",0.0626689505947918
"12517","2013-1","0340",1,3,"March 31, 2013","EDMONTON",6,6,1,0,2013,1,"1276549.2200000002",0.0470017129460938
"12518","2013-1","0340",2,1,"March 31, 2013","EDMONTON",1318,659,2,0,2013,1,"1276549.2200000002",10.3247096104919
"12519","2013-1","0340",2,3,"March 31, 2013","EDMONTON",160,80,2,0,2013,1,"1276549.2200000002",1.25337901189584
"12520","2013-1","0340",4,1,"March 31, 2013","EDMONTON",192,49,3.91836734693878,0,2013,1,"1276549.2200000002",1.504054814275
"12521","2013-1","0340",4,2,"March 31, 2013","EDMONTON",12,2,6,0,2013,1,"1276549.2200000002",0.0940034258921877
"12522","2013-1","0340",4,3,"March 31, 2013","EDMONTON",910,176,5.17045454545455,0,2013,1,"1276549.2200000002",7.12859313015757
"12523","2013-1","0340",5,2,"March 31, 2013","EDMONTON",1854,22,84.2727272727273,2.36363636363636,2013,1,"1276549.2200000002",14.523529300343
"12524","2013-1","0340",5,3,"March 31, 2013","EDMONTON",3747,50,74.94,3.04,2013,1,"1276549.2200000002",29.3525697348356
"12525","2013-1","2680",1,1,"March 31, 2013","WINNIPEG",1173,1173,1,0,2013,1,"767714.563",15.2791161784956
"12526","2013-1","2680",1,3,"March 31, 2013","WINNIPEG",6,6,1,0,2013,1,"767714.563",0.0781540469488267
"12527","2013-1","2680",2,1,"March 31, 2013","WINNIPEG",26,13,2,0,2013,1,"767714.563",0.338667536778249
"12528","2013-1","2680",2,3,"March 31, 2013","WINNIPEG",18,9,2,0,2013,1,"767714.563",0.23446214084648
"12529","2013-1","2680",4,1,"March 31, 2013","WINNIPEG",3,1,3,0,2013,1,"767714.563",0.0390770234744134
"12530","2013-1","2680",4,3,"March 31, 2013","WINNIPEG",112,21,5.33333333333333,0,2013,1,"767714.563",1.45887554304477
"12531","2013-1","2680",5,2,"March 31, 2013","WINNIPEG",1200,16,75,5.5,2013,1,"767714.563",15.6308093897653
"12532","2013-1","2680",5,3,"March 31, 2013","WINNIPEG",848,30,28.2666666666667,2.93333333333333,2013,1,"767714.563",11.0457719687675
"12533","2013-2","0340",1,1,"June 30, 2013","EDMONTON",3934,3934,1,0,2013,2,"1286473.53",30.5797197397447
"12534","2013-2","0340",1,2,"June 30, 2013","EDMONTON",8,8,1,0,2013,2,"1286473.53",0.0621855002333394
"12535","2013-2","0340",1,3,"June 30, 2013","EDMONTON",4,4,1,0,2013,2,"1286473.53",0.0310927501166697
"12536","2013-2","0340",2,1,"June 30, 2013","EDMONTON",1296,648,2,0,2013,2,"1286473.53",10.074051037801
"12537","2013-2","0340",2,2,"June 30, 2013","EDMONTON",4,2,2,0,2013,2,"1286473.53",0.0310927501166697
"12538","2013-2","0340",2,3,"June 30, 2013","EDMONTON",130,65,2,0,2013,2,"1286473.53",1.01051437879177
"12539","2013-2","0340",4,1,"June 30, 2013","EDMONTON",215,56,3.83928571428571,0,2013,2,"1286473.53",1.671235318771
"12540","2013-2","0340",4,2,"June 30, 2013","EDMONTON",91,13,7,0,2013,2,"1286473.53",0.707360065154236
"12541","2013-2","0340",4,3,"June 30, 2013","EDMONTON",840,173,4.85549132947977,0,2013,2,"1286473.53",6.52947752450064
"12542","2013-2","0340",5,1,"June 30, 2013","EDMONTON",12,2,6,0,2013,2,"1286473.53",0.0932782503500092
"12543","2013-2","0340",5,2,"June 30, 2013","EDMONTON",2176,31,70.1935483870968,2.83870967741935,2013,2,"1286473.53",16.9144560634683
"12544","2013-2","0340",5,3,"June 30, 2013","EDMONTON",5149,72,71.5138888888889,3.52777777777778,2013,2,"1286473.53",40.0241425876831
"12545","2013-2","2680",1,1,"June 30, 2013","WINNIPEG",1342,1342,1,0,2013,2,"770258.938",17.4227124645193
"12546","2013-2","2680",1,3,"June 30, 2013","WINNIPEG",4,4,1,0,2013,2,"770258.938",0.0519305885678668
"12547","2013-2","2680",2,1,"June 30, 2013","WINNIPEG",68,34,2,0,2013,2,"770258.938",0.882820005653735
"12548","2013-2","2680",2,3,"June 30, 2013","WINNIPEG",14,7,2,0,2013,2,"770258.938",0.181757059987534
"12549","2013-2","2680",4,1,"June 30, 2013","WINNIPEG",3,1,3,0,2013,2,"770258.938",0.0389479414259001
"12550","2013-2","2680",4,2,"June 30, 2013","WINNIPEG",23,4,5.75,0,2013,2,"770258.938",0.298600884265234
"12551","2013-2","2680",4,3,"June 30, 2013","WINNIPEG",159,29,5.48275862068965,0,2013,2,"770258.938",2.0642408955727
"12552","2013-2","2680",5,1,"June 30, 2013","WINNIPEG",6,3,2,0,2013,2,"770258.938",0.0778958828518002
"12553","2013-2","2680",5,2,"June 30, 2013","WINNIPEG",1400,19,73.6842105263158,4.78947368421053,2013,2,"770258.938",18.1757059987534
"12554","2013-2","2680",5,3,"June 30, 2013","WINNIPEG",846,33,25.6363636363636,2.66666666666667,2013,2,"770258.938",10.9833194821038
"12555","2013-3","0340",1,1,"September 30, 2013","EDMONTON",4082,4082,1,0,2013,3,"1299324.09",31.4163343188688
"12556","2013-3","0340",1,2,"September 30, 2013","EDMONTON",8,8,1,0,2013,3,"1299324.09",0.0615704739223299
"12557","2013-3","0340",1,3,"September 30, 2013","EDMONTON",4,4,1,0,2013,3,"1299324.09",0.0307852369611649
"12558","2013-3","0340",2,1,"September 30, 2013","EDMONTON",1345,673,1.99851411589896,0,2013,3,"1299324.09",10.3515359281917
"12559","2013-3","0340",2,2,"September 30, 2013","EDMONTON",2,1,2,0,2013,3,"1299324.09",0.0153926184805825
"12560","2013-3","0340",2,3,"September 30, 2013","EDMONTON",140,70,2,0,2013,3,"1299324.09",1.07748329364077
"12561","2013-3","0340",4,1,"September 30, 2013","EDMONTON",307,77,3.98701298701299,0,2013,3,"1299324.09",2.36276693676941
"12562","2013-3","0340",4,2,"September 30, 2013","EDMONTON",99,14,7.07142857142857,0,2013,3,"1299324.09",0.761934614788832
"12563","2013-3","0340",4,3,"September 30, 2013","EDMONTON",855,183,4.67213114754098,0,2013,3,"1299324.09",6.580344400449
"12564","2013-3","0340",5,1,"September 30, 2013","EDMONTON",12,2,6,0,2013,3,"1299324.09",0.0923557108834948
"12565","2013-3","0340",5,2,"September 30, 2013","EDMONTON",2013,29,69.4137931034483,2.62068965517241,2013,3,"1299324.09",15.4926705007063
"12566","2013-3","0340",5,3,"September 30, 2013","EDMONTON",5187,75,69.16,3.36,2013,3,"1299324.09",39.9207560293906
"12567","2013-3","2680",1,1,"September 30, 2013","WINNIPEG",1085,1085,1,0,2013,3,"773247.2189999999",14.0317349140056
"12568","2013-3","2680",1,3,"September 30, 2013","WINNIPEG",4,4,1,0,2013,3,"773247.2189999999",0.0517298983004813
"12569","2013-3","2680",2,1,"September 30, 2013","WINNIPEG",80,40,2,0,2013,3,"773247.2189999999",1.03459796600963
"12570","2013-3","2680",2,3,"September 30, 2013","WINNIPEG",4,2,2,0,2013,3,"773247.2189999999",0.0517298983004813
"12571","2013-3","2680",4,2,"September 30, 2013","WINNIPEG",26,5,5.2,0,2013,3,"773247.2189999999",0.336244338953129
"12572","2013-3","2680",4,3,"September 30, 2013","WINNIPEG",278,44,6.31818181818182,0.0681818181818182,2013,3,"773247.2189999999",3.59522793188345
"12573","2013-3","2680",5,2,"September 30, 2013","WINNIPEG",1210,17,71.1764705882353,4.94117647058824,2013,3,"773247.2189999999",15.6482942358956
"12574","2013-3","2680",5,3,"September 30, 2013","WINNIPEG",1316,41,32.0975609756098,2.97560975609756,2013,3,"773247.2189999999",17.0191365408584
"12575","2013-4","0340",1,1,"December 31, 2013","EDMONTON",3957,3957,1,0,2013,4,"1308524.16",30.2401753132323
"12576","2013-4","0340",1,2,"December 31, 2013","EDMONTON",2,2,1,0,2013,4,"1308524.16",0.0152843949018106
"12577","2013-4","0340",1,3,"December 31, 2013","EDMONTON",6,6,1,0,2013,4,"1308524.16",0.0458531847054318
"12578","2013-4","0340",2,1,"December 31, 2013","EDMONTON",1330,665,2,0,2013,4,"1308524.16",10.1641226097041
"12579","2013-4","0340",2,2,"December 31, 2013","EDMONTON",2,1,2,0,2013,4,"1308524.16",0.0152843949018106
"12580","2013-4","0340",2,3,"December 31, 2013","EDMONTON",140,70,2,0,2013,4,"1308524.16",1.06990764312674
"12581","2013-4","0340",4,1,"December 31, 2013","EDMONTON",338,83,4.07228915662651,0,2013,4,"1308524.16",2.58306273840599
"12582","2013-4","0340",4,2,"December 31, 2013","EDMONTON",14,3,4.66666666666667,0,2013,4,"1308524.16",0.106990764312674
"12583","2013-4","0340",4,3,"December 31, 2013","EDMONTON",834,185,4.50810810810811,0,2013,4,"1308524.16",6.37359267405502
"12584","2013-4","0340",5,2,"December 31, 2013","EDMONTON",2371,37,64.0810810810811,2.94594594594595,2013,4,"1308524.16",18.1196501560965
"12585","2013-4","0340",5,3,"December 31, 2013","EDMONTON",4773,74,64.5,3.59459459459459,2013,4,"1308524.16",36.476208433171
"12586","2013-4","2680",1,1,"December 31, 2013","WINNIPEG",1147,1147,1,0,2013,4,"775759.5310000001",14.7855096091626
"12587","2013-4","2680",1,3,"December 31, 2013","WINNIPEG",7,7,1,0,2013,4,"775759.5310000001",0.0902341475711756
"12588","2013-4","2680",2,1,"December 31, 2013","WINNIPEG",62,31,2,0,2013,4,"775759.5310000001",0.799216735630413
"12589","2013-4","2680",2,3,"December 31, 2013","WINNIPEG",4,2,2,0,2013,4,"775759.5310000001",0.0515623700406718
"12590","2013-4","2680",4,2,"December 31, 2013","WINNIPEG",15,3,5,0,2013,4,"775759.5310000001",0.193358887652519
"12591","2013-4","2680",4,3,"December 31, 2013","WINNIPEG",379,60,6.31666666666667,0.05,2013,4,"775759.5310000001",4.88553456135365
"12592","2013-4","2680",5,2,"December 31, 2013","WINNIPEG",850,14,60.7142857142857,5.35714285714286,2013,4,"775759.5310000001",10.9570036336428
"12593","2013-4","2680",5,3,"December 31, 2013","WINNIPEG",1432,41,34.9268292682927,2.92682926829268,2013,4,"775759.5310000001",18.4593284745605
"12594","2014-1","0340",1,1,"March 31, 2014","EDMONTON",3887,3887,1,0,2014,1,"1316814.03",29.5182152638516
"12595","2014-1","0340",1,2,"March 31, 2014","EDMONTON",2,2,1,0,2014,1,"1316814.03",0.0151881735342689
"12596","2014-1","0340",1,3,"March 31, 2014","EDMONTON",6,6,1,0,2014,1,"1316814.03",0.0455645206028068
"12597","2014-1","0340",2,1,"March 31, 2014","EDMONTON",1332,666,2,0,2014,1,"1316814.03",10.1153235738231
"12598","2014-1","0340",2,3,"March 31, 2014","EDMONTON",132,66,2,0,2014,1,"1316814.03",1.00241945326175
"12599","2014-1","0340",4,1,"March 31, 2014","EDMONTON",285,71,4.01408450704225,0,2014,1,"1316814.03",2.16431472863332
"12600","2014-1","0340",4,2,"March 31, 2014","EDMONTON",13,3,4.33333333333333,0,2014,1,"1316814.03",0.098723127972748
