"","reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"1434","2001-4","2680","December 31, 2001","WINNIPEG",663,446,1.48654708520179,0.0134529147982063,2001,4,"699611.33",9.47669043610257
"1435","2002-1","0340","March 31, 2002","EDMONTON",5221,2384,2.19001677852349,0.00125838926174497,2002,1,"987057.385",52.8945943705188
"1436","2002-1","2440","March 31, 2002","VICTORIA",870,374,2.32620320855615,0.0668449197860963,2002,1,"328599.744",26.4759792387422
"1437","2002-1","2680","March 31, 2002","WINNIPEG",790,537,1.47113594040968,0.0111731843575419,2002,1,"700670.625",11.2749125168477
"1438","2002-2","0340","June 30, 2002","EDMONTON",6751,3170,2.12965299684543,0.000946372239747634,2002,2,"991506.9909999999",68.0882743266507
"1439","2002-2","2440","June 30, 2002","VICTORIA",661,418,1.58133971291866,0.00956937799043062,2002,2,"329235.148",20.0768357818224
"1440","2002-2","2680","June 30, 2002","WINNIPEG",814,644,1.2639751552795,0,2002,2,"701738.859",11.5997566553458
"1441","2002-3","0340","September 30, 2002","EDMONTON",7454,3614,2.06253458771444,0.00193691200885445,2002,3,"994690.785",74.9378612168404
"1442","2002-3","2440","September 30, 2002","VICTORIA",704,433,1.62586605080831,0.0069284064665127,2002,3,"329881.426",21.3410014785131
"1443","2002-3","2680","September 30, 2002","WINNIPEG",873,636,1.37264150943396,0,2002,3,"702581.6190000001",12.4256026117302
"1444","2002-4","0340","December 31, 2002","EDMONTON",8225,3744,2.19684829059829,0.00106837606837607,2002,4,"998763.731",82.3518089885465
"1445","2002-4","2440","December 31, 2002","VICTORIA",907,456,1.9890350877193,0.00657894736842105,2002,4,"330513.82999999996",27.442119441719
"1446","2002-4","2680","December 31, 2002","WINNIPEG",898,665,1.35037593984962,0,2002,4,"703761.4959999999",12.7600047047757
"1447","2003-1","0340","March 31, 2003","EDMONTON",8317,3593,2.31477873643195,0.00111327581408294,2003,1,"1002827.93",82.935464312407
"1448","2003-1","2440","March 31, 2003","VICTORIA",960,464,2.06896551724138,0.0711206896551724,2003,1,"331142.672",28.9905252682143
"1449","2003-1","2680","March 31, 2003","WINNIPEG",1011,807,1.25278810408922,0,2003,1,"705044.077",14.3395290164249
"1450","2003-2","0340","June 30, 2003","EDMONTON",8108,3723,2.1778135911899,0,2003,2,"1006883.38",80.5257109318857
"1451","2003-2","2440","June 30, 2003","VICTORIA",1048,521,2.01151631477927,0.0710172744721689,2003,2,"331767.951",31.588343504584
"1452","2003-2","2680","June 30, 2003","WINNIPEG",962,711,1.35302390998594,0,2003,2,"706429.362",13.6177805134889
"1453","2003-3","0340","September 30, 2003","EDMONTON",8932,3734,2.39207284413498,0,2003,3,"1009545.1799999999",88.4754855646976
"1454","2003-3","2440","September 30, 2003","VICTORIA",1402,605,2.31735537190083,0.115702479338843,2003,3,"332218.58400000003",42.2011310481054
"1455","2003-3","2680","September 30, 2003","WINNIPEG",1129,685,1.64817518248175,0,2003,3,"708671.066",15.9312275351171
"1456","2003-4","0340","December 31, 2003","EDMONTON",8916,3288,2.71167883211679,0,2003,4,"1014137.09",87.9171079326169
"1457","2003-4","2440","December 31, 2003","VICTORIA",1456,644,2.26086956521739,0.0838509316770186,2003,4,"332905.172",43.7361784214034
"1458","2003-4","2680","December 31, 2003","WINNIPEG",1355,692,1.95809248554913,0,2003,4,"709960.273",19.0855749473746
"1459","2004-1","0340","March 31, 2004","EDMONTON",8977,3080,2.91461038961039,0,2004,1,"1019274.2",88.0724735306751
"1460","2004-1","2440","March 31, 2004","VICTORIA",1497,575,2.60347826086957,0.12,2004,1,"333656.632",44.8664841764632
"1461","2004-1","2680","March 31, 2004","WINNIPEG",1425,875,1.62857142857143,0,2004,1,"711050.698",20.0407650819858
"1462","2004-2","0340","June 30, 2004","EDMONTON",9035,3155,2.86370839936609,0.0431061806656101,2004,2,"1024956.5299999999",88.1500798868026
"1463","2004-2","2440","June 30, 2004","VICTORIA",1642,719,2.28372739916551,0.112656467315716,2004,2,"334472.964",49.0921592096155
"1464","2004-2","2680","June 30, 2004","WINNIPEG",1335,901,1.48168701442841,0,2004,2,"711942.341",18.7515185306277
"1465","2004-3","0340","September 30, 2004","EDMONTON",9103,3686,2.46961475854585,0.0491047205642973,2004,3,"1031417.0200000001",88.2572211189612
"1466","2004-3","2440","September 30, 2004","VICTORIA",1660,715,2.32167832167832,0.109090909090909,2004,3,"335621.02800000005",49.4605481036784
"1467","2004-3","2680","September 30, 2004","WINNIPEG",1467,907,1.61742006615215,0.00992282249173098,2004,3,"712123.558",20.6003576699537
"1468","2004-4","0340","December 31, 2004","EDMONTON",8541,3570,2.39243697478992,0.0358543417366947,2004,4,"1038096.58",82.2755817189957
"1469","2004-4","2440","December 31, 2004","VICTORIA",1951,721,2.70596393897365,0.116504854368932,2004,4,"336460.359",57.986028600772
"1470","2004-4","2680","December 31, 2004","WINNIPEG",1376,807,1.70508054522924,0.0111524163568773,2004,4,"712822.295",19.3035488599581
"1471","2005-1","0340","March 31, 2005","EDMONTON",8263,3507,2.35614485315084,0.043056743655546,2005,1,"1045228.18",79.0545084614921
"1472","2005-1","2440","March 31, 2005","VICTORIA",1823,680,2.68088235294118,0.191176470588235,2005,1,"337257.817",54.0536025588993
"1473","2005-1","2680","March 31, 2005","WINNIPEG",1321,883,1.4960362400906,0.00566251415628539,2005,1,"713526.908",18.5136676022875
"1474","2005-2","0340","June 30, 2005","EDMONTON",9494,4169,2.27728472055649,0.0345406572319501,2005,2,"1052811.8",90.1775606998326
"1475","2005-2","2440","June 30, 2005","VICTORIA",1986,723,2.74688796680498,0.213001383125864,2005,2,"338013.402",58.7550667591577
"1476","2005-2","2680","June 30, 2005","WINNIPEG",1215,824,1.4745145631068,0,2005,2,"714237.3979999999",17.0111506818633
"1477","2005-3","0340","September 30, 2005","EDMONTON",9822,4297,2.28578077728648,0.045613218524552,2005,3,"1062267.62",92.4625754854506
"1478","2005-3","2440","September 30, 2005","VICTORIA",1958,742,2.63881401617251,0.207547169811321,2005,3,"338699.908",57.8092864436208
"1479","2005-3","2680","September 30, 2005","WINNIPEG",1456,813,1.79089790897909,0.028290282902829,2005,3,"714912.118",20.3661396043087
"1480","2005-4","0340","December 31, 2005","EDMONTON",10459,4418,2.36736079674061,0.0464010864644636,2005,4,"1070187.23",97.7305625296987
"1481","2005-4","2440","December 31, 2005","VICTORIA",2135,753,2.83532536520584,0.228419654714475,2005,4,"339382.63",62.9083462521344
"1482","2005-4","2680","December 31, 2005","WINNIPEG",1512,727,2.07977991746905,0.0440165061898212,2005,4,"715651.017",21.1276161716123
"1483","2006-1","0340","March 31, 2006","EDMONTON",11201,4920,2.27662601626016,0.0469512195121951,2006,1,"1077990.81",103.90626613969
"1484","2006-1","2440","March 31, 2006","VICTORIA",2085,795,2.62264150943396,0.213836477987421,2006,1,"340034.361",61.3173325739277
"1485","2006-1","2680","March 31, 2006","WINNIPEG",1735,923,1.87973997833153,0.0411700975081257,2006,1,"716412.449",24.2178929528903
"1486","2006-2","0340","June 30, 2006","EDMONTON",11892,5685,2.09182058047493,0.029023746701847,2006,2,"1085678.3399999999",109.53520542742
"1487","2006-2","2440","June 30, 2006","VICTORIA",2135,801,2.66541822721598,0.172284644194757,2006,2,"340655.101",62.6733606434386
"1488","2006-2","2680","June 30, 2006","WINNIPEG",1782,887,2.00901916572717,0.0496054114994363,2006,2,"717196.416",24.8467499313326
"1489","2006-3","0340","September 30, 2006","EDMONTON",12573,6376,1.97192597239649,0.0185069008782936,2006,3,"1093400.69",114.989867072427
"1490","2006-3","2440","September 30, 2006","VICTORIA",2631,828,3.17753623188406,0.207729468599034,2006,3,"341170.031",77.1169727976488
"1491","2006-3","2680","September 30, 2006","WINNIPEG",1454,723,2.01106500691563,0.0567081604426003,2006,3,"718004.094",20.2505809110331
"1492","2006-4","0340","December 31, 2006","EDMONTON",13297,6615,2.01012849584278,0.0126984126984127,2006,4,"1100795.81",120.794427805825
"1493","2006-4","2440","December 31, 2006","VICTORIA",2819,835,3.37604790419162,0.227544910179641,2006,4,"341758.719",82.4850938184843
"1494","2006-4","2680","December 31, 2006","WINNIPEG",1672,722,2.31578947368421,0.0332409972299169,2006,4,"718832.6560000001",23.2599338113543
"1495","2007-1","0340","March 31, 2007","EDMONTON",13336,6526,2.04351823475329,0.0188476861783635,2007,1,"1108014.56",120.359429211833
"1496","2007-1","2440","March 31, 2007","VICTORIA",2952,799,3.69461827284105,0.241551939924906,2007,1,"342346.344",86.228465755136
"1497","2007-1","2680","March 31, 2007","WINNIPEG",2038,887,2.29763246899662,0.0259301014656144,2007,1,"719683.281",28.3180122951891
"1498","2007-2","0340","June 30, 2007","EDMONTON",14706,7443,1.97581620314389,0.020018809619777,2007,2,"1115056.94",131.885641642659
"1499","2007-2","2440","June 30, 2007","VICTORIA",3148,844,3.72985781990521,0.23696682464455,2007,2,"342932.906",91.7963818846827
"1500","2007-2","2680","June 30, 2007","WINNIPEG",2105,844,2.49407582938389,0.0201421800947867,2007,2,"720555.969",29.2135530140893
"1501","2007-3","0340","September 30, 2007","EDMONTON",16262,7689,2.11496943685785,0.0189881649109117,2007,3,"1120843.25",145.087192165363
"1502","2007-3","2440","September 30, 2007","VICTORIA",3206,858,3.73659673659674,0.233100233100233,2007,3,"343308.25",93.3854633554539
"1503","2007-3","2680","September 30, 2007","WINNIPEG",2454,881,2.78547105561862,0.0192962542565267,2007,3,"721034.4689999999",34.0344339349469
"1504","2007-4","0340","December 31, 2007","EDMONTON",16202,7040,2.30142045454545,0.0213068181818182,2007,4,"1127964.75",143.639240499315
"1505","2007-4","2440","December 31, 2007","VICTORIA",3258,841,3.87395957193817,0.259215219976219,2007,4,"343976.75",94.7157038956848
"1506","2007-4","2680","December 31, 2007","WINNIPEG",2460,886,2.7765237020316,0.0191873589164786,2007,4,"722117.7810000001",34.0664648444656
"1507","2008-1","0340","March 31, 2008","EDMONTON",15653,5965,2.62414082145851,0.0295054484492875,2008,1,"1135341.75",137.870381319105
"1508","2008-1","2440","March 31, 2008","VICTORIA",3091,818,3.77872860635697,0.279951100244499,2008,1,"344728.25",89.6648301959587
"1509","2008-1","2680","March 31, 2008","WINNIPEG",2645,1035,2.55555555555556,0.0280193236714976,2008,1,"723389.656",36.5639732067167
"1510","2008-2","0340","June 30, 2008","EDMONTON",14407,4783,3.01212628057704,0.037215136943341,2008,2,"1142974.25",126.048333984777
"1511","2008-2","2440","June 30, 2008","VICTORIA",3398,812,4.18472906403941,0.270935960591133,2008,2,"345562.75",98.3323578713273
"1512","2008-2","2680","June 30, 2008","WINNIPEG",2549,1057,2.41154210028382,0.0245979186376537,2008,2,"724850.094",35.1658918319737
"1513","2008-3","0340","September 30, 2008","EDMONTON",12535,3628,3.45507166482911,0.0441014332965821,2008,3,"1153212.8800000001",108.696323266872
"1514","2008-3","2440","September 30, 2008","VICTORIA",3429,818,4.1919315403423,0.270171149144254,2008,3,"346779",98.8814201551997
"1515","2008-3","2680","September 30, 2008","WINNIPEG",2373,961,2.46930280957336,0.0301768990634755,2008,3,"726965.3439999999",32.6425464375369
"1516","2008-4","0340","December 31, 2008","EDMONTON",11409,3012,3.78784860557769,0.0531208499335989,2008,4,"1160416.1300000001",98.3181783245291
"1517","2008-4","2440","December 31, 2008","VICTORIA",2935,724,4.05386740331492,0.308011049723757,2008,4,"347660",84.4215612955186
"1518","2008-4","2680","December 31, 2008","WINNIPEG",1926,893,2.15677491601344,0.019036954087346,2008,4,"728616.406",26.4336622691968
"1519","2009-1","0340","March 31, 2009","EDMONTON",9694,2403,4.0341240116521,0.0586766541822722,2009,1,"1166934.63",83.0723482771267
"1520","2009-1","2440","March 31, 2009","VICTORIA",2611,655,3.98625954198473,0.30381679389313,2009,1,"348504.5",74.9201229826301
"1521","2009-1","2680","March 31, 2009","WINNIPEG",1945,988,1.96862348178138,0.0172064777327935,2009,1,"730269.5310000001",26.6340017957014
"1522","2009-2","0340","June 30, 2009","EDMONTON",8585,2409,3.56371938563719,0.0535491905354919,2009,2,"1172768.38",73.2028603977198
"1523","2009-2","2440","June 30, 2009","VICTORIA",2057,643,3.19906687402799,0.25194401244168,2009,2,"349312.5",58.8870996600465
"1524","2009-2","2680","June 30, 2009","WINNIPEG",1486,728,2.04120879120879,0.0178571428571429,2009,2,"731924.7189999999",20.3026344298122
"1525","2009-3","0340","September 30, 2009","EDMONTON",6672,2787,2.39397201291712,0.0441334768568353,2009,3,"1176077.8399999999",56.7309388296952
"1526","2009-3","2440","September 30, 2009","VICTORIA",1536,682,2.25219941348974,0.140762463343109,2009,3,"350334.313",43.8438355308919
"1527","2009-3","2680","September 30, 2009","WINNIPEG",1576,763,2.06553079947575,0.0209698558322412,2009,3,"733107.125",21.4975403492361
"1528","2009-4","0340","December 31, 2009","EDMONTON",7549,3677,2.05303236333968,0.0290998096274137,2009,4,"1181277.91",63.9053683819416
"1529","2009-4","2440","December 31, 2009","VICTORIA",1560,721,2.16366158113731,0.10124826629681,2009,4,"350969.18799999997",44.4483462747733
"1530","2009-4","2680","December 31, 2009","WINNIPEG",1288,762,1.69028871391076,0.0183727034120735,2009,4,"734956.375",17.5248496892077
"1531","2010-1","0340","March 31, 2010","EDMONTON",7870,4097,1.92091774469124,0.0175738345130583,2010,1,"1186529.03",66.327917825997
"1532","2010-1","2440","March 31, 2010","VICTORIA",1824,802,2.27431421446384,0.084788029925187,2010,1,"351467.438",51.8966994603921
"1533","2010-1","2680","March 31, 2010","WINNIPEG",1484,934,1.58886509635974,0.00642398286937901,2010,1,"736997.625",20.1357500982449
"1534","2010-2","0340","June 30, 2010","EDMONTON",8963,4754,1.88535969709718,0.0161968868321414,2010,2,"1191831.22",75.2036013958419
"1535","2010-2","2440","June 30, 2010","VICTORIA",1948,858,2.27039627039627,0.0839160839160839,2010,2,"351829.063",55.3677966052509
"1536","2010-2","2680","June 30, 2010","WINNIPEG",1730,983,1.75991861648016,0.0203458799593082,2010,2,"739230.875",23.4027021666269
"1537","2010-3","0340","September 30, 2010","EDMONTON",9213,4864,1.89412006578947,0.0182976973684211,2010,3,"1196132.13",77.0232633078755
"1538","2010-3","2440","September 30, 2010","VICTORIA",2071,777,2.66537966537967,0.0926640926640927,2010,3,"350856.875",59.026918027472
"1539","2010-3","2680","September 30, 2010","WINNIPEG",2085,974,2.14065708418891,0.0390143737166324,2010,3,"741889.563",28.1039133583282
"1540","2010-4","0340","December 31, 2010","EDMONTON",8615,4312,1.99791280148423,0.023886827458256,2010,4,"1201957.3800000001",71.6747543910417
"1541","2010-4","2440","December 31, 2010","VICTORIA",1887,721,2.61719833564494,0.0790568654646325,2010,4,"351424.125",53.6958013340718
"1542","2010-4","2680","December 31, 2010","WINNIPEG",2134,912,2.33991228070175,0.0526315789473684,2010,4,"744413.4380000001",28.6668656295804
"1543","2011-1","0340","March 31, 2011","EDMONTON",7795,3563,2.18776312096548,0.0216110019646365,2011,1,"1208254.63",64.5145469047365
"1544","2011-1","2440","March 31, 2011","VICTORIA",1789,682,2.62316715542522,0.0835777126099707,2011,1,"352333.625",50.7757384779838
"1545","2011-1","2680","March 31, 2011","WINNIPEG",2453,1127,2.17657497781721,0.0461401952085182,2011,1,"747035.938",32.8364389880263
"1546","2011-2","0340","June 30, 2011","EDMONTON",8438,3763,2.24235981929312,0.0151474887058198,2011,2,"1215023.88",69.4471947333249
"1547","2011-2","2440","June 30, 2011","VICTORIA",1830,697,2.62553802008608,0.0703012912482066,2011,2,"353585.375",51.7555342892788
"1548","2011-2","2680","June 30, 2011","WINNIPEG",2277,1093,2.0832570905764,0.0521500457456542,2011,2,"749757.063",30.3698372762112
"1549","2011-3","0340","September 30, 2011","EDMONTON",8888,4094,2.17098192476795,0.0175867122618466,2011,3,"1222116.8399999999",72.72627059128
"1550","2011-3","2440","September 30, 2011","VICTORIA",1894,624,3.03525641025641,0.0737179487179487,2011,3,"356029.531",53.1978343111094
"1551","2011-3","2680","September 30, 2011","WINNIPEG",2380,1106,2.15189873417722,0.0397830018083183,2011,3,"753109.156",31.6023245905139
"1552","2011-4","0340","December 31, 2011","EDMONTON",9170,4109,2.23168654173765,0.0189827208566561,2011,4,"1229889.41",74.5595492199579
"1553","2011-4","2440","December 31, 2011","VICTORIA",1880,607,3.09719934102142,0.0724876441515651,2011,4,"357625.719",52.5689261179787
"1554","2011-4","2680","December 31, 2011","WINNIPEG",2276,1063,2.14111006585136,0.0291627469426152,2011,4,"755814.594",30.1132052499108
"1555","2012-1","0340","March 31, 2012","EDMONTON",9062,4008,2.26097804391218,0.0177145708582834,2012,1,"1238193.28",73.1872813911573
"1556","2012-1","2440","March 31, 2012","VICTORIA",1729,597,2.89614740368509,0.0619765494137353,2012,1,"359224.094",48.1315153654476
"1557","2012-1","2680","March 31, 2012","WINNIPEG",2715,1309,2.07410236822002,0.0343773873185638,2012,1,"758405.7189999999",35.7987806787623
"1558","2012-2","0340","June 30, 2012","EDMONTON",9942,4328,2.29713493530499,0.0240295748613678,2012,2,"1247028.47",79.7255254324707
"1559","2012-2","2440","June 30, 2012","VICTORIA",1788,660,2.70909090909091,0.0560606060606061,2012,2,"360824.656",49.5531547045942
"1560","2012-2","2680","June 30, 2012","WINNIPEG",2961,1282,2.30967238689548,0.0897035881435257,2012,2,"760882.531",38.9153368537515
"1561","2012-3","0340","September 30, 2012","EDMONTON",10799,4831,2.23535499896502,0.0316704616021528,2012,3,"1257258.41",85.8932413106706
"1562","2012-3","2440","September 30, 2012","VICTORIA",1743,687,2.53711790393013,0.0625909752547307,2012,3,"362591.313",48.0706497234808
"1563","2012-3","2680","September 30, 2012","WINNIPEG",3241,1334,2.42953523238381,0.108695652173913,2012,3,"762807.688",42.4877731436813
"1564","2012-4","0340","December 31, 2012","EDMONTON",11923,4802,2.4829237817576,0.0383173677634319,2012,4,"1266810.84",94.1182347318721
"1565","2012-4","2440","December 31, 2012","VICTORIA",1810,615,2.94308943089431,0.128455284552846,2012,4,"364130.688",49.7074281198733
"1566","2012-4","2680","December 31, 2012","WINNIPEG",3083,1315,2.34448669201521,0.104942965779468,2012,4,"765230.813",40.288497896647
"1567","2013-1","0340","March 31, 2013","EDMONTON",11877,4722,2.51524777636595,0.0432020330368488,2013,1,"1276549.2200000002",93.0398907767927
"1568","2013-1","2440","March 31, 2013","VICTORIA",1559,491,3.17515274949083,0.173116089613035,2013,1,"365606.688",42.6414518981666
"1569","2013-1","2680","March 31, 2013","WINNIPEG",3386,1269,2.6682427107959,0.138691883372734,2013,1,"767714.563",44.1049338281212
"1570","2013-2","0340","June 30, 2013","EDMONTON",13859,5008,2.76737220447284,0.0682907348242811,2013,2,"1286473.53",107.728605966731
"1571","2013-2","2440","June 30, 2013","VICTORIA",1597,505,3.16237623762376,0.324752475247525,2013,2,"367019.313",43.5126965648263
"1572","2013-2","2680","June 30, 2013","WINNIPEG",3865,1476,2.61856368563686,0.121273712737127,2013,2,"770258.938",50.1779312037013
"1573","2013-3","0340","September 30, 2013","EDMONTON",14054,5218,2.69336910693752,0.0628593330778076,2013,3,"1299324.09",108.163930063053
"1574","2013-3","2440","September 30, 2013","VICTORIA",1863,539,3.45640074211503,0.387755102040816,2013,3,"368146.844",50.6048070318376
"1575","2013-3","2680","September 30, 2013","WINNIPEG",4003,1238,3.23344103392569,0.168820678513732,2013,3,"773247.2189999999",51.7686957242067
"1576","2013-4","0340","December 31, 2013","EDMONTON",13767,5083,2.70843989769821,0.0737753295298052,2013,4,"1308524.16",105.210132306613
"1577","2013-4","2440","December 31, 2013","VICTORIA",2031,553,3.67269439421338,0.471971066907776,2013,4,"369521.406",54.962986366208
"1578","2013-4","2680","December 31, 2013","WINNIPEG",3896,1305,2.98544061302682,0.151724137931034,2013,4,"775759.5310000001",50.2217484196143
"1579","2014-1","0340","March 31, 2014","EDMONTON",13205,4990,2.64629258517034,0.0759519038076152,2014,1,"1316814.03",100.279915760011
"1580","2014-1","2440","March 31, 2014","VICTORIA",1883,522,3.60727969348659,0.507662835249042,2014,1,"370921.281",50.7654884325712
"1581","2014-1","2680","March 31, 2014","WINNIPEG",3559,1169,3.04448246364414,0.146278870829769,2014,1,"778179.1560000001",45.7349695447252
"1582","2014-2","0340","June 30, 2014","EDMONTON",13940,5344,2.60853293413174,0.0752245508982036,2014,2,"1324193.72",105.271606332644
"1583","2014-2","2440","June 30, 2014","VICTORIA",1568,479,3.27348643006263,0.258872651356994,2014,2,"372346.46900000004",42.1113164900189
"1584","2014-2","2680","June 30, 2014","WINNIPEG",4143,1319,3.14101592115239,0.134950720242608,2014,2,"780506.0939999999",53.0809436575648
"1585","2014-3","0340","September 30, 2014","EDMONTON",14565,5772,2.52338877338877,0.0725918225918226,2014,3,"1328321.5",109.649659363339
"1586","2014-3","2440","September 30, 2014","VICTORIA",1661,512,3.244140625,0.2734375,2014,3,"373423.688",44.4803062413116
"1587","2014-3","2680","September 30, 2014","WINNIPEG",4608,1450,3.17793103448276,0.166896551724138,2014,3,"781511.75",58.9626451553671
"1588","2014-4","0340","December 31, 2014","EDMONTON",14732,5987,2.4606647736763,0.100885251377986,2014,4,"1334817.5",110.367147568862
"1589","2014-4","2440","December 31, 2014","VICTORIA",1450,524,2.76717557251908,0.196564885496183,2014,4,"375048.813",38.6616341590714
"1590","2014-4","2680","December 31, 2014","WINNIPEG",4555,1421,3.2054890921886,0.201266713581985,2014,4,"784144.75",58.0887648613346
"1591","2015-1","0340","March 31, 2015","EDMONTON",16436,5816,2.82599724896836,0.129126547455296,2015,1,"1341340",122.534182235675
"1592","2015-1","2440","March 31, 2015","VICTORIA",1687,553,3.0506329113924,0.222423146473779,2015,1,"376848.563",44.7659926462291
"1593","2015-1","2680","March 31, 2015","WINNIPEG",4417,1284,3.44003115264797,0.216510903426791,2015,1,"787176.5",56.1119393172942
"1594","2015-2","0340","June 30, 2015","EDMONTON",16425,5741,2.86099982581432,0.128897404633339,2015,2,"1347889",121.857215245469
"1595","2015-2","2440","June 30, 2015","VICTORIA",1600,602,2.6578073089701,0.205980066445183,2015,2,"378822.938",42.236090782866
"1596","2015-2","2680","June 30, 2015","WINNIPEG",4286,1200,3.57166666666667,0.2225,2015,2,"790607",54.2115109023826
"1597","2015-3","0340","September 30, 2015","EDMONTON",15719,5358,2.93374393430384,0.134751773049645,2015,3,"1354616.2200000002",116.040246439689
"1598","2015-3","2440","September 30, 2015","VICTORIA",1727,730,2.36575342465753,0.158904109589041,2015,3,"381808.969",45.232043776321
"1599","2015-3","2680","September 30, 2015","WINNIPEG",5022,1259,3.98888006354249,0.239872915011914,2015,3,"795259.844",63.1491711531709
"1600","2015-4","0340","December 31, 2015","EDMONTON",14912,4583,3.25376391010255,0.161902683831551,2015,4,"1361157.53",109.55381483288
"1601","2015-4","2440","December 31, 2015","VICTORIA",1692,686,2.466472303207,0.167638483965015,2015,4,"383797.78099999996",44.0857160661906
"1602","2015-4","2680","December 31, 2015","WINNIPEG",4606,1198,3.84474123539232,0.240400667779633,2015,4,"799158.406",57.6356322528628
"1603","2016-1","0340","March 31, 2016","EDMONTON",13294,3966,3.35199193141704,0.166666666666667,2016,1,"1367664.66",97.2021898993866
"1604","2016-1","2440","March 31, 2016","VICTORIA",1919,804,2.38681592039801,0.146766169154229,2016,1,"385626.40599999996",49.7631897126879
"1605","2016-1","2680","March 31, 2016","WINNIPEG",4608,1140,4.04210526315789,0.258771929824561,2016,1,"803126.281",57.3757839708896
"1606","2016-2","0340","June 30, 2016","EDMONTON",12094,3496,3.45938215102975,0.159038901601831,2016,2,"1374137.59",88.0115651300974
"1607","2016-2","2440","June 30, 2016","VICTORIA",2647,935,2.83101604278075,0.188235294117647,2016,2,"387294.84400000004",68.3458620998321
"1608","2016-2","2680","June 30, 2016","WINNIPEG",4655,1195,3.89539748953975,0.239330543933054,2016,2,"807163.4689999999",57.6710936356809
"1609","2016-3","0340","September 30, 2016","EDMONTON",9899,3467,2.85520623017018,0.12575713873666,2016,3,"1380577.28",71.7018898065598
"1610","2016-3","2440","September 30, 2016","VICTORIA",2667,1003,2.65902293120638,0.187437686939182,2016,3,"388380.594",68.6697543904575
"1611","2016-3","2680","September 30, 2016","WINNIPEG",5031,1270,3.96141732283465,0.246456692913386,2016,3,"811787.9380000001",61.9743132965841
"1612","2016-4","0340","December 31, 2016","EDMONTON",9785,3753,2.60724753530509,0.112976285638156,2016,4,"1386981.47",70.5488877223428
"1613","2016-4","2440","December 31, 2016","VICTORIA",2834,990,2.86262626262626,0.226262626262626,2016,4,"389897.65599999996",72.6857408960674
"1614","2016-4","2680","December 31, 2016","WINNIPEG",3988,1204,3.31229235880399,0.180232558139535,2016,4,"815756.5630000001",48.8871335013703
"1615","2017-1","0340","March 31, 2017","EDMONTON",10026,3745,2.67716955941255,0.11935914552737,2017,1,"1393351.09",71.956020790137
"1616","2017-1","2440","March 31, 2017","VICTORIA",2911,1059,2.74881964117092,0.2219074598678,2017,1,"391423.531",74.3695707961921
"1617","2017-1","2680","March 31, 2017","WINNIPEG",4642,1325,3.50339622641509,0.202264150943396,2017,1,"819587.313",56.6382608218827
"1618","2017-2","0340","June 30, 2017","EDMONTON",10157,3752,2.70708955223881,0.132462686567164,2017,2,"1399686.16",72.5662672838031
"1619","2017-2","2440","June 30, 2017","VICTORIA",2708,1086,2.49355432780847,0.194290976058932,2017,2,"392958.219",68.9131787825005
"1620","2017-2","2680","June 30, 2017","WINNIPEG",5469,1588,3.44395465994962,0.18639798488665,2017,2,"823280.188",66.4293891644092
"1621","2017-3","0340","September 30, 2017","EDMONTON",10497,4126,2.54411051866214,0.120698012603005,2017,3,"1405543.69",74.6828439036285
"1622","2017-3","2440","September 30, 2017","VICTORIA",3615,1079,3.35032437442076,0.249304911955514,2017,3,"394452.969",91.645906713913
"1623","2017-3","2680","September 30, 2017","WINNIPEG",5556,1657,3.35304767652384,0.180446590223295,2017,3,"826758",67.2022526543438
"1624","2017-4","0340","December 31, 2017","EDMONTON",10372,4161,2.49267003124249,0.121365056476808,2017,4,"1411986.81",73.4567768377383
"1625","2017-4","2440","December 31, 2017","VICTORIA",4176,1019,4.09813542688911,0.299313052011776,2017,4,"396024.781",105.447946703113
"1626","2017-4","2680","December 31, 2017","WINNIPEG",5121,1618,3.16501854140915,0.161310259579728,2017,4,"830206",61.6834857854557
"1627","2018-1","0340","March 31, 2018","EDMONTON",10158,3946,2.57425240750127,0.122149011657375,2018,1,"1418572.56",71.6071936426008
"1628","2018-1","2440","March 31, 2018","VICTORIA",4329,970,4.46288659793814,0.338144329896907,2018,1,"397624.906",108.871449818086
"1629","2018-1","2680","March 31, 2018","WINNIPEG",4631,1521,3.04470742932281,0.159763313609467,2018,1,"833547",55.5577549916201
"1630","2018-2","0340","June 30, 2018","EDMONTON",10393,4405,2.35936435868331,0.106242905788876,2018,2,"1425300.9400000002",72.9179340890633
"1631","2018-2","2440","June 30, 2018","VICTORIA",4629,1189,3.89318755256518,0.284272497897393,2018,2,"399253.34400000004",115.941420893897
"1632","2018-2","2680","June 30, 2018","WINNIPEG",4824,1521,3.17159763313609,0.1689677843524,2018,2,"836781",57.6494925195481
"1633","2018-3","0340","September 30, 2018","EDMONTON",10536,4381,2.40493038119151,0.106140150650536,2018,3,"1433012.88",73.5234145278583
"1634","2018-3","2440","September 30, 2018","VICTORIA",5195,1212,4.28630363036304,0.306105610561056,2018,3,"401089.469",129.522223880677
"1635","2018-3","2680","September 30, 2018","WINNIPEG",5398,1552,3.47809278350515,0.202963917525773,2018,3,"840621.906",64.2143627411014
"1636","2018-4","0340","December 31, 2018","EDMONTON",9952,3822,2.60387231815803,0.122448979591837,2018,4,"1439690.13",69.1259861592578
