reference_period,metro,stcan_cmacode,censustr,metcode,dweltype,mkttycd,inventory,structures,unitsperstructure,avgstorycount
1996,Toronto,535,0517.00,2270,1.0,1.0,12.0,78,0.15,0.0
1996,Toronto,535,0570.00,2270,2.0,1.0,2.0,13,0.15,0.0
1996,Toronto,535,0585.00,2270,1.0,1.0,5.0,24,0.21,0.0
1996,Toronto,535,0600.00,2270,2.0,1.0,2.0,3,0.67,0.0
1996,Toronto,535,0810.00,2270,1.0,1.0,66.0,93,0.71,0.0
1996,Toronto,535,0830.00,2270,1.0,1.0,1.0,39,0.03,0.0
1996,Toronto,535,0137.00,2270,1.0,1.0,0.0,1,0.0,0.0
1996,Toronto,535,0412.02,2270,4.0,3.0,3.0,1,3.0,0.0
1996,Toronto,535,0420.00,2270,1.0,1.0,41.0,69,0.59,0.0
1996,Toronto,535,0440.00,2270,2.0,1.0,22.0,28,0.79,0.0
1996,Toronto,535,0440.00,2270,4.0,1.0,5.0,2,2.5,0.0
1996,Toronto,535,0455.00,2270,1.0,1.0,0.0,5,0.0,0.0
1996,Toronto,535,0516.10,2270,4.0,3.0,9.0,2,4.5,2.0
1996,Toronto,535,0600.00,2270,1.0,1.0,5.0,35,0.14,0.0
1996,Toronto,535,0810.00,2270,2.0,1.0,0.0,1,0.0,0.0
1996,Toronto,535,0003.00,2270,2.0,1.0,9.0,6,1.5,0.0
1996,Toronto,535,0275.00,2270,1.0,1.0,11.0,25,0.44,0.0
1996,Toronto,535,0119.00,2270,1.0,1.0,1.0,1,1.0,0.0
1996,Toronto,535,0120.00,2270,1.0,1.0,1.0,1,1.0,0.0
1996,Toronto,535,0276.01,2270,5.0,3.0,9.0,1,9.0,0.0
1996,Toronto,535,0330.00,2270,1.0,1.0,4.0,15,0.27,0.0
1996,Toronto,535,0430.00,2270,1.0,1.0,4.0,9,0.44,0.0
1996,Toronto,535,0450.00,2270,2.0,1.0,13.0,10,1.3,0.0
1996,Toronto,535,0810.00,2270,4.0,1.0,20.0,4,5.0,0.0
1996,Toronto,535,0117.00,2270,1.0,1.0,3.0,6,0.5,0.0
1996,Toronto,535,0127.00,2270,1.0,1.0,1.0,1,1.0,0.0
1996,Toronto,535,0275.00,2270,2.0,1.0,1.0,2,0.5,0.0
1996,Toronto,535,0410.00,2270,1.0,1.0,20.0,121,0.17,0.0
1996,Toronto,535,0470.00,2270,1.0,1.0,0.0,5,0.0,0.0
1996,Toronto,535,0516.00,2270,1.0,1.0,4.0,96,0.04,0.0
1996,Toronto,535,0800.00,2270,4.0,3.0,1.0,1,1.0,0.0
1996,Toronto,535,0803.01,2270,4.0,1.0,2.0,2,1.0,0.0
1996,Toronto,535,0001.00,2270,2.0,1.0,3.0,2,1.5,0.0
1996,Toronto,535,0141.01,2270,2.0,1.0,2.0,1,2.0,0.0
1996,Toronto,535,0450.00,2270,1.0,1.0,7.0,31,0.23,0.0
1996,Toronto,535,0800.00,2270,1.0,1.0,33.0,81,0.41,0.0
1996,Toronto,535,0830.00,2270,2.0,1.0,1.0,1,1.0,0.0
1996,Toronto,535,0000.00,2270,1.0,1.0,23.0,65,0.35,0.0
1996,Toronto,535,0402.08,2270,5.0,3.0,80.0,2,40.0,0.0
1996,Toronto,535,0410.00,2270,2.0,1.0,18.0,21,0.86,0.0
1996,Toronto,535,0470.00,2270,2.0,1.0,1.0,1,1.0,0.0
1996,Toronto,535,0820.00,2270,4.0,3.0,3.0,1,3.0,0.0
1996,Toronto,535,0068.00,2270,4.0,1.0,5.0,1,5.0,0.0
1996,Toronto,535,0150.00,2270,2.0,1.0,9.0,7,1.29,0.0
1996,Toronto,535,0210.00,2270,5.0,3.0,5.0,1,5.0,46.0
1996,Toronto,535,0306.00,2270,4.0,1.0,3.0,1,3.0,0.0
1996,Toronto,535,0376.05,2270,5.0,3.0,14.0,4,3.5,4.0
1996,Toronto,535,0400.03,2270,4.0,1.0,11.0,3,3.67,0.0
1996,Toronto,535,0517.00,2270,2.0,1.0,3.0,8,0.38,0.0
1997,Toronto,535,0210.00,2270,5.0,3.0,16.0,1,16.0,10.0
1997,Toronto,535,0363.03,2270,5.0,3.0,20.0,1,20.0,0.0
1997,Toronto,535,0378.01,2270,5.0,3.0,37.0,1,37.0,0.0
1997,Toronto,535,0378.03,2270,4.0,3.0,1.0,1,1.0,0.0
1997,Toronto,535,0517.00,2270,1.0,1.0,4.0,183,0.02,0.0
1997,Toronto,535,0200.00,2270,1.0,1.0,1.0,3,0.33,0.0
1997,Toronto,535,0306.00,2270,4.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0330.00,2270,1.0,1.0,14.0,32,0.44,0.0
1997,Toronto,535,0376.07,2270,5.0,3.0,77.0,1,77.0,0.0
1997,Toronto,535,0401.03,2270,4.0,1.0,2.0,1,2.0,0.0
1997,Toronto,535,0528.06,2270,4.0,1.0,1.0,1,1.0,2.0
1997,Toronto,535,0570.00,2270,2.0,1.0,2.0,4,0.5,0.0
1997,Toronto,535,0592.00,2270,1.0,1.0,2.0,4,0.5,0.0
1997,Toronto,535,0810.00,2270,4.0,1.0,13.0,5,2.6,0.0
1997,Toronto,535,0244.00,2270,1.0,1.0,1.0,12,0.08,0.0
1997,Toronto,535,0289.00,2270,1.0,1.0,1.0,5,0.2,0.0
1997,Toronto,535,0297.02,2270,1.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0370.01,2270,4.0,3.0,4.0,4,1.0,0.0
1997,Toronto,535,0402.08,2270,5.0,3.0,49.0,2,24.5,0.0
1997,Toronto,535,0430.02,2270,4.0,1.0,4.0,2,2.0,0.0
1997,Toronto,535,0509.00,2270,1.0,1.0,0.0,3,0.0,0.0
1997,Toronto,535,0516.15,2270,4.0,3.0,10.0,2,5.0,2.0
1997,Toronto,535,0517.00,2270,2.0,1.0,2.0,2,1.0,0.0
1997,Toronto,535,0131.00,2270,1.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0208.00,2270,4.0,1.0,3.0,1,3.0,0.0
1997,Toronto,535,0289.00,2270,2.0,1.0,2.0,1,2.0,0.0
1997,Toronto,535,0420.00,2270,1.0,1.0,19.0,66,0.29,0.0
1997,Toronto,535,0440.00,2270,1.0,1.0,4.0,19,0.21,0.0
1997,Toronto,535,0440.00,2270,4.0,1.0,6.0,3,2.0,2.0
1997,Toronto,535,0450.00,2270,2.0,1.0,13.0,16,0.81,0.0
1997,Toronto,535,0803.01,2270,4.0,3.0,8.0,2,4.0,0.0
1997,Toronto,535,0001.00,2270,1.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0231.00,2270,4.0,3.0,5.0,1,5.0,3.0
1997,Toronto,535,0263.01,2270,5.0,3.0,13.0,2,6.5,5.0
1997,Toronto,535,0288.00,2270,1.0,1.0,2.0,6,0.33,0.0
1997,Toronto,535,0300.00,2270,1.0,1.0,20.0,27,0.74,0.0
1997,Toronto,535,0420.00,2270,2.0,1.0,4.0,5,0.8,0.0
1997,Toronto,535,0483.00,2270,1.0,1.0,9.0,14,0.64,0.0
1997,Toronto,535,0516.10,2270,4.0,1.0,4.0,1,4.0,2.0
1997,Toronto,535,0585.00,2270,1.0,1.0,0.0,55,0.0,0.0
1997,Toronto,535,0410.01,2270,4.0,3.0,8.0,3,2.67,0.0
1997,Toronto,535,0516.02,2270,4.0,3.0,3.0,2,1.5,0.0
1997,Toronto,535,0570.00,2270,1.0,1.0,1.0,173,0.01,0.0
1997,Toronto,535,0590.00,2270,1.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0800.00,2270,1.0,1.0,32.0,89,0.36,0.0
1997,Toronto,535,0003.00,2270,2.0,1.0,9.0,9,1.0,0.0
1997,Toronto,535,0117.00,2270,2.0,1.0,0.0,2,0.0,0.0
1997,Toronto,535,0120.00,2270,4.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0138.00,2270,5.0,3.0,8.0,1,8.0,0.0
1997,Toronto,535,0180.00,2270,2.0,1.0,2.0,1,2.0,0.0
1997,Toronto,535,0200.00,2270,2.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0260.00,2270,1.0,1.0,0.0,8,0.0,0.0
1997,Toronto,535,0330.00,2270,2.0,1.0,14.0,13,1.08,0.0
1997,Toronto,535,0368.00,2270,5.0,3.0,13.0,1,13.0,0.0
1997,Toronto,535,0374.00,2270,1.0,1.0,6.0,10,0.6,0.0
1997,Toronto,535,0411.05,2270,4.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0516.00,2270,1.0,1.0,4.0,29,0.14,0.0
1997,Toronto,535,0528.06,2270,4.0,3.0,1.0,1,1.0,3.0
1997,Toronto,535,0560.00,2270,1.0,1.0,0.0,42,0.0,0.0
1997,Toronto,535,0000.00,2270,1.0,1.0,6.0,30,0.2,0.0
1997,Toronto,535,0000.00,2270,2.0,1.0,2.0,3,0.67,0.0
1997,Toronto,535,0002.00,2270,2.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0275.00,2270,1.0,1.0,13.0,22,0.59,0.0
1997,Toronto,535,0318.00,2270,5.0,3.0,5.0,1,5.0,0.0
1997,Toronto,535,0376.05,2270,5.0,3.0,4.0,1,4.0,4.0
1997,Toronto,535,0470.00,2270,1.0,1.0,0.0,4,0.0,0.0
1997,Toronto,535,0528.09,2270,4.0,3.0,18.0,5,3.6,2.0
1997,Toronto,535,0600.00,2270,2.0,1.0,4.0,12,0.33,0.0
1997,Toronto,535,0137.00,2270,5.0,3.0,1.0,1,1.0,0.0
1997,Toronto,535,0150.00,2270,1.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0412.02,2270,5.0,3.0,4.0,1,4.0,0.0
1997,Toronto,535,0455.00,2270,1.0,1.0,1.0,4,0.25,0.0
1997,Toronto,535,0483.00,2270,5.0,3.0,2.0,1,2.0,3.0
1997,Toronto,535,0560.00,2270,2.0,1.0,1.0,23,0.04,0.0
1997,Toronto,535,0830.00,2270,1.0,1.0,0.0,25,0.0,0.0
1997,Toronto,535,0033.00,2270,4.0,1.0,2.0,1,2.0,0.0
1997,Toronto,535,0122.00,2270,2.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0213.00,2270,4.0,1.0,3.0,1,3.0,0.0
1997,Toronto,535,0263.02,2270,5.0,3.0,7.0,1,7.0,4.0
1997,Toronto,535,0410.00,2270,1.0,1.0,42.0,198,0.21,0.0
1997,Toronto,535,0410.01,2270,5.0,3.0,15.0,2,7.5,18.0
1997,Toronto,535,0450.00,2270,1.0,1.0,3.0,17,0.18,0.0
1997,Toronto,535,0500.00,2270,1.0,1.0,3.0,11,0.27,0.0
1997,Toronto,535,0630.00,2270,1.0,1.0,1.0,2,0.5,0.0
1997,Toronto,535,0117.00,2270,1.0,1.0,1.0,5,0.2,0.0
1997,Toronto,535,0180.00,2270,1.0,1.0,1.0,3,0.33,0.0
1997,Toronto,535,0334.00,2270,1.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0410.03,2270,5.0,3.0,2.0,2,1.0,0.0
1997,Toronto,535,0430.00,2270,1.0,1.0,9.0,18,0.5,0.0
1997,Toronto,535,0440.00,2270,2.0,1.0,16.0,14,1.14,0.0
1997,Toronto,535,0516.00,2270,2.0,1.0,4.0,37,0.11,0.0
1997,Toronto,535,0573.01,2270,1.0,1.0,0.0,6,0.0,0.0
1997,Toronto,535,0001.00,2270,2.0,1.0,7.0,11,0.64,0.0
1997,Toronto,535,0150.00,2270,2.0,1.0,18.0,10,1.8,0.0
1997,Toronto,535,0221.00,2270,1.0,1.0,4.0,6,0.67,0.0
1997,Toronto,535,0400.00,2270,1.0,1.0,21.0,87,0.24,0.0
1997,Toronto,535,0480.00,2270,1.0,1.0,61.0,106,0.58,0.0
1997,Toronto,535,0482.00,2270,1.0,1.0,0.0,1,0.0,0.0
1997,Toronto,535,0509.01,2270,4.0,3.0,1.0,1,1.0,2.0
1997,Toronto,535,0630.00,2270,4.0,1.0,22.0,3,7.33,1.0
1997,Toronto,535,0036.00,2270,5.0,3.0,15.0,1,15.0,14.0
1997,Toronto,535,0210.00,2270,4.0,3.0,2.0,1,2.0,0.0
1997,Toronto,535,0307.00,2270,5.0,3.0,10.0,1,10.0,12.0
1997,Toronto,535,0361.02,2270,4.0,1.0,6.0,6,1.0,0.0
1997,Toronto,535,0410.00,2270,2.0,1.0,3.0,2,1.5,0.0
1997,Toronto,535,0528.00,2270,1.0,1.0,0.0,2,0.0,0.0
1997,Toronto,535,0585.00,2270,2.0,1.0,0.0,2,0.0,0.0
1997,Toronto,535,0600.00,2270,1.0,1.0,2.0,44,0.05,0.0
1997,Toronto,535,0800.00,2270,2.0,1.0,3.0,5,0.6,0.0
1997,Toronto,535,0804.02,2270,5.0,3.0,4.0,1,4.0,0.0
1997,Toronto,535,0805.03,2270,4.0,1.0,2.0,1,2.0,0.0
1997,Toronto,535,0810.00,2270,2.0,1.0,2.0,2,1.0,0.0
1997,Toronto,535,0003.00,2270,1.0,1.0,1.0,2,0.5,0.0
1997,Toronto,535,0023.00,2270,5.0,3.0,1.0,1,1.0,0.0
1997,Toronto,535,0410.00,2270,4.0,1.0,2.0,2,1.0,0.0
1997,Toronto,535,0450.00,2270,4.0,1.0,1.0,1,1.0,0.0
1997,Toronto,535,0460.00,2270,1.0,1.0,0.0,4,0.0,0.0
1997,Toronto,535,0483.00,2270,2.0,1.0,4.0,3,1.33,0.0
1997,Toronto,535,0803.01,2270,4.0,1.0,5.0,2,2.5,0.0
1997,Toronto,535,0810.00,2270,1.0,1.0,32.0,56,0.57,0.0
1998,Toronto,535,0117.00,2270,1.0,1.0,6.0,9,0.67,0.0
1998,Toronto,535,0222.01,2270,2.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0231.00,2270,4.0,3.0,2.0,1,2.0,3.0
1998,Toronto,535,0260.00,2270,1.0,1.0,3.0,5,0.6,0.0
1998,Toronto,535,0378.01,2270,5.0,3.0,3.0,1,3.0,0.0
1998,Toronto,535,0400.05,2270,4.0,3.0,15.0,3,5.0,0.0
1998,Toronto,535,0402.04,2270,4.0,1.0,9.0,1,9.0,0.0
1998,Toronto,535,0410.03,2270,5.0,3.0,2.0,2,1.0,0.0
1998,Toronto,535,0516.00,2270,1.0,1.0,3.0,79,0.04,0.0
1998,Toronto,535,0576.00,2270,4.0,1.0,2.0,1,2.0,2.0
1998,Toronto,535,0592.00,2270,1.0,1.0,0.0,11,0.0,0.0
1998,Toronto,535,0810.00,2270,1.0,1.0,6.0,18,0.33,0.0
1998,Toronto,535,0810.00,2270,4.0,1.0,9.0,3,3.0,0.0
1998,Toronto,535,0003.00,2270,1.0,1.0,0.0,1,0.0,0.0
1998,Toronto,535,0330.00,2270,1.0,1.0,10.0,35,0.29,0.0
1998,Toronto,535,0400.00,2270,4.0,1.0,4.0,2,2.0,0.0
1998,Toronto,535,0412.02,2270,5.0,3.0,2.0,1,2.0,0.0
1998,Toronto,535,0422.01,2270,4.0,1.0,2.0,1,2.0,2.0
1998,Toronto,535,0572.03,2270,4.0,3.0,5.0,1,5.0,0.0
1998,Toronto,535,0000.00,2270,2.0,1.0,1.0,3,0.33,0.0
1998,Toronto,535,0001.00,2270,2.0,1.0,2.0,7,0.29,0.0
1998,Toronto,535,0175.01,2270,4.0,1.0,8.0,1,8.0,0.0
1998,Toronto,535,0318.00,2270,5.0,3.0,4.0,1,4.0,0.0
1998,Toronto,535,0333.00,2270,4.0,1.0,12.0,2,6.0,0.0
1998,Toronto,535,0420.00,2270,1.0,1.0,28.0,125,0.22,0.0
1998,Toronto,535,0420.00,2270,4.0,1.0,3.0,1,3.0,0.0
1998,Toronto,535,0460.00,2270,1.0,1.0,0.0,4,0.0,0.0
1998,Toronto,535,0600.00,2270,2.0,1.0,2.0,2,1.0,0.0
1998,Toronto,535,0002.00,2270,2.0,1.0,1.0,2,0.5,0.0
1998,Toronto,535,0021.00,2270,5.0,3.0,26.0,1,26.0,6.0
1998,Toronto,535,0080.00,2270,4.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0150.00,2270,1.0,1.0,2.0,4,0.5,0.0
1998,Toronto,535,0288.00,2270,1.0,1.0,8.0,9,0.89,0.0
1998,Toronto,535,0334.00,2270,2.0,1.0,5.0,3,1.67,0.0
1998,Toronto,535,0410.05,2270,4.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0420.01,2270,4.0,1.0,4.0,1,4.0,0.0
1998,Toronto,535,0516.00,2270,2.0,1.0,7.0,27,0.26,0.0
1998,Toronto,535,0600.00,2270,4.0,1.0,2.0,2,1.0,0.0
1998,Toronto,535,0830.00,2270,1.0,1.0,1.0,8,0.13,0.0
1998,Toronto,535,0200.00,2270,1.0,1.0,2.0,3,0.67,0.0
1998,Toronto,535,0339.00,2270,4.0,1.0,3.0,1,3.0,0.0
1998,Toronto,535,0376.07,2270,5.0,3.0,172.0,2,86.0,0.0
1998,Toronto,535,0410.00,2270,5.0,3.0,72.0,2,36.0,0.0
1998,Toronto,535,0440.00,2270,4.0,1.0,2.0,1,2.0,0.0
1998,Toronto,535,0500.00,2270,1.0,1.0,1.0,2,0.5,0.0
1998,Toronto,535,0516.02,2270,4.0,3.0,4.0,2,2.0,2.0
1998,Toronto,535,0517.00,2270,2.0,3.0,0.0,12,0.0,0.0
1998,Toronto,535,0570.00,2270,1.0,1.0,0.0,70,0.0,0.0
1998,Toronto,535,0570.00,2270,2.0,1.0,1.0,4,0.25,0.0
1998,Toronto,535,0026.00,2270,4.0,1.0,4.0,2,2.0,0.0
1998,Toronto,535,0201.00,2270,4.0,1.0,7.0,4,1.75,0.0
1998,Toronto,535,0221.00,2270,2.0,1.0,2.0,2,1.0,0.0
1998,Toronto,535,0359.00,2270,4.0,3.0,5.0,3,1.67,0.0
1998,Toronto,535,0430.00,2270,2.0,1.0,0.0,1,0.0,0.0
1998,Toronto,535,0483.00,2270,2.0,1.0,3.0,3,1.0,0.0
1998,Toronto,535,0528.06,2270,4.0,3.0,19.0,11,1.73,0.0
1998,Toronto,535,0560.00,2270,1.0,1.0,1.0,88,0.01,0.0
1998,Toronto,535,0560.00,2270,2.0,1.0,3.0,16,0.19,0.0
1998,Toronto,535,0800.00,2270,2.0,1.0,12.0,12,1.0,0.0
1998,Toronto,535,0226.00,2270,4.0,3.0,1.0,1,1.0,2.0
1998,Toronto,535,0289.00,2270,2.0,1.0,2.0,3,0.67,0.0
1998,Toronto,535,0370.01,2270,4.0,3.0,5.0,3,1.67,0.0
1998,Toronto,535,0400.05,2270,4.0,1.0,8.0,2,4.0,0.0
1998,Toronto,535,0411.05,2270,4.0,1.0,2.0,1,2.0,0.0
1998,Toronto,535,0420.00,2270,4.0,3.0,9.0,3,3.0,0.0
1998,Toronto,535,0440.00,2270,1.0,1.0,2.0,11,0.18,0.0
1998,Toronto,535,0450.00,2270,1.0,1.0,3.0,47,0.06,0.0
1998,Toronto,535,0450.00,2270,2.0,1.0,5.0,12,0.42,0.0
1998,Toronto,535,0482.00,2270,1.0,1.0,5.0,5,1.0,0.0
1998,Toronto,535,0483.00,2270,5.0,3.0,2.0,1,2.0,3.0
1998,Toronto,535,0517.00,2270,1.0,1.0,7.0,208,0.03,0.0
1998,Toronto,535,0528.09,2270,4.0,3.0,1.0,1,1.0,2.0
1998,Toronto,535,0800.00,2270,1.0,1.0,8.0,57,0.14,0.0
1998,Toronto,535,0002.00,2270,1.0,1.0,1.0,2,0.5,0.0
1998,Toronto,535,0010.00,2270,4.0,1.0,4.0,1,4.0,0.0
1998,Toronto,535,0117.00,2270,5.0,3.0,4.0,1,4.0,0.0
1998,Toronto,535,0206.02,2270,4.0,1.0,3.0,1,3.0,0.0
1998,Toronto,535,0210.00,2270,4.0,3.0,2.0,1,2.0,0.0
1998,Toronto,535,0221.00,2270,1.0,1.0,1.0,5,0.2,0.0
1998,Toronto,535,0440.00,2270,2.0,1.0,3.0,5,0.6,0.0
1998,Toronto,535,0480.00,2270,1.0,1.0,23.0,39,0.59,0.0
1998,Toronto,535,0515.02,2270,4.0,3.0,3.0,1,3.0,3.0
1998,Toronto,535,0516.15,2270,4.0,3.0,4.0,2,2.0,2.0
1998,Toronto,535,0528.01,2270,4.0,3.0,1.0,1,1.0,0.0
1998,Toronto,535,0585.00,2270,1.0,1.0,3.0,31,0.1,0.0
1998,Toronto,535,0180.00,2270,1.0,1.0,3.0,3,1.0,0.0
1998,Toronto,535,0335.00,2270,2.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0420.00,2270,2.0,1.0,7.0,14,0.5,0.0
1998,Toronto,535,0483.00,2270,1.0,1.0,10.0,16,0.63,0.0
1998,Toronto,535,0517.00,2270,2.0,1.0,9.0,38,0.24,0.0
1998,Toronto,535,0576.00,2270,1.0,1.0,0.0,1,0.0,0.0
1998,Toronto,535,0001.00,2270,1.0,1.0,0.0,13,0.0,0.0
1998,Toronto,535,0036.00,2270,5.0,3.0,2.0,1,2.0,14.0
1998,Toronto,535,0150.00,2270,2.0,1.0,9.0,6,1.5,0.0
1998,Toronto,535,0263.01,2270,5.0,3.0,2.0,1,2.0,0.0
1998,Toronto,535,0297.02,2270,1.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0300.00,2270,1.0,1.0,23.0,32,0.72,0.0
1998,Toronto,535,0308.01,2270,5.0,3.0,11.0,2,5.5,0.0
1998,Toronto,535,0402.08,2270,5.0,3.0,14.0,2,7.0,0.0
1998,Toronto,535,0410.00,2270,1.0,1.0,11.0,188,0.06,0.0
1998,Toronto,535,0410.00,2270,2.0,1.0,3.0,3,1.0,0.0
1998,Toronto,535,0455.00,2270,1.0,1.0,3.0,11,0.27,0.0
1998,Toronto,535,0470.00,2270,1.0,1.0,1.0,14,0.07,0.0
1998,Toronto,535,0573.02,2270,4.0,3.0,30.0,8,3.75,0.0
1998,Toronto,535,0590.00,2270,4.0,3.0,3.0,1,3.0,0.0
1998,Toronto,535,0003.00,2270,2.0,1.0,3.0,2,1.5,0.0
1998,Toronto,535,0117.00,2270,2.0,1.0,2.0,1,2.0,0.0
1998,Toronto,535,0138.00,2270,5.0,3.0,7.0,1,7.0,0.0
1998,Toronto,535,0330.00,2270,4.0,1.0,6.0,2,3.0,0.0
1998,Toronto,535,0374.00,2270,1.0,1.0,1.0,1,1.0,0.0
1998,Toronto,535,0400.00,2270,2.0,1.0,2.0,3,0.67,0.0
1998,Toronto,535,0516.04,2270,4.0,3.0,6.0,2,3.0,3.0
1998,Toronto,535,0000.00,2270,1.0,1.0,5.0,48,0.1,0.0
1998,Toronto,535,0275.00,2270,1.0,1.0,8.0,14,0.57,0.0
1998,Toronto,535,0307.00,2270,5.0,3.0,27.0,2,13.5,0.0
1998,Toronto,535,0430.00,2270,1.0,1.0,4.0,13,0.31,0.0
1998,Toronto,535,0128.02,2270,5.0,3.0,2.0,1,2.0,10.0
1998,Toronto,535,0300.00,2270,2.0,1.0,2.0,1,2.0,0.0
1998,Toronto,535,0334.00,2270,1.0,1.0,3.0,9,0.33,0.0
1998,Toronto,535,0400.00,2270,1.0,1.0,46.0,109,0.42,0.0
1998,Toronto,535,0410.01,2270,4.0,3.0,5.0,2,2.5,0.0
1998,Toronto,535,0516.00,2270,4.0,3.0,2.0,1,2.0,0.0
1998,Toronto,535,0550.02,2270,4.0,3.0,17.0,5,3.4,3.0
1998,Toronto,535,0585.00,2270,2.0,1.0,3.0,7,0.43,0.0
1998,Toronto,535,0810.00,2270,2.0,1.0,4.0,3,1.33,0.0
1998,Toronto,535,0023.00,2270,5.0,3.0,1.0,1,1.0,0.0
1998,Toronto,535,0200.00,2270,2.0,1.0,6.0,4,1.5,0.0
1998,Toronto,535,0210.00,2270,5.0,3.0,1.0,1,1.0,10.0
1998,Toronto,535,0289.00,2270,1.0,1.0,0.0,1,0.0,0.0
1998,Toronto,535,0330.00,2270,2.0,1.0,5.0,5,1.0,0.0
1998,Toronto,535,0410.00,2270,4.0,3.0,1.0,1,1.0,0.0
1998,Toronto,535,0585.00,2270,4.0,1.0,2.0,1,2.0,0.0
1998,Toronto,535,0585.00,2270,4.0,3.0,2.0,1,2.0,0.0
1998,Toronto,535,0600.00,2270,1.0,1.0,0.0,33,0.0,0.0
1999,Toronto,535,0021.00,2270,5.0,3.0,9.0,1,9.0,16.0
1999,Toronto,535,0138.00,2270,5.0,3.0,1.0,1,1.0,0.0
1999,Toronto,535,0378.01,2270,5.0,3.0,19.0,1,19.0,0.0
1999,Toronto,535,0410.08,2270,4.0,1.0,4.0,1,4.0,0.0
1999,Toronto,535,0420.01,2270,4.0,1.0,17.0,4,4.25,2.0
1999,Toronto,535,0460.00,2270,1.0,1.0,0.0,4,0.0,0.0
1999,Toronto,535,0483.00,2270,5.0,3.0,2.0,1,2.0,3.0
1999,Toronto,535,0516.00,2270,1.0,1.0,3.0,7,0.43,0.0
1999,Toronto,535,0127.00,2270,5.0,3.0,13.0,1,13.0,0.0
1999,Toronto,535,0153.00,2270,1.0,1.0,1.0,1,1.0,0.0
1999,Toronto,535,0297.01,2270,5.0,3.0,2.0,1,2.0,0.0
1999,Toronto,535,0307.00,2270,4.0,1.0,3.0,1,3.0,0.0
1999,Toronto,535,0361.02,2270,4.0,1.0,2.0,1,2.0,0.0
1999,Toronto,535,0412.02,2270,5.0,3.0,47.0,3,15.67,2.0
1999,Toronto,535,0412.04,2270,4.0,1.0,1.0,1,1.0,2.0
1999,Toronto,535,0600.00,2270,5.0,3.0,12.0,1,12.0,0.0
1999,Toronto,535,0800.00,2270,1.0,1.0,18.0,36,0.5,0.0
1999,Toronto,535,0036.00,2270,5.0,3.0,1.0,1,1.0,14.0
1999,Toronto,535,0128.01,2270,5.0,3.0,32.0,4,8.0,0.0
1999,Toronto,535,0221.00,2270,1.0,1.0,1.0,7,0.14,0.0
1999,Toronto,535,0440.00,2270,1.0,1.0,1.0,2,0.5,0.0
1999,Toronto,535,0450.00,2270,2.0,1.0,2.0,6,0.33,0.0
1999,Toronto,535,0470.00,2270,1.0,1.0,20.0,55,0.36,0.0
1999,Toronto,535,0528.06,2270,4.0,3.0,1.0,1,1.0,0.0
1999,Toronto,535,0560.00,2270,1.0,1.0,0.0,3,0.0,0.0
1999,Toronto,535,0585.00,2270,2.0,1.0,1.0,4,0.25,0.0
1999,Toronto,535,0592.00,2270,1.0,1.0,1.0,2,0.5,0.0
1999,Toronto,535,0600.00,2270,1.0,1.0,0.0,125,0.0,0.0
1999,Toronto,535,0012.00,2270,5.0,3.0,9.0,1,9.0,0.0
1999,Toronto,535,0041.00,2270,4.0,1.0,3.0,1,3.0,0.0
1999,Toronto,535,0150.00,2270,2.0,1.0,2.0,2,1.0,0.0
1999,Toronto,535,0201.00,2270,4.0,1.0,4.0,2,2.0,0.0
1999,Toronto,535,0334.00,2270,5.0,3.0,22.0,1,22.0,0.0
1999,Toronto,535,0420.00,2270,2.0,1.0,2.0,12,0.17,0.0
1999,Toronto,535,0810.00,2270,4.0,1.0,1.0,1,1.0,0.0
1999,Toronto,535,0000.00,2270,1.0,1.0,29.0,195,0.15,0.0
1999,Toronto,535,0011.00,2270,5.0,3.0,14.0,1,14.0,0.0
1999,Toronto,535,0052.00,2270,4.0,1.0,4.0,1,4.0,0.0
1999,Toronto,535,0117.00,2270,1.0,1.0,9.0,17,0.53,0.0
1999,Toronto,535,0288.00,2270,1.0,1.0,2.0,3,0.67,0.0
1999,Toronto,535,0410.01,2270,5.0,3.0,32.0,1,32.0,0.0
1999,Toronto,535,0412.05,2270,4.0,1.0,2.0,1,2.0,0.0
1999,Toronto,535,0441.01,2270,4.0,1.0,6.0,2,3.0,1.0
1999,Toronto,535,0550.02,2270,4.0,3.0,21.0,6,3.5,2.0
1999,Toronto,535,0600.00,2270,4.0,3.0,4.0,2,2.0,0.0
