reference_period,ref_qq,metcode,metro,FSA,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt
2006-03-01,1,1060,Montreal,H7T,1.0,1.0,2.0,5,0.4,0.0
2006-03-01,1,1060,Montreal,J7J,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,J7R,1.0,1.0,1.0,2,0.5,0.0
2006-03-01,1,1060,Montreal,nan,2.0,3.0,3.0,2,1.5,0.0
2006-03-01,1,1060,Montreal,J0N,5.0,3.0,24.0,6,4.0,0.33
2006-03-01,1,1060,Montreal,J3H,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,J4N,5.0,3.0,9.0,2,4.5,3.0
2006-03-01,1,1060,Montreal,H9R,4.0,3.0,5.0,2,2.5,2.0
2006-03-01,1,1060,Montreal,J5R,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,J7Z,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,nan,1.0,1.0,299.0,458,0.65,0.0
2006-03-01,1,1060,Montreal,H1C,1.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,H2V,5.0,3.0,14.0,1,14.0,0.0
2006-03-01,1,1060,Montreal,H8R,5.0,3.0,8.0,1,8.0,3.0
2006-03-01,1,1060,Montreal,J0L,2.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,J4R,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J5W,2.0,1.0,3.0,2,1.5,0.0
2006-03-01,1,1060,Montreal,J7M,5.0,1.0,4.0,3,1.33,0.0
2006-03-01,1,1060,Montreal,J0L,1.0,1.0,5.0,15,0.33,0.0
2006-03-01,1,1060,Montreal,H1J,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H7R,1.0,1.0,0.0,3,0.0,0.0
2006-03-01,1,1060,Montreal,H7T,5.0,3.0,13.0,2,6.5,1.0
2006-03-01,1,1060,Montreal,H7X,5.0,3.0,6.0,3,2.0,1.0
2006-03-01,1,1060,Montreal,H9C,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J5R,5.0,3.0,4.0,1,4.0,0.0
2006-03-01,1,1060,Montreal,J4M,1.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,J5W,1.0,1.0,9.0,11,0.82,0.0
2006-03-01,1,1060,Montreal,J6K,2.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,nan,4.0,1.0,6.0,5,1.2,1.6
2006-03-01,1,1060,Montreal,H1C,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,H7M,5.0,3.0,2.0,1,2.0,2.0
2006-03-01,1,1060,Montreal,J3Y,1.0,1.0,2.0,4,0.5,0.0
2006-03-01,1,1060,Montreal,J5Z,5.0,3.0,33.0,9,3.67,2.11
2006-03-01,1,1060,Montreal,J7E,5.0,3.0,12.0,2,6.0,0.0
2006-03-01,1,1060,Montreal,H1E,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H8S,4.0,3.0,3.0,2,1.5,0.0
2006-03-01,1,1060,Montreal,H8T,4.0,3.0,4.0,2,2.0,1.0
2006-03-01,1,1060,Montreal,J5T,1.0,1.0,2.0,4,0.5,0.0
2006-03-01,1,1060,Montreal,J6K,5.0,3.0,4.0,1,4.0,3.0
2006-03-01,1,1060,Montreal,H7M,2.0,1.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,H7T,4.0,3.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,H7X,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,H9R,5.0,3.0,43.0,1,43.0,6.0
2006-03-01,1,1060,Montreal,J7Y,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,H4C,5.0,3.0,3.0,1,3.0,0.0
2006-03-01,1,1060,Montreal,H8P,5.0,3.0,4.0,1,4.0,3.0
2006-03-01,1,1060,Montreal,J7M,1.0,1.0,9.0,29,0.31,0.0
2006-03-01,1,1060,Montreal,J7M,5.0,3.0,11.0,3,3.67,1.67
2006-03-01,1,1060,Montreal,J7V,1.0,1.0,11.0,17,0.65,0.0
2006-03-01,1,1060,Montreal,J7V,2.0,1.0,1.0,3,0.33,0.0
2006-03-01,1,1060,Montreal,H7M,1.0,1.0,1.0,7,0.14,0.0
2006-03-01,1,1060,Montreal,H7W,2.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,nan,2.0,1.0,91.0,91,1.0,0.0
2006-03-01,1,1060,Montreal,H1S,5.0,3.0,14.0,1,14.0,6.0
2006-03-01,1,1060,Montreal,H1T,5.0,3.0,7.0,1,7.0,3.0
2006-03-01,1,1060,Montreal,H2X,5.0,3.0,21.0,1,21.0,4.0
2006-03-01,1,1060,Montreal,H7E,1.0,1.0,1.0,6,0.17,0.0
2006-03-01,1,1060,Montreal,H7H,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H7L,1.0,1.0,4.0,9,0.44,0.0
2006-03-01,1,1060,Montreal,H7P,5.0,3.0,5.0,1,5.0,0.0
2006-03-01,1,1060,Montreal,H8P,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H8T,5.0,3.0,2.0,1,2.0,3.0
2006-03-01,1,1060,Montreal,J0P,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,J5B,2.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J5T,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,H1E,4.0,1.0,1.0,1,1.0,2.0
2006-03-01,1,1060,Montreal,H1N,4.0,3.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,H7L,5.0,3.0,3.0,1,3.0,2.0
2006-03-01,1,1060,Montreal,H9S,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J5Y,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,J7V,5.0,3.0,4.0,1,4.0,3.0
2006-03-01,1,1060,Montreal,H1R,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,H9J,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,H9W,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J3L,2.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J4Y,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J5L,5.0,3.0,14.0,4,3.5,0.5
2006-03-01,1,1060,Montreal,J6Y,5.0,3.0,6.0,1,6.0,0.0
2006-03-01,1,1060,Montreal,J7Y,2.0,1.0,2.0,2,1.0,0.0
2006-03-01,1,1060,Montreal,nan,5.0,3.0,1541.0,349,4.42,2.56
2006-03-01,1,1060,Montreal,H1A,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J3G,5.0,3.0,2.0,1,2.0,2.0
2006-03-01,1,1060,Montreal,J3X,5.0,3.0,9.0,3,3.0,2.33
2006-03-01,1,1060,Montreal,J6K,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H7A,1.0,1.0,1.0,7,0.14,0.0
2006-03-01,1,1060,Montreal,J3G,1.0,1.0,5.0,10,0.5,0.0
2006-03-01,1,1060,Montreal,H1W,5.0,3.0,11.0,4,2.75,3.0
2006-03-01,1,1060,Montreal,H4B,5.0,3.0,4.0,2,2.0,3.0
2006-03-01,1,1060,Montreal,H7A,2.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,H7R,4.0,3.0,3.0,1,3.0,2.0
2006-03-01,1,1060,Montreal,J5L,1.0,1.0,2.0,9,0.22,0.0
2006-03-01,1,1060,Montreal,J5Z,1.0,1.0,13.0,20,0.65,0.0
2006-03-01,1,1060,Montreal,J6N,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J7A,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,1060,Montreal,J7Y,5.0,3.0,7.0,1,7.0,3.0
2006-03-01,1,1060,Montreal,J7Z,2.0,1.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,nan,4.0,3.0,121.0,62,1.95,1.05
2006-03-01,1,1060,Montreal,H4G,5.0,3.0,6.0,2,3.0,1.5
2006-03-01,1,1060,Montreal,H7A,5.0,3.0,6.0,1,6.0,3.0
2006-03-01,1,1060,Montreal,H7K,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J3Y,5.0,3.0,17.0,3,5.67,1.0
2006-03-01,1,1060,Montreal,J4W,5.0,3.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,J5R,1.0,1.0,3.0,5,0.6,0.0
2006-03-01,1,1060,Montreal,J5Z,2.0,1.0,4.0,2,2.0,0.0
2006-03-01,1,1060,Montreal,J6A,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,J6X,1.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,H1L,1.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,H4V,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H9E,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,1060,Montreal,H7R,5.0,3.0,4.0,1,4.0,2.0
2006-03-01,1,1060,Montreal,J0N,1.0,1.0,2.0,17,0.12,0.0
2006-03-01,1,1060,Montreal,J3L,5.0,3.0,2.0,2,1.0,2.0
2006-03-01,1,1060,Montreal,J7J,5.0,1.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,J7K,1.0,1.0,0.0,7,0.0,0.0
2006-03-01,1,1060,Montreal,H9X,1.0,1.0,1.0,2,0.5,0.0
2006-03-01,1,1060,Montreal,J4N,1.0,1.0,2.0,4,0.5,0.0
2006-03-01,1,1060,Montreal,J5R,4.0,3.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,J3L,5.0,1.0,1.0,1,1.0,2.0
2006-03-01,1,1060,Montreal,J3N,1.0,1.0,2.0,3,0.67,0.0
2006-03-01,1,1060,Montreal,J4Z,5.0,1.0,4.0,2,2.0,2.0
2006-03-01,1,1060,Montreal,J5Z,5.0,1.0,2.0,1,2.0,0.0
2006-03-01,1,1060,Montreal,H1V,5.0,3.0,1.0,1,1.0,3.0
2006-03-01,1,1060,Montreal,H2G,5.0,3.0,3.0,1,3.0,3.0
2006-03-01,1,1060,Montreal,H2P,5.0,3.0,2.0,1,2.0,3.0
2006-03-01,1,1060,Montreal,H7V,5.0,3.0,96.0,3,32.0,6.67
2006-03-01,1,1060,Montreal,H9K,1.0,1.0,1.0,2,0.5,0.0
2006-03-01,1,1060,Montreal,J3H,1.0,1.0,1.0,7,0.14,0.0
2006-03-01,1,1060,Montreal,J6R,1.0,1.0,1.0,3,0.33,0.0
2006-03-01,1,1060,Montreal,J6Y,1.0,1.0,4.0,9,0.44,0.0
2006-03-01,1,1060,Montreal,J7V,4.0,3.0,1.0,1,1.0,0.0
2006-03-01,1,1060,Montreal,J3H,5.0,3.0,9.0,3,3.0,1.33
2006-03-01,1,1060,Montreal,J5A,5.0,3.0,10.0,1,10.0,0.0
2006-03-01,1,1060,Montreal,J7C,1.0,1.0,0.0,8,0.0,0.0
2006-03-01,1,1060,Montreal,H2R,5.0,3.0,19.0,2,9.5,2.0
2006-03-01,1,1060,Montreal,J3L,1.0,1.0,12.0,21,0.57,0.0
2006-03-01,1,1060,Montreal,J4Z,5.0,3.0,5.0,1,5.0,0.0
2006-03-01,1,1060,Montreal,J5B,1.0,1.0,3.0,6,0.5,0.0
2006-03-01,1,1060,Montreal,J5Y,1.0,1.0,17.0,21,0.81,0.0
2006-03-01,1,1060,Montreal,J5Y,5.0,3.0,6.0,1,6.0,2.0
2006-03-01,1,1060,Montreal,J6J,1.0,1.0,0.0,7,0.0,0.0
2006-03-01,1,1060,Montreal,J7Z,5.0,3.0,7.0,2,3.5,3.0
2006-03-01,1,1060,Montreal,nan,5.0,1.0,2.0,1,2.0,0.0
2006-06-01,2,1060,Montreal,H1H,1.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,H2R,5.0,3.0,2.0,1,2.0,5.0
2006-06-01,2,1060,Montreal,H3E,4.0,3.0,9.0,1,9.0,0.0
2006-06-01,2,1060,Montreal,H7C,2.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,H7H,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H7V,4.0,3.0,2.0,1,2.0,2.0
2006-06-01,2,1060,Montreal,H7X,1.0,1.0,0.0,2,0.0,0.0
2006-06-01,2,1060,Montreal,H9G,5.0,3.0,14.0,1,14.0,0.0
2006-06-01,2,1060,Montreal,J3H,5.0,3.0,3.0,1,3.0,2.0
2006-06-01,2,1060,Montreal,J3L,5.0,3.0,3.0,2,1.5,2.5
2006-06-01,2,1060,Montreal,J4N,5.0,3.0,5.0,4,1.25,2.5
2006-06-01,2,1060,Montreal,J7V,5.0,3.0,21.0,6,3.5,3.0
2006-06-01,2,1060,Montreal,H1C,2.0,1.0,1.0,9,0.11,0.0
2006-06-01,2,1060,Montreal,H7L,1.0,1.0,10.0,18,0.56,0.0
2006-06-01,2,1060,Montreal,H7N,5.0,3.0,26.0,1,26.0,5.0
2006-06-01,2,1060,Montreal,H7W,2.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,H9K,1.0,1.0,8.0,10,0.8,0.0
2006-06-01,2,1060,Montreal,H9W,1.0,1.0,7.0,9,0.78,0.0
2006-06-01,2,1060,Montreal,J5W,5.0,3.0,10.0,6,1.67,2.0
2006-06-01,2,1060,Montreal,J7K,1.0,1.0,2.0,13,0.15,0.0
2006-06-01,2,1060,Montreal,H7P,5.0,3.0,9.0,1,9.0,2.0
2006-06-01,2,1060,Montreal,J0N,1.0,1.0,8.0,79,0.1,0.0
2006-06-01,2,1060,Montreal,J3L,1.0,1.0,6.0,74,0.08,0.0
2006-06-01,2,1060,Montreal,J4Z,5.0,1.0,4.0,2,2.0,2.0
2006-06-01,2,1060,Montreal,J5T,1.0,1.0,6.0,15,0.4,0.0
2006-06-01,2,1060,Montreal,J5Y,5.0,3.0,6.0,2,3.0,2.0
2006-06-01,2,1060,Montreal,H1A,5.0,3.0,5.0,2,2.5,3.0
2006-06-01,2,1060,Montreal,H1C,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H1W,5.0,3.0,18.0,4,4.5,3.25
2006-06-01,2,1060,Montreal,H3P,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H7R,1.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,H7V,5.0,3.0,79.0,3,26.33,6.67
2006-06-01,2,1060,Montreal,H9C,5.0,3.0,6.0,1,6.0,0.0
2006-06-01,2,1060,Montreal,J7M,5.0,3.0,15.0,5,3.0,2.8
2006-06-01,2,1060,Montreal,nan,5.0,3.0,1177.0,252,4.67,2.84
2006-06-01,2,1060,Montreal,H8R,5.0,3.0,5.0,1,5.0,3.0
2006-06-01,2,1060,Montreal,H9K,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J4X,1.0,1.0,1.0,2,0.5,0.0
2006-06-01,2,1060,Montreal,J5B,2.0,1.0,1.0,3,0.33,0.0
2006-06-01,2,1060,Montreal,H2Y,5.0,3.0,6.0,1,6.0,3.0
2006-06-01,2,1060,Montreal,H8P,5.0,3.0,4.0,1,4.0,3.0
2006-06-01,2,1060,Montreal,nan,4.0,1.0,4.0,2,2.0,1.0
2006-06-01,2,1060,Montreal,J3N,1.0,1.0,2.0,9,0.22,0.0
2006-06-01,2,1060,Montreal,J5L,1.0,1.0,10.0,27,0.37,0.0
2006-06-01,2,1060,Montreal,nan,5.0,1.0,3.0,2,1.5,1.5
2006-06-01,2,1060,Montreal,H7E,5.0,3.0,2.0,1,2.0,3.0
2006-06-01,2,1060,Montreal,J4V,1.0,1.0,0.0,2,0.0,0.0
2006-06-01,2,1060,Montreal,J5R,2.0,1.0,3.0,3,1.0,0.0
2006-06-01,2,1060,Montreal,J6Y,1.0,1.0,6.0,39,0.15,0.0
2006-06-01,2,1060,Montreal,H7A,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J0L,1.0,1.0,5.0,26,0.19,0.0
2006-06-01,2,1060,Montreal,J5Z,1.0,1.0,11.0,39,0.28,0.0
2006-06-01,2,1060,Montreal,J7M,1.0,1.0,10.0,47,0.21,0.0
2006-06-01,2,1060,Montreal,H7G,5.0,3.0,12.0,1,12.0,3.0
2006-06-01,2,1060,Montreal,J4N,1.0,1.0,2.0,10,0.2,0.0
2006-06-01,2,1060,Montreal,J4V,5.0,3.0,11.0,2,5.5,3.0
2006-06-01,2,1060,Montreal,H3E,5.0,3.0,15.0,7,2.14,2.14
2006-06-01,2,1060,Montreal,H1N,4.0,3.0,1.0,1,1.0,2.0
2006-06-01,2,1060,Montreal,H7R,4.0,3.0,1.0,1,1.0,2.0
2006-06-01,2,1060,Montreal,H7T,5.0,3.0,34.0,6,5.67,2.0
2006-06-01,2,1060,Montreal,H9J,1.0,1.0,2.0,4,0.5,0.0
2006-06-01,2,1060,Montreal,J0N,5.0,1.0,1.0,1,1.0,1.0
2006-06-01,2,1060,Montreal,J3G,5.0,3.0,4.0,2,2.0,1.0
2006-06-01,2,1060,Montreal,H1L,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H8S,5.0,3.0,15.0,4,3.75,0.0
2006-06-01,2,1060,Montreal,H9B,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J6Z,1.0,1.0,2.0,4,0.5,0.0
2006-06-01,2,1060,Montreal,J7Y,2.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,H8Z,2.0,1.0,2.0,1,2.0,0.0
2006-06-01,2,1060,Montreal,H9K,5.0,3.0,64.0,2,32.0,4.0
2006-06-01,2,1060,Montreal,J3H,2.0,1.0,3.0,6,0.5,0.0
2006-06-01,2,1060,Montreal,J3Y,1.0,1.0,3.0,13,0.23,0.0
2006-06-01,2,1060,Montreal,J5L,2.0,1.0,4.0,5,0.8,0.0
2006-06-01,2,1060,Montreal,J6Y,5.0,3.0,3.0,2,1.5,3.0
2006-06-01,2,1060,Montreal,H1N,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H2W,5.0,3.0,1.0,1,1.0,2.0
2006-06-01,2,1060,Montreal,H9J,5.0,3.0,12.0,3,4.0,1.0
2006-06-01,2,1060,Montreal,J3E,1.0,1.0,0.0,2,0.0,0.0
2006-06-01,2,1060,Montreal,J3G,1.0,1.0,6.0,19,0.32,0.0
2006-06-01,2,1060,Montreal,J5W,2.0,1.0,10.0,20,0.5,0.0
2006-06-01,2,1060,Montreal,J6K,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J7C,1.0,1.0,5.0,14,0.36,0.0
2006-06-01,2,1060,Montreal,J7Y,5.0,3.0,12.0,3,4.0,3.0
2006-06-01,2,1060,Montreal,H7M,1.0,1.0,6.0,22,0.27,0.0
2006-06-01,2,1060,Montreal,H7X,5.0,3.0,4.0,3,1.33,2.67
2006-06-01,2,1060,Montreal,H9A,1.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,J0P,1.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,J4M,5.0,3.0,6.0,2,3.0,3.0
2006-06-01,2,1060,Montreal,H2V,5.0,3.0,14.0,1,14.0,4.0
2006-06-01,2,1060,Montreal,H3B,5.0,3.0,20.0,1,20.0,9.0
2006-06-01,2,1060,Montreal,H7E,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H7K,1.0,1.0,2.0,5,0.4,0.0
2006-06-01,2,1060,Montreal,H7P,1.0,1.0,6.0,13,0.46,0.0
2006-06-01,2,1060,Montreal,H9R,5.0,3.0,14.0,1,14.0,6.0
2006-06-01,2,1060,Montreal,J3H,1.0,1.0,1.0,36,0.03,0.0
2006-06-01,2,1060,Montreal,J3X,1.0,1.0,0.0,2,0.0,0.0
2006-06-01,2,1060,Montreal,J4W,5.0,3.0,2.0,1,2.0,3.0
2006-06-01,2,1060,Montreal,J5W,1.0,1.0,11.0,42,0.26,0.0
2006-06-01,2,1060,Montreal,J7J,1.0,1.0,4.0,15,0.27,0.0
2006-06-01,2,1060,Montreal,J7Y,5.0,1.0,4.0,2,2.0,1.0
2006-06-01,2,1060,Montreal,H4C,5.0,3.0,33.0,2,16.5,4.0
2006-06-01,2,1060,Montreal,H4L,5.0,3.0,44.0,1,44.0,10.0
2006-06-01,2,1060,Montreal,H4N,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H7T,4.0,3.0,8.0,4,2.0,2.0
2006-06-01,2,1060,Montreal,H9B,4.0,3.0,2.0,1,2.0,0.0
2006-06-01,2,1060,Montreal,J6Y,2.0,1.0,2.0,1,2.0,0.0
2006-06-01,2,1060,Montreal,J7V,2.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,J7Y,1.0,1.0,2.0,11,0.18,0.0
2006-06-01,2,1060,Montreal,H1R,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,H3L,5.0,3.0,10.0,1,10.0,3.0
2006-06-01,2,1060,Montreal,J0N,5.0,3.0,33.0,13,2.54,2.23
2006-06-01,2,1060,Montreal,J4K,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J4M,1.0,1.0,0.0,4,0.0,0.0
2006-06-01,2,1060,Montreal,J5Y,2.0,1.0,1.0,3,0.33,0.0
2006-06-01,2,1060,Montreal,J7E,5.0,3.0,8.0,3,2.67,2.67
2006-06-01,2,1060,Montreal,J7L,1.0,1.0,3.0,7,0.43,0.0
2006-06-01,2,1060,Montreal,J7V,4.0,3.0,9.0,5,1.8,2.0
2006-06-01,2,1060,Montreal,nan,4.0,3.0,84.0,49,1.71,1.16
2006-06-01,2,1060,Montreal,H9E,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J5R,4.0,3.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J7A,1.0,1.0,1.0,3,0.33,0.0
2006-06-01,2,1060,Montreal,H4K,1.0,1.0,2.0,4,0.5,0.0
2006-06-01,2,1060,Montreal,H9C,1.0,1.0,8.0,16,0.5,0.0
2006-06-01,2,1060,Montreal,J4Z,5.0,3.0,3.0,1,3.0,2.0
2006-06-01,2,1060,Montreal,nan,1.0,1.0,379.0,788,0.48,0.0
2006-06-01,2,1060,Montreal,H7A,1.0,1.0,4.0,11,0.36,0.0
2006-06-01,2,1060,Montreal,H7M,2.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,H7M,5.0,3.0,7.0,3,2.33,2.0
2006-06-01,2,1060,Montreal,H8T,5.0,3.0,2.0,1,2.0,3.0
2006-06-01,2,1060,Montreal,J3V,1.0,1.0,1.0,2,0.5,0.0
2006-06-01,2,1060,Montreal,J5Z,2.0,1.0,3.0,6,0.5,0.0
2006-06-01,2,1060,Montreal,J6R,1.0,1.0,2.0,6,0.33,0.0
2006-06-01,2,1060,Montreal,J6X,1.0,1.0,2.0,10,0.2,0.0
2006-06-01,2,1060,Montreal,H7T,1.0,1.0,2.0,16,0.13,0.0
2006-06-01,2,1060,Montreal,H9J,4.0,3.0,7.0,2,3.5,1.0
2006-06-01,2,1060,Montreal,H9S,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J3Y,5.0,3.0,7.0,3,2.33,3.0
2006-06-01,2,1060,Montreal,J7V,1.0,1.0,48.0,66,0.73,0.0
2006-06-01,2,1060,Montreal,H7E,1.0,1.0,10.0,15,0.67,0.0
2006-06-01,2,1060,Montreal,H8Z,1.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,H9R,4.0,3.0,5.0,3,1.67,1.33
2006-06-01,2,1060,Montreal,H9X,1.0,1.0,3.0,3,1.0,0.0
2006-06-01,2,1060,Montreal,J0L,2.0,1.0,1.0,8,0.13,0.0
2006-06-01,2,1060,Montreal,J4T,5.0,3.0,2.0,2,1.0,3.0
2006-06-01,2,1060,Montreal,J5T,5.0,3.0,3.0,1,3.0,3.0
2006-06-01,2,1060,Montreal,J5Z,5.0,3.0,54.0,9,6.0,2.33
2006-06-01,2,1060,Montreal,nan,2.0,1.0,51.0,68,0.75,0.0
2006-06-01,2,1060,Montreal,H4G,5.0,3.0,1.0,1,1.0,3.0
2006-06-01,2,1060,Montreal,H7R,5.0,3.0,12.0,2,6.0,2.0
2006-06-01,2,1060,Montreal,H9W,4.0,3.0,4.0,1,4.0,0.0
2006-06-01,2,1060,Montreal,J5L,5.0,3.0,3.0,3,1.0,2.67
2006-06-01,2,1060,Montreal,J7R,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J7Z,1.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,H1T,5.0,3.0,7.0,1,7.0,3.0
2006-06-01,2,1060,Montreal,H2P,5.0,3.0,3.0,1,3.0,3.0
2006-06-01,2,1060,Montreal,H7L,5.0,3.0,1.0,1,1.0,2.0
2006-06-01,2,1060,Montreal,J5B,1.0,1.0,3.0,3,1.0,0.0
2006-06-01,2,1060,Montreal,J6K,2.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,1060,Montreal,J7Z,5.0,3.0,3.0,2,1.5,3.0
2006-06-01,2,1060,Montreal,H1S,5.0,3.0,3.0,1,3.0,6.0
2006-06-01,2,1060,Montreal,H4N,5.0,3.0,7.0,1,7.0,6.0
2006-06-01,2,1060,Montreal,H8S,4.0,3.0,3.0,3,1.0,1.33
2006-06-01,2,1060,Montreal,J5R,1.0,1.0,9.0,16,0.56,0.0
2006-06-01,2,1060,Montreal,J7Z,2.0,1.0,1.0,3,0.33,0.0
2006-06-01,2,1060,Montreal,H7A,4.0,3.0,1.0,1,1.0,2.0
2006-06-01,2,1060,Montreal,H7A,5.0,3.0,13.0,2,6.5,2.5
2006-06-01,2,1060,Montreal,H8Y,1.0,1.0,3.0,4,0.75,0.0
2006-06-01,2,1060,Montreal,J3L,2.0,1.0,0.0,9,0.0,0.0
2006-06-01,2,1060,Montreal,H8T,4.0,3.0,5.0,3,1.67,1.33
2006-06-01,2,1060,Montreal,H9H,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,1060,Montreal,J4B,1.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,1060,Montreal,J5Y,1.0,1.0,13.0,51,0.25,0.0
2006-06-01,2,1060,Montreal,J7M,5.0,1.0,2.0,1,2.0,1.0
2006-09-01,3,1060,Montreal,H4N,5.0,3.0,4.0,1,4.0,6.0
2006-09-01,3,1060,Montreal,H7E,2.0,1.0,2.0,3,0.67,0.0
2006-09-01,3,1060,Montreal,H8S,5.0,3.0,9.0,4,2.25,2.25
2006-09-01,3,1060,Montreal,H8Z,2.0,1.0,0.0,2,0.0,0.0
2006-09-01,3,1060,Montreal,H9H,1.0,1.0,1.0,1,1.0,0.0
2006-09-01,3,1060,Montreal,J4H,5.0,3.0,16.0,1,16.0,6.0
2006-09-01,3,1060,Montreal,J5W,5.0,3.0,4.0,2,2.0,2.0
2006-09-01,3,1060,Montreal,J5Z,2.0,1.0,6.0,10,0.6,0.0
