reference_period,metro,stcan_cmacode,censustr,metcode,inventory,structures,unitsperstructure,avgstorycount,inventory_per_10kpop
2005,Montreal,462,0656.01,1060,39.0,10,3.9,0.0,0.1
2005,Montreal,462,0661.02,1060,24.0,11,2.18,1.0,0.06
2005,Montreal,462,0682.06,1060,19.0,20,0.95,0.0,0.05
2005,Montreal,462,0700.04,1060,10.0,3,3.33,1.0,0.03
2005,Montreal,462,0710.04,1060,12.0,9,1.33,0.0,0.03
2005,Montreal,462,0733.00,1060,0.0,4,0.0,0.0,0.0
2005,Montreal,462,0755.00,1060,29.0,45,0.64,0.0,0.08
2005,Montreal,462,0850.05,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0865.00,1060,3.0,1,3.0,3.0,0.01
2005,Montreal,462,0052.00,1060,1.0,1,1.0,3.0,0.0
2005,Montreal,462,0054.00,1060,18.0,1,18.0,8.0,0.05
2005,Montreal,462,0120.00,1060,27.0,1,27.0,12.0,0.07
2005,Montreal,462,0162.00,1060,6.0,1,6.0,3.0,0.02
2005,Montreal,462,0462.01,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0513.01,1060,5.0,4,1.25,0.0,0.01
2005,Montreal,462,0580.02,1060,13.0,4,3.25,3.0,0.03
2005,Montreal,462,0684.03,1060,16.0,11,1.45,1.0,0.04
2005,Montreal,462,0685.05,1060,4.0,9,0.44,0.0,0.01
2005,Montreal,462,0853.03,1060,5.0,8,0.63,1.0,0.01
2005,Montreal,462,0042.00,1060,4.0,1,4.0,0.0,0.01
2005,Montreal,462,0055.01,1060,7.0,2,3.5,2.0,0.02
2005,Montreal,462,0187.02,1060,16.0,9,1.78,3.0,0.04
2005,Montreal,462,0239.00,1060,2.0,1,2.0,3.0,0.01
2005,Montreal,462,0322.02,1060,5.0,2,2.5,3.0,0.01
2005,Montreal,462,0512.02,1060,1.0,2,0.5,1.0,0.0
2005,Montreal,462,0515.01,1060,5.0,10,0.5,0.0,0.01
2005,Montreal,462,0605.02,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0689.04,1060,6.0,4,1.5,1.0,0.02
2005,Montreal,462,0709.01,1060,2.0,5,0.4,0.0,0.01
2005,Montreal,462,0710.03,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0756.03,1060,14.0,16,0.88,0.0,0.04
2005,Montreal,462,0789.00,1060,25.0,21,1.19,0.0,0.07
2005,Montreal,462,0826.10,1060,5.0,6,0.83,3.0,0.01
2005,Montreal,462,0828.02,1060,34.0,40,0.85,1.0,0.09
2005,Montreal,462,0829.00,1060,7.0,11,0.64,0.0,0.02
2005,Montreal,462,0850.01,1060,1.0,3,0.33,0.0,0.0
2005,Montreal,462,0903.09,1060,2.0,9,0.22,0.0,0.01
2005,Montreal,462,0245.00,1060,3.0,1,3.0,3.0,0.01
2005,Montreal,462,0325.04,1060,13.0,8,1.63,2.0,0.03
2005,Montreal,462,0392.00,1060,2.0,1,2.0,3.0,0.01
2005,Montreal,462,0550.03,1060,3.0,3,1.0,0.0,0.01
2005,Montreal,462,0604.01,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0604.05,1060,5.0,5,1.0,0.0,0.01
2005,Montreal,462,0626.00,1060,0.0,15,0.0,0.0,0.0
2005,Montreal,462,0644.00,1060,55.0,8,6.88,2.0,0.15
2005,Montreal,462,0677.06,1060,33.0,22,1.5,0.0,0.09
2005,Montreal,462,0683.00,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0725.06,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0726.01,1060,2.0,1,2.0,0.0,0.01
2005,Montreal,462,0791.00,1060,3.0,8,0.38,0.0,0.01
2005,Montreal,462,0805.00,1060,2.0,1,2.0,3.0,0.01
2005,Montreal,462,0825.01,1060,33.0,19,1.74,1.0,0.09
2005,Montreal,462,0857.07,1060,2.0,2,1.0,3.0,0.01
2005,Montreal,462,0026.00,1060,2.0,2,1.0,3.0,0.01
2005,Montreal,462,0072.00,1060,3.0,3,1.0,2.0,0.01
2005,Montreal,462,0352.00,1060,3.0,1,3.0,0.0,0.01
2005,Montreal,462,0522.01,1060,25.0,1,25.0,5.0,0.07
2005,Montreal,462,0603.01,1060,30.0,2,15.0,2.0,0.08
2005,Montreal,462,0627.00,1060,27.0,1,27.0,4.0,0.07
2005,Montreal,462,0651.01,1060,5.0,5,1.0,0.0,0.01
2005,Montreal,462,0708.02,1060,8.0,2,4.0,0.0,0.02
2005,Montreal,462,0800.02,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0827.02,1060,3.0,2,1.5,3.0,0.01
2005,Montreal,462,0830.02,1060,8.0,3,2.67,2.0,0.02
2005,Montreal,462,0831.06,1060,1.0,1,1.0,2.0,0.0
2005,Montreal,462,0853.02,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0858.03,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0868.02,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0883.00,1060,2.0,2,1.0,3.0,0.01
2005,Montreal,462,0901.03,1060,2.0,6,0.33,0.0,0.01
2005,Montreal,462,0903.06,1060,6.0,12,0.5,0.0,0.02
2005,Montreal,462,0926.01,1060,2.0,3,0.67,1.0,0.01
2005,Montreal,462,0001.00,1060,5.0,3,1.67,2.0,0.01
2005,Montreal,462,0007.00,1060,3.0,3,1.0,2.0,0.01
2005,Montreal,462,0056.00,1060,38.0,2,19.0,0.0,0.1
2005,Montreal,462,0242.00,1060,2.0,1,2.0,2.0,0.01
2005,Montreal,462,0276.00,1060,25.0,3,8.33,2.0,0.07
2005,Montreal,462,0290.03,1060,7.0,1,7.0,3.0,0.02
2005,Montreal,462,0305.00,1060,12.0,1,12.0,5.0,0.03
2005,Montreal,462,0321.00,1060,4.0,3,1.33,2.0,0.01
2005,Montreal,462,0515.04,1060,6.0,4,1.5,2.0,0.02
2005,Montreal,462,0550.04,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0652.02,1060,4.0,15,0.27,0.0,0.01
2005,Montreal,462,0686.03,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0687.03,1060,11.0,10,1.1,0.0,0.03
2005,Montreal,462,0690.00,1060,7.0,13,0.54,0.0,0.02
2005,Montreal,462,0692.00,1060,12.0,14,0.86,0.0,0.03
2005,Montreal,462,0706.00,1060,5.0,1,5.0,0.0,0.01
2005,Montreal,462,0707.00,1060,3.0,1,3.0,3.0,0.01
2005,Montreal,462,0735.02,1060,1.0,4,0.25,0.0,0.0
2005,Montreal,462,0751.02,1060,10.0,19,0.53,0.0,0.03
2005,Montreal,462,0782.00,1060,9.0,1,9.0,0.0,0.02
2005,Montreal,462,0826.12,1060,27.0,31,0.87,0.0,0.07
2005,Montreal,462,0861.00,1060,3.0,2,1.5,0.0,0.01
2005,Montreal,462,0876.04,1060,1.0,4,0.25,0.0,0.0
2005,Montreal,462,0904.05,1060,1.0,1,1.0,3.0,0.0
2005,Montreal,462,0926.02,1060,2.0,3,0.67,0.0,0.01
2005,Montreal,462,0070.00,1060,15.0,1,15.0,19.0,0.04
2005,Montreal,462,0073.00,1060,7.0,1,7.0,6.0,0.02
2005,Montreal,462,0093.00,1060,1.0,1,1.0,3.0,0.0
2005,Montreal,462,0100.00,1060,36.0,1,36.0,4.0,0.1
2005,Montreal,462,0381.00,1060,8.0,1,8.0,4.0,0.02
2005,Montreal,462,0515.02,1060,20.0,9,2.22,1.0,0.05
2005,Montreal,462,0625.02,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0629.00,1060,1.0,2,0.5,0.0,0.0
2005,Montreal,462,0631.00,1060,5.0,12,0.42,0.0,0.01
2005,Montreal,462,0651.02,1060,8.0,3,2.67,1.0,0.02
2005,Montreal,462,0652.01,1060,6.0,9,0.67,0.0,0.02
2005,Montreal,462,0656.02,1060,37.0,24,1.54,0.0,0.1
2005,Montreal,462,0677.03,1060,37.0,21,1.76,0.0,0.1
2005,Montreal,462,0705.02,1060,6.0,2,3.0,2.0,0.02
2005,Montreal,462,0708.01,1060,15.0,1,15.0,0.0,0.04
2005,Montreal,462,0709.02,1060,1.0,3,0.33,0.0,0.0
2005,Montreal,462,0801.00,1060,1.0,2,0.5,0.0,0.0
2005,Montreal,462,0825.04,1060,2.0,2,1.0,0.0,0.01
2005,Montreal,462,0828.04,1060,10.0,3,3.33,3.0,0.03
2005,Montreal,462,0098.00,1060,9.0,5,1.8,2.0,0.02
2005,Montreal,462,0134.00,1060,14.0,1,14.0,9.0,0.04
2005,Montreal,462,0173.00,1060,2.0,2,1.0,4.0,0.01
2005,Montreal,462,0210.00,1060,12.0,4,3.0,3.0,0.03
2005,Montreal,462,0470.01,1060,2.0,3,0.67,0.0,0.01
2005,Montreal,462,0659.04,1060,1.0,11,0.09,0.0,0.0
2005,Montreal,462,0703.03,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0760.00,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0785.00,1060,5.0,4,1.25,0.0,0.01
2005,Montreal,462,0855.01,1060,15.0,9,1.67,2.0,0.04
2005,Montreal,462,0876.05,1060,3.0,3,1.0,2.0,0.01
2005,Montreal,462,0889.02,1060,3.0,2,1.5,1.0,0.01
2005,Montreal,462,0902.00,1060,12.0,15,0.8,1.0,0.03
2005,Montreal,462,0930.02,1060,34.0,24,1.42,1.0,0.09
2005,Montreal,462,0057.00,1060,127.0,1,127.0,11.0,0.34
2005,Montreal,462,0395.03,1060,8.0,5,1.6,1.0,0.02
2005,Montreal,462,0412.00,1060,19.0,1,19.0,4.0,0.05
2005,Montreal,462,0415.01,1060,38.0,31,1.23,1.0,0.1
2005,Montreal,462,0418.00,1060,2.0,2,1.0,1.0,0.01
2005,Montreal,462,0521.06,1060,6.0,6,1.0,1.0,0.02
2005,Montreal,462,0582.02,1060,11.0,2,5.5,3.0,0.03
2005,Montreal,462,0632.01,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0633.00,1060,3.0,3,1.0,1.0,0.01
2005,Montreal,462,0682.05,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0685.04,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0689.03,1060,23.0,25,0.92,0.0,0.06
2005,Montreal,462,0756.05,1060,1.0,3,0.33,0.0,0.0
2005,Montreal,462,0792.00,1060,3.0,8,0.38,0.0,0.01
2005,Montreal,462,0827.04,1060,6.0,18,0.33,0.0,0.02
2005,Montreal,462,0828.03,1060,4.0,7,0.57,0.0,0.01
2005,Montreal,462,0859.00,1060,4.0,3,1.33,2.0,0.01
2005,Montreal,462,0904.03,1060,3.0,3,1.0,2.0,0.01
2005,Montreal,462,0011.00,1060,14.0,10,1.4,1.0,0.04
2005,Montreal,462,0044.00,1060,1.0,1,1.0,3.0,0.0
2005,Montreal,462,0065.02,1060,10.0,1,10.0,5.0,0.03
2005,Montreal,462,0172.00,1060,5.0,4,1.25,3.0,0.01
2005,Montreal,462,0188.02,1060,2.0,2,1.0,3.0,0.01
2005,Montreal,462,0192.00,1060,6.0,1,6.0,8.0,0.02
2005,Montreal,462,0232.00,1060,6.0,1,6.0,3.0,0.02
2005,Montreal,462,0275.00,1060,1.0,1,1.0,2.0,0.0
2005,Montreal,462,0290.02,1060,4.0,4,1.0,0.0,0.01
2005,Montreal,462,0290.08,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0303.00,1060,15.0,1,15.0,6.0,0.04
2005,Montreal,462,0317.01,1060,110.0,10,11.0,2.0,0.29
2005,Montreal,462,0323.00,1060,7.0,5,1.4,2.0,0.02
2005,Montreal,462,0410.01,1060,1.0,1,1.0,2.0,0.0
2005,Montreal,462,0491.00,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0512.04,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0593.00,1060,30.0,1,30.0,14.0,0.08
2005,Montreal,462,0650.03,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0677.08,1060,7.0,14,0.5,0.0,0.02
2005,Montreal,462,0682.03,1060,40.0,30,1.33,1.0,0.11
2005,Montreal,462,0684.04,1060,3.0,7,0.43,0.0,0.01
2005,Montreal,462,0685.02,1060,1.0,1,1.0,0.0,0.0
2005,Montreal,462,0687.02,1060,7.0,24,0.29,0.0,0.02
2005,Montreal,462,0691.00,1060,3.0,7,0.43,0.0,0.01
2005,Montreal,462,0701.00,1060,8.0,10,0.8,0.0,0.02
2005,Montreal,462,0702.02,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0710.01,1060,14.0,19,0.74,0.0,0.04
2005,Montreal,462,0728.01,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0728.02,1060,0.0,2,0.0,0.0,0.0
2005,Montreal,462,0730.02,1060,3.0,7,0.43,0.0,0.01
2005,Montreal,462,0732.02,1060,0.0,1,0.0,0.0,0.0
2005,Montreal,462,0777.00,1060,0.0,3,0.0,0.0,0.0
2005,Montreal,462,0850.04,1060,5.0,13,0.38,0.0,0.01
2005,Montreal,462,0857.09,1060,0.0,7,0.0,0.0,0.0
2005,Montreal,462,0888.00,1060,29.0,22,1.32,1.0,0.08
2005,Montreal,462,0929.00,1060,1.0,3,0.33,0.0,0.0
2006,Montreal,462,0069.00,1060,643.0,4,160.75,18.0,1.69
2006,Montreal,462,0090.00,1060,4.0,1,4.0,2.0,0.01
2006,Montreal,462,0214.00,1060,2.0,2,1.0,2.0,0.01
2006,Montreal,462,0218.00,1060,66.0,1,66.0,0.0,0.17
2006,Montreal,462,0238.00,1060,2.0,1,2.0,0.0,0.01
2006,Montreal,462,0415.04,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0522.01,1060,18.0,1,18.0,5.0,0.05
2006,Montreal,462,0682.06,1060,9.0,8,1.13,0.0,0.02
2006,Montreal,462,0684.04,1060,1.0,2,0.5,0.0,0.0
2006,Montreal,462,0728.03,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0751.01,1060,25.0,29,0.86,0.0,0.07
2006,Montreal,462,0828.02,1060,28.0,36,0.78,0.0,0.07
2006,Montreal,462,0850.01,1060,10.0,19,0.53,0.0,0.03
2006,Montreal,462,0864.00,1060,2.0,1,2.0,0.0,0.01
2006,Montreal,462,0903.01,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0903.10,1060,2.0,12,0.17,0.0,0.01
2006,Montreal,462,0002.00,1060,3.0,1,3.0,2.0,0.01
2006,Montreal,462,0394.00,1060,3.0,2,1.5,2.0,0.01
2006,Montreal,462,0652.02,1060,12.0,4,3.0,1.0,0.03
2006,Montreal,462,0677.08,1060,14.0,24,0.58,0.0,0.04
2006,Montreal,462,0685.06,1060,40.0,41,0.98,1.0,0.1
2006,Montreal,462,0688.01,1060,11.0,15,0.73,0.0,0.03
2006,Montreal,462,0690.00,1060,8.0,5,1.6,1.0,0.02
2006,Montreal,462,0710.04,1060,17.0,16,1.06,1.0,0.04
2006,Montreal,462,0750.03,1060,27.0,11,2.45,2.0,0.07
2006,Montreal,462,0806.01,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0827.04,1060,6.0,13,0.46,0.0,0.02
2006,Montreal,462,0828.03,1060,13.0,16,0.81,0.0,0.03
2006,Montreal,462,0857.08,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0929.00,1060,3.0,4,0.75,0.0,0.01
2006,Montreal,462,0016.00,1060,1.0,1,1.0,3.0,0.0
2006,Montreal,462,0100.00,1060,35.0,1,35.0,4.0,0.09
2006,Montreal,462,0263.00,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0273.00,1060,3.0,1,3.0,2.0,0.01
2006,Montreal,462,0301.00,1060,5.0,2,2.5,3.0,0.01
2006,Montreal,462,0322.04,1060,2.0,2,1.0,1.0,0.01
2006,Montreal,462,0460.00,1060,2.0,3,0.67,0.0,0.01
2006,Montreal,462,0480.00,1060,2.0,4,0.5,0.0,0.01
2006,Montreal,462,0521.01,1060,60.0,2,30.0,6.0,0.16
2006,Montreal,462,0580.02,1060,3.0,4,0.75,2.0,0.01
2006,Montreal,462,0585.01,1060,12.0,3,4.0,3.0,0.03
2006,Montreal,462,0605.02,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0626.00,1060,0.0,2,0.0,0.0,0.0
2006,Montreal,462,0631.00,1060,23.0,16,1.44,1.0,0.06
2006,Montreal,462,0651.01,1060,9.0,8,1.13,1.0,0.02
2006,Montreal,462,0659.05,1060,6.0,5,1.2,1.0,0.02
2006,Montreal,462,0687.02,1060,22.0,36,0.61,0.0,0.06
2006,Montreal,462,0693.00,1060,13.0,22,0.59,0.0,0.03
2006,Montreal,462,0750.02,1060,2.0,6,0.33,0.0,0.01
2006,Montreal,462,0758.02,1060,11.0,17,0.65,0.0,0.03
2006,Montreal,462,0776.00,1060,0.0,2,0.0,0.0,0.0
2006,Montreal,462,0780.00,1060,2.0,3,0.67,0.0,0.01
2006,Montreal,462,0783.00,1060,1.0,2,0.5,0.0,0.0
2006,Montreal,462,0785.00,1060,4.0,3,1.33,2.0,0.01
2006,Montreal,462,0851.00,1060,3.0,2,1.5,3.0,0.01
2006,Montreal,462,0878.00,1060,2.0,1,2.0,0.0,0.01
2006,Montreal,462,0881.01,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0930.03,1060,0.0,2,0.0,0.0,0.0
2006,Montreal,462,0054.00,1060,16.0,1,16.0,8.0,0.04
2006,Montreal,462,0302.00,1060,1.0,1,1.0,3.0,0.0
2006,Montreal,462,0410.02,1060,59.0,5,11.8,6.0,0.15
2006,Montreal,462,0462.02,1060,4.0,6,0.67,0.0,0.01
2006,Montreal,462,0491.00,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0511.00,1060,4.0,4,1.0,0.0,0.01
2006,Montreal,462,0514.01,1060,2.0,2,1.0,2.0,0.01
2006,Montreal,462,0654.00,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0659.06,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0682.03,1060,22.0,22,1.0,1.0,0.06
2006,Montreal,462,0789.00,1060,12.0,11,1.09,1.0,0.03
2006,Montreal,462,0857.07,1060,2.0,1,2.0,3.0,0.01
2006,Montreal,462,0884.02,1060,11.0,1,11.0,6.0,0.03
2006,Montreal,462,0011.00,1060,46.0,6,7.67,1.0,0.12
2006,Montreal,462,0015.00,1060,8.0,1,8.0,0.0,0.02
2006,Montreal,462,0024.00,1060,16.0,2,8.0,3.0,0.04
2006,Montreal,462,0066.01,1060,2.0,1,2.0,4.0,0.01
2006,Montreal,462,0288.00,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0322.02,1060,4.0,3,1.33,3.0,0.01
2006,Montreal,462,0512.02,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0521.05,1060,3.0,4,0.75,0.0,0.01
2006,Montreal,462,0550.02,1060,1.0,3,0.33,0.0,0.0
2006,Montreal,462,0632.02,1060,7.0,9,0.78,0.0,0.02
2006,Montreal,462,0652.01,1060,3.0,9,0.33,0.0,0.01
2006,Montreal,462,0657.03,1060,8.0,2,4.0,1.0,0.02
2006,Montreal,462,0687.03,1060,9.0,13,0.69,1.0,0.02
2006,Montreal,462,0691.00,1060,1.0,2,0.5,0.0,0.0
2006,Montreal,462,0692.00,1060,24.0,19,1.26,0.0,0.06
2006,Montreal,462,0705.02,1060,33.0,2,16.5,5.0,0.09
2006,Montreal,462,0725.05,1060,44.0,38,1.16,1.0,0.12
2006,Montreal,462,0757.00,1060,6.0,11,0.55,0.0,0.02
2006,Montreal,462,0807.01,1060,0.0,7,0.0,0.0,0.0
2006,Montreal,462,0826.02,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0854.01,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0930.04,1060,2.0,3,0.67,0.0,0.01
2006,Montreal,462,0004.00,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0042.00,1060,23.0,4,5.75,1.0,0.06
2006,Montreal,462,0056.00,1060,6.0,2,3.0,0.0,0.02
2006,Montreal,462,0076.00,1060,18.0,2,9.0,3.0,0.05
2006,Montreal,462,0233.00,1060,8.0,2,4.0,0.0,0.02
2006,Montreal,462,0313.00,1060,3.0,2,1.5,2.0,0.01
2006,Montreal,462,0317.01,1060,36.0,4,9.0,8.0,0.09
2006,Montreal,462,0490.00,1060,2.0,1,2.0,3.0,0.01
2006,Montreal,462,0530.00,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0603.01,1060,7.0,2,3.5,6.0,0.02
2006,Montreal,462,0619.00,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0632.04,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0645.00,1060,10.0,2,5.0,8.0,0.03
2006,Montreal,462,0655.02,1060,4.0,2,2.0,2.0,0.01
2006,Montreal,462,0659.04,1060,8.0,16,0.5,0.0,0.02
2006,Montreal,462,0730.01,1060,30.0,22,1.36,1.0,0.08
2006,Montreal,462,0750.01,1060,9.0,13,0.69,0.0,0.02
2006,Montreal,462,0805.00,1060,3.0,2,1.5,3.0,0.01
2006,Montreal,462,0852.01,1060,1.0,8,0.13,0.0,0.0
2006,Montreal,462,0857.10,1060,1.0,3,0.33,0.0,0.0
2006,Montreal,462,0888.00,1060,26.0,22,1.18,1.0,0.07
2006,Montreal,462,0901.03,1060,16.0,20,0.8,0.0,0.04
2006,Montreal,462,0014.01,1060,7.0,2,3.5,3.0,0.02
2006,Montreal,462,0064.00,1060,19.0,1,19.0,22.0,0.05
2006,Montreal,462,0168.00,1060,23.0,1,23.0,0.0,0.06
2006,Montreal,462,0290.05,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0400.00,1060,5.0,3,1.67,2.0,0.01
2006,Montreal,462,0415.01,1060,229.0,48,4.77,1.0,0.6
2006,Montreal,462,0421.02,1060,7.0,3,2.33,2.0,0.02
2006,Montreal,462,0514.02,1060,11.0,2,5.5,3.0,0.03
2006,Montreal,462,0593.00,1060,3.0,1,3.0,14.0,0.01
2006,Montreal,462,0627.00,1060,27.0,1,27.0,4.0,0.07
2006,Montreal,462,0651.02,1060,13.0,4,3.25,2.0,0.03
2006,Montreal,462,0656.02,1060,28.0,13,2.15,1.0,0.07
2006,Montreal,462,0677.06,1060,9.0,15,0.6,1.0,0.02
2006,Montreal,462,0684.03,1060,34.0,16,2.13,1.0,0.09
2006,Montreal,462,0701.00,1060,38.0,17,2.24,2.0,0.1
2006,Montreal,462,0706.00,1060,4.0,1,4.0,3.0,0.01
2006,Montreal,462,0782.00,1060,8.0,3,2.67,2.0,0.02
2006,Montreal,462,0804.00,1060,8.0,7,1.14,1.0,0.02
2006,Montreal,462,0829.00,1060,6.0,9,0.67,0.0,0.02
2006,Montreal,462,0850.04,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0853.02,1060,2.0,3,0.67,0.0,0.01
2006,Montreal,462,0855.01,1060,3.0,2,1.5,2.0,0.01
2006,Montreal,462,0857.06,1060,21.0,6,3.5,3.0,0.06
2006,Montreal,462,0876.04,1060,6.0,4,1.5,2.0,0.02
2006,Montreal,462,0057.00,1060,125.0,1,125.0,11.0,0.33
2006,Montreal,462,0103.00,1060,2.0,1,2.0,2.0,0.01
2006,Montreal,462,0210.00,1060,3.0,1,3.0,4.0,0.01
2006,Montreal,462,0412.00,1060,6.0,1,6.0,4.0,0.02
2006,Montreal,462,0605.03,1060,2.0,1,2.0,6.0,0.01
2006,Montreal,462,0689.03,1060,24.0,29,0.83,0.0,0.06
2006,Montreal,462,0700.04,1060,10.0,5,2.0,3.0,0.03
2006,Montreal,462,0732.02,1060,0.0,4,0.0,0.0,0.0
2006,Montreal,462,0756.05,1060,3.0,4,0.75,0.0,0.01
2006,Montreal,462,0791.00,1060,7.0,8,0.88,0.0,0.02
2006,Montreal,462,0792.00,1060,12.0,19,0.63,0.0,0.03
2006,Montreal,462,0825.01,1060,61.0,29,2.1,1.0,0.16
2006,Montreal,462,0834.00,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0853.04,1060,3.0,5,0.6,0.0,0.01
2006,Montreal,462,0857.09,1060,2.0,5,0.4,0.0,0.01
2006,Montreal,462,0877.01,1060,64.0,11,5.82,1.0,0.17
2006,Montreal,462,0098.00,1060,8.0,3,2.67,2.0,0.02
2006,Montreal,462,0264.02,1060,80.0,1,80.0,0.0,0.21
2006,Montreal,462,0325.04,1060,59.0,2,29.5,0.0,0.15
2006,Montreal,462,0687.01,1060,7.0,6,1.17,0.0,0.02
2006,Montreal,462,0687.06,1060,1.0,3,0.33,0.0,0.0
2006,Montreal,462,0703.04,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0710.02,1060,10.0,18,0.56,0.0,0.03
2006,Montreal,462,0735.02,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0740.00,1060,4.0,38,0.11,0.0,0.01
2006,Montreal,462,0755.00,1060,103.0,102,1.01,0.0,0.27
2006,Montreal,462,0830.02,1060,1.0,1,1.0,3.0,0.0
2006,Montreal,462,0833.00,1060,7.0,9,0.78,1.0,0.02
2006,Montreal,462,0930.02,1060,18.0,19,0.95,1.0,0.05
2006,Montreal,462,0053.00,1060,6.0,2,3.0,3.0,0.02
2006,Montreal,462,0094.01,1060,11.0,3,3.67,3.0,0.03
2006,Montreal,462,0290.09,1060,1.0,1,1.0,0.0,0.0
2006,Montreal,462,0329.00,1060,1.0,1,1.0,3.0,0.0
2006,Montreal,462,0521.04,1060,32.0,6,5.33,0.0,0.08
2006,Montreal,462,0625.01,1060,15.0,4,3.75,3.0,0.04
2006,Montreal,462,0686.02,1060,0.0,4,0.0,0.0,0.0
2006,Montreal,462,0707.00,1060,127.0,1,127.0,7.0,0.33
2006,Montreal,462,0733.00,1060,17.0,30,0.57,0.0,0.04
2006,Montreal,462,0788.00,1060,4.0,4,1.0,2.0,0.01
2006,Montreal,462,0876.05,1060,7.0,3,2.33,2.0,0.02
2006,Montreal,462,0031.00,1060,8.0,1,8.0,3.0,0.02
2006,Montreal,462,0164.00,1060,22.0,2,11.0,2.0,0.06
2006,Montreal,462,0367.00,1060,9.0,1,9.0,4.0,0.02
2006,Montreal,462,0513.01,1060,2.0,2,1.0,0.0,0.01
2006,Montreal,462,0632.01,1060,6.0,3,2.0,2.0,0.02
2006,Montreal,462,0702.02,1060,2.0,3,0.67,0.0,0.01
2006,Montreal,462,0708.02,1060,14.0,6,2.33,2.0,0.04
2006,Montreal,462,0710.01,1060,7.0,19,0.37,0.0,0.02
2006,Montreal,462,0731.00,1060,2.0,2,1.0,2.0,0.01
2006,Montreal,462,0735.01,1060,12.0,11,1.09,0.0,0.03
2006,Montreal,462,0751.02,1060,13.0,23,0.57,0.0,0.03
2006,Montreal,462,0800.01,1060,2.0,5,0.4,0.0,0.01
2006,Montreal,462,0831.06,1060,4.0,10,0.4,0.0,0.01
2006,Montreal,462,0850.05,1060,13.0,3,4.33,0.0,0.03
2006,Montreal,462,0902.00,1060,3.0,7,0.43,0.0,0.01
2006,Montreal,462,0926.02,1060,0.0,1,0.0,0.0,0.0
2006,Montreal,462,0026.00,1060,6.0,2,3.0,2.0,0.02
2006,Montreal,462,0134.00,1060,25.0,4,6.25,4.0,0.07
2006,Montreal,462,0185.00,1060,19.0,7,2.71,1.0,0.05
2006,Montreal,462,0291.02,1060,30.0,19,1.58,0.0,0.08
2006,Montreal,462,0303.00,1060,16.0,2,8.0,5.0,0.04
2006,Montreal,462,0382.01,1060,22.0,2,11.0,4.0,0.06
2006,Montreal,462,0550.03,1060,8.0,12,0.67,0.0,0.02
2006,Montreal,462,0790.00,1060,3.0,5,0.6,0.0,0.01
