reference_period,metcode,metro,FSA,inventory,num_structures,unitsperstructure,avgstorycnt
2016,2410,Vancouver,V3Y,8.0,2,4.0,2.0
2016,2410,Vancouver,V4W,2.0,2,1.0,0.0
2016,2410,Vancouver,V5R,27.0,23,1.17,0.0
2016,2410,Vancouver,V5W,33.0,33,1.0,0.0
2016,2410,Vancouver,V5X,35.0,35,1.0,0.0
2016,2410,Vancouver,V7W,1.0,1,1.0,0.0
2016,2410,Vancouver,V2X,70.0,7,10.0,1.86
2016,2410,Vancouver,V3M,9.0,7,1.29,0.0
2016,2410,Vancouver,V3V,6.0,6,1.0,0.0
2016,2410,Vancouver,V5S,24.0,24,1.0,0.0
2016,2410,Vancouver,V6H,1.0,1,1.0,0.0
2016,2410,Vancouver,V6K,5.0,5,1.0,0.0
2016,2410,Vancouver,V7G,1.0,1,1.0,0.0
2016,2410,Vancouver,V3E,22.0,15,1.47,0.0
2016,2410,Vancouver,V3H,6.0,6,1.0,0.0
2016,2410,Vancouver,V3N,16.0,14,1.14,0.0
2016,2410,Vancouver,V5P,18.0,18,1.0,0.0
2016,2410,Vancouver,V5V,17.0,15,1.13,0.27
2016,2410,Vancouver,V6W,1.0,1,1.0,0.0
2016,2410,Vancouver,V6X,27.0,22,1.23,0.91
2016,2410,Vancouver,V7L,8.0,7,1.14,0.0
2016,2410,Vancouver,V7V,3.0,3,1.0,0.0
2016,2410,Vancouver,V3A,2.0,2,1.0,0.0
2016,2410,Vancouver,V4A,31.0,22,1.41,0.0
2016,2410,Vancouver,V4B,18.0,16,1.13,0.13
2016,2410,Vancouver,V4R,34.0,34,1.0,0.0
2016,2410,Vancouver,V5E,8.0,8,1.0,0.0
2016,2410,Vancouver,V5G,6.0,6,1.0,0.0
2016,2410,Vancouver,V5N,14.0,10,1.4,0.0
2016,2410,Vancouver,V6A,1.0,1,1.0,0.0
2016,2410,Vancouver,V6M,8.0,5,1.6,0.0
2016,2410,Vancouver,V6R,2.0,2,1.0,0.0
2016,2410,Vancouver,V6S,5.0,5,1.0,0.0
2016,2410,Vancouver,V7B,2.0,2,1.0,0.0
2016,2410,Vancouver,V7E,63.0,63,1.0,0.0
2016,2410,Vancouver,V7P,1.0,1,1.0,0.0
2016,2410,Vancouver,V7T,6.0,6,1.0,0.0
2017,2410,Vancouver,V2Z,5.0,5,1.0,0.0
2017,2410,Vancouver,V3K,36.0,30,1.2,0.0
2017,2410,Vancouver,V5P,26.0,25,1.04,0.0
2017,2410,Vancouver,V5V,34.0,17,2.0,0.24
2017,2410,Vancouver,V7G,4.0,4,1.0,0.0
2017,2410,Vancouver,V3C,110.0,2,55.0,2.5
2017,2410,Vancouver,V3L,6.0,5,1.2,0.0
2017,2410,Vancouver,V3W,1.0,1,1.0,0.0
2017,2410,Vancouver,V4B,16.0,16,1.0,0.0
2017,2410,Vancouver,V4R,6.0,6,1.0,0.0
2017,2410,Vancouver,V5E,3.0,3,1.0,0.0
2017,2410,Vancouver,V5G,10.0,10,1.0,0.0
2017,2410,Vancouver,V5K,18.0,18,1.0,0.0
2017,2410,Vancouver,V5L,4.0,2,2.0,0.0
2017,2410,Vancouver,V5W,29.0,28,1.04,0.0
2017,2410,Vancouver,V5Y,10.0,8,1.25,0.38
2017,2410,Vancouver,V5Z,7.0,7,1.0,0.0
2017,2410,Vancouver,V6X,19.0,19,1.0,0.0
2017,2410,Vancouver,V7S,59.0,59,1.0,0.0
2017,2410,Vancouver,V7W,8.0,8,1.0,0.0
2017,2410,Vancouver,V3T,2.0,1,2.0,0.0
2017,2410,Vancouver,V3V,3.0,3,1.0,0.0
2017,2410,Vancouver,V5J,18.0,14,1.29,0.0
2017,2410,Vancouver,V5R,34.0,28,1.21,0.0
2017,2410,Vancouver,V6J,25.0,6,4.17,1.33
2017,2410,Vancouver,V6P,36.0,27,1.33,0.11
2017,2410,Vancouver,V7C,78.0,77,1.01,0.0
2017,2410,Vancouver,V7R,33.0,33,1.0,0.0
2017,2410,Vancouver,V2Y,24.0,20,1.2,0.0
2017,2410,Vancouver,V3J,21.0,19,1.11,0.0
2017,2410,Vancouver,V3R,2.0,2,1.0,0.0
2017,2410,Vancouver,V4W,1.0,1,1.0,0.0
2017,2410,Vancouver,V5C,11.0,8,1.38,0.0
2017,2410,Vancouver,V5M,27.0,27,1.0,0.0
2017,2410,Vancouver,V6A,3.0,2,1.5,0.0
2017,2410,Vancouver,V7E,57.0,48,1.19,0.04
2017,2410,Vancouver,V7L,91.0,16,5.69,0.81
2017,2410,Vancouver,V7P,4.0,4,1.0,0.0
2017,2410,Vancouver,V7V,15.0,15,1.0,0.0
2017,2410,Vancouver,V3A,4.0,4,1.0,0.0
2017,2410,Vancouver,V3E,14.0,11,1.27,0.0
2017,2410,Vancouver,V3N,17.0,15,1.13,0.0
2017,2410,Vancouver,V4N,11.0,6,1.83,0.0
2017,2410,Vancouver,V4P,11.0,5,2.2,0.0
2017,2410,Vancouver,V5S,25.0,25,1.0,0.0
2017,2410,Vancouver,V6K,5.0,4,1.25,0.0
2017,2410,Vancouver,V6R,11.0,11,1.0,0.0
2017,2410,Vancouver,V7A,64.0,64,1.0,0.0
2017,2410,Vancouver,V3B,7.0,6,1.17,0.0
2017,2410,Vancouver,V3X,19.0,19,1.0,0.0
2017,2410,Vancouver,V3Y,3.0,2,1.5,0.0
2017,2410,Vancouver,V5A,15.0,12,1.25,0.42
2017,2410,Vancouver,V5H,11.0,11,1.0,0.0
2017,2410,Vancouver,V5X,21.0,20,1.05,0.0
2017,2410,Vancouver,V6N,19.0,19,1.0,0.0
2017,2410,Vancouver,V6S,16.0,16,1.0,0.0
2017,2410,Vancouver,V7K,3.0,3,1.0,0.0
2017,2410,Vancouver,V7M,6.0,6,1.0,0.0
2017,2410,Vancouver,V7T,26.0,26,1.0,0.0
2017,2410,Vancouver,V2X,1.0,1,1.0,0.0
2017,2410,Vancouver,V4A,18.0,18,1.0,0.0
2017,2410,Vancouver,V4C,6.0,6,1.0,0.0
2017,2410,Vancouver,V4L,6.0,5,1.2,0.0
2017,2410,Vancouver,V6V,9.0,9,1.0,0.0
2017,2410,Vancouver,V7B,2.0,2,1.0,0.0
2017,2410,Vancouver,V7J,5.0,5,1.0,0.0
2017,2410,Vancouver,nan,121.0,33,3.67,0.76
2017,2410,Vancouver,V1M,3.0,3,1.0,0.0
2017,2410,Vancouver,V2W,14.0,4,3.5,0.0
2017,2410,Vancouver,V3H,6.0,6,1.0,0.0
2017,2410,Vancouver,V3M,24.0,15,1.6,0.0
2017,2410,Vancouver,V3S,38.0,33,1.15,0.0
2017,2410,Vancouver,V4K,11.0,10,1.1,0.0
2017,2410,Vancouver,V4M,4.0,4,1.0,0.0
2017,2410,Vancouver,V5B,21.0,20,1.05,0.0
2017,2410,Vancouver,V5N,22.0,19,1.16,0.0
2017,2410,Vancouver,V5T,19.0,8,2.38,0.0
2017,2410,Vancouver,V6H,6.0,4,1.5,0.5
2017,2410,Vancouver,V6L,16.0,16,1.0,0.0
2017,2410,Vancouver,V6M,18.0,9,2.0,0.67
2017,2410,Vancouver,V6W,1.0,1,1.0,0.0
2017,2410,Vancouver,V6Y,22.0,22,1.0,0.0
2017,2410,Vancouver,V7N,10.0,10,1.0,0.0
2018,2410,Vancouver,V2Z,10.0,10,1.0,0.0
2018,2410,Vancouver,V4P,14.0,8,1.75,0.0
2018,2410,Vancouver,V5B,29.0,29,1.0,0.0
2018,2410,Vancouver,V5G,32.0,27,1.19,0.0
2018,2410,Vancouver,V5K,18.0,18,1.0,0.0
2018,2410,Vancouver,V5T,4.0,3,1.33,0.0
2018,2410,Vancouver,V5Y,6.0,2,3.0,7.5
2018,2410,Vancouver,V6W,1.0,1,1.0,0.0
2018,2410,Vancouver,V7A,63.0,63,1.0,0.0
2018,2410,Vancouver,V7E,62.0,62,1.0,0.03
2018,2410,Vancouver,V7J,8.0,5,1.6,1.4
2018,2410,Vancouver,V2W,28.0,15,1.87,0.0
2018,2410,Vancouver,V3J,44.0,29,1.52,0.66
2018,2410,Vancouver,V3R,6.0,6,1.0,0.0
2018,2410,Vancouver,V3Y,3.0,3,1.0,0.0
2018,2410,Vancouver,V4C,7.0,7,1.0,0.0
2018,2410,Vancouver,V4W,1.0,1,1.0,0.0
2018,2410,Vancouver,V5M,25.0,22,1.14,0.0
2018,2410,Vancouver,V5P,18.0,17,1.06,0.0
2018,2410,Vancouver,V6E,54.0,3,18.0,13.0
2018,2410,Vancouver,V6J,10.0,5,2.0,2.6
2018,2410,Vancouver,V6N,22.0,22,1.0,0.0
2018,2410,Vancouver,V7N,13.0,13,1.0,0.0
2018,2410,Vancouver,V7P,7.0,7,1.0,0.0
2018,2410,Vancouver,nan,122.0,13,9.38,2.54
2018,2410,Vancouver,V5E,34.0,13,2.62,0.0
2018,2410,Vancouver,V5J,32.0,24,1.33,0.0
2018,2410,Vancouver,V6H,8.0,7,1.14,0.29
2018,2410,Vancouver,V2X,12.0,11,1.09,0.0
2018,2410,Vancouver,V3E,179.0,23,7.78,1.17
2018,2410,Vancouver,V3X,8.0,8,1.0,0.0
2018,2410,Vancouver,V4M,8.0,8,1.0,0.0
2018,2410,Vancouver,V5C,56.0,28,2.0,0.14
2018,2410,Vancouver,V5N,24.0,18,1.33,0.0
2018,2410,Vancouver,V5X,13.0,13,1.0,0.0
2018,2410,Vancouver,V6L,16.0,16,1.0,0.0
2018,2410,Vancouver,V6X,166.0,15,11.07,3.27
2018,2410,Vancouver,V7G,2.0,2,1.0,0.0
2018,2410,Vancouver,V7M,12.0,9,1.33,0.22
2018,2410,Vancouver,V3B,6.0,6,1.0,0.0
2018,2410,Vancouver,V3H,8.0,8,1.0,0.0
2018,2410,Vancouver,V3K,30.0,26,1.15,0.0
2018,2410,Vancouver,V3V,24.0,10,2.4,0.0
2018,2410,Vancouver,V4E,3.0,1,3.0,0.0
2018,2410,Vancouver,V4K,8.0,8,1.0,0.0
2018,2410,Vancouver,V4N,46.0,26,1.77,0.0
2018,2410,Vancouver,V5W,15.0,15,1.0,0.0
2018,2410,Vancouver,V7H,1.0,1,1.0,0.0
2018,2410,Vancouver,V3A,18.0,11,1.64,0.0
2018,2410,Vancouver,V3C,11.0,8,1.38,0.0
2018,2410,Vancouver,V3L,9.0,8,1.13,0.0
2018,2410,Vancouver,V3M,56.0,18,3.11,1.17
2018,2410,Vancouver,V3S,64.0,53,1.21,0.0
2018,2410,Vancouver,V4R,23.0,11,2.09,0.27
2018,2410,Vancouver,V5L,13.0,7,1.86,0.57
2018,2410,Vancouver,V5R,56.0,24,2.33,0.63
2018,2410,Vancouver,V6A,2.0,1,2.0,0.0
2018,2410,Vancouver,V6R,21.0,21,1.0,0.0
2018,2410,Vancouver,V7T,13.0,13,1.0,0.0
2018,2410,Vancouver,V1M,7.0,7,1.0,0.0
2018,2410,Vancouver,V3N,20.0,19,1.05,0.0
2018,2410,Vancouver,V4A,15.0,14,1.07,0.0
2018,2410,Vancouver,V5A,12.0,12,1.0,0.0
2018,2410,Vancouver,V5H,15.0,13,1.15,0.0
2018,2410,Vancouver,V6K,7.0,7,1.0,0.43
2018,2410,Vancouver,V6M,11.0,6,1.83,0.67
2018,2410,Vancouver,V6P,27.0,21,1.29,0.14
2018,2410,Vancouver,V7B,1.0,1,1.0,0.0
2018,2410,Vancouver,V7R,35.0,28,1.25,0.0
2018,2410,Vancouver,V7S,35.0,34,1.03,0.0
2018,2410,Vancouver,V2Y,33.0,21,1.57,0.0
2018,2410,Vancouver,V3W,15.0,10,1.5,0.0
2018,2410,Vancouver,V4B,24.0,21,1.14,0.0
2018,2410,Vancouver,V4L,7.0,7,1.0,0.0
2018,2410,Vancouver,V5S,14.0,14,1.0,1.36
2018,2410,Vancouver,V5V,12.0,10,1.2,0.3
2018,2410,Vancouver,V5Z,6.0,6,1.0,0.0
2018,2410,Vancouver,V6S,11.0,11,1.0,0.0
2018,2410,Vancouver,V6V,2.0,2,1.0,0.0
2018,2410,Vancouver,V6Y,162.0,34,4.76,0.32
2018,2410,Vancouver,V6Z,18.0,1,18.0,44.0
2018,2410,Vancouver,V7C,93.0,93,1.0,0.0
2018,2410,Vancouver,V7K,3.0,3,1.0,0.0
2018,2410,Vancouver,V7L,43.0,28,1.54,0.32
2018,2410,Vancouver,V7V,13.0,12,1.08,0.0
2018,2410,Vancouver,V7W,4.0,4,1.0,0.0
2019,2410,Vancouver,V2W,32.0,29,1.1,0.0
2019,2410,Vancouver,V2X,22.0,22,1.0,0.0
2019,2410,Vancouver,V3C,8.0,8,1.0,0.0
2019,2410,Vancouver,V3K,39.0,32,1.22,0.0
2019,2410,Vancouver,V3X,23.0,22,1.05,0.0
2019,2410,Vancouver,V4R,30.0,22,1.36,0.0
2019,2410,Vancouver,V5H,12.0,10,1.2,0.0
2019,2410,Vancouver,V5W,36.0,11,3.27,1.0
2019,2410,Vancouver,V6M,15.0,4,3.75,2.25
2019,2410,Vancouver,V6N,18.0,18,1.0,0.0
2019,2410,Vancouver,V7B,1.0,1,1.0,0.0
2019,2410,Vancouver,V7J,3.0,3,1.0,1.67
2019,2410,Vancouver,V7K,6.0,6,1.0,0.0
2019,2410,Vancouver,V7R,26.0,26,1.0,0.0
2019,2410,Vancouver,V3E,49.0,29,1.69,0.0
2019,2410,Vancouver,V3N,14.0,14,1.0,0.0
2019,2410,Vancouver,V3S,138.0,95,1.45,0.0
2019,2410,Vancouver,V4P,4.0,4,1.0,0.0
2019,2410,Vancouver,V5C,13.0,13,1.0,0.0
2019,2410,Vancouver,V5N,16.0,13,1.23,0.0
2019,2410,Vancouver,V5V,60.0,13,4.62,0.77
2019,2410,Vancouver,V6R,21.0,21,1.0,0.0
2019,2410,Vancouver,V6X,86.0,13,6.62,2.77
2019,2410,Vancouver,V7G,6.0,6,1.0,0.0
2019,2410,Vancouver,V7H,4.0,4,1.0,0.0
2019,2410,Vancouver,V4A,29.0,18,1.61,0.0
2019,2410,Vancouver,V5G,32.0,14,2.29,0.29
2019,2410,Vancouver,V7L,115.0,16,7.19,2.06
2019,2410,Vancouver,V7P,13.0,7,1.86,0.43
2019,2410,Vancouver,V7S,40.0,40,1.0,0.0
2019,2410,Vancouver,nan,12.0,6,2.0,0.0
2019,2410,Vancouver,V1M,15.0,15,1.0,0.0
2019,2410,Vancouver,V3A,22.0,7,3.14,0.0
2019,2410,Vancouver,V3T,3.0,3,1.0,0.0
2019,2410,Vancouver,V4C,84.0,8,10.5,0.75
2019,2410,Vancouver,V4E,13.0,5,2.6,0.0
2019,2410,Vancouver,V4K,34.0,16,2.13,0.0
2019,2410,Vancouver,V4N,114.0,40,2.85,0.18
2019,2410,Vancouver,V5A,13.0,10,1.3,0.0
2019,2410,Vancouver,V5K,8.0,8,1.0,0.0
2019,2410,Vancouver,V6P,20.0,18,1.11,0.17
2019,2410,Vancouver,V6V,12.0,4,3.0,0.0
2019,2410,Vancouver,V7V,8.0,6,1.33,0.0
2019,2410,Vancouver,V7W,2.0,2,1.0,0.0
2019,2410,Vancouver,V3L,17.0,6,2.83,0.67
2019,2410,Vancouver,V4B,20.0,16,1.25,0.0
2019,2410,Vancouver,V4L,7.0,7,1.0,0.0
2019,2410,Vancouver,V5E,18.0,13,1.38,0.0
2019,2410,Vancouver,V5L,23.0,11,2.09,0.82
2019,2410,Vancouver,V5M,12.0,12,1.0,0.0
2019,2410,Vancouver,V5P,7.0,6,1.17,0.0
2019,2410,Vancouver,V6S,10.0,10,1.0,0.0
2019,2410,Vancouver,V7E,35.0,28,1.25,0.0
2019,2410,Vancouver,V7N,8.0,8,1.0,0.25
2019,2410,Vancouver,V3B,11.0,10,1.1,0.0
2019,2410,Vancouver,V3J,28.0,25,1.12,0.76
2019,2410,Vancouver,V3R,2.0,2,1.0,0.0
2019,2410,Vancouver,V3W,15.0,8,1.88,0.0
2019,2410,Vancouver,V5B,20.0,18,1.11,0.0
2019,2410,Vancouver,V5T,4.0,2,2.0,1.5
2019,2410,Vancouver,V6B,165.0,1,165.0,29.0
2019,2410,Vancouver,V6J,5.0,5,1.0,0.0
2019,2410,Vancouver,V6Y,92.0,18,5.11,0.61
2019,2410,Vancouver,V7T,18.0,17,1.06,0.12
2019,2410,Vancouver,V2Z,2.0,2,1.0,0.0
2019,2410,Vancouver,V3M,44.0,27,1.63,0.0
2019,2410,Vancouver,V3Y,33.0,15,2.2,0.0
2019,2410,Vancouver,V5S,9.0,9,1.0,0.0
2019,2410,Vancouver,V5X,95.0,18,5.28,0.56
2019,2410,Vancouver,V6E,2.0,1,2.0,0.0
2019,2410,Vancouver,V6H,6.0,6,1.0,0.0
2019,2410,Vancouver,V6K,12.0,6,2.0,1.5
2019,2410,Vancouver,V2Y,135.0,51,2.65,0.2
2019,2410,Vancouver,V3H,33.0,16,2.06,0.0
2019,2410,Vancouver,V3V,20.0,13,1.54,0.0
2019,2410,Vancouver,V4M,10.0,10,1.0,0.0
2019,2410,Vancouver,V5J,17.0,15,1.13,0.0
2019,2410,Vancouver,V5R,32.0,14,2.29,1.29
2019,2410,Vancouver,V5Y,2.0,2,1.0,0.0
2019,2410,Vancouver,V5Z,102.0,6,17.0,2.67
2019,2410,Vancouver,V6A,6.0,4,1.5,1.5
2019,2410,Vancouver,V6L,11.0,11,1.0,0.0
2019,2410,Vancouver,V7A,76.0,45,1.69,0.0
2019,2410,Vancouver,V7C,37.0,36,1.03,0.0
2019,2410,Vancouver,V7M,6.0,5,1.2,0.0
2020,2410,Vancouver,V3C,22.0,2,11.0,2.0
2020,2410,Vancouver,V3H,23.0,11,2.09,0.0
2020,2410,Vancouver,V4R,35.0,12,2.92,0.0
2020,2410,Vancouver,V5C,8.0,8,1.0,0.0
2020,2410,Vancouver,V6L,12.0,7,1.71,0.43
2020,2410,Vancouver,V6N,10.0,9,1.11,0.0
2020,2410,Vancouver,V6S,18.0,16,1.13,0.94
2020,2410,Vancouver,V6X,13.0,6,2.17,6.67
2020,2410,Vancouver,,112.0,83,1.35,0.0
2020,2410,Vancouver,V2W,19.0,12,1.58,0.0
2020,2410,Vancouver,V4E,6.0,4,1.5,0.0
2020,2410,Vancouver,V5K,7.0,6,1.17,0.0
2020,2410,Vancouver,V5N,27.0,18,1.5,0.0
2020,2410,Vancouver,V5V,18.0,12,1.5,0.0
2020,2410,Vancouver,V6J,6.0,6,1.0,0.0
2020,2410,Vancouver,V6W,1.0,1,1.0,0.0
2020,2410,Vancouver,V7M,3.0,3,1.0,0.0
2020,2410,Vancouver,V7T,12.0,12,1.0,0.0
2020,2410,Vancouver,V7W,2.0,1,2.0,0.0
2020,2410,Vancouver,V1M,5.0,5,1.0,0.0
2020,2410,Vancouver,V2X,15.0,7,2.14,1.43
2020,2410,Vancouver,V3A,2.0,2,1.0,0.0
2020,2410,Vancouver,V3Y,37.0,16,2.31,0.0
2020,2410,Vancouver,V4A,9.0,9,1.0,0.0
2020,2410,Vancouver,V4M,6.0,6,1.0,0.0
2020,2410,Vancouver,V5G,20.0,16,1.25,0.25
2020,2410,Vancouver,V5M,20.0,17,1.18,0.0
2020,2410,Vancouver,V6H,4.0,4,1.0,0.0
2020,2410,Vancouver,V6K,7.0,5,1.4,0.6
2020,2410,Vancouver,V7L,77.0,19,4.05,1.74
2020,2410,Vancouver,V3X,2.0,2,1.0,0.0
2020,2410,Vancouver,V4B,17.0,17,1.0,0.0
2020,2410,Vancouver,V4C,6.0,6,1.0,0.0
2020,2410,Vancouver,V5B,14.0,11,1.27,0.0
2020,2410,Vancouver,V5J,66.0,20,3.3,0.4
2020,2410,Vancouver,V5Y,12.0,4,3.0,1.75
2020,2410,Vancouver,V6M,6.0,5,1.2,0.8
2020,2410,Vancouver,V7A,15.0,11,1.36,0.0
2020,2410,Vancouver,V7G,3.0,3,1.0,0.0
2020,2410,Vancouver,V7K,1.0,1,1.0,0.0
2020,2410,Vancouver,V7V,11.0,6,1.83,2.67
2020,2410,Vancouver,nan,1.0,1,1.0,0.0
2020,2410,Vancouver,V4P,1.0,1,1.0,0.0
2020,2410,Vancouver,V5A,10.0,8,1.25,0.0
2020,2410,Vancouver,V5E,9.0,8,1.13,0.0
2020,2410,Vancouver,V5R,22.0,13,1.69,0.46
2020,2410,Vancouver,V5S,9.0,9,1.0,0.0
2020,2410,Vancouver,V6P,59.0,18,3.28,0.94
2020,2410,Vancouver,V7N,1.0,1,1.0,0.0
2020,2410,Vancouver,V7R,15.0,15,1.0,0.0
2020,2410,Vancouver,V3E,71.0,24,2.96,0.0
2020,2410,Vancouver,V3K,8.0,8,1.0,0.0
2020,2410,Vancouver,V3L,7.0,1,7.0,4.0
2020,2410,Vancouver,V3R,3.0,3,1.0,0.0
2020,2410,Vancouver,V4N,20.0,13,1.54,0.0
2020,2410,Vancouver,V2Y,39.0,10,3.9,1.1
2020,2410,Vancouver,V3B,15.0,9,1.67,0.0
2020,2410,Vancouver,V3S,70.0,44,1.59,0.07
2020,2410,Vancouver,V3V,14.0,6,2.33,0.0
2020,2410,Vancouver,V4L,20.0,14,1.43,0.0
2020,2410,Vancouver,V5H,6.0,6,1.0,0.0
2020,2410,Vancouver,V5X,31.0,12,2.58,1.67
2020,2410,Vancouver,V6V,24.0,8,3.0,0.5
2020,2410,Vancouver,V6Y,25.0,8,3.13,1.38
2020,2410,Vancouver,V7C,15.0,14,1.07,0.0
2020,2410,Vancouver,V7E,27.0,16,1.69,0.19
2020,2410,Vancouver,V2Z,6.0,5,1.2,0.0
2020,2410,Vancouver,V3J,41.0,6,6.83,1.17
2020,2410,Vancouver,V3M,82.0,11,7.45,0.36
2020,2410,Vancouver,V3N,6.0,6,1.0,0.0
2020,2410,Vancouver,V3T,2.0,2,1.0,18.5
2020,2410,Vancouver,V4K,15.0,8,1.88,0.0
2020,2410,Vancouver,V5L,16.0,7,2.29,0.0
2020,2410,Vancouver,V5P,17.0,15,1.13,0.0
2020,2410,Vancouver,V5T,6.0,3,2.0,0.67
2020,2410,Vancouver,V5W,9.0,7,1.29,0.86
2020,2410,Vancouver,V5Z,11.0,8,1.38,0.88
2020,2410,Vancouver,V6R,9.0,9,1.0,0.0
2020,2410,Vancouver,V7P,39.0,5,7.8,1.4
2020,2410,Vancouver,V7S,28.0,28,1.0,0.0
2021,2410,Vancouver,,365.0,238,1.53,0.17
2021,2410,Vancouver,V5P,3.0,3,1.0,0.0
2021,2410,Vancouver,V6K,4.0,3,1.33,1.0
2021,2410,Vancouver,V7E,6.0,3,2.0,2.0
2021,2410,Vancouver,V7R,4.0,4,1.0,0.0
2021,2410,Vancouver,V7W,2.0,1,2.0,0.0
2021,2410,Vancouver,V3M,17.0,4,4.25,1.0
2021,2410,Vancouver,V5R,17.0,4,4.25,3.5
2021,2410,Vancouver,V5W,3.0,3,1.0,0.0
2021,2410,Vancouver,V6N,7.0,7,1.0,0.0
2021,2410,Vancouver,V6Y,10.0,2,5.0,5.5
2021,2410,Vancouver,V6Z,181.0,2,90.5,37.0
2021,2410,Vancouver,V7L,1.0,1,1.0,0.0
2021,2410,Vancouver,V2X,7.0,3,2.33,2.0
2021,2410,Vancouver,V5E,1.0,1,1.0,0.0
2021,2410,Vancouver,V7C,2.0,2,1.0,0.0
2021,2410,Vancouver,V7S,15.0,15,1.0,0.0
2021,2410,Vancouver,V5B,53.0,9,5.89,6.44
2021,2410,Vancouver,V5K,5.0,4,1.25,0.0
2021,2410,Vancouver,V5L,4.0,2,2.0,0.0
2021,2410,Vancouver,V5V,12.0,3,4.0,2.33
2021,2410,Vancouver,V6P,17.0,9,1.89,1.11
2021,2410,Vancouver,V6R,4.0,4,1.0,0.0
2021,2410,Vancouver,V3S,3.0,3,1.0,0.0
2021,2410,Vancouver,V4L,1.0,1,1.0,0.0
2021,2410,Vancouver,V4P,1.0,1,1.0,0.0
2021,2410,Vancouver,V5C,140.0,1,140.0,23.0
2021,2410,Vancouver,V5N,5.0,3,1.67,0.0
2021,2410,Vancouver,V5X,97.0,10,9.7,5.5
2021,2410,Vancouver,V7V,3.0,2,1.5,0.0
2021,2410,Vancouver,V3J,29.0,4,7.25,26.25
2021,2410,Vancouver,V4B,4.0,3,1.33,4.67
2021,2410,Vancouver,V5M,8.0,7,1.14,0.0
2021,2410,Vancouver,V5Y,8.0,4,2.0,1.75
2021,2410,Vancouver,V5Z,9.0,3,3.0,4.0
2021,2410,Vancouver,V6A,7.0,2,3.5,4.0
2021,2410,Vancouver,V6M,4.0,4,1.0,0.0
2021,2410,Vancouver,V6X,43.0,6,7.17,10.17
2021,2410,Vancouver,V7A,7.0,7,1.0,0.0
2021,2410,Vancouver,V7T,2.0,2,1.0,0.0
2021,2410,Vancouver,V2Y,69.0,2,34.5,4.5
2021,2410,Vancouver,V3C,16.0,3,5.33,2.67
2021,2410,Vancouver,V3E,1.0,1,1.0,0.0
2021,2410,Vancouver,V4M,1.0,1,1.0,0.0
2021,2410,Vancouver,V4R,2.0,2,1.0,0.0
2021,2410,Vancouver,V5J,6.0,4,1.5,0.0
2021,2410,Vancouver,V6E,2.0,1,2.0,18.0
2021,2410,Vancouver,V6H,4.0,4,1.0,0.0
2021,2410,Vancouver,V6J,1.0,1,1.0,0.0
2021,2410,Vancouver,V2Z,2.0,2,1.0,0.0
2021,2410,Vancouver,V3A,81.0,2,40.5,4.5
2021,2410,Vancouver,V3H,2.0,2,1.0,0.0
2021,2410,Vancouver,V3N,2.0,2,1.0,0.0
2021,2410,Vancouver,V5A,2.0,2,1.0,0.0
2021,2410,Vancouver,V5H,311.0,4,77.75,9.0
2021,2410,Vancouver,V5S,1.0,1,1.0,0.0
2021,2410,Vancouver,V5T,2.0,1,2.0,0.0
2021,2410,Vancouver,V6L,4.0,4,1.0,0.0
2021,2410,Vancouver,V6S,4.0,3,1.33,1.33
2022,2410,Vancouver,V5P,4.0,4,1.0,0.0
2022,2410,Vancouver,V5S,1.0,1,1.0,0.0
2022,2410,Vancouver,V6E,1.0,1,1.0,18.0
2022,2410,Vancouver,V6H,2.0,2,1.0,0.0
2022,2410,Vancouver,V6N,5.0,5,1.0,0.0
2022,2410,Vancouver,V6P,84.0,5,16.8,10.4
2022,2410,Vancouver,V6X,46.0,5,9.2,10.6
2022,2410,Vancouver,,743.0,391,1.9,0.53
2022,2410,Vancouver,V3S,2.0,2,1.0,0.0
2022,2410,Vancouver,V4B,1.0,1,1.0,0.0
2022,2410,Vancouver,V5C,1.0,1,1.0,23.0
2022,2410,Vancouver,V5H,2.0,2,1.0,0.0
2022,2410,Vancouver,V5J,5.0,3,1.67,0.0
2022,2410,Vancouver,V5K,4.0,3,1.33,0.0
2022,2410,Vancouver,V6Z,64.0,3,21.33,38.0
2022,2410,Vancouver,V7R,1.0,1,1.0,0.0
2022,2410,Vancouver,V7V,3.0,3,1.0,0.0
2022,2410,Vancouver,V5A,2.0,2,1.0,0.0
2022,2410,Vancouver,V5Z,4.0,2,2.0,0.0
2022,2410,Vancouver,V6K,2.0,1,2.0,0.0
2022,2410,Vancouver,V6L,3.0,3,1.0,0.0
2022,2410,Vancouver,V6R,2.0,2,1.0,0.0
2022,2410,Vancouver,V7A,1.0,1,1.0,0.0
2022,2410,Vancouver,V7C,1.0,1,1.0,0.0
2022,2410,Vancouver,V7E,2.0,2,1.0,0.0
2022,2410,Vancouver,V5B,5.0,4,1.25,0.0
2022,2410,Vancouver,V5R,11.0,3,3.67,0.67
2022,2410,Vancouver,V5T,2.0,1,2.0,0.0
2022,2410,Vancouver,V5Y,4.0,3,1.33,1.0
2022,2410,Vancouver,V6W,1.0,1,1.0,0.0
2022,2410,Vancouver,V2Z,2.0,2,1.0,0.0
2022,2410,Vancouver,V3H,1.0,1,1.0,0.0
2022,2410,Vancouver,V4P,1.0,1,1.0,0.0
2022,2410,Vancouver,V5V,1.0,1,1.0,0.0
