"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","underconstr_per_10kpop"
"2019","5915070",2,1,"December 31, 2019","2410","VANCOUVER","PITT MEADOWS CY",2,1,2,0,1877,4,"Vancouver",2740702.84,933,0.0072973982104532
"2019","5915070",2,3,"December 31, 2019","2410","VANCOUVER","PITT MEADOWS CY",22,11,2,0,1877,4,"Vancouver",2740702.84,933,0.0802713803149852
"2019","5915070",4,3,"December 31, 2019","2410","VANCOUVER","PITT MEADOWS CY",82,15,5.46666666666667,0,1877,4,"Vancouver",2740702.84,933,0.299193326628581
"2019","5915070",5,2,"December 31, 2019","2410","VANCOUVER","PITT MEADOWS CY",1,1,1,0,1877,4,"Vancouver",2740702.84,933,0.0036486991052266
"2019","5915075",1,1,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",112,112,1,0,1877,4,"Vancouver",2740702.84,933,0.408654299785379
"2019","5915075",1,2,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",7,7,1,0,1877,4,"Vancouver",2740702.84,933,0.0255408937365862
"2019","5915075",2,1,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",2,1,2,0,1877,4,"Vancouver",2740702.84,933,0.0072973982104532
"2019","5915075",2,3,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",10,5,2,0,1877,4,"Vancouver",2740702.84,933,0.036486991052266
"2019","5915075",4,3,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",282,61,4.62295081967213,0,1877,4,"Vancouver",2740702.84,933,1.0289331476739
"2019","5915075",5,2,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",483,40,12.075,0.7,1877,4,"Vancouver",2740702.84,933,1.76232166782445
"2019","5915075",5,3,"December 31, 2019","2410","VANCOUVER","MAPLE RIDGE CY",251,5,50.2,5.2,1877,4,"Vancouver",2740702.84,933,0.915823475411876
"2019","5915999",4,3,"December 31, 2019","2410","VANCOUVER","INDIAN RESERVES",65,12,5.41666666666667,0,1877,4,"Vancouver",2740702.84,933,0.237165441839729
"2019","5915999",5,3,"December 31, 2019","2410","VANCOUVER","INDIAN RESERVES",206,2,103,4,1877,4,"Vancouver",2740702.84,933,0.751632015676679
"2019","5917005",1,1,"December 31, 2019","2440","VICTORIA","NORTH SAANICH DM",35,35,1,0,2051,4,"Victoria",408794.406,935,0.856176099435177
"2019","5917005",1,2,"December 31, 2019","2440","VICTORIA","NORTH SAANICH DM",1,1,1,0,2051,4,"Victoria",408794.406,935,0.0244621742695765
"2019","5917005",5,2,"December 31, 2019","2440","VICTORIA","NORTH SAANICH DM",9,9,1,0,2051,4,"Victoria",408794.406,935,0.220159568426188
"2019","5917005",5,3,"December 31, 2019","2440","VICTORIA","NORTH SAANICH DM",18,1,18,4,2051,4,"Victoria",408794.406,935,0.440319136852377
"2019","5917010",1,1,"December 31, 2019","2440","VICTORIA","SIDNEY T",15,15,1,0,2051,4,"Victoria",408794.406,935,0.366932614043647
"2019","5917010",5,2,"December 31, 2019","2440","VICTORIA","SIDNEY T",2,2,1,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917010",5,3,"December 31, 2019","2440","VICTORIA","SIDNEY T",210,8,26.25,4,2051,4,"Victoria",408794.406,935,5.13705659661106
"2019","5917015",1,1,"December 31, 2019","2440","VICTORIA","CENTRAL SAANICH DM",26,26,1,0,2051,4,"Victoria",408794.406,935,0.636016531008988
"2019","5917015",4,3,"December 31, 2019","2440","VICTORIA","CENTRAL SAANICH DM",3,1,3,0,2051,4,"Victoria",408794.406,935,0.0733865228087294
"2019","5917015",5,2,"December 31, 2019","2440","VICTORIA","CENTRAL SAANICH DM",48,9,5.33333333333333,0.444444444444444,2051,4,"Victoria",408794.406,935,1.17418436493967
"2019","5917021",1,1,"December 31, 2019","2440","VICTORIA","SAANICH DM",85,85,1,0,2051,4,"Victoria",408794.406,935,2.079284812914
"2019","5917021",2,1,"December 31, 2019","2440","VICTORIA","SAANICH DM",4,2,2,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917021",2,2,"December 31, 2019","2440","VICTORIA","SAANICH DM",6,3,2,0,2051,4,"Victoria",408794.406,935,0.146773045617459
"2019","5917021",2,3,"December 31, 2019","2440","VICTORIA","SAANICH DM",2,1,2,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917021",4,2,"December 31, 2019","2440","VICTORIA","SAANICH DM",4,1,4,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917021",4,3,"December 31, 2019","2440","VICTORIA","SAANICH DM",32,6,5.33333333333333,0,2051,4,"Victoria",408794.406,935,0.782789576626447
"2019","5917021",5,2,"December 31, 2019","2440","VICTORIA","SAANICH DM",183,32,5.71875,0.34375,2051,4,"Victoria",408794.406,935,4.4765778913325
"2019","5917021",5,3,"December 31, 2019","2440","VICTORIA","SAANICH DM",161,3,53.6666666666667,6,2051,4,"Victoria",408794.406,935,3.93841005740181
"2019","5917030",1,1,"December 31, 2019","2440","VICTORIA","OAK BAY DM",33,33,1,0,2051,4,"Victoria",408794.406,935,0.807251750896024
"2019","5917030",5,3,"December 31, 2019","2440","VICTORIA","OAK BAY DM",43,1,43,5,2051,4,"Victoria",408794.406,935,1.05187349359179
"2019","5917034",1,1,"December 31, 2019","2440","VICTORIA","VICTORIA CY",35,35,1,0,2051,4,"Victoria",408794.406,935,0.856176099435177
"2019","5917034",1,2,"December 31, 2019","2440","VICTORIA","VICTORIA CY",8,8,1,0,2051,4,"Victoria",408794.406,935,0.195697394156612
"2019","5917034",1,3,"December 31, 2019","2440","VICTORIA","VICTORIA CY",3,3,1,0,2051,4,"Victoria",408794.406,935,0.0733865228087294
"2019","5917034",2,1,"December 31, 2019","2440","VICTORIA","VICTORIA CY",4,2,2,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917034",4,3,"December 31, 2019","2440","VICTORIA","VICTORIA CY",21,4,5.25,0,2051,4,"Victoria",408794.406,935,0.513705659661106
"2019","5917034",5,1,"December 31, 2019","2440","VICTORIA","VICTORIA CY",3,1,3,2,2051,4,"Victoria",408794.406,935,0.0733865228087294
"2019","5917034",5,2,"December 31, 2019","2440","VICTORIA","VICTORIA CY",342,20,17.1,2.35,2051,4,"Victoria",408794.406,935,8.36606360019516
"2019","5917034",5,3,"December 31, 2019","2440","VICTORIA","VICTORIA CY",1231,16,76.9375,9.4375,2051,4,"Victoria",408794.406,935,30.1129365258486
"2019","5917040",1,1,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",3,3,1,0,2051,4,"Victoria",408794.406,935,0.0733865228087294
"2019","5917040",2,1,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",4,2,2,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917040",2,3,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",2,1,2,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917040",4,3,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",3,1,3,0,2051,4,"Victoria",408794.406,935,0.0733865228087294
"2019","5917040",5,2,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",95,3,31.6666666666667,5,2051,4,"Victoria",408794.406,935,2.32390655560977
"2019","5917040",5,3,"December 31, 2019","2440","VICTORIA","ESQUIMALT DM",148,4,37,5.25,2051,4,"Victoria",408794.406,935,3.62040179189732
"2019","5917041",1,1,"December 31, 2019","2440","VICTORIA","COLWOOD CY",96,96,1,0,2051,4,"Victoria",408794.406,935,2.34836872987934
"2019","5917041",1,3,"December 31, 2019","2440","VICTORIA","COLWOOD CY",5,5,1,0,2051,4,"Victoria",408794.406,935,0.122310871347882
"2019","5917041",2,1,"December 31, 2019","2440","VICTORIA","COLWOOD CY",4,2,2,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917041",2,3,"December 31, 2019","2440","VICTORIA","COLWOOD CY",6,3,2,0,2051,4,"Victoria",408794.406,935,0.146773045617459
"2019","5917041",4,3,"December 31, 2019","2440","VICTORIA","COLWOOD CY",31,7,4.42857142857143,0,2051,4,"Victoria",408794.406,935,0.758327402356871
"2019","5917041",5,2,"December 31, 2019","2440","VICTORIA","COLWOOD CY",422,5,84.4,5.6,2051,4,"Victoria",408794.406,935,10.3230375417613
"2019","5917042",1,1,"December 31, 2019","2440","VICTORIA","METCHOSIN DM",9,9,1,0,2051,4,"Victoria",408794.406,935,0.220159568426188
"2019","5917042",1,2,"December 31, 2019","2440","VICTORIA","METCHOSIN DM",2,2,1,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917042",5,2,"December 31, 2019","2440","VICTORIA","METCHOSIN DM",1,1,1,0,2051,4,"Victoria",408794.406,935,0.0244621742695765
"2019","5917044",1,1,"December 31, 2019","2440","VICTORIA","LANGFORD CY",148,148,1,0,2051,4,"Victoria",408794.406,935,3.62040179189732
"2019","5917044",1,2,"December 31, 2019","2440","VICTORIA","LANGFORD CY",5,5,1,0,2051,4,"Victoria",408794.406,935,0.122310871347882
"2019","5917044",1,3,"December 31, 2019","2440","VICTORIA","LANGFORD CY",8,8,1,0,2051,4,"Victoria",408794.406,935,0.195697394156612
"2019","5917044",2,1,"December 31, 2019","2440","VICTORIA","LANGFORD CY",6,3,2,0,2051,4,"Victoria",408794.406,935,0.146773045617459
"2019","5917044",2,3,"December 31, 2019","2440","VICTORIA","LANGFORD CY",4,2,2,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917044",4,3,"December 31, 2019","2440","VICTORIA","LANGFORD CY",128,34,3.76470588235294,0,2051,4,"Victoria",408794.406,935,3.13115830650579
"2019","5917044",5,2,"December 31, 2019","2440","VICTORIA","LANGFORD CY",1319,107,12.3271028037383,0.747663551401869,2051,4,"Victoria",408794.406,935,32.2656078615714
"2019","5917044",5,3,"December 31, 2019","2440","VICTORIA","LANGFORD CY",228,3,76,5.66666666666667,2051,4,"Victoria",408794.406,935,5.57737573346344
"2019","5917047",1,1,"December 31, 2019","2440","VICTORIA","VIEW ROYAL T",18,18,1,0,2051,4,"Victoria",408794.406,935,0.440319136852377
"2019","5917047",5,2,"December 31, 2019","2440","VICTORIA","VIEW ROYAL T",75,5,15,0.8,2051,4,"Victoria",408794.406,935,1.83466307021824
"2019","5917047",5,3,"December 31, 2019","2440","VICTORIA","VIEW ROYAL T",50,1,50,6,2051,4,"Victoria",408794.406,935,1.22310871347882
"2019","5917049",1,1,"December 31, 2019","2440","VICTORIA","HIGHLANDS DM",2,2,1,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917052",1,1,"December 31, 2019","2440","VICTORIA","SOOKE DM",63,63,1,0,2051,4,"Victoria",408794.406,935,1.54111697898332
"2019","5917052",1,2,"December 31, 2019","2440","VICTORIA","SOOKE DM",4,4,1,0,2051,4,"Victoria",408794.406,935,0.0978486970783059
"2019","5917052",1,3,"December 31, 2019","2440","VICTORIA","SOOKE DM",1,1,1,0,2051,4,"Victoria",408794.406,935,0.0244621742695765
"2019","5917052",2,1,"December 31, 2019","2440","VICTORIA","SOOKE DM",34,17,2,0,2051,4,"Victoria",408794.406,935,0.8317139251656
"2019","5917052",2,3,"December 31, 2019","2440","VICTORIA","SOOKE DM",6,3,2,0,2051,4,"Victoria",408794.406,935,0.146773045617459
"2019","5917052",4,3,"December 31, 2019","2440","VICTORIA","SOOKE DM",20,5,4,0,2051,4,"Victoria",408794.406,935,0.48924348539153
"2019","5917052",5,2,"December 31, 2019","2440","VICTORIA","SOOKE DM",20,20,1,0,2051,4,"Victoria",408794.406,935,0.48924348539153
"2019","5917052",5,3,"December 31, 2019","2440","VICTORIA","SOOKE DM",64,3,21.3333333333333,4.33333333333333,2051,4,"Victoria",408794.406,935,1.56557915325289
"2019","5917054",1,1,"December 31, 2019","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",24,24,1,0,2051,4,"Victoria",408794.406,935,0.587092182469836
"2019","5917054",1,2,"December 31, 2019","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",2,2,1,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917054",2,1,"December 31, 2019","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",2,1,2,0,2051,4,"Victoria",408794.406,935,0.048924348539153
"2019","5917054",5,2,"December 31, 2019","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",6,6,1,0,2051,4,"Victoria",408794.406,935,0.146773045617459
"2019","5917999",1,2,"December 31, 2019","2440","VICTORIA","INDIAN RESERVES",15,15,1,0,2051,4,"Victoria",408794.406,935,0.366932614043647
"2020","1209034",1,1,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",704,704,1,0,489,4,"Halifax",457022.188,205,15.404066115057
"2020","1209034",1,2,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",2,2,1,0,489,4,"Halifax",457022.188,205,0.0437615514632301
"2020","1209034",1,3,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",4,4,1,0,489,4,"Halifax",457022.188,205,0.0875231029264601
"2020","1209034",2,1,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",150,75,2,0,489,4,"Halifax",457022.188,205,3.28211635974225
"2020","1209034",2,2,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",8,4,2,0,489,4,"Halifax",457022.188,205,0.17504620585292
"2020","1209034",4,1,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",53,13,4.07692307692308,0,489,4,"Halifax",457022.188,205,1.1596811137756
"2020","1209034",4,2,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",56,10,5.6,0,489,4,"Halifax",457022.188,205,1.22532344097044
"2020","1209034",5,2,"December 31, 2020","0580","HALIFAX","HALIFAX RGM",4747,59,80.4576271186441,8.03389830508475,489,4,"Halifax",457022.188,205,103.868042397977
"2020","2419068",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-HENRI MÉ",2,2,1,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2419105",1,1,"December 31, 2020","1400","QUÉBEC","BEAUMONT MÉ",7,7,1,0,1707,4,"Quebec",835331.344,421,0.0837990822477745
"2020","2420005",1,1,"December 31, 2020","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",4,4,1,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2420010",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-FAMILLE PE",1,1,1,0,1707,4,"Quebec",835331.344,421,0.0119712974639678
"2020","2420015",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",8,8,1,0,1707,4,"Quebec",835331.344,421,0.0957703797117423
"2020","2420020",1,1,"December 31, 2020","1400","QUÉBEC","SHANNON MÉ",3,3,1,0,1707,4,"Quebec",835331.344,421,0.0359138923919034
"2020","2420025",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",4,4,1,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2420030",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",3,3,1,0,1707,4,"Quebec",835331.344,421,0.0359138923919034
"2020","2421035",1,1,"December 31, 2020","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",4,4,1,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2421035",2,1,"December 31, 2020","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",2,1,2,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2421040",1,1,"December 31, 2020","1400","QUÉBEC","LAC-BEAUPORT MÉ",3,3,1,0,1707,4,"Quebec",835331.344,421,0.0359138923919034
"2020","2421040",2,1,"December 31, 2020","1400","QUÉBEC","LAC-BEAUPORT MÉ",4,2,2,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2421040",4,1,"December 31, 2020","1400","QUÉBEC","LAC-BEAUPORT MÉ",6,1,6,0,1707,4,"Quebec",835331.344,421,0.0718277847838067
"2020","2421045",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",19,19,1,0,1707,4,"Quebec",835331.344,421,0.227454651815388
"2020","2422005",1,1,"December 31, 2020","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",4,4,1,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2422005",2,1,"December 31, 2020","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",8,4,2,0,1707,4,"Quebec",835331.344,421,0.0957703797117423
"2020","2422005",2,2,"December 31, 2020","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,1,2,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2422005",5,2,"December 31, 2020","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",11,2,5.5,2.5,1707,4,"Quebec",835331.344,421,0.131684272103646
"2020","2422010",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-FAMILLE PE",9,9,1,0,1707,4,"Quebec",835331.344,421,0.10774167717571
"2020","2422020",1,1,"December 31, 2020","1400","QUÉBEC","SHANNON MÉ",11,11,1,0,1707,4,"Quebec",835331.344,421,0.131684272103646
"2020","2422020",2,1,"December 31, 2020","1400","QUÉBEC","SHANNON MÉ",2,1,2,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2422020",5,3,"December 31, 2020","1400","QUÉBEC","SHANNON MÉ",6,1,6,3,1707,4,"Quebec",835331.344,421,0.0718277847838067
"2020","2422025",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",8,8,1,0,1707,4,"Quebec",835331.344,421,0.0957703797117423
"2020","2422025",5,2,"December 31, 2020","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,1,1,0,1707,4,"Quebec",835331.344,421,0.0119712974639678
"2020","2422030",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",2,2,1,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2422035",1,1,"December 31, 2020","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",18,18,1,0,1707,4,"Quebec",835331.344,421,0.21548335435142
"2020","2422035",2,1,"December 31, 2020","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",8,4,2,0,1707,4,"Quebec",835331.344,421,0.0957703797117423
"2020","2422040",1,1,"December 31, 2020","1400","QUÉBEC","LAC-BEAUPORT MÉ",7,7,1,0,1707,4,"Quebec",835331.344,421,0.0837990822477745
"2020","2422045",1,1,"December 31, 2020","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",13,13,1,0,1707,4,"Quebec",835331.344,421,0.155626867031581
"2020","2422045",2,1,"December 31, 2020","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",2,1,2,0,1707,4,"Quebec",835331.344,421,0.0239425949279356
"2020","2423027",1,1,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",82,82,1,0,1707,4,"Quebec",835331.344,421,0.981646392045358
"2020","2423027",2,1,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",130,65,2,0,1707,4,"Quebec",835331.344,421,1.55626867031581
"2020","2423027",4,1,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",30,7,4.28571428571429,0,1707,4,"Quebec",835331.344,421,0.359138923919034
"2020","2423027",5,1,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",4,2,2,2,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2423027",5,2,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",3856,52,74.1538461538462,4.94230769230769,1707,4,"Quebec",835331.344,421,46.1613230210598
"2020","2423027",5,3,"December 31, 2020","1400","QUÉBEC","QUÉBEC V",251,5,50.2,6.4,1707,4,"Quebec",835331.344,421,3.00479566345591
"2020","2423057",5,2,"December 31, 2020","1400","QUÉBEC","L'ANCIENNE-LORETTE V",11,1,11,3,1707,4,"Quebec",835331.344,421,0.131684272103646
"2020","2423072",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",4,4,1,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2423072",5,2,"December 31, 2020","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",240,1,240,18,1707,4,"Quebec",835331.344,421,2.87311139135227
"2020","2423072",5,3,"December 31, 2020","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",117,1,117,12,1707,4,"Quebec",835331.344,421,1.40064180328423
"2020","2425213",1,1,"December 31, 2020","1400","QUÉBEC","LÉVIS V",68,68,1,0,1707,4,"Quebec",835331.344,421,0.814048227549809
"2020","2425213",2,1,"December 31, 2020","1400","QUÉBEC","LÉVIS V",40,20,2,0,1707,4,"Quebec",835331.344,421,0.478851898558711
"2020","2425213",4,1,"December 31, 2020","1400","QUÉBEC","LÉVIS V",29,7,4.14285714285714,0,1707,4,"Quebec",835331.344,421,0.347167626455066
"2020","2425213",5,2,"December 31, 2020","1400","QUÉBEC","LÉVIS V",1424,40,35.6,3.975,1707,4,"Quebec",835331.344,421,17.0471275886901
"2020","2425213",5,3,"December 31, 2020","1400","QUÉBEC","LÉVIS V",148,3,49.3333333333333,6.66666666666667,1707,4,"Quebec",835331.344,421,1.77175202466723
"2020","2426070",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",7,7,1,0,1707,4,"Quebec",835331.344,421,0.0837990822477745
"2020","2433095",1,1,"December 31, 2020","1400","QUÉBEC","SAINT-ANTOINE-DE-TILLY MÉ",3,3,1,0,1707,4,"Quebec",835331.344,421,0.0359138923919034
"2020","2434007",1,1,"December 31, 2020","1400","QUÉBEC","NEUVILLE V",6,6,1,0,1707,4,"Quebec",835331.344,421,0.0718277847838067
"2020","2434007",2,1,"December 31, 2020","1400","QUÉBEC","NEUVILLE V",4,2,2,0,1707,4,"Quebec",835331.344,421,0.0478851898558711
"2020","2452007",1,1,"December 31, 2020","1060","MONTRÉAL","LAVALTRIE V",28,28,1,0,837,4,"Montreal",4337122.72,462,0.0645589295199837
"2020","2452007",2,1,"December 31, 2020","1060","MONTRÉAL","LAVALTRIE V",28,14,2,0,837,4,"Montreal",4337122.72,462,0.0645589295199837
"2020","2452007",2,2,"December 31, 2020","1060","MONTRÉAL","LAVALTRIE V",2,1,2,0,837,4,"Montreal",4337122.72,462,0.00461135210857026
"2020","2452007",5,2,"December 31, 2020","1060","MONTRÉAL","LAVALTRIE V",26,6,4.33333333333333,1.33333333333333,837,4,"Montreal",4337122.72,462,0.0599475774114134
"2020","2455057",1,1,"December 31, 2020","1060","MONTRÉAL","RICHELIEU V",4,4,1,0,837,4,"Montreal",4337122.72,462,0.00922270421714053
"2020","2455057",5,2,"December 31, 2020","1060","MONTRÉAL","RICHELIEU V",28,3,9.33333333333333,2.66666666666667,837,4,"Montreal",4337122.72,462,0.0645589295199837
"2020","2455065",1,1,"December 31, 2020","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",7,7,1,0,837,4,"Montreal",4337122.72,462,0.0161397323799959
"2020","2455065",5,2,"December 31, 2020","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",8,4,2,1,837,4,"Montreal",4337122.72,462,0.0184454084342811
"2020","2456083",1,1,"December 31, 2020","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",64,64,1,0,837,4,"Montreal",4337122.72,462,0.147563267474248
"2020","2456083",2,1,"December 31, 2020","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",12,6,2,0,837,4,"Montreal",4337122.72,462,0.0276681126514216
"2020","2456083",5,2,"December 31, 2020","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",299,18,16.6111111111111,2.33333333333333,837,4,"Montreal",4337122.72,462,0.689397140231254
"2020","2456083",5,3,"December 31, 2020","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",6,1,6,3,837,4,"Montreal",4337122.72,462,0.0138340563257108
"2020","2457005",1,1,"December 31, 2020","1060","MONTRÉAL","CHAMBLY V",11,11,1,0,837,4,"Montreal",4337122.72,462,0.0253624365971364
"2020","2457005",5,3,"December 31, 2020","1060","MONTRÉAL","CHAMBLY V",4,1,4,2,837,4,"Montreal",4337122.72,462,0.00922270421714053
"2020","2457010",1,1,"December 31, 2020","1060","MONTRÉAL","SAINT-PHILIPPE V",39,39,1,0,837,4,"Montreal",4337122.72,462,0.0899213661171201
"2020","2457010",2,1,"December 31, 2020","1060","MONTRÉAL","SAINT-PHILIPPE V",14,7,2,0,837,4,"Montreal",4337122.72,462,0.0322794647599918
"2020","2457010",4,1,"December 31, 2020","1060","MONTRÉAL","SAINT-PHILIPPE V",11,3,3.66666666666667,0,837,4,"Montreal",4337122.72,462,0.0253624365971364
"2020","2457010",5,2,"December 31, 2020","1060","MONTRÉAL","SAINT-PHILIPPE V",6,6,1,0,837,4,"Montreal",4337122.72,462,0.0138340563257108
"2020","2457010",5,3,"December 31, 2020","1060","MONTRÉAL","SAINT-PHILIPPE V",16,2,8,2,837,4,"Montreal",4337122.72,462,0.0368908168685621
"2020","2457020",1,1,"December 31, 2020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,4,1,0,837,4,"Montreal",4337122.72,462,0.00922270421714053
"2020","2457020",4,1,"December 31, 2020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",14,2,7,0,837,4,"Montreal",4337122.72,462,0.0322794647599918
"2020","2457020",5,2,"December 31, 2020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",44,6,7.33333333333333,2.5,837,4,"Montreal",4337122.72,462,0.101449746388546
"2020","2457025",2,2,"December 31, 2020","1060","MONTRÉAL","DELSON V",2,1,2,0,837,4,"Montreal",4337122.72,462,0.00461135210857026
"2020","2457025",5,2,"December 31, 2020","1060","MONTRÉAL","DELSON V",14,4,3.5,2.25,837,4,"Montreal",4337122.72,462,0.0322794647599918
"2020","2457030",1,1,"December 31, 2020","1060","MONTRÉAL","BOIS-DES-FILION V",8,8,1,0,837,4,"Montreal",4337122.72,462,0.0184454084342811
"2020","2457030",5,2,"December 31, 2020","1060","MONTRÉAL","BOIS-DES-FILION V",8,2,4,2,837,4,"Montreal",4337122.72,462,0.0184454084342811
"2020","2457035",1,1,"December 31, 2020","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",15,15,1,0,837,4,"Montreal",4337122.72,462,0.034585140814277
"2020","2457035",4,1,"December 31, 2020","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",8,1,8,0,837,4,"Montreal",4337122.72,462,0.0184454084342811
"2020","2457035",5,2,"December 31, 2020","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",62,1,62,4,837,4,"Montreal",4337122.72,462,0.142951915365678
"2020","2457040",1,1,"December 31, 2020","1060","MONTRÉAL","BELOEIL V",8,8,1,0,837,4,"Montreal",4337122.72,462,0.0184454084342811
"2020","2457040",2,1,"December 31, 2020","1060","MONTRÉAL","BELOEIL V",12,6,2,0,837,4,"Montreal",4337122.72,462,0.0276681126514216
"2020","2457040",4,1,"December 31, 2020","1060","MONTRÉAL","BELOEIL V",27,4,6.75,0,837,4,"Montreal",4337122.72,462,0.0622532534656986
"2020","2457040",5,2,"December 31, 2020","1060","MONTRÉAL","BELOEIL V",20,7,2.85714285714286,0.428571428571429,837,4,"Montreal",4337122.72,462,0.0461135210857026
