id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location
78,1035R THORNEYCROFT DR NW,1035 THORNEYCROFT DR NW,THORNCLIFFE,2020/07/21,2020/06/10,BP2019-12395,3130,4,-114.0732413561054,51.10601948858203,"(51.10601948858203, -114.0732413561054)"
2925,74 SADDLELAKE VW NE,74 SADDLELAKE VW NE,SADDLE RIDGE,2015/04/29,2015/04/07,BP2014-10053,410,3,-113.93411375253804,51.130890601168204,"(51.130890601168204, -113.93411375253804)"
561,1415R 43 ST SW,1415 43 ST SW,ROSSCARROCK,2019/10/22,2019/10/08,BP2019-02783,2003,6,-114.15008495935867,51.04094912978356,"(51.04094912978356, -114.15008495935867)"
3018,79 SETON GD SE,79 SETON GD SE,SETON,2020/02/19,2019/12/18,BP2019-11080,2478,12,-113.95660579623058,50.86674377274517,"(50.86674377274517, -113.95660579623058)"
2297,4719R 17 AV SW,4719 17 AV SW,GLENDALE,2020/04/27,2020/04/24,BP2019-11611,2823,6,-114.1554631742461,51.0375480111406,"(51.0375480111406, -114.1554631742461)"
1754,317 31 AV NE,317 31 AV NE,TUXEDO PARK,2016/04/22,2016/04/22,BP2015-15844,514,4,-114.05643419652274,51.0803114339748,"(51.0803114339748, -114.05643419652274)"
3182,908R RENFREW DR NE,908 RENFREW DR NE,RENFREW,2019/11/13,2019/11/13,BP2019-14082,2147,4,-114.03224191864801,51.059926489962415,"(51.059926489962415, -114.03224191864801)"
2692,62R FULLERTON RD SE,62 FULLERTON RD SE,FAIRVIEW,2019/07/23,2019/06/17,BP2019-04823,1712,9,-114.05633694100959,50.98157212615572,"(50.98157212615572, -114.05633694100959)"
1084,204 BERMUDA DR NW,204 BERMUDA DR NW,BEDDINGTON HEIGHTS,2011/10/17,2011/10/14,BP2010-15059,39,3,-114.07774852083752,51.1326842216812,"(51.1326842216812, -114.07774852083752)"
253,11525 TUSCANY BV NW,11525 TUSCANY BV NW,TUSCANY,2018/04/26,2018/04/26,BP2018-01387,977,1,-114.25177202911071,51.12183865047554,"(51.12183865047554, -114.25177202911071)"
1163,212 COVEMEADOW CO NE,212 COVEMEADOW CO NE,COVENTRY HILLS,2016/01/22,2016/01/22,BP2015-15894,467,3,-114.0618993452887,51.171756448799464,"(51.171756448799464, -114.0618993452887)"
3245,95R SANDRINGHAM CL NW,95 SANDRINGHAM CL NW,SANDSTONE VALLEY,2019/09/13,2019/09/06,BP2019-10670,1897,3,-114.10343081273285,51.137635666126506,"(51.137635666126506, -114.10343081273285)"
2315,47B WHITMAN CL NE,47 WHITMAN CL NE,WHITEHORN,2020/01/28,2020/01/28,BP2019-16687,2392,5,-113.98089221378946,51.081918873177095,"(51.081918873177095, -113.98089221378946)"
184,111B FONDA CO SE,111 FONDA CO SE,FOREST HEIGHTS,2020/07/13,2020/07/13,BP2020-03746,3281,9,-113.9742039248403,51.04750258999184,"(51.04750258999184, -113.9742039248403)"
1590,279R FRESNO PL NE,279 FRESNO PL NE,MONTEREY PARK,2019/03/08,2019/03/07,BP2019-00097,1354,5,-113.9303488300614,51.0898581437726,"(51.0898581437726, -113.9303488300614)"
1693,301B RED SKY WY NE,301 RED SKY WY NE,REDSTONE,2020/07/10,2020/06/30,BP2020-02649,3270,5,-113.94706528381946,51.171916843833266,"(51.171916843833266, -113.94706528381946)"
1533,264 LUCAS AV NW,264 LUCAS AV NW,LIVINGSTON,2020/05/05,2020/05/04,BP2019-14890,2861,3,-114.07567853391556,51.18856311031429,"(51.18856311031429, -114.07567853391556)"
845,1728B 54 ST SE,1728 54 ST SE,PENBROOKE MEADOWS,2019/06/21,2019/06/14,BP2019-06406,1617,9,-113.9552283343408,51.038635588841295,"(51.038635588841295, -113.9552283343408)"
2619,608 22 ST NW,2240 5 AV NW,WEST HILLHURST,2020/03/31,2020/03/31,BP2018-06525,2727,7,-114.11270784645697,51.05741638475895,"(51.05741638475895, -114.11270784645697)"
691,152B TARALAKE TC NE,152 TARALAKE TC NE,TARADALE,2020/01/28,2020/01/28,BP2019-17309,2393,3,-113.93275029618465,51.123978381951005,"(51.123978381951005, -113.93275029618465)"
3140,88 TARINGTON GR NE,88 TARINGTON GR NE,TARADALE,2014/08/14,2014/07/07,BP2013-15994,324,3,-113.92891607720587,51.112747646628755,"(51.112747646628755, -113.92891607720587)"
462,1317 8 AV NE,1315 8 AV NE,RENFREW,2018/02/14,2018/02/14,BP2017-11791,930,4,-114.03149309508522,51.05856639802736,"(51.05856639802736, -114.03149309508522)"
3283,6411B 30 AV NW,6411 30 AV NW,BOWNESS,,2017/11/20,PE2017-00967,884,1,-114.18089245580782,51.07955069863394,"(51.07955069863394, -114.18089245580782)"
201,1124R 35 ST SE,1124 35 ST SE,ALBERT PARK/RADISSON HEIGHTS,2020/02/27,2020/02/25,BP2020-01489,2527,9,-113.98276248297586,51.04315274859389,"(51.04315274859389, -113.98276248297586)"
2946,7448B 24 ST SE,7446 24 ST SE,OGDEN,2020/04/28,2020/04/01,BP2019-17329,2838,9,-114.00131178150775,50.985248626106184,"(50.985248626106184, -114.00131178150775)"
2811,68B SETON RI SE,68 SETON RI SE,SETON,2020/04/06,2020/04/03,BP2019-13161,2686,12,-113.95754110886857,50.86772787534381,"(50.86772787534381, -113.95754110886857)"
1880,3516R CENTRE B ST NW,3516 CENTRE B ST NW,HIGHLAND PARK,2020/06/05,2020/05/14,BP2019-15020,3028,4,-114.06354998969539,51.08379497694443,"(51.08379497694443, -114.06354998969539)"
2354,4904B VARSITY DR NW,4904 VARSITY DR NW,VARSITY,2017/03/07,2017/03/07,BP2016-13865,708,1,-114.15772298902898,51.094126274385516,"(51.094126274385516, -114.15772298902898)"
1172,213 56 AV NE,211 56 AV NE,THORNCLIFFE,2017/11/08,2017/11/08,BP2016-10853,872,4,-114.05902585770646,51.10243851266291,"(51.10243851266291, -114.05902585770646)"
2685,624B HUNTERPLAIN HL NW,624 HUNTERPLAIN HL NW,HUNTINGTON HILLS,2019/03/11,2019/03/11,BP2019-00505,1360,3,-114.07555576190802,51.12198621059645,"(51.12198621059645, -114.07555576190802)"
1823,332R MADDOCK CR NE,332 MADDOCK CR NE,MARLBOROUGH PARK,2020/06/04,2020/06/03,BP2020-01192,3010,10,-113.95087370982102,51.05546182330451,"(51.05546182330451, -113.95087370982102)"
369,1238 3 ST NW,1238 3 ST NW,CRESCENT HEIGHTS,2013/02/12,2013/02/11,BP2012-12578,180,7,-114.06969596563532,51.06317638957273,"(51.06317638957273, -114.06969596563532)"
853,173R TARACOVE RD NE,173 TARACOVE RD NE,TARADALE,2020/03/23,2020/01/29,BP2019-13691,2658,3,-113.93699381765242,51.11816037319485,"(51.11816037319485, -113.93699381765242)"
2911,734R 5A ST NW,734 5A ST NW,SUNNYSIDE,2020/03/04,2020/03/04,BP2019-17286,2556,7,-114.07544625991372,51.05825681476911,"(51.05825681476911, -114.07544625991372)"
1621,2815R 23A ST NW,2815 23A ST NW,BANFF TRAIL,2019/12/12,2019/12/12,BP2019-12790,2257,7,-114.1167776205688,51.07762631836977,"(51.07762631836977, -114.1167776205688)"
2289,47 CITYSCAPE GV NE,47G CITYSCAPE GV NE,CITYSCAPE,2020/02/04,2020/01/22,BP2018-12657,2420,3,-113.96637237773797,51.15165544940997,"(51.15165544940997, -113.96637237773797)"
868,176 HARVEST ROSE CI NE,176 HARVEST ROSE CI NE,HARVEST HILLS,2020/06/17,2020/06/15,BP2019-16438,3118,3,-114.05944213996521,51.14154856395975,"(51.14154856395975, -114.05944213996521)"
36,1004 ABBOTSFORD DR NE,1004 ABBOTSFORD DR NE,ABBEYDALE,2018/03/26,2018/03/26,BP2017-04505,957,10,-113.92659007242646,51.061717010541116,"(51.061717010541116, -113.92659007242646)"
1933,36R SOMERVALE CL SW,36 SOMERVALE CL SW,SOMERSET,2020/06/17,2020/06/17,BP2019-13321,3119,13,-114.07427627648909,50.90152938419578,"(50.90152938419578, -114.07427627648909)"
3003,78 NOLANFIELD WY NW,76 NOLANFIELD WY NW,NOLAN HILL,2016/06/28,2016/06/28,BP2014-18333,2664,2,-114.15735821585672,51.17395015363288,"(51.17395015363288, -114.15735821585672)"
165,1103B SETON CI SE,1103 SETON CI SE,SETON,2019/09/13,2019/09/13,BP2018-16065,1900,12,-113.95906996375639,50.8699318179327,"(50.8699318179327, -113.95906996375639)"
1588,278 CORNERSTONE MR NE,278 CORNERSTONE MR NE,CORNERSTONE,2019/08/15,2019/08/12,BP2018-10781,1770,3,-113.93628386639023,51.162314752048886,"(51.162314752048886, -113.93628386639023)"
888,17B MARTINDALE DR NE,17 MARTINDALE DR NE,MARTINDALE,2020/06/17,2020/06/10,BP2020-06125,3102,3,-113.95620531408659,51.111413595173076,"(51.111413595173076, -113.95620531408659)"
2202,4411R 4 ST NW,4411 4 ST NW,HIGHWOOD,2019/10/25,2019/10/18,BP2019-04457,2038,4,-114.0719779479286,51.091185991138694,"(51.091185991138694, -114.0719779479286)"
2422,515 PANATELLA SQ NW,515 PANATELLA SQ NW,PANORAMA HILLS,2014/04/30,2014/04/30,BP2014-02804,350,3,-114.07494679160347,51.16896319318665,"(51.16896319318665, -114.07494679160347)"
2208,4427B 19 AV NW,4427 19 AV NW,MONTGOMERY,2020/07/23,2020/07/22,BP2020-05608,3336,1,-114.15597893602914,51.0702728115507,"(51.0702728115507, -114.15597893602914)"
1305,2306 6 AV NW,2306 6 AV NW,WEST HILLHURST,2013/06/04,2013/06/04,BP2012-07808,164,7,-114.11338848220294,51.05836406965491,"(51.05836406965491, -114.11338848220294)"
510,135B MARDALE CR NE,135 MARDALE CR NE,MARLBOROUGH,2019/12/27,2019/12/27,BP2019-11196,2307,10,-113.96660209609178,51.065830981401916,"(51.065830981401916, -113.96660209609178)"
953,188B SILVERGROVE WY NW,188 SILVERGROVE WY NW,SILVER SPRINGS,2019/11/25,2019/11/25,BP2019-12806,2190,1,-114.20449210291362,51.11722937617065,"(51.11722937617065, -114.20449210291362)"
2932,7418 25 ST SE,7420 25 ST SE,OGDEN,2018/05/09,2018/05/09,BP2017-01897,984,9,-113.99990457406986,50.98616886781294,"(50.98616886781294, -113.99990457406986)"
620,146R SOMERCREST CI SW,146 SOMERCREST CI SW,SOMERSET,2019/03/26,2019/03/26,BP2018-16156,1382,13,-114.07928802257773,50.901602799559264,"(50.901602799559264, -114.07928802257773)"
2571,58R WALDEN CO SE,58 WALDEN CO SE,WALDEN,2013/07/16,2013/07/15,BP2013-02529,276,14,-114.03070281967953,50.87356051560313,"(50.87356051560313, -114.03070281967953)"
2495,5424R THORNBRIAR RD NW,5424 THORNBRIAR RD NW,THORNCLIFFE,2019/11/22,2019/11/22,BP2019-14817,2184,4,-114.06372987317322,51.099606794764,"(51.099606794764, -114.06372987317322)"
361,123 LIVINGSTON AV NE,123 LIVINGSTON AV NE,LIVINGSTON,2019/11/13,2019/11/06,BP2019-04428,2134,3,-114.06855245010945,51.1864677676695,"(51.1864677676695, -114.06855245010945)"
2917,736R WHITEMONT DR NE,736 WHITEMONT DR NE,WHITEHORN,2019/08/02,2019/08/02,BP2019-09794,1737,5,-113.96385373271322,51.09482949984563,"(51.09482949984563, -113.96385373271322)"
55,101B SADDLEMEAD RD NE,101 SADDLEMEAD RD NE,SADDLE RIDGE,2018/12/28,2018/12/18,BP2018-16117,1227,3,-113.946224343187,51.127725156700045,"(51.127725156700045, -113.946224343187)"
2250,455R PINEWIND RD NE,455 PINEWIND RD NE,PINERIDGE,2020/05/06,2020/04/28,BP2020-01986,2866,5,-113.95130988204942,51.08107274551119,"(51.08107274551119, -113.95130988204942)"
3147,88R NOLANLAKE VW NW,88 NOLANLAKE VW NW,NOLAN HILL,2020/02/19,2020/01/31,BP2020-00969,2476,2,-114.16695730076604,51.18120457412428,"(51.18120457412428, -114.16695730076604)"
3235,9513 3 ST SE,9515 3 ST SE,ACADIA,2018/03/29,2018/03/29,BP2018-02256,962,9,-114.060820265554,50.96787029319718,"(50.96787029319718, -114.060820265554)"
722,156R COPPERFIELD RI SE,156 COPPERFIELD RI SE,COPPERFIELD,2020/07/10,2020/04/16,BP2019-17355,3252,12,-113.93870008083242,50.91376876507875,"(50.91376876507875, -113.93870008083242)"
2735,6440G 34 AV NW,6440G 34 AV NW,BOWNESS,2012/05/01,2012/05/01,BP2011-08365,61,1,-114.18300012366844,51.083730094436056,"(51.083730094436056, -114.18300012366844)"
1423,244B SABRINA BA SW,244 SABRINA BA SW,SOUTHWOOD,2019/11/04,2019/10/31,BP2019-09986,2518,11,-114.07591064193115,50.9546498855522,"(50.9546498855522, -114.07591064193115)"
608,1451R PENNSBURG DR SE,1451 PENNSBURG DR SE,PENBROOKE MEADOWS,2019/05/07,2019/05/07,BP2019-00268,1492,9,-113.94931137260167,51.039673123792234,"(51.039673123792234, -113.94931137260167)"
47,1011 ABBEYDALE DR NE,1011 ABBEYDALE DR NE,ABBEYDALE,2013/09/13,2013/09/12,BP2012-14435,212,10,-113.92697060603008,51.05821278086636,"(51.05821278086636, -113.92697060603008)"
2084,4132R MARYVALE RD NE,4132 MARYVALE RD NE,MARLBOROUGH,2016/11/15,2016/11/15,BP2016-12602,626,10,-113.97341441323564,51.05718649164482,"(51.05718649164482, -113.97341441323564)"
1954,375 HAWKLAND CI NW,375 HAWKLAND CI NW,HAWKWOOD,2019/08/08,2019/08/08,BP2018-10602,1744,2,-114.18258249919295,51.13788961850292,"(51.13788961850292, -114.18258249919295)"
2164,431B 54 AV SW,431 54 AV SW,WINDSOR PARK,2018/11/29,2018/11/28,BP2018-12552,1186,11,-114.07329303488054,51.00494671778238,"(51.00494671778238, -114.07329303488054)"
2487,53B SADDLECREST PL NE,53 SADDLECREST PL NE,SADDLE RIDGE,2019/11/22,2019/11/19,BP2018-14255,2178,3,-113.94466784647405,51.13533249070832,"(51.13533249070832, -113.94466784647405)"
2704,6352R TRAVOIS CR NW,6352 TRAVOIS CR NW,THORNCLIFFE,2019/12/27,2019/12/27,BP2019-00539,2310,4,-114.06379037574547,51.109956508888516,"(51.109956508888516, -114.06379037574547)"
761,161B SADDLECREST PA NE,161 SADDLECREST PA NE,SADDLE RIDGE,2019/10/22,2019/10/08,BP2019-11283,2005,3,-113.9396898453216,51.136733170365474,"(51.136733170365474, -113.9396898453216)"
1785,3243R BOULTON RD NW,3243 BOULTON RD NW,BRENTWOOD,2016/09/09,2016/09/09,BP2016-05530,582,1,-114.13477863560827,51.09116257536914,"(51.09116257536914, -114.13477863560827)"
800,167B RED SKY GR NE,167 RED SKY GR NE,REDSTONE,2020/06/05,2020/05/29,BP2020-02411,3019,3,-113.95681410136748,51.17188555567844,"(51.17188555567844, -113.95681410136748)"
1104,206 148 AV NW,206 148 AV NW,LIVINGSTON,2019/09/10,2019/09/10,BP2019-07935,1883,3,-114.07373255754086,51.18693188406009,"(51.18693188406009, -114.07373255754086)"
2304,473 30 AV NW,473 30 AV NW,MOUNT PLEASANT,2017/05/03,2017/05/03,BP2016-03889,746,7,-114.07127115871931,51.07942086757611,"(51.07942086757611, -114.07127115871931)"
246,115 KINCORA DR NW,115 KINCORA DR NW,KINCORA,2018/11/13,2018/11/12,BP2016-14447,1168,2,-114.12631164345785,51.15562566099612,"(51.15562566099612, -114.12631164345785)"
1572,2731R 6 AV NW,2731 6 AV NW,WEST HILLHURST,2019/03/18,2019/03/14,BP2019-00583,1367,7,-114.12470192499627,51.05763103305074,"(51.05763103305074, -114.12470192499627)"
2873,71B DEERCREST CL SE,71 DEERCREST CL SE,DEER RIDGE,2019/09/30,2019/09/30,BP2019-05792,1971,12,-114.01291251887666,50.92790742172897,"(50.92790742172897, -114.01291251887666)"
671,1515 48 ST SE,1515 48 ST SE,FOREST LAWN,2019/10/28,2019/10/22,BP2019-08968,2066,9,-113.96464791016601,51.04037924960186,"(51.04037924960186, -113.96464791016601)"
1282,228B COVEMEADOW RD NE,228 COVEMEADOW RD NE,COVENTRY HILLS,2019/11/28,2019/11/28,BP2019-09377,2205,3,-114.06639260346851,51.170390865444006,"(51.170390865444006, -114.06639260346851)"
441,130 LAGUNA CI NE,130 LAGUNA CI NE,MONTEREY PARK,2019/12/04,2019/12/04,BP2019-15703,2222,5,-113.93427271920153,51.082999670282696,"(51.082999670282696, -113.93427271920153)"
216,112R SILVERADO RANGE CL SW,112 SILVERADO RANGE CL SW,SILVERADO,2013/04/12,2013/04/11,BP2012-12700,189,13,-114.07500868443937,50.88498000112281,"(50.88498000112281, -114.07500868443937)"
1811,3308R 44 ST SW,3308 44 ST SW,GLENBROOK,2019/05/14,2019/05/14,BP2019-04613,1511,6,-114.15074541650532,51.02512445451887,"(51.02512445451887, -114.15074541650532)"
1268,224 12A ST NE,224 12A ST NE,BRIDGELAND/RIVERSIDE,2013/02/08,2013/02/06,BP2012-16633,225,4,-114.03257702820021,51.05462579201803,"(51.05462579201803, -114.03257702820021)"
1556,2708R EXSHAW RD NW,2708 EXSHAW RD NW,BANFF TRAIL,2020/05/08,2020/05/07,BP2020-01968,2881,7,-114.11148893409877,51.07644779149677,"(51.07644779149677, -114.11148893409877)"
1045,2004B 36 ST SW,2004 36 ST SW,KILLARNEY/GLENGARRY,2020/03/06,2020/03/06,BP2019-17369,2584,6,-114.1394274314454,51.0360948574662,"(51.0360948574662, -114.1394274314454)"
1499,2605B 43 ST SE,2605 43 ST SE,FOREST LAWN,2020/01/14,2020/01/14,BP2019-16857,2345,9,-113.97174314193092,51.03133999405099,"(51.03133999405099, -113.97174314193092)"
1613,2808R 14 ST SW,2808 14 ST SW,UPPER MOUNT ROYAL,2019/06/28,2019/06/28,BP2019-04095,1656,8,-114.09440689822524,51.028930121524276,"(51.028930121524276, -114.09440689822524)"
3152,89B CORNER MEADOWS GA NE,89 CORNER MEADOWS GA NE,CORNERSTONE,2019/11/25,2019/11/25,BP2019-11641,2188,3,-113.93407945068894,51.15216146730852,"(51.15216146730852, -113.93407945068894)"
2089,415R CANTRELL DR SW,415 CANTRELL DR SW,CANYON MEADOWS,2019/08/01,2019/04/24,BP2019-02291,1459,13,-114.0710980079994,50.93644760903647,"(50.93644760903647, -114.0710980079994)"
985,1926 33 AV SW,1928 33 AV SW,SOUTH CALGARY,2017/06/09,2017/06/09,BP2016-06731,769,8,-114.10610987004003,51.02419166328713,"(51.02419166328713, -114.10610987004003)"
2874,71R HYSLOP DR SW,71 HYSLOP DR SW,HAYSBORO,2019/07/11,2019/07/11,BP2019-02336,1682,11,-114.08136120776715,50.97720582118828,"(50.97720582118828, -114.08136120776715)"
1257,2228 31 ST SW,2228 31 ST SW,KILLARNEY/GLENGARRY,2020/03/27,2020/02/19,BP2019-12844,2677,6,-114.13230355337173,51.033694820192174,"(51.033694820192174, -114.13230355337173)"
1128,20B NOLANHURST GR NW,20 NOLANHURST GR NW,NOLAN HILL,2020/07/23,2020/07/23,BP2019-17320,3351,2,-114.17136336744743,51.179195659703,"(51.179195659703, -114.17136336744743)"
1457,252 LUCAS AV NW,252 LUCAS AV NW,LIVINGSTON,2019/12/10,2019/12/10,BP2019-08212,2251,3,-114.0753483014821,51.1885618042079,"(51.1885618042079, -114.0753483014821)"
1694,302 CORNERSTONE MR NE,302 CORNERSTONE MR NE,CORNERSTONE,2019/08/15,2019/08/01,BP2018-08187,1766,3,-113.93628672089034,51.16174746787031,"(51.16174746787031, -113.93628672089034)"
3043,804R 78 AV NW,804 78 AV NW,HUNTINGTON HILLS,2019/09/30,2019/09/19,BP2019-11261,1968,3,-114.07875505362517,51.12223822732733,"(51.12223822732733, -114.07875505362517)"
2058,408B SHAWCLIFFE CI SW,408 SHAWCLIFFE CI SW,SHAWNESSY,2020/06/09,2020/04/08,BP2020-01114,3048,13,-114.07554600552024,50.911233398994256,"(50.911233398994256, -114.07554600552024)"
1963,37B RED EMBERS PL NE,37 RED EMBERS PL NE,CORNERSTONE,2020/04/03,2020/04/02,BP2020-01576,2743,3,-113.94993014950911,51.17066543982605,"(51.17066543982605, -113.94993014950911)"
2562,587B NORTHMOUNT DR NW,587 NORTHMOUNT DR NW,CAMBRIAN HEIGHTS,2020/07/10,2020/05/20,BP2019-15699,3268,4,-114.08757236861311,51.087463562770175,"(51.087463562770175, -114.08757236861311)"
1874,3507 7 AV SW,3507 7 AV SW,SPRUCE CLIFF,2013/09/10,2013/06/11,BP2013-03755,268,6,-114.13756772150982,51.045783277056856,"(51.045783277056856, -114.13756772150982)"
1175,213R EVERMEADOW AV SW,213 EVERMEADOW AV SW,EVERGREEN,2017/07/05,2017/07/05,BP2017-02774,786,13,-114.12019640005383,50.91389933791452,"(50.91389933791452, -114.12019640005383)"
370,1238 RICHLAND RD NE,1238 RICHLAND RD NE,RENFREW,2015/05/20,2015/04/24,BP2014-19336,401,4,-114.03688475907168,51.064253912580234,"(51.064253912580234, -114.03688475907168)"
2635,60R MILLRISE BV SW,60 MILLRISE BV SW,MILLRISE,2020/07/10,2020/06/19,BP2020-06198,3256,13,-114.07460862764293,50.918663473166475,"(50.918663473166475, -114.07460862764293)"
1479,2550B 15 AV SE,2550 15 AV SE,ALBERT PARK/RADISSON HEIGHTS,2018/08/22,2018/08/07,BP2018-08090,1074,9,-113.99891689202838,51.03980121097338,"(51.03980121097338, -113.99891689202838)"
1806,33 ROYAL BIRCH HL NW,33 ROYAL BIRCH HL NW,ROYAL OAK,2016/10/13,2016/10/13,BP2015-16152,604,1,-114.21970828375834,51.1479546631015,"(51.1479546631015, -114.21970828375834)"
408,127B CEDARBROOK BA SW,127 CEDARBROOK BA SW,CEDARBRAE,2020/07/10,2020/06/18,BP2020-02827,3258,11,-114.12193245367419,50.95354142741977,"(50.95354142741977, -114.12193245367419)"
1830,333B SADDLEMONT BV NE,333 SADDLEMONT BV NE,SADDLE RIDGE,2019/12/19,2019/12/18,BP2019-14375,2279,3,-113.9329034577385,51.129974987382155,"(51.129974987382155, -113.9329034577385)"
2129,424 27 AV NW,424 27 AV NW,MOUNT PLEASANT,2018/07/26,2018/07/25,BP2018-04378,1056,4,-114.068879787688,51.077160622693754,"(51.077160622693754, -114.068879787688)"
147,109R PANAMOUNT LD NW,109 PANAMOUNT LD NW,PANORAMA HILLS,2020/02/14,2020/02/13,BP2019-13078,2457,3,-114.08976705197564,51.15543796403778,"(51.15543796403778, -114.08976705197564)"
157,11 RIVERWOOD CL SE,11 RIVERWOOD CL SE,RIVERBEND,2018/08/28,2018/08/24,BP2017-02169,1090,9,-114.01071973207009,50.971184963650146,"(50.971184963650146, -114.01071973207009)"
1093,204R CORAL KEYS GR NE,204 CORAL KEYS GR NE,CORAL SPRINGS,2020/07/21,2020/05/11,BP2020-04482,2958,5,-113.93190571789387,51.107025402364336,"(51.107025402364336, -113.93190571789387)"
2788,6759R MALVERN RD NE,6759 MALVERN RD NE,MARLBOROUGH PARK,2020/05/27,2020/05/20,BP2020-05622,2964,10,-113.93979734903931,51.05729594820522,"(51.05729594820522, -113.93979734903931)"
121,107R WHITWORTH WY NE,107 WHITWORTH WY NE,WHITEHORN,2020/06/03,2020/06/03,BP2020-01808,3001,5,-113.98038108726767,51.09184188967352,"(51.09184188967352, -113.98038108726767)"
3190,91 SHAWGLEN WY SW,91 SHAWGLEN WY SW,SHAWNESSY,2015/07/16,2015/07/15,BP2015-02939,406,13,-114.07394893402645,50.90501192239374,"(50.90501192239374, -114.07394893402645)"
2019,39R SADDLELAKE WY NE,39 SADDLELAKE WY NE,SADDLE RIDGE,2020/05/12,2020/05/12,BP2020-03686,2906,3,-113.92797607793814,51.131075296682106,"(51.131075296682106, -113.92797607793814)"
2934,7420B 36 AV NW,7420 36 AV NW,BOWNESS,2020/04/27,2020/04/24,BP2020-01824,2820,1,-114.19467509980534,51.08586394233666,"(51.08586394233666, -114.19467509980534)"
959,18R KINLEA CO NW,18 KINLEA CO NW,KINCORA,2020/07/07,2020/07/07,BP2020-06977,3230,2,-114.13280464040834,51.165420720998725,"(51.165420720998725, -114.13280464040834)"
1171,212R WOOD VALLEY DR SW,212 WOOD VALLEY DR SW,WOODBINE,2020/06/24,2020/06/09,BP2020-05510,3135,13,-114.13601865883871,50.93779789560447,"(50.93779789560447, -114.13601865883871)"
1111,207 68 AV NE,207 68 AV NE,HUNTINGTON HILLS,2020/05/25,2020/05/22,BP2020-01966,2948,3,-114.06394115629253,51.11354087093166,"(51.11354087093166, -114.06394115629253)"
1726,31 CORNERBROOK GA NE,31 CORNERBROOK GA NE,CORNERSTONE,2020/07/10,2020/06/16,BP2020-00250,3261,5,-113.93409182306262,51.15489494961814,"(51.15489494961814, -113.93409182306262)"
1454,2518R SOUTHWOOD DR SE,2518 SOUTHWOOD DR SE,SOUTHVIEW,2019/11/13,2019/11/13,BP2019-04710,2152,9,-113.98594512461537,51.03149111164835,"(51.03149111164835, -113.98594512461537)"
