reference_period,ref_qq,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2007-04-01,2,Calgary,0140,T2X,1.0,1,,,1.0,0.0,0.0
2007-04-01,2,Calgary,0140,T2L,7.0,3,,,2.0,0.0,3.33
2007-05-01,2,Calgary,0140,T2H,369.0,1,,,369.0,0.0,6.0
2007-05-01,2,Calgary,0140,T2T,35.0,24,,,1.0,0.0,0.04
2007-04-01,2,Calgary,0140,T2A,63.0,1,,,63.0,0.0,0.0
2007-07-01,3,Calgary,0140,T2V,5.0,5,,,1.0,0.0,0.6
2007-07-01,3,Calgary,0140,T2S,6.0,6,,,1.0,0.0,0.0
2007-07-01,3,Calgary,0140,T2B,16.0,16,,,1.0,0.0,0.0
2007-09-01,3,Calgary,0140,T4C,62.0,58,,,1.0,0.0,0.69
2007-09-01,3,Calgary,0140,T2J,2.0,2,,,1.0,0.0,0.5
2007-07-01,3,Calgary,0140,T2N,29.0,24,,,1.0,0.0,0.63
2007-08-01,3,Calgary,0140,T2L,8.0,8,,,1.0,0.0,0.75
2007-08-01,3,Calgary,0140,T2M,33.0,23,,,1.0,0.0,0.48
2007-09-01,3,Calgary,0140,T3B,21.0,13,,,2.0,0.0,1.92
2007-09-01,3,Calgary,0140,T2Y,159.0,1,,,159.0,0.0,5.0
2007-08-01,3,Calgary,0140,T2G,253.0,13,,,19.0,0.0,1.92
2007-08-01,3,Calgary,0140,T2P,30.0,1,,,30.0,0.0,6.0
2007-07-01,3,Calgary,0140,T0M,2.0,2,,,1.0,0.0,2.0
2007-08-01,3,Calgary,0140,T2A,6.0,4,,,2.0,0.0,0.0
2007-09-01,3,Calgary,0140,T2T,45.0,31,,,1.0,0.0,0.23
2007-07-01,3,Calgary,0140,nan,3039.0,2092,,,1.0,0.0,0.82
2007-09-01,3,Calgary,0140,T3A,1.0,1,,,1.0,0.0,1.0
2007-08-01,3,Calgary,0140,T0L,2.0,2,,,1.0,0.0,2.5
2007-08-01,3,Calgary,0140,T3E,56.0,24,,,2.0,0.0,0.63
2007-08-01,3,Calgary,0140,T2E,37.0,19,,,2.0,0.0,0.89
2007-09-01,3,Calgary,0140,T2C,134.0,79,,,2.0,0.0,1.14
2007-07-01,3,Calgary,0140,T3C,13.0,8,,,2.0,0.0,0.5
2007-08-01,3,Calgary,0140,T2K,8.0,4,,,2.0,0.0,0.25
2007-11-01,4,Calgary,0140,T2L,1.0,1,,,1.0,0.0,3.0
2007-12-01,4,Calgary,0140,T2K,1.0,1,,,1.0,0.0,0.0
2007-11-01,4,Calgary,0140,T3J,15.0,15,,,1.0,0.0,0.0
2007-10-01,4,Calgary,0140,T2T,89.0,33,,,3.0,0.09,1.85
2007-11-01,4,Calgary,0140,T2H,2.0,1,,,2.0,0.0,0.0
2007-10-01,4,Calgary,0140,T2J,2.0,2,,,1.0,0.0,0.0
2007-11-01,4,Calgary,0140,T2C,79.0,79,,,1.0,0.0,0.87
2007-10-01,4,Calgary,0140,T3C,9.0,6,,,2.0,0.0,0.0
2007-12-01,4,Calgary,0140,T0L,1.0,1,,,1.0,0.0,0.0
2007-10-01,4,Calgary,0140,T2B,15.0,15,,,1.0,0.0,0.0
2007-10-01,4,Calgary,0140,T2X,64.0,1,,,64.0,0.0,5.0
2007-10-01,4,Calgary,0140,T2S,4.0,4,,,1.0,0.0,0.25
2007-11-01,4,Calgary,0140,T2E,31.0,16,,,2.0,0.0,1.5
2007-10-01,4,Calgary,0140,T2G,250.0,3,,,83.0,0.0,6.33
2007-11-01,4,Calgary,0140,T3B,28.0,22,,,1.0,0.0,1.5
2007-12-01,4,Calgary,0140,T2V,13.0,13,,,1.0,0.0,0.83
2007-12-01,4,Calgary,0140,T0M,1.0,1,,,1.0,0.0,4.0
2007-12-01,4,Calgary,0140,T3H,5.0,2,,,3.0,0.0,
2007-11-01,4,Calgary,0140,nan,1913.0,1457,,,1.0,0.0,0.8
2007-10-01,4,Calgary,0140,T2M,15.0,9,,,2.0,0.0,0.44
2007-10-01,4,Calgary,0140,T3E,55.0,34,,,2.0,0.06,1.72
2007-10-01,4,Calgary,0140,T4C,82.0,75,,,1.0,0.0,0.33
2007-10-01,4,Calgary,0140,T2N,26.0,21,,,1.0,0.0,0.29
2008-02-01,1,Calgary,0140,T3B,8.0,5,,,2.0,0.0,0.75
2008-03-01,1,Calgary,0140,T2P,749.0,3,,,250.0,0.0,19.0
2008-03-01,1,Calgary,0140,T2Y,316.0,3,,,105.0,0.0,6.0
2008-03-01,1,Calgary,0140,T3J,9.0,9,,,1.0,0.0,0.0
2008-03-01,1,Calgary,0140,T2M,36.0,15,,,2.0,0.0,1.33
2008-03-01,1,Calgary,0140,T4C,154.0,66,,,2.0,0.0,0.64
2008-03-01,1,Calgary,0140,T2A,92.0,1,,,92.0,0.0,3.0
2008-01-01,1,Calgary,0140,T2V,7.0,6,,,1.0,0.0,0.0
2008-01-01,1,Calgary,0140,nan,1543.0,1008,,,2.0,0.01,0.85
2008-01-01,1,Calgary,0140,T2T,96.0,23,,,4.0,0.35,0.76
2008-01-01,1,Calgary,0140,T2C,28.0,21,,,1.0,0.0,0.33
2008-02-01,1,Calgary,0140,T2E,10.0,8,,,1.0,0.0,0.57
2008-03-01,1,Calgary,0140,T2G,1126.0,8,,,141.0,4.5,4.0
2008-03-01,1,Calgary,0140,T3E,56.0,21,,,3.0,0.0,0.53
2008-03-01,1,Calgary,0140,T2B,6.0,5,,,1.0,0.0,0.0
2008-01-01,1,Calgary,0140,T3C,183.0,8,,,23.0,4.0,3.0
2008-02-01,1,Calgary,0140,T2N,43.0,27,,,2.0,0.0,0.6
2008-01-01,1,Calgary,0140,T2S,2.0,2,,,1.0,0.0,0.0
2008-01-01,1,Calgary,0140,T2K,2.0,1,,,2.0,0.0,4.0
2008-03-01,1,Calgary,0140,T2L,1.0,1,,,1.0,0.0,0.0
2008-03-01,1,Calgary,0140,T2R,189.0,1,,,189.0,27.0,14.0
2008-04-01,2,Calgary,0140,T2J,1.0,1,,,1.0,0.0,0.0
2008-06-01,2,Calgary,0140,T0M,1.0,1,,,1.0,0.0,1.0
2008-05-01,2,Calgary,0140,T2C,58.0,38,,,2.0,0.0,0.32
2008-05-01,2,Calgary,0140,T3A,6.0,1,,,6.0,0.0,2.0
2008-05-01,2,Calgary,0140,T3J,2.0,2,,,1.0,0.0,0.0
2008-06-01,2,Calgary,0140,T4C,176.0,71,,,2.0,0.0,0.29
2008-04-01,2,Calgary,0140,nan,1520.0,1165,,,1.0,0.0,0.54
2008-06-01,2,Calgary,0140,T2V,3.0,3,,,1.0,0.0,0.33
2008-06-01,2,Calgary,0140,T2E,45.0,20,,,2.0,0.0,0.85
2008-04-01,2,Calgary,0140,T2Y,2.0,2,,,1.0,0.0,0.0
2008-06-01,2,Calgary,0140,T2N,27.0,19,,,1.0,0.0,0.56
2008-06-01,2,Calgary,0140,T2M,21.0,12,,,2.0,0.0,0.83
2008-05-01,2,Calgary,0140,T3B,72.0,7,,,10.0,0.43,0.57
2008-06-01,2,Calgary,0140,T2S,1.0,1,,,1.0,0.0,3.0
2008-06-01,2,Calgary,0140,T2G,180.0,3,,,60.0,0.0,1.0
2008-06-01,2,Calgary,0140,T2B,152.0,11,,,14.0,0.27,0.4
2008-05-01,2,Calgary,0140,T2T,40.0,22,,,2.0,0.0,1.27
2008-04-01,2,Calgary,0140,T2K,12.0,6,,,2.0,0.0,1.33
2008-05-01,2,Calgary,0140,T3E,49.0,29,,,2.0,0.0,1.1
2008-04-01,2,Calgary,0140,T2P,793.0,4,,,198.0,24.25,12.0
2008-08-01,3,Calgary,0140,T3C,6.0,4,,,2.0,0.0,0.25
2008-08-01,3,Calgary,0140,nan,1222.0,991,,,1.0,0.01,0.93
2008-08-01,3,Calgary,0140,T2C,34.0,18,,,2.0,0.0,0.17
2008-07-01,3,Calgary,0140,T2L,1.0,1,,,1.0,0.0,0.0
2008-08-01,3,Calgary,0140,T2H,101.0,3,,,34.0,0.0,2.0
2008-09-01,3,Calgary,0140,T2S,6.0,5,,,1.0,0.0,1.0
2008-07-01,3,Calgary,0140,T3J,4.0,4,,,1.0,0.0,0.0
2008-08-01,3,Calgary,0140,T2K,2.0,2,,,1.0,0.0,1.0
2008-08-01,3,Calgary,0140,T3E,22.0,15,,,1.0,0.0,1.29
2008-09-01,3,Calgary,0140,T2Y,10.0,10,,,1.0,0.0,0.8
2008-08-01,3,Calgary,0140,T2B,7.0,4,,,2.0,0.0,0.5
2008-08-01,3,Calgary,0140,T3B,10.0,6,,,2.0,0.0,1.2
2008-07-01,3,Calgary,0140,T2G,133.0,2,,,67.0,9.0,10.0
2008-07-01,3,Calgary,0140,T2P,229.0,1,,,229.0,0.0,12.0
2008-07-01,3,Calgary,0140,T2N,44.0,15,,,3.0,0.0,1.07
2008-09-01,3,Calgary,0140,T2E,9.0,5,,,2.0,0.0,1.0
2008-08-01,3,Calgary,0140,T2T,27.0,19,,,1.0,0.0,2.0
2008-09-01,3,Calgary,0140,T2M,20.0,13,,,2.0,0.0,0.54
2008-07-01,3,Calgary,0140,T4C,151.0,65,,,2.0,0.0,0.82
2008-09-01,3,Calgary,0140,T2V,4.0,4,,,1.0,0.0,1.25
2008-09-01,3,Calgary,0140,T2A,2.0,1,,,2.0,0.0,1.0
2008-12-01,4,Calgary,0140,T2M,9.0,7,,,1.0,0.0,2.0
2008-10-01,4,Calgary,0140,T2T,30.0,21,,,1.0,0.0,0.42
2008-12-01,4,Calgary,0140,T3B,2.0,2,,,1.0,0.0,0.0
2008-10-01,4,Calgary,0140,T3G,56.0,1,,,56.0,0.0,12.0
2008-10-01,4,Calgary,0140,T2L,1.0,1,,,1.0,0.0,4.0
2008-10-01,4,Calgary,0140,T2S,2.0,2,,,1.0,0.0,1.0
2008-12-01,4,Calgary,0140,T2K,1.0,1,,,1.0,0.0,0.0
2008-10-01,4,Calgary,0140,nan,959.0,831,,,1.0,0.0,0.62
2008-12-01,4,Calgary,0140,T3J,37.0,37,,,1.0,0.0,0.16
2008-12-01,4,Calgary,0140,T2B,3.0,3,,,1.0,0.0,0.0
2008-10-01,4,Calgary,0140,T2V,12.0,11,,,1.0,0.0,1.73
2008-10-01,4,Calgary,0140,T2N,111.0,16,,,7.0,0.0,1.47
2008-10-01,4,Calgary,0140,T3C,3.0,3,,,1.0,0.0,0.67
2008-10-01,4,Calgary,0140,T2W,1.0,1,,,1.0,0.0,0.0
2008-11-01,4,Calgary,0140,T2G,3.0,3,,,1.0,0.0,2.0
2008-10-01,4,Calgary,0140,T4C,94.0,67,,,1.0,0.0,0.66
2008-10-01,4,Calgary,0140,T3E,17.0,10,,,2.0,0.0,1.78
2008-10-01,4,Calgary,0140,T2E,174.0,14,,,12.0,0.0,5.29
2008-10-01,4,Calgary,0140,T3K,20.0,1,,,20.0,0.0,15.0
2008-10-01,4,Calgary,0140,T0M,2.0,2,,,1.0,0.0,0.0
2008-11-01,4,Calgary,0140,T2C,39.0,25,,,2.0,0.0,0.8
2008-10-01,4,Calgary,0140,T2Y,1.0,1,,,1.0,0.0,3.0
2009-03-01,1,Calgary,0140,T3C,3.0,2,,,2.0,0.0,0.0
2009-01-01,1,Calgary,0140,T2C,8.0,8,,,1.0,0.0,0.63
2009-03-01,1,Calgary,0140,T2G,2.0,2,,,1.0,0.0,0.5
2009-01-01,1,Calgary,0140,T2K,1.0,1,,,1.0,0.0,0.0
2009-03-01,1,Calgary,0140,T2S,1.0,1,,,1.0,0.0,0.0
2009-02-01,1,Calgary,0140,T2Y,2.0,2,,,1.0,0.0,7.0
2009-03-01,1,Calgary,0140,T2B,3.0,3,,,1.0,0.0,0.33
2009-02-01,1,Calgary,0140,T2V,5.0,4,,,1.0,0.0,0.5
2009-03-01,1,Calgary,0140,T2N,5.0,4,,,1.0,0.0,0.5
2009-01-01,1,Calgary,0140,T3J,14.0,14,,,1.0,0.0,0.79
2009-03-01,1,Calgary,0140,T3E,9.0,6,,,2.0,0.0,0.0
2009-01-01,1,Calgary,0140,T4C,132.0,50,,,3.0,0.0,0.55
2009-03-01,1,Calgary,0140,T2T,10.0,7,,,1.0,0.0,0.71
2009-01-01,1,Calgary,0140,T2E,16.0,8,,,2.0,0.0,0.0
2009-03-01,1,Calgary,0140,T2M,1.0,1,,,1.0,0.0,0.0
2009-03-01,1,Calgary,0140,T2W,2.0,2,,,1.0,0.0,1.0
2009-01-01,1,Calgary,0140,nan,532.0,495,,,1.0,0.0,0.78
2009-04-01,2,Calgary,0140,T3C,1.0,1,,,1.0,0.0,0.0
2009-04-01,2,Calgary,0140,nan,1018.0,917,,,1.0,0.0,0.57
2009-05-01,2,Calgary,0140,T0M,2.0,2,,,1.0,0.0,0.0
2009-04-01,2,Calgary,0140,T2W,1.0,1,,,1.0,0.0,0.0
2009-06-01,2,Calgary,0140,T3E,14.0,11,,,1.0,0.0,0.82
2009-05-01,2,Calgary,0140,T3B,8.0,6,,,1.0,0.0,1.17
2009-06-01,2,Calgary,0140,T2S,3.0,3,,,1.0,0.0,1.0
2009-06-01,2,Calgary,0140,T2T,10.0,6,,,2.0,0.0,0.5
2009-05-01,2,Calgary,0140,T1Y,1.0,1,,,1.0,0.0,0.0
2009-04-01,2,Calgary,0140,T2N,14.0,13,,,1.0,0.0,0.38
2009-04-01,2,Calgary,0140,T2V,1.0,1,,,1.0,0.0,0.0
2009-05-01,2,Calgary,0140,T2C,26.0,15,,,2.0,0.0,0.13
2009-06-01,2,Calgary,0140,T3J,26.0,26,,,1.0,0.0,0.58
2009-06-01,2,Calgary,0140,T2K,3.0,2,,,2.0,0.0,1.0
2009-06-01,2,Calgary,0140,T2E,15.0,11,,,1.0,0.0,0.36
2009-04-01,2,Calgary,0140,T2H,2.0,2,,,1.0,0.0,1.0
2009-06-01,2,Calgary,0140,T2J,1.0,1,,,1.0,0.0,0.0
2009-04-01,2,Calgary,0140,T2M,12.0,8,,,2.0,0.0,1.0
2009-05-01,2,Calgary,0140,T2Y,9.0,9,,,1.0,0.0,0.33
2009-06-01,2,Calgary,0140,T4C,68.0,57,,,1.0,0.0,0.75
2009-08-01,3,Calgary,0140,T3E,66.0,8,,,8.0,0.0,4.43
2009-07-01,3,Calgary,0140,T2L,1.0,1,,,1.0,0.0,0.0
2009-08-01,3,Calgary,0140,T2B,4.0,4,,,1.0,0.0,1.25
2009-07-01,3,Calgary,0140,T2H,3.0,3,,,1.0,0.0,4.0
2009-07-01,3,Calgary,0140,T2N,12.0,10,,,1.0,0.0,3.9
2009-07-01,3,Calgary,0140,T3J,22.0,22,,,1.0,0.0,0.95
2009-08-01,3,Calgary,0140,T2E,53.0,12,,,4.0,0.0,1.42
2009-08-01,3,Calgary,0140,T2G,15.0,9,,,2.0,0.0,7.0
2009-08-01,3,Calgary,0140,T3B,2.0,1,,,2.0,0.0,16.0
2009-08-01,3,Calgary,0140,T2W,1.0,1,,,1.0,0.0,1.0
2009-07-01,3,Calgary,0140,T4C,146.0,111,,,1.0,0.0,0.72
2009-07-01,3,Calgary,0140,T2K,6.0,2,,,3.0,0.0,8.0
2009-09-01,3,Calgary,0140,T2A,1.0,1,,,1.0,0.0,1.0
2009-09-01,3,Calgary,0140,T2T,34.0,22,,,2.0,0.0,1.23
2009-08-01,3,Calgary,0140,T2S,1.0,1,,,1.0,0.0,6.0
2009-08-01,3,Calgary,0140,T2V,8.0,8,,,1.0,0.0,0.86
2009-08-01,3,Calgary,0140,T0M,1.0,1,,,1.0,0.0,1.0
2009-08-01,3,Calgary,0140,nan,1648.0,1464,,,1.0,0.0,1.24
2009-08-01,3,Calgary,0140,T2M,5.0,4,,,1.0,0.0,0.25
2009-08-01,3,Calgary,0140,T2Y,6.0,6,,,1.0,0.0,1.0
2009-08-01,3,Calgary,0140,T2C,76.0,49,,,2.0,0.0,1.18
2009-08-01,3,Calgary,0140,T3C,5.0,4,,,1.0,0.0,1.25
2009-11-01,4,Calgary,0140,T2M,10.0,9,,,1.0,0.0,0.13
2009-10-01,4,Calgary,0140,nan,1901.0,1529,,,1.0,0.0,0.63
2009-12-01,4,Calgary,0140,T2K,4.0,3,,,1.0,0.0,0.0
2009-12-01,4,Calgary,0140,T2Y,8.0,8,,,1.0,0.0,0.43
2009-10-01,4,Calgary,0140,T4C,93.0,84,,,1.0,0.0,0.5
2009-10-01,4,Calgary,0140,T3C,2.0,2,,,1.0,0.0,1.0
2009-12-01,4,Calgary,0140,T0L,7.0,7,,,1.0,0.0,0.57
2009-11-01,4,Calgary,0140,T3E,12.0,8,,,2.0,0.0,0.38
2009-10-01,4,Calgary,0140,T2T,25.0,14,,,2.0,0.0,1.15
2009-10-01,4,Calgary,0140,T2N,14.0,12,,,1.0,0.0,0.73
2009-10-01,4,Calgary,0140,T2H,1.0,1,,,1.0,0.0,3.0
2009-12-01,4,Calgary,0140,T2W,3.0,3,,,1.0,0.0,1.33
2009-11-01,4,Calgary,0140,T2S,5.0,5,,,1.0,0.0,1.8
2009-11-01,4,Calgary,0140,T2E,12.0,8,,,2.0,0.0,0.63
2009-10-01,4,Calgary,0140,T2J,1.0,1,,,1.0,0.0,3.0
2009-11-01,4,Calgary,0140,T3J,17.0,17,,,1.0,0.0,0.59
2009-11-01,4,Calgary,0140,T2B,4.0,4,,,1.0,0.0,0.0
2009-11-01,4,Calgary,0140,T2C,96.0,73,,,1.0,0.0,0.53
2009-11-01,4,Calgary,0140,T4B,1.0,1,,,1.0,0.0,0.0
2009-11-01,4,Calgary,0140,T3B,5.0,3,,,2.0,0.0,0.33
2010-03-01,1,Calgary,0140,T0L,3.0,3,,3.0,1.0,0.0,0.0
2010-03-01,1,Calgary,0140,T2E,10.0,7,,10.0,1.0,0.0,1.29
2010-01-01,1,Calgary,0140,T2T,23.0,16,,23.0,1.0,0.0,1.75
2010-03-01,1,Calgary,0140,T3C,3.0,3,,3.0,1.0,0.0,0.67
2010-01-01,1,Calgary,0140,T2S,2.0,2,,2.0,1.0,0.0,1.0
2010-03-01,1,Calgary,0140,T2A,2.0,2,,2.0,1.0,0.0,1.0
2010-02-01,1,Calgary,0140,T4B,3.0,3,,3.0,1.0,0.0,1.0
2010-03-01,1,Calgary,0140,T2M,16.0,11,,16.0,1.0,0.0,1.45
2010-03-01,1,Calgary,0140,T2V,8.0,5,,8.0,2.0,0.0,0.6
2010-01-01,1,Calgary,0140,T3B,8.0,5,,8.0,2.0,0.0,1.2
2010-03-01,1,Calgary,0140,T2Y,2.0,2,,2.0,1.0,0.0,0.0
2010-02-01,1,Calgary,0140,T2C,72.0,63,,72.0,1.0,0.0,0.89
2010-02-01,1,Calgary,0140,T3J,6.0,6,,6.0,1.0,0.0,1.67
2010-02-01,1,Calgary,0140,T2N,22.0,16,,22.0,1.0,0.0,1.06
2010-02-01,1,Calgary,0140,T3E,29.0,15,,29.0,2.0,0.0,8.0
2010-02-01,1,Calgary,0140,nan,1807.0,1415,,1807.0,1.0,0.0,0.83
2010-01-01,1,Calgary,0140,T2B,6.0,6,,6.0,1.0,0.0,0.83
2010-01-01,1,Calgary,0140,T4C,136.0,93,,136.0,1.0,0.0,0.87
2010-03-01,1,Calgary,0140,T2G,2.0,2,,2.0,1.0,0.0,1.5
2010-02-01,1,Calgary,0140,T0M,1.0,1,,1.0,1.0,0.0,0.0
2010-06-01,2,Calgary,0140,T4C,132.0,106,,132.0,1.0,0.0,0.24
2010-05-01,2,Calgary,0140,T2T,59.0,28,,59.0,2.0,0.0,0.29
2010-05-01,2,Calgary,0140,T2V,11.0,9,,11.0,1.0,0.0,1.22
2010-06-01,2,Calgary,0140,T3C,5.0,4,,5.0,1.0,0.0,0.5
2010-06-01,2,Calgary,0140,T2E,23.0,15,,23.0,2.0,0.0,0.87
2010-06-01,2,Calgary,0140,T2N,19.0,17,,19.0,1.0,0.0,0.88
2010-04-01,2,Calgary,0140,nan,2048.0,1680,,2048.0,1.0,0.0,0.44
2010-05-01,2,Calgary,0140,T0M,2.0,2,,2.0,1.0,0.0,0.0
2010-04-01,2,Calgary,0140,T2K,4.0,2,,4.0,2.0,0.0,0.0
2010-05-01,2,Calgary,0140,T2S,4.0,4,,4.0,1.0,0.0,0.0
2010-06-01,2,Calgary,0140,T3J,4.0,4,,4.0,1.0,0.0,2.75
2010-06-01,2,Calgary,0140,T3A,1.0,1,,1.0,1.0,0.0,0.0
2010-04-01,2,Calgary,0140,T2B,8.0,8,,8.0,1.0,0.0,0.25
2010-06-01,2,Calgary,0140,T3B,7.0,4,,7.0,2.0,0.0,0.0
2010-06-01,2,Calgary,0140,T2M,28.0,23,,28.0,1.0,0.0,1.26
2010-05-01,2,Calgary,0140,T2Y,3.0,3,,3.0,1.0,0.0,0.0
2010-04-01,2,Calgary,0140,T2C,73.0,63,,73.0,1.0,0.0,0.44
2010-06-01,2,Calgary,0140,T2G,9.0,9,,9.0,1.0,0.0,0.0
2010-06-01,2,Calgary,0140,T4B,3.0,3,,3.0,1.0,0.0,0.33
2010-04-01,2,Calgary,0140,T3E,13.0,10,,13.0,1.0,0.0,2.2
2010-07-01,3,Calgary,0140,T2K,3.0,3,,3.0,1.0,0.0,0.33
2010-09-01,3,Calgary,0140,T2N,33.0,28,,33.0,1.0,0.0,0.68
2010-08-01,3,Calgary,0140,T2R,214.0,1,,214.0,214.0,28.0,26.0
2010-08-01,3,Calgary,0140,T2A,8.0,3,,8.0,3.0,0.0,0.67
2010-08-01,3,Calgary,0140,T2C,180.0,58,,180.0,3.0,0.0,0.84
2010-09-01,3,Calgary,0140,T2E,44.0,20,,44.0,2.0,0.0,0.65
2010-08-01,3,Calgary,0140,T3C,13.0,9,,13.0,1.0,0.0,0.0
2010-09-01,3,Calgary,0140,T4B,3.0,3,,3.0,1.0,0.0,1.33
2010-07-01,3,Calgary,0140,T0L,3.0,3,,3.0,1.0,0.0,0.33
2010-08-01,3,Calgary,0140,T2T,71.0,34,,71.0,2.0,0.15,1.32
2010-09-01,3,Calgary,0140,nan,1664.0,1199,,1664.0,1.0,0.0,0.55
2010-08-01,3,Calgary,0140,T2V,10.0,10,,10.0,1.0,0.0,0.0
2010-07-01,3,Calgary,0140,T3J,13.0,13,,13.0,1.0,0.0,0.08
2010-09-01,3,Calgary,0140,T2G,2.0,1,,2.0,2.0,0.0,1.0
2010-09-01,3,Calgary,0140,T2H,320.0,5,,320.0,64.0,2.8,1.75
2010-07-01,3,Calgary,0140,T4C,139.0,110,,139.0,1.0,0.0,0.5
2010-09-01,3,Calgary,0140,T2Y,3.0,3,,3.0,1.0,0.0,0.0
2010-07-01,3,Calgary,0140,T3E,46.0,20,,46.0,2.0,0.0,0.6
2010-09-01,3,Calgary,0140,T2S,2.0,2,,2.0,1.0,0.0,1.5
2010-08-01,3,Calgary,0140,T3A,1.0,1,,1.0,1.0,0.0,0.0
2010-09-01,3,Calgary,0140,T2M,24.0,20,,24.0,1.0,0.0,0.6
2010-08-01,3,Calgary,0140,T2L,2.0,2,,2.0,1.0,0.0,0.5
2010-09-01,3,Calgary,0140,T0M,8.0,8,,8.0,1.0,0.0,0.13
2010-09-01,3,Calgary,0140,T2B,5.0,5,,5.0,1.0,0.0,0.0
2010-07-01,3,Calgary,0140,T3B,9.0,7,,9.0,1.0,0.0,0.86
2010-11-01,4,Calgary,0140,T2B,1.0,1,,1.0,1.0,0.0,2.0
2010-10-01,4,Calgary,0140,T3E,82.0,32,,82.0,3.0,0.0,0.2
2010-10-01,4,Calgary,0140,T2H,3.0,2,,3.0,2.0,0.0,0.0
2010-11-01,4,Calgary,0140,T2G,8.0,8,,8.0,1.0,0.0,0.25
2010-10-01,4,Calgary,0140,T2K,1.0,1,,1.0,1.0,0.0,3.0
2010-12-01,4,Calgary,0140,T3A,13.0,13,,13.0,1.0,0.0,0.0
2010-10-01,4,Calgary,0140,T2A,2.0,1,,2.0,2.0,0.0,0.0
2010-10-01,4,Calgary,0140,T2E,29.0,17,,29.0,2.0,0.0,0.41
2010-10-01,4,Calgary,0140,T2L,3.0,3,,3.0,1.0,0.0,1.67
2010-11-01,4,Calgary,0140,T2Y,6.0,6,,6.0,1.0,0.0,0.17
2010-10-01,4,Calgary,0140,T2V,8.0,7,,8.0,1.0,0.0,0.14
2010-10-01,4,Calgary,0140,T2C,43.0,23,,43.0,2.0,0.0,0.73
2010-12-01,4,Calgary,0140,T3B,32.0,14,,32.0,2.0,0.0,0.14
2010-10-01,4,Calgary,0140,T2S,4.0,4,,4.0,1.0,0.0,0.0
2010-12-01,4,Calgary,0140,T3C,11.0,7,,11.0,2.0,0.0,0.0
2010-11-01,4,Calgary,0140,T2N,58.0,42,,58.0,1.0,0.0,0.21
2010-10-01,4,Calgary,0140,T2T,64.0,46,,64.0,1.0,0.0,0.5
2010-10-01,4,Calgary,0140,T4C,96.0,79,,96.0,1.0,0.0,1.18
2010-12-01,4,Calgary,0140,T2M,24.0,17,,24.0,1.0,0.0,0.44
2010-11-01,4,Calgary,0140,T3J,8.0,8,,8.0,1.0,0.0,0.5
2010-12-01,4,Calgary,0140,T2W,1.0,1,,1.0,1.0,0.0,0.0
2010-11-01,4,Calgary,0140,T0L,11.0,11,,11.0,1.0,0.0,0.18
2010-10-01,4,Calgary,0140,T4B,1.0,1,,1.0,1.0,0.0,5.0
2010-12-01,4,Calgary,0140,nan,1315.0,912,,1315.0,1.0,0.0,0.6
2010-12-01,4,Calgary,0140,T2J,1.0,1,,1.0,1.0,0.0,0.0
2011-01-01,1,Calgary,0140,T2J,1.0,1,,1.0,1.0,0.0,0.0
2011-02-01,1,Calgary,0140,T2E,14.0,10,,14.0,1.0,0.0,0.2
2011-02-01,1,Calgary,0140,T3H,1.0,1,,1.0,1.0,0.0,0.0
2011-02-01,1,Calgary,0140,T2N,25.0,19,,25.0,1.0,0.0,0.68
2011-03-01,1,Calgary,0140,T0M,3.0,3,,3.0,1.0,0.0,0.0
2011-01-01,1,Calgary,0140,T2S,2.0,2,,2.0,1.0,0.0,1.0
2011-03-01,1,Calgary,0140,T2V,6.0,4,,6.0,2.0,0.0,0.25
2011-03-01,1,Calgary,0140,T2Y,7.0,7,,7.0,1.0,0.0,0.43
2011-01-01,1,Calgary,0140,T2H,3.0,2,,3.0,2.0,0.0,0.5
2011-02-01,1,Calgary,0140,T2T,41.0,24,,41.0,2.0,0.0,0.52
2011-02-01,1,Calgary,0140,T3J,3.0,3,,3.0,1.0,0.0,0.0
2011-02-01,1,Calgary,0140,T3A,5.0,5,,5.0,1.0,0.0,1.6
2011-03-01,1,Calgary,0140,T2C,70.0,32,,70.0,2.0,0.09,1.16
2011-02-01,1,Calgary,0140,T2W,1.0,1,,1.0,1.0,0.0,0.0
2011-01-01,1,Calgary,0140,nan,1133.0,858,,1133.0,1.0,0.0,0.88
2011-01-01,1,Calgary,0140,T2G,4.0,3,,4.0,1.0,0.0,0.0
2011-02-01,1,Calgary,0140,T4C,99.0,83,,99.0,1.0,0.0,0.48
2011-01-01,1,Calgary,0140,T1X,10.0,10,,10.0,1.0,0.0,0.13
2011-02-01,1,Calgary,0140,T3C,4.0,3,,4.0,1.0,0.0,0.33
2011-01-01,1,Calgary,0140,T4B,2.0,2,,2.0,1.0,0.0,1.0
2011-01-01,1,Calgary,0140,T3R,4.0,4,,4.0,1.0,0.0,0.0
2011-02-01,1,Calgary,0140,T3E,20.0,15,,20.0,1.0,0.0,0.27
2011-01-01,1,Calgary,0140,T2M,52.0,6,,52.0,9.0,0.0,1.33
2011-02-01,1,Calgary,0140,T3B,36.0,9,,36.0,4.0,0.0,0.22
2011-02-01,1,Calgary,0140,T2K,2.0,2,,2.0,1.0,0.0,1.5
2011-06-01,2,Calgary,0140,T2V,12.0,9,,12.0,1.0,0.0,0.44
