reference_period,metro,metcode,FSA,dweltype,mkttycd,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2011,Calgary,0140,T2H,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2011,Calgary,0140,T2N,4.0,3.0,4.0,1,,4.0,4.0,0.0,0.0
2011,Calgary,0140,T2N,1.0,1.0,67.0,67,,67.0,1.0,0.0,0.52
2011,Calgary,0140,T2Y,1.0,1.0,13.0,13,,13.0,1.0,0.0,0.69
2011,Calgary,0140,T0M,1.0,1.0,7.0,7,,7.0,1.0,0.0,0.0
2011,Calgary,0140,T2T,2.0,1.0,118.0,59,,118.0,2.0,0.0,0.41
2011,Calgary,0140,T3C,5.0,3.0,4.0,1,,4.0,4.0,0.0,0.0
2011,Calgary,0140,T2M,1.0,1.0,22.0,22,,22.0,1.0,0.0,0.95
2011,Calgary,0140,T3E,4.0,3.0,31.0,5,,31.0,6.0,0.0,1.25
2011,Calgary,0140,T2G,2.0,1.0,8.0,4,,8.0,2.0,0.0,0.75
2011,Calgary,0140,T2S,1.0,1.0,21.0,21,,21.0,1.0,0.0,0.19
2011,Calgary,0140,T2T,5.0,3.0,8.0,2,,8.0,4.0,0.0,0.0
2011,Calgary,0140,T2Z,1.0,1.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Calgary,0140,T3B,2.0,1.0,26.0,13,,26.0,2.0,0.0,0.08
2011,Calgary,0140,T2G,1.0,1.0,7.0,7,,7.0,1.0,0.0,0.71
2011,Calgary,0140,T2V,1.0,1.0,28.0,28,,28.0,1.0,0.0,0.39
2011,Calgary,0140,T1X,1.0,1.0,67.0,67,,67.0,1.0,0.0,0.27
2011,Calgary,0140,T2E,5.0,2.0,77.0,1,,77.0,77.0,0.0,0.0
2011,Calgary,0140,T2M,5.0,2.0,45.0,1,,45.0,45.0,0.0,1.0
2011,Calgary,0140,T2N,2.0,1.0,50.0,25,,50.0,2.0,0.0,0.28
2011,Calgary,0140,T2N,5.0,3.0,95.0,1,,95.0,95.0,0.0,
2011,Calgary,0140,T2R,5.0,2.0,4.0,1,,4.0,4.0,0.0,0.0
2011,Calgary,0140,T2T,1.0,1.0,68.0,68,,68.0,1.0,0.0,0.72
2011,Calgary,0140,T2W,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Calgary,0140,T2C,4.0,3.0,178.0,31,,178.0,6.0,0.0,5.0
2011,Calgary,0140,T3G,1.0,1.0,4.0,4,,4.0,1.0,0.0,0.5
2011,Calgary,0140,T4C,4.0,3.0,21.0,5,,21.0,4.0,0.0,1.8
2011,Calgary,0140,T2V,5.0,3.0,16.0,4,,16.0,4.0,0.5,1.5
2011,Calgary,0140,T3E,2.0,1.0,68.0,34,,68.0,2.0,0.0,0.29
2011,Calgary,0140,nan,2.0,3.0,6.0,3,,6.0,2.0,0.0,7.0
2011,Calgary,0140,T2V,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Calgary,0140,T3C,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.4
2011,Calgary,0140,T4C,2.0,1.0,96.0,48,,96.0,2.0,0.0,0.24
2011,Calgary,0140,T2J,1.0,1.0,3.0,3,,3.0,1.0,0.0,1.67
2011,Calgary,0140,T2L,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.6
2011,Calgary,0140,T2M,2.0,1.0,54.0,27,,54.0,2.0,0.0,0.7
2011,Calgary,0140,T2A,2.0,1.0,2.0,1,,2.0,2.0,0.0,2.0
2011,Calgary,0140,T2E,2.0,1.0,62.0,31,,62.0,2.0,0.0,0.19
2011,Calgary,0140,T3E,1.0,1.0,68.0,68,,68.0,1.0,0.0,0.39
2011,Calgary,0140,T3R,1.0,1.0,19.0,19,,19.0,1.0,0.0,0.26
2011,Calgary,0140,nan,4.0,3.0,905.0,158,,905.0,6.0,0.0,4.05
2011,Calgary,0140,T2K,2.0,1.0,8.0,4,,8.0,2.0,0.0,0.0
2011,Calgary,0140,nan,5.0,3.0,1153.0,18,,1153.0,64.0,0.67,6.83
2011,Calgary,0140,T2G,5.0,3.0,77.0,1,,77.0,77.0,0.0,0.0
2011,Calgary,0140,T2K,1.0,1.0,8.0,8,,8.0,1.0,0.0,0.38
2011,Calgary,0140,T3A,1.0,1.0,40.0,40,,40.0,1.0,0.0,0.48
2011,Calgary,0140,T3B,4.0,3.0,15.0,2,,15.0,8.0,0.0,
2011,Calgary,0140,T4B,1.0,1.0,18.0,18,,18.0,1.0,0.0,1.44
2011,Calgary,0140,T3B,5.0,2.0,4.0,1,,4.0,4.0,0.0,0.0
2011,Calgary,0140,T3H,1.0,1.0,3.0,3,,3.0,1.0,0.0,1.33
2011,Calgary,0140,T2C,5.0,3.0,173.0,6,,173.0,29.0,0.5,6.0
2011,Calgary,0140,T2N,4.0,1.0,4.0,1,,4.0,4.0,0.0,2.0
2011,Calgary,0140,T2E,5.0,3.0,324.0,4,,324.0,81.0,1.5,3.0
2011,Calgary,0140,T2M,5.0,3.0,4.0,1,,4.0,4.0,0.0,2.0
2011,Calgary,0140,T2E,1.0,1.0,41.0,41,,41.0,1.0,0.0,0.59
2011,Calgary,0140,T2N,5.0,2.0,90.0,1,,90.0,90.0,0.0,0.0
2011,Calgary,0140,T3B,1.0,1.0,11.0,11,,11.0,1.0,0.0,0.55
2011,Calgary,0140,nan,1.0,1.0,3976.0,3976,,3976.0,1.0,0.0,0.41
2011,Calgary,0140,T2T,4.0,3.0,16.0,5,,16.0,3.0,0.0,0.67
2011,Calgary,0140,T3B,5.0,3.0,24.0,2,,24.0,12.0,0.0,0.0
2011,Calgary,0140,T0L,1.0,1.0,9.0,9,,9.0,1.0,0.0,0.0
2011,Calgary,0140,T2C,1.0,1.0,255.0,255,,255.0,1.0,0.0,0.35
2011,Calgary,0140,T2E,4.0,3.0,10.0,3,,10.0,3.0,0.0,0.0
2011,Calgary,0140,T3J,1.0,1.0,17.0,17,,17.0,1.0,0.0,0.0
2011,Calgary,0140,T4C,1.0,1.0,276.0,276,,276.0,1.0,0.0,0.55
2012,Calgary,0140,T2Z,1.0,1.0,467.0,467,,467.0,1.0,0.0,0.24
2012,Calgary,0140,T3B,1.0,1.0,83.0,83,,83.0,1.0,0.0,0.47
2012,Calgary,0140,T3H,2.0,3.0,14.0,7,,14.0,2.0,0.0,
2012,Calgary,0140,T3M,5.0,3.0,219.0,8,,219.0,27.0,1.5,12.0
2012,Calgary,0140,T3S,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2012,Calgary,0140,T2S,1.0,1.0,18.0,18,,18.0,1.0,0.0,0.56
2012,Calgary,0140,T3B,5.0,3.0,162.0,3,,162.0,54.0,1.0,2.67
2012,Calgary,0140,T2B,5.0,2.0,139.0,2,,139.0,70.0,2.0,1.5
2012,Calgary,0140,T2G,5.0,3.0,196.0,3,,196.0,65.0,1.33,2.5
2012,Calgary,0140,T3G,4.0,3.0,22.0,2,,22.0,11.0,0.0,
2012,Calgary,0140,T2C,5.0,3.0,37.0,1,,37.0,37.0,5.0,5.0
2012,Calgary,0140,T2M,2.0,1.0,82.0,41,,82.0,2.0,0.0,0.29
2012,Calgary,0140,T2R,5.0,3.0,385.0,2,,385.0,193.0,14.5,
2012,Calgary,0140,T2Y,1.0,1.0,66.0,66,,66.0,1.0,0.0,2.89
2012,Calgary,0140,T3P,4.0,3.0,106.0,16,,106.0,7.0,0.0,0.0
2012,Calgary,0140,T0L,1.0,1.0,49.0,49,,49.0,1.0,0.0,0.16
2012,Calgary,0140,T2C,4.0,3.0,6.0,1,,6.0,6.0,0.0,1.0
2012,Calgary,0140,T3G,1.0,1.0,74.0,74,,74.0,1.0,0.0,0.2
2012,Calgary,0140,T3P,4.0,1.0,40.0,8,,40.0,5.0,0.0,
2012,Calgary,0140,T4C,5.0,3.0,80.0,1,,80.0,80.0,0.0,0.0
2012,Calgary,0140,T3N,4.0,3.0,129.0,20,,129.0,6.0,0.0,4.0
2012,Calgary,0140,T3R,2.0,1.0,18.0,9,,18.0,2.0,0.0,0.33
2012,Calgary,0140,T1X,5.0,3.0,48.0,4,,48.0,12.0,3.0,2.0
2012,Calgary,0140,T2L,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.17
2012,Calgary,0140,T2V,5.0,2.0,132.0,1,,132.0,132.0,0.0,4.0
2012,Calgary,0140,T3J,1.0,1.0,39.0,39,,39.0,1.0,0.0,0.03
2012,Calgary,0140,T4C,4.0,1.0,4.0,1,,4.0,4.0,0.0,0.0
2012,Calgary,0140,T2E,5.0,3.0,136.0,5,,136.0,27.0,0.4,2.25
2012,Calgary,0140,T3C,2.0,1.0,18.0,9,,18.0,2.0,0.0,0.11
2012,Calgary,0140,T3E,5.0,3.0,12.0,3,,12.0,4.0,0.67,0.0
2012,Calgary,0140,nan,2.0,1.0,126.0,63,,126.0,2.0,0.0,0.3
2012,Calgary,0140,T2H,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.83
2012,Calgary,0140,T2L,5.0,3.0,432.0,2,,432.0,216.0,0.0,
2012,Calgary,0140,T2T,2.0,1.0,116.0,58,,116.0,2.0,0.0,0.36
2012,Calgary,0140,T3A,1.0,1.0,42.0,42,,42.0,1.0,0.0,0.4
2012,Calgary,0140,T3P,2.0,1.0,54.0,27,,54.0,2.0,0.0,0.19
2012,Calgary,0140,nan,1.0,1.0,708.0,708,,708.0,1.0,0.0,0.53
2012,Calgary,0140,T1X,4.0,3.0,109.0,19,,109.0,6.0,0.0,0.11
2012,Calgary,0140,T2E,4.0,3.0,17.0,4,,17.0,4.0,0.0,1.0
2012,Calgary,0140,T2J,1.0,1.0,96.0,96,,96.0,1.0,0.0,0.65
2012,Calgary,0140,T2N,2.0,1.0,54.0,27,,54.0,2.0,0.0,0.41
2012,Calgary,0140,T2Z,5.0,2.0,144.0,1,,144.0,144.0,4.0,1.0
2012,Calgary,0140,T1X,1.0,1.0,186.0,186,,186.0,1.0,0.0,0.24
2012,Calgary,0140,T1X,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.6
2012,Calgary,0140,T2K,1.0,1.0,10.0,10,,10.0,1.0,0.0,0.2
2012,Calgary,0140,T3B,4.0,3.0,27.0,5,,27.0,5.0,0.0,6.0
2012,Calgary,0140,T3K,1.0,1.0,219.0,219,,219.0,1.0,0.0,0.39
2012,Calgary,0140,T2V,2.0,1.0,12.0,6,,12.0,2.0,0.0,0.0
2012,Calgary,0140,T3K,2.0,1.0,12.0,6,,12.0,2.0,0.0,1.5
2012,Calgary,0140,T3K,5.0,3.0,80.0,1,,80.0,80.0,4.0,
2012,Calgary,0140,T0M,1.0,1.0,11.0,11,,11.0,1.0,0.0,0.55
2012,Calgary,0140,T2A,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2012,Calgary,0140,T3N,5.0,2.0,40.0,1,,40.0,40.0,0.0,
2012,Calgary,0140,T4B,1.0,1.0,15.0,15,,15.0,1.0,0.0,1.5
2012,Calgary,0140,T2N,5.0,3.0,118.0,5,,118.0,24.0,3.4,2.5
2012,Calgary,0140,T2Z,2.0,1.0,40.0,20,,40.0,2.0,0.0,0.05
2012,Calgary,0140,T3C,5.0,2.0,109.0,1,,109.0,109.0,0.0,1.0
2012,Calgary,0140,T2P,5.0,3.0,168.0,1,,168.0,168.0,12.0,3.0
2012,Calgary,0140,T2Z,4.0,3.0,403.0,65,,403.0,6.0,0.0,3.67
2012,Calgary,0140,T4C,2.0,1.0,62.0,31,,62.0,2.0,0.0,0.33
2012,Calgary,0140,T2V,1.0,1.0,34.0,34,,34.0,1.0,0.0,0.47
2012,Calgary,0140,T3E,1.0,1.0,54.0,54,,54.0,1.0,0.0,0.54
2012,Calgary,0140,T3L,4.0,3.0,3.0,1,,3.0,3.0,0.0,3.0
2012,Calgary,0140,T4A,5.0,3.0,105.0,3,,105.0,35.0,2.67,0.0
2012,Calgary,0140,T2X,2.0,1.0,54.0,27,,54.0,2.0,0.0,0.52
2012,Calgary,0140,T3N,5.0,3.0,235.0,4,,235.0,59.0,2.0,2.0
2012,Calgary,0140,T3R,4.0,3.0,37.0,4,,37.0,9.0,0.0,
2012,Calgary,0140,T2A,5.0,3.0,130.0,1,,130.0,130.0,0.0,4.0
2012,Calgary,0140,T2C,2.0,1.0,4.0,2,,4.0,2.0,0.0,1.5
2012,Calgary,0140,T3E,4.0,3.0,21.0,6,,21.0,4.0,0.33,0.5
2012,Calgary,0140,T3P,5.0,3.0,67.0,1,,67.0,67.0,0.0,
2012,Calgary,0140,T3R,1.0,1.0,431.0,431,,431.0,1.0,0.0,0.2
2012,Calgary,0140,T2T,1.0,1.0,84.0,84,,84.0,1.0,0.0,0.42
2012,Calgary,0140,T2X,4.0,3.0,41.0,7,,41.0,6.0,0.0,
2012,Calgary,0140,T2Y,2.0,1.0,4.0,2,,4.0,2.0,0.0,1.0
2012,Calgary,0140,T3H,1.0,1.0,576.0,576,,576.0,1.0,0.0,0.18
2012,Calgary,0140,T2B,1.0,1.0,2.0,2,,2.0,1.0,0.0,1.5
2012,Calgary,0140,nan,4.0,3.0,234.0,49,,234.0,5.0,0.0,0.96
2012,Calgary,0140,T2G,1.0,1.0,10.0,10,,10.0,1.0,0.0,1.1
2012,Calgary,0140,T2K,2.0,1.0,8.0,4,,8.0,2.0,0.0,0.0
2012,Calgary,0140,T3E,2.0,3.0,2.0,1,,2.0,2.0,0.0,
2012,Calgary,0140,T2T,5.0,3.0,117.0,3,,117.0,39.0,1.33,1.0
2012,Calgary,0140,T2X,1.0,1.0,229.0,229,,229.0,1.0,0.0,0.42
2012,Calgary,0140,T3B,2.0,1.0,56.0,28,,56.0,2.0,0.0,0.11
2012,Calgary,0140,T3E,2.0,1.0,90.0,45,,90.0,2.0,0.0,0.27
2012,Calgary,0140,T2E,1.0,1.0,50.0,50,,50.0,1.0,0.0,0.53
2012,Calgary,0140,T2T,4.0,3.0,27.0,5,,27.0,5.0,0.0,0.4
2012,Calgary,0140,T2Z,5.0,3.0,199.0,4,,199.0,50.0,2.0,5.0
2012,Calgary,0140,T3M,1.0,1.0,1016.0,1016,,1016.0,1.0,0.0,0.33
2012,Calgary,0140,T3P,1.0,1.0,438.0,438,,438.0,1.0,0.0,0.37
2012,Calgary,0140,T3Z,1.0,1.0,58.0,58,,58.0,1.0,0.0,0.26
2012,Calgary,0140,T4B,4.0,3.0,5.0,1,,5.0,5.0,0.0,0.0
2012,Calgary,0140,T4C,1.0,1.0,353.0,353,,353.0,1.0,0.0,0.38
2012,Calgary,0140,T2N,1.0,1.0,79.0,79,,79.0,1.0,0.0,0.54
2012,Calgary,0140,T2Y,4.0,3.0,12.0,2,,12.0,6.0,0.0,
2012,Calgary,0140,T3J,5.0,3.0,107.0,1,,107.0,107.0,0.0,
2012,Calgary,0140,T3L,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.0
2012,Calgary,0140,T3H,4.0,3.0,151.0,23,,151.0,7.0,0.0,4.0
2012,Calgary,0140,T3N,1.0,1.0,392.0,392,,392.0,1.0,0.0,0.21
2012,Calgary,0140,T3N,2.0,1.0,84.0,42,,84.0,2.0,0.0,1.76
2012,Calgary,0140,nan,5.0,3.0,66.0,6,,66.0,11.0,1.67,0.5
2012,Calgary,0140,T3M,2.0,1.0,88.0,44,,88.0,2.0,0.0,0.11
2012,Calgary,0140,T2E,2.0,1.0,112.0,56,,112.0,2.0,0.0,0.38
2012,Calgary,0140,T2N,4.0,3.0,3.0,1,,3.0,3.0,0.0,
2012,Calgary,0140,T4C,4.0,3.0,12.0,3,,12.0,4.0,0.0,12.67
2012,Calgary,0140,T3G,2.0,3.0,2.0,1,,2.0,2.0,0.0,30.0
2012,Calgary,0140,T2C,1.0,1.0,22.0,22,,22.0,1.0,0.0,0.64
2012,Calgary,0140,T2M,5.0,2.0,70.0,1,,70.0,70.0,0.0,0.0
2012,Calgary,0140,T3C,1.0,1.0,17.0,17,,17.0,1.0,0.0,0.29
2012,Calgary,0140,T3K,4.0,3.0,72.0,14,,72.0,5.0,0.0,0.0
2012,Calgary,0140,T4B,5.0,3.0,261.0,4,,261.0,65.0,1.0,0.0
2012,Calgary,0140,T2H,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2012,Calgary,0140,T2J,4.0,3.0,101.0,16,,101.0,6.0,0.0,1.0
2012,Calgary,0140,T2M,1.0,1.0,17.0,17,,17.0,1.0,0.0,0.24
