reference_period,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
1988-08-01,Victoria,2440,2.0,3.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,283268.49,0.21
1988-07-01,Victoria,2440,5.0,0.0,18.0,,,1,18.0,0.0,0.0,,,,,,,,,,,,283268.49,0.64
1988-08-01,Victoria,2440,4.0,2.0,38.0,,,4,9.5,0.5,0.0,,,,,,,,,,,,283268.49,1.34
1989-03-01,Victoria,2440,2.0,2.0,30.0,,,15,2.0,0.0,0.0,,,,,,,,,,,,289992.01,1.03
1989-10-01,Victoria,2440,1.0,3.0,3.0,,,3,1.0,0.0,0.0,,,,,,,,,,,,289992.01,0.1
1989-01-01,Victoria,2440,4.0,2.0,173.0,,,28,6.18,0.0,0.68,,,,,,,,,,,,289992.01,5.97
1989-06-01,Victoria,2440,5.0,3.0,597.0,,,25,23.88,0.0,0.44,,,,,,,,,,,,289992.01,20.59
1989-06-01,Victoria,2440,5.0,1.0,3.0,,,2,1.5,0.0,0.0,,,,,,,,,,,,289992.01,0.1
1989-01-01,Victoria,2440,4.0,3.0,519.0,,,95,5.46,0.0,0.72,,,,,,,,,,,,289992.01,17.9
1989-07-01,Victoria,2440,2.0,3.0,28.0,,,14,2.0,0.0,0.5,,,,,,,,,,,,289992.01,0.97
1989-07-01,Victoria,2440,5.0,2.0,485.0,,,8,60.63,0.0,0.0,,,,,,,,,,,,289992.01,16.72
1989-01-01,Victoria,2440,1.0,1.0,1344.0,,,1344,1.0,0.0,0.21,,,,,,,,,,,,289992.01,46.35
1989-03-01,Victoria,2440,2.0,1.0,65.0,,,37,1.76,0.0,0.22,,,,,,,,,,,,289992.01,2.24
1990-02-01,Victoria,2440,1.0,1.0,1214.0,,,1214,1.0,0.0,0.46,,,,,,,,,,,,295354.94,41.1
1990-12-01,Victoria,2440,4.0,0.0,19.0,,,4,4.75,0.0,1.5,,,,,,,,,,,,295354.94,0.64
1990-07-01,Victoria,2440,1.0,2.0,23.0,,,23,1.0,0.0,0.0,,,,,,,,,,,,295354.94,0.78
1990-10-01,Victoria,2440,2.0,0.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,295354.94,0.03
1990-10-01,Victoria,2440,4.0,2.0,72.0,,,10,7.2,0.8,0.4,,,,,,,,,,,,295354.94,2.44
1990-11-01,Victoria,2440,4.0,4.0,5.0,,,1,5.0,0.0,1.0,,,,,,,,,,,,295354.94,0.17
1990-05-01,Victoria,2440,4.0,3.0,319.0,,,39,8.18,0.0,0.23,,,,,,,,,,,,295354.94,10.8
1990-09-01,Victoria,2440,5.0,2.0,124.0,,,8,15.5,0.25,0.25,,,,,,,,,,,,295354.94,4.2
1990-10-01,Victoria,2440,2.0,3.0,18.0,,,9,2.0,0.0,0.44,,,,,,,,,,,,295354.94,0.61
1990-11-01,Victoria,2440,1.0,0.0,1.0,,,1,1.0,0.0,1.0,,,,,,,,,,,,295354.94,0.03
1990-08-01,Victoria,2440,4.0,1.0,26.0,,,7,3.71,0.0,0.14,,,,,,,,,,,,295354.94,0.88
1990-07-01,Victoria,2440,2.0,2.0,8.0,,,7,1.14,0.0,0.29,,,,,,,,,,,,295354.94,0.27
1990-05-01,Victoria,2440,2.0,1.0,45.0,,,28,1.61,0.0,0.82,,,,,,,,,,,,295354.94,1.52
1990-03-01,Victoria,2440,5.0,3.0,713.0,,,24,29.71,0.0,0.63,,,,,,,,,,,,295354.94,24.14
1991-11-01,Victoria,2440,2.0,3.0,13.0,,,7,1.86,0.0,1.0,,,,,,,,,,,,300363.65,0.43
1991-05-01,Victoria,2440,5.0,0.0,75.0,,,7,10.71,0.0,0.0,,,,,,,,,,,,300363.65,2.5
1991-02-01,Victoria,2440,1.0,1.0,1156.0,,,1156,1.0,0.0,0.4,,,,,,,,,,,,300363.65,38.49
1991-05-01,Victoria,2440,1.0,0.0,2.0,,,2,1.0,0.0,0.0,,,,,,,,,,,,300363.65,0.07
1991-09-01,Victoria,2440,2.0,2.0,2.0,,,2,1.0,0.0,0.0,,,,,,,,,,,,300363.65,0.07
1991-10-01,Victoria,2440,4.0,3.0,92.0,,,23,4.0,0.04,2.17,,,,,,,,,,,,300363.65,3.06
1991-04-01,Victoria,2440,1.0,3.0,1.0,,,1,1.0,0.0,9.0,,,,,,,,,,,,300363.65,0.03
1991-08-01,Victoria,2440,4.0,0.0,50.0,,,7,7.14,0.0,0.29,,,,,,,,,,,,300363.65,1.66
1991-12-01,Victoria,2440,2.0,1.0,47.0,,,31,1.52,0.0,0.16,,,,,,,,,,,,300363.65,1.56
1991-04-01,Victoria,2440,5.0,3.0,156.0,,,7,22.29,0.0,1.0,,,,,,,,,,,,300363.65,5.19
1991-03-01,Victoria,2440,5.0,2.0,420.0,,,13,32.31,0.0,0.54,,,,,,,,,,,,300363.65,13.98
1991-05-01,Victoria,2440,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,300363.65,0.03
1991-11-01,Victoria,2440,4.0,2.0,76.0,,,13,5.85,0.08,0.15,,,,,,,,,,,,300363.65,2.53
1991-06-01,Victoria,2440,2.0,0.0,37.0,,,21,1.76,0.0,0.1,,,,,,,,,,,,300363.65,1.23
1991-03-01,Victoria,2440,5.0,1.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,300363.65,0.03
1992-05-01,Victoria,2440,1.0,1.0,1069.0,,,1069,1.0,0.0,0.7,,,,,,,,,,,,304634.67,35.09
1992-02-01,Victoria,2440,5.0,2.0,331.0,,,18,18.39,0.17,0.5,,,,,,,,,,,,304634.67,10.87
1992-06-01,Victoria,2440,1.0,2.0,8.0,,,8,1.0,0.0,0.75,,,,,,,,,,,,304634.67,0.26
1992-07-01,Victoria,2440,4.0,1.0,63.0,,,11,5.73,0.0,0.0,,,,,,,,,,,,304634.67,2.07
1992-04-01,Victoria,2440,4.0,3.0,133.0,,,30,4.43,0.43,0.23,,,,,,,,,,,,304634.67,4.37
1992-08-01,Victoria,2440,5.0,0.0,39.0,,,1,39.0,0.0,0.0,,,,,,,,,,,,304634.67,1.28
1992-08-01,Victoria,2440,2.0,2.0,6.0,,,4,1.5,0.0,1.5,,,,,,,,,,,,304634.67,0.2
1992-07-01,Victoria,2440,2.0,3.0,22.0,,,11,2.0,0.0,0.73,,,,,,,,,,,,304634.67,0.72
1992-12-01,Victoria,2440,5.0,1.0,3.0,,,3,1.0,0.33,0.67,,,,,,,,,,,,304634.67,0.1
1992-07-01,Victoria,2440,1.0,3.0,5.0,,,5,1.0,0.0,0.0,,,,,,,,,,,,304634.67,0.16
1992-09-01,Victoria,2440,5.0,3.0,537.0,,,18,29.83,0.22,0.56,,,,,,,,,,,,304634.67,17.63
1992-11-01,Victoria,2440,4.0,2.0,65.0,,,10,6.5,0.0,0.6,,,,,,,,,,,,304634.67,2.13
1992-06-01,Victoria,2440,2.0,1.0,140.0,,,86,1.63,0.0,0.33,,,,,,,,,,,,304634.67,4.6
1993-11-01,Victoria,2440,5.0,2.0,262.0,,,30,8.73,0.9,0.33,,,,,,,,,,,,309247.32,8.47
1993-08-01,Victoria,2440,2.0,1.0,214.0,,,136,1.57,0.0,0.26,,,,,,,,,,,,309247.32,6.92
1993-07-01,Victoria,2440,5.0,3.0,856.0,,,35,24.46,0.17,0.43,,,,,,,,,,,,309247.32,27.68
1993-11-01,Victoria,2440,4.0,2.0,121.0,,,26,4.65,0.08,0.19,,,,,,,,,,,,309247.32,3.91
1993-08-01,Victoria,2440,2.0,2.0,16.0,,,13,1.23,0.0,0.23,,,,,,,,,,,,309247.32,0.52
1993-07-01,Victoria,2440,2.0,3.0,12.0,,,6,2.0,0.0,0.17,,,,,,,,,,,,309247.32,0.39
1993-06-01,Victoria,2440,5.0,1.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,309247.32,0.03
1993-02-01,Victoria,2440,1.0,1.0,789.0,,,789,1.0,0.0,0.57,,,,,,,,,,,,309247.32,25.51
1993-06-01,Victoria,2440,1.0,2.0,22.0,,,22,1.0,0.0,0.0,,,,,,,,,,,,309247.32,0.71
1993-05-01,Victoria,2440,4.0,3.0,340.0,,,79,4.3,0.14,0.76,,,,,,,,,,,,309247.32,10.99
1994-11-01,Victoria,2440,1.0,3.0,2.0,,,2,1.0,0.0,0.5,,,,,,,,,,,,313054.51,0.06
1994-10-01,Victoria,2440,5.0,2.0,76.0,,,4,19.0,0.0,0.25,,,,,,,,,,,,313054.51,2.43
1994-01-01,Victoria,2440,2.0,1.0,141.0,,,100,1.41,0.0,0.12,,,,,,,,,,,,313054.51,4.5
1994-04-01,Victoria,2440,2.0,2.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,313054.51,0.19
1994-07-01,Victoria,2440,4.0,3.0,195.0,,,47,4.15,0.0,2.23,,,,,,,,,,,,313054.51,6.23
1994-12-01,Victoria,2440,2.0,3.0,28.0,,,14,2.0,0.0,0.79,,,,,,,,,,,,313054.51,0.89
1994-08-01,Victoria,2440,1.0,2.0,26.0,,,26,1.0,0.0,0.73,,,,,,,,,,,,313054.51,0.83
1994-10-01,Victoria,2440,5.0,3.0,1085.0,,,40,27.13,0.0,0.65,,,,,,,,,,,,313054.51,34.66
1994-07-01,Victoria,2440,4.0,2.0,62.0,,,11,5.64,0.0,0.36,,,,,,,,,,,,313054.51,1.98
1994-07-01,Victoria,2440,1.0,1.0,682.0,,,682,1.0,0.0,0.92,,,,,,,,,,,,313054.51,21.79
1995-05-01,Victoria,2440,4.0,3.0,135.0,,,28,4.82,0.0,0.64,,,,,,,,,,,,316577.32,4.26
1995-03-01,Victoria,2440,4.0,2.0,6.0,,,1,6.0,0.0,0.0,,,,,,,,,,,,316577.32,0.19
1995-11-01,Victoria,2440,5.0,3.0,589.0,,,16,36.81,0.0,1.06,,,,,,,,,,,,316577.32,18.61
1995-04-01,Victoria,2440,1.0,1.0,420.0,,,420,1.0,0.0,1.22,,,,,,,,,,,,316577.32,13.27
1995-10-01,Victoria,2440,2.0,3.0,10.0,,,5,2.0,0.0,0.0,,,,,,,,,,,,316577.32,0.32
1995-12-01,Victoria,2440,5.0,2.0,43.0,,,1,43.0,0.0,0.0,,,,,,,,,,,,316577.32,1.36
1995-02-01,Victoria,2440,2.0,1.0,67.0,,,49,1.37,0.0,0.53,,,,,,,,,,,,316577.32,2.12
1995-09-01,Victoria,2440,1.0,2.0,29.0,,,29,1.0,0.0,2.59,,,,,,,,,,,,316577.32,0.92
1996-12-01,Victoria,2440,5.0,2.0,75.0,,,2,37.5,0.0,0.0,,,,,,,,,,,,318620.25,2.35
1996-02-01,Victoria,2440,5.0,3.0,259.0,,,7,37.0,0.0,0.43,,,,,,,,,,,,318620.25,8.13
1996-01-01,Victoria,2440,1.0,3.0,5.0,,,5,1.0,0.0,1.2,,,,,,,,,,,,318620.25,0.16
1996-12-01,Victoria,2440,2.0,1.0,82.0,,,59,1.39,0.0,0.19,,,,,,,,,,,,318620.25,2.57
1996-04-01,Victoria,2440,1.0,2.0,59.0,,,59,1.0,0.0,7.0,,,,,,,,,,,,318620.25,1.85
1996-09-01,Victoria,2440,4.0,2.0,6.0,,,1,6.0,0.0,0.0,,,,,,,,,,,,318620.25,0.19
1996-04-01,Victoria,2440,1.0,1.0,522.0,,,522,1.0,0.0,0.56,,,,,,,,,,,,318620.25,16.38
1996-08-01,Victoria,2440,2.0,3.0,20.0,,,10,2.0,0.0,2.0,,,,,,,,,,,,318620.25,0.63
1996-01-01,Victoria,2440,4.0,3.0,114.0,,,33,3.45,0.0,0.88,,,,,,,,,,,,318620.25,3.58
1997-10-01,Victoria,2440,5.0,3.0,326.0,,,12,27.17,0.0,0.08,,,,,,,,,,,,319103.39,10.22
1997-05-01,Victoria,2440,1.0,1.0,606.0,,,606,1.0,0.0,0.39,,,,,,,,,,,,319103.39,18.99
1997-11-01,Victoria,2440,1.0,3.0,3.0,,,3,1.0,0.0,0.67,,,,,,,,,,,,319103.39,0.09
1997-09-01,Victoria,2440,2.0,2.0,3.0,,,2,1.5,0.0,0.5,,,,,,,,,,,,319103.39,0.09
1997-10-01,Victoria,2440,4.0,3.0,103.0,,,25,4.12,0.0,0.48,,,,,,,,,,,,319103.39,3.23
1997-02-01,Victoria,2440,5.0,2.0,40.0,,,1,40.0,0.0,1.0,,,,,,,,,,,,319103.39,1.25
1997-03-01,Victoria,2440,2.0,3.0,40.0,,,20,2.0,0.0,0.55,,,,,,,,,,,,319103.39,1.25
1997-05-01,Victoria,2440,1.0,2.0,28.0,,,28,1.0,0.0,10.14,,,,,,,,,,,,319103.39,0.88
1997-09-01,Victoria,2440,4.0,2.0,67.0,,,10,6.7,0.0,0.3,,,,,,,,,,,,319103.39,2.1
1997-02-01,Victoria,2440,2.0,1.0,95.0,,,55,1.73,0.0,0.13,,,,,,,,,,,,319103.39,2.98
1998-04-01,Victoria,2440,1.0,2.0,7.0,,,7,1.0,0.0,7.57,,,,,,,,,,,,320423.97,0.22
1998-05-01,Victoria,2440,4.0,2.0,22.0,,,2,11.0,0.0,0.0,,,,,,,,,,,,320423.97,0.69
1998-02-01,Victoria,2440,5.0,2.0,5.0,,,3,1.67,0.0,0.67,,,,,,,,,,,,320423.97,0.16
1998-07-01,Victoria,2440,1.0,1.0,513.0,,,513,1.0,0.0,0.29,,,,,,,,,,,,320423.97,16.01
1998-06-01,Victoria,2440,2.0,1.0,73.0,,,47,1.55,0.0,0.28,,,,,,,,,,,,320423.97,2.28
1998-10-01,Victoria,2440,2.0,3.0,8.0,,,4,2.0,0.0,2.0,,,,,,,,,,,,320423.97,0.25
1998-03-01,Victoria,2440,5.0,1.0,55.0,,,6,9.17,0.5,0.5,,,,,,,,,,,,320423.97,1.72
1998-09-01,Victoria,2440,4.0,1.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,320423.97,0.09
1998-09-01,Victoria,2440,4.0,3.0,85.0,,,14,6.07,0.0,0.21,,,,,,,,,,,,320423.97,2.65
1998-11-01,Victoria,2440,5.0,3.0,193.0,,,9,21.44,0.0,0.33,,,,,,,,,,,,320423.97,6.02
1999-12-01,Victoria,2440,2.0,3.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,321445.88,0.25
1999-12-01,Victoria,2440,4.0,1.0,6.0,,,2,3.0,0.0,0.0,,,,,,,,,,,,321445.88,0.19
1999-07-01,Victoria,2440,5.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,321445.88,0.06
1999-12-01,Victoria,2440,5.0,2.0,45.0,,,1,45.0,0.0,2.0,,,,,,,,,,,,321445.88,1.4
1999-05-01,Victoria,2440,5.0,3.0,564.0,,,18,31.33,0.22,0.78,,,,,,,,,,,,321445.88,17.55
1999-03-01,Victoria,2440,1.0,1.0,531.0,,,531,1.0,0.0,0.45,,,,,,,,,,,,321445.88,16.52
1999-09-01,Victoria,2440,2.0,2.0,3.0,,,2,1.5,0.0,0.5,,,,,,,,,,,,321445.88,0.09
1999-12-01,Victoria,2440,2.0,1.0,56.0,,,32,1.75,0.0,0.78,,,,,,,,,,,,321445.88,1.74
1999-02-01,Victoria,2440,4.0,3.0,125.0,,,28,4.46,0.0,2.33,,,,,,,,,,,,321445.88,3.89
2000-05-01,Victoria,2440,4.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,325388.32,0.03
2000-07-01,Victoria,2440,2.0,3.0,5.0,,,3,1.67,0.0,0.67,,,,,,,,,,,,325388.32,0.15
2000-03-01,Victoria,2440,2.0,2.0,13.0,,,12,1.08,0.0,0.0,,,,,,,,,,,,325388.32,0.4
2000-09-01,Victoria,2440,5.0,3.0,169.0,,,10,16.9,0.0,2.7,,,,,,,,,,,,325388.32,5.19
2000-10-01,Victoria,2440,1.0,1.0,524.0,,,524,1.0,0.0,0.39,,,,,,,,,,,,325388.32,16.1
2000-02-01,Victoria,2440,2.0,1.0,53.0,,,28,1.89,0.0,1.82,,,,,,,,,,,,325388.32,1.63
2000-07-01,Victoria,2440,1.0,3.0,1.0,,,1,1.0,0.0,2.0,,,,,,,,,,,,325388.32,0.03
2000-05-01,Victoria,2440,5.0,1.0,5.0,,,1,5.0,0.0,40.0,,,,,,,,,,,,325388.32,0.15
2000-11-01,Victoria,2440,4.0,3.0,63.0,,,15,4.2,0.0,0.4,,,,,,,,,,,,325388.32,1.94
2000-03-01,Victoria,2440,5.0,2.0,19.0,,,3,6.33,0.67,0.33,,,,,,,,,,,,325388.32,0.58
2000-09-01,Victoria,2440,4.0,1.0,13.0,,,1,13.0,0.0,3.0,,,,,,,,,,,,325388.32,0.4
2000-07-01,Victoria,2440,1.0,2.0,6.0,,,6,1.0,0.0,0.0,,,,,,,,,,,,325388.32,0.18
2001-10-01,Victoria,2440,4.0,1.0,26.0,,,7,3.71,0.0,0.0,,,,,,,,,,,,327964.9,0.79
2001-06-01,Victoria,2440,1.0,0.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,327964.9,0.03
2001-03-01,Victoria,2440,5.0,3.0,78.0,,,5,15.6,0.8,0.4,,,,,,,,,,,,327964.9,2.38
2001-08-01,Victoria,2440,2.0,1.0,25.0,,,13,1.92,0.0,0.15,,,,,,,,,,,,327964.9,0.76
2001-09-01,Victoria,2440,2.0,2.0,36.0,,,26,1.38,0.0,0.35,,,,,,,,,,,,327964.9,1.1
2001-11-01,Victoria,2440,2.0,3.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,327964.9,0.06
2001-03-01,Victoria,2440,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,327964.9,0.03
2001-04-01,Victoria,2440,1.0,1.0,629.0,,,629,1.0,0.0,0.25,,,,,,,,,,,,327964.9,19.18
2001-05-01,Victoria,2440,4.0,3.0,38.0,,,9,4.22,0.0,4.89,,,,,,,,,,,,327964.9,1.16
2001-10-01,Victoria,2440,5.0,1.0,7.0,,,1,7.0,0.0,0.0,,,,,,,,,,,,327964.9,0.21
2001-03-01,Victoria,2440,5.0,2.0,421.0,,,14,30.07,0.0,1.07,,,,,,,,,,,,327964.9,12.84
2002-10-01,Victoria,2440,4.0,2.0,27.0,,,4,6.75,0.0,0.0,,,,,,,,,,,,330513.83,0.82
2002-11-01,Victoria,2440,2.0,1.0,50.0,,,28,1.79,0.0,0.25,,,,,,,,,,,,330513.83,1.51
2002-06-01,Victoria,2440,2.0,3.0,18.0,,,9,2.0,0.0,0.0,,,,,,,,,,,,330513.83,0.54
2002-09-01,Victoria,2440,5.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,330513.83,0.06
2002-08-01,Victoria,2440,1.0,3.0,18.0,,,18,1.0,0.0,0.33,,,,,,,,,,,,330513.83,0.54
2002-11-01,Victoria,2440,5.0,3.0,125.0,,,8,15.63,0.0,0.0,,,,,,,,,,,,330513.83,3.78
2002-01-01,Victoria,2440,4.0,1.0,8.0,,,2,4.0,0.0,0.0,,,,,,,,,,,,330513.83,0.24
2002-08-01,Victoria,2440,2.0,2.0,5.0,,,5,1.0,0.0,0.2,,,,,,,,,,,,330513.83,0.15
2002-09-01,Victoria,2440,5.0,2.0,98.0,,,4,24.5,0.0,1.0,,,,,,,,,,,,330513.83,2.97
2002-07-01,Victoria,2440,1.0,1.0,857.0,,,857,1.0,0.0,0.22,,,,,,,,,,,,330513.83,25.93
2002-05-01,Victoria,2440,1.0,2.0,4.0,,,4,1.0,0.0,14.75,,,,,,,,,,,,330513.83,0.12
2002-04-01,Victoria,2440,4.0,3.0,132.0,,,32,4.13,0.0,0.13,,,,,,,,,,,,330513.83,3.99
2003-05-01,Victoria,2440,2.0,3.0,7.0,,,4,1.75,0.0,0.25,,,,,,,,,,,,332905.17,0.21
2003-07-01,Victoria,2440,4.0,0.0,6.0,,,1,6.0,0.0,2.0,,,,,,,,,,,,332905.17,0.18
2003-05-01,Victoria,2440,1.0,3.0,4.0,,,4,1.0,0.0,2.25,,,,,,,,,,,,332905.17,0.12
2003-12-01,Victoria,2440,2.0,1.0,68.0,,,38,1.79,0.0,0.42,,,,,,,,,,,,332905.17,2.04
2003-02-01,Victoria,2440,2.0,2.0,16.0,,,12,1.33,0.0,0.5,,,,,,,,,,,,332905.17,0.48
2003-11-01,Victoria,2440,1.0,2.0,38.0,,,38,1.0,0.0,18.55,,,,,,,,,,,,332905.17,1.14
2003-08-01,Victoria,2440,5.0,3.0,600.0,,,19,31.58,1.26,2.89,,,,,,,,,,,,332905.17,18.02
2003-05-01,Victoria,2440,4.0,3.0,200.0,,,40,5.0,0.0,1.83,,,,,,,,,,,,332905.17,6.01
2003-02-01,Victoria,2440,1.0,1.0,927.0,,,927,1.0,0.0,0.28,,,,,,,,,,,,332905.17,27.85
2003-11-01,Victoria,2440,5.0,2.0,142.0,,,3,47.33,2.67,3.0,,,,,,,,,,,,332905.17,4.27
2004-05-01,Victoria,2440,4.0,2.0,3.0,,,1,3.0,0.0,5.0,,,,,,,,,,,,336460.36,0.09
2004-12-01,Victoria,2440,5.0,3.0,1058.0,,,25,42.32,1.08,0.6,,,,,,,,,,,,336460.36,31.45
2004-06-01,Victoria,2440,1.0,2.0,52.0,,,52,1.0,0.0,2.96,,,,,,,,,,,,336460.36,1.55
2004-08-01,Victoria,2440,2.0,2.0,28.0,,,24,1.17,0.0,2.71,,,,,,,,,,,,336460.36,0.83
2004-01-01,Victoria,2440,1.0,1.0,962.0,,,962,1.0,0.0,0.43,,,,,,,,,,,,336460.36,28.59
2004-06-01,Victoria,2440,2.0,3.0,48.0,,,24,2.0,0.0,0.58,,,,,,,,,,,,336460.36,1.43
2004-09-01,Victoria,2440,1.0,3.0,24.0,,,24,1.0,0.0,0.25,,,,,,,,,,,,336460.36,0.71
2004-10-01,Victoria,2440,4.0,3.0,122.0,,,34,3.59,0.0,0.41,,,,,,,,,,,,336460.36,3.63
2004-11-01,Victoria,2440,5.0,2.0,1.0,,,1,1.0,0.0,1.0,,,,,,,,,,,,336460.36,0.03
2004-03-01,Victoria,2440,2.0,1.0,65.0,,,35,1.86,0.0,0.17,,,,,,,,,,,,336460.36,1.93
2005-07-01,Victoria,2440,2.0,2.0,24.0,,,22,1.09,0.0,2.95,,,,,,,,,,,,339382.63,0.71
2005-10-01,Victoria,2440,2.0,3.0,26.0,,,13,2.0,0.0,0.31,,,,,,,,,,,,339382.63,0.77
2005-05-01,Victoria,2440,5.0,3.0,856.0,,,25,34.24,4.36,1.8,,,,,,,,,,,,339382.63,25.22
2005-04-01,Victoria,2440,1.0,2.0,15.0,,,15,1.0,0.0,3.2,,,,,,,,,,,,339382.63,0.44
2005-04-01,Victoria,2440,1.0,1.0,919.0,,,919,1.0,0.0,0.32,,,,,,,,,,,,339382.63,27.08
2005-03-01,Victoria,2440,4.0,3.0,111.0,,,29,3.83,0.0,2.07,,,,,,,,,,,,339382.63,3.27
2005-10-01,Victoria,2440,2.0,1.0,44.0,,,25,1.76,0.0,0.28,,,,,,,,,,,,339382.63,1.3
2005-04-01,Victoria,2440,5.0,2.0,23.0,,,2,11.5,2.5,1.5,,,,,,,,,,,,339382.63,0.68
2005-12-01,Victoria,2440,1.0,3.0,40.0,,,40,1.0,0.0,0.3,,,,,,,,,,,,339382.63,1.18
2006-05-01,Victoria,2440,2.0,2.0,34.0,,,29,1.17,0.0,0.59,,,,,,,,,,,,341758.72,0.99
2006-08-01,Victoria,2440,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,341758.72,0.03
2006-09-01,Victoria,2440,5.0,3.0,1439.0,,,35,41.11,2.6,1.4,,,,,,,,,,,,341758.72,42.11
2006-08-01,Victoria,2440,1.0,3.0,37.0,,,37,1.0,0.0,0.68,,,,,,,,,,,,341758.72,1.08
2006-04-01,Victoria,2440,2.0,3.0,56.0,,,28,2.0,0.0,0.46,,,,,,,,,,,,341758.72,1.64
2006-10-01,Victoria,2440,4.0,3.0,198.0,,,47,4.21,0.0,1.45,,,,,,,,,,,,341758.72,5.79
2006-07-01,Victoria,2440,2.0,1.0,56.0,,,28,2.0,0.0,0.18,,,,,,,,,,,,341758.72,1.64
2006-07-01,Victoria,2440,5.0,2.0,28.0,,,3,9.33,1.0,0.33,,,,,,,,,,,,341758.72,0.82
2006-02-01,Victoria,2440,1.0,1.0,890.0,,,890,1.0,0.0,0.41,,,,,,,,,,,,341758.72,26.04
2007-02-01,Victoria,2440,4.0,3.0,158.0,,,37,4.27,0.0,1.65,,,,,,,,,,,,343976.75,4.59
2007-05-01,Victoria,2440,1.0,3.0,37.0,,,37,1.0,0.0,0.54,,,,,,,,,,,,343976.75,1.08
2007-05-01,Victoria,2440,2.0,3.0,84.0,,,42,2.0,0.0,0.62,,,,,,,,,,,,343976.75,2.44
2007-11-01,Victoria,2440,2.0,1.0,101.0,,,52,1.94,0.0,0.13,,,,,,,,,,,,343976.75,2.94
2007-12-01,Victoria,2440,2.0,2.0,28.0,,,27,1.04,0.0,1.22,,,,,,,,,,,,343976.75,0.81
2007-10-01,Victoria,2440,5.0,3.0,1413.0,,,37,38.19,1.05,2.51,,,,,,,,,,,,343976.75,41.08
2007-01-01,Victoria,2440,1.0,1.0,758.0,,,758,1.0,0.0,0.4,,,,,,,,,,,,343976.75,22.04
2008-11-01,Victoria,2440,2.0,3.0,41.0,,,21,1.95,0.0,1.05,,,,,,,,,,,,347660.0,1.18
2008-06-01,Victoria,2440,4.0,2.0,8.0,,,1,8.0,0.0,2.0,,,,,,,,,,,,347660.0,0.23
2008-04-01,Victoria,2440,4.0,3.0,142.0,,,36,3.94,0.0,1.14,,,,,,,,,,,,347660.0,4.08
2008-04-01,Victoria,2440,1.0,3.0,8.0,,,8,1.0,0.0,1.38,,,,,,,,,,,,347660.0,0.23
2008-11-01,Victoria,2440,1.0,2.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,347660.0,0.12
2008-04-01,Victoria,2440,5.0,3.0,928.0,,,25,37.12,0.16,1.48,,,,,,,,,,,,347660.0,26.69
2008-03-01,Victoria,2440,2.0,2.0,40.0,,,40,1.0,0.0,0.58,,,,,,,,,,,,347660.0,1.15
2008-10-01,Victoria,2440,2.0,1.0,73.0,,,38,1.92,0.0,0.71,,,,,,,,,,,,347660.0,2.1
2008-08-01,Victoria,2440,1.0,1.0,661.0,,,661,1.0,0.0,0.56,,,,,,,,,,,,347660.0,19.01
2009-09-01,Victoria,2440,1.0,3.0,8.0,,,8,1.0,0.0,3.38,,,,,,,,,,,,350969.19,0.23
2009-12-01,Victoria,2440,5.0,3.0,139.0,,,11,12.64,0.55,2.45,,,,,,,,,,,,350969.19,3.96
2009-07-01,Victoria,2440,2.0,1.0,63.0,,,33,1.91,0.0,1.82,,,,,,,,,,,,350969.19,1.8
2009-04-01,Victoria,2440,2.0,2.0,84.0,,,83,1.01,0.0,0.94,,,,,,,,,,,,350969.19,2.39
2009-10-01,Victoria,2440,1.0,1.0,635.0,,,635,1.0,0.0,0.96,,,,,,,,,,,,350969.19,18.09
2009-01-01,Victoria,2440,2.0,3.0,39.0,,,20,1.95,0.0,3.5,,,,,,,,,,,,350969.19,1.11
2009-06-01,Victoria,2440,1.0,2.0,4.0,,,4,1.0,0.0,0.5,,,,,,,,,,,,350969.19,0.11
2009-11-01,Victoria,2440,4.0,3.0,62.0,,,17,3.65,0.0,3.59,,,,,,,,,,,,350969.19,1.77
