reference_period,metro,metcode,stcan_cmacode,censustr,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
1998,Vancouver,2410,933,0147.00,915.0,256,,,3.57,0.14,0.72
1998,Vancouver,2410,933,0403.01,20.0,20,,,1.0,0.0,0.0
1998,Vancouver,2410,933,0068.00,214.0,1,,,214.0,0.0,1.0
1998,Vancouver,2410,933,0185.00,1946.0,1402,,,1.39,0.02,0.46
1998,Vancouver,2410,933,0290.00,87.0,36,,,2.42,0.11,0.06
1998,Vancouver,2410,933,0170.00,34.0,34,,,1.0,0.0,0.15
1998,Vancouver,2410,933,0181.04,35.0,10,,,3.5,0.0,1.0
1998,Vancouver,2410,933,0224.00,78.0,1,,,78.0,4.0,1.0
1998,Vancouver,2410,933,0284.01,60.0,1,,,60.0,5.0,0.0
1998,Vancouver,2410,933,0059.02,613.0,4,,,153.25,38.0,2.0
1998,Vancouver,2410,933,0170.01,80.0,3,,,26.67,0.67,0.67
1998,Vancouver,2410,933,0066.00,298.0,1,,,298.0,36.0,6.0
1998,Vancouver,2410,933,0503.02,53.0,1,,,53.0,3.0,0.0
1998,Vancouver,2410,933,0001.01,13.0,5,,,2.6,0.0,0.0
1998,Vancouver,2410,933,0226.01,52.0,1,,,52.0,14.0,1.0
1998,Vancouver,2410,933,0101.00,335.0,47,,,7.13,0.79,0.23
1998,Vancouver,2410,933,0234.00,40.0,17,,,2.35,0.0,0.0
1998,Vancouver,2410,933,0290.02,7.0,7,,,1.0,0.0,3.43
1998,Vancouver,2410,933,0403.02,448.0,277,,,1.62,0.04,0.17
1998,Vancouver,2410,933,0501.00,400.0,298,,,1.34,0.01,1.08
1998,Vancouver,2410,933,0001.02,57.0,1,,,57.0,3.0,0.0
1998,Vancouver,2410,933,0202.00,318.0,47,,,6.77,1.04,0.77
1998,Vancouver,2410,933,0007.00,38.0,30,,,1.27,0.0,0.27
1998,Vancouver,2410,933,0016.02,80.0,3,,,26.67,3.33,8.67
1998,Vancouver,2410,933,0024.00,22.0,1,,,22.0,4.0,0.0
1998,Vancouver,2410,933,0221.02,55.0,1,,,55.0,3.0,0.0
1998,Vancouver,2410,933,0260.01,35.0,1,,,35.0,4.0,0.0
1998,Vancouver,2410,933,0290.01,91.0,52,,,1.75,0.0,0.65
1998,Vancouver,2410,933,0160.00,166.0,90,,,1.84,0.0,0.11
1998,Vancouver,2410,933,0260.02,115.0,39,,,2.95,0.1,0.92
1998,Vancouver,2410,933,0403.00,6.0,6,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0239.00,5.0,5,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0260.00,43.0,30,,,1.43,0.0,1.33
1999,Vancouver,2410,933,0260.02,1.0,1,,,1.0,0.0,2.0
1999,Vancouver,2410,933,0033.00,24.0,1,,,24.0,3.0,2.0
1999,Vancouver,2410,933,0501.00,455.0,455,,,1.0,0.0,0.24
1999,Vancouver,2410,933,0240.00,17.0,14,,,1.21,0.0,0.07
1999,Vancouver,2410,933,0067.00,95.0,1,,,95.0,30.0,1.0
1999,Vancouver,2410,933,0223.00,44.0,12,,,3.67,0.0,0.0
1999,Vancouver,2410,933,0059.00,40.0,1,,,40.0,2.0,0.0
1999,Vancouver,2410,933,0225.00,16.0,12,,,1.33,0.0,0.0
1999,Vancouver,2410,933,0007.00,38.0,31,,,1.23,0.0,0.39
1999,Vancouver,2410,933,0229.00,9.0,7,,,1.29,0.0,0.14
1999,Vancouver,2410,933,0235.01,1.0,1,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0237.00,1.0,1,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0202.00,10.0,9,,,1.11,0.22,3.44
1999,Vancouver,2410,933,0227.00,3.0,3,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0066.00,721.0,12,,,60.08,3.67,0.5
1999,Vancouver,2410,933,0014.00,35.0,1,,,35.0,3.0,4.0
1999,Vancouver,2410,933,0224.00,152.0,3,,,50.67,1.33,0.67
1999,Vancouver,2410,933,0410.00,59.0,57,,,1.04,0.0,1.84
1999,Vancouver,2410,933,0231.00,7.0,6,,,1.17,0.0,0.0
1999,Vancouver,2410,933,0503.02,12.0,1,,,12.0,0.0,0.0
1999,Vancouver,2410,933,0001.00,1370.0,570,,,2.4,0.27,0.53
1999,Vancouver,2410,933,0242.00,15.0,15,,,1.0,0.0,0.27
1999,Vancouver,2410,933,0234.00,10.0,10,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0170.00,12.0,12,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0185.00,1875.0,1443,,,1.3,0.01,0.52
1999,Vancouver,2410,933,0230.01,13.0,10,,,1.3,0.0,0.1
1999,Vancouver,2410,933,0287.01,59.0,51,,,1.16,0.0,8.37
1999,Vancouver,2410,933,0160.00,136.0,87,,,1.56,0.05,1.21
1999,Vancouver,2410,933,0203.00,8.0,7,,,1.14,0.0,0.0
1999,Vancouver,2410,933,0290.00,159.0,104,,,1.53,0.02,0.41
1999,Vancouver,2410,933,0068.00,93.0,1,,,93.0,0.0,4.0
1999,Vancouver,2410,933,0233.00,2.0,2,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0032.00,38.0,1,,,38.0,3.0,2.0
1999,Vancouver,2410,933,0403.02,348.0,317,,,1.1,0.01,0.39
1999,Vancouver,2410,933,0002.01,105.0,1,,,105.0,12.0,0.0
1999,Vancouver,2410,933,0147.00,637.0,246,,,2.59,0.2,1.19
1999,Vancouver,2410,933,0228.02,8.0,7,,,1.14,0.0,0.14
1999,Vancouver,2410,933,0069.00,2.0,2,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0230.02,4.0,2,,,2.0,0.0,0.0
1999,Vancouver,2410,933,0243.00,2.0,2,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0000.00,68.0,66,,,1.03,0.0,0.36
1999,Vancouver,2410,933,0059.01,185.0,2,,,92.5,5.0,0.0
1999,Vancouver,2410,933,0238.01,1.0,1,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0221.02,92.0,13,,,7.08,1.85,0.0
1999,Vancouver,2410,933,0130.00,66.0,65,,,1.02,0.0,1.43
1999,Vancouver,2410,933,0101.00,379.0,59,,,6.42,0.61,0.27
1999,Vancouver,2410,933,0110.00,31.0,27,,,1.15,0.0,0.04
1999,Vancouver,2410,933,0238.02,7.0,6,,,1.17,0.0,0.0
1999,Vancouver,2410,933,0059.02,214.0,3,,,71.33,9.33,0.0
1999,Vancouver,2410,933,0226.01,3.0,2,,,1.5,0.0,0.0
1999,Vancouver,2410,933,0236.00,4.0,4,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0221.01,2.0,2,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0228.01,3.0,2,,,1.5,0.0,0.0
1999,Vancouver,2410,933,0016.02,296.0,2,,,148.0,12.0,0.0
1999,Vancouver,2410,933,0034.02,4.0,1,,,4.0,2.0,17.0
1999,Vancouver,2410,933,0204.00,3.0,3,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0208.00,92.0,5,,,18.4,0.8,0.2
1999,Vancouver,2410,933,0290.02,120.0,2,,,60.0,4.0,0.0
1999,Vancouver,2410,933,0222.00,39.0,32,,,1.22,0.0,0.75
1999,Vancouver,2410,933,0232.00,12.0,12,,,1.0,0.0,0.17
1999,Vancouver,2410,933,0241.00,11.0,11,,,1.0,0.0,0.0
1999,Vancouver,2410,933,0287.00,361.0,206,,,1.75,0.17,0.4
2000,Vancouver,2410,933,0007.00,32.0,26,,,1.23,0.0,0.19
2000,Vancouver,2410,933,0287.00,389.0,219,,,1.78,0.55,0.45
2000,Vancouver,2410,933,0208.00,3.0,3,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0231.00,3.0,3,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0237.00,6.0,5,,,1.2,0.0,0.0
2000,Vancouver,2410,933,0239.00,6.0,6,,,1.0,0.0,0.17
2000,Vancouver,2410,933,0242.00,21.0,18,,,1.17,0.0,0.11
2000,Vancouver,2410,933,0160.00,108.0,76,,,1.42,0.21,0.58
2000,Vancouver,2410,933,0016.02,226.0,4,,,56.5,6.0,3.5
2000,Vancouver,2410,933,0201.00,4.0,2,,,2.0,0.0,0.0
2000,Vancouver,2410,933,0230.01,10.0,8,,,1.25,0.0,0.0
2000,Vancouver,2410,933,0225.00,20.0,14,,,1.43,0.0,0.0
2000,Vancouver,2410,933,0228.01,3.0,2,,,1.5,0.0,0.0
2000,Vancouver,2410,933,0170.00,222.0,24,,,9.25,0.33,0.42
2000,Vancouver,2410,933,0223.00,18.0,11,,,1.64,0.18,0.0
2000,Vancouver,2410,933,0014.00,11.0,1,,,11.0,2.0,5.0
2000,Vancouver,2410,933,0001.00,1373.0,574,,,2.39,0.17,0.58
2000,Vancouver,2410,933,0066.00,142.0,2,,,71.0,15.5,0.5
2000,Vancouver,2410,933,0170.01,4.0,4,,,1.0,0.0,0.75
2000,Vancouver,2410,933,0000.00,402.0,212,,,1.9,0.04,0.18
2000,Vancouver,2410,933,0222.00,105.0,25,,,4.2,0.0,0.4
2000,Vancouver,2410,933,0232.00,52.0,12,,,4.33,0.33,0.08
2000,Vancouver,2410,933,0410.00,53.0,53,,,1.0,0.0,2.36
2000,Vancouver,2410,933,0147.00,649.0,315,,,2.06,0.51,0.7
2000,Vancouver,2410,933,0240.00,47.0,13,,,3.62,0.38,0.0
2000,Vancouver,2410,933,0018.01,78.0,1,,,78.0,3.0,3.0
2000,Vancouver,2410,933,0226.01,4.0,4,,,1.0,0.0,0.25
2000,Vancouver,2410,933,0031.01,4.0,1,,,4.0,0.0,0.0
2000,Vancouver,2410,933,0110.00,130.0,73,,,1.78,0.0,0.37
2000,Vancouver,2410,933,0243.00,1.0,1,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0260.00,117.0,69,,,1.7,0.16,1.93
2000,Vancouver,2410,933,0051.00,33.0,1,,,33.0,3.0,4.0
2000,Vancouver,2410,933,0203.00,5.0,4,,,1.25,0.0,0.0
2000,Vancouver,2410,933,0260.02,20.0,1,,,20.0,4.0,0.0
2000,Vancouver,2410,933,0012.00,32.0,8,,,4.0,0.0,3.0
2000,Vancouver,2410,933,0205.00,3.0,2,,,1.5,0.0,0.0
2000,Vancouver,2410,933,0234.00,103.0,12,,,8.58,0.42,0.08
2000,Vancouver,2410,933,0238.02,11.0,9,,,1.22,0.0,0.0
2000,Vancouver,2410,933,0202.00,13.0,10,,,1.3,0.0,0.0
2000,Vancouver,2410,933,0226.02,2.0,2,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0241.00,17.0,17,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0243.01,8.0,7,,,1.14,0.0,0.0
2000,Vancouver,2410,933,0221.02,33.0,27,,,1.22,0.0,0.04
2000,Vancouver,2410,933,0290.00,138.0,80,,,1.73,0.04,0.41
2000,Vancouver,2410,933,0238.01,4.0,4,,,1.0,0.0,0.5
2000,Vancouver,2410,933,0059.02,415.0,4,,,103.75,17.0,1.25
2000,Vancouver,2410,933,0101.00,253.0,33,,,7.67,1.24,0.06
2000,Vancouver,2410,933,0230.02,11.0,7,,,1.57,0.0,0.0
2000,Vancouver,2410,933,0236.00,7.0,5,,,1.4,0.0,0.0
2000,Vancouver,2410,933,0501.00,445.0,245,,,1.82,0.08,0.14
2000,Vancouver,2410,933,0069.00,5.0,5,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0229.00,9.0,9,,,1.0,0.0,0.0
2000,Vancouver,2410,933,0130.00,97.0,94,,,1.03,0.0,1.11
2000,Vancouver,2410,933,0224.00,10.0,6,,,1.67,0.0,0.0
2000,Vancouver,2410,933,0068.00,94.0,2,,,47.0,4.0,1.0
2000,Vancouver,2410,933,0209.00,3.0,2,,,1.5,0.0,0.5
2000,Vancouver,2410,933,0233.00,15.0,14,,,1.07,0.0,0.0
2000,Vancouver,2410,933,0059.01,133.0,2,,,66.5,7.0,2.0
2000,Vancouver,2410,933,0204.00,65.0,3,,,21.67,2.33,1.33
2000,Vancouver,2410,933,0228.02,5.0,4,,,1.25,0.0,1.25
2000,Vancouver,2410,933,0403.02,149.0,146,,,1.02,0.01,1.32
2000,Vancouver,2410,933,0227.00,2.0,1,,,2.0,0.0,0.0
2000,Vancouver,2410,933,0185.00,1651.0,1199,,,1.38,0.0,0.62
2000,Vancouver,2410,933,0221.01,4.0,3,,,1.33,0.0,0.0
2000,Vancouver,2410,933,0067.00,165.0,1,,,165.0,26.0,5.0
2001,Vancouver,2410,933,0068.00,279.0,2,,,139.5,10.5,1.5
2001,Vancouver,2410,933,0130.00,129.0,107,,,1.21,0.0,1.91
2001,Vancouver,2410,933,0236.00,1.0,1,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0501.02,1.0,1,,,1.0,0.0,1.0
2001,Vancouver,2410,933,0170.00,12.0,12,,,1.0,0.0,0.17
2001,Vancouver,2410,933,0202.00,49.0,39,,,1.26,0.31,6.23
2001,Vancouver,2410,933,0242.00,9.0,8,,,1.13,0.0,0.0
2001,Vancouver,2410,933,0069.00,42.0,7,,,6.0,0.86,1.57
2001,Vancouver,2410,933,0225.00,13.0,10,,,1.3,0.0,0.1
2001,Vancouver,2410,933,0110.00,338.0,73,,,4.63,0.19,0.22
2001,Vancouver,2410,933,0243.01,9.0,8,,,1.13,0.0,0.25
2001,Vancouver,2410,933,0229.00,8.0,7,,,1.14,0.0,0.14
2001,Vancouver,2410,933,0101.00,193.0,56,,,3.45,0.54,0.04
2001,Vancouver,2410,933,0182.00,30.0,7,,,4.29,0.0,0.29
2001,Vancouver,2410,933,0221.01,1.0,1,,,1.0,0.0,1.0
2001,Vancouver,2410,933,0000.00,657.0,505,,,1.3,0.05,0.57
2001,Vancouver,2410,933,0187.02,11.0,3,,,3.67,0.0,0.0
2001,Vancouver,2410,933,0201.00,5.0,3,,,1.67,0.0,0.0
2001,Vancouver,2410,933,0234.00,3.0,3,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0228.02,11.0,7,,,1.57,0.0,0.0
2001,Vancouver,2410,933,0230.02,28.0,15,,,1.87,0.0,0.33
2001,Vancouver,2410,933,0204.00,54.0,3,,,18.0,2.33,0.0
2001,Vancouver,2410,933,0223.00,11.0,8,,,1.38,0.0,0.25
2001,Vancouver,2410,933,0241.00,35.0,12,,,2.92,0.42,0.25
2001,Vancouver,2410,933,0001.00,1502.0,412,,,3.65,0.27,0.65
2001,Vancouver,2410,933,0226.02,9.0,6,,,1.5,0.0,0.17
2001,Vancouver,2410,933,0059.01,239.0,4,,,59.75,5.75,1.75
2001,Vancouver,2410,933,0243.02,1.0,1,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0501.00,280.0,191,,,1.47,0.04,0.22
2001,Vancouver,2410,933,0059.02,684.0,11,,,62.18,9.55,1.73
2001,Vancouver,2410,933,0205.00,1.0,1,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0410.00,91.0,91,,,1.0,0.0,0.6
2001,Vancouver,2410,933,0160.00,110.0,66,,,1.67,0.09,0.11
2001,Vancouver,2410,933,0239.00,7.0,6,,,1.17,0.0,0.0
2001,Vancouver,2410,933,0403.02,373.0,253,,,1.47,0.02,0.13
2001,Vancouver,2410,933,0181.04,10.0,5,,,2.0,0.0,1.0
2001,Vancouver,2410,933,0238.00,4.0,1,,,4.0,2.0,2.0
2001,Vancouver,2410,933,0018.01,97.0,1,,,97.0,3.0,0.0
2001,Vancouver,2410,933,0065.00,199.0,2,,,99.5,12.0,1.5
2001,Vancouver,2410,933,0209.00,2.0,1,,,2.0,0.0,0.0
2001,Vancouver,2410,933,0233.00,20.0,15,,,1.33,0.0,0.07
2001,Vancouver,2410,933,0016.02,79.0,2,,,39.5,4.0,0.5
2001,Vancouver,2410,933,0232.00,9.0,8,,,1.13,0.0,0.0
2001,Vancouver,2410,933,0287.00,281.0,174,,,1.61,0.78,0.59
2001,Vancouver,2410,933,0231.00,4.0,3,,,1.33,0.0,0.0
2001,Vancouver,2410,933,0147.00,390.0,196,,,1.99,0.29,0.93
2001,Vancouver,2410,933,0208.00,44.0,22,,,2.0,0.27,0.36
2001,Vancouver,2410,933,0221.02,18.0,16,,,1.13,0.0,0.06
2001,Vancouver,2410,933,0238.02,9.0,8,,,1.13,0.0,0.13
2001,Vancouver,2410,933,0066.00,389.0,9,,,43.22,6.44,2.22
2001,Vancouver,2410,933,0185.00,2149.0,1464,,,1.47,0.01,0.4
2001,Vancouver,2410,933,0017.02,38.0,1,,,38.0,3.0,1.0
2001,Vancouver,2410,933,0230.01,8.0,6,,,1.33,0.0,0.0
2001,Vancouver,2410,933,0237.00,1.0,1,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0067.00,691.0,10,,,69.1,11.3,1.2
2001,Vancouver,2410,933,0203.00,1.0,1,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0260.00,75.0,40,,,1.88,0.3,1.43
2001,Vancouver,2410,933,0010.00,8.0,6,,,1.33,0.0,0.0
2001,Vancouver,2410,933,0185.03,40.0,11,,,3.64,0.0,0.0
2001,Vancouver,2410,933,0222.00,358.0,64,,,5.59,0.94,1.28
2001,Vancouver,2410,933,0290.00,358.0,189,,,1.89,0.02,0.81
2001,Vancouver,2410,933,0240.00,290.0,23,,,12.61,1.91,0.04
2001,Vancouver,2410,933,0170.01,7.0,7,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0224.00,12.0,9,,,1.33,0.0,0.0
2001,Vancouver,2410,933,0228.01,2.0,2,,,1.0,0.0,0.0
2001,Vancouver,2410,933,0007.00,43.0,1,,,43.0,4.0,16.0
2002,Vancouver,2410,933,0202.00,2.0,1,,,2.0,2.0,1.0
2002,Vancouver,2410,933,0001.02,40.0,5,,,8.0,0.0,2.4
2002,Vancouver,2410,933,0233.00,39.0,30,,,1.3,0.0,0.2
2002,Vancouver,2410,933,0205.00,5.0,3,,,1.67,1.33,0.0
2002,Vancouver,2410,933,0228.01,4.0,2,,,2.0,0.0,0.0
2002,Vancouver,2410,933,0000.00,310.0,135,,,2.3,0.06,0.76
2002,Vancouver,2410,933,0223.00,109.0,38,,,2.87,0.39,0.08
2002,Vancouver,2410,933,0224.00,11.0,11,,,1.0,0.0,0.09
2002,Vancouver,2410,933,0065.00,4.0,2,,,2.0,0.0,-0.5
2002,Vancouver,2410,933,0170.00,89.0,30,,,2.97,0.23,0.3
2002,Vancouver,2410,933,0226.02,17.0,13,,,1.31,0.0,0.23
2002,Vancouver,2410,933,0145.00,4.0,4,,,1.0,0.0,0.0
2002,Vancouver,2410,933,0170.01,23.0,23,,,1.0,0.0,0.13
2002,Vancouver,2410,933,0203.00,20.0,12,,,1.67,1.33,0.42
2002,Vancouver,2410,933,0067.00,215.0,8,,,26.88,6.38,0.88
2002,Vancouver,2410,933,0061.00,5.0,1,,,5.0,6.0,3.0
2002,Vancouver,2410,933,0185.00,2932.0,2098,,,1.4,0.01,0.23
2002,Vancouver,2410,933,0403.02,649.0,606,,,1.07,0.0,0.11
2002,Vancouver,2410,933,0149.03,12.0,5,,,2.4,0.0,0.4
2002,Vancouver,2410,933,0235.02,57.0,10,,,5.7,1.8,0.0
2002,Vancouver,2410,933,0140.00,369.0,266,,,1.39,0.02,0.2
2002,Vancouver,2410,933,0228.02,23.0,15,,,1.53,0.0,0.07
2002,Vancouver,2410,933,0016.01,39.0,1,,,39.0,4.0,0.0
2002,Vancouver,2410,933,0059.01,166.0,2,,,83.0,14.5,2.0
2002,Vancouver,2410,933,0101.00,58.0,40,,,1.45,0.4,0.05
2002,Vancouver,2410,933,0147.01,135.0,15,,,9.0,0.27,2.07
2002,Vancouver,2410,933,0034.02,4.0,1,,,4.0,0.0,1.0
2002,Vancouver,2410,933,0230.02,49.0,25,,,1.96,0.0,0.08
2002,Vancouver,2410,933,0016.02,181.0,1,,,181.0,18.0,2.0
2002,Vancouver,2410,933,0220.00,2.0,2,,,1.0,0.0,0.0
2002,Vancouver,2410,933,0240.00,53.0,32,,,1.66,0.19,0.28
2002,Vancouver,2410,933,0001.00,1720.0,887,,,1.94,0.14,0.46
2002,Vancouver,2410,933,0260.00,359.0,107,,,3.36,0.18,1.4
2002,Vancouver,2410,933,0066.00,338.0,5,,,67.6,15.8,4.6
2002,Vancouver,2410,933,0148.00,171.0,4,,,42.75,5.25,2.0
2002,Vancouver,2410,933,0206.00,3.0,2,,,1.5,1.0,1.0
2002,Vancouver,2410,933,0237.00,4.0,3,,,1.33,0.0,0.0
2002,Vancouver,2410,933,0223.02,2.0,1,,,2.0,0.0,0.0
2002,Vancouver,2410,933,0226.01,2.0,1,,,2.0,0.0,0.0
2002,Vancouver,2410,933,0230.01,36.0,23,,,1.57,0.0,0.3
2002,Vancouver,2410,933,0238.02,13.0,13,,,1.0,0.0,0.08
2002,Vancouver,2410,933,0201.00,7.0,5,,,1.4,0.4,0.2
2002,Vancouver,2410,933,0222.00,215.0,30,,,7.17,1.43,0.43
2002,Vancouver,2410,933,0287.00,306.0,200,,,1.53,0.83,1.22
2002,Vancouver,2410,933,0236.00,10.0,9,,,1.11,0.0,0.22
2002,Vancouver,2410,933,0242.00,28.0,27,,,1.04,0.0,0.07
2002,Vancouver,2410,933,0410.00,42.0,32,,,1.31,0.0,0.03
2002,Vancouver,2410,933,0059.02,1391.0,17,,,81.82,13.65,2.41
2002,Vancouver,2410,933,0243.01,3.0,3,,,1.0,0.0,0.0
2002,Vancouver,2410,933,0110.00,288.0,102,,,2.82,0.17,0.12
2002,Vancouver,2410,933,0147.02,359.0,15,,,23.93,2.8,2.67
2002,Vancouver,2410,933,0209.00,7.0,5,,,1.4,0.8,0.0
2002,Vancouver,2410,933,0241.00,44.0,18,,,2.44,0.5,0.5
2002,Vancouver,2410,933,0204.00,160.0,7,,,22.86,6.0,0.29
2002,Vancouver,2410,933,0012.00,34.0,1,,,34.0,3.0,3.0
2002,Vancouver,2410,933,0225.00,134.0,34,,,3.94,0.38,0.26
2002,Vancouver,2410,933,0231.00,12.0,9,,,1.33,0.0,0.0
2002,Vancouver,2410,933,0234.00,9.0,7,,,1.29,0.0,0.43
2002,Vancouver,2410,933,0142.02,57.0,40,,,1.43,0.0,1.28
2002,Vancouver,2410,933,0147.03,106.0,3,,,35.33,5.67,0.0
2002,Vancouver,2410,933,0053.00,35.0,1,,,35.0,3.0,3.0
2002,Vancouver,2410,933,0221.02,36.0,29,,,1.24,0.0,0.1
2002,Vancouver,2410,933,0229.00,25.0,20,,,1.25,0.0,0.1
2002,Vancouver,2410,933,0160.00,365.0,92,,,3.97,0.14,0.05
2002,Vancouver,2410,933,0207.00,2.0,1,,,2.0,2.0,0.0
2002,Vancouver,2410,933,0232.00,25.0,21,,,1.19,0.0,0.05
2002,Vancouver,2410,933,0235.01,1.0,1,,,1.0,0.0,2.0
2002,Vancouver,2410,933,0238.01,3.0,2,,,1.5,0.0,0.0
2002,Vancouver,2410,933,0239.00,10.0,8,,,1.25,0.0,0.0
2002,Vancouver,2410,933,0069.00,7.0,7,,,1.0,0.0,2.29
2002,Vancouver,2410,933,0221.01,4.0,4,,,1.0,0.0,0.0
2002,Vancouver,2410,933,0290.00,185.0,146,,,1.27,0.03,0.47
2002,Vancouver,2410,933,0501.00,754.0,374,,,2.02,0.52,0.4
2002,Vancouver,2410,933,0147.00,90.0,21,,,4.29,0.19,1.24
2002,Vancouver,2410,933,0243.02,3.0,3,,,1.0,0.0,0.0
2002,Vancouver,2410,933,0130.00,124.0,121,,,1.02,0.0,1.1
2002,Vancouver,2410,933,0141.00,42.0,41,,,1.02,0.0,0.2
2003,Vancouver,2410,933,0203.00,4.0,4,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0236.00,7.0,7,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0221.01,2.0,2,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0151.01,176.0,2,,,88.0,4.0,1.0
2003,Vancouver,2410,933,0160.00,99.0,99,,,1.0,0.0,0.27
2003,Vancouver,2410,933,0410.00,94.0,69,,,1.36,0.0,0.0
2003,Vancouver,2410,933,0059.01,414.0,6,,,69.0,10.83,4.5
2003,Vancouver,2410,933,0063.00,102.0,2,,,51.0,6.0,3.0
2003,Vancouver,2410,933,0064.00,447.0,4,,,111.75,16.0,0.5
2003,Vancouver,2410,933,0205.00,141.0,5,,,28.2,4.8,0.0
2003,Vancouver,2410,933,0243.01,16.0,12,,,1.33,0.0,0.0
2003,Vancouver,2410,933,0287.01,3.0,3,,,1.0,0.0,1.0
2003,Vancouver,2410,933,0202.00,275.0,32,,,8.59,0.66,3.38
2003,Vancouver,2410,933,0227.00,162.0,3,,,54.0,11.0,6.0
2003,Vancouver,2410,933,0235.02,34.0,6,,,5.67,1.33,2.17
2003,Vancouver,2410,933,0290.00,272.0,116,,,2.34,0.44,1.23
2003,Vancouver,2410,933,0060.00,106.0,1,,,106.0,28.0,6.0
2003,Vancouver,2410,933,0225.00,63.0,20,,,3.15,0.6,0.35
2003,Vancouver,2410,933,0000.00,77.0,77,,,1.0,0.0,0.22
2003,Vancouver,2410,933,0010.00,1.0,1,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0059.02,615.0,10,,,61.5,12.7,7.6
2003,Vancouver,2410,933,0234.00,19.0,19,,,1.0,0.0,0.05
2003,Vancouver,2410,933,0235.00,2.0,1,,,2.0,0.0,0.0
2003,Vancouver,2410,933,0140.02,101.0,3,,,33.67,1.33,2.67
2003,Vancouver,2410,933,0170.00,57.0,26,,,2.19,0.23,0.19
2003,Vancouver,2410,933,0232.00,12.0,9,,,1.33,0.0,0.0
2003,Vancouver,2410,933,0237.00,3.0,3,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0067.00,1.0,1,,,1.0,0.0,0.0
2003,Vancouver,2410,933,0240.00,27.0,25,,,1.08,0.0,0.0
2003,Vancouver,2410,933,0260.00,478.0,139,,,3.44,0.19,1.65
2003,Vancouver,2410,933,0001.00,1687.0,834,,,2.02,0.18,0.54
2003,Vancouver,2410,933,0208.00,26.0,4,,,6.5,1.0,0.0
2003,Vancouver,2410,933,0220.00,2.0,1,,,2.0,0.0,0.0
2003,Vancouver,2410,933,0221.02,56.0,44,,,1.27,0.0,0.09
2003,Vancouver,2410,933,0141.00,78.0,15,,,5.2,0.2,2.53
2003,Vancouver,2410,933,0226.02,11.0,7,,,1.57,0.0,0.0
2003,Vancouver,2410,933,0011.00,14.0,11,,,1.27,0.0,0.27
2003,Vancouver,2410,933,0016.02,246.0,2,,,123.0,12.5,0.0
2003,Vancouver,2410,933,0130.00,243.0,135,,,1.8,0.19,0.21
2003,Vancouver,2410,933,0160.03,26.0,1,,,26.0,3.0,0.0
2003,Vancouver,2410,933,0185.00,3328.0,2417,,,1.38,0.01,0.39
2003,Vancouver,2410,933,0230.01,12.0,10,,,1.2,0.0,0.0
2003,Vancouver,2410,933,0287.00,454.0,201,,,2.26,0.74,0.86
2003,Vancouver,2410,933,0291.02,27.0,2,,,13.5,1.0,0.0
2003,Vancouver,2410,933,0066.00,130.0,1,,,130.0,40.0,15.0
2003,Vancouver,2410,933,0110.00,176.0,76,,,2.32,0.11,0.17
2003,Vancouver,2410,933,0241.00,14.0,12,,,1.17,0.0,0.0
2003,Vancouver,2410,933,0242.00,14.0,13,,,1.08,0.0,0.08
2003,Vancouver,2410,933,0231.00,10.0,8,,,1.25,0.0,0.13
2003,Vancouver,2410,933,0501.00,899.0,489,,,1.84,0.43,0.27
2003,Vancouver,2410,933,0140.00,497.0,451,,,1.1,0.0,0.43
2003,Vancouver,2410,933,0403.02,546.0,520,,,1.05,0.0,0.22
2003,Vancouver,2410,933,0017.01,4.0,1,,,4.0,2.0,0.0
