reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
1994-07-01,3,Calgary,0140,1.0,1.0,4952.0,,,4952,1.0,0.0,0.24,,,,,,,,,,,,820531.9,60.35
1994-10-01,4,Calgary,0140,4.0,3.0,688.0,,,160,4.3,0.0,1.73,,,,,,,,,,,,820531.9,8.38
1994-11-01,4,Calgary,0140,1.0,1.0,4160.0,,,4160,1.0,0.0,0.24,,,,,,,,,,,,820531.9,50.7
1994-11-01,4,Calgary,0140,5.0,3.0,1344.0,,,40,33.6,0.0,0.9,,,,,,,,,,,,820531.9,16.38
1994-12-01,4,Calgary,0140,5.0,1.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,820531.9,0.19
1994-11-01,4,Calgary,0140,2.0,1.0,200.0,,,100,2.0,0.0,1.24,,,,,,,,,,,,820531.9,2.44
1994-12-01,4,Calgary,0140,4.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,820531.9,0.19
1994-12-01,4,Calgary,0140,5.0,2.0,20.0,,,4,5.0,0.0,0.0,,,,,,,,,,,,820531.9,0.24
1994-12-01,4,Calgary,0140,2.0,3.0,168.0,,,84,2.0,0.0,0.52,,,,,,,,,,,,820531.9,2.05
1995-01-01,1,Calgary,0140,4.0,2.0,96.0,,,8,12.0,0.0,1.5,,,,,,,,,,,,839716.2,1.14
1995-02-01,1,Calgary,0140,2.0,3.0,96.0,,,48,2.0,0.0,0.33,,,,,,,,,,,,839716.2,1.14
1995-01-01,1,Calgary,0140,1.0,1.0,3248.0,,,3248,1.0,0.0,0.34,,,,,,,,,,,,839716.2,38.68
1995-01-01,1,Calgary,0140,5.0,3.0,56.0,,,8,7.0,0.0,0.5,,,,,,,,,,,,839716.2,0.67
1995-01-01,1,Calgary,0140,4.0,3.0,268.0,,,60,4.47,0.0,2.47,,,,,,,,,,,,839716.2,3.19
1995-01-01,1,Calgary,0140,2.0,1.0,48.0,,,24,2.0,0.0,0.5,,,,,,,,,,,,839716.2,0.57
1995-05-01,2,Calgary,0140,5.0,3.0,192.0,,,8,24.0,0.0,0.5,,,,,,,,,,,,839716.2,2.29
1995-06-01,2,Calgary,0140,1.0,1.0,4728.0,,,4728,1.0,0.0,0.16,,,,,,,,,,,,839716.2,56.3
1995-04-01,2,Calgary,0140,2.0,3.0,168.0,,,84,2.0,0.0,0.95,,,,,,,,,,,,839716.2,2.0
1995-05-01,2,Calgary,0140,2.0,1.0,88.0,,,44,2.0,0.0,0.18,,,,,,,,,,,,839716.2,1.05
1995-06-01,2,Calgary,0140,4.0,1.0,12.0,,,4,3.0,0.0,2.0,,,,,,,,,,,,839716.2,0.14
1995-04-01,2,Calgary,0140,4.0,3.0,540.0,,,100,5.4,0.0,1.4,,,,,,,,,,,,839716.2,6.43
1995-06-01,2,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,1.0,,,,,,,,,,,,839716.2,0.1
1995-08-01,3,Calgary,0140,4.0,3.0,684.0,,,112,6.11,0.0,2.61,,,,,,,,,,,,839716.2,8.15
1995-08-01,3,Calgary,0140,1.0,1.0,4940.0,,,4940,1.0,0.0,0.22,,,,,,,,,,,,839716.2,58.83
1995-08-01,3,Calgary,0140,5.0,3.0,1120.0,,,28,40.0,0.0,1.0,,,,,,,,,,,,839716.2,13.34
1995-09-01,3,Calgary,0140,2.0,1.0,120.0,,,60,2.0,0.0,0.87,,,,,,,,,,,,839716.2,1.43
1995-07-01,3,Calgary,0140,2.0,3.0,160.0,,,80,2.0,0.0,2.85,,,,,,,,,,,,839716.2,1.91
1995-12-01,4,Calgary,0140,5.0,1.0,16.0,,,4,4.0,0.0,10.0,,,,,,,,,,,,839716.2,0.19
1995-11-01,4,Calgary,0140,5.0,3.0,740.0,,,16,46.25,0.0,0.75,,,,,,,,,,,,839716.2,8.81
1995-11-01,4,Calgary,0140,2.0,3.0,96.0,,,48,2.0,0.0,2.0,,,,,,,,,,,,839716.2,1.14
1995-11-01,4,Calgary,0140,4.0,3.0,360.0,,,80,4.5,0.0,2.8,,,,,,,,,,,,839716.2,4.29
1995-10-01,4,Calgary,0140,2.0,1.0,120.0,,,60,2.0,0.0,0.73,,,,,,,,,,,,839716.2,1.43
1995-10-01,4,Calgary,0140,1.0,1.0,4632.0,,,4632,1.0,0.0,0.12,,,,,,,,,,,,839716.2,55.16
1995-10-01,4,Calgary,0140,4.0,1.0,204.0,,,48,4.25,0.0,0.75,,,,,,,,,,,,839716.2,2.43
1996-01-01,1,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,0.0,,,,,,,,,,,,867371.68,0.28
1996-01-01,1,Calgary,0140,2.0,1.0,56.0,,,28,2.0,0.0,0.57,,,,,,,,,,,,867371.68,0.65
1996-01-01,1,Calgary,0140,2.0,3.0,16.0,,,8,2.0,0.0,3.5,,,,,,,,,,,,867371.68,0.18
1996-03-01,1,Calgary,0140,5.0,3.0,720.0,,,12,60.0,0.0,6.0,,,,,,,,,,,,867371.68,8.3
1996-03-01,1,Calgary,0140,4.0,1.0,48.0,,,8,6.0,0.0,2.0,,,,,,,,,,,,867371.68,0.55
1996-03-01,1,Calgary,0140,4.0,3.0,108.0,,,28,3.86,0.0,1.14,,,,,,,,,,,,867371.68,1.25
1996-01-01,1,Calgary,0140,1.0,1.0,3476.0,,,3476,1.0,0.0,0.44,,,,,,,,,,,,867371.68,40.08
1996-02-01,1,Calgary,0140,5.0,1.0,20.0,,,4,5.0,0.0,0.0,,,,,,,,,,,,867371.68,0.23
1996-04-01,2,Calgary,0140,1.0,1.0,7048.0,,,7048,1.0,0.0,0.21,,,,,,,,,,,,867371.68,81.26
1996-04-01,2,Calgary,0140,5.0,1.0,16.0,,,4,4.0,0.0,1.0,,,,,,,,,,,,867371.68,0.18
1996-05-01,2,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,7.0,,,,,,,,,,,,867371.68,0.05
1996-04-01,2,Calgary,0140,2.0,3.0,144.0,,,72,2.0,0.0,0.83,,,,,,,,,,,,867371.68,1.66
1996-05-01,2,Calgary,0140,4.0,3.0,504.0,,,112,4.5,0.0,5.46,,,,,,,,,,,,867371.68,5.81
1996-05-01,2,Calgary,0140,5.0,3.0,112.0,,,8,14.0,0.0,5.5,,,,,,,,,,,,867371.68,1.29
1996-05-01,2,Calgary,0140,2.0,1.0,184.0,,,92,2.0,0.0,0.43,,,,,,,,,,,,867371.68,2.12
1996-08-01,3,Calgary,0140,2.0,1.0,176.0,,,88,2.0,0.0,1.18,,,,,,,,,,,,867371.68,2.03
1996-09-01,3,Calgary,0140,4.0,3.0,344.0,,,76,4.53,0.0,2.32,,,,,,,,,,,,867371.68,3.97
1996-08-01,3,Calgary,0140,2.0,3.0,112.0,,,56,2.0,0.0,2.5,,,,,,,,,,,,867371.68,1.29
1996-09-01,3,Calgary,0140,5.0,3.0,728.0,,,24,30.33,0.0,1.33,,,,,,,,,,,,867371.68,8.39
1996-07-01,3,Calgary,0140,1.0,1.0,7056.0,,,7056,1.0,0.0,0.61,,,,,,,,,,,,867371.68,81.35
1996-12-01,4,Calgary,0140,2.0,3.0,312.0,,,156,2.0,0.0,1.1,,,,,,,,,,,,867371.68,3.6
1996-11-01,4,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,867371.68,0.09
1996-11-01,4,Calgary,0140,5.0,3.0,416.0,,,20,20.8,0.0,4.6,,,,,,,,,,,,867371.68,4.8
1996-10-01,4,Calgary,0140,4.0,3.0,736.0,,,168,4.38,0.0,3.95,,,,,,,,,,,,867371.68,8.49
1996-10-01,4,Calgary,0140,1.0,1.0,5864.0,,,5864,1.0,0.0,0.1,,,,,,,,,,,,867371.68,67.61
1996-11-01,4,Calgary,0140,4.0,1.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,867371.68,0.18
1996-11-01,4,Calgary,0140,4.0,2.0,12.0,,,4,3.0,0.0,0.0,,,,,,,,,,,,867371.68,0.14
1996-10-01,4,Calgary,0140,2.0,1.0,160.0,,,80,2.0,0.0,0.0,,,,,,,,,,,,867371.68,1.84
1996-12-01,4,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,0.0,,,,,,,,,,,,867371.68,0.28
1997-01-01,1,Calgary,0140,1.0,3.0,24.0,,,24,1.0,0.0,1.67,,,,,,,,,,,,899742.31,0.27
1997-03-01,1,Calgary,0140,4.0,3.0,612.0,,,144,4.25,0.0,3.17,,,,,,,,,,,,899742.31,6.8
1997-03-01,1,Calgary,0140,5.0,3.0,1356.0,,,24,56.5,0.0,1.33,,,,,,,,,,,,899742.31,15.07
1997-02-01,1,Calgary,0140,1.0,1.0,7512.0,,,7512,1.0,0.0,0.39,,,,,,,,,,,,899742.31,83.49
1997-03-01,1,Calgary,0140,5.0,1.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,899742.31,0.04
1997-02-01,1,Calgary,0140,2.0,3.0,152.0,,,76,2.0,0.0,2.95,,,,,,,,,,,,899742.31,1.69
1997-02-01,1,Calgary,0140,2.0,1.0,176.0,,,88,2.0,0.0,0.32,,,,,,,,,,,,899742.31,1.96
1997-06-01,2,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,0.0,,,,,,,,,,,,899742.31,0.27
1997-05-01,2,Calgary,0140,1.0,1.0,9228.0,,,9228,1.0,0.0,0.2,,,,,,,,,,,,899742.31,102.56
1997-04-01,2,Calgary,0140,5.0,3.0,1076.0,,,28,38.43,0.0,2.29,,,,,,,,,,,,899742.31,11.96
1997-06-01,2,Calgary,0140,2.0,3.0,216.0,,,108,2.0,0.0,6.48,,,,,,,,,,,,899742.31,2.4
1997-05-01,2,Calgary,0140,4.0,3.0,640.0,,,140,4.57,0.0,1.57,,,,,,,,,,,,899742.31,7.11
1997-05-01,2,Calgary,0140,2.0,1.0,304.0,,,152,2.0,0.0,0.42,,,,,,,,,,,,899742.31,3.38
1997-06-01,2,Calgary,0140,1.0,3.0,40.0,,,40,1.0,0.0,3.2,,,,,,,,,,,,899742.31,0.44
1997-07-01,3,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,899742.31,0.09
1997-07-01,3,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,4.0,,,,,,,,,,,,899742.31,0.27
1997-07-01,3,Calgary,0140,1.0,3.0,28.0,,,28,1.0,0.0,4.14,,,,,,,,,,,,899742.31,0.31
1997-09-01,3,Calgary,0140,4.0,3.0,1004.0,,,212,4.74,0.0,1.64,,,,,,,,,,,,899742.31,11.16
1997-08-01,3,Calgary,0140,2.0,3.0,216.0,,,108,2.0,0.0,7.04,,,,,,,,,,,,899742.31,2.4
1997-09-01,3,Calgary,0140,5.0,3.0,804.0,,,40,20.1,0.0,1.4,,,,,,,,,,,,899742.31,8.94
1997-07-01,3,Calgary,0140,1.0,1.0,8668.0,,,8668,1.0,0.0,0.19,,,,,,,,,,,,899742.31,96.34
1997-09-01,3,Calgary,0140,5.0,1.0,24.0,,,4,6.0,0.0,0.0,,,,,,,,,,,,899742.31,0.27
1997-09-01,3,Calgary,0140,2.0,1.0,272.0,,,136,2.0,0.0,0.56,,,,,,,,,,,,899742.31,3.02
1997-11-01,4,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,4.0,,,,,,,,,,,,899742.31,0.13
1997-12-01,4,Calgary,0140,2.0,3.0,296.0,,,148,2.0,0.0,0.24,,,,,,,,,,,,899742.31,3.29
1997-10-01,4,Calgary,0140,4.0,2.0,36.0,,,8,4.5,0.0,5.5,,,,,,,,,,,,899742.31,0.4
1997-12-01,4,Calgary,0140,5.0,3.0,680.0,,,44,15.45,0.0,0.55,,,,,,,,,,,,899742.31,7.56
1997-11-01,4,Calgary,0140,5.0,2.0,420.0,,,4,105.0,0.0,3.0,,,,,,,,,,,,899742.31,4.67
1997-12-01,4,Calgary,0140,5.0,1.0,56.0,,,12,4.67,0.0,2.33,,,,,,,,,,,,899742.31,0.62
1997-10-01,4,Calgary,0140,2.0,1.0,312.0,,,156,2.0,0.0,0.41,,,,,,,,,,,,899742.31,3.47
1997-12-01,4,Calgary,0140,4.0,3.0,1480.0,,,344,4.3,0.0,1.12,,,,,,,,,,,,899742.31,16.45
1997-11-01,4,Calgary,0140,4.0,1.0,44.0,,,8,5.5,0.0,3.0,,,,,,,,,,,,899742.31,0.49
1997-11-01,4,Calgary,0140,1.0,1.0,9112.0,,,9112,1.0,0.0,0.12,,,,,,,,,,,,899742.31,101.27
1998-03-01,1,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,0.0,,,,,,,,,,,,925463.09,0.13
1998-01-01,1,Calgary,0140,4.0,3.0,676.0,,,148,4.57,0.0,1.78,,,,,,,,,,,,925463.09,7.3
1998-02-01,1,Calgary,0140,2.0,1.0,176.0,,,88,2.0,0.0,0.73,,,,,,,,,,,,925463.09,1.9
1998-01-01,1,Calgary,0140,2.0,3.0,320.0,,,160,2.0,0.0,1.83,,,,,,,,,,,,925463.09,3.46
1998-02-01,1,Calgary,0140,5.0,3.0,1924.0,,,56,34.36,0.0,3.14,,,,,,,,,,,,925463.09,20.79
1998-01-01,1,Calgary,0140,1.0,1.0,8344.0,,,8344,1.0,0.0,0.29,,,,,,,,,,,,925463.09,90.16
1998-02-01,1,Calgary,0140,5.0,1.0,32.0,,,8,4.0,0.0,1.0,,,,,,,,,,,,925463.09,0.35
1998-05-01,2,Calgary,0140,4.0,3.0,876.0,,,200,4.38,0.0,2.0,,,,,,,,,,,,925463.09,9.47
1998-05-01,2,Calgary,0140,4.0,1.0,12.0,,,4,3.0,0.0,2.0,,,,,,,,,,,,925463.09,0.13
1998-06-01,2,Calgary,0140,5.0,2.0,56.0,,,12,4.67,0.0,0.0,,,,,,,,,,,,925463.09,0.61
1998-06-01,2,Calgary,0140,1.0,3.0,80.0,,,80,1.0,0.0,0.95,,,,,,,,,,,,925463.09,0.86
1998-06-01,2,Calgary,0140,2.0,3.0,256.0,,,128,2.0,0.0,1.03,,,,,,,,,,,,925463.09,2.77
1998-05-01,2,Calgary,0140,5.0,3.0,1396.0,,,92,15.17,0.0,2.26,,,,,,,,,,,,925463.09,15.08
1998-05-01,2,Calgary,0140,2.0,1.0,200.0,,,100,2.0,0.0,0.28,,,,,,,,,,,,925463.09,2.16
1998-05-01,2,Calgary,0140,1.0,1.0,11188.0,,,11188,1.0,0.0,0.2,,,,,,,,,,,,925463.09,120.89
1998-06-01,2,Calgary,0140,4.0,2.0,24.0,,,4,6.0,0.0,1.0,,,,,,,,,,,,925463.09,0.26
1998-07-01,3,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,925463.09,0.04
1998-07-01,3,Calgary,0140,1.0,1.0,9744.0,,,9744,1.0,0.0,0.29,,,,,,,,,,,,925463.09,105.29
1998-08-01,3,Calgary,0140,2.0,1.0,240.0,,,120,2.0,0.0,0.77,,,,,,,,,,,,925463.09,2.59
1998-07-01,3,Calgary,0140,4.0,3.0,748.0,,,168,4.45,0.0,2.1,,,,,,,,,,,,925463.09,8.08
1998-08-01,3,Calgary,0140,2.0,3.0,272.0,,,136,2.0,0.0,0.65,,,,,,,,,,,,925463.09,2.94
1998-08-01,3,Calgary,0140,5.0,3.0,1324.0,,,80,16.55,0.0,1.65,,,,,,,,,,,,925463.09,14.31
1998-07-01,3,Calgary,0140,5.0,2.0,176.0,,,8,22.0,0.0,1.5,,,,,,,,,,,,925463.09,1.9
1998-11-01,4,Calgary,0140,4.0,1.0,40.0,,,12,3.33,0.0,0.33,,,,,,,,,,,,925463.09,0.43
1998-12-01,4,Calgary,0140,2.0,1.0,320.0,,,160,2.0,0.0,0.15,,,,,,,,,,,,925463.09,3.46
1998-12-01,4,Calgary,0140,5.0,3.0,2908.0,,,96,30.29,0.96,1.79,,,,,,,,,,,,925463.09,31.42
1998-10-01,4,Calgary,0140,1.0,3.0,64.0,,,64,1.0,0.0,1.94,,,,,,,,,,,,925463.09,0.69
1998-11-01,4,Calgary,0140,2.0,3.0,320.0,,,160,2.0,0.0,1.35,,,,,,,,,,,,925463.09,3.46
1998-11-01,4,Calgary,0140,5.0,1.0,16.0,,,4,4.0,0.0,1.0,,,,,,,,,,,,925463.09,0.17
1998-10-01,4,Calgary,0140,4.0,3.0,792.0,,,156,5.08,0.0,1.64,,,,,,,,,,,,925463.09,8.56
1998-12-01,4,Calgary,0140,1.0,1.0,7440.0,,,7440,1.0,0.0,0.17,,,,,,,,,,,,925463.09,80.39
1999-03-01,1,Calgary,0140,2.0,3.0,344.0,,,172,2.0,0.0,0.51,,,,,,,,,,,,949842.56,3.62
1999-02-01,1,Calgary,0140,1.0,3.0,20.0,,,20,1.0,0.0,0.0,,,,,,,,,,,,949842.56,0.21
1999-03-01,1,Calgary,0140,4.0,1.0,36.0,,,12,3.0,0.0,1.0,,,,,,,,,,,,949842.56,0.38
1999-02-01,1,Calgary,0140,4.0,3.0,728.0,,,156,4.67,0.0,1.85,,,,,,,,,,,,949842.56,7.66
1999-02-01,1,Calgary,0140,5.0,2.0,936.0,,,16,58.5,2.75,3.0,,,,,,,,,,,,949842.56,9.85
1999-01-01,1,Calgary,0140,2.0,1.0,144.0,,,72,2.0,0.0,1.44,,,,,,,,,,,,949842.56,1.52
1999-03-01,1,Calgary,0140,5.0,3.0,2332.0,,,64,36.44,0.44,2.25,,,,,,,,,,,,949842.56,24.55
1999-02-01,1,Calgary,0140,1.0,1.0,4824.0,,,4824,1.0,0.0,0.23,,,,,,,,,,,,949842.56,50.79
1999-06-01,2,Calgary,0140,4.0,3.0,524.0,,,120,4.37,0.0,2.2,,,,,,,,,,,,949842.56,5.52
1999-05-01,2,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,0.67,,,,,,,,,,,,949842.56,0.13
1999-05-01,2,Calgary,0140,4.0,2.0,12.0,,,4,3.0,0.0,0.0,,,,,,,,,,,,949842.56,0.13
1999-04-01,2,Calgary,0140,5.0,3.0,2108.0,,,52,40.54,0.31,2.31,,,,,,,,,,,,949842.56,22.19
1999-05-01,2,Calgary,0140,4.0,1.0,28.0,,,8,3.5,0.0,1.5,,,,,,,,,,,,949842.56,0.29
1999-04-01,2,Calgary,0140,2.0,1.0,272.0,,,136,2.0,0.0,1.18,,,,,,,,,,,,949842.56,2.86
1999-04-01,2,Calgary,0140,2.0,3.0,416.0,,,208,2.0,0.0,0.85,,,,,,,,,,,,949842.56,4.38
1999-04-01,2,Calgary,0140,1.0,1.0,7492.0,,,7492,1.0,0.0,0.22,,,,,,,,,,,,949842.56,78.88
1999-09-01,3,Calgary,0140,4.0,3.0,656.0,,,140,4.69,0.09,2.37,,,,,,,,,,,,949842.56,6.91
1999-08-01,3,Calgary,0140,2.0,3.0,376.0,,,188,2.0,0.0,0.85,,,,,,,,,,,,949842.56,3.96
1999-09-01,3,Calgary,0140,1.0,3.0,56.0,,,56,1.0,0.0,0.64,,,,,,,,,,,,949842.56,0.59
1999-07-01,3,Calgary,0140,5.0,3.0,2536.0,,,68,37.29,0.88,2.94,,,,,,,,,,,,949842.56,26.7
1999-09-01,3,Calgary,0140,4.0,1.0,16.0,,,4,4.0,0.0,1.0,,,,,,,,,,,,949842.56,0.17
1999-07-01,3,Calgary,0140,1.0,1.0,7356.0,,,7356,1.0,0.0,0.25,,,,,,,,,,,,949842.56,77.44
1999-09-01,3,Calgary,0140,2.0,1.0,296.0,,,148,2.0,0.0,0.38,,,,,,,,,,,,949842.56,3.12
1999-10-01,4,Calgary,0140,5.0,3.0,3252.0,,,88,36.95,0.14,2.05,,,,,,,,,,,,949842.56,34.24
1999-10-01,4,Calgary,0140,1.0,1.0,6664.0,,,6664,1.0,0.0,0.13,,,,,,,,,,,,949842.56,70.16
1999-11-01,4,Calgary,0140,2.0,3.0,200.0,,,100,2.0,0.0,1.08,,,,,,,,,,,,949842.56,2.11
1999-11-01,4,Calgary,0140,2.0,1.0,256.0,,,128,2.0,0.0,1.5,,,,,,,,,,,,949842.56,2.7
1999-11-01,4,Calgary,0140,1.0,3.0,28.0,,,28,1.0,0.0,2.71,,,,,,,,,,,,949842.56,0.29
1999-10-01,4,Calgary,0140,4.0,3.0,480.0,,,100,4.8,0.0,2.52,,,,,,,,,,,,949842.56,5.05
2000-02-01,1,Calgary,0140,5.0,2.0,48.0,,,8,6.0,0.0,0.0,,,,,,,,,,,,974556.1,0.49
2000-01-01,1,Calgary,0140,1.0,1.0,5820.0,,,5820,1.0,0.0,0.22,,,,,,,,,,,,974556.1,59.72
2000-03-01,1,Calgary,0140,2.0,3.0,168.0,,,84,2.0,0.0,3.0,,,,,,,,,,,,974556.1,1.72
2000-03-01,1,Calgary,0140,5.0,3.0,2608.0,,,56,46.57,0.0,2.5,,,,,,,,,,,,974556.1,26.76
2000-03-01,1,Calgary,0140,4.0,3.0,208.0,,,52,4.0,0.0,0.69,,,,,,,,,,,,974556.1,2.13
2000-01-01,1,Calgary,0140,2.0,1.0,208.0,,,104,2.0,0.0,0.42,,,,,,,,,,,,974556.1,2.13
2000-06-01,2,Calgary,0140,2.0,3.0,224.0,,,112,2.0,0.0,3.43,,,,,,,,,,,,974556.1,2.3
2000-06-01,2,Calgary,0140,1.0,2.0,4.0,,,4,1.0,0.0,4.0,,,,,,,,,,,,974556.1,0.04
2000-05-01,2,Calgary,0140,5.0,3.0,3368.0,,,84,40.1,0.0,1.33,,,,,,,,,,,,974556.1,34.56
2000-04-01,2,Calgary,0140,1.0,1.0,7852.0,,,7852,1.0,0.0,0.21,,,,,,,,,,,,974556.1,80.57
2000-05-01,2,Calgary,0140,4.0,3.0,384.0,,,92,4.17,0.0,3.78,,,,,,,,,,,,974556.1,3.94
2000-06-01,2,Calgary,0140,4.0,1.0,12.0,,,4,3.0,0.0,10.0,,,,,,,,,,,,974556.1,0.12
2000-06-01,2,Calgary,0140,2.0,1.0,272.0,,,136,2.0,0.0,0.56,,,,,,,,,,,,974556.1,2.79
2000-05-01,2,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,0.0,,,,,,,,,,,,974556.1,0.12
2000-07-01,3,Calgary,0140,5.0,3.0,2100.0,,,52,40.38,1.15,2.0,,,,,,,,,,,,974556.1,21.55
2000-09-01,3,Calgary,0140,4.0,3.0,724.0,,,160,4.53,0.0,2.05,,,,,,,,,,,,974556.1,7.43
2000-09-01,3,Calgary,0140,2.0,1.0,408.0,,,204,2.0,0.0,0.51,,,,,,,,,,,,974556.1,4.19
2000-08-01,3,Calgary,0140,4.0,1.0,488.0,,,72,6.78,0.0,0.61,,,,,,,,,,,,974556.1,5.01
2000-09-01,3,Calgary,0140,1.0,1.0,7020.0,,,7020,1.0,0.0,0.23,,,,,,,,,,,,974556.1,72.03
2000-08-01,3,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,0.67,,,,,,,,,,,,974556.1,0.12
2000-09-01,3,Calgary,0140,1.0,2.0,12.0,,,12,1.0,0.0,4.0,,,,,,,,,,,,974556.1,0.12
2000-07-01,3,Calgary,0140,5.0,1.0,48.0,,,8,6.0,0.0,0.0,,,,,,,,,,,,974556.1,0.49
2000-09-01,3,Calgary,0140,2.0,3.0,472.0,,,236,2.0,0.0,0.85,,,,,,,,,,,,974556.1,4.84
2000-11-01,4,Calgary,0140,2.0,3.0,352.0,,,176,2.0,0.0,2.41,,,,,,,,,,,,974556.1,3.61
2000-10-01,4,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,974556.1,0.08
2000-10-01,4,Calgary,0140,2.0,1.0,424.0,,,212,2.0,0.0,1.26,,,,,,,,,,,,974556.1,4.35
2000-11-01,4,Calgary,0140,4.0,3.0,1072.0,,,220,4.87,0.0,1.89,,,,,,,,,,,,974556.1,11.0
2000-12-01,4,Calgary,0140,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,974556.1,0.08
2000-10-01,4,Calgary,0140,5.0,3.0,3748.0,,,72,52.06,1.56,2.78,,,,,,,,,,,,974556.1,38.46
2000-10-01,4,Calgary,0140,4.0,1.0,32.0,,,4,8.0,0.0,0.0,,,,,,,,,,,,974556.1,0.33
2000-10-01,4,Calgary,0140,1.0,1.0,6256.0,,,6256,1.0,0.0,0.14,,,,,,,,,,,,974556.1,64.19
2001-03-01,1,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,1004815.47,0.04
2001-01-01,1,Calgary,0140,2.0,3.0,184.0,,,92,2.0,0.0,6.26,,,,,,,,,,,,1004815.47,1.84
2001-03-01,1,Calgary,0140,4.0,3.0,624.0,,,140,4.46,0.0,3.34,,,,,,,,,,,,1004815.47,6.25
2001-02-01,1,Calgary,0140,1.0,1.0,5576.0,,,5576,1.0,0.0,0.25,,,,,,,,,,,,1004815.47,55.88
2001-01-01,1,Calgary,0140,5.0,3.0,1612.0,,,28,57.57,0.57,4.14,,,,,,,,,,,,1004815.47,16.15
2001-01-01,1,Calgary,0140,2.0,1.0,200.0,,,100,2.0,0.0,0.12,,,,,,,,,,,,1004815.47,2.0
2001-04-01,2,Calgary,0140,4.0,1.0,16.0,,,4,4.0,0.0,1.0,,,,,,,,,,,,1004815.47,0.16
2001-04-01,2,Calgary,0140,5.0,3.0,2220.0,,,44,50.45,0.36,2.91,,,,,,,,,,,,1004815.47,22.25
2001-04-01,2,Calgary,0140,2.0,1.0,408.0,,,204,2.0,0.0,0.61,,,,,,,,,,,,1004815.47,4.09
2001-05-01,2,Calgary,0140,1.0,1.0,8312.0,,,8312,1.0,0.0,0.19,,,,,,,,,,,,1004815.47,83.3
2001-06-01,2,Calgary,0140,1.0,2.0,52.0,,,52,1.0,0.0,2.77,,,,,,,,,,,,1004815.47,0.52
2001-04-01,2,Calgary,0140,2.0,3.0,368.0,,,184,2.0,0.0,3.22,,,,,,,,,,,,1004815.47,3.69
2001-05-01,2,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,1004815.47,0.04
2001-04-01,2,Calgary,0140,4.0,3.0,1216.0,,,272,4.47,0.0,1.66,,,,,,,,,,,,1004815.47,12.19
2001-07-01,3,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,0.0,,,,,,,,,,,,1004815.47,0.12
2001-07-01,3,Calgary,0140,2.0,1.0,456.0,,,228,2.0,0.0,0.53,,,,,,,,,,,,1004815.47,4.57
2001-09-01,3,Calgary,0140,1.0,0.0,4.0,,,4,1.0,0.0,1.0,,,,,,,,,,,,1004815.47,0.04
2001-07-01,3,Calgary,0140,5.0,3.0,1216.0,,,40,30.4,0.0,0.6,,,,,,,,,,,,1004815.47,12.19
2001-09-01,3,Calgary,0140,4.0,3.0,1068.0,,,228,4.68,0.0,1.11,,,,,,,,,,,,1004815.47,10.7
2001-07-01,3,Calgary,0140,2.0,3.0,480.0,,,240,2.0,0.0,3.13,,,,,,,,,,,,1004815.47,4.81
2001-07-01,3,Calgary,0140,1.0,1.0,8860.0,,,8860,1.0,0.0,0.21,,,,,,,,,,,,1004815.47,88.79
2001-10-01,4,Calgary,0140,1.0,1.0,7404.0,,,7404,1.0,0.0,0.11,,,,,,,,,,,,1004815.47,74.2
2001-10-01,4,Calgary,0140,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,1004815.47,0.08
